"time","body.Q[1]","body.Q[2]","body.Q[3]","body.Q[4]","body.frame_a.r_0[1]","body.frame_a.r_0[2]","body.frame_a.r_0[3]","body.v_0[1]","body.v_0[2]","body.v_0[3]","body.w_a[1]","body.w_a[2]","body.w_a[3]","body1.Q[1]","body1.Q[2]","body1.Q[3]","body1.Q[4]","body1.frame_a.r_0[1]","body1.frame_a.r_0[2]","body1.frame_a.r_0[3]","body1.v_0[1]","body1.v_0[2]","body1.v_0[3]","body1.w_a[1]","body1.w_a[2]","body1.w_a[3]","body2.Q[1]","body2.Q[2]","body2.Q[3]","body2.Q[4]","body2.frame_a.r_0[1]","body2.frame_a.r_0[2]","body2.frame_a.r_0[3]","body2.v_0[1]","body2.v_0[2]","body2.v_0[3]","body2.w_a[1]","body2.w_a[2]","body2.w_a[3]"
0,0,0,0,1,1,-1,-0.40000000000000002,0,0,0,0,0,0,0,0,0,1,-0.10000000000000001,-0.20000000000000001,-0.14999999999999999,1,0.40000000000000002,0.5,0,0,0,0,0,0,1,2.1000000000000001,-0.20000000000000001,-0.14999999999999999,1,0.40000000000000002,0.5,0,0,0
0.00059999999999999995,0,0,0,1,1,-1.0000001323233521,-0.39999934684765004,0,-0.00044107574840197052,0.0021771641469893019,0,0,0,0,0,0,1,-0.099399887181056718,-0.19976153912790295,-0.14969983049739022,1.0003757999829814,0.39486942123222746,0.50056483033571719,0,0,0,0,0,0,1,2.1005999092700534,-0.19976193731250325,-0.14969986434411986,0.99969740261243556,0.39354223733935689,0.50045208606555158,0,0,0
0.0011999999999999999,0,0,0,1,1,-1.0000005292909266,-0.39999738740321228,0,-0.00088214990052844439,0.0043543196135135348,0,0,0,0,0,0,1,-0.098799550048246892,-0.19952615737825591,-0.14939932288141422,1.0007488728591916,0.38973701418350376,0.50112782615737295,0,0,0,0,0,0,1,2.1011996362421135,-0.19952774964430955,-0.14939945787399428,0.9993930742563113,0.38708360989439505,0.50090315007506303,0,0,0
0.0018,0,0,0,1,1,-1.0000011909003355,-0.39999412167993365,0,-0.0013232204866926343,0.0065314556885681992,0,0,0,0,0,0,1,-0.0981989910433885,-0.19929385638208899,-0.14909847879589455,1.0011192262625563,0.38460280038429728,0.50168899047540605,0,0,0,0,0,0,1,2.1017991793604009,-0.1992974377592818,-0.14909878150209593,0.99908701270098199,0.38062414435117831,0.50135319798305156,0,0,0
0.0023999999999999998,0,0,0,1,1,-1.0000021171500402,-0.39998954968617817,0,-0.0017642870318817783,0.0087085697891261128,0,0,0,0,0,0,1,-0.097598210752175799,-0.19906463652213166,-0.1487972986360741,1.0014868620640727,0.37946678504225634,0.50224832406050635,0,0,0,0,0,0,1,2.1023985382487695,-0.19907100182849793,-0.14879783544609565,0.99877921736187769,0.37416384712971418,0.50180223121044298,0,0,0
0.0029999999999999996,0,0,0,1,1,-1.0000033080253914,-0.3999836715016179,0,-0.0022053448710385405,0.010885636547481013,0,0,0,0,0,0,1,-0.096997214928376874,-0.19883850156212948,-0.14849578628428864,1.0018517986233857,0.3743290192934835,0.5028058344583638,0,0,0,0,0,0,1,2.1029977092136698,-0.19884844353826878,-0.1484966218450246,0.99846968252285084,0.36770278128872524,0.50225026372018433,0,0,0
0.0035999999999999999,0,0,0,1,1,-1.0000047635315104,-0.39997648709840061,0,-0.0026463956349961379,0.01306266483179786,0,0,0,0,0,0,1,-0.096396001560561773,-0.1986154501863342,-0.14819394038333253,1.0022140295222419,0.36918948526157369,0.50336151903111981,0,0,0,0,0,0,1,2.1035966935463102,-0.19862976229908563,-0.14819513995110997,0.99815841018217988,0.36124092478383951,0.50269729063104129,0,0,0
0.0041999999999999997,0,0,0,1,1,-1.0000064836683973,-0.39996799647652642,0,-0.00308743932375457,0.015239654642076652,0,0,0,0,0,0,1,-0.095794570648730495,-0.19839548239474569,-0.14789176093320572,1.0025735547606418,0.3640481829465268,0.50391537777877449,0,0,0,0,0,0,1,2.1041954912466907,-0.19841495811094859,-0.14789338976435171,0.99784540033986469,0.35477827761505687,0.50314331194301398,0,0,0
0.0047999999999999996,0,0,0,1,1,-1.0000084684267323,-0.3999581996866739,0,-0.0035284739684200142,0.017416595272322765,0,0,0,0,0,0,1,-0.095192924608814677,-0.19817859974140606,-0.14758924956709549,1.0029303822239723,0.35890513400288404,0.50446741411363694,0,0,0,0,0,0,1,2.1047941007516737,-0.19820403164332243,-0.14759137217834165,0.99753065032656096,0.34831486630550579,0.50358833345359277,0,0,0
0.0053999999999999994,0,0,0,1,1,-1.0000107177807824,-0.39994709686877744,0,-0.0039694941324632058,0.019593457161037043,0,0,0,0,0,0,1,-0.094591070111708961,-0.19796480651735138,-0.14728641079457483,1.0032845336854435,0.35376039822338007,0.5050176374578097,0,0,0,0,0,0,1,2.1053925177451078,-0.1979969847447402,-0.14728908966047422,0.99721415277164782,0.34185076409111254,0.50403237117086686,0,0,0
