"time","Revolute1.phi","Revolute1.w","Revolute2.phi","Revolute2.w","Revolute3.phi","Revolute3.w","Revolute4.phi","Revolute4.w"
0,0,0,0,0,0,0,0,0
0.00022,2.04402660274769e-06,0.0185820587839538,4.79968246683312e-07,0.00436334740570985,2.52399484943124e-06,0.0229454061896659,4.79967799699281e-07,0.00436334269235061
0.00044,8.17610601652269e-06,0.0371641175672299,1.91987289413953e-06,0.00872669481141969,1.00959789106774e-05,0.0458908123787221,1.91986574242106e-06,0.00872665710391885
0.00066,1.83962383553047e-05,0.0557461763485117,4.31971396921175e-06,0.0130900422171295,2.2715952324595e-05,0.068836218565984,4.31968504655307e-06,0.0130899229680178
0.00088,3.27044236172333e-05,0.0743282351127751,7.67949147329305e-06,0.0174533896228394,4.03839150914982e-05,0.0917816247379339,7.67937703093887e-06,0.0174530879243642
0.0011,5.11006618023659e-05,0.0929102938612036,1.19992054062532e-05,0.0218167370285492,6.30998672112526e-05,0.114727030895637,1.19989455565695e-05,0.0218161561838096
0.00132,7.35849529107365e-05,0.1114923525945,1.72788557680149e-05,0.0261800844342591,9.08638086837786e-05,0.137672437039725,1.72783929174424e-05,0.0261791302482198
0.00154,0.000100157296903721,0.130074411249542,2.35184425588832e-05,0.0305434318399689,0.000123675739474758,0.160617843113401,2.35176121612499e-05,0.0305419325835744
0.00176,0.000130817693792045,0.148656469843859,3.07179657787733e-05,0.0349067792456788,0.000161535659593721,0.183563249132437,3.07166329887786e-05,0.0349045847211656
0.00198,0.000165566143580598,0.16723852838544,3.88774254276466e-05,0.0392701266513886,0.000204443569045012,0.206508655104023,3.88754689382283e-05,0.039267096475378
0.0022,0.000204402645875941,0.185820586534494,4.79968215058689e-05,0.0436334740570985,0.000252399467475088,0.229454060722358,4.79937210250014e-05,0.043629292217234
0.00242,0.000247327200729434,0.204402644335378,5.80761540133925e-05,0.0479968214628083,0.000305403354930099,0.252399466027361,5.80714413329052e-05,0.0479911948734981
0.00264,0.000294339808222197,0.222984701858151,6.91154229501419e-05,0.0523601688685181,0.000363455231482942,0.275344871082084,6.91087121261806e-05,0.0523528406560554
0.00286,0.000345440468354232,0.241566759102813,8.11146283161172e-05,0.056723516274228,0.000426555097133616,0.298290275886526,8.11055334048276e-05,0.0567142295649061
0.00308,0.000400629181125537,0.260148816069365,9.40737701113183e-05,0.0610868636799378,0.000494702951882121,0.321235680440688,9.40619051688462e-05,0.0610753616000501
0.0033,0.000459905946536113,0.278730872757806,0.000107992848335745,0.0654502110856477,0.000567898795728457,0.344181084744569,0.000107977827418236,0.0654362367614874
0.00352,0.00052327076347749,0.297312928334735,0.000122871862989392,0.0698135584913575,0.000646142627674862,0.367126488047904,0.000122852740736468,0.0697966861600569
0.00374,0.000590723632006479,0.315894982842865,0.00013871081407226,0.0741769058970674,0.000729434447772476,0.390071890389144,0.000138686673795433,0.0741567184518701
0.00396,0.000662264552661599,0.33447703668708,0.00015550970158435,0.0785402533027772,0.000817774256506029,0.413017292132785,0.000155479898370493,0.0785164156865455
0.00418,0.000737893525442848,0.35305908986738,0.000173268525525664,0.0829036007084871,0.000911162053875522,0.435962693278826,0.000173232414461649,0.0828757778640831
0.0044,0.000817610550350227,0.371641142383765,0.0001919872858962,0.0872669481141969,0.00100959783988095,0.458908093827268,0.0001919442220689,0.0872348049844827
0.00462,0.000901415626283132,0.390223193559878,0.000211665982695976,0.0916302955199068,0.00111308161353145,0.481853493169023,0.000211614950443843,0.0915934040325646
0.00484,0.000989308750321122,0.408805241601017,0.000232304615925035,0.0959936429256166,0.00122161337219775,0.504798889687879,0.000232243615807908,0.0959513281931312
0.00506,0.00108128992500072,0.427387288065953,0.000253903185583338,0.100356990331326,0.00133519311816347,0.52774428478758,0.00025383107261185,0.100308791834983
0.00528,0.00117735915032192,0.445969332954686,0.000276461691670886,0.104720337737036,0.00145382085142861,0.550689678468126,0.000276377320855669,0.104665794958119
0.0055,0.00127751642628472,0.464551376267216,0.00029998013418768,0.109083685142746,0.00157749657199317,0.573635070729518,0.000299882360539364,0.109022337562541
0.00572,0.00138176175288913,0.483133418003543,0.000324458513133718,0.113447032548456,0.00170622027985716,0.596580461571754,0.000324346191662935,0.113378419648248
0.00594,0.00149009512217809,0.501715454152903,0.000349896828509022,0.117810379954166,0.00183999196785443,0.619525847381165,0.000349767086679765,0.117733702165989
0.00616,0.00160251653841642,0.52029748686499,0.000376295080313581,0.122173727359876,0.00197881163982591,0.64247123009461,0.00037614597152242,0.1220883668398
0.00638,0.00171902600243839,0.538879516560308,0.000403653268547392,0.126537074765586,0.00212267929652291,0.66541661009096,0.000403483027313178,0.126442449216839
0.0066,0.00183962351424398,0.557461543238856,0.000431971393210456,0.130900422171295,0.00227159493794543,0.688361987370214,0.000431778254052041,0.130795949297107
0.00682,0.00196430907383319,0.576043566900635,0.000461249454302773,0.135263769577005,0.00242555856409348,0.711307361932372,0.000461031651739007,0.135148867080602
