"time","L.i","simpleTriac.thyristor.vControl","simpleTriac.thyristor1.vControl"
3.7999999999999995e-05,-2.0723977557566564,4.9999456704070528,0
3.8250000000000001e-05,-2.038335947214017,4.9999524691358257,0
3.8500000000000001e-05,-2.0037712097674119,4.9999584170812827,0
3.875e-05,-1.9687120717508315,4.9999636207087415,0
3.8999999999999999e-05,-1.9331671834837172,4.9999681731609131,0
3.9249999999999999e-05,-1.897145315136727,4.9999721559258656,0
3.9499999999999998e-05,-1.8606553545678053,4.9999756402933579,0
3.9749999999999997e-05,-1.8237063051294549,4.999978688632015,0
3.9999999999999996e-05,-1.7863072834473031,4.999981355505966,0
4.0249999999999996e-05,-1.7484675171707615,4.9999836886511577,0
4.0499999999999995e-05,-1.710196342696271,4.9999857298299117,0
4.0750000000000001e-05,-1.6715032028637069,4.9999875155785016,0
4.1e-05,-1.6323976446265271,4.9999890778610769,0
4.125e-05,-1.5928893166962137,4.999990444641857,0
4.1499999999999999e-05,-1.5529879671616085,4.9999916403856526,0
4.1749999999999998e-05,-1.5127034410837314,4.9999926864957898,0
4.1999999999999998e-05,-1.4720456780666586,4.999993601697204,0
4.2249999999999997e-05,-1.431024709805081,4.9999944023716223,0
4.2499999999999996e-05,-1.389650657609139,4.9999951028507885,0
4.2749999999999996e-05,-1.3479337299071501,4.9999957156730028,0
4.2999999999999995e-05,-1.3058842197268188,4.9999962518075272,0
4.3250000000000001e-05,-1.2635125021555933,4.9999967208509499,0
4.35e-05,-1.220829031780776,4.9999971311989526,0
4.375e-05,-1.1778443401100009,4.9999974901965958,0
4.3999999999999999e-05,-1.1345690329727496,4.9999978042697899,0
4.4249999999999998e-05,-1.0910137879035202,4.9999980790403153,0
4.4499999999999997e-05,-1.0471893515073059,4.9999983194264521,0
4.4749999999999997e-05,-1.0031065368080283,4.9999985297310108,0
4.4999999999999996e-05,-0.95877622058059053,4.9999987137183579,0
4.5249999999999995e-05,-0.91420934066719928,4.9999988746817934,0
4.5499999999999995e-05,-0.86941689327860416,4.9999990155024969,0
4.5750000000000001e-05,-0.82440993028095499,4.9999991387010994,0
4.6e-05,-0.77919955646891947,4.9999992464828056,0
4.6249999999999999e-05,-0.73379692682573738,4.9999993407768653,0
4.6499999999999999e-05,-0.68821324377089932,4.9999994232711025,0
4.6749999999999998e-05,-0.64245975439611569,4.9999994954421272,0
4.6999999999999997e-05,-0.59654774769026642,4.9999995585817762,0
4.7249999999999997e-05,-0.55048855175400824,4.9999996138202167,0
4.7499999999999996e-05,-0.50429353100474006,4.9999996621461991,0
4.7749999999999995e-05,-0.45797408337260315,4.9999997044247388,0
4.8000000000000001e-05,-0.4115416374882071,4.9999997414126023,0
4.8250000000000001e-05,-0.36500764986279183,4.9999997737718589,0
4.85e-05,-0.31838360206149979,4.9999998020817245,0
4.8749999999999999e-05,-0.27168099787047528,4.9999998268489323,0
4.8999999999999998e-05,-0.22491136045847357,4.9999998485168078,0
4.9249999999999998e-05,-0.17808622953353948,4.9999998674731376,0
4.9499999999999997e-05,-0.13121715849623189,4.9999998840572548,0
4.9749999999999996e-05,-0.084315711588671224,4.9999998985660614,0
4.9999999999999996e-05,-0.037393461041018684,4.9999999112592866,0
5.0167231936323916e-05,-0.006000002403888983,4.999999918850718,0
5.0167231936323916e-05,-0.006000002403888983,4.999999918850718,0
5.0199192784151556e-05,3.0288330036003448e-15,4.9833293143520319,0
5.0199192784151556e-05,3.0288330036003448e-15,4.9833293143520319,0
5.0249999999999995e-05,0.0095379894590878703,4.9569428791926686,0
5.0500000000000001e-05,0.05645727435814922,4.8291279066140138,0
5.075e-05,0.10329558684193528,4.70460864827169,0
5.1e-05,0.1499171881569579,4.5833001240407754,0
5.1249999999999999e-05,0.19605583983385444,4.465119545012378,0
5.1499999999999998e-05,0.2411422401997402,4.349986256992957,0
5.1749999999999997e-05,0.28391095597649046,4.2378216854606316,0
5.1999999999999997e-05,0.32155033947180561,4.1285492819407441,0
5.2249999999999996e-05,0.34807508699012546,4.0220944717641736,0
5.2499999999999995e-05,0.3521903442725397,3.9183846031726217,0
5.2749999999999995e-05,0.31835660428847296,3.8173488977362431,0
5.3000000000000001e-05,0.24141675943359292,3.7189184020501238,0
5.325e-05,0.14969274072377217,3.6230259406753973,0
5.3499999999999999e-05,0.081507981659912521,3.5296060702946965,0
5.3749999999999999e-05,0.042328739008936772,3.4385950350492545,0
5.3999999999999998e-05,0.021734671405649528,3.349930723027736,0
5.4249999999999997e-05,0.011214260472739634,3.263552623876901,0
5.4499999999999997e-05,0.0058721091804474317,3.1794017875054457,0
5.4749999999999996e-05,0.0031463289667846062,3.097420783852546,0
5.4999999999999995e-05,0.0017404486838387503,3.0175536636938163,0
5.5249999999999994e-05,0.0010049460665366272,2.939745920457892,0
5.5500000000000001e-05,0.0006139646157904148,2.8639444530275373,0
5.575e-05,0.00040273320351108955,2.7900975294999579,0
5.5999999999999999e-05,0.00028692981065163664,2.7181547518816123,0
5.6249999999999998e-05,0.00022276025606872668,2.6480670216932509,0
5.6499999999999998e-05,0.00018709527313147693,2.5797865064618501,0
5.6749999999999997e-05,0.00016749580745614923,2.5132666070766763,0
5.6999999999999996e-05,0.00015714284979364133,2.4484619259869427,0
5.7249999999999996e-05,0.00015222354033883682,2.3853282362195412,0
5.7499999999999995e-05,0.00015056242160603071,2.3238224511956664,0
5.7749999999999994e-05,0.00015089270467483895,2.2639025953256779,0
5.8e-05,0.00015246151343923018,2.20552777536221,0
5.825e-05,0.00015481221981629846,2.1486581524919464,0
5.8499999999999999e-05,0.00015766224985759499,2.0932549151469817,0
5.8749999999999998e-05,0.00016083323998228519,2.0392802525173308,0
5.8999999999999998e-05,0.00016421039214120205,1.9866973287460066,0
5.9249999999999997e-05,0.00016771840072872147,1.9354702577903597,0
5.9499999999999996e-05,0.00017130694496643998,1.8855640789307186,0
5.9749999999999995e-05,0.0001749417932925842,1.8369447329109763,0
5.9999999999999995e-05,0.00017859926549353253,1.7895790386943211,0
6.0249999999999994e-05,0.00018226272673407801,1.7434346708183168,0
6.05e-05,0.00018592033598303193,1.6984801373339558,0
6.0749999999999999e-05,0.00018956358581287262,1.6546847583132338,0
6.0999999999999999e-05,0.00019318634013932101,1.6120186449114315,0
6.1249999999999998e-05,0.00019678419969987597,1.5704526789690021,0
6.1499999999999991e-05,0.00020035408500046505,1.5299584931390893,0
6.1689251518377928e-05,0.00020303662841310072,1.4999999999967437,0
6.1749999999999997e-05,0.00020389339813137953,1.4905084515294549,0
6.2000000000000003e-05,0.0002073878848399572,1.4520756308449922,0
6.2249999999999995e-05,0.00021083120169117112,1.4146338019828963,0
6.2500000000000001e-05,0.00021422249909809236,1.378157412194164,0
6.2749999999999994e-05,0.00021756094030885294,1.3426215675939785,0
6.3e-05,0.00022084570161288593,1.3080020161833468,0
6.3249999999999992e-05,0.0002240759725449552,1.2742751313070582,0
6.3499999999999999e-05,0.00022725095608361879,1.2414178955200468,0
6.3749999999999991e-05,0.0002303698688489098,1.2094078848867102,0
6.3999999999999997e-05,0.00023343194129658249,1.1782232536716213,0
6.4250000000000003e-05,0.00023643641790595932,1.1478427194335792,0
6.4499999999999996e-05,0.0002393825573658823,1.118245548499208,0
6.4750000000000002e-05,0.00024226963276278516,1.0894115418142247,0
6.4999999999999994e-05,0.00024509693175375541,1.0613210211574966,0
6.525e-05,0.00024786375674135742,1.0339548157117713,0
6.5499999999999993e-05,0.00025056942505841351,1.0072942489800207,0
6.5749999999999999e-05,0.00025321326912038891,0.98132112603947319,0
6.5999999999999992e-05,0.00025579463659229445,0.95601772112417682,0
6.6249999999999998e-05,0.00025831289056813482,0.9313667655277561,0
6.6500000000000004e-05,0.00026076740970745282,0.90735143581822231,0
6.6749999999999996e-05,0.00026315758838230824,0.88395534235632778,0
6.7000000000000002e-05,0.0002654828368611979,0.86116251811038613,0
6.7249999999999995e-05,0.00026774258143662022,0.83895740775926753,0
6.7500000000000001e-05,0.00026993626451486929,0.81732485707642866,0
6.7749999999999993e-05,0.00027206334486337415,0.79625010258766948,0
6.7999999999999999e-05,0.00027412329768277066,0.77571876149556807,0
6.8249999999999992e-05,0.00027611561463475472,0.75571682186371736,0
6.8499999999999998e-05,0.00027803980420121154,0.73623063305405378,0
6.8749999999999991e-05,0.00027989539165219874,0.71724689641077155,0
6.8999999999999997e-05,0.0002816819190544919,0.69875265618447246,0
6.9250000000000003e-05,0.00028339894562574272,0.68073529069025596,0
6.9499999999999995e-05,0.00028504604787224556,0.6631825036938529,0
6.9750000000000001e-05,0.0002866228191769016,0.64608231601990951,0
6.9999999999999994e-05,0.00028812887048183436,0.62942305737659565,0
7.0000000005035083e-05,0.00028812887051145206,0.62942305704543566,0
7.0000000005035083e-05,0.00028812887051145206,0.62942305704543566,0
7.0000004737573554e-05,0.00035706690871708927,0.62942274578440138,0
7.0000004737573554e-05,0.00035706690871708927,0.62942274578440138,0
7.0000305476195169e-05,0.0046429336428676629,0.629402966395193,0
7.0000305476195169e-05,0.0046429336428676629,0.629402966395193,0
7.0000313163234474e-05,0.0047500789559081526,0.62940246083162033,1.8198648597449674e-12
7.0000313163234474e-05,0.0047500789559081526,0.62940246083162033,1.8198648597449674e-12
7.0000331117997069e-05,0.0050000838173733164,0.62940127997883344,7.6959233503817718e-06
7.0000331117997069e-05,0.0050000838173733164,0.62940127997883344,7.6959233503817718e-06
7.001910414764367e-05,0.0052815795888212693,0.62816782258722947,1.5000000000039602
7.0039445699433819e-05,0.011228687700322124,0.62683403597848275,3.061262529522168
7.0039445699433819e-05,0.011228687700322124,0.62683403597848275,3.061262529522168
7.025e-05,1.7199764864308185,0.61319335839072187,4.2383191627374455
7.0281163878010419e-05,1.8755239232468011,0.61119979490340293,4.2800386871763623
7.0281163878010419e-05,1.8755239232468011,0.61119979490340293,4.2800386871763623
7.0499999999999992e-05,2.5020518535182776,0.59738214284957381,4.3696108660953801
7.0749999999999999e-05,2.74498685005288,0.5819786201404904,4.4484968987397373
7.0999999999999991e-05,2.8313502402059765,0.56697227788733018,4.5175112413252032
7.1249999999999997e-05,2.8696623037758027,0.55235287477597406,4.577889223622492
7.1500000000000003e-05,2.891842217161956,0.53811043356499277,4.6307115879271361
7.1749999999999996e-05,2.9077329408913646,0.52423523427653351,4.6769238339242847
7.2000000000000002e-05,2.9205839270739005,0.51071780756277996,4.7173531427636819
7.2249999999999994e-05,2.9315811488805119,0.49754892824343067,4.7527231832791861
7.25e-05,2.9412186657109318,0.48471960900981992,4.783667065378026
7.2749999999999993e-05,2.949734351721391,0.47222109429141135,4.8107386724610297
7.2999999999999999e-05,2.9572584916157929,0.46004485428040548,4.8344225757191772
7.3249999999999992e-05,2.9638697045725921,0.44818257911044168,4.8551427077683016
7.3499999999999998e-05,2.9696186814058358,0.4366261731853987,4.8732699508755992
7.374999999999999e-05,2.9745395903586043,0.4253677496544277,4.8891287756123303
7.3999999999999996e-05,2.9786561850952098,0.41439962502944699,4.9030030487462604
7.4250000000000002e-05,2.9819853622916805,0.40371431394142765,4.9151411143470174
7.4499999999999995e-05,2.9845393654919352,0.39330452403188387,4.9257602390468147
7.4750000000000001e-05,2.9863272138818293,0.38316315097608689,4.9350505010291528
7.4999999999999993e-05,2.9873556613425905,0.37328327363461011,4.9431781923540532
7.5000000005035083e-05,2.9873556613556933,0.3732832734382136,4.9431781925070499
7.5000000005035083e-05,2.9873556613556933,0.3732832734382136,4.9431781925070499
7.525e-05,2.9876213993625207,0.36365814932947416,4.9502887955300734
7.5499999999999992e-05,2.9871429780319554,0.35428120924415718,4.9565095875578731
7.5749999999999998e-05,2.9859192582372533,0.34514605393810754,4.9619519181925282
7.5999999999999991e-05,2.98395165754164,0.33624644898101452,4.9667132030263117
7.6249999999999997e-05,2.9812421047865181,0.32757632069760356,4.9708786671984448
7.6500000000000003e-05,2.9777925402022101,0.31912975202256494,4.9745228708905413
7.6749999999999995e-05,2.9736048355856992,0.31090097846235742,4.9777110439249768
7.7000000000000001e-05,2.9686808189781613,0.30288438416114194,4.9805002533475289
7.7249999999999994e-05,2.9630223176976109,0.29507449806814479,4.9829404249213463
7.75e-05,2.9566311979725701,0.2874659902038546,4.9850752367687443
7.7749999999999993e-05,2.9495093970608486,0.28005366802250281,4.9869429011866666
7.7999999999999999e-05,2.9416589482394082,0.27283247286832041,4.9885768486389894
7.8249999999999991e-05,2.9330819999502227,0.26579747652318464,4.9900063261461556
7.8499999999999997e-05,2.9237808303612871,0.25894387784327416,4.991256920797043
7.874999999999999e-05,2.9137578583791801,0.25226699948245901,4.9923510177459081
7.8999999999999996e-05,2.9030156519265025,0.24576228470016617,4.9933082009002812
7.9250000000000002e-05,2.8915569341109832,0.23942529425155845,4.9941456034668681
7.9499999999999994e-05,2.8793845877680417,0.23325170335791034,4.9948782146240651
7.975e-05,2.866501658746222,0.22723729875508888,4.9955191478253811
7.9999999999999993e-05,2.8529113582183832,0.22137797581814961,4.9960798755243419
8.0249999999999999e-05,2.8386170642360362,0.21566973576006548,4.9965704345277686
8.0499999999999992e-05,2.8236223226934167,0.21010868290269741,4.99699960564985
8.0749999999999998e-05,2.807930847829232,0.204691022018122,4.9973750708860809
8.099999999999999e-05,2.7915465223642464,0.19941305573852386,4.9977035509172438
8.1249999999999996e-05,2.7744733973500582,0.19427118203286373,4.9979909254076338
8.1500000000000002e-05,2.7567156917869298,0.18926189174862057,4.9982423382481631
8.1749999999999995e-05,2.7382777920551273,0.18438176621691171,4.9984622896304831
8.2000000000000001e-05,2.7191642511938525,0.17962747491937001,4.9986547165983035
8.2249999999999993e-05,2.6993797880540411,0.17499577321517953,4.9988230635191444
8.25e-05,2.6789292863451641,0.17048350012671826,4.9989703437370778
8.2749999999999992e-05,2.6578177935915712,0.16608757618230099,4.9990991935104132
8.2999999999999998e-05,2.6360505200103335,0.16180500131454323,4.9992119191997464
8.3249999999999991e-05,2.6136328373198259,0.15763285281292069,4.999310538550823
8.3499999999999997e-05,2.5905702774862034,0.15356828332911668,4.9993968168114868
8.3750000000000003e-05,2.5668685314132964,0.149608518933873,4.9994722983243101
8.3999999999999995e-05,2.5425334475804866,0.14575085722368336,4.9995383341841704
8.4250000000000001e-05,2.5175710306313852,0.14199266547668069,4.9995961064073606
8.4499999999999994e-05,2.4919874399167998,0.13833137885583477,4.9996466490944584
8.475e-05,2.46578898799351,0.13476449865855522,4.9996908669392877
8.4999999999999993e-05,2.4389821390809394,0.13128959061138942,4.99972955142408
8.5249999999999999e-05,2.4115735074769682,0.12790428320872932,4.9997633949857923
8.5499999999999991e-05,2.3835698559341845,0.12460626609434018,4.9997930034106499
8.5749999999999997e-05,2.3549780939975258,0.12139328848464645,4.999818906676742
8.599999999999999e-05,2.3258052763042762,0.11826315763253473,4.9998415684440927
8.6249999999999996e-05,2.2960586008469743,0.11521373733101002,4.9998613943493133
8.6500000000000002e-05,2.265745407200241,0.11224294645526645,4.999878739268186
8.6749999999999994e-05,2.2348731747119426,0.10934875754237428,4.99989391366804
8.7000000000000001e-05,2.2034495206593494,0.1065291954076312,4.9999071891644684
8.7249999999999993e-05,2.1714821983709407,0.10378233579653752,4.9999188033837525
8.7499999999999999e-05,2.1389790953142613,0.10110630407158913,4.9999289642156777
8.7749999999999992e-05,2.1059482311505628,0.098499273932869641,4.9999378535352443
8.7999999999999998e-05,2.0723977557565449,0.095959466171696553,4.9999456304576357
8.824999999999999e-05,2.0383359472139664,0.093485147456337986,4.9999524341867918
8.8499999999999996e-05,2.0037712097673941,0.091074629149108424,4.9999583865066723
8.8750000000000002e-05,1.9687120717508728,0.088726266153895395,4.9999635939615379
8.8999999999999995e-05,1.9331671834838167,0.086438455793474714,4.9999681497626876
8.9250000000000001e-05,1.897145315136842,0.084209636715700281,4.99997213545723
8.9499999999999994e-05,1.8606553545679319,0.082038287827973233,4.9999756223874599
8.975e-05,1.8237063051295928,0.079922927259110044,4.9999786729680977
8.9999999999999992e-05,1.7863072834474485,0.077862111348054125,4.9999813418032844
9.0249999999999998e-05,1.7484675171709148,0.075854433658589487,4.9999836766641552
9.0499999999999991e-05,1.7101963426964253,0.073898524019532189,4.9999857193437585
9.0749999999999997e-05,1.671503202863861,0.07199304758960183,4.9999875064052812
9.0999999999999989e-05,1.6323976446266788,0.070136703946467718,4.9999890698363956
9.1249999999999995e-05,1.5928893166963614,0.06832822619923111,4.9999904376219115
9.1500000000000001e-05,1.552987967161751,0.06656638012383391,4.999991634244644
9.1749999999999994e-05,1.5127034410838702,0.064849963320730467,4.9999926811236666
9.2e-05,1.4720456780667923,0.063177804394298459,4.9999935969977001
9.2249999999999993e-05,1.4310247098052133,0.061548762153398488,4.9999943982605295
9.2499999999999999e-05,1.3896506576092713,0.059961724832549738,4.9999950992544395
9.2749999999999991e-05,1.347933729907282,0.058415609333191856,4.9999957125269416
9.2999999999999997e-05,1.3058842197269473,0.056909360484500834,4.9999962490553758
9.324999999999999e-05,1.2635125021557199,0.055441950323279907,4.9999967184433824
9.3499999999999996e-05,1.2208290317808979,0.054012377392399086,4.9999971290928285
9.3750000000000002e-05,1.1778443401100971,0.052619666057369417,4.9999974883541505
9.3999999999999994e-05,1.1345690329725266,0.051262865840855862,4.9999978026576235
9.4250000000000001e-05,1.0910137879031914,0.049941050772838877,4.9999980776295807
9.4499999999999993e-05,1.0471893515069737,0.048653318759795242,4.9999983181919871
9.4749999999999999e-05,1.0031065368076908,0.047398790968712523,4.9999985286508277
9.4999999999999992e-05,0.95877622058026724,0.046176611227446471,4.9999987127731584
9.5249999999999998e-05,0.91420934066687365,0.044985945440273858,4.9999988738546799
9.549999999999999e-05,0.86941689327833138,0.043825981018478712,4.9999990147787603
9.5749999999999996e-05,0.82440993028067155,0.042695926326237719,4.9999991380677971
9.6000000000000002e-05,0.77919955646863093,0.041595010139932484,4.9999992459286302
9.6249999999999995e-05,0.73379692682550302,0.040522481121934108,4.9999993402919518
9.6500000000000001e-05,0.68821324377064585,0.039477607308091148,4.9999994228467743
9.6749999999999994e-05,0.64245975439587855,0.038459675607747157,4.9999994950708224
9.7e-05,0.59654774769005747,0.037467991317431358,4.9999995582568726
9.7249999999999992e-05,0.55048855175379441,0.036501877646672384,4.999999613535909
9.7499999999999998e-05,0.50429353100456431,0.035560675255912368,4.9999996618974247
9.7749999999999991e-05,0.45797408337243095,0.034643741806897221,4.9999997042070472
9.7999999999999997e-05,0.41154163748804051,0.033750451523927485,4.9999997412221111
