"time","inertia4.phi","inertia4.w","inertia5.phi","inertia5.w","inertia6.phi","inertia6.w","relativeStates.phi_rel","relativeStates.w_rel","springDamper1.phi_rel","springDamper1.w_rel","springDamper2.phi_rel","springDamper2.w_rel","springDamper3.phi_rel","springDamper3.w_rel"
0,0,0,0,3,0,0,0,0,1,2,0.002,-2,1,2
0.00022,0,0,0.000659220580085153,2.99268236546543,0,0,0,0,1.00019767080882,-0.202280356640224,0.00156003599412075,-1.99951638084419,1.00019767080882,-0.202280356640224
0.00044,0,0,0.00131667473173809,2.98393399415457,0,0,0,0,0.999911363645142,-2.39962644302392,0.00112028400648924,-1.9980671609813,0.999911363645142,-2.39962644302392
0.00066,0,0,0.00197204763980285,2.97376232032816,0,0,0,0,0.999142297335265,-4.59098391912407,0.000680956771282226,-1.99565519781746,0.999142297335265,-4.59098391912407
0.00088,0,0,0.00262502706512547,2.96217539455309,0,0,0,0,0.997891906444866,-6.77530662071618,0.000242265733385916,-1.9922837768029,0.997891906444866,-6.77530662071618
0.0011,0,0,0.00327530255353777,2.94918191900206,0,0,0,0,0.996161849881504,-8.95155389912453,-0.000195578406000224,-1.98795662969162,0.996161849881504,-8.95155389912453
0.00132,0,0,0.00392256567743335,2.93479123809578,0,0,0,0,0.99395400874166,-11.118691432714,-0.000632365855042159,-1.98267792991341,0.99395400874166,-11.118691432714
0.00154,0,0,0.00456651010915775,2.91901336014174,0,0,0,0,0.991270493817212,-13.275691457098,-0.00106788776528295,-1.97645230748888,0.991270493817212,-13.275691457098
0.00176,0,0,0.00520683182239861,2.90185895703514,0,0,0,0,0.988113646301308,-15.4215334366386,-0.00150193636475965,-1.96928485017275,0.988113646301308,-15.4215334366386
0.00198,0,0,0.00584322921635885,2.88333934771922,0,0,0,0,0.984486032771842,-17.5552044893833,-0.00193430505098403,-1.96118109325521,0.984486032771842,-17.5552044893833
