"time","volume.medium.T","volume.medium.p"
0.017978,308.48583211815,111568.699824509
0.01818,308.577835121855,111597.436944891
0.018382,308.669077428101,111625.388438849
0.018584,308.759576142304,111652.574031189
0.018786,308.84934789347,111679.01292105
0.018988,308.938408913843,111704.723849783
0.01919,309.026775052133,111729.725114308
0.019392,309.114461367328,111754.034276746
0.019594,309.201482450953,111777.668401573
0.019796,309.287853247425,111800.644653466
0.019998,309.373587978459,111822.979522181
0.0202,309.458700514089,111844.689095009
0.020402,309.543204383678,111865.789068534
0.020604,309.627112786929,111886.294760382
0.020806,309.710438461949,111906.221010375
0.021008,309.793194023591,111925.582445553
0.02121,309.875391724428,111944.393298461
0.021412,309.957043521454,111962.667461997
0.021614,310.038161092056,111980.418505
0.021816,310.118755844715,111997.65968377
0.022018,310.198838558234,112014.403560977
0.02222,310.278419638919,112030.662277674
0.022422,310.357509910429,112046.448388286
0.022624,310.436119607931,112061.773797746
0.022826,310.514258719973,112076.650123035
0.023028,310.59193699717,112091.088702552
0.02323,310.669163960882,112105.1006055
0.023432,310.745948911892,112118.69664126
0.023634,310.822300939087,112131.88736877
0.023836,310.898228928137,112144.683105906
0.024038,310.973741570175,112157.09393886
0.02424,311.048847370477,112169.129731517
0.024442,311.12355465714,112180.800134833
0.024644,311.197870873248,112192.113971765
0.024846,311.271803320174,112203.079886878
0.025048,311.345360466072,112213.707488533
0.02525,311.418549859015,112224.005531968
0.025452,311.491378895886,112233.982591213
0.025654,311.563854830207,112243.647067728
0.025856,311.635984779981,112253.007199053
0.026058,311.707775735526,112262.071067446
0.02626,311.779234567311,112270.846608528
0.026462,311.850368033796,112279.34161993
0.026664,311.921182789264,112287.563769931
0.026866,311.991685391658,112295.520606109
0.027068,312.061875842108,112303.212845716
0.02727,312.131761661693,112310.648996906
0.027472,312.201350581835,112317.837767177
0.027674,312.270648170091,112324.785597919
0.027876,312.339659871401,112331.498785047
0.028078,312.408391013179,112337.98348479
0.02828,312.476846810394,112344.245719477
0.028482,312.545032370661,112350.291383327
0.028684,312.612952699324,112356.126248234
0.028886,312.680612704544,112361.755969554
0.029088,312.748017202388,112367.186091897
0.02929,312.815170855249,112372.42198488
0.029492,312.882073465367,112377.463899253
0.029694,312.948732736093,112382.320373484
0.029896,313.015152854748,112386.996240113
0.030098,313.081337912984,112391.496219393
0.0303,313.147291910703,112395.824923859
0.030502,313.213018759978,112399.98686289
0.030704,313.278522288979,112403.986447273
0.030906,313.343806245894,112407.82799377
0.031108,313.408874302848,112411.515729679
0.03131,313.473730059831,112415.0537974
0.031512,313.538377048616,112418.446259002
0.031714,313.6028178495,112421.696077919
0.031916,313.667054046115,112424.805066889
0.032118,313.731090482489,112427.778796129
0.03232,313.79493025132,112430.620815168
0.032522,313.858576378235,112433.334594729
0.032724,313.922031824997,112435.923530478
0.032926,313.985299492721,112438.390946766
0.033128,314.048382225082,112440.740100376
0.03333,314.111282811529,112442.974184268
0.033532,314.174003990497,112445.096331322
0.033734,314.236548452614,112447.109618087
0.033936,314.298918843918,112449.017068521
0.034138,314.361116243417,112450.81981963
0.03434,314.423142965497,112452.520497697
0.034542,314.485002244184,112454.122837761
0.034744,314.546696400607,112455.629475635
0.034946,314.60822771141,112457.042994049
0.035148,314.669598411348,112458.365925661
0.03535,314.730810695888,112459.600756057
0.035552,314.791866723803,112460.749926765
0.035754,314.852768619776,112461.815838252
0.035956,314.913518476997,112462.80085294
0.036158,314.974118359758,112463.707298205
0.03636,315.034570306055,112464.537469387
0.036562,315.094873576978,112465.29048082
0.036764,315.155031515545,112465.970118116
0.036966,315.215046199575,112466.578716605
0.037168,315.274919376186,112467.118231211
0.03737,315.334652760554,112467.590578521
0.037572,315.394248037809,112467.99763898
0.037774,315.453706864919,112468.341259084
0.037976,315.513030872586,112468.623253579
0.038178,315.572221667129,112468.845407652
0.03838,315.631280832378,112469.009479132
0.038582,315.690209931567,112469.117200678
0.038784,315.749010084785,112469.169808064
0.038986,315.807680733213,112469.1666604
0.039188,315.866224883999,112469.111096634
0.03939,315.924643862727,112469.004576267
0.039592,315.982938967958,112468.848526877
0.039794,316.041111472496,112468.644345634
0.039996,316.099162624657,112468.393400791
0.040198,316.157093649541,112468.097033196
0.0404,316.2149057503,112467.756557789
0.040602,316.27260010941,112467.373265108
0.040804,316.330177889937,112466.948422791
0.041006,316.387640236812,112466.483277076
0.041208,316.444987602554,112465.978280232
0.04141,316.502220612557,112465.434082097
0.041612,316.559340918043,112464.852507499
0.041814,316.616349501867,112464.234614983
0.042016,316.673247325908,112463.581438689
0.042218,316.730035331988,112462.893989442
0.04242,316.78671444278,112462.17325585
0.042622,316.84328556273,112461.420205401
0.042824,316.899749578968,112460.635785561
0.043026,316.956107362224,112459.820924864
0.043228,317.012359767742,112458.976534016
0.04343,317.068507636197,112458.103506986
0.043632,317.124551235904,112457.20202338
0.043834,317.180491525885,112456.273128004
0.044036,317.236329412921,112455.317801671
0.044238,317.292065637689,112454.336818757
0.04444,317.347700926363,112453.330936749
0.044642,317.403235991361,112452.300897124
0.044844,317.458671532082,112451.247426232
0.045046,317.514008235651,112450.171236174
0.045248,317.569246777666,112449.073025687
0.04545,317.624387822932,112447.953481021
0.045652,317.679432026213,112446.813276821
0.045854,317.734380006307,112445.653043706
0.046056,317.789231769483,112444.47264795
0.046258,317.843988360373,112443.27325379
0.04646,317.898650359172,112442.055446027
0.046662,317.953218335904,112440.819797464
0.046864,318.007692851014,112439.566869608
0.047066,318.062074455966,112438.297213353
0.047268,318.116363693828,112437.01136968
0.04747,318.170561099872,112435.709870346
0.047672,318.224667202156,112434.393238577
0.047874,318.278682522125,112433.061989763
0.048076,318.3326075752,112431.716632147
0.048278,318.386442642021,112430.357399368
0.04848,318.44018783695,112428.984330548
0.048682,318.493843993911,112427.598306024
0.048884,318.54741156154,112426.199755557
0.049086,318.600890981017,112424.789100083
0.049288,318.654282686479,112423.366752215
0.04949,318.70758710545,112421.933116725
0.049692,318.760804659256,112420.488591047
0.049894,318.81393576345,112419.033565764
0.050096,318.866980828231,112417.568425103
0.050298,318.919940258869,112416.09354743
0.0505,318.972814456121,112414.609305739
0.050702,319.025603455863,112413.115657277
0.050904,319.078307626811,112411.61293812
0.051106,319.130927502067,112410.101671356
0.051308,319.183463428486,112408.582167791
0.05151,319.235915746949,112407.054731261
0.051712,319.288284792643,112405.519658965
0.051914,319.34057089535,112403.977241802
0.052116,319.392774379726,112402.42776471
0.052318,319.444895565591,112400.871507001
0.05252,319.496934768208,112399.308742699
0.052722,319.548892298571,112397.739740876
0.052924,319.600768463687,112396.164765989
0.053126,319.652563266841,112394.583727874
0.053328,319.704277168569,112392.997070365
0.05353,319.755910468105,112391.405048991
0.053732,319.807463437114,112389.807887155
0.053934,319.858936342746,112388.205803042
0.054136,319.910329447837,112386.599009879
0.054338,319.961643011124,112384.987716178
0.05454,320.012877287456,112383.37212599
0.054742,320.064032528,112381.752439153
0.054944,320.115108980455,112380.128851545
0.055146,320.16610688926,112378.501555332
0.055348,320.21702646421,112376.870699689
0.05555,320.267867820117,112375.23631529
0.055752,320.318631283801,112373.598698404
0.055954,320.369317077751,112371.958015074
0.056156,320.419925421241,112370.314427631
0.056358,320.470456530505,112368.66809489
0.05656,320.520910618908,112367.019172358
0.056762,320.571287897114,112365.367812428
0.056964,320.621588573259,112363.714164585
0.057166,320.671812853121,112362.058375606
0.057368,320.721960940292,112360.400589761
0.05757,320.772033036348,112358.740949016
0.057772,320.822029222623,112357.079449456
0.057974,320.871949630472,112355.416148039
0.058176,320.921794541355,112353.751284128
0.058378,320.971564133728,112352.08497212
0.05858,321.021258583381,112350.417323285
0.058782,321.070878063552,112348.748445901
0.058984,321.120422745038,112347.07844538
0.059186,321.16989279631,112345.407424399
0.059388,321.219288383625,112343.735483036
0.05959,321.268609671136,112342.062718896
0.059792,321.317856821012,112340.389227243
0.059994,321.367029993542,112338.71510113
0.060196,321.416129347255,112337.040431532
0.060398,321.465155039029,112335.365307477
0.0606,321.514107224205,112333.689816171
0.060802,321.5629860567,112332.014043139
0.061004,321.61179168912,112330.338072345
0.061206,321.660524272871,112328.66198633
0.061408,321.709183958276,112326.98586634
0.06161,321.757770894683,112325.30979246
0.061812,321.80628523058,112323.633843738
0.062014,321.854727113709,112321.958098323
0.062216,321.903096691178,112320.282633591
0.062418,321.951394094642,112318.607512553
0.06262,321.999619283469,112316.932639679
0.062822,322.047772557766,112315.258232614
0.063024,322.095854057737,112313.584361907
0.063226,322.143863923159,112311.911097662
0.063428,322.19180229349,112310.23850966
0.06363,322.239669307966,112308.566667484
0.063832,322.287465105707,112306.895640637
0.064034,322.33518982582,112305.225498662
0.064236,322.382843607498,112303.556311271
0.064438,322.430426590127,112301.888148455
0.06464,322.477938913388,112300.221080617
0.064842,322.525380717354,112298.555178686
0.065044,322.572752142603,112296.890514239
0.065246,322.620053330311,112295.227159626
0.065448,322.66728442236,112293.565188091
0.06565,322.714445561438,112291.904673888
0.065852,322.761536891145,112290.245692409
0.066054,322.808558556091,112288.588320302
0.066256,322.855510702004,112286.932635595
0.066458,322.902393475829,112285.278717813
0.06666,322.94920702583,112283.626648104
0.066862,322.995951501696,112281.976509358
0.067064,323.042627054641,112280.328386329
0.067266,323.089232221214,112278.680428257
0.067468,323.135767536632,112277.033180277
0.06767,323.182233876161,112275.387595179
0.067872,323.228631348916,112273.743707375
0.068074,323.274960063445,112272.101550622
0.068276,323.321220127766,112270.46115807
0.068478,323.36741164941,112268.822562307
0.06868,323.413534735464,112267.185795408
0.068882,323.459589492608,112265.550888984
0.069084,323.505576027158,112263.917874228
0.069286,323.551494445112,112262.286781965
0.069488,323.597344852182,112260.657642698
0.06969,323.643127353843,112259.030486655
0.069892,323.688842055373,112257.405343839
0.070094,323.734489061889,112255.782244077
0.070296,323.780068478395,112254.161217063
0.070498,323.825580409819,112252.542292409
0.0707,323.871024961056,112250.925499694
0.070902,323.91640223701,112249.310868509
0.071104,323.961712342631,112247.698428505
0.071306,324.006955382962,112246.088209445
0.071508,324.052131463178,112244.480241244
0.07171,324.097240688623,112242.874554027
0.071912,324.14228310299,112241.271116778
0.072114,324.187258613931,112239.669757527
0.072316,324.232167475758,112238.070648964
0.072518,324.277009777537,112236.473802843
0.07272,324.321785607383,112234.879229837
0.072922,324.366495052462,112233.286939534
0.073124,324.411138198989,112231.696940439
0.073326,324.455715132228,112230.109239972
0.073528,324.500225936497,112228.523844471
0.07373,324.544670695158,112226.940759188
0.073932,324.589049490629,112225.359988292
0.074134,324.633362404374,112223.78153487
0.074336,324.677609516908,112222.205400923
0.074538,324.721790907796,112220.631587369
0.07474,324.765906655654,112219.060094042
0.074942,324.809956838146,112217.490919691
0.075144,324.853941531988,112215.924061985
0.075346,324.897860812945,112214.359517505
0.075548,324.941714755831,112212.797281751
0.07575,324.985503434511,112211.237349137
0.075952,325.029226921901,112209.679712994
0.076154,325.072885289965,112208.124365571
0.076356,325.116478609719,112206.571298031
0.076558,325.160006951226,112205.020500454
0.07676,325.203471103339,112203.472809637
0.076962,325.246870699564,112201.927701493
0.077164,325.290205668236,112200.384999262
0.077366,325.333476085254,112198.844700035
0.077568,325.376682025821,112197.306800123
0.07777,325.419823564449,112195.771295054
0.077972,325.462900774956,112194.238179577
0.078174,325.505913730469,112192.70744766
0.078376,325.548862503421,112191.17909249
0.078578,325.591747165551,112189.653106472
0.07878,325.634567787908,112188.129481233
0.078982,325.677324440845,112186.608207616
0.079184,325.720017194026,112185.089275685
0.079386,325.762646116417,112183.572674723
0.079588,325.805211276297,112182.058393233
0.07979,325.847712741248,112180.546418935
0.079992,325.890150578161,112179.03673877
0.080194,325.932524853233,112177.529338897
0.080396,325.974835631971,112176.024204696
0.080598,326.017082979185,112174.521320764
0.0808,326.059266958996,112173.020670918
0.081002,326.101387634829,112171.522238195
0.081204,326.143445069419,112170.02600485
0.081406,326.185439868654,112168.53258931
0.081608,326.22737252324,112167.042475127
0.08181,326.269242348658,112165.554769474
0.082012,326.311049420142,112164.069469367
0.082214,326.352793812642,112162.586571523
0.082416,326.39447560083,112161.106072363
0.082618,326.436094859098,112159.62796801
0.08282,326.477651661556,112158.15225429
0.083022,326.519146082033,112156.678926728
0.083224,326.560578194081,112155.207980554
0.083426,326.601948070968,112153.739410699
0.083628,326.643255785683,112152.273211798
0.08383,326.684501410934,112150.809378185
0.084032,326.725685019151,112149.347903899
0.084234,326.766806682479,112147.888782679
0.084436,326.807866472788,112146.432007969
0.084638,326.848864461663,112144.977572911
0.08484,326.889800720411,112143.525470354
0.085042,326.930675320058,112142.075692845
0.085244,326.971488331349,112140.628232636
0.085446,327.01223982475,112139.18308168
0.085648,327.052929870445,112137.740231631
0.08585,327.093558538339,112136.299673848
0.086052,327.134125898055,112134.86139939
0.086254,327.174632723039,112133.426235604
0.086456,327.215078504438,112131.993486297
0.086658,327.255463304207,112130.563133525
0.08686,327.295787198665,112129.135176442
0.087062,327.336050264057,112127.709614152
0.087264,327.376252576557,112126.286445709
0.087466,327.416394212264,112124.865670114
0.087668,327.456475247206,112123.447286319
0.08787,327.496495757338,112122.031293224
0.088072,327.536455818544,112120.617689679
0.088274,327.576355506633,112119.206474482
0.088476,327.616194897342,112117.797646382
0.088678,327.655974066337,112116.391204075
0.08888,327.695693089209,112114.987146208
0.089082,327.735352041479,112113.585471374
0.089284,327.774950998592,112112.186178119
0.089486,327.814490035925,112110.789264935
0.089688,327.853969228778,112109.394730266
0.08989,327.89338865238,112108.002572502
0.090092,327.93274838189,112106.612789984
0.090294,327.972048492389,112105.225381002
0.090496,328.011289058891,112103.840343795
0.090698,328.050470156333,112102.45767655
0.0909,328.089591885028,112101.077418426
0.091102,328.128654320023,112099.69956792
0.091304,328.167657517931,112098.324093874
0.091506,328.206601553906,112096.950995086
0.091708,328.245486503043,112095.580270326
0.09191,328.284312440377,112094.211918335
0.092112,328.323079440885,112092.845937824
0.092314,328.361787579485,112091.482327477
0.092516,328.400436931035,112090.121085946
0.092718,328.439027570335,112088.762211858
0.09292,328.477559572125,112087.405703807
0.093122,328.516033011088,112086.051560361
0.093324,328.554447961845,112084.699780057
0.093526,328.59280449896,112083.350361404
0.093728,328.631102696938,112082.003302882
0.09393,328.669342630225,112080.658602942
0.094132,328.707524373207,112079.316260005
0.094334,328.745648000211,112077.976272465
0.094536,328.783713585506,112076.638638685
0.094738,328.821721203302,112075.303357
0.09494,328.859670927749,112073.970425716
0.095142,328.897562832939,112072.639843109
0.095344,328.935396992904,112071.311607429
0.095546,328.973173466122,112069.985702581
0.095748,329.01089223566,112068.662042842
0.09595,329.048553463016,112067.340707326
0.096152,329.086157220722,112066.021692996
0.096354,329.123703581216,112064.704996755
0.096556,329.161192616842,112063.390615445
0.096758,329.198624399852,112062.078545846
0.09696,329.235999002403,112060.76878468
0.097162,329.27331649656,112059.461328605
0.097364,329.310576954293,112058.15617422
0.097566,329.34778044748,112056.853318063
0.097768,329.384927047906,112055.552756612
0.09797,329.42201682726,112054.254486283
0.098172,329.45904985714,112052.958503431
0.098374,329.496026209051,112051.664804352
0.098576,329.532945954401,112050.37338528
0.098778,329.569809164509,112049.084242387
0.09898,329.606615910598,112047.797371787
0.099182,329.643366263798,112046.512769531
0.099384,329.680060295146,112045.23043161
0.099586,329.716698075586,112043.950353955
0.099788,329.753279675966,112042.672532434
0.09999,329.789805167044,112041.396962858
0.100192,329.826274619483,112040.123640973
0.100394,329.862688103852,112038.852562466
0.100596,329.899045690628,112037.583722965
0.100798,329.935347450194,112036.317118034
0.101,329.971593452839,112035.052743179
0.101202,330.007783768758,112033.790593844
0.101404,330.043918468056,112032.530665411
0.101606,330.07999762074,112031.272953203
0.101808,330.116021296727,112030.017452482
0.10201,330.151989565839,112028.76415845
0.102212,330.187902497805,112027.513066245
0.102414,330.22376016226,112026.264170948
0.102616,330.259562628747,112025.017467577
0.102818,330.295309966714,112023.77295109
0.10302,330.331002245517,112022.530616385
0.103222,330.366639534417,112021.290458296
0.103424,330.402221902583,112020.052471601
0.103626,330.437749419091,112018.816651013
0.103828,330.47322215292,112017.582991186
0.10403,330.50864017296,112016.351486715
0.104232,330.544003548006,112015.12213213
0.104434,330.579312346759,112013.894921905
0.104636,330.614566637827,112012.669850449
0.104838,330.649766489724,112011.446912113
0.10504,330.684912097088,112010.226253939
0.105242,330.720003723372,112009.008106308
0.105444,330.755041156218,112007.792123799
0.105646,330.790024465532,112006.578302657
0.105848,330.824953721161,112005.366639104
0.10605,330.859828992888,112004.15712934
0.106252,330.894650350436,112002.949769544
0.106454,330.929417863469,112001.744555873
0.106656,330.964131601586,112000.541484465
0.106858,330.998791634329,111999.340551432
0.10706,331.033398031177,111998.141752868
0.107262,331.067950861548,111996.945084843
0.107464,331.102450194799,111995.750543408
0.107666,331.136896100227,111994.558124591
0.107868,331.171288647066,111993.367824397
0.10807,331.205627904491,111992.179638813
0.108272,331.239913941615,111990.993563801
0.108474,331.27414682749,111989.809595303
0.108676,331.308326631107,111988.627729239
0.108878,331.342453421397,111987.447961508
0.10908,331.376527267228,111986.270287987
0.109282,331.410548237408,111985.094704533
0.109484,331.444516400685,111983.921206977
0.109686,331.478431825745,111982.749791134
0.109888,331.512294581213,111981.580452794
0.11009,331.546104735651,111980.413187726
0.110292,331.579862357565,111979.247991677
0.110494,331.613567515395,111978.084860375
0.110696,331.647220277522,111976.923789524
0.110898,331.680820712268,111975.764774806
0.1111,331.714368887889,111974.607811884
0.111302,331.747864872585,111973.452896396
0.111504,331.781308734491,111972.300023962
0.111706,331.814700541685,111971.149190179
0.111908,331.848040362181,111970.00039062
0.11211,331.881328263932,111968.853620841
0.112312,331.914564314832,111967.708876372
0.112514,331.947748582712,111966.566152726
0.112716,331.980881135343,111965.42544539
0.112918,332.013962040435,111964.286749832
0.11312,332.046991365637,111963.150061498
0.113322,332.079969178536,111962.015375811
0.113524,332.112895546659,111960.882688176
0.113726,332.145770537471,111959.751993972
0.113928,332.178594218379,111958.62328856
0.11413,332.211366656724,111957.496567278
0.114332,332.244087919789,111956.371825441
0.114534,332.276758109328,111955.249174723
0.114736,332.309377303055,111954.128645975
0.114938,332.341945529297,111953.010103765
0.11514,332.37446285532,111951.893544096
0.115342,332.406929348335,111950.778962958
0.115544,332.439345075493,111949.666356331
0.115746,332.471710103889,111948.555720188
0.115948,332.50402450056,111947.447050488
0.11615,332.536288332486,111946.340343183
0.116352,332.568501666587,111945.235594214
0.116554,332.600664569729,111944.132799513
0.116756,332.632777108717,111943.031954999
0.116958,332.664839350301,111941.933056585
0.11716,332.696851361173,111940.836100172
0.117362,332.728813207967,111939.74108165
0.117564,332.760724957258,111938.647996903
0.117766,332.792586675565,111937.5568418
0.117968,332.824398429351,111936.467612203
0.11817,332.856160285017,111935.380303965
0.118372,332.887872308912,111934.294912925
0.118574,332.919534567322,111933.211434917
0.118776,332.951147126479,111932.129865762
0.118978,332.982710052556,111931.050201271
0.11918,333.014223411669,111929.972437246
0.119382,333.045687269877,111928.896569479
0.119584,333.077101693179,111927.822593751
0.119786,333.10846674752,111926.750505836
0.119988,333.139782498783,111925.680301494
0.12019,333.171049012799,111924.611976478
0.120392,333.202266355335,111923.54552653
0.120594,333.233434592107,111922.480947381
0.120796,333.264553788768,111921.418234754
0.120998,333.295624010916,111920.357384361
0.1212,333.326645324092,111919.298391905
0.121402,333.357617793778,111918.241253077
0.121604,333.388541485398,111917.18596356
0.121806,333.419416464321,111916.132519026
0.122008,333.450242795855,111915.080915138
0.12221,333.481020545254,111914.031147549
0.122412,333.511749777711,111912.9832119
0.122614,333.542430558365,111911.937103824
0.122816,333.573062952293,111910.892818944
0.123018,333.603647024519,111909.850352873
0.12322,333.634182840007,111908.809701212
0.123422,333.664670463662,111907.770859556
0.123624,333.695109960336,111906.733823487
0.123826,333.725501394818,111905.698588577
0.124028,333.755844987108,111904.665424033
0.12423,333.786140757724,111903.634247584
0.124432,333.816388680414,111902.604894616
0.124634,333.846588820428,111901.577361878
0.124836,333.876741242968,111900.551646122
0.125038,333.906846013188,111899.527744109
0.12524,333.936903196194,111898.505652607
0.125442,333.966912857044,111897.485368389
0.125644,333.996875060748,111896.466888238
0.125846,334.026789872268,111895.450208941
0.126048,334.056657356517,111894.435327293
0.12625,334.086477578361,111893.422240094
0.126452,334.116250602617,111892.410944155
0.126654,334.145976494056,111891.401436289
0.126856,334.175655317399,111890.39371332
0.127058,334.205287137319,111889.387772075
0.12726,334.234872018442,111888.38360939
0.127462,334.264410025345,111887.381222109
0.127664,334.293901222557,111886.380607079
0.127866,334.32334567456,111885.381761158
0.128068,334.352743445786,111884.384681209
0.12827,334.382094600622,111883.3893641
0.128472,334.411399203404,111882.395806709
0.128674,334.440657318421,111881.404005918
0.128876,334.469869009913,111880.413958619
0.129078,334.499034342075,111879.425661709
0.12928,334.528153379051,111878.43911209
0.129482,334.557226184937,111877.454306675
0.129684,334.586252823783,111876.471242379
0.129886,334.615233359589,111875.489916128
0.130088,334.644167856308,111874.510324853
0.13029,334.673056377843,111873.532465492
0.130492,334.701898988053,111872.556334989
0.130694,334.730695750746,111871.581930297
0.130896,334.75944672968,111870.609248373
0.131098,334.788151988571,111869.638286182
0.1313,334.81681159108,111868.669040698
0.131502,334.845425600825,111867.701508898
0.131704,334.873994081375,111866.735687769
0.131906,334.902517096248,111865.771574302
0.132108,334.930994708917,111864.809165498
0.13231,334.959426982806,111863.848458362
0.132512,334.987813981292,111862.889449908
0.132714,335.016155767702,111861.932137155
0.132916,335.044452405315,111860.97651713
0.133118,335.072703957365,111860.022586866
0.13332,335.100910487034,111859.070343403
0.133522,335.129072003742,111858.119828748
0.133724,335.157188604377,111857.171011666
0.133926,335.185260366336,111856.223877198
0.134128,335.213287352424,111855.27842257
0.13433,335.241269625392,111854.334645016
0.134532,335.269207247943,111853.392541779
0.134734,335.297100282727,111852.452110113
0.134936,335.324948792344,111851.513347278
0.135138,335.352752839345,111850.576250544
0.13534,335.380512486227,111849.640817191
0.135542,335.408227795441,111848.707044508
0.135744,335.435898829383,111847.774929791
0.135946,335.463525650401,111846.844470347
0.136148,335.49110832079,111845.915663491
0.13635,335.518646902798,111844.988506548
0.136552,335.546141458618,111844.062996851
0.136754,335.573592050395,111843.139131741
0.136956,335.600998740224,111842.216908571
0.137158,335.628361590146,111841.296324701
0.13736,335.655680662156,111840.3773775
0.137562,335.682956018194,111839.460064346
0.137764,335.710187720152,111838.544382626
0.137966,335.73737582987,111837.630329738
0.138168,335.764520409139,111836.717903085
0.13837,335.791621519697,111835.807100083
0.138572,335.818679223233,111834.897918155
0.138774,335.845693581385,111833.990354732
0.138976,335.87266465574,111833.084407257
0.139178,335.899592507834,111832.180073179
0.13938,335.926477199155,111831.277349958
0.139582,335.953318791136,111830.376235061
0.139784,335.980117345164,111829.476725967
0.139986,336.00687292257,111828.578820161
0.140188,336.03358558464,111827.682515138
0.14039,336.060255392606,111826.787808404
0.140592,336.086882407649,111825.89469747
0.140794,336.113466690901,111825.00317986
0.140996,336.140008303443,111824.113253104
0.141198,336.166507306305,111823.224914742
0.1414,336.192963760466,111822.338162325
0.141602,336.219377726855,111821.452993409
0.141804,336.24574926635,111820.569405563
0.142006,336.272078439778,111819.687396362
0.142208,336.298365307917,111818.806963392
0.14241,336.324609931492,111817.928104247
0.142612,336.350812371179,111817.050816529
0.142814,336.376972687603,111816.175097852
0.143016,336.40309071831,111815.300812852
0.143218,336.42916671484,111814.428073057
0.14342,336.455200750554,111813.556883789
0.143622,336.481192885226,111812.687242311
0.143824,336.507143178572,111811.819145889
0.144026,336.533051690248,111810.952591794
0.144228,336.558918479852,111810.087577298
0.14443,336.584743606921,111809.224099678
0.144632,336.610527130931,111808.362156217
0.144834,336.636269111301,111807.501744197
0.145036,336.66196960739,111806.642860908
0.145238,336.687628678496,111805.785503642
0.14544,336.713246383859,111804.929669694
0.145642,336.738822782659,111804.075356363
0.145844,336.764357934016,111803.222560954
0.146046,336.78985189699,111802.371280771
0.146248,336.815304730584,111801.521513127
0.14645,336.840716493738,111800.673255334
0.146652,336.866087245334,111799.826504712
0.146854,336.891417044196,111798.98125858
0.147056,336.916705949086,111798.137514265
0.147258,336.941954018708,111797.295269096
0.14746,336.967161311705,111796.454520405
0.147662,336.992327886662,111795.615265528
0.147864,337.017453802103,111794.777501805
0.148066,337.042539116494,111793.94122658
0.148268,337.067583888241,111793.1064372
