"time","tank1.level","tank2.level","tank2.ports[1].m_flow"
0,1,1e-10,38.021756785357
0.01,0.999618124156953,0.00038187594304662,38.0181128020592
0.02,0.999236303204002,0.000763696895997651,38.0144689950639
0.03,0.998854512685247,0.00114548741475252,38.0108251310001
0.04,0.998472825956975,0.00152717414302529,38.0071819100745
0.05,0.998091139228702,0.00190886087129806,38.0035383416435
0.06,0.997709470437133,0.00229052966286736,37.9998945968553
0.07,0.997328000227815,0.00267199987218454,37.9962524005068
0.08,0.996946530018498,0.00305347008150173,37.9926098567488
0.09,0.996565059809181,0.00343494029081891,37.9889669654819
0.1,0.996183589599864,0.00381641050013609,37.9853237266066
0.11,0.995802119390547,0.00419788070945327,37.9816801400233
0.12,0.995420685055444,0.00457931504455621,37.9780365483314
0.13,0.99503943136443,0.00496056873556968,37.9743943346193
0.14,0.994658177673417,0.00534182242658316,37.9707517732951
0.15,0.994276923982403,0.00572307611759663,37.9671088642595
0.16,0.99389567029139,0.0061043298086101,37.9634656074126
0.17,0.993514416600376,0.00648558349962358,37.9598220026549
0.18,0.99313321672098,0.00686678337902021,37.9561785642327
0.19,0.992752179547618,0.00724782055238252,37.9525363331357
0.2,0.992371142374255,0.00762885772574483,37.9488937542241
0.21,0.991990105200893,0.00800989489910714,37.945250827398
0.22,0.991609068027531,0.00839093207246945,37.9416075525578
0.23,0.991228030854168,0.00877196924583177,37.9379639296037
0.24,0.990847023323379,0.00915297677662069,37.9343202419302
0.25,0.990466094662229,0.00953390543777047,37.930676960359
0.26,0.99008519463261,0.00991480546738955,37.92703360445
0.27,0.989704323234522,0.0102956768654779,37.9233901741816
0.28,0.989323480467964,0.0106765196320356,37.9197466695329
0.29,0.988942666332937,0.0110573337670625,37.916103090482
0.3,0.988561880829441,0.0114381192705588,37.9124594370079
0.31,0.988181123957476,0.0118188761425243,37.908815709089
0.32,0.987800395717041,0.0121996043829591,37.905171906704
0.33,0.987419696108137,0.0125803039918632,37.9015280298317
0.34,0.987039025130763,0.0129609749692366,37.8978840784503
0.35,0.986658382784921,0.0133416173150793,37.8942400525386
0.36,0.986277786639548,0.0137222134604521,37.890596120293
0.37,0.985897241192866,0.0141027589071341,37.8869523248139
0.38,0.98551673011026,0.0144832699897398,37.8833085097109
0.39,0.985136253391731,0.0148637467082693,37.8796646749783
0.4,0.984755811037277,0.0152441890627226,37.8760208206105
0.41,0.9843754030469,0.0156245970530997,37.872376946602
0.42,0.983995029420599,0.0160049706794005,37.8687330529467
0.43,0.983614690158375,0.0163853099416252,37.8650891396394
0.44,0.983234385260226,0.0167656148397736,37.8614452066739
0.45,0.982854114726154,0.0171458853738457,37.8578012540451
0.46,0.982473878556158,0.0175261215438417,37.8541572817468
0.47,0.982093676750239,0.0179063233497614,37.8505132897737
0.48,0.981713515842148,0.0182864842578518,37.8468693407509
0.49,0.981333393934466,0.0186666061655344,37.8432254165005
0.5,0.980953307968574,0.0190466921314261,37.8395814877053
0.51,0.980573257944473,0.0194267421555269,37.8359375543636
0.52,0.980193243862163,0.0198067562378367,37.8322936164742
0.53,0.979813265721644,0.0201867343783557,37.8286496740358
0.54,0.979433323522916,0.0205666765770837,37.8250057270469
0.55,0.979053417265979,0.0209465828340208,37.8213617755064
0.56,0.978673546950833,0.021326453149167,37.8177178194128
0.57,0.978293712577478,0.0217062875225222,37.8140738587648
0.58,0.977913914145913,0.0220860859540866,37.8104298935611
0.59,0.97753415165614,0.02246584844386,37.8067859238002
0.6,0.977154428295437,0.0228455718045628,37.8031419800686
0.61,0.976774742092054,0.0232252580079457,37.7994980434492
0.62,0.976395092438115,0.0236049076618854,37.7958541081097
0.63,0.976015479333618,0.0239845207663819,37.7922101740499
0.64,0.975635902778565,0.0243640973214351,37.7885662412704
0.65,0.975256362772955,0.0247436373270451,37.7849223097717
0.66,0.974876859316788,0.0251231407832119,37.7812783795537
0.67,0.974497392410065,0.0255026076899354,37.7776344506172
0.68,0.974117962052784,0.0258820380472157,37.7739905229623
0.69,0.973738568244947,0.0262614318550528,37.7703465965893
0.7,0.973359210986553,0.0266407891134467,37.7667026714987
0.71,0.972979890277603,0.0270201098223974,37.7630587476906
0.72,0.972600606118095,0.0273993939819048,37.7594148251656
0.73,0.972221358508031,0.027778641591969,37.755770903924
0.74,0.97184214744741,0.02815785265259,37.752126983966
0.75,0.971462972936232,0.0285370271637677,37.7484830652919
0.76,0.971083834974498,0.0289161651255023,37.7448391479022
0.77,0.970704733562206,0.0292952665377936,37.7411952317973
0.78,0.970325668699358,0.0296743314006417,37.7375513169773
0.79,0.969946640385953,0.0300533597140465,37.7339074034427
0.8,0.969567648621992,0.0304323514780082,37.7302634911937
0.81,0.969188693407473,0.0308113066925266,37.7266195802308
0.82,0.968809774742398,0.0311902253576018,37.7229756705542
0.83,0.96843089259518,0.0315691075048198,37.7193317618607
0.84,0.968052046821752,0.0319479532782475,37.7156878527645
0.85,0.967673237581181,0.0323267625188188,37.7120439447958
0.86,0.967294464873466,0.0327055352265338,37.7084000379548
0.87,0.966915728698608,0.0330842714013924,37.7047561322418
0.88,0.966537029056605,0.0334629710433947,37.7011122276572
0.89,0.966158365947459,0.0338416341525407,37.6974683242011
0.9,0.96577973937117,0.0342202607288303,37.6938244218741
0.91,0.965401149327736,0.0345988507722636,37.6901805206762
0.92,0.965022595817159,0.0349774042828405,37.6865366206078
0.93,0.964644078839439,0.0353559212605611,37.6828927216691
0.94,0.964265598394574,0.0357344017054254,37.6792488238606
0.95,0.963887154482567,0.0361128456174334,37.6756049271826
0.96,0.963508747103415,0.0364912529965849,37.6719610316351
0.97,0.96313037625712,0.0368696238428802,37.6683171372188
0.98,0.962752041943681,0.0372479581563191,37.6646732439335
0.99,0.962373744163098,0.0376262559369017,37.6610293517799
1,0.961995482915372,0.038004517184628,37.6573854607582
1.01,0.961617258200502,0.0383827418994979,37.6537415708686
1.02,0.961239070018489,0.0387609300815114,37.6500976821115
1.03,0.960860918369331,0.0391390817306687,37.646453794487
1.04,0.96048280325303,0.0395171968469696,37.6428099079958
1.05,0.960104724669586,0.0398952754304141,37.6391660226378
1.06,0.959726682618998,0.0402733174810024,37.6355221384134
1.07,0.959348677454933,0.0406513226450673,37.6318782587324
1.08,0.958970709234481,0.0410292908655186,37.6282343841464
1.09,0.958592777606488,0.0414072224935119,37.6245905112711
1.1,0.958214882570953,0.041785117529047,37.6209466401069
1.11,0.957837024127876,0.0421629759721239,37.6173027706542
1.12,0.957459202277257,0.0425407978227428,37.6136589029135
1.13,0.957081417019097,0.0429185830809035,37.6100150368854
1.14,0.956703668353394,0.0432963317466061,37.6063711725702
1.15,0.956325956280149,0.0436740438198506,37.6027273099684
1.16,0.955948280799363,0.0440517193006369,37.5990834490803
1.17,0.955570641911035,0.0444293581889651,37.5954395899068
1.18,0.955193039615165,0.0448069604848351,37.5917957324479
1.19,0.954815473911753,0.0451845261882471,37.5881518767044
1.2,0.954437944800799,0.0455620552992009,37.5845080226765
1.21,0.954060452282303,0.0459395478176966,37.580864170365
1.22,0.953682996356266,0.0463170037437341,37.57722031977
1.23,0.953305577022686,0.0466944230773136,37.5735764708921
1.24,0.952928194281565,0.0470718058184349,37.5699326237319
1.25,0.952550848132902,0.047449151967098,37.5662887782897
1.26,0.952173538576697,0.0478264615233031,37.562644934566
1.27,0.95179626561295,0.04820373448705,37.5590010925614
1.28,0.951419029241661,0.0485809708583387,37.5553572522761
1.29,0.951041829462831,0.0489581706371694,37.5517134137107
1.3,0.950664666276458,0.0493353338235419,37.5480695768658
1.31,0.950287539682544,0.0497124604174563,37.5444257417417
1.32,0.949910449681088,0.0500895504189126,37.5407819083389
1.33,0.949533396272089,0.0504666038279107,37.5371380766578
1.34,0.949156379455549,0.0508436206444507,37.5334942466991
1.35,0.948779399231467,0.0512206008685326,37.5298504184631
1.36,0.948402455599844,0.0515975445001563,37.5262065919502
1.37,0.948025548560678,0.0519744515393219,37.522562767161
1.38,0.947648678113971,0.0523513219860294,37.5189189440959
1.39,0.947271844259721,0.0527281558402788,37.5152751227553
1.4,0.94689504699793,0.05310495310207,37.5116313031399
1.41,0.946518286328597,0.0534817137714031,37.50798748525
1.42,0.946141562251722,0.0538584378482781,37.504343669086
1.43,0.945764874767305,0.0542351253326949,37.5006998546486
1.44,0.945388223875346,0.0546117762246536,37.497056041938
1.45,0.945011609575846,0.0549883905241542,37.4934122309548
1.46,0.944635031868803,0.0553649682311967,37.4897684216995
1.47,0.944258490754219,0.055741509345781,37.4861246141725
1.48,0.943881986232093,0.0561180138679072,37.4824808083744
1.49,0.943505518302425,0.0564944817975753,37.4788370043055
1.5,0.943129086965215,0.0568709131347852,37.4751932019664
1.51,0.942752692220463,0.057247307879537,37.4715494013574
1.52,0.942376334068169,0.0576236660318307,37.4679056024791
1.53,0.942000012508334,0.0579999875916662,37.4642618053321
1.54,0.941623727548981,0.0583762725510187,37.4606180099942
1.55,0.941247479227446,0.0587525208725546,37.4569742168279
1.56,0.940871267500563,0.0591287325994374,37.4533304254154
1.57,0.940495092368333,0.0595049077316674,37.4496866357574
1.58,0.940118953830756,0.0598810462692444,37.4460428478542
1.59,0.939742851887832,0.0602571482121685,37.4423990617063
1.6,0.939366786539561,0.0606332135604396,37.4387552773144
1.61,0.938990757785942,0.0610092423140578,37.4351114946787
1.62,0.938614765626977,0.061385234473023,37.4314677137997
1.63,0.938238810062665,0.0617611900373353,37.4278239346782
1.64,0.937862891093005,0.0621371090069947,37.4241801573142
1.65,0.937487008717999,0.0625129913820011,37.4205363817086
1.66,0.937111162937646,0.0628888371623546,37.4168926078616
1.67,0.936735353751945,0.0632646463480552,37.4132488357737
1.68,0.936359581160897,0.0636404189391028,37.4096050654457
1.69,0.935983845164503,0.0640161549354975,37.4059612968777
1.7,0.935608145762761,0.0643918543372392,37.4023175300702
1.71,0.935232482955672,0.064767517144328,37.398673765024
1.72,0.934856856743236,0.0651431433567638,37.3950300017393
1.73,0.934481267125453,0.0655187329745468,37.3913862402166
1.74,0.934105714102323,0.0658942859976767,37.3877424804565
1.75,0.933730197673846,0.0662698024261538,37.3840987224593
1.76,0.933354717840022,0.0666452822599779,37.3804549662257
1.77,0.932979274600851,0.0670207254991491,37.376811211756
1.78,0.932603867956333,0.0673961321436673,37.3731674590507
1.79,0.932228497906468,0.0677715021935326,37.3695237081106
1.8,0.931853164451255,0.0681468356487449,37.3658799589357
1.81,0.931477867590696,0.0685221325093043,37.3622362115267
1.82,0.931102607324789,0.0688973927752108,37.3585924658843
1.83,0.930727383653536,0.0692726164464643,37.3549487220085
1.84,0.930352196576935,0.0696478035230649,37.3513049799001
1.85,0.929977046094988,0.0700229540050126,37.3476612395596
1.86,0.929601932207693,0.0703980678923073,37.3440175009873
1.87,0.929226854915051,0.0707731451849491,37.340373764184
1.88,0.928851814217062,0.0711481858829379,37.3367300291498
1.89,0.928476810113726,0.0715231899862738,37.3330862958854
1.9,0.928101842605043,0.0718981574949568,37.3294425643912
1.91,0.927726911691013,0.0722730884089868,37.3257988346678
1.92,0.927352017371636,0.0726479827283639,37.3221551067154
