"time","slewRateLimiter.y","limiter.y","variableLimiter.y","deadZone.y","sine.y","constPos.y","constNeg.y","slewRateLimiter.y","idealDerivative.y"
0,0,0,0,0,0,1,-1,0,0
0.00022,0.000282639401598097,0.00276460065474621,0.00276460065474621,0,0.00276460065474621,1,-1,0.000282639401598097,2.48196125314811
0.00044,0.00105609649407704,0.0055291960270176,0.0055291960270176,0,0.0055291960270176,1,-1,0.00105609649407704,4.47309953294056
0.00066,0.00222291089223429,0.00829378083434944,0.00829378083434944,0,0.00829378083434944,1,-1,0.00222291089223429,6.07086994211515
0.00088,0.00370511096897279,0.0110583497942972,0.0110583497942972,0,0.0110583497942972,1,-1,0.00370511096897279,7.3532388253244
0.0011,0.00544031626302374,0.0138228976244466,0.0138228976244466,0,0.0138228976244466,1,-1,0.00544031626302374,8.38258136142284
0.00132,0.00737865541764836,0.0165874190424237,0.0165874190424237,0,0.0165874190424237,1,-1,0.00737865541764836,9.20876362477538
0.00154,0.00948016438792045,0.0193519087659052,0.0193519087659052,0,0.0193519087659052,1,-1,0.00948016438792045,9.87174437798477
0.00158877324802163,0.00996478186642175,0.0199647818664241,0.0199647818664241,0,0.0199647818664241,1,-1,0.00996478186642175,10.0000000000024
0.00158877324802163,0.00996478186642175,0.0199647818664241,0.0199647818664241,0,0.0199647818664241,1,-1,0.00996478186642175,10
0.00176,0.0116770493862054,0.0221163615126282,0.0221163615126282,0,0.0221163615126282,1,-1,0.0116770493862054,10
0.00198,0.0138770493862054,0.0248807720004004,0.0248807720004004,0,0.0248807720004004,1,-1,0.0138770493862054,10
0.0022,0.0160770493862054,0.0276451349471105,0.0276451349471105,0,0.0276451349471105,1,-1,0.0160770493862054,10
0.00242,0.0182770493862054,0.0304094450707378,0.0304094450707378,0,0.0304094450707378,1,-1,0.0182770493862054,10
0.00264,0.0204770493862054,0.0331736970893625,0.0331736970893625,0,0.0331736970893625,1,-1,0.0204770493862054,10
0.00286,0.0226770493862054,0.0359378857211761,0.0359378857211761,0,0.0359378857211761,1,-1,0.0226770493862054,10
0.00308,0.0248770493862054,0.038702005684491,0.038702005684491,0,0.038702005684491,1,-1,0.0248770493862054,10
0.0033,0.0270770493862054,0.0414660516977509,0.0414660516977509,0,0.0414660516977509,1,-1,0.0270770493862054,10
0.00352,0.0292770493862054,0.0442300184795406,0.0442300184795406,0,0.0442300184795406,1,-1,0.0292770493862054,10
0.00374,0.0314770493862054,0.0469939007485967,0.0469939007485967,0,0.0469939007485967,1,-1,0.0314770493862054,10
0.00396,0.0336770493862054,0.0497576932238168,0.0497576932238168,0,0.0497576932238168,1,-1,0.0336770493862054,10
0.00418,0.0358770493862054,0.0525213906242705,0.0525213906242705,0,0.0525213906242705,1,-1,0.0358770493862054,10
0.0044,0.0380770493862054,0.0552849876692088,0.0552849876692088,0,0.0552849876692088,1,-1,0.0380770493862054,10
0.00462,0.0402770493862054,0.0580484790780745,0.0580484790780745,0,0.0580484790780745,1,-1,0.0402770493862054,10
0.00484,0.0424770493862054,0.0608118595705123,0.0608118595705123,0,0.0608118595705123,1,-1,0.0424770493862054,10
0.00506,0.0446770493862054,0.0635751238663788,0.0635751238663788,0,0.0635751238663788,1,-1,0.0446770493862054,10
0.00528,0.0468770493862054,0.0663382666857526,0.0663382666857526,0,0.0663382666857526,1,-1,0.0468770493862054,10
0.0055,0.0490770493862054,0.0691012827489445,0.0691012827489445,0,0.0691012827489445,1,-1,0.0490770493862054,10
0.00572,0.0512770493862054,0.0718641667765075,0.0718641667765075,0,0.0718641667765075,1,-1,0.0512770493862054,10
0.00594,0.0534770493862054,0.0746269134892467,0.0746269134892467,0,0.0746269134892467,1,-1,0.0534770493862054,10
0.00616,0.0556770493862054,0.0773895176082298,0.0773895176082298,0,0.0773895176082298,1,-1,0.0556770493862054,10
0.00638,0.0578770493862054,0.0801519738547969,0.0801519738547969,0,0.0801519738547969,1,-1,0.0578770493862054,10
0.0066,0.0600770493862054,0.0829142769505705,0.0829142769505705,0,0.0829142769505705,1,-1,0.0600770493862054,10
0.00682,0.0622770493862054,0.0856764216174659,0.0856764216174659,0,0.0856764216174659,1,-1,0.0622770493862054,10
0.00704,0.0644770493862054,0.0884384025777011,0.0884384025777011,0,0.0884384025777011,1,-1,0.0644770493862054,10
0.00726,0.0666770493862054,0.0912002145538068,0.0912002145538068,0,0.0912002145538068,1,-1,0.0666770493862054,10
0.00748,0.0688770493862054,0.0939618522686368,0.0939618522686368,0,0.0939618522686368,1,-1,0.0688770493862054,10
0.0077,0.0710770493862054,0.0967233104453775,0.0967233104453775,0,0.0967233104453775,1,-1,0.0710770493862054,10
0.00792,0.0732770493862054,0.0994845838075588,0.0994845838075588,0,0.0994845838075588,1,-1,0.0732770493862054,10
0.00814,0.0754770493862054,0.102245667079063,0.102245667079063,0,0.102245667079063,1,-1,0.0754770493862054,10
0.00836,0.0776770493862054,0.105006554984137,0.105006554984137,0,0.105006554984137,1,-1,0.0776770493862054,10
0.00858,0.0798770493862054,0.1077672422474,0.1077672422474,0,0.1077672422474,1,-1,0.0798770493862054,10
0.0088,0.0820770493862054,0.110527723593854,0.110527723593854,0,0.110527723593854,1,-1,0.0820770493862054,10
0.00902,0.0842770493862054,0.113287993748896,0.113287993748896,0,0.113287993748896,1,-1,0.0842770493862054,10
0.00924,0.0864770493862054,0.116048047438325,0.116048047438325,0,0.116048047438325,1,-1,0.0864770493862054,10
0.00946,0.0886770493862054,0.118807879388355,0.118807879388355,0,0.118807879388355,1,-1,0.0886770493862054,10
0.00968,0.0908770493862054,0.121567484325622,0.121567484325622,0,0.121567484325622,1,-1,0.0908770493862054,10
0.0099,0.0930770493862054,0.124326856977198,0.124326856977198,0,0.124326856977198,1,-1,0.0930770493862054,10
0.01012,0.0952770493862054,0.127085992070596,0.127085992070596,0,0.127085992070596,1,-1,0.0952770493862054,10
0.01034,0.0974770493862054,0.129844884333786,0.129844884333786,0,0.129844884333786,1,-1,0.0974770493862054,10
