"time","pipe1.mediums[1].h","pipe1.mediums[1].p","pipe2.mediums[1].h","pipe2.mediums[1].p","pipe2.mediums[2].h","pipe2.mediums[2].p","pipe3.mediums[1].h","pipe3.mediums[1].p","valve.filter.x[1]","valve.filter.x[2]","valveOpening1.a","valveOpening1.b","valveOpening1.last","valveOpening1.nextEvent"
1.151,113079.363650637,499998.031275734,113081.685633106,499997.786059875,113128.751021036,499995.817939054,113176.430226354,499993.850160878,0.00100790983742025,0.00110041659144849,0,0,4,0.9999999999999
1.152,113079.363641806,499998.0435534,113081.685644896,499997.79988233,113128.751005092,499995.8440365,113176.43024351,499993.88852857,0.00100732183439318,0.0010934866373066,0,0,4,0.9999999999999
1.153,113079.363633196,499998.055924376,113081.685656685,499997.813691827,113128.750989477,499995.87020937,113176.430260984,499993.927086189,0.00100677631379293,0.00108702605888126,0,0,4,0.9999999999999
1.154,113079.363624496,499998.068088347,113081.685668179,499997.827195527,113128.750973579,499995.895866095,113176.430277865,499993.964933288,0.00100627044200167,0.0010810048367357,0,0,4,0.9999999999999
1.155,113079.363614395,499998.078741591,113081.685678076,499997.839096861,113128.750954789,499995.918413287,113176.430290208,499993.998142269,0.0010058033330732,0.00107540394763619,0,0,4,0.9999999999999
1.156,113079.363603603,499998.088603839,113081.685687104,499997.850122196,113128.750934533,499995.93929294,113176.430300184,499994.028888098,0.00100537062465861,0.00107018668324085,0,0,4,0.9999999999999
1.157,113079.363591898,499998.097458995,113081.685695053,499997.860061863,113128.750912369,499995.958080125,113176.430307135,499994.056522464,0.00100496970946725,0.00106532613590566,0,0,4,0.9999999999999
1.158,113079.36357897,499998.105006663,113081.685701626,499997.868621664,113128.750887688,499995.974181428,113176.430310149,499994.080142186,0.00100459818336741,0.00106079692825843,0,0,4,0.9999999999999
1.159,113079.363565174,499998.111604881,113081.685707187,499997.876163644,113128.750861202,499995.988316657,113176.430310311,499994.100835297,0.00100425397832746,0.00105657756083493,0,0,4,0.9999999999999
1.16,113079.363551637,499998.118383671,113081.685712869,499997.883819373,113128.750835167,499996.002745416,113176.43031105,499994.122024497,0.00100393536554906,0.00105265061970266,0,0,4,0.9999999999999
1.161,113079.363537693,499998.124683087,113081.685718016,499997.890934922,113128.750808255,499996.016156415,113176.430310364,499994.14171998,0.00100364040661111,0.00104899388398824,0,0,4,0.9999999999999
1.162,113079.36352347,499998.130637884,113081.685722767,499997.897648619,113128.750780733,499996.028823595,113176.430308663,499994.160335471,0.00100336746642512,0.0010455889384289,0,0,4,0.9999999999999
1.163,113079.363509141,499998.136422745,113081.685727299,499997.904138334,113128.750752946,499996.041100496,113176.430306478,499994.178405878,0.00100311503722091,0.00104241842756988,0,0,4,0.9999999999999
1.164,113079.363494591,499998.141929503,113081.685731508,499997.91030025,113128.750724669,499996.052773363,113176.430303476,499994.19560143,0.00100288164078067,0.00103946705518272,0,0,4,0.9999999999999
1.165,113079.363479447,499998.146789303,113081.685735029,499997.91577097,113128.750695158,499996.06310557,113176.430298521,499994.210795269,0.00100266581327537,0.00103672136416046,0,0,4,0.9999999999999
1.166,113079.363464047,499998.151342362,113081.685738205,499997.920892816,113128.750665091,499996.072781204,113176.43029265,499994.225025138,0.00100246631702846,0.00103416616611012,0,0,4,0.9999999999999
1.167,113079.363448425,499998.155626364,113081.685741077,499997.925706976,113128.750634537,499996.081877627,113176.430285974,499994.238403744,0.00100228187779189,0.00103178797617409,0,0,4,0.9999999999999
1.168,113079.363432614,499998.159678256,113081.685743686,499997.930253934,113128.750603566,499996.090470328,113176.430278597,499994.251040381,0.00100211123654739,0.00102957380427105,0,0,4,0.9999999999999
1.169,113079.363416615,499998.163501585,113081.685746035,499997.934538515,113128.750572182,499996.098569742,113176.430270536,499994.262952446,0.00100195377040448,0.00102751478303547,0,0,4,0.9999999999999
1.17,113079.363400405,499998.167074251,113081.685748102,499997.938538255,113128.750540345,499996.106136243,113176.430261734,499994.274086289,0.00100180931684742,0.00102560511412824,0,0,4,0.9999999999999
1.171,113079.363384015,499998.170430566,113081.685749926,499997.942291423,113128.750508115,499996.113238878,113176.430252287,499994.284539113,0.00100167653300999,0.00102383240543743,0,0,4,0.9999999999999
1.172,113079.363367443,499998.173570593,113081.685751507,499997.945799887,113128.750475491,499996.119879984,113176.430242193,499994.294313552,0.00100155466010104,0.0010221880191141,0,0,4,0.9999999999999
1.173,113079.363350678,499998.17648677,113081.68575284,499997.949057713,113128.750442456,499996.126046688,113176.430231432,499994.303389581,0.00100144297557088,0.00102066383130048,0,0,4,0.9999999999999
1.174,113079.363333703,499998.179163282,113081.68575391,499997.952050539,113128.750408975,499996.131709685,113176.430219955,499994.311722695,0.00100134078257833,0.00101925214937895,0,0,4,0.9999999999999
1.175,113079.363316491,499998.181575426,113081.685754694,499997.954754966,113128.750374999,499996.136822018,113176.430207691,499994.319242075,0.00100124739945777,0.00101794562922111,0,0,4,0.9999999999999
1.176,113079.363299006,499998.183688992,113081.685755158,499997.957137929,113128.750340456,499996.141317855,113176.430194538,499994.325848769,0.00100116214918619,0.00101673719243676,0,0,4,0.9999999999999
1.177,113079.363281201,499998.185459619,113081.685755258,499997.959156087,113128.750305257,499996.145111268,113176.430180364,499994.331413859,0.00100108434885021,0.001015619943623,0,0,4,0.9999999999999
1.178,113079.36326302,499998.186832181,113081.68575494,499997.960755195,113128.750269291,499996.148095012,113176.430165006,499994.335776637,0.00100101329911316,0.00101458708761317,0,0,4,0.9999999999999
1.179,113079.363244765,499998.188110919,113081.685754512,499997.962243336,113128.750233161,499996.150872342,113176.430149368,499994.339837766,0.00100094866686534,0.00101363333985804,0,0,4,0.9999999999999
1.18,113079.36322669,499998.189548418,113081.685754232,499997.9638765,113128.750197365,499996.153944411,113176.430134197,499994.344345441,0.0010008900394873,0.0010127531909679,0,0,4,0.9999999999999
1.181,113079.363208508,499998.190862536,113081.685753815,499997.965371532,113128.750161342,499996.156755237,113176.430118659,499994.348468794,0.00100083640271679,0.0010119388811352,0,0,4,0.9999999999999
1.182,113079.363190244,499998.192078316,113081.685753288,499997.966755031,113128.75012514,499996.159356238,113176.430102827,499994.352284307,0.00100078702358349,0.00101118371037042,0,0,4,0.9999999999999
1.183,113079.363171924,499998.193224961,113081.685752681,499997.968057828,113128.750088815,499996.161807143,113176.43008679,499994.355880927,0.0010007411191981,0.00101048073796099,0,0,4,0.9999999999999
1.184,113079.36315358,499998.194336298,113081.68575203,499997.969315475,113128.750052432,499996.164176954,113176.430070648,499994.359361482,0.00100069784738681,0.00100982270415365,0,0,4,0.9999999999999
1.185,113079.363135249,499998.195451255,113081.685751376,499997.970568738,113128.750016066,499996.166544895,113176.430054518,499994.362844115,0.00100065629732577,0.00100920195183672,0,0,4,0.9999999999999
1.186,113079.363116975,499998.196614332,113081.685750764,499997.971864087,113128.749979804,499996.169001369,113176.430038533,499994.366463698,0.00100061548017548,0.0010086103482225,0,0,4,0.9999999999999
1.187,113079.363098804,499998.197876068,113081.685750248,499997.973254185,113128.749943744,499996.171648915,113176.430022844,499994.370373266,0.00100057431971532,0.00100803920652954,0,0,4,0.9999999999999
1.188,113079.363080505,499998.19899789,113081.685749582,499997.97449388,113128.749907417,499996.174007324,113176.430006737,499994.37385398,0.00100053676926752,0.00100751366193574,0,0,4,0.9999999999999
1.189,113079.363061961,499998.199859714,113081.685748644,499997.975460043,113128.74987059,499996.175835164,113176.429989852,499994.376544241,0.00100050474254572,0.00100704514378048,0,0,4,0.9999999999999
1.19,113079.363043376,499998.200673272,113081.685747651,499997.97637132,113128.749833675,499996.177559762,113176.429972824,499994.379082996,0.00100047441319005,0.00100660648902294,0,0,4,0.9999999999999
1.191,113079.363024752,499998.201441072,113081.685746606,499997.977230837,113128.749796675,499996.179186723,113176.429955658,499994.381478221,0.00100044559553756,0.00100619497590552,0,0,4,0.9999999999999
1.192,113079.36300609,499998.20216454,113081.685745513,499997.978040607,113128.749759594,499996.180719455,113176.42993836,499994.38373459,0.00100041813410605,0.0010058080419664,0,0,4,0.9999999999999
1.193,113079.36298739,499998.202843984,113081.685744371,499997.978801493,113128.749722432,499996.182159101,113176.429920929,499994.385853361,0.00100039190304208,0.00100544326495865,0,0,4,0.9999999999999
1.194,113079.362968651,499998.203478557,113081.68574318,499997.979513179,113128.749685185,499996.183504465,113176.429903363,499994.387832271,0.001000366805569,0.00100509834376934,0,0,4,0.9999999999999
1.195,113079.362949868,499998.204066219,113081.685741939,499997.980174133,113128.749647849,499996.18475195,113176.429885656,499994.389665426,0.00100034277343496,0.0010047710793386,0,0,4,0.9999999999999
1.196,113079.36293104,499998.204603703,113081.685740644,499997.98078158,113128.749610417,499996.185895482,113176.429867797,499994.391343193,0.00100031976636096,0.00100445935557876,0,0,4,0.9999999999999
1.197,113079.3629122,499998.205126368,113081.685739331,499997.981370578,113128.74957296,499996.187006015,113176.429849895,499994.392974092,0.00100029744054871,0.00100416340145435,0,0,4,0.9999999999999
1.198,113079.36289336,499998.205644176,113081.68573801,499997.981950969,113128.749535498,499996.188103486,113176.429831981,499994.394588627,0.00100027574674544,0.00100388345321219,0,0,4,0.9999999999999
1.199,113079.362874495,499998.20613288,113081.685736657,499997.982499055,113128.749497982,499996.189139637,113176.42981398,499994.396112775,0.00100025492768601,0.00100361775607565,0,0,4,0.9999999999999
1.2,113079.362855603,499998.206591748,113081.685735272,499997.983014173,113128.749460411,499996.190113105,113176.42979589,499994.397544461,0.00100023504345744,0.00100336594644993,0,0,4,0.9999999999999
1.201,113079.362836684,499998.207019465,113081.685733852,499997.983495018,113128.749422781,499996.191021309,113176.429777707,499994.398879809,0.00100021618397393,0.00100312792326762,0,0,4,0.9999999999999
1.202,113079.362817735,499998.207414132,113081.685732396,499997.983939641,113128.74938509,499996.191860443,113176.429759425,499994.400113141,0.00100019846897684,0.00100290384798866,0,0,4,0.9999999999999
1.203,113079.362798755,499998.207773267,113081.685730902,499997.98434545,113128.749347332,499996.19262548,113176.429741038,499994.401236974,0.00100018204803475,0.00100269414460035,0,0,4,0.9999999999999
1.204,113079.36277974,499998.208093805,113081.685729366,499997.984709212,113128.749309502,499996.19331017,113176.429722535,499994.402242024,0.00100016710054338,0.0010024994996174,0,0,4,0.9999999999999
1.205,113079.362760687,499998.208372098,113081.685727784,499997.985027049,113128.749271592,499996.193907042,113176.429703907,499994.403117202,0.00100015383572566,0.00100232086208184,0,0,4,0.9999999999999
1.206,113079.36274164,499998.208655678,113081.685726207,499997.985349423,113128.749233694,499996.194513453,113176.429685294,499994.404007081,0.0010001404000248,0.00100214600518103,0,0,4,0.9999999999999
1.207,113079.362722603,499998.208949023,113081.685724639,499997.985681045,113128.749195816,499996.195138528,113176.42966671,499994.404925238,0.00100012668659184,0.00100197399015877,0,0,4,0.9999999999999
1.208,113079.362703553,499998.209225953,113081.685723052,499997.985994031,113128.749157908,499996.195728543,113176.429648077,499994.40579195,0.00100011383440585,0.00100181194974643,0,0,4,0.9999999999999
1.209,113079.36268449,499998.209486967,113081.685721448,499997.986288819,113128.749119971,499996.196284419,113176.429629397,499994.406608637,0.00100010190993357,0.00100166020015734,0,0,4,0.9999999999999
1.21,113079.362665414,499998.209732404,113081.685719826,499997.986565647,113128.749082007,499996.196806706,113176.42961067,499994.407376185,0.00100009099261427,0.00100151921189404,0,0,4,0.9999999999999
1.211,113079.362646325,499998.209962431,113081.685718186,499997.986824554,113128.749044015,499996.197295588,113176.429591898,499994.408094945,0.00100008117485965,0.00100138960974829,0,0,4,0.9999999999999
1.212,113079.362627225,499998.210177053,113081.685716529,499997.987065377,113128.749005996,499996.197750882,113176.42957308,499994.408764736,0.00100007256205392,0.00100127217280109,0,0,4,0.9999999999999
1.213,113079.362608112,499998.210376107,113081.685714853,499997.987287754,113128.74896795,499996.198172033,113176.429554215,499994.409384837,0.00100006527255376,0.00100116783442262,0,0,4,0.9999999999999
1.214,113079.362588987,499998.210559263,113081.685713159,499997.987491125,113128.748929876,499996.198558122,113176.429535304,499994.409953998,0.00100005943768835,0.00100107768227233,0,0,4,0.9999999999999
1.215,113079.362569853,499998.210732776,113081.685711454,499997.987684798,113128.748891783,499996.198925043,113176.429516363,499994.410494348,0.00100005344084686,0.0010009875357212,0,0,4,0.9999999999999
1.216,113079.362550709,499998.210896329,113081.68570974,499997.987868324,113128.748853671,499996.199272014,113176.429497393,499994.411004784,0.00100004734953446,0.00100089800478472,0,0,4,0.9999999999999
1.217,113079.362531553,499998.211046907,113081.685708011,499997.988037279,113128.748815535,499996.19959144,113176.429478383,499994.411474699,0.00100004190481769,0.00100081563939504,0,0,4,0.9999999999999
1.218,113079.362512387,499998.211184302,113081.685706268,499997.988191474,113128.748777374,499996.199882931,113176.429459335,499994.411903488,0.00100003708468732,0.00100074034691982,0,0,4,0.9999999999999
1.219,113079.362493209,499998.211308191,113081.685704509,499997.988330598,113128.748739189,499996.200145855,113176.429440246,499994.412290193,0.0010000328669429,0.00100067207372437,0,0,4,0.9999999999999
1.22,113079.362474018,499998.211418137,113081.685702736,499997.988454213,113128.748700978,499996.200379342,113176.429421115,499994.412633498,0.00100002922919275,0.00100061080517172,0,0,4,0.9999999999999
1.221,113079.362454815,499998.211513584,113081.685700946,499997.98856176,113128.74866274,499996.200582283,113176.429401942,499994.412931735,0.00100002614885395,0.00100055656562262,0,0,4,0.9999999999999
1.222,113079.362435599,499998.211593862,113081.685699139,499997.988652551,113128.748624474,499996.200753328,113176.429382722,499994.413182874,0.00100002360315239,0.00100050941843548,0,0,4,0.9999999999999
1.223,113079.362416368,499998.211658187,113081.685697316,499997.988725776,113128.748586178,499996.200890888,113176.429363456,499994.413384536,0.00100002156912271,0.00100046946596644,0,0,4,0.9999999999999
1.224,113079.362397139,499998.211722992,113081.685695492,499997.988799027,113128.748547884,499996.201028918,113176.42934419,499994.413587221,0.00100001972989687,0.00100043159549809,0,0,4,0.9999999999999
1.225,113079.362377909,499998.211786108,113081.685693666,499997.988870026,113128.748509587,499996.201162984,113176.42932492,499994.413784304,0.00100001811340297,0.00100039627855605,0,0,4,0.9999999999999
1.226,113079.362358672,499998.211841915,113081.685691832,499997.988932804,113128.748471276,499996.201281523,113176.429305628,499994.413958557,0.00100001679295243,0.00100036505664749,0,0,4,0.9999999999999
1.227,113079.36233943,499998.211891008,113081.68568999,499997.988988028,113128.748432954,499996.201385799,113176.429286316,499994.414111841,0.00100001573238222,0.00100033759497403,0,0,4,0.9999999999999
1.228,113079.362320182,499998.211933982,113081.685688142,499997.989036369,113128.74839462,499996.201477077,113176.429266985,499994.414246016,0.00100001489552931,0.00100031355873727,0,0,4,0.9999999999999
1.229,113079.36230093,499998.211971433,113081.685686287,499997.989078497,113128.748356276,499996.201556624,113176.429247638,499994.414362944,0.00100001424623067,0.00100029261313883,0,0,4,0.9999999999999
1.23,113079.362281673,499998.212003956,113081.685684427,499997.989115081,113128.748317923,499996.201625703,113176.429228277,499994.414464486,0.00100001374832327,0.00100027442338033,0,0,4,0.9999999999999
1.231,113079.362262413,499998.212032146,113081.685682562,499997.989146792,113128.748279563,499996.201685582,113176.429208902,499994.414552502,0.00100001336564406,0.00100025865466338,0,0,4,0.9999999999999
1.232,113079.36224315,499998.212056598,113081.685680693,499997.989174299,113128.748241195,499996.201737524,113176.429189517,499994.414628853,0.00100001306203002,0.0010002449721896,0,0,4,0.9999999999999
1.233,113079.362223884,499998.212077909,113081.68567882,499997.989198271,113128.748202821,499996.201782795,113176.429170121,499994.414695401,0.0010000128013181,0.00100023304116061,0,0,4,0.9999999999999
1.234,113079.362204615,499998.212096672,113081.685676945,499997.989219379,113128.748164443,499996.201822661,113176.429150719,499994.414754005,0.00100001254734529,0.00100022252677801,0,0,4,0.9999999999999
1.235,113079.362185345,499998.212113484,113081.685675067,499997.989238293,113128.748126061,499996.201858387,113176.42913131,499994.414806528,0.00100001226394855,0.00100021309424342,0,0,4,0.9999999999999
1.236,113079.362166074,499998.21212894,113081.685673188,499997.989255682,113128.748087677,499996.201891237,113176.429111898,499994.414854829,0.00100001191496483,0.00100020440875846,0,0,4,0.9999999999999
1.237,113079.362146802,499998.212143635,113081.685671308,499997.989272216,113128.748049291,499996.201922478,113176.429092483,499994.41490077,0.00100001146423111,0.00100019613552474,0,0,4,0.9999999999999
1.238,113079.36212753,499998.212158164,113081.685669427,499997.989288564,113128.748010905,499996.201953374,113176.429073067,499994.414946211,0.00100001087558436,0.00100018793974389,0,0,4,0.9999999999999
1.239,113079.362108258,499998.212173124,113081.685667548,499997.989305397,113128.74797252,499996.201985191,113176.429053653,499994.414993014,0.00100001011286154,0.0010001794866175,0,0,4,0.9999999999999
1.24,113079.362088988,499998.212189108,113081.685665669,499997.989323384,113128.747934136,499996.202019194,113176.429034242,499994.415043039,0.00100000913989961,0.00100017044134721,0,0,4,0.9999999999999
1.241,113079.362069718,499998.212206712,113081.685663792,499997.989343195,113128.747895756,499996.202056649,113176.429014835,499994.415098148,0.00100000792053555,0.00100016046913461,0,0,4,0.9999999999999
1.242,113079.362050453,499998.212229776,113081.685661921,499997.989369143,113128.747857386,499996.202105664,113176.428995445,499994.415170218,0.00100000711866961,0.00100014751704499,0,0,4,0.9999999999999
1.243,113079.362031189,499998.212253488,113081.685660051,499997.989395818,113128.747819017,499996.202156044,113176.428976057,499994.415244282,0.00100000649290674,0.00100013422798467,0,0,4,0.9999999999999
1.244,113079.362011925,499998.212276592,113081.68565818,499997.989421809,113128.747780647,499996.202205131,113176.428956667,499994.415316445,0.00100000587925733,0.0010001212799539,0,0,4,0.9999999999999
1.245,113079.36199266,499998.212299087,113081.685656309,499997.989447115,113128.747742276,499996.202252925,113176.428937276,499994.415386708,0.00100000527772139,0.00100010867295267,0,0,4,0.9999999999999
1.246,113079.361973394,499998.212320974,113081.685654436,499997.989471737,113128.747703903,499996.202299428,113176.428917882,499994.415455072,0.00100000468829893,0.00100009640698098,0,0,4,0.9999999999999
1.247,113079.361954128,499998.212342253,113081.685652563,499997.989495675,113128.74766553,499996.202344637,113176.428898487,499994.415521534,0.00100000411098994,0.00100008448203883,0,0,4,0.9999999999999
1.248,113079.361934861,499998.212362923,113081.68565069,499997.989518928,113128.747627156,499996.202388555,113176.428879089,499994.415586097,0.00100000354579442,0.00100007289812622,0,0,4,0.9999999999999
1.249,113079.361915594,499998.212382985,113081.685648816,499997.989541497,113128.74758878,499996.20243118,113176.42885969,499994.41564876,0.00100000299271237,0.00100006165524316,0,0,4,0.9999999999999
1.25,113079.361896326,499998.212402439,113081.685646941,499997.989563381,113128.747550404,499996.202472512,113176.42884029,499994.415709522,0.00100000245174379,0.00100005075338964,0,0,4,0.9999999999999
1.251,113079.361877058,499998.212421284,113081.685645065,499997.989584582,113128.747512026,499996.202512552,113176.428820887,499994.415768384,0.00100000192288869,0.00100004019256566,0,0,4,0.9999999999999
1.252,113079.36185779,499998.212439521,113081.685643189,499997.989605097,113128.747473647,499996.2025513,113176.428801482,499994.415825345,0.00100000140614705,0.00100002997277122,0,0,4,0.9999999999999
1.253,113079.36183852,499998.21245715,113081.685641312,499997.989624929,113128.747435268,499996.202588756,113176.428782076,499994.415880407,0.00100000090151889,0.00100002009400632,0,0,4,0.9999999999999
1.254,113079.361819251,499998.21247417,113081.685639434,499997.989644076,113128.747396887,499996.202624918,113176.428762668,499994.415933568,0.00100000040900421,0.00100001055627097,0,0,4,0.9999999999999
1.255,113079.36179998,499998.212490582,113081.685637555,499997.989662539,113128.747358505,499996.202659789,113176.428743258,499994.415984829,0.000999999928602989,0.00100000135956516,0,0,4,0.9999999999999
1.256,113079.36178071,499998.212506386,113081.685635676,499997.989680317,113128.747320121,499996.202693367,113176.428723846,499994.41603419,0.000999999460315244,0.00099999250388889,0,0,4,0.9999999999999
1.257,113079.361761438,499998.212521582,113081.685633796,499997.989697411,113128.747281737,499996.202725653,113176.428704433,499994.416081651,0.000999999004140971,0.000999983989242162,0,0,4,0.9999999999999
1.258,113079.361742167,499998.212536169,113081.685631916,499997.989713821,113128.747243352,499996.202756646,113176.428685017,499994.416127211,0.00099999856008017,0.000999975815624976,0,0,4,0.9999999999999
1.259,113079.361722894,499998.212550148,113081.685630035,499997.989729546,113128.747204966,499996.202786347,113176.4286656,499994.416170871,0.000999998128132841,0.000999967983037333,0,0,4,0.9999999999999
1.26,113079.361703621,499998.212563518,113081.685628153,499997.989744587,113128.747166578,499996.202814756,113176.428646181,499994.416212631,0.000999997708298984,0.000999960491479231,0,0,4,0.9999999999999
1.261,113079.361684348,499998.21257628,113081.68562627,499997.989758944,113128.747128189,499996.202841872,113176.42862676,499994.416252491,0.000999997300578598,0.000999953340950671,0,0,4,0.9999999999999
1.262,113079.361665074,499998.212588434,113081.685624387,499997.989772616,113128.7470898,499996.202867695,113176.428607337,499994.41629045,0.000999996904971685,0.000999946531451654,0,0,4,0.9999999999999
1.263,113079.3616458,499998.21259998,113081.685622503,499997.989785604,113128.747051409,499996.202892227,113176.428587912,499994.41632651,0.000999996521478243,0.000999940062982178,0,0,4,0.9999999999999
1.264,113079.361626525,499998.212610917,113081.685620618,499997.989797908,113128.747013017,499996.202915465,113176.428568486,499994.416360669,0.000999996150098274,0.000999933935542245,0,0,4,0.9999999999999
1.265,113079.36160725,499998.212621246,113081.685618733,499997.989809527,113128.746974624,499996.202937412,113176.428549058,499994.416392928,0.000999995790831776,0.000999928149131853,0,0,4,0.9999999999999
1.266,113079.361587974,499998.212630966,113081.685616847,499997.989820462,113128.74693623,499996.202958066,113176.428529628,499994.416423286,0.00099999544367875,0.000999922703751004,0,0,4,0.9999999999999
1.267,113079.361568697,499998.212640079,113081.68561496,499997.989830712,113128.746897835,499996.202977428,113176.428510196,499994.416451744,0.000999995108639196,0.000999917599399696,0,0,4,0.9999999999999
1.268,113079.36154942,499998.212648582,113081.685613073,499997.989840278,113128.746859439,499996.202995497,113176.428490762,499994.416478303,0.000999994785713114,0.00099991283607793,0,0,4,0.9999999999999
1.269,113079.361530143,499998.212656478,113081.685611185,499997.98984916,113128.746821041,499996.203012274,113176.428471326,499994.41650296,0.000999994474900504,0.000999908413785707,0,0,4,0.9999999999999
1.27,113079.361510865,499998.212663765,113081.685609296,499997.989857358,113128.746782643,499996.203027758,113176.428451889,499994.416525718,0.000999994176201366,0.000999904332523026,0,0,4,0.9999999999999
1.271,113079.361491586,499998.212670444,113081.685607406,499997.989864871,113128.746744244,499996.20304195,113176.42843245,499994.416546575,0.0009999938896157,0.000999900592289886,0,0,4,0.9999999999999
1.272,113079.361472308,499998.212676515,113081.685605516,499997.9898717,113128.746705843,499996.20305485,113176.428413009,499994.416565533,0.000999993615143505,0.000999897193086289,0,0,4,0.9999999999999
1.273,113079.361453022,499998.212674577,113081.685603616,499997.98986952,113128.746667429,499996.203050737,113176.428393543,499994.416559476,0.000999993679471354,0.000999898281004132,0,0,4,0.9999999999999
1.274,113079.361433736,499998.212672141,113081.685601715,499997.989866779,113128.746629015,499996.203045564,113176.428374077,499994.416551862,0.000999993765362748,0.000999899648297757,0,0,4,0.9999999999999
1.275,113079.361414451,499998.212669705,113081.685599815,499997.989864038,113128.746590601,499996.203040392,113176.42835461,499994.416544248,0.000999993851254142,0.000999901015591382,0,0,4,0.9999999999999
1.276,113079.361395165,499998.212667269,113081.685597914,499997.989861297,113128.746552186,499996.203035219,113176.428335143,499994.416536634,0.000999993937145537,0.000999902382885006,0,0,4,0.9999999999999
1.277,113079.361375879,499998.212664833,113081.685596014,499997.989858556,113128.746513772,499996.203030047,113176.428315676,499994.41652902,0.000999994023036931,0.000999903750178631,0,0,4,0.9999999999999
1.278,113079.361356593,499998.212662397,113081.685594113,499997.989855815,113128.746475358,499996.203024874,113176.428296209,499994.416521406,0.000999994108928325,0.000999905117472256,0,0,4,0.9999999999999
1.279,113079.361337308,499998.212659961,113081.685592213,499997.989853074,113128.746436943,499996.203019701,113176.428276742,499994.416513791,0.00099999419481972,0.000999906484765881,0,0,4,0.9999999999999
1.28,113079.361318022,499998.212657525,113081.685590312,499997.989850333,113128.746398529,499996.203014529,113176.428257275,499994.416506177,0.000999994280711114,0.000999907852059506,0,0,4,0.9999999999999
1.281,113079.361298736,499998.212655089,113081.685588412,499997.989847592,113128.746360115,499996.203009356,113176.428237808,499994.416498563,0.000999994366602508,0.00099990921935313,0,0,4,0.9999999999999
1.282,113079.36127945,499998.212652653,113081.685586511,499997.989844851,113128.7463217,499996.203004184,113176.428218342,499994.416490949,0.000999994452493902,0.000999910586646755,0,0,4,0.9999999999999
1.283,113079.361260164,499998.212650217,113081.68558461,499997.98984211,113128.746283286,499996.202999011,113176.428198875,499994.416483335,0.000999994538385297,0.00099991195394038,0,0,4,0.9999999999999
1.284,113079.361240879,499998.212647781,113081.68558271,499997.989839369,113128.746244872,499996.202993839,113176.428179408,499994.416475721,0.000999994624276691,0.000999913321234005,0,0,4,0.9999999999999
1.285,113079.361221593,499998.212645345,113081.685580809,499997.989836628,113128.746206457,499996.202988666,113176.428159941,499994.416468107,0.000999994710168085,0.00099991468852763,0,0,4,0.9999999999999
1.286,113079.361202307,499998.212642909,113081.685578909,499997.989833887,113128.746168043,499996.202983494,113176.428140474,499994.416460493,0.000999994796059479,0.000999916055821255,0,0,4,0.9999999999999
1.287,113079.361183021,499998.212640473,113081.685577008,499997.989831146,113128.746129629,499996.202978321,113176.428121007,499994.416452879,0.000999994881950873,0.000999917423114879,0,0,4,0.9999999999999
1.288,113079.361163736,499998.212638037,113081.685575108,499997.989828405,113128.746091214,499996.202973149,113176.42810154,499994.416445265,0.000999994967842268,0.000999918790408504,0,0,4,0.9999999999999
1.289,113079.36114445,499998.212635601,113081.685573207,499997.989825664,113128.7460528,499996.202967976,113176.428082073,499994.416437651,0.000999995053733662,0.000999920157702129,0,0,4,0.9999999999999
1.29,113079.361125164,499998.212633165,113081.685571306,499997.989822923,113128.746014386,499996.202962804,113176.428062607,499994.416430037,0.000999995139625056,0.000999921524995754,0,0,4,0.9999999999999
1.291,113079.361105878,499998.212630729,113081.685569406,499997.989820182,113128.745975971,499996.202957631,113176.42804314,499994.416422422,0.00099999522551645,0.000999922892289379,0,0,4,0.9999999999999
1.292,113079.361086593,499998.212628293,113081.685567505,499997.989817442,113128.745937557,499996.202952458,113176.428023673,499994.416414808,0.000999995311407845,0.000999924259583004,0,0,4,0.9999999999999
1.293,113079.361067307,499998.212625857,113081.685565605,499997.989814701,113128.745899143,499996.202947286,113176.428004206,499994.416407194,0.000999995397299239,0.000999925626876629,0,0,4,0.9999999999999
1.294,113079.361048021,499998.212623421,113081.685563704,499997.98981196,113128.745860728,499996.202942113,113176.427984739,499994.41639958,0.000999995483190633,0.000999926994170253,0,0,4,0.9999999999999
1.295,113079.361028735,499998.212620985,113081.685561804,499997.989809219,113128.745822314,499996.202936941,113176.427965272,499994.416391966,0.000999995569082027,0.000999928361463878,0,0,4,0.9999999999999
1.296,113079.361009449,499998.212618549,113081.685559903,499997.989806478,113128.7457839,499996.202931768,113176.427945805,499994.416384352,0.000999995654973422,0.000999929728757503,0,0,4,0.9999999999999
1.297,113079.360990164,499998.212616113,113081.685558003,499997.989803737,113128.745745485,499996.202926596,113176.427926338,499994.416376738,0.000999995740864816,0.000999931096051128,0,0,4,0.9999999999999
1.298,113079.360970878,499998.212613677,113081.685556102,499997.989800996,113128.745707071,499996.202921423,113176.427906871,499994.416369124,0.00099999582675621,0.000999932463344753,0,0,4,0.9999999999999
1.299,113079.360951592,499998.212611241,113081.685554201,499997.989798255,113128.745668657,499996.202916251,113176.427887405,499994.41636151,0.000999995912647604,0.000999933830638377,0,0,4,0.9999999999999
1.3,113079.360932306,499998.212608805,113081.685552301,499997.989795514,113128.745630242,499996.202911078,113176.427867938,499994.416353896,0.000999995998538998,0.000999935197932002,0,0,4,0.9999999999999
