"time","aimc.idq_rr[1]","aimc.idq_rr[2]","aimc.idq_sr[1]","aimc.idq_sr[2]","loadInertia.phi","loadInertia.w"
0,0,0,0,0,0,0
5e-05,-0.000233821167282304,0.000390686495143544,0.000242082553797128,-0.000404491077809445,1.30392616463838e-23,4.0719764936893e-19
0.0001,-0.000239871487040304,0.000386870545136328,0.000248397588609073,-0.000400624839803296,2.08531273330599e-22,3.25588996949616e-18
0.00015,-0.000245869412083689,0.000382973378609477,0.000254659606114184,-0.000396673736586734,7.32914920221007e-22,9.39502017336828e-18
0.0002,-0.000251809335890217,0.000378988218646895,0.000260862792349882,-0.000392630737357252,1.79239574559692e-21,2.01423301878441e-17
0.00025,-0.000257690296575409,0.000374916101213368,0.000267006136384777,-0.000388496901889812,3.63060453300714e-21,3.67894347721261e-17
0.0003,-0.0002634979149108,0.000370740923303569,0.000273074659785349,-0.000384255572698944,6.9479144138611e-21,6.27124591998681e-17
0.00035,-0.000269240403357929,0.000366474225046763,0.000279076740543076,-0.000379918786323858,1.15787040128784e-20,9.68727384276364e-17
0.0004,-0.000274914390551328,0.000362118561364582,0.000285009046766769,-0.000375488999887129,1.96685135423071e-20,1.44780885473456e-16
0.00045,-0.000280516642548682,0.00035767638303528,0.000290868382379346,-0.000370968570354426,3.32754269888281e-20,2.11722890478388e-16
0.0005,-0.000286049342574963,0.000353146035545645,0.000296656905043071,-0.000366355906545138,5.10100378890164e-20,2.94130197001043e-16
0.00055,-0.000291512490630172,0.000348527518895677,0.000302374614757945,-0.000361651008459265,7.28723462428721e-20,3.92002805041421e-16
0.0006,-0.000296906086714308,0.000343820833085376,0.000308021511523967,-0.000356853876096807,9.88623520503952e-20,5.05340714599522e-16
0.00065,-0.000302222288981098,0.000339032612072207,0.000313589387158898,-0.000351971298926479,1.3396222042242e-19,6.42115848993873e-16
0.0007,-0.00030745729141188,0.000334166075629302,0.000319074257843914,-0.000347006572198371,1.80590031583299e-19,8.06197359426362e-16
0.00075,-0.000312617189519608,0.000329216067142736,0.000324482503847058,-0.000341954418418757,2.34873119463849e-19,9.91388623293162e-16
0.0008,-0.000317701983304284,0.00032418258661251,0.000329814125168332,-0.000336814837587636,2.96811484064069e-19,1.19768964059427e-15
0.00085,-0.000322711672765906,0.000319065634038623,0.000335069121807736,-0.000331587829705008,3.66405125383958e-19,1.42510041132969e-15
0.0009,-0.000327637200299013,0.000313874010000459,0.000340238028073878,-0.000326282369264915,4.52563578237334e-19,1.68487371029255e-15
0.00095,-0.000332474392999644,0.000308611768988212,0.000345316483054679,-0.000320902590881286,5.59391529369604e-19,1.98219377173387e-15
0.001,-0.000337230141598014,0.000303272215808711,0.000350311687938788,-0.000315441667052362,6.80110895879129e-19,2.30849985235838e-15
0.00105,-0.000341904446094122,0.000297855350461958,0.000355223642726206,-0.000309899597778142,8.14721677765908e-19,2.66379195216608e-15
0.0011,-0.000346497306487968,0.000292361172947951,0.000360052347416932,-0.000304276383058626,9.63223875029942e-19,3.04807007115698e-15
0.00115,-0.000351000319085955,0.000286799255693762,0.000364788981834283,-0.000298581812175447,1.1374822433401e-18,3.4726703175911e-15
0.0012,-0.000355409815045839,0.000281173777781413,0.000369429695309925,-0.000292820158883898,1.34267663799714e-18,3.94254175254474e-15
0.00125,-0.000359732051484243,0.000275477611893389,0.000373981055060228,-0.00028698413440362,1.56997294825243e-18,4.44924387891687e-15
0.0013,-0.000363967028401167,0.000269710758029691,0.00037844306108519,-0.000281073738734613,1.81937117410598e-18,4.99277669670751e-15
0.00135,-0.000368114745796611,0.000263873216190318,0.000382815713384813,-0.000275088971876877,2.09087131555778e-18,5.57314020591664e-15
0.0014,-0.000372169893330872,0.000257972286287426,0.000387093422187245,-0.000269037325560401,2.39478881861013e-18,6.19738901721349e-15
0.00145,-0.000376128555103384,0.000252013351353311,0.000391272065535705,-0.000262924324265975,2.73873040205724e-18,6.87072527498925e-15
0.0015,-0.000379993196494826,0.000245993022327501,0.000395354238540166,-0.000256746489879695,3.11790701233877e-18,7.5898738025492e-15
0.00155,-0.000383762781157489,0.000239912723835851,0.000399338850319897,-0.000250505284461927,3.53433177656619e-18,8.35621135354956e-15
0.0016,-0.000387436272743664,0.000233773880504214,0.00040322480999417,-0.000244202170073037,3.990017821851e-18,9.17111468164655e-15
0.00165,-0.000391012634905644,0.000227577916958445,0.000407011026682255,-0.000237838608773388,4.48697827530468e-18,1.00359605404964e-14
0.0017,-0.000394490831295718,0.000221326257824398,0.000410696409503422,-0.000231416062623347,5.02722626403874e-18,1.09521256837553e-14
0.00175,-0.000397869825566179,0.000215020327727926,0.000414279867576943,-0.000224935993683279,5.61277491516464e-18,1.19209868650796e-14
0.0018,-0.000401148581369317,0.000208661551294884,0.000417760310022086,-0.00021839986401355,6.24563735579389e-18,1.29439208381253e-14
0.00185,-0.000404326062357425,0.000202251353151126,0.000421136645958123,-0.000211809135674524,6.92782671303797e-18,1.40223043565488e-14
0.0019,-0.00040740402105792,0.000195792964725874,0.000424410625803959,-0.000205167142818394,7.67021531459814e-18,1.51590469501368e-14
0.00195,-0.000410382324173539,0.000189288395696127,0.000427582078704601,-0.000198475953697371,8.47768493701038e-18,1.63560216924248e-14
0.002,-0.00041325811347366,0.000182737890360892,0.000430648057649154,-0.00019173580739411,9.34646127502108e-18,1.76136040234517e-14
0.00205,-0.000416030542187311,0.000176142996165395,0.000433607664897238,-0.000184948293226401,1.02791596692745e-17,1.89332748889529e-14
0.0021,-0.000418698763543522,0.000169505260554859,0.00043646000270847,-0.000178115000512031,1.12783954604147e-17,2.03165152346637e-14
0.00215,-0.00042126193077132,0.000162826230974509,0.000439204173342471,-0.000171237518568788,1.2346783989086e-17,2.17648060063194e-14
0.0022,-0.000423719197099735,0.00015610745486957,0.00044183927905886,-0.000164317436714459,1.34869405959327e-17,2.32796281496554e-14
0.00225,-0.000426069715757795,0.000149350479685265,0.000444364422117255,-0.000157356344266833,1.47014806215988e-17,2.48624626104069e-14
0.0023,-0.000428312639974529,0.000142556852866821,0.000446778704777276,-0.000150355830543698,1.59930194067287e-17,2.65147903343092e-14
0.00235,-0.000430447122978965,0.000135728121859461,0.000449081229298541,-0.000143317484862841,1.73641722919665e-17,2.82380922670977e-14
0.0024,-0.000432476674556656,0.00012886779617872,0.000451275574519473,-0.000136244989008468,1.88300908096311e-17,3.00311065939303e-14
0.00245,-0.000434401461189409,0.000121977879610323,0.000453361883867384,-0.000129140418966542,2.03963059818159e-17,3.18946763462264e-14
0.0025,-0.000436217797008601,0.000115058640949908,0.000455336342287658,-0.000122004000428219,2.20572635151559e-17,3.38320698825717e-14
0.00255,-0.000437925054542094,0.000108111726408713,0.000457198277380387,-0.000114837428041138,2.38162097927698e-17,3.58446300845694e-14
0.0026,-0.00043952260631775,0.00010113878219798,0.000458947016745663,-0.000107642396452936,2.56763911977763e-17,3.79336998338229e-14
0.00265,-0.000441009824863431,9.41414545289482e-05,0.000460581887983579,-0.000100420600311252,2.76410541132943e-17,4.01006220119355e-14
0.0027,-0.000442386082706999,8.71213896128583e-05,0.000462102218694227,-9.31737342637219e-05,2.97134449224425e-17,4.23467395005105e-14
0.00275,-0.000443650752376315,8.00802336609502e-05,0.0004635073364777,-8.59034929579844e-05,3.18968100083396e-17,4.46733951811513e-14
0.0028,-0.000444803206399243,7.30196328844643e-05,0.000464796568934089,-7.86115710416771e-05,3.41943957541045e-17,4.70819319354612e-14
0.00285,-0.000445842817303643,6.59412334946407e-05,0.000465969243663487,-7.12996631624376e-05,3.66094485428558e-17,4.95736926450436e-14
0.0029,-0.000446774235766437,5.88481648784732e-05,0.00046703013076728,-6.39710816836797e-05,3.91580285770706e-17,5.2145766496538e-14
0.00295,-0.000447597847460903,5.17423579441098e-05,0.000467979602538533,-5.66278317750264e-05,4.18458418639132e-17,5.47986798710084e-14
0.003,-0.000448309738593861,4.4624535436698e-05,0.000468813597926068,-4.92706008496972e-05,4.46681565494898e-17,5.75364241177518e-14
0.00305,-0.00044890954184453,3.74964166707918e-05,0.000469531712781988,-4.19011632899017e-05,4.76288505891738e-17,6.03601324606852e-14
0.0031,-0.00044939688989213,3.03597209609448e-05,0.000470133542958396,-3.45212934778495e-05,5.07318019383386e-17,6.32709381237257e-14
0.00315,-0.000449771415415881,2.3216167621711e-05,0.000470618684307396,-2.71327657957501e-05,5.39808885523576e-17,6.62699743307902e-14
0.0032,-0.000450032751095002,1.6067475967644e-05,0.000470986732681092,-1.9737354625813e-05,5.73799883866044e-17,6.93583743057958e-14
0.00325,-0.000450180529608713,8.91536531329777e-06,0.000471237283931586,-1.23368343502478e-05,6.09329793964524e-17,7.25372712726597e-14
0.0033,-0.000450214383636234,1.76155497322605e-06,0.000471369933910983,-4.93297935126404e-06,6.4643739537275e-17,7.58077984552989e-14
0.00335,-0.000450133945856783,-5.39223573801745e-06,0.000471384278471386,2.47243598892886e-06,6.85161467644458e-17,7.91710890776303e-14
0.0034,-0.00044994452941031,-1.25435230515019e-05,0.000471285785268416,9.87676247499814e-06,7.2564801514434e-17,8.26235896195742e-14
0.00345,-0.000449646635271305,-1.96904708008631e-05,0.000471074947697435,1.72780920038735e-05,7.67952207434062e-17,8.61657169058244e-14
0.0035,-0.00044923651813148,-2.68318142680065e-05,0.000470747869837629,2.46751704166058e-05,8.12049060916923e-17,8.98013912163892e-14
0.00355,-0.00044871408491724,-3.39657972312557e-05,0.000470304431026133,3.20661810958486e-05,8.57982531857506e-17,9.35315195036889e-14
0.0036,-0.000448079242554992,-4.10906634689341e-05,0.000469744510600083,3.94493074242555e-05,9.0579657652039e-17,9.73570087201434e-14
0.00365,-0.00044733189797114,-4.8204656759365e-05,0.000469067987896614,4.68227327844797e-05,9.55535151170156e-17,1.01278765818173e-13
0.0037,-0.00044647195809209,-5.53060208808719e-05,0.000468274742252862,5.41846405591747e-05,1.00724221207139e-16,1.05297697750198e-13
0.00375,-0.000445499329844248,-6.23929996117782e-05,0.000467364653005961,6.1533214130994e-05,1.06096171548867e-16,1.09414711468638e-13
0.0038,-0.000444413920154019,-6.94638367304073e-05,0.000466337599493048,6.8866636882591e-05,1.11673761768657e-16,1.13630713925913e-13
0.00385,-0.000443215635947808,-7.65167760150826e-05,0.000465193461051257,7.61830921966192e-05,1.17461387492969e-16,1.17946612074444e-13
