"time","gain.y"
0,0
0.0002,4.00007129920059e-08
0.0004,1.6000081820223e-07
0.0006,3.600008875011e-07
0.0008,6.40000922970575e-07
0.001,1.00000096081395e-06
0.0012,1.44000099419691e-06
0.0014,1.96000102051536e-06
0.0016,2.56000103976931e-06
0.0018,3.24000106132369e-06
0.002,4.00000108229386e-06
0.0022,4.84000110091958e-06
0.0024,5.76000111720086e-06
0.0026,6.76000113113768e-06
0.0028,7.84000114273006e-06
0.003,9.00000115197799e-06
0.0032,1.02400011588815e-05
0.0034,1.15600011683912e-05
0.0036,1.29600011801025e-05
0.0038,1.4440001191291e-05
0.004,1.60000012019568e-05
0.0042,1.76400012120999e-05
0.0044,1.93600012217203e-05
0.0046,2.11600012308179e-05
0.0048,2.30400012393929e-05
0.005,2.50000012474451e-05
0.0052,2.70400012549746e-05
0.0054,2.91600012619814e-05
0.0056,3.13600012684654e-05
0.0058,3.36400012744268e-05
0.006,3.60000012798654e-05
0.0062,3.84400012847813e-05
0.0064,4.09600012891745e-05
0.0066,4.35600012937485e-05
0.0068,4.62400013003399e-05
0.007,4.9000001306772e-05
0.0072,5.18400013130448e-05
0.0074,5.47600013191583e-05
0.0076,5.77600013251126e-05
0.0078,6.08400013309075e-05
0.008,6.40000013365432e-05
0.0082,6.72400013420196e-05
0.0084,7.05600013473366e-05
0.0086,7.39600013524944e-05
0.0088,7.74400013574929e-05
0.009,8.10000013623322e-05
0.0092,8.46400013670121e-05
0.0094,8.83600013715327e-05
0.0096,9.21600013758941e-05
0.0098,9.60400013800962e-05
0.01,0.000100000001384139
0.0102,0.000104040001388022
0.0104,0.000108160001391747
0.0106,0.000112360001395312
0.0108,0.000116640001398717
0.011,0.000121000001401964
0.0112,0.000125440001405051
0.0114,0.000129960001407978
0.0116,0.000134560001410747
0.0118,0.000139240001413356
0.012,0.000144000001415806
0.0122,0.000148840001418097
0.0124,0.000153760001420228
0.0126,0.0001587600014222
0.0128,0.000163840001424013
0.013,0.000169000001425666
0.0132,0.000174240001428099
0.0134,0.00017956000143154
0.0136,0.000184960001434943
0.0138,0.000190440001438308
0.014,0.000196000001441635
0.0142,0.000201640001444925
0.0144,0.000207360001448177
0.0146,0.00021316000145139
0.0148,0.000219040001454566
0.015,0.000225000001457704
0.0152,0.000231040001460804
0.0154,0.000237160001463866
0.0156,0.00024336000146689
0.0158,0.000249640001469877
0.016,0.000256000001472825
0.0162,0.000262440001475736
0.0164,0.000268960001478609
0.0166,0.000275560001481443
0.0168,0.00028224000148424
0.017,0.000289000001486999
0.0172,0.00029584000148972
0.0174,0.000302760001492404
0.0176,0.000309760001495049
0.0178,0.000316840001497656
0.018,0.000324000001500226
0.0182,0.000331240001502758
0.0184,0.000338560001505252
0.0186,0.000345960001507708
0.0188,0.000353440001510126
0.019,0.000361000001512506
0.0192,0.000368640001514848
