"time","body1.r_0[1]","body1.r_0[2]","body1.r_0[3]","body1.v_0[1]","body1.v_0[2]","body1.v_0[3]","body2.r_0[1]","body2.r_0[2]","body2.r_0[3]","body2.v_0[1]","body2.v_0[2]","body2.v_0[3]","body3.r_0[1]","body3.r_0[2]","body3.r_0[3]","body3.v_0[1]","body3.v_0[2]","body3.v_0[3]","body4.r_0[1]","body4.r_0[2]","body4.r_0[3]","body4.v_0[1]","body4.v_0[2]","body4.v_0[3]"
0.0088,0.00879939053032506,0.59989244342325,0,0.999820722761818,-0.0244447830055117,0,0.605242037034071,0.599962165167404,0,0.591376273240556,-0.00858608145820223,0,0.00539597787084472,0.79993949978057,0,0.626345322233172,-0.0137500706735245,0,0.305145163005843,0.799950456646029,0,0.569352743580614,-0.0112519602907812,0
0.0092,0.00919931148772674,0.599882443264618,0,0.999804053189647,-0.0255559380217461,0,0.605478509731271,0.599958654451685,0,0.590985161972217,-0.0089737064494152,0,0.00564675350698662,0.799933874747851,0,0.627539897045097,-0.0143750793274777,0,0.305372625276082,0.799945854653834,0,0.567959323324677,-0.0117617888042357,0
0.0096,0.00959922741430037,0.599871998649839,0,0.999786642656572,-0.026667095832206,0,0.605714825815968,0.599954988177356,0,0.59059412660632,-0.00936110152631387,0,0.00589800754816019,0.799927999712778,0,0.628734207573567,-0.015000088501213,0,0.305599530238098,0.799941048419799,0,0.566565879778462,-0.0122714774243918,0
0.01,0.00999913407801293,0.599861109558212,0,0.999768490724891,-0.0277782587846076,0,0.60595098571712,0.599951167647707,0,0.59020316492864,-0.0097482714457036,0,0.00614973835492612,0.799921874671953,0,0.629928189263535,-0.0156250984145467,0,0.305825877883551,0.799936038722452,0,0.565172474711162,-0.0127810362085904,0
0.0104,0.010399028338489,0.599849775974374,0,0.999749597069812,-0.0288894286210714,0,0.606186989753033,0.599947193829844,0,0.589812275296113,-0.0101352197373666,0,0.00640194471074025,0.799915499622854,0,0.631121794212003,-0.0162501092305932,0,0.306051668206251,0.799930826139498,0,0.563779153958539,-0.0132904726198699,0
0.0108,0.0107989152569558,0.599837997923085,0,0.999729962214792,-0.0300006025338864,0,0.606422837410705,0.599943065165118,0,0.589421460356803,-0.0105219407124832,0,0.00665462857626186,0.799908874569544,0,0.632315099622467,-0.0168751206864669,0,0.306276901216173,0.79992540973987,0,0.562385843648789,-0.0137997746303268,0
0.0112,0.0111987948334131,0.599825775404343,0,0.999709586159833,-0.0311117805230525,0,0.606658528690133,0.59993878165353,0,0.589030720110712,-0.0109084343710534,0,0.00690778995149096,0.799901999512025,0,0.633508105494926,-0.017500132782168,0,0.306501576913317,0.799919789523568,0,0.56099254378191,-0.0143089422399609,0
0.0116,0.0115986670678611,0.599813108418149,0,0.999688468904934,-0.0322229625885697,0,0.606894063591319,0.59993434329508,0,0.588640054557839,-0.0112947007130773,0,0.00716142883642754,0.799894874450295,0,0.634700811829381,-0.0181251455176964,0,0.306725695297683,0.799913965490592,0,0.559599254357904,-0.0148179754487724,0
0.012,0.0119985319602997,0.599799996964503,0,0.999666610450096,-0.033334148730438,0,0.607129442114263,0.599929750089767,0,0.588249463698184,-0.0116807397385549,0,0.0074155452310716,0.799887499384355,0,0.63589321862583,-0.018750158893052,0,0.306949256369272,0.799907937640943,0,0.55820597537677,-0.0153268742567611,0
0.0124,0.0123983895107289,0.599786441043405,0,0.999644010795317,-0.0344453389486575,0,0.607364664258965,0.599925002037593,0,0.587858947531747,-0.0120665514474861,0,0.00767013913542314,0.799879874314205,0,0.637085325884276,-0.0193751729082349,0,0.307172260128083,0.799901705974619,0,0.556812706838508,-0.0158356386639271,0
0.0128,0.0127982397191488,0.599772440654854,0,0.9996206699406,-0.0355565332432281,0,0.607599730025423,0.599920099138556,0,0.587468506058529,-0.0124521358398709,0,0.00792521054948217,0.799871999239844,0,0.638277133604717,-0.0200001875632452,0,0.307394706574117,0.799895270491621,0,0.555419448743118,-0.0163442686702704,0
0.0132,0.0131980802394484,0.599757995783574,0,0.999596587557144,-0.036667732913831,0,0.607834639647776,0.599915042107242,0,0.587078138060608,-0.0128374955147233,0,0.00818075845995223,0.799863874159193,0,0.639468606027097,-0.0206252029043942,0,0.30761659580288,0.799888631607025,0,0.554026235242898,-0.0168527698611627,0
0.0136,0.0135979042210834,0.59974310638495,0,0.999571762684875,-0.0377789417554803,0,0.608069393809688,0.599909833030211,0,0.586687839981713,-0.0132226380610539,0,0.00843677990805056,0.799855499066178,0,0.640659638733564,-0.0212502190669093,0,0.307837928093251,0.799881790532835,0,0.552633166061114,-0.0173611585456529,0
0.014,0.0139977184704074,0.599727772503308,0,0.999546196277674,-0.0388901559976423,0,0.608303991831904,0.599904469834363,0,0.586297615355176,-0.0136075559388063,0,0.00869327783347374,0.799846873966834,0,0.641850335468404,-0.0218752359164355,0,0.308058703168151,0.799874746064866,0,0.551240142117783,-0.0178694185198966,0
0.0144,0.0143975229874205,0.599711994138648,0,0.999519888335543,-0.040001375640317,0,0.608538433714424,0.599898952519698,0,0.585907464180997,-0.0139922491479806,0,0.00895025223622179,0.79983799886116,0,0.643040696231617,-0.0225002534529728,0,0.30827892102758,0.799867498203116,0,0.549847163412906,-0.0183775497838938,0
0.0148,0.0147973177721226,0.59969577129097,0,0.99949283885848,-0.0411126006835045,0,0.608772719457247,0.599893281086216,0,0.585517386459176,-0.0143767176885767,0,0.0092077031162947,0.799828873749156,0,0.644230721023202,-0.0231252716765211,0,0.308498581671538,0.799860046947587,0,0.548454229946483,-0.0188855523376444,0
0.0152,0.0151971028245139,0.599679103960273,0,0.999465047846487,-0.0422238311272047,0,0.609006849060374,0.599887455533917,0,0.585127382189713,-0.0147609615605947,0,0.00946563047369248,0.799819498630823,0,0.64542040984316,-0.0237502905870805,0,0.308717685100024,0.799852392298278,0,0.547061341718512,-0.0193934261811485,0
0.0156,0.0155968781445942,0.599661992146558,0,0.999436515299563,-0.0433350669714177,0,0.609240822523804,0.599881475862801,0,0.584737451372608,-0.0151449807640345,0,0.00972403430841512,0.79980987350616,0,0.646609762691491,-0.0243753101846509,0,0.30893623131304,0.799844534255188,0,0.545668498728995,-0.0199011713144061,0
0.016,0.0159966437323636,0.599644435849824,0,0.999407241217708,-0.0444463082161434,0,0.609474639847538,0.599875342072868,0,0.584347594007862,-0.0155287752988961,0,0.00998291462046262,0.799799998375168,0,0.647798779568194,-0.0250003304692324,0,0.309154220310584,0.799836472818319,0,0.544275700977932,-0.0204087877374171,0
0.0164,0.016396399337678,0.599626435067813,0,0.999377225550724,-0.0455575549994898,0,0.60970830105593,0.599869054238998,0,0.583957809967229,-0.0159123454358284,0,0.0102422712844824,0.799789873237639,0,0.648987456667091,-0.025625351432696,0,0.30937165211942,0.799828208029166,0,0.542882952089388,-0.0209162760470593,0
0.0168,0.016796138154668,0.599607989739052,0,0.999346466932823,-0.0466688110790718,0,0.609941806811621,0.599862614398511,0,0.583568095761451,-0.0162956985385869,0,0.0105021008899081,0.799779498087939,0,0.650175690430459,-0.0262503728538729,0,0.309588527467717,0.799819741016718,0,0.541490350666207,-0.0214236524830554,0
0.0172,0.0171958647399398,0.599589099904698,0,0.999314966278415,-0.0477800739391239,0,0.610175156670965,0.599856021187398,0,0.583178453726627,-0.0166788296770544,0,0.0107624057201523,0.799768872929839,0,0.651363550191361,-0.0268753948808381,0,0.309804845867958,0.799811071025105,0,0.540097830692675,-0.0219309061727281,0
0.0176,0.0175955788227898,0.599569765562305,0,0.999282723533177,-0.0488913437291055,0,0.610408350660318,0.599849274686694,0,0.582788883723971,-0.0170617391441244,0,0.0110231856395596,0.799757997763117,0,0.652551031830784,-0.0275004175047947,0,0.310020607349106,0.799802198099231,0,0.538705396090724,-0.0224380377620129,0
0.018,0.0179952801325143,0.599549986709428,0,0.999249738642783,-0.0500026205984756,0,0.610641388806039,0.599842374977433,0,0.582399385614697,-0.0174444272326906,0,0.0112844405124747,0.799746872587547,0,0.653738131229715,-0.0281254407169455,0,0.310235811940123,0.799793122284002,0,0.537313050782284,-0.0229450478968454,0
0.0184,0.0183949683984095,0.599529763343623,0,0.999216011552911,-0.0511139046966936,0,0.610874271134482,0.59983532214065,0,0.58200995926002,-0.0178268942356465,0,0.0115461702032421,0.799735497402906,0,0.654924844269144,-0.0287504645084937,0,0.310450459669973,0.799783843624324,0,0.535920798689288,-0.0234519372231611,0
0.0188,0.0187946433497718,0.599509095462444,0,0.999181542209234,-0.0522251961732188,0,0.611106997672004,0.599828116257379,0,0.581620604521155,-0.018209140445886,0,0.0118083745762064,0.799723872208969,0,0.656111166830058,-0.0293754888706423,0,0.310664550567618,0.799774362165103,0,0.534528643733666,-0.0239587063868955,0
0.0192,0.0191943047158974,0.599487983063446,0,0.99914633055743,-0.0533364951775104,0,0.611339568444963,0.599820757408655,0,0.581231321259316,-0.0185911661563026,0,0.0120710534957122,0.799711997005513,0,0.657297094793444,-0.0300005137945941,0,0.310878084662022,0.799764677951244,0,0.533136589837352,-0.0244653560339843,0
0.0196,0.0195939522260827,0.599466426144185,0,0.999110376543174,-0.0544478018590277,0,0.611571983479714,0.599813245675512,0,0.580842109335719,-0.01897297165979,0,0.0123342068261041,0.799699871792312,0,0.658482624040291,-0.0306255392715523,0,0.311091061982147,0.799754791027654,0,0.531744640922276,-0.024971886810363,0
0.02,0.019993585609624,0.599444424702214,0,0.999073680112142,-0.05555911636723,0,0.611804242802615,0.599805581138985,0,0.580452968611577,-0.0193545572492417,0,0.0125978344317268,0.799687496569144,0,0.659667750451586,-0.0312505652927198,0,0.311303482556957,0.799744701439236,0,0.53035280091037,-0.0254782993619672,0
0.0204,0.0203932045958175,0.59942197873509,0,0.999036241210009,-0.0566704388515765,0,0.61203634644002,0.599797763880107,0,0.580063898948105,-0.0197359232175516,0,0.0128619361769247,0.799674871335784,0,0.660852469908318,-0.0318755918492997,0,0.311515346415414,0.799734409230898,0,0.528961073723566,-0.0259845943347324,0
0.0208,0.0207928089139597,0.599399088240366,0,0.998998059782451,-0.0577817694615264,0,0.612268294418289,0.599789793979915,0,0.579674900206519,-0.0201170698576131,0,0.0131265119260426,0.799661996092008,0,0.662036778291473,-0.0325006189324948,0,0.311726653586481,0.799723914447544,0,0.527569463283795,-0.0264907723745942,0
0.0212,0.0211923982933467,0.599375753215598,0,0.998959135775145,-0.0588931083465391,0,0.612500086763775,0.599781671519441,0,0.579285972248032,-0.02049799746232,0,0.0133915615434249,0.799648870837591,0,0.663220671482041,-0.0331256465335083,0,0.311937404099122,0.799713217134081,0,0.52617797351299,-0.0269968341274881,0
0.0216,0.0215919724632748,0.599351973658342,0,0.998919469133765,-0.0600044556560738,0,0.612731723502837,0.59977339657972,0,0.57889711493386,-0.0208787063245659,0,0.0136570848934164,0.799635495572311,0,0.664404145361008,-0.0337506746435431,0,0.312147597982298,0.799702317335415,0,0.524786608333081,-0.0275027802393498,0
0.022,0.0219915311530405,0.599327749566151,0,0.998879059803987,-0.0611158115395898,0,0.612963204661831,0.599764969241788,0,0.578508328125217,-0.0212591967372445,0,0.0139230818403615,0.799621870295941,0,0.665587195809362,-0.0343757032538022,0,0.312357235264974,0.79969121509645,0,0.523395371666001,-0.0280086113561148,0
0.0224,0.02239107409194,0.599303080936581,0,0.998837907731488,-0.0622271761465463,0,0.613194530267113,0.599756389586678,0,0.578119611683317,-0.0216394689932493,0,0.014189552248605,0.799607995008259,0,0.666769818708092,-0.0350007323554886,0,0.312566315976112,0.799679910462092,0,0.52200426743368,-0.0285143281237187,0
0.0228,0.0227906010092696,0.599277967767186,0,0.998796012861943,-0.0633385496264026,0,0.613425700345039,0.599747657695425,0,0.577730965469376,-0.0220195233854741,0,0.0144564959824914,0.799593869709039,0,0.667952009938185,-0.0356257619398053,0,0.312774840144675,0.799668403477248,0,0.520613299558052,-0.0290199311880969,0
0.0232,0.0231901100746694,0.599252410016409,0,0.998753374278361,-0.0644499329637794,0,0.613656715049529,0.599738774064046,0,0.57734238860742,-0.0223993616572662,0,0.0147239114367085,0.799579494400263,0,0.669133742058183,-0.0362507914516561,0,0.312982808624268,0.799656694334461,0,0.519222493775099,-0.0295254249512524,0
0.0236,0.0235896013669754,0.599226407690569,0,0.998709992119753,-0.0655613261209651,0,0.613887574378349,0.599729738680571,0,0.576953881123877,-0.0227789837764534,0,0.0149917988049705,0.799564869081212,0,0.670315016175943,-0.0368758210046768,0,0.313190221259041,0.799644783045549,0,0.517831849117934,-0.0300308092173361,0
0.024,0.0239890753184515,0.599199960804852,0,0.998665866720615,-0.0666727288709955,0,0.614118278300363,0.599720551438996,0,0.576565443212227,-0.0231583893821812,0,0.0152601586140253,0.799549993750668,0,0.671495838684338,-0.0375008508362983,0,0.313397077706274,0.799632669588875,0,0.516441359676467,-0.0305360829393504,0
0.0244,0.0243885316252696,0.599173069355981,0,0.998620998008301,-0.0677841413810671,0,0.614348826844636,0.599711212429167,0,0.576177074718029,-0.0235375787981487,0,0.0155289906970042,0.799534868408454,0,0.672676204969024,-0.038125880926121,0,0.313603378012445,0.799620354012479,0,0.515051029835925,-0.0310412468430036,0
0.0248,0.0247879699836012,0.599145733340681,0,0.998575385910167,-0.0688955638183769,0,0.614579220040233,0.599701721740933,0,0.575788775486839,-0.0239165523480547,0,0.0157982948870387,0.799519493054393,0,0.673856110415658,-0.0387509112537455,0,0.31380912222403,0.799607836364403,0,0.513660863981536,-0.0315463016540041,0
0.0252,0.0251873900896181,0.599117952755676,0,0.998529030353565,-0.0700069963501216,0,0.61480945791622,0.599692079464142,0,0.575400545364217,-0.0242953103555984,0,0.0160680710172602,0.799503867688307,0,0.675035550409895,-0.0393759417987721,0,0.314014310387507,0.799595116692688,0,0.512270866498528,-0.0320512480980605,0
0.0256,0.0255867916394919,0.599089727597689,0,0.998481931265849,-0.0711184391434978,0,0.615039540501664,0.599682285688642,0,0.57501238419572,-0.0246738531444787,0,0.0163383189208001,0.799487992310019,0,0.676214520337393,-0.0400009725408015,0,0.314218942549352,0.799582195045376,0,0.510881041772127,-0.0325560869008812,0
0.026,0.0259861743293943,0.599061057863446,0,0.998434088574375,-0.0722298923657025,0,0.61526946782563,0.599672340504282,0,0.574624291826905,-0.0250521810383945,0,0.0166090384307899,0.799471866919352,0,0.677393015583807,-0.0406260034594339,0,0.314423018756043,0.799569071470506,0,0.50949139418756,-0.0330608187881746,0
0.0264,0.0263855378554971,0.59903194354967,0,0.998385502206496,-0.0733413561839323,0,0.615499239917182,0.599662244000908,0,0.574236268103332,-0.0254302943610447,0,0.016880229380361,0.799455491516128,0,0.678571031534793,-0.04125103453427,0,0.314626539054056,0.799555746016122,0,0.508101928130056,-0.0335654444856492,0
0.0268,0.0267848819139719,0.599002384653087,0,0.998336172089565,-0.074452830765384,0,0.615728856805389,0.599651996268369,0,0.573848312870557,-0.0258081934361285,0,0.0171518916026448,0.799438866100171,0,0.679748563576009,-0.0418760657449101,0,0.314829503489869,0.799542218730264,0,0.506712647984842,-0.0340699647190134,0
0.0272,0.0271842062009905,0.598972381170419,0,0.998286098150938,-0.0755643162772543,0,0.615958318519314,0.599641597396514,0,0.573460425974139,-0.0261858785873447,0,0.0174240249307727,0.799421990671302,0,0.680925607093109,-0.0425010970709548,0,0.315031912109958,0.799528489660974,0,0.505323558137144,-0.0345743802139756,0
0.0276,0.0275835104127244,0.598941933098391,0,0.998235280317969,-0.0766758128867401,0,0.616187625088024,0.599631047475189,0,0.573072607259636,-0.0265633501383924,0,0.0176966291978763,0.799404865229345,0,0.682102157471751,-0.0431261284920045,0,0.315233764960801,0.799514558856292,0,0.503934662972191,-0.0350786916962444,0
0.028,0.0279827942453454,0.598911040433728,0,0.99818371851801,-0.0777873207610381,0,0.616416776540585,0.599620346594244,0,0.572684856572606,-0.0269406084129704,0,0.0179697042370869,0.799387489774122,0,0.68327821009759,-0.0437511599876598,0,0.315435062088875,0.79950042636426,0,0.502545966875209,-0.0355828998915281,0
0.0284,0.0283820573950253,0.598879703173154,0,0.998131412678417,-0.078898840067345,0,0.616645772906062,0.599609494843526,0,0.572297173758607,-0.0273176537347778,0,0.0182432498815359,0.799369864305456,0,0.684453760356283,-0.044376191537521,0,0.315635803540657,0.799486092232919,0,0.501157474231427,-0.0360870055255351,0
0.0288,0.0287812995579356,0.598847921313392,0,0.998078362726544,-0.0800103709728576,0,0.616874614213521,0.599598492312883,0,0.571909558663196,-0.0276944864275136,0,0.0185172659643548,0.799351988823169,0,0.685628803633487,-0.0450012231211886,0,0.315835989362623,0.79947155651031,0,0.49976918942607,-0.036591009323974,0
0.0292,0.0291805204302482,0.598815694851168,0,0.998024568589744,-0.0811219136447727,0,0.617103300492027,0.599587339092164,0,0.571522011131932,-0.0280711068148766,0,0.0187917523186751,0.799333863327084,0,0.686803335314857,-0.0456262547182632,0,0.316035619601251,0.799456819244475,0,0.498381116844368,-0.0370949120125532,0
0.0296,0.0295797196749741,0.598783023758757,0,0.997970029676384,-0.0822334682451675,0,0.617331831750413,0.599576035231079,0,0.571134531052798,-0.0284475150348064,0,0.0190667080970669,0.799315487821193,0,0.687977350721233,-0.0462512858380057,0,0.316234694940999,0.799441880381371,0,0.496993260570308,-0.0375987144239588,0
0.03,0.0299788969188954,0.598749907981726,0,0.99791474482781,-0.0833450349305264,0,0.617560207975403,0.599564580735489,0,0.57074711836013,-0.0288237110222916,0,0.0193421317085559,0.799296862314043,0,0.689150845102641,-0.0468763154758094,0,0.316433216763347,0.799426739755425,0,0.495605624358767,-0.038102417507755,0
0.0304,0.0303780519373523,0.598716347575165,0,0.99785871521043,-0.0844566138802683,0,0.61778842924437,0.599552975791065,0,0.570359772798197,-0.0291996955445205,0,0.0196180246110715,0.799277986795504,0,0.690323813999482,-0.0475013447341814,0,0.316631183591633,0.799411397658397,0,0.494218213314156,-0.0386060217342475,0
0.0308,0.0307771844251923,0.598682342534824,0,0.997801940730872,-0.0855682052613855,0,0.618016495585573,0.599541220486054,0,0.569972494214251,-0.0295754689177741,0,0.0198943866105678,0.799258861265563,0,0.691496252794824,-0.0481263735739399,0,0.316828595497811,0.799395854134251,0,0.492831031809675,-0.039109527833417,0
0.0312,0.0311762940772628,0.59864789285645,0,0.997744421295766,-0.0866798092408704,0,0.618244407027269,0.5995293149087,0,0.569585282455545,-0.0299510314583333,0,0.0201712175129991,0.79923948572421,0,0.692668156871734,-0.0487514019559028,0,0.317025452553834,0.799380109226951,0,0.491444084218519,-0.0396129365352437,0
0.0316,0.0315753805884113,0.598612998535792,0,0.99768615681174,-0.0877914259857152,0,0.618472163597716,0.599517259147248,0,0.569198137369331,-0.030326383482479,0,0.0204485171243195,0.799219860171435,0,0.693839521613281,-0.0493764298408884,0,0.317221754831658,0.799364162980463,0,0.490057374913888,-0.0401162485697082,0
0.032,0.0319744436534852,0.598577659568597,0,0.997627147185423,-0.0889030556629124,0,0.618699765325172,0.599505053289944,0,0.56881105880286,-0.0307015253064921,0,0.0207262852504831,0.799199984607226,0,0.695010342402532,-0.0500014571897148,0,0.317417502403235,0.799348015438751,0,0.48867090826898,-0.0406194646667909,0
0.0324,0.0323734829673321,0.598541875950612,0,0.997567392323445,-0.0900146984394541,0,0.618927212237893,0.599492697425032,0,0.568424046603386,-0.0310764572466536,0,0.0210045216974442,0.799179859031573,0,0.696180614622556,-0.0506264839632001,0,0.317612695340519,0.79933166664578,0,0.487284688656991,-0.0411225855564722,0
0.0328,0.0327724982247995,0.598505647677587,0,0.997506892132434,-0.0911263544823329,0,0.619154504364139,0.599480191640759,0,0.56803710061816,-0.0314511796192444,0,0.0212832262711569,0.799159483444465,0,0.69735033365642,-0.0512515101221624,0,0.317807333715465,0.799315116645514,0,0.485898720451121,-0.0416256119687327,0
0.0332,0.0331714891207348,0.598468974745269,0,0.99744564651902,-0.0922380239585409,0,0.619381641732166,0.599467536025369,0,0.567650220694434,-0.0318256927405454,0,0.0215623987775753,0.799138857845891,0,0.698519494887192,-0.0518765356274198,0,0.318001417600026,0.799298365481919,0,0.484513008024566,-0.0421285446335526,0
0.0336,0.0335704553499854,0.598431857149405,0,0.997383655389831,-0.0933497070350705,0,0.619608624370232,0.599454730667107,0,0.56726340667946,-0.0321999969268375,0,0.0218420390226536,0.79911798223584,0,0.69968809369794,-0.0525015604397905,0,0.318194947066156,0.799281413198959,0,0.483127555750525,-0.0426313842809126,0
