"time","controlBus.realSignal1","controlBus.integerSignal","controlBus.booleanSignal","controlBus.subControlBus.myRealSignal","controlBus.subControlBus.myBooleanSignal"
0.502,-0.0125660398833526,3,1,0.502,1
0.5024,-0.0150790732360372,3,1,0.5024,1
0.5028,-0.0175920113410999,3,1,0.5028,1
0.5032,-0.0201048383254574,3,1,0.5032,1
0.5036,-0.0226175383167297,3,1,0.5036,1
0.504,-0.0251300954433376,3,1,0.504,1
0.5044,-0.0276424938346046,3,1,0.5044,1
0.5048,-0.0301547176208566,3,1,0.5048,1
0.5052,-0.0326667509335238,3,1,0.5052,1
0.5056,-0.0351785779052379,3,1,0.5056,1
0.506,-0.0376901826699343,3,1,0.506,1
0.5064,-0.0402015493629535,3,1,0.5064,1
0.5068,-0.0427126621211368,3,1,0.5068,1
0.5072,-0.0452235050829323,3,1,0.5072,1
0.5076,-0.0477340623884918,3,1,0.5076,1
0.508,-0.0502443181797694,3,1,0.508,1
0.5084,-0.0527542566006269,3,1,0.5084,1
0.5088,-0.0552638617969273,3,1,0.5088,1
0.5092,-0.0577731179166411,3,1,0.5092,1
0.5096,-0.0602820091099438,3,1,0.5096,1
0.51,-0.0627905195293133,3,1,0.51,1
0.5104,-0.0652986333296363,3,1,0.5104,1
0.5108,-0.0678063346683009,3,1,0.5108,1
0.5112,-0.0703136077053036,3,1,0.5112,1
0.5116,-0.0728204366033461,3,1,0.5116,1
0.512,-0.0753268055279328,3,1,0.512,1
0.5124,-0.0778326986474767,3,1,0.5124,1
0.5128,-0.0803381001333945,3,1,0.5128,1
0.5132,-0.0828429941602083,3,1,0.5132,1
0.5136,-0.085347364905647,3,1,0.5136,1
0.514,-0.0878511965507429,3,1,0.514,1
0.5144,-0.0903544732799359,3,1,0.5144,1
0.5148,-0.0928571792811678,3,1,0.5148,1
0.5152,-0.0953592987459883,3,1,0.5152,1
0.5156,-0.0978608158696517,3,1,0.5156,1
0.516,-0.100361714851215,3,1,0.516,1
0.5164,-0.102861979893641,3,1,0.5164,1
0.5168,-0.105361595203898,3,1,0.5168,1
0.5172,-0.107860544993057,3,1,0.5172,1
0.5176,-0.110358813476392,3,1,0.5176,1
0.518,-0.112856384873482,3,1,0.518,1
0.5184,-0.115353243408308,3,1,0.5184,1
0.5188,-0.117849373309356,3,1,0.5188,1
0.5192,-0.120344758809711,3,1,0.5192,1
0.5196,-0.122839384147164,3,1,0.5196,1
0.52,-0.125333233564304,3,1,0.52,1
0.5204,-0.127826291308623,3,1,0.5204,1
0.5208,-0.130318541632615,3,1,0.5208,1
0.5212,-0.132809968793869,3,1,0.5212,1
0.5216,-0.135300557055181,3,1,0.5216,1
0.522,-0.137790290684638,3,1,0.522,1
0.5224,-0.140279153955732,3,1,0.5224,1
0.5228,-0.142767131147449,3,1,0.5228,1
0.5232,-0.145254206544373,3,1,0.5232,1
0.5236,-0.147740364436784,3,1,0.5236,1
0.524,-0.150225589120757,3,1,0.524,1
0.5244,-0.152709864898263,3,1,0.5244,1
0.5248,-0.155193176077266,3,1,0.5248,1
0.5252,-0.157675506971822,3,1,0.5252,1
0.5256,-0.160156841902182,3,1,0.5256,1
0.526,-0.162637165194884,3,1,0.526,1
0.5264,-0.165116461182858,3,1,0.5264,1
0.5268,-0.167594714205524,3,1,0.5268,1
0.5272,-0.170071908608889,3,1,0.5272,1
0.5276,-0.172548028745647,3,1,0.5276,1
0.528,-0.175023058975276,3,1,0.528,1
0.5284,-0.177496983664141,3,1,0.5284,1
0.5288,-0.17996978718559,3,1,0.5288,1
0.5292,-0.18244145392005,3,1,0.5292,1
0.5296,-0.184911968255133,3,1,0.5296,1
0.53,-0.187381314585725,3,1,0.53,1
0.5304,-0.189849477314094,3,1,0.5304,1
0.5308,-0.192316440849983,3,1,0.5308,1
0.5312,-0.194782189610709,3,1,0.5312,1
0.5316,-0.197246708021263,3,1,0.5316,1
0.532,-0.199709980514407,3,1,0.532,1
0.5324,-0.202171991530773,3,1,0.5324,1
0.5328,-0.204632725518963,3,1,0.5328,1
0.5332,-0.207092166935641,3,1,0.5332,1
0.5336,-0.209550300245641,3,1,0.5336,1
0.534,-0.212007109922055,3,1,0.534,1
0.5344,-0.214462580446338,3,1,0.5344,1
0.5348,-0.216916696308405,3,1,0.5348,1
0.5352,-0.219369442006726,3,1,0.5352,1
0.5356,-0.221820802048426,3,1,0.5356,1
0.536,-0.224270760949381,3,1,0.536,1
0.5364,-0.226719303234321,3,1,0.5364,1
0.5368,-0.229166413436923,3,1,0.5368,1
0.5372,-0.231612076099906,3,1,0.5372,1
0.5376,-0.234056275775139,3,1,0.5376,1
0.538,-0.236498997023725,3,1,0.538,1
0.5384,-0.23894022441611,3,1,0.5384,1
0.5388,-0.241379942532177,3,1,0.5388,1
0.5392,-0.243818135961338,3,1,0.5392,1
0.5396,-0.24625478930264,3,1,0.5396,1
0.54,-0.248689887164855,3,1,0.54,1
0.5404,-0.251123414166581,3,1,0.5404,1
0.5408,-0.253555354936341,3,1,0.5408,1
0.5412,-0.255985694112673,3,1,0.5412,1
0.5416,-0.258414416344235,3,1,0.5416,1
0.542,-0.260841506289897,3,1,0.542,1
0.5424,-0.26326694861884,3,1,0.5424,1
0.5428,-0.265690728010653,3,1,0.5428,1
0.5432,-0.268112829155426,3,1,0.5432,1
0.5436,-0.270533236753854,3,1,0.5436,1
0.544,-0.272951935517325,3,1,0.544,1
0.5444,-0.275368910168025,3,1,0.5444,1
0.5448,-0.277784145439027,3,1,0.5448,1
0.5452,-0.280197626074393,3,1,0.5452,1
0.5456,-0.282609336829268,3,1,0.5456,1
0.546,-0.285019262469976,3,1,0.546,1
0.5464,-0.287427387774116,3,1,0.5464,1
0.5468,-0.289833697530661,3,1,0.5468,1
0.5472,-0.29223817654005,3,1,0.5472,1
0.5476,-0.294640809614286,3,1,0.5476,1
0.548,-0.297041581577035,3,1,0.548,1
0.5484,-0.299440477263714,3,1,0.5484,1
0.5488,-0.301837481521596,3,1,0.5488,1
0.5492,-0.304232579209898,3,1,0.5492,1
0.5496,-0.306625755199882,3,1,0.5496,1
0.55,-0.309016994374948,3,1,0.55,1
0.5504,-0.311406281630728,3,1,0.5504,1
0.5508,-0.313793601875188,3,1,0.5508,1
0.5512,-0.316178940028713,3,1,0.5512,1
0.5516,-0.318562281024213,3,1,0.5516,1
0.552,-0.320943609807209,3,1,0.552,1
0.5524,-0.323322911335937,3,1,0.5524,1
0.5528,-0.325700170581432,3,1,0.5528,1
0.5532,-0.328075372527635,3,1,0.5532,1
0.5536,-0.330448502171478,3,1,0.5536,1
0.554,-0.332819544522987,3,1,0.554,1
0.5544,-0.335188484605366,3,1,0.5544,1
0.5548,-0.337555307455106,3,1,0.5548,1
0.5552,-0.339919998122064,3,1,0.5552,1
0.5556,-0.342282541669571,3,1,0.5556,1
0.556,-0.344642923174517,3,1,0.556,1
0.5564,-0.347001127727449,3,1,0.5564,1
0.5568,-0.349357140432667,3,1,0.5568,1
0.5572,-0.351710946408313,3,1,0.5572,1
0.5576,-0.354062530786469,3,1,0.5576,1
0.558,-0.356411878713251,3,1,0.558,1
0.5584,-0.3587589753489,3,1,0.5584,1
0.5588,-0.361103805867878,3,1,0.5588,1
0.5592,-0.363446355458961,3,1,0.5592,1
0.5596,-0.365786609325332,3,1,0.5596,1
0.56,-0.368124552684678,3,1,0.56,1
0.5604,-0.370460170769276,3,1,0.5604,1
0.5608,-0.372793448826093,3,1,0.5608,1
0.5612,-0.375124372116878,3,1,0.5612,1
0.5616,-0.377452925918251,3,1,0.5616,1
0.562,-0.379779095521801,3,1,0.562,1
0.5624,-0.382102866234177,3,1,0.5624,1
0.5628,-0.384424223377181,3,1,0.5628,1
0.5632,-0.386743152287858,3,1,0.5632,1
0.5636,-0.389059638318593,3,1,0.5636,1
0.564,-0.391373666837203,3,1,0.564,1
0.5644,-0.393685223227023,3,1,0.5644,1
0.5648,-0.39599429288701,3,1,0.5648,1
0.5652,-0.398300861231823,3,1,0.5652,1
0.5656,-0.400604913691923,3,1,0.5656,1
0.566,-0.402906435713663,3,1,0.566,1
0.5664,-0.405205412759378,3,1,0.5664,1
0.5668,-0.407501830307481,3,1,0.5668,1
0.5672,-0.409795673852549,3,1,0.5672,1
0.5676,-0.412086928905421,3,1,0.5676,1
0.568,-0.414375580993284,3,1,0.568,1
0.5684,-0.416661615659768,3,1,0.5684,1
0.5688,-0.418945018465035,3,1,0.5688,1
0.5692,-0.421225774985872,3,1,0.5692,1
0.5696,-0.423503870815782,3,1,0.5696,1
0.57,-0.425779291565073,3,1,0.57,1
0.5704,-0.42805202286095,3,1,0.5704,1
0.5708,-0.430322050347609,3,1,0.5708,1
0.5712,-0.432589359686321,3,1,0.5712,1
0.5716,-0.434853936555528,3,1,0.5716,1
0.572,-0.437115766650933,3,1,0.572,1
0.5724,-0.439374835685586,3,1,0.5724,1
0.5728,-0.441631129389981,3,1,0.5728,1
0.5732,-0.44388463351214,3,1,0.5732,1
0.5736,-0.446135333817706,3,1,0.5736,1
0.574,-0.448383216090032,3,1,0.574,1
0.5744,-0.450628266130273,3,1,0.5744,1
0.5748,-0.452870469757472,3,1,0.5748,1
0.5752,-0.455109812808654,3,1,0.5752,1
0.5756,-0.457346281138908,3,1,0.5756,1
0.576,-0.459579860621488,3,1,0.576,1
0.5764,-0.46181053714789,3,1,0.5764,1
0.5768,-0.464038296627948,3,1,0.5768,1
0.5772,-0.466263124989925,3,1,0.5772,1
0.5776,-0.468485008180593,3,1,0.5776,1
0.578,-0.470703932165333,3,1,0.578,1
0.5784,-0.472919882928213,3,1,0.5784,1
0.5788,-0.475132846472084,3,1,0.5788,1
0.5792,-0.477342808818666,3,1,0.5792,1
0.5796,-0.479549756008636,3,1,0.5796,1
0.58,-0.481753674101715,3,1,0.58,1
0.5804,-0.48395454917676,3,1,0.5804,1
0.5808,-0.486152367331847,3,1,0.5808,1
0.5812,-0.488347114684362,3,1,0.5812,1
0.5816,-0.490538777371087,3,1,0.5816,1
0.582,-0.492727341548292,3,1,0.582,1
0.5824,-0.494912793391813,3,1,0.5824,1
0.5828,-0.49709511909715,3,1,0.5828,1
0.5832,-0.499274304879549,3,1,0.5832,1
0.5836,-0.501450336974086,3,1,0.5836,1
0.584,-0.503623201635761,3,1,0.584,1
0.5844,-0.505792885139579,3,1,0.5844,1
0.5848,-0.50795937378064,3,1,0.5848,1
0.5852,-0.510122653874225,3,1,0.5852,1
0.5856,-0.51228271175588,3,1,0.5856,1
0.586,-0.514439533781507,3,1,0.586,1
0.5864,-0.516593106327444,3,1,0.5864,1
0.5868,-0.518743415790557,3,1,0.5868,1
0.5872,-0.520890448588325,3,1,0.5872,1
0.5876,-0.523034191158918,3,1,0.5876,1
0.588,-0.525174629961296,3,1,0.588,1
0.5884,-0.527311751475283,3,1,0.5884,1
0.5888,-0.529445542201657,3,1,0.5888,1
0.5892,-0.531575988662238,3,1,0.5892,1
0.5896,-0.533703077399967,3,1,0.5896,1
0.59,-0.535826794978997,3,1,0.59,1
0.5904,-0.537947127984771,3,1,0.5904,1
0.5908,-0.540064063024116,3,1,0.5908,1
0.5912,-0.542177586725318,3,1,0.5912,1
0.5916,-0.544287685738213,3,1,0.5916,1
0.592,-0.546394346734269,3,1,0.592,1
0.5924,-0.54849755640667,3,1,0.5924,1
0.5928,-0.550597301470401,3,1,0.5928,1
0.5932,-0.552693568662332,3,1,0.5932,1
0.5936,-0.554786344741297,3,1,0.5936,1
0.594,-0.556875616488188,3,1,0.594,1
0.5944,-0.558961370706028,3,1,0.5944,1
0.5948,-0.561043594220059,3,1,0.5948,1
0.5952,-0.563122273877827,3,1,0.5952,1
0.5956,-0.56519739654926,3,1,0.5956,1
0.596,-0.567268949126756,3,1,0.596,1
0.5964,-0.569336918525265,3,1,0.5964,1
0.5968,-0.571401291682365,3,1,0.5968,1
0.5972,-0.573462055558356,3,1,0.5972,1
0.5976,-0.575519197136331,3,1,0.5976,1
0.598,-0.577572703422267,3,1,0.598,1
0.5984,-0.579622561445103,3,1,0.5984,1
0.5988,-0.581668758256821,3,1,0.5988,1
0.5992,-0.583711280932529,3,1,0.5992,1
0.5996,-0.585750116570544,3,1,0.5996,1
0.6,-0.587785252292473,3,1,0.6,1
0.6004,-0.589816675243292,3,1,0.6004,1
0.6008,-0.59184437259143,3,1,0.6008,1
0.6012,-0.593868331528847,3,1,0.6012,1
0.6016,-0.59588853927112,3,1,0.6016,1
0.602,-0.597904983057518,3,1,0.602,1
0.6024,-0.599917650151088,3,1,0.6024,1
0.6028,-0.601926527838728,3,1,0.6028,1
0.6032,-0.603931603431277,3,1,0.6032,1
0.6036,-0.605932864263586,3,1,0.6036,1
0.604,-0.607930297694605,3,1,0.604,1
0.6044,-0.609923891107459,3,1,0.6044,1
0.6048,-0.611913631909528,3,1,0.6048,1
0.6052,-0.613899507532528,3,1,0.6052,1
0.6056,-0.615881505432588,3,1,0.6056,1
0.606,-0.617859613090334,3,1,0.606,1
0.6064,-0.619833818010963,3,1,0.6064,1
0.6068,-0.621804107724321,3,1,0.6068,1
0.6072,-0.623770469784991,3,1,0.6072,1
0.6076,-0.625732891772358,3,1,0.6076,1
0.608,-0.6276913612907,3,1,0.608,1
0.6084,-0.62964586596926,3,1,0.6084,1
0.6088,-0.631596393462323,3,1,0.6088,1
0.6092,-0.633542931449297,3,1,0.6092,1
0.6096,-0.635485467634791,3,1,0.6096,1
0.61,-0.63742398974869,3,1,0.61,1
0.6104,-0.639358485546235,3,1,0.6104,1
0.6108,-0.641288942808099,3,1,0.6108,1
0.6112,-0.643215349340465,3,1,0.6112,1
0.6116,-0.645137692975103,3,1,0.6116,1
0.612,-0.647055961569444,3,1,0.612,1
0.6124,-0.648970143006663,3,1,0.6124,1
0.6128,-0.650880225195749,3,1,0.6128,1
0.6132,-0.652786196071584,3,1,0.6132,1
0.6136,-0.654688043595021,3,1,0.6136,1
0.614,-0.656585755752956,3,1,0.614,1
0.6144,-0.65847932055841,3,1,0.6144,1
0.6148,-0.660368726050597,3,1,0.6148,1
0.6152,-0.662253960295005,3,1,0.6152,1
0.6156,-0.66413501138347,3,1,0.6156,1
0.616,-0.666011867434251,3,1,0.616,1
0.6164,-0.667884516592107,3,1,0.6164,1
0.6168,-0.669752947028365,3,1,0.6168,1
0.6172,-0.671617146941004,3,1,0.6172,1
0.6176,-0.673477104554725,3,1,0.6176,1
0.618,-0.675332808121024,3,1,0.618,1
0.6184,-0.67718424591827,3,1,0.6184,1
0.6188,-0.679031406251774,3,1,0.6188,1
0.6192,-0.680874277453868,3,1,0.6192,1
0.6196,-0.682712847883976,3,1,0.6196,1
0.62,-0.684547105928689,3,1,0.62,1
0.6204,-0.686377040001834,3,1,0.6204,1
0.6208,-0.688202638544554,3,1,0.6208,1
0.6212,-0.690023890025377,3,1,0.6212,1
0.6216,-0.691840782940289,3,1,0.6216,1
0.622,-0.693653305812805,3,1,0.622,1
0.6224,-0.695461447194047,3,1,0.6224,1
0.6228,-0.697265195662811,3,1,0.6228,1
0.6232,-0.699064539825641,3,1,0.6232,1
0.6236,-0.700859468316902,3,1,0.6236,1
0.624,-0.702649969798849,3,1,0.624,1
0.6244,-0.704436032961703,3,1,0.6244,1
0.6248,-0.706217646523717,3,1,0.6248,1
0.6252,-0.707994799231253,3,1,0.6252,1
0.6256,-0.709767479858847,3,1,0.6256,1
0.626,-0.711535677209285,3,1,0.626,1
0.6264,-0.713299380113673,3,1,0.6264,1
0.6268,-0.715058577431503,3,1,0.6268,1
0.6272,-0.71681325805073,3,1,0.6272,1
0.6276,-0.718563410887837,3,1,0.6276,1
0.628,-0.720309024887907,3,1,0.628,1
0.6284,-0.722050089024694,3,1,0.6284,1
0.6288,-0.723786592300691,3,1,0.6288,1
0.6292,-0.725518523747198,3,1,0.6292,1
0.6296,-0.727245872424396,3,1,0.6296,1
0.63,-0.728968627421411,3,1,0.63,1
0.6304,-0.730686777856388,3,1,0.6304,1
0.6308,-0.732400312876553,3,1,0.6308,1
0.6312,-0.734109221658288,3,1,0.6312,1
0.6316,-0.735813493407198,3,1,0.6316,1
0.632,-0.737513117358174,3,1,0.632,1
0.6324,-0.739208082775469,3,1,0.6324,1
0.6328,-0.740898378952759,3,1,0.6328,1
0.6332,-0.742583995213215,3,1,0.6332,1
0.6336,-0.74426492090957,3,1,0.6336,1
0.634,-0.745941145424182,3,1,0.634,1
0.6344,-0.747612658169107,3,1,0.6344,1
0.6348,-0.749279448586161,3,1,0.6348,1
0.6352,-0.750941506146991,3,1,0.6352,1
0.6356,-0.752598820353138,3,1,0.6356,1
0.636,-0.754251380736104,3,1,0.636,1
0.6364,-0.75589917685742,3,1,0.6364,1
0.6368,-0.757542198308709,3,1,0.6368,1
0.6372,-0.759180434711756,3,1,0.6372,1
0.6376,-0.76081387571857,3,1,0.6376,1
0.638,-0.762442511011448,3,1,0.638,1
0.6384,-0.764066330303046,3,1,0.6384,1
0.6388,-0.765685323336437,3,1,0.6388,1
0.6392,-0.767299479885182,3,1,0.6392,1
0.6396,-0.768908789753392,3,1,0.6396,1
0.64,-0.770513242775789,3,1,0.64,1
0.6404,-0.772112828817779,3,1,0.6404,1
0.6408,-0.773707537775503,3,1,0.6408,1
0.6412,-0.775297359575916,3,1,0.6412,1
0.6416,-0.776882284176838,3,1,0.6416,1
0.642,-0.778462301567024,3,1,0.642,1
0.6424,-0.780037401766225,3,1,0.6424,1
0.6428,-0.781607574825253,3,1,0.6428,1
0.6432,-0.783172810826041,3,1,0.6432,1
0.6436,-0.784733099881707,3,1,0.6436,1
0.644,-0.786288432136619,3,1,0.644,1
0.6444,-0.787838797766452,3,1,0.6444,1
0.6448,-0.789384186978254,3,1,0.6448,1
0.6452,-0.790924590010508,3,1,0.6452,1
0.6456,-0.79245999713319,3,1,0.6456,1
0.646,-0.793990398647835,3,1,0.646,1
0.6464,-0.795515784887595,3,1,0.6464,1
0.6468,-0.797036146217301,3,1,0.6468,1
0.6472,-0.798551473033525,3,1,0.6472,1
0.6476,-0.800061755764639,3,1,0.6476,1
0.648,-0.801566984870876,3,1,0.648,1
0.6484,-0.803067150844392,3,1,0.6484,1
0.6488,-0.804562244209324,3,1,0.6488,1
0.6492,-0.806052255521847,3,1,0.6492,1
0.6496,-0.807537175370242,3,1,0.6496,1
0.65,-0.809016994374947,3,1,0.65,1
0.6504,-0.810491703188622,3,1,0.6504,1
0.6508,-0.811961292496204,3,1,0.6508,1
0.6512,-0.813425753014968,3,1,0.6512,1
0.6516,-0.814885075494586,3,1,0.6516,1
0.652,-0.816339250717184,3,1,0.652,1
0.6524,-0.8177882694974,3,1,0.6524,1
0.6528,-0.819232122682446,3,1,0.6528,1
0.6532,-0.820670801152158,3,1,0.6532,1
0.6536,-0.822104295819063,3,1,0.6536,1
0.654,-0.823532597628427,3,1,0.654,1
0.6544,-0.824955697558323,3,1,0.6544,1
0.6548,-0.826373586619676,3,1,0.6548,1
0.6552,-0.827786255856328,3,1,0.6552,1
0.6556,-0.829193696345094,3,1,0.6556,1
0.656,-0.830595899195813,3,1,0.656,1
0.6564,-0.83199285555141,3,1,0.6564,1
0.6568,-0.833384556587952,3,1,0.6568,1
0.6572,-0.834770993514696,3,1,0.6572,1
0.6576,-0.836152157574153,3,1,0.6576,1
0.658,-0.837528040042142,3,1,0.658,1
0.6584,-0.83889863222784,3,1,0.6584,1
0.6588,-0.840263925473842,3,1,0.6588,1
0.6592,-0.841623911156215,3,1,0.6592,1
0.6596,-0.842978580684549,3,1,0.6596,1
0.66,-0.844327925502015,3,1,0.66,1
0.6604,-0.845671937085419,3,1,0.6604,1
0.6608,-0.847010606945252,3,1,0.6608,1
0.6612,-0.848343926625749,3,1,0.6612,1
0.6616,-0.849671887704936,3,1,0.6616,1
0.662,-0.850994481794692,3,1,0.662,1
0.6624,-0.852311700540792,3,1,0.6624,1
0.6628,-0.853623535622967,3,1,0.6628,1
0.6632,-0.854929978754953,3,1,0.6632,1
0.6636,-0.856231021684546,3,1,0.6636,1
0.664,-0.857526656193652,3,1,0.664,1
0.6644,-0.858816874098339,3,1,0.6644,1
0.6648,-0.860101667248889,3,1,0.6648,1
0.6652,-0.86138102752985,3,1,0.6652,1
0.6656,-0.862654946860088,3,1,0.6656,1
0.666,-0.863923417192835,3,1,0.666,1
0.6664,-0.865186430515744,3,1,0.6664,1
0.6668,-0.866443978850937,3,1,0.6668,1
0.6672,-0.867696054255054,3,1,0.6672,1
0.6676,-0.868942648819306,3,1,0.6676,1
0.668,-0.870183754669526,3,1,0.668,1
0.6684,-0.871419363966213,3,1,0.6684,1
0.6688,-0.872649468904588,3,1,0.6688,1
0.6692,-0.873874061714639,3,1,0.6692,1
0.6696,-0.875093134661174,3,1,0.6696,1
0.67,-0.876306680043864,3,1,0.67,1
0.6704,-0.877514690197297,3,1,0.6704,1
0.6708,-0.878717157491025,3,1,0.6708,1
0.6712,-0.87991407432961,3,1,0.6712,1
0.6716,-0.881105433152677,3,1,0.6716,1
0.672,-0.882291226434953,3,1,0.672,1
0.6724,-0.883471446686326,3,1,0.6724,1
0.6728,-0.884646086451882,3,1,0.6728,1
0.6732,-0.885815138311957,3,1,0.6732,1
0.6736,-0.886978594882187,3,1,0.6736,1
0.674,-0.888136448813545,3,1,0.674,1
0.6744,-0.889288692792397,3,1,0.6744,1
0.6748,-0.890435319540545,3,1,0.6748,1
0.6752,-0.89157632181527,3,1,0.6752,1
0.6756,-0.892711692409382,3,1,0.6756,1
0.676,-0.893841424151264,3,1,0.676,1
0.6764,-0.894965509904915,3,1,0.6764,1
0.6768,-0.896083942569999,3,1,0.6768,1
0.6772,-0.897196715081888,3,1,0.6772,1
0.6776,-0.898303820411704,3,1,0.6776,1
0.678,-0.899405251566371,3,1,0.678,1
0.6784,-0.900501001588649,3,1,0.6784,1
0.6788,-0.901591063557187,3,1,0.6788,1
0.6792,-0.902675430586559,3,1,0.6792,1
0.6796,-0.903754095827315,3,1,0.6796,1
0.68,-0.90482705246602,3,1,0.68,1
0.6804,-0.905894293725294,3,1,0.6804,1
0.6808,-0.906955812863863,3,1,0.6808,1
0.6812,-0.908011603176596,3,1,0.6812,1
0.6816,-0.909061657994545,3,1,0.6816,1
0.682,-0.910105970684996,3,1,0.682,1
0.6824,-0.9111445346515,3,1,0.6824,1
0.6828,-0.912177343333924,3,1,0.6828,1
0.6832,-0.913204390208486,3,1,0.6832,1
0.6836,-0.914225668787801,3,1,0.6836,1
0.684,-0.915241172620918,3,1,0.684,1
0.6844,-0.916250895293362,3,1,0.6844,1
0.6848,-0.917254830427176,3,1,0.6848,1
0.6852,-0.918252971680962,3,1,0.6852,1
0.6856,-0.919245312749915,3,1,0.6856,1
0.686,-0.92023184736587,3,1,0.686,1
0.6864,-0.921212569297339,3,1,0.6864,1
0.6868,-0.922187472349549,3,1,0.6868,1
0.6872,-0.923156550364483,3,1,0.6872,1
0.6876,-0.924119797220916,3,1,0.6876,1
0.688,-0.925077206834458,3,1,0.688,1
0.6884,-0.92602877315759,3,1,0.6884,1
0.6888,-0.926974490179702,3,1,0.6888,1
0.6892,-0.927914351927131,3,1,0.6892,1
0.6896,-0.928848352463199,3,1,0.6896,1
0.69,-0.929776485888251,3,1,0.69,1
0.6904,-0.930698746339693,3,1,0.6904,1
0.6908,-0.931615127992026,3,1,0.6908,1
0.6912,-0.932525625056885,3,1,0.6912,1
0.6916,-0.933430231783076,3,1,0.6916,1
0.692,-0.934328942456612,3,1,0.692,1
0.6924,-0.935221751400747,3,1,0.6924,1
0.6928,-0.936108652976015,3,1,0.6928,1
0.6932,-0.936989641580263,3,1,0.6932,1
0.6936,-0.937864711648689,3,1,0.6936,1
0.694,-0.938733857653874,3,1,0.694,1
0.6944,-0.93959707410582,3,1,0.6944,1
0.6948,-0.940454355551983,3,1,0.6948,1
0.6952,-0.941305696577307,3,1,0.6952,1
0.6956,-0.942151091804259,3,1,0.6956,1
0.696,-0.942990535892865,3,1,0.696,1
0.6964,-0.943824023540737,3,1,0.6964,1
0.6968,-0.944651549483117,3,1,0.6968,1
0.6972,-0.9454731084929,3,1,0.6972,1
0.6976,-0.946288695380672,3,1,0.6976,1
0.698,-0.947098304994744,3,1,0.698,1
0.6984,-0.947901932221182,3,1,0.6984,1
0.6988,-0.948699571983839,3,1,0.6988,1
0.6992,-0.949491219244389,3,1,0.6992,1
0.6996,-0.950276869002358,3,1,0.6996,1
0.7,-0.951056516295154,3,1,0.7,1
0.7004,-0.951830156198102,3,1,0.7004,1
0.7008,-0.952597783824471,3,1,0.7008,1
0.7012,-0.953359394325508,3,1,0.7012,1
0.7016,-0.954114982890469,3,1,0.7016,1
0.702,-0.954864544746643,3,1,0.702,1
0.7024,-0.955608075159392,3,1,0.7024,1
0.7028,-0.956345569432173,3,1,0.7028,1
0.7032,-0.957077022906571,3,1,0.7032,1
0.7036,-0.957802430962329,3,1,0.7036,1
0.704,-0.958521789017376,3,1,0.704,1
0.7044,-0.959235092527854,3,1,0.7044,1
0.7048,-0.959942336988152,3,1,0.7048,1
0.7052,-0.960643517930928,3,1,0.7052,1
0.7056,-0.961338630927143,3,1,0.7056,1
0.706,-0.962027671586086,3,1,0.706,1
0.7064,-0.962710635555401,3,1,0.7064,1
0.7068,-0.963387518521116,3,1,0.7068,1
0.7072,-0.964058316207671,3,1,0.7072,1
0.7076,-0.964723024377943,3,1,0.7076,1
0.708,-0.965381638833274,3,1,0.708,1
0.7084,-0.966034155413497,3,1,0.7084,1
0.7088,-0.966680569996963,3,1,0.7088,1
0.7092,-0.967320878500566,3,1,0.7092,1
0.7096,-0.967955076879769,3,1,0.7096,1
0.71,-0.968583161128631,3,1,0.71,1
0.7104,-0.96920512727983,3,1,0.7104,1
0.7108,-0.969820971404691,3,1,0.7108,1
0.7112,-0.970430689613206,3,1,0.7112,1
0.7116,-0.971034278054065,3,1,0.7116,1
0.712,-0.971631732914674,3,1,0.712,1
0.7124,-0.972223050421184,3,1,0.7124,1
0.7128,-0.972808226838513,3,1,0.7128,1
0.7132,-0.973387258470367,3,1,0.7132,1
0.7136,-0.973960141659269,3,1,0.7136,1
0.714,-0.974526872786577,3,1,0.714,1
0.7144,-0.975087448272509,3,1,0.7144,1
0.7148,-0.975641864576166,3,1,0.7148,1
0.7152,-0.976190118195553,3,1,0.7152,1
0.7156,-0.976732205667602,3,1,0.7156,1
0.716,-0.977268123568194,3,1,0.716,1
0.7164,-0.97779786851218,3,1,0.7164,1
0.7168,-0.978321437153403,3,1,0.7168,1
0.7172,-0.97883882618472,3,1,0.7172,1
0.7176,-0.97935003233802,3,1,0.7176,1
0.718,-0.979855052384247,3,1,0.718,1
0.7184,-0.98035388313342,3,1,0.7184,1
0.7188,-0.980846521434652,3,1,0.7188,1
0.7192,-0.981332964176173,3,1,0.7192,1
0.7196,-0.981813208285347,3,1,0.7196,1
0.72,-0.982287250728689,3,1,0.72,1
0.7204,-0.98275508851189,3,1,0.7204,1
0.7208,-0.983216718679833,3,1,0.7208,1
0.7212,-0.983672138316611,3,1,0.7212,1
0.7216,-0.984121344545545,3,1,0.7216,1
0.722,-0.984564334529205,3,1,0.722,1
0.7224,-0.985001105469426,3,1,0.7224,1
0.7228,-0.985431654607325,3,1,0.7228,1
0.7232,-0.985855979223319,3,1,0.7232,1
0.7236,-0.986274076637143,3,1,0.7236,1
0.724,-0.986685944207868,3,1,0.724,1
0.7244,-0.987091579333913,3,1,0.7244,1
0.7248,-0.987490979453068,3,1,0.7248,1
0.7252,-0.987884142042502,3,1,0.7252,1
0.7256,-0.988271064618789,3,1,0.7256,1
0.726,-0.988651744737914,3,1,0.726,1
0.7264,-0.989026179995295,3,1,0.7264,1
0.7268,-0.989394368025796,3,1,0.7268,1
0.7272,-0.989756306503741,3,1,0.7272,1
