"time","change1.u","edge1.u","fallingEdge.not_u","hysteresis.y","onOffController.y","pre1.u","rSFlipFlop.pre.u","table1.y","table2.y","timer.entryTime","triggeredTrapezoid.T","triggeredTrapezoid.endValue","triggeredTrapezoid.rate","triggeredTrapezoid.y","zeroCrossing.disable","zeroCrossing.enable","zeroCrossing.u_pos"
2.422,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.424,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.426,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.428,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.43,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.432,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.434,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.436,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.438,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.44,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.442,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.444,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.446,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.448,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.45,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.452,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.454,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.456,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.458,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.46,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.462,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.464,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.466,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.468,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.47,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.472,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.474,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.476,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.478,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.48,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.482,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.484,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.486,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.488,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.49,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.492,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.494,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.496,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.498,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.5,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.502,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.504,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.506,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.508,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.51,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.512,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.514,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.516,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.518,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.52,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.522,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.524,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.526,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.528,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.53,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.532,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.534,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.536,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.538,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.54,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.542,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.544,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.546,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.548,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.55,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.552,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.554,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.556,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.558,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.56,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.562,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.564,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.566,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.568,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.57,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.572,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.574,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.576,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.578,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.58,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.582,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.584,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.586,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.588,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.59,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.592,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.594,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.596,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.598,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.6,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.602,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.604,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.606,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.608,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.61,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.612,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.614,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.616,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.618,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.62,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.622,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.624,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.626,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.628,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.63,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.632,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.634,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.636,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.638,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.64,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.642,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.644,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.646,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.648,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.65,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.652,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.654,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.656,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.658,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.66,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.662,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.664,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.666,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.668,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.67,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.672,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.674,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.676,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.678,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.68,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.682,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.68339702610568,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.68339702610568,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.684,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.686,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.688,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.69,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.692,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.694,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.696,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.698,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.7,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.702,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.704,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.706,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.708,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.71,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.712,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.714,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.716,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.718,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.72,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.722,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.724,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.726,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.728,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.73,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.732,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.734,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.736,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.738,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.73907251046455,1,1,0,1,1,0,0,1,1,1,2,1,1,1,0,1,1
2.73907251046455,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.74,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.742,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.744,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.746,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.748,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.75,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.752,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.754,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.756,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.758,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.76,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.762,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.764,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.766,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.768,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.77,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.772,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.774,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.776,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.778,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.78,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.782,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.784,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.786,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.788,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.79,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.792,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.794,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.796,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.798,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.8,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.802,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.804,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.806,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.808,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.81,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.812,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.814,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.816,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.818,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.82,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.822,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.824,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.826,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.828,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.83,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.832,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.834,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.836,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.838,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.84,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.842,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.844,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.846,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.848,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.85,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.852,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.854,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.856,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.858,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.86,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.862,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.864,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.866,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.868,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.87,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.872,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.874,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.876,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.878,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.88,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.882,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.884,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.886,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.888,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.89,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.892,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.894,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.896,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.898,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.9,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.902,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.904,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.906,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.908,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.91,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.912,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.914,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.916,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.918,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.92,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.922,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.924,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.926,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.928,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.93,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.932,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.934,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.936,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.938,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.94,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.942,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.944,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.946,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.948,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.95,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.952,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.954,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.956,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.958,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.96,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.962,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.964,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.966,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.968,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.97,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.972,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.974,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.976,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.978,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.98,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.982,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.984,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.98407786676334,1,1,0,1,0,0,0,1,1,1,2,1,1,1,0,1,1
2.98407786676334,1,1,0,1,0,0,0,1,1,1,2,1,1,1,1,0,0
2.986,1,1,0,1,0,0,0,1,1,1,2,1,1,1,1,0,0
2.988,1,1,0,1,0,0,0,1,1,1,2,1,1,1,1,0,0
2.99,1,1,0,1,0,0,0,1,1,1,2,1,1,1,1,0,0
2.992,1,1,0,1,0,0,0,1,1,1,2,1,1,1,1,0,0
2.994,1,1,0,1,0,0,0,1,1,1,2,1,1,1,1,0,0
2.996,1,1,0,1,0,0,0,1,1,1,2,1,1,1,1,0,0
2.998,1,1,0,1,0,0,0,1,1,1,2,1,1,1,1,0,0
3,1,1,0,1,0,0,0,1,1,1,2,1,1,1,1,0,0
3,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,1,1,0,0
3.002,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.996,1,0,0
3.004,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.992,1,0,0
3.006,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.988,1,0,0
3.008,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.984,1,0,0
3.01,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.98,1,0,0
3.012,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.976,1,0,0
3.014,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.972,1,0,0
3.01592213323817,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.968155733523655,1,0,0
3.01592213323817,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.968155733523655,1,0,0
3.016,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.968,1,0,0
3.018,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.964,1,0,0
3.02,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.96,1,0,0
3.022,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.956,1,0,0
3.024,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.952,1,0,0
3.026,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.948,1,0,0
3.028,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.944,1,0,0
3.03,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.94,1,0,0
3.032,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.936,1,0,0
3.034,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.931999999999999,1,0,0
3.036,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.928,1,0,0
3.038,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.923999999999999,1,0,0
3.04,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.92,1,0,0
3.042,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.915999999999999,1,0,0
3.044,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.912,1,0,0
3.046,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.907999999999999,1,0,0
3.048,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.904,1,0,0
3.05,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.899999999999999,1,0,0
3.052,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.896,1,0,0
3.054,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.891999999999999,1,0,0
3.056,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.888,1,0,0
3.058,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.883999999999999,1,0,0
3.06,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.88,1,0,0
3.062,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.875999999999999,1,0,0
3.064,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.872,1,0,0
3.066,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.867999999999999,1,0,0
3.068,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.864,1,0,0
3.07,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.859999999999999,1,0,0
3.072,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.856,1,0,0
3.074,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.852,1,0,0
3.076,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.848,1,0,0
3.078,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.844,1,0,0
3.08,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.84,1,0,0
3.08043062325517,0,0,1,1,0,1,0,1,0,1,3.5,0,-2,0.839138753489667,1,0,0
3.08043062325517,0,0,1,0,0,1,0,1,0,1,3.5,0,-2,0.839138753489667,1,0,0
3.082,0,0,1,0,0,1,0,1,0,1,3.5,0,-2,0.836,1,0,0
3.084,0,0,1,0,0,1,0,1,0,1,3.5,0,-2,0.832,1,0,0
3.086,0,0,1,0,0,1,0,1,0,1,3.5,0,-2,0.828,1,0,0
3.088,0,0,1,0,0,1,0,1,0,1,3.5,0,-2,0.824,1,0,0
3.09,0,0,1,0,0,1,0,1,0,1,3.5,0,-2,0.82,1,0,0
3.092,0,0,1,0,0,1,0,1,0,1,3.5,0,-2,0.816,1,0,0
3.094,0,0,1,0,0,1,0,1,0,1,3.5,0,-2,0.812,1,0,0
3.096,0,0,1,0,0,1,0,1,0,1,3.5,0,-2,0.808,1,0,0
3.098,0,0,1,0,0,1,0,1,0,1,3.5,0,-2,0.804,1,0,0
3.1,0,0,1,0,0,1,0,1,0,1,3.5,0,-2,0.8,1,0,0
3.102,0,0,1,0,0,1,0,1,0,1,3.5,0,-2,0.796,1,0,0
3.104,0,0,1,0,0,1,0,1,0,1,3.5,0,-2,0.792,1,0,0
