"time","SourceP1.ports[1].m_flow","SourceP1.ports[1].p","SourceP1.ports[1].h_outflow","V1.port_b.m_flow","V1.port_b.p","V1.port_b.h_outflow","V1.minLimiter.y","SinkP1.ports[1].m_flow","SinkP1.ports[1].p","SinkP1.ports[1].h_outflow","Opening.y","downstreamPressure.y"
0.014544,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.014746,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.014948,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.01515,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.015352,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.015554,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.015756,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.015958,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.01616,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.016362,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.016564,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.016766,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.016968,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.01717,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.017372,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.017574,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.017776,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.017978,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.01818,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.018382,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.018584,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.018786,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.018988,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.01919,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.019392,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.019594,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.019796,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.019998,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.0202,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.020402,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.020604,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.020806,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.021008,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.02121,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.021412,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.021614,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.021816,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.022018,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.02222,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.022422,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.022624,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.022826,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.023028,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.02323,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.023432,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.023634,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.023836,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.024038,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.02424,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.024442,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.024644,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.024846,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.025048,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.02525,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.025452,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.025654,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.025856,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.026058,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.02626,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.026462,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.026664,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.026866,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.027068,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.02727,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.027472,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.027674,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.027876,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.028078,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.02828,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.028482,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.028684,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.028886,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.029088,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.02929,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.029492,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.029694,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.029896,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.030098,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.0303,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.030502,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.030704,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.030906,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.031108,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.03131,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.031512,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.031714,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.031916,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.032118,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.03232,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.032522,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.032724,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.032926,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.033128,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.03333,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.033532,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.033734,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.033936,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.034138,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.03434,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.034542,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.034744,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.034946,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.035148,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.03535,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.035552,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.035754,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.035956,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.036158,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.03636,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.036562,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.036764,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.036966,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.037168,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.03737,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.037572,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.037774,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.037976,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.038178,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.03838,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.038582,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.038784,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.038986,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.039188,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.03939,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.039592,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.039794,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.039996,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.040198,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.0404,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.040602,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.040804,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.041006,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.041208,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.04141,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.041612,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.041814,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.042016,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.042218,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.04242,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.042622,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.042824,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.043026,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.043228,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.04343,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.043632,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.043834,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.044036,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.044238,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.04444,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.044642,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.044844,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.045046,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.045248,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.04545,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.045652,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.045854,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.046056,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.046258,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.04646,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.046662,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.046864,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.047066,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.047268,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.04747,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.047672,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.047874,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.048076,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.048278,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.04848,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.048682,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.048884,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.049086,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.049288,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.04949,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.049692,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.049894,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.050096,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.050298,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.0505,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.050702,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.050904,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.051106,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.051308,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.05151,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.051712,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.051914,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.052116,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.052318,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.05252,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.052722,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.052924,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.053126,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.053328,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.05353,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.053732,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
0.053934,-0,200000,419173.195397355,-0,200000,419173.195397355,1,0,200000,84105.9189422012,1,200000
