"time","pipe1.mediums[1].h","pipe1.mediums[1].p","pipe2.mediums[1].h","pipe2.mediums[1].p","pipe3.mediums[1].h","pipe3.mediums[1].p","valveOpening1.a","valveOpening1.b","valveOpening1.last","valveOpening1.nextEvent","valveOpening2.a","valveOpening2.b","valveOpening2.last","valveOpening2.nextEvent"
0.055,85150.5333305922,357808.903360181,84216.567519235,319440.806516437,84216.567519235,319440.806516437,0,1,2,1,0,1,2,2
0.056,85166.7891714048,357808.796493909,84216.8593755353,319441.09021546,84216.8593755353,319441.09021546,0,1,2,1,0,1,2,2
0.057,85183.0450122175,357808.689627636,84217.1512318355,319441.373914484,84217.1512318355,319441.373914484,0,1,2,1,0,1,2,2
0.058,85199.3008530301,357808.582761364,84217.4430881357,319441.657613507,84217.4430881357,319441.657613507,0,1,2,1,0,1,2,2
0.059,85215.5548263948,357808.475893758,84217.7358610874,319441.941255157,84217.7358610874,319441.941255156,0,1,2,1,0,1,2,2
0.06,85231.773241778,357808.369000758,84218.0460879533,319442.22380436,84218.0460879533,319442.22380436,0,1,2,1,0,1,2,2
0.061,85247.9843067043,357808.262102509,84218.3599228486,319442.506127736,84218.3599228486,319442.506127736,0,1,2,1,0,1,2,2
0.062,85264.1880211737,357808.15519901,84218.6773657734,319442.788225284,84218.6773657734,319442.788225284,0,1,2,1,0,1,2,2
0.063,85280.3843851862,357808.048290262,84218.9984167276,319443.070097004,84218.9984167277,319443.070097004,0,1,2,1,0,1,2,2
0.064,85296.5733987417,357807.941376265,84219.3230757113,319443.351742897,84219.3230757113,319443.351742897,0,1,2,1,0,1,2,2
0.065,85312.7550618403,357807.834457019,84219.6513427245,319443.633162962,84219.6513427245,319443.633162961,0,1,2,1,0,1,2,2
0.066,85328.929374482,357807.727532523,84219.983217767,319443.914357199,84219.9832177671,319443.914357199,0,1,2,1,0,1,2,2
0.067,85345.0963366668,357807.620602778,84220.3187008391,319444.195325608,84220.3187008391,319444.195325608,0,1,2,1,0,1,2,2
0.068,85361.2559483946,357807.513667784,84220.6577919406,319444.476068189,84220.6577919406,319444.476068189,0,1,2,1,0,1,2,2
0.069,85377.4082096655,357807.40672754,84221.0004910715,319444.756584943,84221.0004910715,319444.756584943,0,1,2,1,0,1,2,2
0.07,85393.5531204795,357807.299782047,84221.3467982319,319445.036875869,84221.3467982319,319445.036875869,0,1,2,1,0,1,2,2
0.071,85409.6906808366,357807.192831305,84221.6967134218,319445.316940968,84221.6967134218,319445.316940968,0,1,2,1,0,1,2,2
0.072,85425.8208907367,357807.085875313,84222.0502366411,319445.596780238,84222.0502366411,319445.596780238,0,1,2,1,0,1,2,2
0.073,85441.9437501799,357806.978914072,84222.4073678898,319445.876393681,84222.4073678898,319445.876393681,0,1,2,1,0,1,2,2
0.074,85458.0592591662,357806.871947582,84222.768107168,319446.155781296,84222.768107168,319446.155781296,0,1,2,1,0,1,2,2
0.075,85474.1674176956,357806.764975842,84223.1324544756,319446.434943084,84223.1324544756,319446.434943084,0,1,2,1,0,1,2,2
0.076,85490.268225768,357806.657998853,84223.5004098127,319446.713879043,84223.5004098127,319446.713879043,0,1,2,1,0,1,2,2
0.077,85506.3616833835,357806.551016615,84223.8719731793,319446.992589175,84223.8719731793,319446.992589175,0,1,2,1,0,1,2,2
0.078,85522.4350071585,357806.444094704,84224.2533057556,319447.270835144,84224.2533057556,319447.270835144,0,1,2,1,0,1,2,2
0.079,85538.4983410606,357806.337181084,84224.6395184751,319447.548806076,84224.6395184751,319447.548806076,0,1,2,1,0,1,2,2
0.08,85554.552853405,357806.230269761,84225.0300482473,319447.826523752,84225.0300482474,319447.826523752,0,1,2,1,0,1,2,2
0.081,85570.5985441916,357806.123360735,84225.4248950724,319448.103988173,84225.4248950724,319448.103988173,0,1,2,1,0,1,2,2
0.082,85586.6354134204,357806.016454007,84225.8240589503,319448.38119934,84225.8240589503,319448.381199339,0,1,2,1,0,1,2,2
0.083,85602.6634610916,357805.909549575,84226.2275398809,319448.658157251,84226.2275398809,319448.65815725,0,1,2,1,0,1,2,2
0.084,85618.682687205,357805.802647441,84226.6353378644,319448.934861906,84226.6353378644,319448.934861906,0,1,2,1,0,1,2,2
0.085,85634.6930917606,357805.695747604,84227.0474529006,319449.211313307,84227.0474529006,319449.211313307,0,1,2,1,0,1,2,2
0.086,85650.6946747585,357805.588850065,84227.4638849897,319449.487511452,84227.4638849897,319449.487511452,0,1,2,1,0,1,2,2
0.087,85666.6874361987,357805.481954822,84227.8846341315,319449.763456343,84227.8846341315,319449.763456343,0,1,2,1,0,1,2,2
0.088,85682.6713760812,357805.375061877,84228.3097003261,319450.039147978,84228.3097003261,319450.039147978,0,1,2,1,0,1,2,2
0.089,85698.6464944059,357805.268171229,84228.7390835735,319450.314586358,84228.7390835735,319450.314586358,0,1,2,1,0,1,2,2
0.09,85714.6127911728,357805.161282878,84229.1727838737,319450.589771483,84229.1727838738,319450.589771483,0,1,2,1,0,1,2,2
0.091,85730.570266382,357805.054396825,84229.6108012268,319450.864703353,84229.6108012268,319450.864703353,0,1,2,1,0,1,2,2
0.092,85746.5189200335,357804.947513068,84230.0531356326,319451.139381967,84230.0531356326,319451.139381967,0,1,2,1,0,1,2,2
0.093,85762.4587521272,357804.840631609,84230.4997870911,319451.413807327,84230.4997870911,319451.413807327,0,1,2,1,0,1,2,2
0.094,85778.3897626633,357804.733752447,84230.9507556025,319451.687979431,84230.9507556025,319451.687979431,0,1,2,1,0,1,2,2
0.095,85794.3119516415,357804.626875583,84231.4060411667,319451.96189828,84231.4060411667,319451.96189828,0,1,2,1,0,1,2,2
0.096,85810.2232573252,357804.520025224,84231.8664932684,319452.235548222,84231.8664932684,319452.235548222,0,1,2,1,0,1,2,2
0.097,85826.1248691075,357804.413187406,84232.3316218493,319452.508938286,84232.3316218493,319452.508938286,0,1,2,1,0,1,2,2
0.098,85842.0173755777,357804.306355216,84232.8011843965,319452.782072942,84232.8011843965,319452.782072942,0,1,2,1,0,1,2,2
0.099,85857.9007767358,357804.199528656,84233.2751809101,319453.054952187,84233.2751809102,319453.054952187,0,1,2,1,0,1,2,2
0.1,85873.7750725816,357804.092707725,84233.7536113902,319453.327576024,84233.7536113902,319453.327576024,0,1,2,1,0,1,2,2
0.101,85889.6402631154,357803.985892422,84234.2364758365,319453.599944451,84234.2364758366,319453.599944451,0,1,2,1,0,1,2,2
0.102,85905.496348337,357803.879082749,84234.7237742493,319453.872057469,84234.7237742493,319453.872057469,0,1,2,1,0,1,2,2
0.103,85921.3433282464,357803.772278705,84235.2155066284,319454.143915077,84235.2155066284,319454.143915077,0,1,2,1,0,1,2,2
0.104,85937.1812028436,357803.66548029,84235.711672974,319454.415517277,84235.711672974,319454.415517277,0,1,2,1,0,1,2,2
0.105,85953.0099721288,357803.558687504,84236.2122732858,319454.686864067,84236.2122732859,319454.686864067,0,1,2,1,0,1,2,2
0.106,85968.8296361017,357803.451900347,84236.7173075641,319454.957955447,84236.7173075641,319454.957955447,0,1,2,1,0,1,2,2
0.107,85984.6401947625,357803.345118819,84237.2267758088,319455.228791419,84237.2267758088,319455.228791419,0,1,2,1,0,1,2,2
0.108,86000.4416481112,357803.23834292,84237.7406780198,319455.499371981,84237.7406780198,319455.499371981,0,1,2,1,0,1,2,2
0.109,86016.2339961477,357803.13157265,84238.2590141972,319455.769697133,84238.2590141972,319455.769697133,0,1,2,1,0,1,2,2
0.11,86032.017238872,357803.024808009,84238.781784341,319456.039766877,84238.781784341,319456.039766877,0,1,2,1,0,1,2,2
0.111,86047.7913762842,357802.918048997,84239.3089884512,319456.309581211,84239.3089884512,319456.309581211,0,1,2,1,0,1,2,2
0.112,86063.5564083842,357802.811295615,84239.8406265277,319456.579140136,84239.8406265277,319456.579140136,0,1,2,1,0,1,2,2
0.113,86079.3123351721,357802.704547861,84240.3766985706,319456.848443651,84240.3766985707,319456.848443651,0,1,2,1,0,1,2,2
0.114,86095.0592340356,357802.597819097,84240.9169159494,319457.117518236,84240.9169159494,319457.117518236,0,1,2,1,0,1,2,2
0.115,86110.7970847918,357802.491105839,84241.4613539394,319457.386356983,84241.4613539394,319457.386356983,0,1,2,1,0,1,2,2
0.116,86126.5258434357,357802.384400489,84242.0101766649,319457.654944838,84242.0101766649,319457.654944838,0,1,2,1,0,1,2,2
0.117,86142.2455099671,357802.277703047,84242.5633841259,319457.923281799,84242.5633841259,319457.923281799,0,1,2,1,0,1,2,2
0.118,86157.9560843863,357802.171013513,84243.1209763225,319458.191367868,84243.1209763225,319458.191367868,0,1,2,1,0,1,2,2
0.119,86173.657566693,357802.064331887,84243.6829532546,319458.459203043,84243.6829532546,319458.459203043,0,1,2,1,0,1,2,2
0.12,86189.3499568875,357801.957658169,84244.2493149223,319458.726787326,84244.2493149223,319458.726787326,0,1,2,1,0,1,2,2
0.121,86205.0332549695,357801.850992359,84244.8200613255,319458.994120715,84244.8200613255,319458.994120715,0,1,2,1,0,1,2,2
0.122,86220.7074609392,357801.744334457,84245.3951924642,319459.261203212,84245.3951924643,319459.261203212,0,1,2,1,0,1,2,2
0.123,86236.3725747965,357801.637684463,84245.9747083385,319459.528034815,84245.9747083386,319459.528034815,0,1,2,1,0,1,2,2
0.124,86252.0285965415,357801.531042377,84246.5586089484,319459.794615526,84246.5586089484,319459.794615526,0,1,2,1,0,1,2,2
0.125,86267.6755261741,357801.424408199,84247.1468942938,319460.060945343,84247.1468942938,319460.060945343,0,1,2,1,0,1,2,2
0.126,86283.3133636944,357801.317781929,84247.7395643747,319460.327024267,84247.7395643747,319460.327024267,0,1,2,1,0,1,2,2
0.127,86298.9421091022,357801.211163567,84248.3366191912,319460.592852299,84248.3366191912,319460.592852299,0,1,2,1,0,1,2,2
0.128,86314.5617623978,357801.104553113,84248.9380587432,319460.858429437,84248.9380587432,319460.858429437,0,1,2,1,0,1,2,2
0.129,86330.1723235809,357800.997950567,84249.5438830308,319461.123755682,84249.5438830308,319461.123755682,0,1,2,1,0,1,2,2
0.13,86345.7737926517,357800.891355928,84250.1540920539,319461.388831035,84250.1540920539,319461.388831035,0,1,2,1,0,1,2,2
0.131,86361.3661696102,357800.784769199,84250.7686858126,319461.653655494,84250.7686858126,319461.653655494,0,1,2,1,0,1,2,2
0.132,86376.9494544563,357800.678190376,84251.3876643068,319461.91822906,84251.3876643068,319461.91822906,0,1,2,1,0,1,2,2
0.133,86392.52364719,357800.571619462,84252.0110275365,319462.182551734,84252.0110275365,319462.182551734,0,1,2,1,0,1,2,2
0.134,86408.0887478114,357800.465056456,84252.6387755018,319462.446623514,84252.6387755018,319462.446623514,0,1,2,1,0,1,2,2
0.135,86423.6447563204,357800.358501358,84253.2709082027,319462.710444401,84253.2709082027,319462.710444401,0,1,2,1,0,1,2,2
0.136,86439.191672717,357800.251954168,84253.907425639,319462.974014395,84253.9074256391,319462.974014396,0,1,2,1,0,1,2,2
0.137,86454.7294970013,357800.145414886,84254.548327811,319463.237333497,84254.548327811,319463.237333497,0,1,2,1,0,1,2,2
0.138,86470.2582291732,357800.038883512,84255.1936147184,319463.500401705,84255.1936147185,319463.500401705,0,1,2,1,0,1,2,2
0.139,86485.7778692328,357799.932360046,84255.8432863615,319463.76321902,84255.8432863615,319463.76321902,0,1,2,1,0,1,2,2
0.14,86501.28841718,357799.825844488,84256.49734274,319464.025785442,84256.49734274,319464.025785442,0,1,2,1,0,1,2,2
0.141,86516.7898730148,357799.719336838,84257.1557838541,319464.288100971,84257.1557838541,319464.288100972,0,1,2,1,0,1,2,2
0.142,86532.2822367373,357799.612837096,84257.8186097038,319464.550165608,84257.8186097038,319464.550165608,0,1,2,1,0,1,2,2
0.143,86547.7655083474,357799.506345263,84258.485820289,319464.811979351,84258.485820289,319464.811979351,0,1,2,1,0,1,2,2
0.144,86563.2396878452,357799.399861336,84259.1574156097,319465.073542201,84259.1574156097,319465.073542201,0,1,2,1,0,1,2,2
0.145,86578.7047752306,357799.293385319,84259.833395666,319465.334854158,84259.833395666,319465.334854158,0,1,2,1,0,1,2,2
0.146,86594.1607705036,357799.186917209,84260.5137604578,319465.595915222,84260.5137604579,319465.595915222,0,1,2,1,0,1,2,2
0.147,86609.6076736643,357799.080457007,84261.1985099852,319465.856725393,84261.1985099852,319465.856725393,0,1,2,1,0,1,2,2
0.148,86625.0454847126,357798.974004713,84261.8876442481,319466.117284671,84261.8876442481,319466.117284671,0,1,2,1,0,1,2,2
0.149,86640.4742036486,357798.867560327,84262.5811632466,319466.377593056,84262.5811632466,319466.377593056,0,1,2,1,0,1,2,2
0.15,86655.8953817407,357798.761139307,84263.2779053948,319466.63772316,84263.2779053948,319466.63772316,0,1,2,1,0,1,2,2
0.151,86671.3106810086,357798.654758214,84263.9766261768,319466.897752778,84263.9766261768,319466.897752778,0,1,2,1,0,1,2,2
0.152,86686.7171391799,357798.54838753,84264.6795437345,319467.157543253,84264.6795437345,319467.157543253,0,1,2,1,0,1,2,2
0.153,86702.1147562545,357798.442027256,84265.3866580679,319467.417094584,84265.3866580679,319467.417094584,0,1,2,1,0,1,2,2
0.154,86717.5035322323,357798.335677391,84266.0979691769,319467.676406772,84266.097969177,319467.676406772,0,1,2,1,0,1,2,2
0.155,86732.8834671134,357798.229337935,84266.8134770617,319467.935479817,84266.8134770617,319467.935479817,0,1,2,1,0,1,2,2
0.156,86748.2545608978,357798.123008889,84267.5331817221,319468.194313718,84267.5331817221,319468.194313718,0,1,2,1,0,1,2,2
0.157,86763.6168135856,357798.016690252,84268.2570831582,319468.452908475,84268.2570831582,319468.452908475,0,1,2,1,0,1,2,2
0.158,86778.9702251766,357797.910382024,84268.98518137,319468.711264089,84268.98518137,319468.711264089,0,1,2,1,0,1,2,2
0.159,86794.3147956709,357797.804084205,84269.7174763574,319468.969380559,84269.7174763575,319468.969380559,0,1,2,1,0,1,2,2
0.16,86809.6505250685,357797.697796796,84270.4539681206,319469.227257886,84270.4539681206,319469.227257886,0,1,2,1,0,1,2,2
0.161,86824.9774133694,357797.591519796,84271.1946566594,319469.48489607,84271.1946566594,319469.48489607,0,1,2,1,0,1,2,2
0.162,86840.2954605736,357797.485253205,84271.9395419739,319469.74229511,84271.939541974,319469.74229511,0,1,2,1,0,1,2,2
0.163,86855.6046666811,357797.378997024,84272.6886240641,319469.999455006,84272.6886240641,319469.999455006,0,1,2,1,0,1,2,2
0.164,86870.9050316919,357797.272751251,84273.44190293,319470.256375759,84273.44190293,319470.25637576,0,1,2,1,0,1,2,2
0.165,86886.196555606,357797.166515889,84274.1993785716,319470.513057369,84274.1993785716,319470.513057369,0,1,2,1,0,1,2,2
0.166,86901.4792384234,357797.060290935,84274.9610509888,319470.769499835,84274.9610509888,319470.769499835,0,1,2,1,0,1,2,2
0.167,86916.7530801441,357796.954076391,84275.7269201817,319471.025703158,84275.7269201817,319471.025703158,0,1,2,1,0,1,2,2
0.168,86932.018080768,357796.847872256,84276.4969861503,319471.281667337,84276.4969861503,319471.281667337,0,1,2,1,0,1,2,2
0.169,86947.2742402953,357796.74167853,84277.2712488946,319471.537392373,84277.2712488946,319471.537392373,0,1,2,1,0,1,2,2
0.17,86962.5215587259,357796.635495213,84278.0497084146,319471.792878265,84278.0497084146,319471.792878265,0,1,2,1,0,1,2,2
0.171,86977.7600360597,357796.529322306,84278.8323647102,319472.048125014,84278.8323647102,319472.048125014,0,1,2,1,0,1,2,2
0.172,86992.9896722969,357796.423159808,84279.6192177815,319472.303132619,84279.6192177815,319472.303132619,0,1,2,1,0,1,2,2
0.173,87008.2104674374,357796.31700772,84280.4102676285,319472.557901081,84280.4102676285,319472.557901081,0,1,2,1,0,1,2,2
0.174,87023.4224214811,357796.21086604,84281.2055142512,319472.812430399,84281.2055142512,319472.812430399,0,1,2,1,0,1,2,2
0.175,87038.6255344282,357796.10473477,84282.0049576496,319473.066720574,84282.0049576496,319473.066720574,0,1,2,1,0,1,2,2
0.176,87053.8198062785,357795.99861391,84282.8085978236,319473.320771605,84282.8085978236,319473.320771605,0,1,2,1,0,1,2,2
0.177,87069.0052370322,357795.892503458,84283.6164347734,319473.574583493,84283.6164347734,319473.574583493,0,1,2,1,0,1,2,2
0.178,87084.1818266891,357795.786403416,84284.4284684988,319473.828156237,84284.4284684988,319473.828156237,0,1,2,1,0,1,2,2
0.179,87099.3495752493,357795.680313783,84285.2446989999,319474.081489838,84285.2446989999,319474.081489838,0,1,2,1,0,1,2,2
0.18,87114.5084827128,357795.574234559,84286.0651262766,319474.334584295,84286.0651262767,319474.334584295,0,1,2,1,0,1,2,2
0.181,87129.6585490797,357795.468165745,84286.8897503291,319474.587439609,84286.8897503291,319474.587439609,0,1,2,1,0,1,2,2
0.182,87144.7997743498,357795.36210734,84287.7185711572,319474.84005578,84287.7185711573,319474.84005578,0,1,2,1,0,1,2,2
0.183,87159.9321585232,357795.256059344,84288.5515887611,319475.092432807,84288.5515887611,319475.092432807,0,1,2,1,0,1,2,2
0.184,87175.0557015999,357795.150021758,84289.3888031406,319475.34457069,84289.3888031406,319475.34457069,0,1,2,1,0,1,2,2
0.185,87190.1704035799,357795.043994581,84290.2302142957,319475.59646943,84290.2302142958,319475.59646943,0,1,2,1,0,1,2,2
0.186,87205.2762644632,357794.937977813,84291.0758222266,319475.848129027,84291.0758222266,319475.848129027,0,1,2,1,0,1,2,2
0.187,87220.3732842498,357794.831971454,84291.9256269332,319476.09954948,84291.9256269332,319476.09954948,0,1,2,1,0,1,2,2
0.188,87235.4614629397,357794.725975505,84292.7796284154,319476.350730789,84292.7796284154,319476.350730789,0,1,2,1,0,1,2,2
0.189,87250.5408005329,357794.619989965,84293.6378266733,319476.601672955,84293.6378266733,319476.601672955,0,1,2,1,0,1,2,2
0.19,87265.6112970294,357794.514014834,84294.5002217069,319476.852375978,84294.5002217069,319476.852375978,0,1,2,1,0,1,2,2
0.191,87280.6729524291,357794.408050112,84295.3668135162,319477.102839857,84295.3668135162,319477.102839857,0,1,2,1,0,1,2,2
0.192,87295.7257667322,357794.3020958,84296.2376021011,319477.353064593,84296.2376021011,319477.353064593,0,1,2,1,0,1,2,2
0.193,87310.7697399386,357794.196151897,84297.1125874617,319477.603050185,84297.1125874618,319477.603050185,0,1,2,1,0,1,2,2
0.194,87325.8048720482,357794.090218404,84297.991769598,319477.852796634,84297.9917695981,319477.852796634,0,1,2,1,0,1,2,2
0.195,87340.8311630612,357793.984295319,84298.8751485101,319478.102303939,84298.8751485101,319478.102303939,0,1,2,1,0,1,2,2
0.196,87355.8486129775,357793.878382644,84299.7627241977,319478.351572101,84299.7627241977,319478.351572101,0,1,2,1,0,1,2,2
0.197,87370.857221797,357793.772480379,84300.6544966611,319478.600601119,84300.6544966611,319478.600601119,0,1,2,1,0,1,2,2
0.198,87385.8569895199,357793.666588522,84301.5504659001,319478.849390994,84301.5504659001,319478.849390994,0,1,2,1,0,1,2,2
0.199,87400.847916146,357793.560707075,84302.4506319148,319479.097941725,84302.4506319148,319479.097941725,0,1,2,1,0,1,2,2
0.2,87415.8300016755,357793.454836037,84303.3549947053,319479.346253313,84303.3549947053,319479.346253313,0,1,2,1,0,1,2,2
0.201,87430.8032461082,357793.348975408,84304.2635542713,319479.594325757,84304.2635542714,319479.594325757,0,1,2,1,0,1,2,2
0.202,87445.7676494442,357793.243125189,84305.1763106131,319479.842159058,84305.1763106131,319479.842159058,0,1,2,1,0,1,2,2
0.203,87460.7232116836,357793.137285379,84306.0932637306,319480.089753215,84306.0932637306,319480.089753215,0,1,2,1,0,1,2,2
0.204,87475.6699328262,357793.031455978,84307.0144136237,319480.337108229,84307.0144136237,319480.337108229,0,1,2,1,0,1,2,2
0.205,87490.6078128721,357792.925636987,84307.9397602925,319480.5842241,84307.9397602925,319480.5842241,0,1,2,1,0,1,2,2
0.206,87505.5368518213,357792.819828404,84308.869303737,319480.831100827,84308.869303737,319480.831100827,0,1,2,1,0,1,2,2
0.207,87520.4570496738,357792.714030231,84309.8030439571,319481.07773841,84309.8030439572,319481.07773841,0,1,2,1,0,1,2,2
0.208,87535.3684064296,357792.608242468,84310.740980953,319481.32413685,84310.740980953,319481.32413685,0,1,2,1,0,1,2,2
0.209,87550.2709220887,357792.502465113,84311.6831147245,319481.570296146,84311.6831147246,319481.570296146,0,1,2,1,0,1,2,2
0.21,87565.1645966511,357792.396698168,84312.6294452718,319481.8162163,84312.6294452718,319481.8162163,0,1,2,1,0,1,2,2
