"time","SourceP1.ports[1].m_flow","SourceP1.ports[1].p","SourceP1.ports[1].h_outflow","V1.port_b.m_flow","V1.port_b.p","V1.port_b.h_outflow","V1.minLimiter.y","SinkP1.ports[1].m_flow","SinkP1.ports[1].p","SinkP1.ports[1].h_outflow","Opening.y","SourceP2.ports[1].m_flow","SourceP2.ports[1].p","SourceP2.ports[1].h_outflow","V2.port_b.m_flow","V2.port_b.p","V2.port_b.h_outflow","V2.minLimiter.y","SinkP2.ports[1].m_flow","SinkP2.ports[1].p","SinkP2.ports[1].h_outflow","SourceP3.ports[1].m_flow","SourceP3.ports[1].p","SourceP3.ports[1].h_outflow","V3.port_b.m_flow","V3.port_b.p","V3.port_b.h_outflow","V3.minLimiter.y","SinkP3.ports[1].m_flow","SinkP3.ports[1].p","SinkP3.ports[1].h_outflow","SourceP4.ports[1].m_flow","SourceP4.ports[1].p","SourceP4.ports[1].h_outflow","V4.port_b.m_flow","V4.port_b.p","V4.port_b.h_outflow","V4.minLimiter.y","SinkP4.ports[1].m_flow","SinkP4.ports[1].p","SinkP4.ports[1].h_outflow"
0.003434,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.003636,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.003838,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.00404,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.004242,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.004444,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.004646,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.004848,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.00505,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.005252,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.005454,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.005656,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.005858,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.00606,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.006262,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.006464,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.006666,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.006868,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.00707,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.007272,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.007474,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.007676,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.007878,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.00808,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.008282,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.008484,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.008686,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.008888,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.00909,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.009292,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.009494,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.009696,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.009898,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
0.0101,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,1,-2.4908132650986,200000,84105.9189422012,-2.4908132650986,100000,84105.9189422012,1,2.4908132650986,100000,84011.8111671368,-2.39789484004678,200000,84105.9189422012,-2.39789484004678,100000,84105.9189422012,1,2.39789484004678,100000,84011.8111671368,-2.39789484010673,200000,84105.9189422012,-2.39789484010673,100000,84105.9189422012,1,2.39789484010673,100000,84011.8111671368
