"time","pump.medium.h","pump.medium.p"
0.0366,84932.9605804279,835833.218622021
0.0372,84932.9605804278,835833.218622021
0.0378,84932.9605804278,835833.218622021
0.0384,84932.9605804277,835833.218622021
0.039,84932.9605804276,835833.218622021
0.0396,84932.9605804275,835833.218622021
0.0402,84932.9605804275,835833.218622021
0.0408,84932.9605804274,835833.218622021
0.0414,84932.9605804274,835833.218622021
0.042,84932.9605804273,835833.218622021
0.0426,84932.9605804272,835833.218622021
0.0432,84932.9605804272,835833.218622021
0.0438,84932.9605804271,835833.218622021
0.0444,84932.9605804271,835833.218622021
0.045,84932.960580427,835833.218622021
0.0456,84932.960580427,835833.218622021
0.0462,84932.9605804269,835833.218622021
0.0468,84932.9605804268,835833.218622021
0.0474,84932.9605804268,835833.218622021
0.048,84932.9605804267,835833.218622021
0.0486,84932.9605804267,835833.218622021
0.0492,84932.9605804266,835833.218622021
0.0498,84932.9605804265,835833.218622021
0.0504,84932.9605804265,835833.218622021
0.051,84932.9605804264,835833.218622021
0.0516,84932.9605804264,835833.218622021
0.0522,84932.9605804263,835833.218622021
0.0528,84932.9605804263,835833.218622021
0.0534,84932.9605804262,835833.218622021
0.054,84932.9605804261,835833.218622021
0.0546,84932.9605804261,835833.218622021
0.0552,84932.960580426,835833.218622021
0.0558,84932.960580426,835833.218622021
0.0564,84932.9605804259,835833.218622021
0.057,84932.9605804258,835833.218622021
0.0576,84932.9605804258,835833.218622021
0.0582,84932.9605804257,835833.218622021
0.0588,84932.9605804257,835833.218622021
0.0594,84932.9605804256,835833.218622021
0.06,84932.9605804255,835833.218622021
0.0606,84932.9605804255,835833.218622021
0.0612,84932.9605804254,835833.218622021
0.0618,84932.9605804254,835833.218622021
0.0624,84932.9605804253,835833.218622021
0.063,84932.9605804252,835833.218622021
0.0636,84932.9605804252,835833.218622021
0.0642,84932.9605804251,835833.218622021
0.0648,84932.9605804251,835833.218622021
0.0654,84932.960580425,835833.218622021
0.066,84932.960580425,835833.218622021
0.0666,84932.9605804249,835833.218622021
0.0672,84932.9605804248,835833.218622021
0.0678,84932.9605804248,835833.218622021
0.0684,84932.9605804247,835833.218622021
0.069,84932.9605804247,835833.218622021
0.0696,84932.9605804246,835833.218622021
0.0702,84932.9605804245,835833.218622021
0.0708,84932.9605804245,835833.218622021
0.0714,84932.9605804244,835833.218622021
0.072,84932.9605804244,835833.218622021
0.0726,84932.9605804243,835833.218622021
0.0732,84932.9605804242,835833.218622021
0.0738,84932.9605804242,835833.218622021
0.0744,84932.9605804241,835833.218622021
0.075,84932.9605804241,835833.218622021
0.0756,84932.960580424,835833.218622021
0.0762,84932.9605804239,835833.218622021
0.0768,84932.9605804239,835833.218622021
0.0774,84932.9605804238,835833.218622021
0.078,84932.9605804238,835833.218622021
0.0786,84932.9605804237,835833.218622021
0.0792,84932.9605804237,835833.218622021
0.0798,84932.9605804236,835833.218622021
0.0804,84932.9605804236,835833.218622021
0.081,84932.9605804236,835833.218622021
0.0816,84932.9605804235,835833.218622021
0.0822,84932.9605804235,835833.218622021
0.0828,84932.9605804234,835833.218622021
0.0834,84932.9605804234,835833.218622021
0.084,84932.9605804234,835833.218622021
0.0846,84932.9605804233,835833.218622021
0.0852,84932.9605804233,835833.218622021
0.0858,84932.9605804232,835833.218622021
0.0864,84932.9605804232,835833.218622021
0.087,84932.9605804232,835833.218622021
0.0876,84932.9605804231,835833.218622021
0.0882,84932.9605804231,835833.218622021
0.0888,84932.960580423,835833.218622021
0.0894,84932.960580423,835833.218622021
0.09,84932.960580423,835833.218622021
0.0906,84932.9605804229,835833.218622021
0.0912,84932.9605804229,835833.218622021
0.0918,84932.9605804228,835833.218622021
0.0924,84932.9605804228,835833.218622021
0.093,84932.9605804228,835833.218622021
0.0936,84932.9605804227,835833.218622021
0.0942,84932.9605804227,835833.218622021
0.0948,84932.9605804227,835833.218622021
0.0954,84932.9605804226,835833.218622021
0.096,84932.9605804226,835833.218622021
0.0966,84932.9605804225,835833.218622021
0.0972,84932.9605804225,835833.218622021
0.0978,84932.9605804225,835833.218622021
0.0984,84932.9605804224,835833.218622021
0.099,84932.9605804224,835833.218622021
0.0996,84932.9605804223,835833.218622021
0.1002,84932.9605804223,835833.218622021
0.1008,84932.9605804223,835833.218622021
0.1014,84932.9605804222,835833.218622021
0.102,84932.9605804222,835833.218622021
0.1026,84932.9605804221,835833.218622021
0.1032,84932.9605804221,835833.218622021
0.1038,84932.9605804221,835833.218622021
0.1044,84932.960580422,835833.218622021
0.105,84932.960580422,835833.218622021
0.1056,84932.9605804219,835833.218622021
0.1062,84932.9605804219,835833.218622021
0.1068,84932.9605804219,835833.218622021
0.1074,84932.9605804218,835833.218622021
0.108,84932.9605804218,835833.218622021
0.1086,84932.9605804218,835833.218622021
0.1092,84932.9605804217,835833.218622021
0.1098,84932.9605804217,835833.218622021
0.1104,84932.9605804216,835833.218622021
0.111,84932.9605804216,835833.218622021
0.1116,84932.9605804216,835833.218622021
0.1122,84932.9605804215,835833.218622021
0.1128,84932.9605804215,835833.218622021
0.1134,84932.9605804215,835833.218622021
0.114,84932.9605804214,835833.218622021
0.1146,84932.9605804214,835833.218622021
0.1152,84932.9605804213,835833.218622021
0.1158,84932.9605804213,835833.218622021
0.1164,84932.9605804212,835833.218622021
0.117,84932.9605804212,835833.218622021
0.1176,84932.9605804212,835833.218622021
0.1182,84932.9605804211,835833.218622021
0.1188,84932.9605804211,835833.218622021
0.1194,84932.9605804211,835833.218622021
0.12,84932.960580421,835833.218622021
0.1206,84932.960580421,835833.218622021
0.1212,84932.9605804209,835833.218622021
0.1218,84932.9605804209,835833.218622021
0.1224,84932.9605804209,835833.218622021
0.123,84932.9605804208,835833.218622021
0.1236,84932.9605804208,835833.218622021
0.1242,84932.9605804207,835833.218622021
0.1248,84932.9605804207,835833.218622021
0.1254,84932.9605804207,835833.218622021
0.126,84932.9605804206,835833.218622021
0.1266,84932.9605804206,835833.218622021
0.1272,84932.9605804205,835833.218622021
0.1278,84932.9605804205,835833.218622021
0.1284,84932.9605804205,835833.218622021
0.129,84932.9605804204,835833.218622021
0.1296,84932.9605804204,835833.218622021
0.1302,84932.9605804203,835833.218622021
0.1308,84932.9605804203,835833.218622021
0.1314,84932.9605804203,835833.218622021
0.132,84932.9605804202,835833.218622021
0.1326,84932.9605804202,835833.218622021
0.1332,84932.9605804202,835833.218622021
0.1338,84932.9605804201,835833.218622021
0.1344,84932.9605804201,835833.218622021
0.135,84932.96058042,835833.218622021
0.1356,84932.96058042,835833.218622021
0.1362,84932.96058042,835833.218622021
0.1368,84932.9605804199,835833.218622021
0.1374,84932.9605804199,835833.218622021
0.138,84932.9605804198,835833.218622021
0.1386,84932.9605804198,835833.218622021
0.1392,84932.9605804198,835833.218622021
0.1398,84932.9605804197,835833.218622021
0.1404,84932.9605804197,835833.218622021
0.141,84932.9605804196,835833.218622021
0.1416,84932.9605804196,835833.218622021
0.1422,84932.9605804196,835833.218622021
0.1428,84932.9605804195,835833.218622021
0.1434,84932.9605804195,835833.218622021
0.144,84932.9605804194,835833.218622021
0.1446,84932.9605804194,835833.218622021
0.1452,84932.9605804194,835833.218622021
0.1458,84932.9605804193,835833.218622021
0.1464,84932.9605804193,835833.218622021
0.147,84932.9605804193,835833.218622021
0.1476,84932.9605804192,835833.218622021
0.1482,84932.9605804192,835833.218622021
0.1488,84932.9605804191,835833.218622021
0.1494,84932.9605804191,835833.218622021
0.15,84932.9605804191,835833.218622021
0.1506,84932.960580419,835833.218622021
0.1512,84932.960580419,835833.218622021
0.1518,84932.9605804189,835833.218622021
0.1524,84932.9605804189,835833.218622021
0.153,84932.9605804189,835833.218622021
0.1536,84932.9605804188,835833.218622021
0.1542,84932.9605804188,835833.218622021
0.1548,84932.9605804188,835833.218622021
0.1554,84932.9605804187,835833.218622021
0.156,84932.9605804187,835833.218622021
0.1566,84932.9605804186,835833.218622021
0.1572,84932.9605804186,835833.218622021
0.1578,84932.9605804186,835833.218622021
0.1584,84932.9605804185,835833.218622021
0.159,84932.9605804185,835833.218622021
0.1596,84932.9605804185,835833.218622021
0.1602,84932.9605804185,835833.218622021
0.1608,84932.9605804185,835833.218622021
0.1614,84932.9605804185,835833.218622021
0.162,84932.9605804184,835833.218622021
0.1626,84932.9605804184,835833.218622021
0.1632,84932.9605804184,835833.218622021
0.1638,84932.9605804184,835833.218622021
0.1644,84932.9605804184,835833.218622021
0.165,84932.9605804183,835833.218622021
0.1656,84932.9605804183,835833.218622021
0.1662,84932.9605804183,835833.218622021
0.1668,84932.9605804183,835833.218622021
0.1674,84932.9605804183,835833.218622021
0.168,84932.9605804183,835833.218622021
0.1686,84932.9605804182,835833.218622021
0.1692,84932.9605804182,835833.218622021
0.1698,84932.9605804182,835833.218622021
0.1704,84932.9605804182,835833.218622021
0.171,84932.9605804181,835833.218622021
0.1716,84932.9605804181,835833.218622021
0.1722,84932.9605804181,835833.218622021
0.1728,84932.9605804181,835833.218622021
0.1734,84932.9605804181,835833.218622021
0.174,84932.960580418,835833.218622021
0.1746,84932.960580418,835833.218622021
0.1752,84932.960580418,835833.218622021
0.1758,84932.960580418,835833.218622021
0.1764,84932.960580418,835833.218622021
0.177,84932.9605804179,835833.218622021
0.1776,84932.9605804179,835833.218622021
0.1782,84932.9605804179,835833.218622021
0.1788,84932.9605804179,835833.218622021
0.1794,84932.9605804179,835833.218622021
0.18,84932.9605804179,835833.218622021
0.1806,84932.9605804178,835833.218622021
0.1812,84932.9605804178,835833.218622021
0.1818,84932.9605804178,835833.218622021
0.1824,84932.9605804178,835833.218622021
0.183,84932.9605804178,835833.218622021
0.1836,84932.9605804177,835833.218622021
0.1842,84932.9605804177,835833.218622021
0.1848,84932.9605804177,835833.218622021
0.1854,84932.9605804177,835833.218622021
0.186,84932.9605804177,835833.218622021
0.1866,84932.9605804177,835833.218622021
0.1872,84932.9605804176,835833.218622021
0.1878,84932.9605804176,835833.218622021
0.1884,84932.9605804176,835833.218622021
0.189,84932.9605804176,835833.218622021
0.1896,84932.9605804176,835833.218622021
0.1902,84932.9605804175,835833.218622021
0.1908,84932.9605804175,835833.218622021
0.1914,84932.9605804175,835833.218622021
0.192,84932.9605804175,835833.218622021
0.1926,84932.9605804174,835833.218622021
0.1932,84932.9605804174,835833.218622021
0.1938,84932.9605804174,835833.218622021
0.1944,84932.9605804174,835833.218622021
0.195,84932.9605804174,835833.218622021
0.1956,84932.9605804173,835833.218622021
0.1962,84932.9605804173,835833.218622021
0.1968,84932.9605804173,835833.218622021
0.1974,84932.9605804173,835833.218622021
0.198,84932.9605804173,835833.218622021
0.1986,84932.9605804173,835833.218622021
0.1992,84932.9605804172,835833.218622021
0.1998,84932.9605804172,835833.218622021
0.2004,84932.9605804172,835833.218622021
0.201,84932.9605804172,835833.218622021
0.2016,84932.9605804172,835833.218622021
0.2022,84932.9605804171,835833.218622021
0.2028,84932.9605804171,835833.218622021
0.2034,84932.9605804171,835833.218622021
0.204,84932.9605804171,835833.218622021
0.2046,84932.9605804171,835833.218622021
0.2052,84932.960580417,835833.218622021
0.2058,84932.960580417,835833.218622021
0.2064,84932.960580417,835833.218622021
0.207,84932.960580417,835833.218622021
0.2076,84932.960580417,835833.218622021
0.2082,84932.960580417,835833.218622021
0.2088,84932.9605804169,835833.218622021
0.2094,84932.9605804169,835833.218622021
0.21,84932.9605804169,835833.218622021
0.2106,84932.9605804169,835833.218622021
0.2112,84932.9605804169,835833.218622021
0.2118,84932.9605804168,835833.218622021
0.2124,84932.9605804168,835833.218622021
0.213,84932.9605804168,835833.218622021
0.2136,84932.9605804168,835833.218622021
0.2142,84932.9605804168,835833.218622021
0.2148,84932.9605804167,835833.218622021
0.2154,84932.9605804167,835833.218622021
0.216,84932.9605804167,835833.218622021
0.2166,84932.9605804167,835833.218622021
0.2172,84932.9605804167,835833.218622021
0.2178,84932.9605804166,835833.218622021
0.2184,84932.9605804166,835833.218622021
0.219,84932.9605804166,835833.218622021
0.2196,84932.9605804166,835833.218622021
0.2202,84932.9605804166,835833.218622021
0.2208,84932.9605804165,835833.218622021
0.2214,84932.9605804165,835833.218622021
0.222,84932.9605804165,835833.218622021
0.2226,84932.9605804165,835833.218622021
0.2232,84932.9605804165,835833.218622021
0.2238,84932.9605804164,835833.218622021
0.2244,84932.9605804164,835833.218622021
0.225,84932.9605804164,835833.218622021
0.2256,84932.9605804164,835833.218622021
0.2262,84932.9605804164,835833.218622021
0.2268,84932.9605804164,835833.218622021
0.2274,84932.9605804163,835833.218622021
0.228,84932.9605804163,835833.218622021
0.2286,84932.9605804163,835833.218622021
0.2292,84932.9605804163,835833.218622021
0.2298,84932.9605804163,835833.218622021
0.2304,84932.9605804162,835833.218622021
0.231,84932.9605804162,835833.218622021
0.2316,84932.9605804162,835833.218622021
0.2322,84932.9605804162,835833.218622021
0.2328,84932.9605804162,835833.218622021
0.2334,84932.9605804161,835833.218622021
0.234,84932.9605804161,835833.218622021
0.2346,84932.9605804161,835833.218622021
0.2352,84932.9605804161,835833.218622021
0.2358,84932.9605804161,835833.218622021
0.2364,84932.960580416,835833.218622021
0.237,84932.960580416,835833.218622021
0.2376,84932.960580416,835833.218622021
0.2382,84932.960580416,835833.218622021
0.2388,84932.960580416,835833.218622021
0.2394,84932.9605804159,835833.218622021
0.24,84932.9605804159,835833.218622021
0.2406,84932.9605804159,835833.218622021
0.2412,84932.9605804159,835833.218622021
0.2418,84932.9605804159,835833.218622021
0.2424,84932.9605804158,835833.218622021
0.243,84932.9605804158,835833.218622021
0.2436,84932.9605804158,835833.218622021
0.2442,84932.9605804158,835833.218622021
0.2448,84932.9605804158,835833.218622021
0.2454,84932.9605804157,835833.218622021
0.246,84932.9605804157,835833.218622021
0.2466,84932.9605804157,835833.218622021
0.2472,84932.9605804157,835833.218622021
0.2478,84932.9605804157,835833.218622021
0.2484,84932.9605804156,835833.218622021
0.249,84932.9605804156,835833.218622021
0.2496,84932.9605804156,835833.218622021
0.2502,84932.9605804156,835833.218622021
0.2508,84932.9605804156,835833.218622021
0.2514,84932.9605804156,835833.218622021
0.252,84932.9605804155,835833.218622021
0.2526,84932.9605804155,835833.218622021
0.2532,84932.9605804155,835833.218622021
0.2538,84932.9605804155,835833.218622021
0.2544,84932.9605804155,835833.218622021
0.255,84932.9605804154,835833.218622021
0.2556,84932.9605804154,835833.218622021
0.2562,84932.9605804154,835833.218622021
0.2568,84932.9605804154,835833.218622021
0.2574,84932.9605804154,835833.218622021
0.258,84932.9605804153,835833.218622021
0.2586,84932.9605804153,835833.218622021
0.2592,84932.9605804153,835833.218622021
0.2598,84932.9605804153,835833.218622021
0.2604,84932.9605804153,835833.218622021
0.261,84932.9605804153,835833.218622021
0.2616,84932.9605804152,835833.218622021
0.2622,84932.9605804152,835833.218622021
0.2628,84932.9605804152,835833.218622021
0.2634,84932.9605804152,835833.218622021
0.264,84932.9605804152,835833.218622021
0.2646,84932.9605804151,835833.218622021
0.2652,84932.9605804151,835833.218622021
0.2658,84932.9605804151,835833.218622021
0.2664,84932.9605804151,835833.218622021
0.267,84932.960580415,835833.218622021
0.2676,84932.960580415,835833.218622021
0.2682,84932.960580415,835833.218622021
0.2688,84932.960580415,835833.218622021
0.2694,84932.960580415,835833.218622021
0.27,84932.9605804149,835833.218622021
0.2706,84932.9605804149,835833.218622021
0.2712,84932.9605804149,835833.218622021
0.2718,84932.9605804149,835833.218622021
0.2724,84932.9605804149,835833.218622021
0.273,84932.9605804149,835833.218622021
0.2736,84932.9605804148,835833.218622021
0.2742,84932.9605804148,835833.218622021
0.2748,84932.9605804148,835833.218622021
0.2754,84932.9605804148,835833.218622021
0.276,84932.9605804148,835833.218622021
0.2766,84932.9605804147,835833.218622021
0.2772,84932.9605804147,835833.218622021
0.2778,84932.9605804147,835833.218622021
0.2784,84932.9605804147,835833.218622021
0.279,84932.9605804147,835833.218622021
0.2796,84932.9605804147,835833.218622021
0.2802,84932.9605804146,835833.218622021
0.2808,84932.9605804146,835833.218622021
0.2814,84932.9605804146,835833.218622021
0.282,84932.9605804146,835833.218622021
0.2826,84932.9605804146,835833.218622021
0.2832,84932.9605804145,835833.218622021
0.2838,84932.9605804145,835833.218622021
0.2844,84932.9605804145,835833.218622021
0.285,84932.9605804145,835833.218622021
0.2856,84932.9605804145,835833.218622021
0.2862,84932.9605804144,835833.218622021
0.2868,84932.9605804144,835833.218622021
0.2874,84932.9605804144,835833.218622021
0.288,84932.9605804144,835833.218622021
0.2886,84932.9605804144,835833.218622021
0.2892,84932.9605804144,835833.218622021
0.2898,84932.9605804143,835833.218622021
0.2904,84932.9605804143,835833.218622021
0.291,84932.9605804143,835833.218622021
0.2916,84932.9605804143,835833.218622021
0.2922,84932.9605804142,835833.218622021
0.2928,84932.9605804142,835833.218622021
0.2934,84932.9605804142,835833.218622021
0.294,84932.9605804142,835833.218622021
0.2946,84932.9605804142,835833.218622021
0.2952,84932.9605804141,835833.218622021
0.2958,84932.9605804141,835833.218622021
0.2964,84932.9605804141,835833.218622021
0.297,84932.9605804141,835833.218622021
0.2976,84932.9605804141,835833.218622021
0.2982,84932.960580414,835833.218622021
0.2988,84932.960580414,835833.218622021
0.2994,84932.960580414,835833.218622021
0.3,84932.960580414,835833.218622021
0.3006,84932.960580414,835833.218622021
0.3012,84932.960580414,835833.218622021
0.3018,84932.9605804139,835833.218622021
0.3024,84932.9605804139,835833.218622021
0.303,84932.9605804139,835833.218622021
0.3036,84932.9605804139,835833.218622021
0.3042,84932.9605804139,835833.218622021
0.3048,84932.9605804138,835833.218622021
0.3054,84932.9605804138,835833.218622021
0.306,84932.9605804138,835833.218622021
0.3066,84932.9605804138,835833.218622021
0.3072,84932.9605804138,835833.218622021
0.3078,84932.9605804138,835833.218622021
0.3084,84932.9605804137,835833.218622021
0.309,84932.9605804137,835833.218622021
0.3096,84932.9605804137,835833.218622021
0.3102,84932.9605804137,835833.218622021
0.3108,84932.9605804137,835833.218622021
0.3114,84932.9605804136,835833.218622021
0.312,84932.9605804136,835833.218622021
0.3126,84932.9605804136,835833.218622021
0.3132,84932.9605804136,835833.218622021
0.3138,84932.9605804135,835833.218622021
0.3144,84932.9605804135,835833.218622021
0.315,84932.9605804135,835833.218622021
0.3156,84932.9605804135,835833.218622021
0.3162,84932.9605804135,835833.218622021
0.3168,84932.9605804135,835833.218622021
0.3174,84932.9605804135,835833.218622021
0.318,84932.9605804135,835833.218622021
0.3186,84932.9605804135,835833.218622021
0.3192,84932.9605804135,835833.218622021
0.3198,84932.9605804135,835833.218622021
0.3204,84932.9605804134,835833.218622021
0.321,84932.9605804134,835833.218622021
0.3216,84932.9605804134,835833.218622021
0.3222,84932.9605804134,835833.218622021
0.3228,84932.9605804134,835833.218622021
0.3234,84932.9605804134,835833.218622021
0.324,84932.9605804134,835833.218622021
0.3246,84932.9605804134,835833.218622021
0.3252,84932.9605804134,835833.218622021
0.3258,84932.9605804134,835833.218622021
0.3264,84932.9605804134,835833.218622021
0.327,84932.9605804134,835833.218622021
0.3276,84932.9605804134,835833.218622021
0.3282,84932.9605804134,835833.218622021
0.3288,84932.9605804134,835833.218622021
0.3294,84932.9605804134,835833.218622021
0.33,84932.9605804134,835833.218622021
0.3306,84932.9605804133,835833.218622021
0.3312,84932.9605804133,835833.218622021
0.3318,84932.9605804133,835833.218622021
0.3324,84932.9605804133,835833.218622021
0.333,84932.9605804133,835833.218622021
0.3336,84932.9605804133,835833.218622021
0.3342,84932.9605804133,835833.218622021
0.3348,84932.9605804133,835833.218622021
0.3354,84932.9605804133,835833.218622021
0.336,84932.9605804133,835833.218622021
0.3366,84932.9605804133,835833.218622021
0.3372,84932.9605804133,835833.218622021
0.3378,84932.9605804133,835833.218622021
0.3384,84932.9605804133,835833.218622021
0.339,84932.9605804133,835833.218622021
0.3396,84932.9605804133,835833.218622021
0.3402,84932.9605804132,835833.218622021
0.3408,84932.9605804132,835833.218622021
0.3414,84932.9605804132,835833.218622021
0.342,84932.9605804132,835833.218622021
0.3426,84932.9605804132,835833.218622021
0.3432,84932.9605804132,835833.218622021
0.3438,84932.9605804132,835833.218622021
0.3444,84932.9605804132,835833.218622021
0.345,84932.9605804132,835833.218622021
0.3456,84932.9605804132,835833.218622021
0.3462,84932.9605804132,835833.218622021
0.3468,84932.9605804132,835833.218622021
0.3474,84932.9605804132,835833.218622021
0.348,84932.9605804132,835833.218622021
0.3486,84932.9605804132,835833.218622021
0.3492,84932.9605804132,835833.218622021
0.3498,84932.9605804132,835833.218622021
0.3504,84932.9605804131,835833.218622021
0.351,84932.9605804131,835833.218622021
0.3516,84932.9605804131,835833.218622021
0.3522,84932.9605804131,835833.218622021
0.3528,84932.9605804131,835833.218622021
0.3534,84932.9605804131,835833.218622021
0.354,84932.9605804131,835833.218622021
0.3546,84932.9605804131,835833.218622021
0.3552,84932.9605804131,835833.218622021
0.3558,84932.9605804131,835833.218622021
0.3564,84932.9605804131,835833.218622021
0.357,84932.9605804131,835833.218622021
0.3576,84932.9605804131,835833.218622021
0.3582,84932.9605804131,835833.218622021
0.3588,84932.9605804131,835833.218622021
0.3594,84932.9605804131,835833.218622021
0.36,84932.960580413,835833.218622021
0.3606,84932.960580413,835833.218622021
0.3612,84932.960580413,835833.218622021
0.3618,84932.960580413,835833.218622021
0.3624,84932.960580413,835833.218622021
0.363,84932.960580413,835833.218622021
0.3636,84932.960580413,835833.218622021
0.3642,84932.960580413,835833.218622021
0.3648,84932.960580413,835833.218622021
0.3654,84932.960580413,835833.218622021
0.366,84932.960580413,835833.218622021
0.3666,84932.960580413,835833.218622021
0.3672,84932.960580413,835833.218622021
0.3678,84932.960580413,835833.218622021
0.3684,84932.960580413,835833.218622021
0.369,84932.9605804129,835833.218622021
0.3696,84932.9605804129,835833.218622021
0.3702,84932.9605804129,835833.218622021
0.3708,84932.9605804129,835833.218622021
0.3714,84932.9605804129,835833.218622021
0.372,84932.9605804129,835833.218622021
0.3726,84932.9605804129,835833.218622021
0.3732,84932.9605804129,835833.218622021
0.3738,84932.9605804129,835833.218622021
0.3744,84932.9605804129,835833.218622021
0.375,84932.9605804129,835833.218622021
0.3756,84932.9605804129,835833.218622021
0.3762,84932.9605804129,835833.218622021
0.3768,84932.9605804129,835833.218622021
0.3774,84932.9605804129,835833.218622021
0.378,84932.9605804129,835833.218622021
0.3786,84932.9605804129,835833.218622021
0.3792,84932.9605804128,835833.218622021
0.3798,84932.9605804128,835833.218622021
0.3804,84932.9605804128,835833.218622021
0.381,84932.9605804128,835833.218622021
0.3816,84932.9605804128,835833.218622021
0.3822,84932.9605804128,835833.218622021
0.3828,84932.9605804128,835833.218622021
0.3834,84932.9605804128,835833.218622021
0.384,84932.9605804128,835833.218622021
0.3846,84932.9605804128,835833.218622021
0.3852,84932.9605804128,835833.218622021
0.3858,84932.9605804128,835833.218622021
0.3864,84932.9605804128,835833.218622021
0.387,84932.9605804127,835833.218622021
0.3876,84932.9605804127,835833.218622021
0.3882,84932.9605804127,835833.218622021
0.3888,84932.9605804127,835833.218622021
0.3894,84932.9605804127,835833.218622021
0.39,84932.9605804127,835833.218622021
0.3906,84932.9605804127,835833.218622021
0.3912,84932.9605804127,835833.218622021
0.3918,84932.9605804127,835833.218622021
0.3924,84932.9605804127,835833.218622021
0.393,84932.9605804127,835833.218622021
0.3936,84932.9605804127,835833.218622021
0.3942,84932.9605804127,835833.218622021
0.3948,84932.9605804127,835833.218622021
0.3954,84932.9605804127,835833.218622021
0.396,84932.9605804127,835833.218622021
0.3966,84932.9605804126,835833.218622021
0.3972,84932.9605804126,835833.218622021
0.3978,84932.9605804126,835833.218622021
0.3984,84932.9605804126,835833.218622021
0.399,84932.9605804126,835833.218622021
0.3996,84932.9605804126,835833.218622021
0.4002,84932.9605804126,835833.218622021
0.4008,84932.9605804126,835833.218622021
0.4014,84932.9605804126,835833.218622021
0.402,84932.9605804126,835833.218622021
0.4026,84932.9605804126,835833.218622021
0.4032,84932.9605804126,835833.218622021
0.4038,84932.9605804126,835833.218622021
0.4044,84932.9605804126,835833.218622021
0.405,84932.9605804126,835833.218622021
0.4056,84932.9605804126,835833.218622021
0.4062,84932.9605804126,835833.218622021
0.4068,84932.9605804125,835833.218622021
0.4074,84932.9605804125,835833.218622021
0.408,84932.9605804125,835833.218622021
0.4086,84932.9605804125,835833.218622021
0.4092,84932.9605804125,835833.218622021
0.4098,84932.9605804125,835833.218622021
0.4104,84932.9605804125,835833.218622021
0.411,84932.9605804125,835833.218622021
0.4116,84932.9605804125,835833.218622021
0.4122,84932.9605804125,835833.218622021
0.4128,84932.9605804125,835833.218622021
0.4134,84932.9605804125,835833.218622021
0.414,84932.9605804125,835833.218622021
0.4146,84932.9605804125,835833.218622021
0.4152,84932.9605804125,835833.218622021
0.4158,84932.9605804125,835833.218622021
0.4164,84932.9605804124,835833.218622021
0.417,84932.9605804124,835833.218622021
0.4176,84932.9605804124,835833.218622021
0.4182,84932.9605804124,835833.218622021
0.4188,84932.9605804124,835833.218622021
0.4194,84932.9605804124,835833.218622021
0.42,84932.9605804124,835833.218622021
0.4206,84932.9605804124,835833.218622021
0.4212,84932.9605804124,835833.218622021
0.4218,84932.9605804124,835833.218622021
0.4224,84932.9605804124,835833.218622021
0.423,84932.9605804124,835833.218622021
0.4236,84932.9605804124,835833.218622021
0.4242,84932.9605804124,835833.218622021
