"time","medium1.T","medium1.p","medium2.T","medium2.p"
0.1622,300.548342266665,100323.86501766,300.254880308358,100203.296078016
0.1624,300.549017434789,100324.264354193,300.255194134873,100203.546724281
0.1626,300.549692600542,100324.663690718,300.255507960274,100203.797370479
0.1628,300.550367763924,100325.063027232,300.255821784561,100204.048016611
0.163,300.551042924936,100325.462363738,300.256135607733,100204.298662676
0.1632,300.551718083577,100325.861700234,300.256449429792,100204.549308674
0.1634,300.552393239847,100326.261036721,300.256763250736,100204.799954606
0.1636,300.553068393747,100326.660373198,300.257077070566,100205.050600471
0.1638,300.553743545276,100327.059709666,300.257390889282,100205.301246269
0.164,300.554418694435,100327.459046125,300.257704706885,100205.551892001
0.1642,300.555093841223,100327.858382574,300.258018523373,100205.802537666
0.1644,300.55576898564,100328.257719014,300.258332338747,100206.053183265
0.1646,300.556444127687,100328.657055444,300.258646153006,100206.303828797
0.1648,300.557119267363,100329.056391865,300.258959966152,100206.554474262
0.165,300.557794404668,100329.455728277,300.259273778184,100206.80511966
0.1652,300.558469539603,100329.855064679,300.259587589101,100207.055764992
0.1654,300.559144672167,100330.254401072,300.259901398905,100207.306410257
0.1656,300.559819802361,100330.653737455,300.260215207594,100207.557055456
0.1658,300.560494930184,100331.053073829,300.26052901517,100207.807700588
0.166,300.561170055636,100331.452410194,300.260842821631,100208.058345653
0.1662,300.561845178718,100331.851746549,300.261156626978,100208.308990651
0.1664,300.562520299428,100332.251082895,300.261470431211,100208.559635583
0.1666,300.563195417769,100332.650419232,300.26178423433,100208.810280449
0.1668,300.563870533739,100333.049755559,300.262098036335,100209.060925247
0.167,300.564545647338,100333.449091877,300.262411837225,100209.311569979
0.1672,300.565220758566,100333.848428185,300.262725637002,100209.562214644
0.1674,300.565895867424,100334.247764484,300.263039435665,100209.812859243
0.1676,300.566570973911,100334.647100774,300.263353233213,100210.063503775
0.1678,300.567246078028,100335.046437054,300.263667029648,100210.314148241
0.168,300.567921179774,100335.445773325,300.263980824968,100210.564792639
0.1682,300.568596279149,100335.845109587,300.264294619174,100210.815436971
0.1684,300.569271376154,100336.244445839,300.264608412266,100211.066081237
0.1686,300.569946470788,100336.643782082,300.264922204244,100211.316725436
0.1688,300.570621563051,100337.043118315,300.265235995108,100211.567369568
0.169,300.571296652944,100337.442454539,300.265549784858,100211.818013633
0.1692,300.571971740466,100337.841790753,300.265863573494,100212.068657632
0.1694,300.572646825618,100338.241126959,300.266177361016,100212.319301564
0.1696,300.573321908399,100338.640463154,300.266491147423,100212.56994543
0.1698,300.573996988809,100339.039799341,300.266804932717,100212.820589228
0.17,300.574672066849,100339.439135518,300.267118716896,100213.071232961
0.1702,300.575347142518,100339.838471686,300.267432499962,100213.321876626
0.1704,300.576022215816,100340.237807844,300.267746281913,100213.572520225
0.1706,300.576697286744,100340.637143993,300.26806006275,100213.823163757
0.1708,300.577372355301,100341.036480132,300.268373842473,100214.073807223
0.171,300.578047421488,100341.435816262,300.268687621082,100214.324450622
0.1712,300.578722485303,100341.835152383,300.269001398577,100214.575093954
0.1714,300.579397546749,100342.234488494,300.269315174958,100214.82573722
0.1716,300.580072605823,100342.633824596,300.269628950224,100215.076380419
0.1718,300.580747662527,100343.033160689,300.269942724377,100215.327023551
0.172,300.581422716861,100343.432496772,300.270256497416,100215.577666617
0.1722,300.582097768823,100343.831832846,300.27057026934,100215.828309616
0.1724,300.582772818415,100344.23116891,300.27088404015,100216.078952548
0.1726,300.583447865637,100344.630504965,300.271197809846,100216.329595414
0.1728,300.584122910488,100345.029841011,300.271511578429,100216.580238213
0.173,300.584797952968,100345.429177047,300.271825345897,100216.830880946
0.1732,300.585472993077,100345.828513074,300.272139112251,100217.081523611
0.1734,300.586148030816,100346.227849092,300.272452877491,100217.33216621
0.1736,300.586823066185,100346.6271851,300.272766641616,100217.582808743
0.1738,300.587498099182,100347.026521098,300.273080404628,100217.833451209
0.174,300.588173129809,100347.425857088,300.273394166526,100218.084093608
0.1742,300.588848158066,100347.825193068,300.273707927309,100218.33473594
0.1744,300.589523183952,100348.224529038,300.274021686979,100218.585378206
0.1746,300.590198207467,100348.623865,300.274335445534,100218.836020406
0.1748,300.590873228611,100349.023200951,300.274649202975,100219.086662538
0.175,300.591548247385,100349.422536894,300.274962959303,100219.337304604
0.1752,300.592223263788,100349.821872827,300.275276714516,100219.587946603
0.1754,300.592898277821,100350.22120875,300.275590468615,100219.838588536
0.1756,300.593573289483,100350.620544665,300.275904221599,100220.089230402
0.1758,300.594248298774,100351.01988057,300.27621797347,100220.339872201
0.176,300.594923305695,100351.419216465,300.276531724227,100220.590513934
0.1762,300.595598310245,100351.818552351,300.27684547387,100220.8411556
0.1764,300.596273312425,100352.217888228,300.277159222398,100221.091797199
0.1766,300.596948312234,100352.617224095,300.277472969813,100221.342438732
0.1768,300.597623309672,100353.016559953,300.277786716113,100221.593080198
0.177,300.598298304739,100353.415895802,300.278100461299,100221.843721597
0.1772,300.598973297436,100353.815231641,300.278414205372,100222.09436293
0.1774,300.599648287763,100354.214567471,300.27872794833,100222.345004196
0.1776,300.600323275718,100354.613903291,300.279041690174,100222.595645396
0.1778,300.600998261303,100355.013239102,300.279355430904,100222.846286529
0.178,300.601673244518,100355.412574904,300.279669170519,100223.096927595
0.1782,300.602348225362,100355.811910696,300.279982909021,100223.347568594
0.1784,300.603023203835,100356.211246479,300.280296646409,100223.598209527
0.1786,300.603698179937,100356.610582253,300.280610382682,100223.848850393
0.1788,300.604373153669,100357.009918017,300.280924117842,100224.099491193
0.179,300.605048125031,100357.409253771,300.281237851887,100224.350131926
0.1792,300.605723094021,100357.808589517,300.281551584818,100224.600772592
0.1794,300.606398060641,100358.207925253,300.281865316636,100224.851413191
0.1796,300.607073024891,100358.607260979,300.282179047339,100225.102053724
0.1798,300.607747986769,100359.006596697,300.282492776928,100225.352694191
0.18,300.608422946278,100359.405932404,300.282806505403,100225.60333459
0.1802,300.609097903415,100359.805268103,300.283120232764,100225.853974923
0.1804,300.609772858182,100360.204603792,300.28343395901,100226.10461519
0.1806,300.610447810578,100360.603939471,300.283747684143,100226.355255389
0.1808,300.611122760604,100361.003275142,300.284061408162,100226.605895522
0.181,300.611797708259,100361.402610803,300.284375131066,100226.856535589
0.1812,300.612472653543,100361.801946454,300.284688852856,100227.107175589
0.1814,300.613147596457,100362.201282096,300.285002573533,100227.357815522
0.1816,300.613822537,100362.600617729,300.285316293095,100227.608455388
0.1818,300.614497475172,100362.999953352,300.285630011543,100227.859095188
0.182,300.615172410974,100363.399288966,300.285943728877,100228.109734921
0.1822,300.615847344405,100363.798624571,300.286257445097,100228.360374587
0.1824,300.616522275466,100364.197960166,300.286571160203,100228.611014187
0.1826,300.617197204156,100364.597295752,300.286884874195,100228.86165372
0.1828,300.617872130475,100364.996631328,300.287198587072,100229.112293187
0.183,300.618547054424,100365.395966895,300.287512298836,100229.362932587
0.1832,300.619221976002,100365.795302453,300.287826009485,100229.61357192
0.1834,300.619896895209,100366.194638001,300.288139719021,100229.864211187
0.1836,300.620571812046,100366.59397354,300.288453427442,100230.114850387
0.1838,300.621246726512,100366.99330907,300.288767134749,100230.36548952
0.184,300.621921638608,100367.39264459,300.289080840943,100230.616128586
0.1842,300.622596548333,100367.791980101,300.289394546022,100230.866767586
0.1844,300.623271455687,100368.191315602,300.289708249987,100231.11740652
0.1846,300.623946360671,100368.590651094,300.290021952837,100231.368045386
0.1848,300.624621263283,100368.989986576,300.290335654574,100231.618684186
0.185,300.625296163526,100369.38932205,300.290649355197,100231.86932292
0.1852,300.625971061398,100369.788657513,300.290963054705,100232.119961586
0.1854,300.626645956899,100370.187992968,300.2912767531,100232.370600186
0.1856,300.627320850029,100370.587328413,300.29159045038,100232.62123872
0.1858,300.627995740789,100370.986663849,300.291904146547,100232.871877187
0.186,300.628670629178,100371.385999275,300.292217841599,100233.122515587
0.1862,300.629345515197,100371.785334692,300.292531535537,100233.37315392
0.1864,300.630020398845,100372.184670099,300.292845228361,100233.623792187
0.1866,300.630695280122,100372.584005497,300.293158920071,100233.874430387
0.1868,300.631370159029,100372.983340886,300.293472610667,100234.125068521
0.187,300.632045035565,100373.382676265,300.293786300149,100234.375706587
0.1872,300.63271990973,100373.782011635,300.294099988516,100234.626344588
0.1874,300.633394781525,100374.181346996,300.29441367577,100234.876982521
0.1876,300.634069650949,100374.580682347,300.29472736191,100235.127620388
0.1878,300.634744518003,100374.980017689,300.295041046935,100235.378258188
0.188,300.635419382686,100375.379353021,300.295354730846,100235.628895922
0.1882,300.636094244998,100375.778688345,300.295668413644,100235.879533589
0.1884,300.63676910494,100376.178023658,300.295982095327,100236.130171189
0.1886,300.637443962511,100376.577358962,300.296295775896,100236.380808723
0.1888,300.638118817711,100376.976694257,300.296609455351,100236.63144619
0.189,300.638793670541,100377.376029543,300.296923133692,100236.88208359
0.1892,300.639468521,100377.775364819,300.297236810919,100237.132720924
0.1894,300.640143369088,100378.174700086,300.297550487031,100237.383358191
0.1896,300.640818214806,100378.574035343,300.29786416203,100237.633995391
0.1898,300.641493058154,100378.973370591,300.298177835914,100237.884632525
0.19,300.64216789913,100379.37270583,300.298491508685,100238.135269592
0.1902,300.642842737736,100379.772041059,300.298805180341,100238.385906592
0.1904,300.643517573971,100380.171376279,300.299118850884,100238.636543526
0.1906,300.644192407836,100380.570711489,300.299432520312,100238.887180393
0.1908,300.64486723933,100380.97004669,300.299746188626,100239.137817194
0.191,300.645542068454,100381.369381882,300.300059855826,100239.388453928
0.1912,300.646216895207,100381.768717064,300.300373521912,100239.639090595
0.1914,300.646891719589,100382.168052237,300.300687186883,100239.889727195
0.1916,300.6475665416,100382.5673874,300.301000850741,100240.140363729
0.1918,300.648241361241,100382.966722555,300.301314513485,100240.391000196
0.192,300.648916178511,100383.366057699,300.301628175114,100240.641636597
0.1922,300.649590993411,100383.765392835,300.30194183563,100240.892272931
0.1924,300.65026580594,100384.164727961,300.302255495031,100241.142909198
0.1926,300.650940616099,100384.564063077,300.302569153318,100241.393545399
0.1928,300.651615423886,100384.963398184,300.302882810492,100241.644181533
0.193,300.652290229304,100385.362733282,300.303196466551,100241.8948176
0.1932,300.65296503235,100385.762068371,300.303510121496,100242.145453601
0.1934,300.653639833026,100386.16140345,300.303823775327,100242.396089535
0.1936,300.654314631331,100386.560738519,300.304137428044,100242.646725402
0.1938,300.654989427266,100386.96007358,300.304451079646,100242.897361203
0.194,300.65566422083,100387.359408631,300.304764730135,100243.147996937
0.1942,300.656339012023,100387.758743672,300.305078379509,100243.398632604
0.1944,300.657013800846,100388.158078704,300.30539202777,100243.649268205
0.1946,300.657688587298,100388.557413727,300.305705674916,100243.899903739
0.1948,300.65836337138,100388.95674874,300.306019320949,100244.150539206
0.195,300.65903815309,100389.356083744,300.306332965867,100244.401174607
0.1952,300.659712932431,100389.755418739,300.306646609671,100244.651809941
0.1954,300.6603877094,100390.154753724,300.306960252361,100244.902445209
0.1956,300.661062483999,100390.5540887,300.307273893937,100245.15308041
0.1958,300.661737256227,100390.953423666,300.307587534399,100245.403715544
0.196,300.662412026085,100391.352758623,300.307901173746,100245.654350611
0.1962,300.663086793572,100391.752093571,300.30821481198,100245.904985612
0.1964,300.663761558689,100392.151428509,300.3085284491,100246.155620546
0.1966,300.664436321434,100392.550763438,300.308842085105,100246.406255414
0.1968,300.66511108181,100392.950098358,300.309155719997,100246.656890215
0.197,300.665785839814,100393.349433268,300.309469353774,100246.907524949
0.1972,300.666460595448,100393.748768169,300.309782986437,100247.158159617
0.1974,300.667135348711,100394.14810306,300.310096617986,100247.408794218
0.1976,300.667810099604,100394.547437942,300.310410248421,100247.659428752
0.1978,300.668484848126,100394.946772815,300.310723877742,100247.91006322
0.198,300.669159594277,100395.346107678,300.311037505949,100248.160697621
0.1982,300.669834338058,100395.745442532,300.311351133042,100248.411331955
0.1984,300.670509079468,100396.144777376,300.311664759021,100248.661966223
0.1986,300.671183818508,100396.544112211,300.311978383885,100248.912600424
0.1988,300.671858555177,100396.943447037,300.312292007636,100249.163234558
0.199,300.672533289475,100397.342781853,300.312605630272,100249.413868626
0.1992,300.673208021402,100397.74211666,300.312919251794,100249.664502627
0.1994,300.673882750959,100398.141451457,300.313232872202,100249.915136562
0.1996,300.674557478146,100398.540786246,300.313546491497,100250.16577043
0.1998,300.675232202961,100398.940121024,300.313860109677,100250.416404231
0.2,300.675906925406,100399.339455794,300.314173726743,100250.667037965
0.2002,300.676581645481,100399.738790554,300.314487342695,100250.917671633
0.2004,300.677256363185,100400.138125304,300.314800957532,100251.168305234
0.2006,300.677931078518,100400.537460046,300.315114571256,100251.418938769
0.2008,300.67860579148,100400.936794777,300.315428183866,100251.669572237
0.201,300.679280502072,100401.3361295,300.315741795361,100251.920205638
0.2012,300.679955210294,100401.735464213,300.316055405743,100252.170838973
0.2014,300.680629916144,100402.134798917,300.31636901501,100252.421472241
0.2016,300.681304619624,100402.534133611,300.316682623163,100252.672105442
0.2018,300.681979320734,100402.933468296,300.316996230202,100252.922738577
0.202,300.682654019473,100403.332802971,300.317309836127,100253.173371645
0.2022,300.683328715841,100403.732137637,300.317623440938,100253.424004646
0.2024,300.684003409838,100404.131472294,300.317937044635,100253.674637581
0.2026,300.684678101465,100404.530806941,300.318250647218,100253.925270449
0.2028,300.685352790721,100404.930141579,300.318564248687,100254.17590325
0.203,300.686027477607,100405.329476208,300.318877849041,100254.426535985
0.2032,300.686702162122,100405.728810827,300.319191448282,100254.677168653
0.2034,300.687376844266,100406.128145437,300.319505046408,100254.927801254
0.2036,300.68805152404,100406.527480038,300.31981864342,100255.178433789
0.2038,300.688726201443,100406.926814629,300.320132239319,100255.429066257
0.204,300.689400876476,100407.32614921,300.320445834103,100255.679698659
0.2042,300.690075549138,100407.725483783,300.320759427773,100255.930330994
0.2044,300.690750219429,100408.124818345,300.321073020329,100256.180963262
0.2046,300.691424887349,100408.524152899,300.321386611771,100256.431595463
0.2048,300.692099552899,100408.923487443,300.321700202099,100256.682227598
0.205,300.692774216079,100409.322821978,300.322013791312,100256.932859666
0.2052,300.693448876887,100409.722156503,300.322327379412,100257.183491668
0.2054,300.694123535325,100410.121491019,300.322640966398,100257.434123603
0.2056,300.694798191393,100410.520825526,300.322954552269,100257.684755471
0.2058,300.69547284509,100410.920160023,300.323268137026,100257.935387273
0.206,300.696147496416,100411.319494511,300.32358172067,100258.186019008
0.2062,300.696822145371,100411.718828989,300.323895303199,100258.436650676
0.2064,300.697496791956,100412.118163458,300.324208884614,100258.687282278
0.2066,300.69817143617,100412.517497918,300.324522464915,100258.937913813
0.2068,300.698846078014,100412.916832368,300.324836044102,100259.188545281
0.207,300.699520717487,100413.316166809,300.325149622175,100259.439176683
0.2072,300.700195354589,100413.715501241,300.325463199133,100259.689808018
0.2074,300.700869989321,100414.114835663,300.325776774978,100259.940439286
0.2076,300.701544621682,100414.514170076,300.326090349709,100260.191070488
0.2078,300.702219251673,100414.913504479,300.326403923325,100260.441701623
0.208,300.702893879293,100415.312838873,300.326717495827,100260.692332692
0.2082,300.703568504542,100415.712173258,300.327031067216,100260.942963693
0.2084,300.70424312742,100416.111507633,300.32734463749,100261.193594629
0.2086,300.704917747928,100416.510841999,300.32765820665,100261.444225497
0.2088,300.705592366066,100416.910176355,300.327971774696,100261.694856299
0.209,300.706266981832,100417.309510702,300.328285341628,100261.945487034
0.2092,300.706941595229,100417.70884504,300.328598907446,100262.196117703
0.2094,300.707616206254,100418.108179368,300.328912472149,100262.446748305
0.2096,300.708290814909,100418.507513687,300.329226035739,100262.69737884
0.2098,300.708965422184,100418.906847993,300.329539598703,100262.94800934
0.21,300.709640028435,100419.306182286,300.329853161218,100263.198639816
0.2102,300.710314632324,100419.705516569,300.330166722623,100263.449270226
0.2104,300.710989233851,100420.104850843,300.330480282918,100263.699900569
0.2106,300.711663833017,100420.504185108,300.330793842104,100263.950530846
0.2108,300.712338429821,100420.903519363,300.33110740018,100264.201161057
0.211,300.713013024263,100421.302853609,300.331420957146,100264.451791201
0.2112,300.713687616344,100421.702187845,300.331734513002,100264.702421279
0.2114,300.714362206062,100422.101522072,300.332048067749,100264.953051291
0.2116,300.715036793419,100422.500856289,300.332361621386,100265.203681236
0.2118,300.715711378415,100422.900190497,300.332675173913,100265.454311115
0.212,300.716385961048,100423.299524696,300.332988725331,100265.704940927
0.2122,300.71706054132,100423.698858885,300.333302275639,100265.955570674
0.2124,300.71773511923,100424.098193065,300.333615824837,100266.206200353
0.2126,300.718409694778,100424.497527235,300.333929372926,100266.456829967
0.2128,300.719084267965,100424.896861396,300.334242919904,100266.707459514
0.213,300.719758838789,100425.296195548,300.334556465774,100266.958088994
0.2132,300.720433407252,100425.69552969,300.334870010533,100267.208718409
0.2134,300.721107973354,100426.094863823,300.335183554183,100267.459347757
0.2136,300.721782537093,100426.494197946,300.335497096723,100267.709977038
0.2138,300.722457098471,100426.89353206,300.335810638153,100267.960606253
0.214,300.723131657487,100427.292866164,300.336124178473,100268.211235402
0.2142,300.723806214141,100427.692200259,300.336437717684,100268.461864484
0.2144,300.724480768434,100428.091534345,300.336751255785,100268.7124935
0.2146,300.725155320365,100428.490868421,300.337064792777,100268.96312245
0.2148,300.725829869934,100428.890202488,300.337378328659,100269.213751333
0.215,300.726504417141,100429.289536546,300.337691863431,100269.46438015
0.2152,300.727178961987,100429.688870594,300.338005397093,100269.715008901
0.2154,300.72785350447,100430.088204632,300.338318929646,100269.965637585
0.2156,300.728528044593,100430.487538661,300.338632461088,100270.216266203
0.2158,300.729202582353,100430.886872681,300.338945991422,100270.466894754
0.216,300.729877117751,100431.286206691,300.339259520645,100270.71752324
0.2162,300.730551650788,100431.685540692,300.339573048759,100270.968151658
0.2164,300.731226181463,100432.084874684,300.339886575763,100271.218780011
0.2166,300.731900709777,100432.484208666,300.340200101658,100271.469408297
0.2168,300.732575235728,100432.883542639,300.340513626442,100271.720036516
0.217,300.733249759318,100433.282876602,300.340827150117,100271.97066467
0.2172,300.733924280546,100433.682210556,300.341140672682,100272.221292756
0.2174,300.734598799413,100434.0815445,300.341454194138,100272.471920777
0.2176,300.735273315917,100434.480878436,300.341767714484,100272.722548731
0.2178,300.73594783006,100434.880212361,300.34208123372,100272.973176619
0.218,300.736622341841,100435.279546277,300.342394751846,100273.22380444
0.2182,300.737296851261,100435.678880184,300.342708268863,100273.474432195
0.2184,300.737971358318,100436.078214082,300.34302178477,100273.725059884
0.2186,300.738645863014,100436.47754797,300.343335299567,100273.975687506
0.2188,300.739320365348,100436.876881848,300.343648813255,100274.226315062
0.219,300.739994865321,100437.276215717,300.343962325833,100274.476942552
0.2192,300.740669362931,100437.675549577,300.344275837301,100274.727569975
0.2194,300.74134385818,100438.074883428,300.34458934766,100274.978197332
0.2196,300.742018351067,100438.474217268,300.344902856908,100275.228824622
0.2198,300.742692841593,100438.8735511,300.345216365048,100275.479451846
0.22,300.743367329757,100439.272884922,300.345529872077,100275.730079004
0.2202,300.744041815559,100439.672218735,300.345843377997,100275.980706095
0.2204,300.744716298999,100440.071552538,300.346156882807,100276.23133312
0.2206,300.745390780077,100440.470886332,300.346470386507,100276.481960079
0.2208,300.746065258794,100440.870220116,300.346783889097,100276.732586971
0.221,300.746739735149,100441.269553891,300.347097390578,100276.983213797
0.2212,300.747414209142,100441.668887657,300.347410890949,100277.233840557
0.2214,300.748088680773,100442.068221413,300.347724390211,100277.48446725
0.2216,300.748763150043,100442.46755516,300.348037888363,100277.735093876
0.2218,300.749437616951,100442.866888897,300.348351385405,100277.985720437
0.222,300.750112081497,100443.266222625,300.348664881337,100278.236346931
0.2222,300.750786543682,100443.665556344,300.34897837616,100278.486973359
0.2224,300.751461003504,100444.064890053,300.349291869872,100278.73759972
0.2226,300.752135460966,100444.464223753,300.349605362476,100278.988226015
0.2228,300.752809916065,100444.863557443,300.349918853969,100279.238852243
0.223,300.753484368802,100445.262891124,300.350232344353,100279.489478405
0.2232,300.754158819178,100445.662224796,300.350545833627,100279.740104501
0.2234,300.754833267192,100446.061558458,300.350859321791,100279.990730531
0.2236,300.755507712844,100446.46089211,300.351172808846,100280.241356494
0.2238,300.756182156135,100446.860225754,300.351486294791,100280.49198239
0.224,300.756856597064,100447.259559388,300.351799779626,100280.742608221
0.2242,300.757531035631,100447.658893012,300.352113263352,100280.993233985
0.2244,300.758205471836,100448.058226627,300.352426745968,100281.243859682
0.2246,300.758879905679,100448.457560233,300.352740227474,100281.494485314
0.2248,300.759554337161,100448.856893829,300.35305370787,100281.745110878
0.225,300.760228766281,100449.256227416,300.353367187157,100281.995736377
0.2252,300.760903193039,100449.655560993,300.353680665334,100282.246361809
0.2254,300.761577617436,100450.054894561,300.353994142401,100282.496987175
0.2256,300.762252039471,100450.45422812,300.354307618359,100282.747612474
0.2258,300.762926459144,100450.853561669,300.354621093207,100282.998237707
0.226,300.763600876455,100451.252895209,300.354934566945,100283.248862874
0.2262,300.764275291405,100451.652228739,300.355248039573,100283.499487974
0.2264,300.764949703993,100452.05156226,300.355561511092,100283.750113008
0.2266,300.765624114219,100452.450895771,300.355874981501,100284.000737976
0.2268,300.766298522083,100452.850229273,300.356188450801,100284.251362877
0.227,300.766972927586,100453.249562766,300.35650191899,100284.501987712
0.2272,300.767647330726,100453.648896249,300.35681538607,100284.75261248
0.2274,300.768321731506,100454.048229723,300.357128852041,100285.003237182
0.2276,300.768996129923,100454.447563188,300.357442316901,100285.253861818
0.2278,300.769670525978,100454.846896643,300.357755780652,100285.504486387
0.228,300.770344919672,100455.246230088,300.358069243293,100285.75511089
0.2282,300.771019311004,100455.645563524,300.358382704825,100286.005735327
0.2284,300.771693699975,100456.044896951,300.358696165246,100286.256359697
0.2286,300.772368086583,100456.444230368,300.359009624558,100286.506984001
0.2288,300.77304247083,100456.843563776,300.359323082761,100286.757608238
0.229,300.773716852715,100457.242897175,300.359636539853,100287.008232409
0.2292,300.774391232239,100457.642230564,300.359949995836,100287.258856514
0.2294,300.7750656094,100458.041563944,300.360263450709,100287.509480552
0.2296,300.7757399842,100458.440897314,300.360576904473,100287.760104524
0.2298,300.776414356639,100458.840230675,300.360890357127,100288.01072843
0.23,300.777088726715,100459.239564027,300.361203808671,100288.261352269
0.2302,300.77776309443,100459.638897369,300.361517259105,100288.511976042
0.2304,300.778437459782,100460.038230701,300.36183070843,100288.762599749
0.2306,300.779111822774,100460.437564024,300.362144156645,100289.013223389
0.2308,300.779786183403,100460.836897338,300.36245760375,100289.263846963
0.231,300.780460541671,100461.236230643,300.362771049745,100289.51447047
0.2312,300.781134897577,100461.635563938,300.363084494631,100289.765093911
0.2314,300.781809251121,100462.034897223,300.363397938407,100290.015717286
0.2316,300.782483602303,100462.434230499,300.363711381074,100290.266340594
0.2318,300.783157951124,100462.833563766,300.364024822631,100290.516963836
0.232,300.783832297583,100463.232897024,300.364338263078,100290.767587011
0.2322,300.78450664168,100463.632230272,300.364651702415,100291.018210121
0.2324,300.785180983416,100464.03156351,300.364965140642,100291.268833163
0.2326,300.785855322789,100464.430896739,300.36527857776,100291.51945614
0.2328,300.786529659801,100464.830229959,300.365592013769,100291.77007905
0.233,300.787203994452,100465.229563169,300.365905448667,100292.020701894
0.2332,300.78787832674,100465.62889637,300.366218882456,100292.271324671
0.2334,300.788552656667,100466.028229562,300.366532315135,100292.521947382
0.2336,300.789226984232,100466.427562744,300.366845746704,100292.772570027
0.2338,300.789901309435,100466.826895916,300.367159177164,100293.023192605
0.234,300.790575632276,100467.226229079,300.367472606514,100293.273815117
0.2342,300.791249952756,100467.625562233,300.367786034754,100293.524437562
0.2344,300.791924270874,100468.024895378,300.368099461885,100293.775059941
0.2346,300.792598586631,100468.424228513,300.368412887905,100294.025682254
0.2348,300.793272900025,100468.823561638,300.368726312817,100294.276304501
0.235,300.793947211058,100469.222894754,300.369039736618,100294.526926681
0.2352,300.794621519729,100469.622227861,300.36935315931,100294.777548794
0.2354,300.795295826038,100470.021560958,300.369666580892,100295.028170842
0.2356,300.795970129986,100470.420894046,300.369980001364,100295.278792823
0.2358,300.796644431571,100470.820227125,300.370293420727,100295.529414737
0.236,300.797318730795,100471.219560194,300.37060683898,100295.780036585
0.2362,300.797993027658,100471.618893254,300.370920256123,100296.030658367
0.2364,300.798667322158,100472.018226304,300.371233672156,100296.281280083
0.2366,300.799341614297,100472.417559345,300.37154708708,100296.531901732
0.2368,300.800015904074,100472.816892376,300.371860500894,100296.782523314
0.237,300.800690191489,100473.216225398,300.372173913598,100297.033144831
0.2372,300.801364476543,100473.615558411,300.372487325193,100297.283766281
0.2374,300.802038759235,100474.014891414,300.372800735678,100297.534387664
0.2376,300.802713039565,100474.414224408,300.373114145053,100297.785008982
0.2378,300.803387317533,100474.813557392,300.373427553319,100298.035630232
0.238,300.80406159314,100475.212890367,300.373740960475,100298.286251417
0.2382,300.804735866385,100475.612223333,300.374054366521,100298.536872535
0.2384,300.805410137268,100476.011556289,300.374367771457,100298.787493587
0.2386,300.806084405789,100476.410889236,300.374681175284,100299.038114572
0.2388,300.806758671949,100476.810222173,300.374994578001,100299.288735491
0.239,300.807432935747,100477.209555101,300.375307979608,100299.539356344
0.2392,300.808107197183,100477.60888802,300.375621380106,100299.78997713
0.2394,300.808781456257,100478.008220929,300.375934779494,100300.04059785
0.2396,300.80945571297,100478.407553828,300.376248177772,100300.291218504
0.2398,300.810129967321,100478.806886719,300.37656157494,100300.541839091
0.24,300.81080421931,100479.206219599,300.376874970999,100300.792459611
0.2402,300.811478468937,100479.605552471,300.377188365948,100301.043080066
0.2404,300.812152716203,100480.004885333,300.377501759788,100301.293700454
0.2406,300.812826961107,100480.404218185,300.377815152517,100301.544320776
0.2408,300.813501203649,100480.803551029,300.378128544137,100301.794941031
0.241,300.814175443829,100481.202883863,300.378441934648,100302.04556122
0.2412,300.814849681648,100481.602216687,300.378755324048,100302.296181343
0.2414,300.815523917105,100482.001549502,300.379068712339,100302.546801399
0.2416,300.8161981502,100482.400882307,300.37938209952,100302.797421389
0.2418,300.816872380933,100482.800215104,300.379695485591,100303.048041312
0.242,300.817546609305,100483.19954789,300.380008870553,100303.298661169
0.2422,300.818220835315,100483.598880668,300.380322254405,100303.54928096
0.2424,300.818895058963,100483.998213435,300.380635637147,100303.799900684
0.2426,300.81956928025,100484.397546194,300.38094901878,100304.050520342
0.2428,300.820243499174,100484.796878943,300.381262399303,100304.301139934
0.243,300.820917715737,100485.196211683,300.381575778716,100304.551759459
0.2432,300.821591929939,100485.595544413,300.38188915702,100304.802378918
0.2434,300.822266141778,100485.994877134,300.382202534213,100305.052998311
0.2436,300.822940351256,100486.394209845,300.382515910297,100305.303617637
0.2438,300.823614558372,100486.793542547,300.382829285272,100305.554236897
0.244,300.824288763126,100487.19287524,300.383142659136,100305.80485609
0.2442,300.824962965518,100487.592207923,300.383456031891,100306.055475217
0.2444,300.825637165549,100487.991540597,300.383769403537,100306.306094278
0.2446,300.826311363218,100488.390873261,300.384082774072,100306.556713272
0.2448,300.826985558525,100488.790205916,300.384396143498,100306.8073322
0.245,300.827659751471,100489.189538562,300.384709511814,100307.057951062
0.2452,300.828333942055,100489.588871198,300.385022879021,100307.308569857
0.2454,300.829008130277,100489.988203824,300.385336245117,100307.559188586
0.2456,300.829682316137,100490.387536442,300.385649610104,100307.809807248
0.2458,300.830356499635,100490.78686905,300.385962973982,100308.060425844
0.246,300.831030680772,100491.186201648,300.386276336749,100308.311044374
0.2462,300.831704859547,100491.585534237,300.386589698407,100308.561662837
0.2464,300.832379035961,100491.984866817,300.386903058955,100308.812281234
0.2466,300.833053210012,100492.384199387,300.387216418394,100309.062899565
0.2468,300.833727381702,100492.783531948,300.387529776722,100309.313517829
0.247,300.83440155103,100493.182864499,300.387843133941,100309.564136027
0.2472,300.835075717996,100493.582197041,300.388156490051,100309.814754159
