"time","T","eta","lambda","eta_der","lambda_der","eta2","lambda2","eta2_der","lambda2_der"
0.860924,2610.5872,8.59600083778421e-05,0.136990248664927,7.35479458907431e-05,0.117677669161262,7.59517995708088e-05,0.127737913512111,5.28480040241385e-05,0.0958130233529603
0.861126,2611.1528,8.59748650629121e-05,0.137014019554098,7.35479458907431e-05,0.117677669161262,7.59624744614512e-05,0.127757266925493,5.28439827300765e-05,0.0958049314016358
0.861328,2611.7184,8.5989721747982e-05,0.137037790443268,7.35479458907431e-05,0.117677669161262,7.5973148539911e-05,0.127776618704592,5.28399626128903e-05,0.0957968423301654
0.86153,2612.284,8.60045784330519e-05,0.137061561332439,7.35479458907431e-05,0.117677669161262,7.5983821806426e-05,0.127795968849988,5.28359436719807e-05,0.095788756137021
0.861732,2612.8496,8.60194351181219e-05,0.137085332221609,7.35479458907431e-05,0.117677669161262,7.59944942612337e-05,0.127815317362265,5.28319259067488e-05,0.0957806728206756
0.861934,2613.4152,8.60342918031918e-05,0.13710910311078,7.35479458907431e-05,0.117677669161262,7.60051659045715e-05,0.127834664242002,5.28279093165961e-05,0.0957725923796031
0.862136,2613.9808,8.60491484882617e-05,0.137132873999951,7.35479458907431e-05,0.117677669161262,7.60158367366766e-05,0.12785400948978,5.28238939009247e-05,0.0957645148122778
0.862338,2614.5464,8.60640051733317e-05,0.137156644889121,7.35479458907431e-05,0.117677669161262,7.60265067577865e-05,0.127873353106179,5.28198796591369e-05,0.0957564401171757
0.86254,2615.112,8.60788618584016e-05,0.137180415778292,7.35479458907431e-05,0.117677669161262,7.60371759681379e-05,0.12789269509178,5.28158665906357e-05,0.0957483682927733
0.862742,2615.6776,8.60937185434715e-05,0.137204186667462,7.35479458907431e-05,0.117677669161262,7.6047844367968e-05,0.127912035447163,5.28118546948243e-05,0.095740299337548
0.862944,2616.2432,8.61085752285415e-05,0.137227957556633,7.35479458907431e-05,0.117677669161262,7.60585119575136e-05,0.127931374172906,5.28078439711066e-05,0.0957322332499781
0.863146,2616.8088,8.61234319136114e-05,0.137251728445803,7.35479458907431e-05,0.117677669161262,7.60691787370113e-05,0.127950711269589,5.28038344188866e-05,0.095724170028543
0.863348,2617.3744,8.61382885986813e-05,0.137275499334974,7.35479458907431e-05,0.117677669161262,7.60798447066977e-05,0.12797004673779,5.27998260375689e-05,0.0957161096717228
0.86355,2617.94,8.61531452837512e-05,0.137299270224145,7.35479458907431e-05,0.117677669161262,7.60905098668092e-05,0.127989380578089,5.27958188265587e-05,0.0957080521779988
0.863752,2618.5056,8.61680019688212e-05,0.137323041113315,7.35479458907431e-05,0.117677669161262,7.61011742175823e-05,0.128008712791063,5.27918127852613e-05,0.0956999975458528
0.863954,2619.0712,8.61828586538911e-05,0.137346812002486,7.35479458907431e-05,0.117677669161262,7.61118377592532e-05,0.12802804337729,5.27878079130826e-05,0.0956919457737681
0.864156,2619.6368,8.6197715338961e-05,0.137370582891656,7.35479458907431e-05,0.117677669161262,7.61225004920579e-05,0.128047372337348,5.27838042094291e-05,0.0956838968602282
0.864358,2620.2024,8.6212572024031e-05,0.137394353780827,7.35479458907431e-05,0.117677669161262,7.61331624162325e-05,0.128066699671814,5.27798016737073e-05,0.095675850803718
0.86456,2620.768,8.62274287091009e-05,0.137418124669997,7.35479458907431e-05,0.117677669161262,7.61438235320127e-05,0.128086025381265,5.27758003053247e-05,0.0956678076027234
0.864762,2621.3336,8.62422853941708e-05,0.137441895559168,7.35479458907431e-05,0.117677669161262,7.61544838396344e-05,0.128105349466277,5.27718001036886e-05,0.0956597672557307
0.864964,2621.8992,8.62571420792408e-05,0.137465666448339,7.35479458907431e-05,0.117677669161262,7.61651433393331e-05,0.128124671927428,5.27678010682072e-05,0.0956517297612276
0.865166,2622.4648,8.62719987643107e-05,0.137489437337509,7.35479458907431e-05,0.117677669161262,7.61758020313444e-05,0.128143992765293,5.27638031982889e-05,0.0956436951177024
0.865368,2623.0304,8.62868554493806e-05,0.13751320822668,7.35479458907431e-05,0.117677669161262,7.61864599159037e-05,0.128163311980448,5.27598064933427e-05,0.0956356633236446
0.86557,2623.596,8.63017121344506e-05,0.13753697911585,7.35479458907431e-05,0.117677669161262,7.61971169932461e-05,0.128182629573467,5.27558109527778e-05,0.0956276343775444
0.865772,2624.1616,8.63165688195205e-05,0.137560750005021,7.35479458907431e-05,0.117677669161262,7.62077732636069e-05,0.128201945544928,5.27518165760041e-05,0.0956196082778929
0.865974,2624.7272,8.63314255045904e-05,0.137584520894191,7.35479458907431e-05,0.117677669161262,7.62184287272211e-05,0.128221259895403,5.27478233624317e-05,0.0956115850231823
0.866176,2625.2928,8.63462821896603e-05,0.137608291783362,7.35479458907431e-05,0.117677669161262,7.62290833843236e-05,0.128240572625468,5.27438313114712e-05,0.0956035646119054
0.866378,2625.8584,8.63611388747303e-05,0.137632062672533,7.35479458907431e-05,0.117677669161262,7.62397372351492e-05,0.128259883735698,5.27398404225336e-05,0.0955955470425563
0.86658,2626.424,8.63759955598002e-05,0.137655833561703,7.35479458907431e-05,0.117677669161262,7.62503902799325e-05,0.128279193226665,5.27358506950304e-05,0.0955875323136297
0.866782,2626.9896,8.63908522448701e-05,0.137679604450874,7.35479458907431e-05,0.117677669161262,7.62610425189082e-05,0.128298501098944,5.27318621283735e-05,0.0955795204236213
0.866984,2627.5552,8.640570892994e-05,0.137703375340044,7.35479458907431e-05,0.117677669161262,7.62716939523105e-05,0.128317807353107,5.27278747219752e-05,0.0955715113710278
0.867186,2628.1208,8.642056561501e-05,0.137727146229215,7.35479458907431e-05,0.117677669161262,7.62823445803739e-05,0.128337111989728,5.27238884752482e-05,0.0955635051543468
0.867388,2628.6864,8.64354223000799e-05,0.137750917118385,7.35479458907431e-05,0.117677669161262,7.62929944033326e-05,0.12835641500938,5.27199033876057e-05,0.0955555017720765
0.86759,2629.252,8.64502789851498e-05,0.137774688007556,7.35479458907431e-05,0.117677669161262,7.63036434214205e-05,0.128375716412635,5.27159194584613e-05,0.0955475012227165
0.867792,2629.8176,8.64651356702198e-05,0.137798458896727,7.35479458907431e-05,0.117677669161262,7.63142916348717e-05,0.128395016200065,5.27119366872289e-05,0.0955395035047668
0.867994,2630.3832,8.64799923552897e-05,0.137822229785897,7.35479458907431e-05,0.117677669161262,7.63249390439201e-05,0.128414314372242,5.2707955073323e-05,0.0955315086167288
0.868196,2630.9488,8.64948490403596e-05,0.137846000675068,7.35479458907431e-05,0.117677669161262,7.63355856487993e-05,0.128433610929737,5.27039746161585e-05,0.0955235165571046
0.868398,2631.5144,8.65097057254296e-05,0.137869771564238,7.35479458907431e-05,0.117677669161262,7.63462314497429e-05,0.128452905873121,5.26999953151505e-05,0.0955155273243971
0.8686,2632.08,8.65245624104995e-05,0.137893542453409,7.35479458907431e-05,0.117677669161262,7.63568764469844e-05,0.128472199202966,5.26960171697148e-05,0.0955075409171102
0.868802,2632.6456,8.65394190955694e-05,0.13791731334258,7.35479458907431e-05,0.117677669161262,7.63675206407572e-05,0.128491490919842,5.26920401792676e-05,0.0954995573337485
0.869004,2633.2112,8.65542757806394e-05,0.13794108423175,7.35479458907431e-05,0.117677669161262,7.63781640312946e-05,0.128510781024319,5.26880643432253e-05,0.0954915765728181
