"time","cylinder1.H","cylinder1.m","cylinder2.H","springDamper.s_rel","springDamper.v_rel"
0.447,130.372969477471,0.416327541042538,182.777030522529,0.583672458957461,0.427276107479478
0.4475,130.306172251959,0.41611423360038,182.843827748041,0.58388576639962,0.425954076419167
0.448,130.239582338864,0.415901588180948,182.910417661136,0.584098411819052,0.424628016729566
0.4485,130.173200363715,0.41568960678178,182.976799636285,0.58431039321822,0.423297981510922
0.449,130.10702694361,0.415478291373496,183.04297305639,0.584521708626504,0.421964023690353
0.4495,130.041062687243,0.415267643899864,183.108937312757,0.584732356100136,0.420626196021009
0.45,129.975308194914,0.415057666277866,183.174691805086,0.584942333722133,0.419284551081215
0.4505,129.909764058561,0.414848360397766,183.240235941439,0.585151639602234,0.417939141273632
0.451,129.844430861771,0.414639728123172,183.305569138229,0.585360271876828,0.416590018824403
0.4515,129.77930917981,0.414431771291105,183.37069082019,0.585568228708895,0.415237235782312
0.452,129.714399579633,0.414224491712064,183.435600420367,0.585775508287936,0.41388084401793
0.4525,129.649702619915,0.414017891170094,183.500297380085,0.585982108829906,0.412520895222771
0.453,129.585218851064,0.413811971422845,183.564781148936,0.586188028577155,0.411157440908446
0.4535,129.520948815246,0.413606734201649,183.629051184754,0.586393265798351,0.409790532405812
0.454,129.456893046405,0.413402181211575,183.693106953595,0.586597818788425,0.408420220864126
0.4545,129.39305207028,0.413198314131502,183.75694792972,0.586801685868498,0.407046557250201
0.455,129.329426404431,0.412995134614181,183.820573595569,0.587004865385819,0.40566959234755
0.4555,129.266016558257,0.412792644286305,183.883983441743,0.587207355713695,0.404289376755548
0.456,129.202823033015,0.412590844748571,183.947176966985,0.587409155251429,0.402905960888581
0.4565,129.139846465988,0.412389738036045,184.010153534012,0.587610261963955,0.401519403695812
0.457,129.077087388594,0.412189325845742,184.072912611406,0.587810674154258,0.400129758025117
0.4575,129.014546138332,0.411989609255411,184.135453861668,0.588010390744589,0.39873706529321
0.458,128.952223188045,0.411790589775011,184.197776811955,0.588209410224989,0.397341375404403
0.4585,128.890119002704,0.411592268889362,184.259880997296,0.588407731110638,0.395942738083726
0.459,128.828234039431,0.411394648058218,184.321765960569,0.588605351941782,0.394541202876256
0.4595,128.766568747524,0.411197728716346,184.383431252476,0.588802271283654,0.39313681914645
0.46,128.705123568477,0.411001512273597,184.444876431523,0.588998487726403,0.391729636077481
0.4605,128.643898936007,0.410806000114984,184.506101063993,0.589193999885016,0.390319702670566
0.461,128.582895276078,0.410611193600758,184.567104723922,0.589388806399241,0.3889070677443
0.4615,128.522113006919,0.410417094066483,184.627886993081,0.589582905933516,0.387491779933991
0.462,128.461552539057,0.410223702823109,184.688447460943,0.589776297176891,0.386073887690989
0.4625,128.40121427533,0.41003102115705,184.74878572467,0.58996897884295,0.384653439282022
0.463,128.341098610921,0.409839050330259,184.808901389079,0.59016094966974,0.383230482788523
0.4635,128.281205933372,0.409647791580304,184.868794066628,0.590352208419695,0.381805066105972
0.464,128.221536622616,0.409457246120441,184.928463377384,0.590542753879558,0.380377236943216
0.4645,128.162091050995,0.409267415139693,184.987908949005,0.590732584860307,0.378947042821815
0.465,128.102869583285,0.409078299802921,185.047130416715,0.590921700197079,0.377514531075363
0.4655,128.04387257672,0.408889901250903,185.10612742328,0.591110098749097,0.376079748848829
0.466,127.985100381018,0.40870222060041,185.164899618982,0.59129777939959,0.374642743097882
0.4665,127.926553338401,0.408515258944277,185.223446661599,0.591484741055723,0.373203560588232
0.467,127.868231783617,0.408329017351484,185.281768216383,0.591670982648516,0.371762247894955
0.4675,127.810136043972,0.408143496867225,185.339863956028,0.591856503132775,0.370318851401831
0.468,127.752266439343,0.407958698512991,185.397733560657,0.592041301487009,0.368873417300672
0.4685,127.694623282211,0.407774623286639,185.455376717789,0.592225376713361,0.367425991590657
0.469,127.637206877678,0.407591272162471,185.512793122322,0.592408727837529,0.365976620077667
0.4695,127.5800175484,0.407408646170845,185.5699824516,0.592591353829154,0.364525350246868
0.47,127.523055795652,0.407226746912508,185.626944204348,0.592773253087492,0.363072243373384
0.4705,127.466321707663,0.40704557466921,185.683678292337,0.59295442533079,0.36161733002236
0.471,127.409815563463,0.40686513033199,185.740184436537,0.59313486966801,0.360160655460138
0.4715,127.353537634954,0.406685414769132,185.796462365046,0.593314585230868,0.358702264766535
0.472,127.297488186943,0.406506428826259,185.852511813057,0.593493571173741,0.357242202834362
0.4725,127.241667477164,0.406328173326407,185.908332522836,0.593671826673593,0.35578051436894
0.473,127.186075756306,0.406150649070114,185.963924243694,0.593849350929886,0.354317243887617
0.4735,127.130713268037,0.405973856835501,186.019286731963,0.594026143164499,0.352852435719282
0.474,127.075580249033,0.405797797378357,186.074419750967,0.594202202621643,0.351386134003887
0.4745,127.020676928999,0.405622471432219,186.129323071001,0.594377528567781,0.34991838269196
0.475,126.966003530704,0.405447879708458,186.183996469296,0.594552120291542,0.348449225544125
0.4755,126.911560269996,0.405274022896362,186.238439730004,0.594725977103637,0.346978706130615
0.476,126.857347355837,0.40510090166322,186.292652644163,0.59489909833678,0.345506867830793
0.4765,126.803364990326,0.4049285166544,186.346635009674,0.595071483345599,0.344033753832665
0.477,126.749613368721,0.404756868493441,186.400386631279,0.595243131506559,0.342559407132402
0.4775,126.696092679474,0.404585957782129,186.453907320526,0.595414042217871,0.34108387053385
0.478,126.642803104247,0.404415785100582,186.507196895753,0.595584214899418,0.339607186648054
0.4785,126.589744817947,0.404246351007336,186.560255182053,0.595753648992664,0.338129397892769
0.479,126.536917988746,0.404077656039425,186.613082011254,0.595922343960575,0.336650546491983
0.4795,126.484322778109,0.403909700712468,186.665677221891,0.596090299287532,0.335170674475426
0.48,126.431959340822,0.403742485520745,186.718040659178,0.596257514479255,0.333689823678096
0.4805,126.379827825013,0.403576010937291,186.770172174987,0.596423989062709,0.332208035739768
0.481,126.327928372184,0.403410277413968,186.822071627816,0.596589722586032,0.330725352104515
0.4815,126.276261117235,0.403245285381557,186.873738882765,0.596754714618442,0.329241814020225
0.482,126.224826188487,0.403081035249837,186.925173811513,0.596918964750162,0.327757462538117
0.4825,126.173623707712,0.402917527407669,186.976376292288,0.597082472592331,0.326272338512257
0.483,126.12265392038,0.402754762638926,187.02734607962,0.597245237361073,0.324786495703622
0.4835,126.071916878707,0.402592741110353,187.078083121293,0.597407258889647,0.323299968881465
0.484,126.02141264186,0.402431463010889,187.12858735814,0.597568536989111,0.321812793967255
0.4845,125.971141308009,0.402270928654029,187.178858691991,0.59772907134597,0.320325011257103
0.485,125.921102969003,0.402111138333077,187.228897030997,0.597888861666923,0.31883666085732
0.4855,125.871297710394,0.401952092321232,187.278702289606,0.598047907678768,0.31734778268411
0.486,125.821725611467,0.40179379087168,187.328274388533,0.598206209128319,0.315858416463261
0.4865,125.772386745267,0.401636234217682,187.377613254733,0.598363765782318,0.314368601729842
0.487,125.72328117863,0.401479422572663,187.42671882137,0.598520577427337,0.312878377827891
0.4875,125.674408972203,0.401323356130299,187.475591027797,0.598676643869701,0.31138778391011
0.488,125.625770180482,0.401168035064609,187.524229819518,0.598831964935391,0.30989685893756
0.4885,125.577364851833,0.401013459530041,187.572635148167,0.598986540469958,0.30840564167935
0.489,125.529193028519,0.400859629661564,187.620806971481,0.599140370338436,0.306914170712335
0.4895,125.481254746734,0.400706545574753,187.668745253266,0.599293454425247,0.305422484420804
0.49,125.433550036625,0.400554207365879,187.716449963375,0.59944579263412,0.303930620996174
0.4905,125.386078922324,0.400402615112002,187.763921077676,0.599597384887998,0.302438618436687
0.491,125.338841421971,0.400251768871053,187.811158578029,0.599748231128947,0.300946514547097
0.4915,125.291837547746,0.400101668681928,187.858162452254,0.599898331318072,0.299454346938368
0.492,125.245067305897,0.399952314564575,187.904932694103,0.600047685435425,0.297962153027363
0.4925,125.198530696764,0.399803706520082,187.951469303236,0.600196293479918,0.29646997003654
0.493,125.15222771481,0.399655844530768,187.99777228519,0.600344155469232,0.294977834993643
0.4935,125.106158348648,0.399508728560269,188.043841651351,0.600491271439731,0.293485784731396
0.494,125.06032258107,0.399362358553631,188.08967741893,0.600637641446369,0.291993855887197
0.4945,125.01472038907,0.399216734437394,188.13527961093,0.600783265562606,0.290502084902806
0.495,124.969351743879,0.399071856119684,188.180648256121,0.600928143880315,0.289010508024044
0.4955,124.924216610988,0.398927723490302,188.225783389012,0.601072276509698,0.287519161300484
0.496,124.879314972649,0.398784336492572,188.270685027351,0.601215663507428,0.286028083824609
0.4965,124.834646809459,0.398641695064536,188.31535319054,0.601358304935464,0.284537315072854
0.497,124.790212031893,0.398499798920302,188.359787968107,0.601500201079698,0.283046885030845
0.4975,124.746010583615,0.398358647879978,188.403989416385,0.601641352120021,0.281556829083065
0.498,124.702042402731,0.398218241745907,188.447957597269,0.601781758254093,0.280067182421354
0.4985,124.658307421806,0.39807858030275,188.491692578194,0.601921419697249,0.278577980044705
0.499,124.614805567903,0.397939663317588,188.535194432097,0.602060336682412,0.277089256759043
0.4995,124.571536762601,0.397801490540001,188.578463237398,0.602198509459999,0.275601047177012
0.5,124.528500922034,0.397664061702169,188.621499077965,0.60233593829783,0.274113385717765
0.5,124.528500922034,0.397664061702169,188.621499077965,0.60233593829783,0.274113385717765
0.5005,124.486088665569,0.397528624191502,188.663911334431,0.602471375808497,0.267638820934458
0.501,124.444687165712,0.39739641438835,188.705312834288,0.60260358561165,0.261189881886369
0.5015,124.404291216169,0.397267415667151,188.745708783831,0.602732584332849,0.254766610602106
0.502,124.364896383067,0.397141613868966,188.785103616933,0.602858386131034,0.248369040395425
0.5025,124.326493735263,0.397018980473458,188.823506264737,0.602981019526542,0.241997238580314
0.503,124.289086803845,0.396899526756649,188.860913196155,0.603100473243351,0.23565117854299
0.5035,124.252675588811,0.39678325271854,188.897324411189,0.60321674728146,0.229330860283452
0.504,124.217241868191,0.396670100169857,188.932758131809,0.603329899830143,0.223036412040321
0.5045,124.182791252094,0.396560087025688,188.967208747906,0.603439912974311,0.216767794331985
0.505,124.14932649352,0.396453222077341,189.00067350648,0.603546777922659,0.210524987783999
0.5055,124.116840842878,0.396349483770967,189.033159157122,0.603650516229033,0.204308036779136
0.506,124.085312649774,0.3962488029691,189.064687350226,0.603751197030899,0.19811708368236
0.5065,124.054756506912,0.396151226271473,189.095243493088,0.603848773728527,0.191952032537461
0.507,124.025172414292,0.396056753678084,189.124827585708,0.603943246321916,0.185812883344442
0.5075,123.996539870423,0.395965319720336,189.153460129577,0.604034680279664,0.179699758016207
0.508,123.968857439303,0.395876919812557,189.181142560697,0.604123080187442,0.173612665092004
0.5085,123.942132739946,0.395791578284994,189.207867260054,0.604208421715006,0.167551559265059
0.509,123.916364264479,0.39570929032246,189.233635735521,0.60429070967754,0.161516448062307
0.5095,123.891530428775,0.395629986999121,189.258469571225,0.604370013000879,0.155507439226292
0.51,123.867636935074,0.395553686524266,189.282363064926,0.604446313475733,0.149524504292868
0.5105,123.844680062076,0.395480377014452,189.305319937924,0.604519622985547,0.143567661837831
0.511,123.822656088479,0.395410046586235,189.32734391152,0.604589953413765,0.137636930436984
0.5115,123.801561292984,0.395342683356168,189.348438707016,0.604657316643832,0.131732328666124
0.512,123.781391954289,0.395278275440809,189.368608045711,0.604721724559191,0.125853875101055
0.5125,123.762144351095,0.395216810956712,189.387855648905,0.604783189043287,0.120001588317575
0.513,123.743808021325,0.395158256494732,189.406191978675,0.604841743505268,0.114175481293912
0.5135,123.726382379225,0.395102610184336,189.423617620775,0.604897389815663,0.10837557520964
0.514,123.709863663199,0.395049860013409,189.440136336801,0.604950139986591,0.102601888607096
0.5145,123.69424769033,0.394999992624398,189.45575230967,0.605000007375602,0.0968544396787551
0.515,123.679530277702,0.394952994659755,189.470469722298,0.605047005340245,0.0911332466170856
0.5155,123.665707242398,0.394908852761929,189.484292757602,0.605091147238071,0.0854383276145624
0.516,123.652774401501,0.39486755357337,189.497225598499,0.60513244642663,0.0797697008636547
0.5165,123.640727151526,0.394829082393504,189.509272848474,0.605170917606495,0.0741273130423852
0.517,123.629561405304,0.394793426170538,189.520438594696,0.605206573829462,0.0685111986244132
0.5175,123.619273058287,0.394760571797179,189.530726941713,0.605239428202821,0.0629213891280978
0.518,123.609857899951,0.394730505827721,189.540142100049,0.605269494172279,0.0573578980517948
0.5185,123.601311719775,0.39470321481646,189.548688280225,0.605296785183539,0.0518207388938646
0.519,123.593630307236,0.394678685317693,189.556369692764,0.605321314682307,0.0463099251526628
0.5195,123.586809451812,0.394656903885714,189.563190548188,0.605343096114285,0.0408254703265498
0.52,123.580845477789,0.394637858782658,189.569154522211,0.605362141217342,0.0353673209651017
0.5205,123.575734287088,0.394621536921883,189.574265712912,0.605378463078116,0.0299354764910131
0.521,123.571471426038,0.394607924081231,189.578528573962,0.605392075918769,0.0245299808404046
0.5215,123.568052730226,0.39459700696224,189.581947269774,0.60540299303776,0.0191508417395706
0.522,123.565474035239,0.394588772266449,189.584525964762,0.605411227733551,0.013798066914801
0.5225,123.563731176663,0.394583206695395,189.586268823337,0.605416793304604,0.00847166409239044
0.523,123.562819990087,0.39458029695062,189.587180009913,0.60541970304938,0.00317164099862873
0.5235,123.562736593232,0.394580030634621,189.587263406768,0.605419969365379,-0.00210203824129796
0.524,123.563477096446,0.394582395326346,189.586522903555,0.605417604673654,-0.00734940836237863
0.5245,123.565037075406,0.394587376897352,189.584962924594,0.605412623102648,-0.0125704214721684
0.525,123.567412400232,0.394594962159449,189.582587599768,0.60540503784055,-0.0177650751808646
0.5255,123.570598941041,0.394605137924448,189.579401058959,0.605394862075552,-0.02293336709866
0.526,123.574592567952,0.394617891004159,189.575407432048,0.605382108995841,-0.0280752948357519
0.5265,123.579389151084,0.394633208210391,189.570610848916,0.605366791789608,-0.033190856002333
0.527,123.584984566302,0.39465107637331,189.565015433698,0.60534892362669,-0.0382800648903977
0.5275,123.591374700434,0.394671482358084,189.558625299566,0.605328517641915,-0.0433429676108727
0.528,123.598555414303,0.394694412946839,189.551444585697,0.605305587053161,-0.0483795347909112
0.5285,123.6065225807,0.394719854959922,189.5434774193,0.605280145040078,-0.0533897718017319
0.529,123.615272072631,0.394747795218365,189.534727927369,0.605252204781635,-0.0583736846345145
0.5295,123.624799763316,0.39477822054388,189.525200236684,0.60522177945612,-0.063331279900391
0.53,123.635101526188,0.394811117758864,189.514898473812,0.605188882241136,-0.0682625648304539
0.5305,123.646173234894,0.394846473686393,189.503826765106,0.605153526313606,-0.0731675472757482
0.531,123.658010763294,0.394884275150227,189.491989236706,0.605115724849773,-0.0780462357072796
0.5315,123.670609985461,0.394924508974806,189.479390014539,0.605075491025193,-0.082898639216006
0.532,123.683966775683,0.394967161985255,189.466033224317,0.605032838014745,-0.087724767512846
0.5325,123.698077008461,0.395012221007378,189.451922991539,0.604987778992622,-0.0925246309286705
0.533,123.712936558509,0.395059672867664,189.437063441491,0.604940327132336,-0.0972982404143114
0.5335,123.728541300756,0.395109504393281,189.421458699244,0.604890495606719,-0.102045607540552
0.534,123.744887110343,0.395161702412081,189.405112889657,0.604838297587919,-0.106766744498138
0.5345,123.761970738277,0.395216256548865,189.388029261723,0.604783743451135,-0.111461683442748
0.535,123.779787505565,0.395273151861934,189.370212494435,0.604726848138065,-0.116130425553598
0.5355,123.798333283404,0.395332375166546,189.351666716596,0.604667624833454,-0.120772984780007
0.536,123.817603988444,0.395393913423099,189.332396011556,0.604606086576901,-0.12538937669066
0.5365,123.837595539736,0.395457753599669,189.312404460264,0.604542246400331,-0.129979617522571
0.537,123.858303858739,0.395523882672005,189.291696141261,0.604476117327994,-0.134543724181095
0.5375,123.87972486931,0.395592287623533,189.27027513069,0.604407712376466,-0.139081714239918
0.538,123.901854497713,0.395662955445354,189.248145502287,0.604337044554646,-0.143593605941066
0.5385,123.924688672614,0.395735873136241,189.225311327386,0.604264126863759,-0.148079418194894
0.539,123.948223325084,0.395811027702646,189.201776674916,0.604188972297354,-0.152539170580099
0.5395,123.972454388595,0.395888406158694,189.177545611405,0.604111593841306,-0.156972883343708
0.54,123.997377799025,0.395967995526185,189.152622200975,0.604032004473814,-0.161380577401088
0.5405,124.022989474157,0.396049782769141,189.127010525843,0.603950217230859,-0.165762272076662
0.541,124.049284936302,0.396133753588703,189.100715063698,0.603866246411297,-0.170117943508264
0.5415,124.076260438548,0.396219896019633,189.073739561452,0.603780103980367,-0.174447648785309
0.542,124.103911910571,0.396308197063933,189.046088089429,0.603691802936067,-0.178751409753436
0.5425,124.132235283666,0.396398643728776,189.017764716334,0.603601356271224,-0.183029248840227
0.543,124.161226490751,0.396491223026509,188.988773509249,0.603508776973491,-0.187281189055214
0.5435,124.190881466361,0.396585921974648,188.959118533639,0.603414078025352,-0.191507253989873
0.544,124.221196146652,0.396682727595885,188.928803853349,0.603317272404115,-0.195707467817628
0.5445,124.252166469397,0.396781626918082,188.897833530603,0.603218373081918,-0.199881855293847
0.545,124.283788373994,0.396882606974273,188.866211626006,0.603117393025727,-0.204030441755848
0.5455,124.316057801455,0.396985654802666,188.833942198545,0.603014345197334,-0.20815325312289
0.546,124.348970694415,0.39709075744664,188.801029305585,0.60290924255336,-0.212250315896184
0.5465,124.382522997129,0.397197901954746,188.767477002871,0.602802098045254,-0.216321657158883
0.547,124.416710758333,0.397307075709189,188.733289241667,0.60269292429081,-0.220367300548666
0.5475,124.451530484824,0.397418267554922,188.698469515176,0.602581732445078,-0.224387252414189
0.548,124.486977671548,0.397531463105692,188.663022328452,0.602468536894308,-0.228381559366446
0.5485,124.523048293837,0.397646649509299,188.626951706163,0.602353350490701,-0.232350249853209
0.549,124.559738329797,0.39776381392239,188.590261670203,0.60223618607761,-0.236293352859097
0.5495,124.597043760302,0.397882943510464,188.552956239698,0.602117056489536,-0.240210897905579
0.55,124.634960569,0.398004025447869,188.515039431,0.60199597455213,-0.244102915050971
0.5505,124.673484742311,0.398127046917806,188.476515257689,0.601872953082193,-0.247969434890436
0.551,124.712612269425,0.398251995112325,188.437387730575,0.601748004887675,-0.251810488555988
0.5515,124.752339142303,0.398378857232326,188.397660857697,0.601621142767674,-0.255626107716483
0.552,124.79266135568,0.398507620487561,188.35733864432,0.601492379512439,-0.259416324577633
0.5525,124.83357490706,0.398638272096631,188.31642509294,0.601361727903369,-0.26318117188199
0.553,124.875075796721,0.398770799286988,188.274924203279,0.601229200713012,-0.26692068290896
0.5535,124.91716024543,0.398905189990195,188.23283975457,0.601094810009804,-0.270634886110489
0.554,124.959824805179,0.399041433195526,188.190175194821,0.600958566804474,-0.274323802382829
0.5545,125.003064985478,0.399179514563239,188.146935014522,0.600820485436761,-0.277987478912544
0.555,125.046876829138,0.399319421456611,188.103123170862,0.600680578543389,-0.281625950351616
0.5555,125.09125638323,0.399461141252529,188.05874361677,0.600538858747471,-0.285239251852154
0.556,125.136199699087,0.399604661341487,188.013800300913,0.600395338658513,-0.288827419066409
0.5565,125.181702832305,0.399749969127589,187.968297167695,0.600250030872411,-0.29239048814676
0.557,125.22776184274,0.399897052028549,187.92223815726,0.600102947971451,-0.295928495745726
0.5575,125.274372794511,0.400045897475687,187.875627205489,0.599954102524313,-0.299441479015955
0.558,125.321531755999,0.400196492913934,187.828468244001,0.599803507086066,-0.302929475610235
0.5585,125.369234799843,0.40034882580183,187.780765200157,0.599651174198169,-0.306392523681483
0.559,125.417478002949,0.400502883611524,187.732521997051,0.599497116388476,-0.309830661882755
0.5595,125.46625744648,0.400658653828772,187.68374255352,0.599341346171227,-0.313243929367237
0.56,125.515569453386,0.400816124711435,187.634430546614,0.599183875288565,-0.316632358437144
0.5605,125.565410411431,0.400975284724352,187.584589588569,0.599024715275648,-0.319995980020725
0.561,125.615776084539,0.401136120340216,187.534223915461,0.598863879659783,-0.323334844985583
0.5615,125.666662595159,0.401298619176621,187.483337404841,0.598701380823379,-0.326648993735316
0.562,125.718066071144,0.401462768868415,187.431933928856,0.598537231131585,-0.32993846713829
0.5625,125.769982645753,0.401628557067707,187.380017354247,0.598371442932293,-0.333203306527636
0.563,125.822408457646,0.401795971443863,187.327591542354,0.598204028556137,-0.336443553701259
0.5635,125.87533965089,0.401964999683506,187.27466034911,0.598035000316493,-0.339659250921824
0.564,125.928772374957,0.40213562949052,187.221227625043,0.59786437050948,-0.342850440916769
0.5645,125.98270278472,0.402307848586044,187.16729721528,0.597692151413956,-0.346017166878296
0.565,126.03712704046,0.402481644708477,187.11287295954,0.597518355291523,-0.349159472463379
0.5655,126.09204130786,0.402657005613475,187.05795869214,0.597342994386525,-0.352277401793753
0.566,126.147441758008,0.402833919073953,187.002558241992,0.597166080926047,-0.355370999455928
0.5665,126.203324796545,0.403012373611832,186.946675203455,0.596987626388168,-0.358440299811503
0.567,126.259686733565,0.403192357443924,186.890313266435,0.596807642556076,-0.361485342396121
0.5675,126.316523552778,0.40337385774478,186.833476447222,0.59662614225522,-0.364506182688067
0.568,126.373831464889,0.403556862413823,186.776168535111,0.596443137586177,-0.367502866293275
0.5685,126.431606686851,0.403741359370432,186.718393313149,0.596258640629568,-0.370475439243055
0.569,126.489845441866,0.403927336553939,186.660154558134,0.596072663446061,-0.373423947994093
0.5695,126.548543959386,0.404114781923632,186.601456040614,0.595885218076368,-0.376348439428452
0.57,126.607698475109,0.404303683458753,186.542301524891,0.595696316541247,-0.37924896085357
0.5705,126.667305230984,0.404494029158498,186.482694769016,0.595505970841502,-0.382125560002262
0.571,126.727360475208,0.404685807042018,186.422639524792,0.595314192957981,-0.38497828503272
0.5715,126.787860462228,0.40487900514842,186.362139537772,0.59512099485158,-0.387807184528511
0.572,126.848801452738,0.405073611536763,186.301198547262,0.594926388463237,-0.390612307498579
0.5725,126.910179713681,0.405269614286063,186.239820286319,0.594730385713937,-0.393393703377245
0.573,126.97199170176,0.405467002081302,186.17800829824,0.594532997918698,-0.396151411810359
0.5735,127.03423372887,0.405665763145042,186.11576627113,0.594334236854957,-0.39888548127667
0.574,127.096901983931,0.40586588530714,186.053098016069,0.59413411469286,-0.401595967872687
0.5745,127.159992777005,0.406067356784305,185.990007222995,0.593932643215695,-0.40428292172547
0.575,127.223502425887,0.406270165817935,185.926497574113,0.593729834182065,-0.406946393304958
0.5755,127.287427256152,0.406474300674285,185.862572743848,0.593525699325715,-0.409586433421056
0.576,127.351763601216,0.406679749644628,185.798236398784,0.593320250355372,-0.412203093220737
0.5765,127.416507802376,0.406886501045429,185.733492197624,0.593113498954571,-0.41479642418512
0.577,127.481656208875,0.407094543218505,185.668343791125,0.592905456781495,-0.417366478126574
0.5775,127.547205177944,0.407303864531197,185.602794822056,0.592696135468803,-0.419913307185804
0.578,127.613151074862,0.407514453376534,185.536848925138,0.592485546623465,-0.422436963828943
0.5785,127.679490273001,0.407726298173403,185.470509726999,0.592273701826597,-0.424937500844646
0.579,127.746219153886,0.407939387366711,185.403780846114,0.592060612633288,-0.427414971341178
0.5795,127.813334149111,0.408153709561267,185.336665850889,0.591846290438733,-0.429869426212144
0.58,127.880831650985,0.408369253236419,185.269168349015,0.591630746763581,-0.432300919539047
0.5805,127.948708052568,0.40858600687392,185.201291947432,0.59141399312608,-0.434709506170967
0.581,128.016959771973,0.408803959035519,185.133040228027,0.591196040964481,-0.43709524025575
0.5815,128.085583236003,0.409023098310722,185.064416763997,0.590976901689278,-0.439458176229242
0.582,128.154574880217,0.409243413316995,184.995425119783,0.590756586683005,-0.441798368811774
0.5825,128.223931148993,0.40946489269996,184.926068851007,0.59053510730004,-0.444115873004663
0.583,128.293648495584,0.409687525133592,184.856351504416,0.590312474866408,-0.446410744086692
0.5835,128.363723382189,0.409911299320419,184.786276617811,0.590088700679581,-0.448683037610616
0.584,128.434152280008,0.410136203991723,184.715847719992,0.589863796008277,-0.450932809399642
0.5845,128.504931669307,0.410362227907732,184.645068330693,0.589637772092268,-0.453160115543929
0.585,128.576058039479,0.410589359857828,184.573941960521,0.589410640142172,-0.455365012397076
0.5855,128.647527889109,0.410817588660734,184.502472110891,0.589182411339265,-0.457547556572618
0.586,128.719337726034,0.411046903164725,184.430662273966,0.588953096835275,-0.459707804940513
0.5865,128.791484067403,0.411277292247815,184.358515932597,0.588722707752185,-0.46184581462364
0.587,128.863963439745,0.411508744817963,184.286036560255,0.588491255182037,-0.463961642994285
0.5875,128.936772379026,0.41174124981327,184.213227620974,0.58825875018673,-0.466055347670639
0.588,129.009907430711,0.411974796202175,184.140092569289,0.588025203797825,-0.468126986513287
0.5885,129.083365149832,0.412209372983657,184.066634850168,0.587790627016343,-0.470176617621701
0.589,129.157142101044,0.412444969187431,183.992857898956,0.587555030812569,-0.472204299330729
0.5895,129.231234858689,0.412681573874147,183.918765141311,0.587318426125852,-0.474210090207095
0.59,129.30564000686,0.412919176135591,183.84435999314,0.587080823864409,-0.476194049045881
0.5905,129.380354139461,0.413157765094878,183.769645860539,0.586842234905122,-0.47815623486703
0.591,129.45537386027,0.413397329906656,183.694626139731,0.586602670093344,-0.480096706911827
0.5915,129.530695783,0.413637859757304,183.619304217,0.586362140242696,-0.482015524639401
0.592,129.606316531364,0.413879343865126,183.543683468636,0.586120656134874,-0.483912747723211
0.5925,129.682232270984,0.41412176998558,183.467767729016,0.58587823001442,-0.485788459326909
0.593,129.758439959895,0.414365128404581,183.391560040105,0.585634871595419,-0.487642703921163
0.5935,129.834936290373,0.414609408559389,183.315063709627,0.585390591440611,-0.489475539901971
0.594,129.91171791498,0.414854599760434,183.23828208502,0.585145400239566,-0.491287028350109
0.5945,129.988781495911,0.41510069134891,183.161218504089,0.58489930865109,-0.493077230576713
0.595,130.066123705042,0.415347672696923,183.083876294958,0.584652327303077,-0.494846208120636
0.5955,130.143741223969,0.415595533207627,183.006258776031,0.584404466792373,-0.496594022745795
0.596,130.221630744059,0.415844262315372,182.928369255941,0.584155737684628,-0.498320736438528
0.5965,130.299788966493,0.416093849485847,182.850211033507,0.583906150514153,-0.500026411404944
0.597,130.378212602309,0.41634428421622,182.771787397691,0.58365571578378,-0.50171111006828
0.5975,130.45689837245,0.416595556035285,182.69310162755,0.583404443964715,-0.503374895066249
0.598,130.535843007804,0.416847654503603,182.614156992196,0.583152345496397,-0.505017829248396
0.5985,130.615043249254,0.417100569213648,182.534956750746,0.582899430786352,-0.50663997567345
0.599,130.694495847722,0.417354289789946,182.455504152278,0.582645710210054,-0.508241397606677
0.5995,130.77419756421,0.417608805889221,182.37580243579,0.582391194110779,-0.509822158517232
0.6,130.854145169849,0.417864107200538,182.295854830151,0.582135892799462,-0.511382322075515
0.6005,130.934335445942,0.418120183445447,182.215664554058,0.581879816554553,-0.51292195215052
0.601,131.014765184009,0.418377024378123,182.135234815991,0.581622975621877,-0.514441112807188
0.6015,131.095431185834,0.418634619785515,182.054568814166,0.581365380214485,-0.515939868303765
0.602,131.176330263505,0.418892959487482,181.973669736495,0.581107040512518,-0.517418283089148
0.6025,131.257459239464,0.419152033336942,181.892540760536,0.580847966663058,-0.518876421800242
0.603,131.338814946548,0.419411831220015,181.811185053452,0.580588168779985,-0.520314349259314
0.6035,131.420394228037,0.41967234305616,181.729605771963,0.58032765694384,-0.521732130471341
0.604,131.502193823823,0.41993355843469,181.647806176177,0.580066441565311,-0.523129828070961
0.6045,131.584210633576,0.420195467455135,181.565789366424,0.579804532544865,-0.524507508212847
0.605,131.666441576761,0.420458060280252,181.483558423239,0.579541939719748,-0.525865237432998
0.6055,131.748883535763,0.420721326954375,181.401116464237,0.579278673045625,-0.527203081371093
0.606,131.831533403472,0.420985257555393,181.318466596528,0.579014742444607,-0.528521105832748
0.6065,131.914388083328,0.421249842194882,181.235611916672,0.578750157805118,-0.529819376786795
0.607,131.997444489361,0.421515071018237,181.152555510639,0.578484928981763,-0.531097960362549
0.6075,132.080699546235,0.421780934204805,181.069300453765,0.578219065795195,-0.532356922847084
