"time","hysteresis.y"
0.2304,1
0.231,1
0.2316,1
0.2322,1
0.2328,1
0.2334,1
0.234,1
0.2346,1
0.2352,1
0.2358,1
0.2364,1
0.237,1
0.2376,1
0.2382,1
0.2388,1
0.2394,1
0.24,1
0.2406,1
0.2412,1
0.2418,1
0.2424,1
0.243,1
0.2436,1
0.2442,1
0.2448,1
0.2454,1
0.246,1
0.2466,1
0.2472,1
0.2478,1
0.2484,1
0.249,1
0.2496,1
0.2502,1
0.2508,1
0.2514,1
0.252,1
0.2526,1
0.2532,1
0.2538,1
0.2544,1
0.255,1
0.2556,1
0.2562,1
0.2568,1
0.2574,1
0.258,1
0.2586,1
0.2592,1
0.2598,1
0.2604,1
0.261,1
0.2616,1
0.2622,1
0.2628,1
0.2634,1
0.264,1
0.2646,1
0.2652,1
0.2658,1
0.2664,1
0.267,1
0.2676,1
0.2682,1
0.2688,1
0.2694,1
0.27,1
0.2706,1
0.2712,1
0.2718,1
0.2724,1
0.273,1
0.2736,1
0.2742,1
0.2748,1
0.2754,1
0.276,1
0.2766,1
0.2772,1
0.2778,1
0.2784,1
0.279,1
0.2796,1
0.2802,1
0.2808,1
0.2814,1
0.282,1
0.2826,1
0.2832,1
0.2838,1
0.2844,1
0.285,1
0.2856,1
0.2862,1
0.2868,1
0.2874,1
0.288,1
0.2886,1
0.2892,1
0.2898,1
0.2904,1
0.291,1
0.2916,1
0.2922,1
0.2928,1
0.2934,1
0.294,1
0.2946,1
0.2952,1
0.2958,1
0.2964,1
0.297,1
0.2976,1
0.2982,1
0.2988,1
0.2994,1
0.3,1
0.3006,1
0.3012,1
0.3018,1
0.3024,1
0.303,1
0.3036,1
0.3042,1
0.3048,1
0.3054,1
0.306,1
0.3066,1
0.3072,1
0.3078,1
0.3084,1
0.309,1
0.3096,1
0.3102,1
0.3108,1
0.3114,1
0.312,1
0.3126,1
0.3132,1
0.3138,1
0.3144,1
0.315,1
0.3156,1
0.3162,1
0.3168,1
0.3174,1
0.318,1
0.3186,1
0.3192,1
0.3198,1
0.3204,1
0.321,1
0.3216,1
0.3222,1
0.3228,1
0.3234,1
0.324,1
0.3246,1
0.3252,1
0.3258,1
0.3264,1
0.327,1
0.3276,1
0.3282,1
0.3288,1
0.3294,1
0.33,1
0.3306,1
0.3312,1
0.3318,1
0.3324,1
0.333,1
0.3336,1
0.3342,1
0.3348,1
0.3354,1
0.336,1
0.3366,1
0.3372,1
0.3378,1
0.3384,1
0.339,1
0.3396,1
0.3402,1
0.3408,1
0.3414,1
0.342,1
0.3426,1
0.3432,1
0.3438,1
0.3444,1
0.345,1
0.3456,1
0.3462,1
0.3468,1
0.3474,1
0.348,1
0.3486,1
0.3492,1
0.3498,1
0.3504,1
0.351,1
0.3516,1
0.3522,1
0.3528,1
0.3534,1
0.354,1
0.3546,1
0.3552,1
0.3558,1
0.3564,1
0.357,1
0.3576,1
0.3582,1
0.3588,1
0.3594,1
0.36,1
0.3606,1
0.3612,1
0.3618,1
0.3624,1
0.363,1
0.3636,1
0.3642,1
0.3648,1
0.3654,1
0.366,1
0.3666,1
0.3672,1
0.3678,1
0.3684,1
0.369,1
0.3696,1
0.3702,1
0.3708,1
0.3714,1
0.372,1
0.3726,1
0.3732,1
0.3738,1
0.3744,1
0.375,1
0.3756,1
0.3762,1
0.3768,1
0.3774,1
0.378,1
0.3786,1
0.3792,1
0.3798,1
0.3804,1
0.381,1
0.3816,1
0.3822,1
0.3828,1
0.3834,1
0.384,1
0.3846,1
0.3852,1
0.3858,1
0.3864,1
0.387,1
0.3876,1
0.3882,1
0.3888,1
0.3894,1
0.39,1
0.3906,1
0.3912,1
0.3918,1
0.3924,1
0.393,1
0.3936,1
0.3942,1
0.3948,1
0.3954,1
0.396,1
0.3966,1
0.3972,1
0.3978,1
0.3984,1
0.399,1
0.3996,1
0.4002,1
0.4008,1
0.4014,1
0.402,1
0.4026,1
0.4032,1
0.4038,1
0.4044,1
0.405,1
0.4056,1
0.4062,1
0.4068,1
0.4074,1
0.408,1
0.4086,1
0.4092,1
0.4098,1
0.4104,1
0.411,1
0.4116,1
0.4122,1
0.4128,1
0.4134,1
0.414,1
0.4146,1
0.4152,1
0.4158,1
0.4164,1
0.417,1
0.4176,1
0.4182,1
0.4188,1
0.4194,1
0.42,1
0.4206,1
0.4212,1
0.4218,1
0.4224,1
0.423,1
0.4236,1
0.4242,1
0.4248,1
0.4254,1
0.426,1
0.4266,1
0.4272,1
0.4278,1
0.4284,1
0.429,1
0.4296,1
0.4302,1
0.4308,1
0.4314,1
0.432,1
0.4326,1
0.4332,1
0.4338,1
0.4344,1
0.435,1
0.4356,1
0.4362,1
0.4368,1
0.4374,1
0.438,1
0.4386,1
0.4392,1
0.4398,1
0.4404,1
0.441,1
0.4416,1
0.4422,1
0.4428,1
0.4434,1
0.444,1
0.4446,1
0.4452,1
0.4458,1
0.4464,1
0.447,1
0.4476,1
0.4482,1
0.4488,1
0.4494,1
0.45,1
0.4506,1
0.4512,1
0.4518,1
0.4524,1
0.453,1
0.4536,1
0.4542,1
0.4548,1
0.4554,1
0.456,1
0.4566,1
0.4572,1
0.4578,1
0.4584,1
0.459,1
0.4596,1
0.4602,1
0.4608,1
0.4614,1
0.462,1
0.4626,1
0.4632,1
0.4638,1
0.4644,1
0.465,1
0.4656,1
0.4662,1
0.4668,1
0.4674,1
0.468,1
0.4686,1
0.4692,1
0.4698,1
0.4704,1
0.471,1
0.4716,1
0.4722,1
0.4728,1
0.4734,1
0.474,1
0.4746,1
0.4752,1
0.4758,1
0.4764,1
0.477,1
0.4776,1
0.4782,1
0.4788,1
0.4794,1
0.48,1
0.4806,1
0.4812,1
0.4818,1
0.4824,1
0.483,1
0.4836,1
0.4842,1
0.4848,1
0.4854,1
0.486,1
0.4866,1
0.4872,1
0.4878,1
0.4884,1
0.489,1
0.4896,1
0.4902,1
0.4908,1
0.4914,1
0.492,1
0.4926,1
0.4932,1
0.4938,1
0.4944,1
0.495,1
0.4956,1
0.4962,1
0.4968,1
0.4974,1
0.498,1
0.4986,1
0.4992,1
0.4998,1
0.5004,1
0.501,1
0.5016,1
0.5022,1
0.5028,1
0.5034,1
0.504,1
0.5046,1
0.5052,1
0.5058,1
0.5064,1
0.507,1
0.5076,1
0.5082,1
0.5088,1
0.5094,1
0.51,1
0.5106,1
0.5112,1
0.5118,1
0.5124,1
0.513,1
0.5136,1
0.5142,1
0.5148,1
0.5154,1
0.516,1
0.5166,1
0.5172,1
0.5178,1
0.5184,1
0.519,1
0.5196,1
0.5202,1
0.5208,1
0.5214,1
0.522,1
0.5226,1
0.5232,1
0.5238,1
0.5244,1
0.525,1
0.5256,1
0.5262,1
0.5268,1
0.5274,1
0.528,1
0.5286,1
0.5292,1
0.5298,1
0.5304,1
0.531,1
0.5316,1
0.5322,1
0.5328,1
0.5334,1
0.534,1
0.5346,1
0.5352,1
0.5358,1
0.5364,1
0.537,1
0.5376,1
0.5382,1
0.5388,1
0.5394,1
0.54,1
0.5406,1
0.5412,1
0.5418,1
0.5424,1
0.543,1
0.5436,1
0.5442,1
0.5448,1
0.5454,1
0.546,1
0.5466,1
0.5472,1
0.5478,1
0.5484,1
0.549,1
0.5496,1
0.5502,1
0.5508,1
0.5514,1
0.552,1
0.5526,1
0.5532,1
0.5538,1
0.5544,1
0.555,1
0.5556,1
0.5562,1
0.5568,1
0.5574,1
0.558,1
0.5586,1
0.5592,1
0.5598,1
0.5604,1
0.561,1
0.5616,1
0.5622,1
0.5628,1
0.5634,1
0.564,1
0.5646,1
0.5652,1
0.5658,1
0.5664,1
0.567,1
0.5676,1
0.5682,1
0.5688,1
0.5694,1
0.57,1
0.5706,1
0.5712,1
0.5718,1
0.5724,1
0.573,1
0.5736,1
0.5742,1
0.5748,1
0.5754,1
0.576,1
0.5766,1
0.5772,1
0.5778,1
0.5784,1
0.579,1
0.5796,1
0.5802,1
0.5808,1
0.5814,1
0.582,1
0.5826,1
0.5832,1
0.583333333333333,1
0.583333333333333,0
0.5838,0
0.5844,0
0.585,0
0.5856,0
0.5862,0
0.5868,0
0.5874,0
0.588,0
0.5886,0
0.5892,0
0.5898,0
0.5904,0
0.591,0
0.5916,0
0.5922,0
0.5928,0
0.5934,0
0.594,0
0.5946,0
0.5952,0
0.5958,0
0.5964,0
0.597,0
0.5976,0
0.5982,0
0.5988,0
0.5994,0
0.6,0
0.6006,0
0.6012,0
0.6018,0
0.6024,0
0.603,0
0.6036,0
0.6042,0
0.6048,0
0.6054,0
0.606,0
0.6066,0
0.6072,0
0.6078,0
0.6084,0
0.609,0
0.6096,0
0.6102,0
0.6108,0
0.6114,0
0.612,0
0.6126,0
0.6132,0
0.6138,0
0.6144,0
0.615,0
0.6156,0
0.6162,0
0.6168,0
0.6174,0
0.618,0
0.6186,0
0.6192,0
0.6198,0
0.6204,0
0.621,0
0.6216,0
0.6222,0
0.6228,0
0.6234,0
0.624,0
0.6246,0
0.6252,0
0.6258,0
0.6264,0
0.627,0
0.6276,0
0.6282,0
0.6288,0
0.6294,0
0.63,0
0.6306,0
0.6312,0
0.6318,0
0.6324,0
0.633,0
0.6336,0
0.6342,0
0.6348,0
0.6354,0
0.636,0
0.6366,0
0.6372,0
0.6378,0
0.6384,0
0.639,0
0.6396,0
0.6402,0
0.6408,0
0.6414,0
0.642,0
0.6426,0
0.6432,0
0.6438,0
0.6444,0
0.645,0
0.6456,0
0.6462,0
0.6468,0
0.6474,0
0.648,0
0.6486,0
0.6492,0
0.6498,0
0.6504,0
0.651,0
0.6516,0
0.6522,0
0.6528,0
0.6534,0
0.654,0
0.6546,0
0.6552,0
0.6558,0
0.6564,0
0.657,0
0.6576,0
0.6582,0
0.6588,0
0.6594,0
0.66,0
0.6606,0
0.6612,0
0.6618,0
0.6624,0
0.663,0
0.6636,0
0.6642,0
0.6648,0
0.6654,0
0.666,0
0.6666,0
0.6672,0
0.6678,0
0.6684,0
0.669,0
0.6696,0
0.6702,0
0.6708,0
0.6714,0
0.672,0
0.6726,0
0.6732,0
0.6738,0
0.6744,0
0.675,0
0.6756,0
0.6762,0
0.6768,0
0.6774,0
0.678,0
0.6786,0
0.6792,0
0.6798,0
0.6804,0
0.681,0
0.6816,0
0.6822,0
0.6828,0
0.6834,0
0.684,0
0.6846,0
0.6852,0
0.6858,0
0.6864,0
0.687,0
0.6876,0
0.6882,0
0.6888,0
0.6894,0
0.69,0
0.6906,0
0.6912,0
0.6918,0
0.6924,0
0.693,0
0.6936,0
0.6942,0
0.6948,0
0.6954,0
0.696,0
0.6966,0
0.6972,0
0.6978,0
0.6984,0
0.699,0
0.6996,0
0.7002,0
0.7008,0
0.7014,0
0.702,0
0.7026,0
0.7032,0
0.7038,0
0.7044,0
0.705,0
0.7056,0
0.7062,0
0.7068,0
0.7074,0
0.708,0
0.7086,0
0.7092,0
0.7098,0
0.7104,0
0.711,0
0.7116,0
0.7122,0
0.7128,0
0.7134,0
0.714,0
0.7146,0
0.7152,0
0.7158,0
0.7164,0
0.717,0
0.7176,0
0.7182,0
0.7188,0
0.7194,0
0.72,0
0.7206,0
0.7212,0
0.7218,0
0.7224,0
0.723,0
0.7236,0
0.7242,0
0.7248,0
0.7254,0
0.726,0
0.7266,0
0.7272,0
0.7278,0
0.7284,0
0.729,0
0.7296,0
0.7302,0
0.7308,0
0.7314,0
0.732,0
0.7326,0
0.7332,0
0.7338,0
0.7344,0
0.735,0
0.7356,0
0.7362,0
0.7368,0
0.7374,0
0.738,0
0.7386,0
0.7392,0
0.7398,0
0.7404,0
0.741,0
0.7416,0
0.7422,0
0.7428,0
0.7434,0
0.744,0
0.7446,0
0.7452,0
0.7458,0
0.7464,0
0.747,0
0.7476,0
0.7482,0
0.7488,0
0.7494,0
0.75,0
0.7506,0
0.7512,0
0.7518,0
0.7524,0
0.753,0
0.7536,0
0.7542,0
0.7548,0
0.7554,0
0.756,0
0.7566,0
0.7572,0
0.7578,0
0.7584,0
0.759,0
0.7596,0
0.7602,0
0.7608,0
0.7614,0
0.762,0
0.7626,0
0.7632,0
0.7638,0
0.7644,0
0.765,0
0.7656,0
0.7662,0
0.7668,0
0.7674,0
0.768,0
0.7686,0
0.7692,0
0.7698,0
0.7704,0
0.771,0
0.7716,0
0.7722,0
0.7728,0
0.7734,0
0.774,0
0.7746,0
0.7752,0
0.7758,0
0.7764,0
0.777,0
0.7776,0
0.7782,0
0.7788,0
0.7794,0
0.78,0
0.7806,0
0.7812,0
0.7818,0
0.7824,0
0.783,0
0.7836,0
0.7842,0
0.7848,0
0.7854,0
0.786,0
0.7866,0
0.7872,0
0.7878,0
0.7884,0
0.789,0
0.7896,0
0.7902,0
0.7908,0
0.7914,0
0.792,0
0.7926,0
0.7932,0
0.7938,0
0.7944,0
0.795,0
0.7956,0
0.7962,0
0.7968,0
0.7974,0
0.798,0
0.7986,0
0.7992,0
0.7998,0
0.8004,0
0.801,0
0.8016,0
0.8022,0
0.8028,0
0.8034,0
0.804,0
0.8046,0
0.8052,0
0.8058,0
0.8064,0
0.807,0
0.8076,0
0.8082,0
0.8088,0
0.8094,0
0.81,0
0.8106,0
0.8112,0
0.8118,0
0.8124,0
0.813,0
0.8136,0
0.8142,0
0.8148,0
0.8154,0
0.816,0
0.8166,0
0.8172,0
0.8178,0
0.8184,0
0.819,0
0.8196,0
0.8202,0
0.8208,0
0.8214,0
0.822,0
0.8226,0
0.8232,0
0.8238,0
0.8244,0
0.825,0
0.8256,0
0.8262,0
0.8268,0
0.8274,0
0.828,0
0.8286,0
0.8292,0
0.8298,0
0.8304,0
0.831,0
0.8316,0
0.8322,0
0.8328,0
0.8334,0
0.834,0
0.8346,0
0.8352,0
0.8358,0
0.8364,0
0.837,0
0.8376,0
0.8382,0
0.8388,0
0.8394,0
0.84,0
0.8406,0
0.8412,0
0.8418,0
0.8424,0
0.843,0
0.8436,0
0.8442,0
0.8448,0
0.8454,0
0.846,0
0.8466,0
0.8472,0
0.8478,0
0.8484,0
0.849,0
0.8496,0
0.8502,0
0.8508,0
0.8514,0
0.852,0
0.8526,0
0.8532,0
0.8538,0
0.8544,0
0.855,0
0.8556,0
0.8562,0
0.8568,0
0.8574,0
0.858,0
0.8586,0
0.8592,0
0.8598,0
0.8604,0
0.861,0
0.8616,0
0.8622,0
0.8628,0
0.8634,0
0.864,0
0.8646,0
0.8652,0
0.8658,0
0.8664,0
0.867,0
0.8676,0
0.8682,0
0.8688,0
0.8694,0
0.87,0
0.8706,0
0.8712,0
0.8718,0
0.8724,0
0.873,0
0.8736,0
0.8742,0
0.8748,0
0.8754,0
0.876,0
0.8766,0
0.8772,0
0.8778,0
0.8784,0
0.879,0
0.8796,0
0.8802,0
0.8808,0
0.8814,0
0.882,0
0.8826,0
0.8832,0
0.8838,0
0.8844,0
0.885,0
0.8856,0
0.8862,0
0.8868,0
0.8874,0
0.888,0
0.8886,0
0.8892,0
0.8898,0
0.8904,0
0.891,0
0.8916,0
0.8922,0
0.8928,0
0.8934,0
0.894,0
0.8946,0
0.8952,0
0.8958,0
0.8964,0
0.897,0
0.8976,0
0.8982,0
0.8988,0
0.8994,0
0.9,0
0.9006,0
0.9012,0
0.9018,0
0.9024,0
0.903,0
0.9036,0
0.9042,0
0.9048,0
0.9054,0
0.906,0
0.9066,0
0.9072,0
0.9078,0
0.9084,0
0.909,0
0.9096,0
0.9102,0
0.9108,0
0.9114,0
0.912,0
0.9126,0
0.9132,0
0.9138,0
0.9144,0
0.915,0
0.9156,0
0.9162,0
0.9168,0
0.9174,0
0.918,0
0.9186,0
0.9192,0
0.9198,0
0.9204,0
0.921,0
0.9216,0
0.9222,0
0.9228,0
0.9234,0
0.924,0
0.9246,0
0.9252,0
0.9258,0
0.9264,0
0.927,0
0.9276,0
0.9282,0
0.9288,0
0.9294,0
0.93,0
0.9306,0
0.9312,0
0.9318,0
0.9324,0
0.933,0
0.9336,0
0.9342,0
0.9348,0
0.9354,0
0.936,0
0.9366,0
0.9372,0
0.9378,0
0.9384,0
0.939,0
0.9396,0
0.9402,0
0.9408,0
0.9414,0
0.942,0
0.9426,0
0.9432,0
0.9438,0
0.9444,0
0.945,0
0.9456,0
0.9462,0
0.9468,0
0.9474,0
0.948,0
0.9486,0
0.9492,0
0.9498,0
0.9504,0
0.951,0
0.9516,0
0.9522,0
0.9528,0
0.9534,0
0.954,0
0.9546,0
0.9552,0
0.9558,0
0.9564,0
0.957,0
0.9576,0
0.9582,0
0.9588,0
0.9594,0
0.96,0
0.9606,0
0.9612,0
0.9618,0
0.9624,0
0.963,0
0.9636,0
0.9642,0
0.9648,0
0.9654,0
0.966,0
0.9666,0
0.9672,0
0.9678,0
0.9684,0
0.969,0
0.9696,0
0.9702,0
0.9708,0
0.9714,0
0.972,0
0.9726,0
0.9732,0
0.9738,0
0.9744,0
0.975,0
0.9756,0
0.9762,0
0.9768,0
0.9774,0
0.978,0
0.9786,0
0.9792,0
0.9798,0
0.9804,0
0.981,0
0.9816,0
0.9822,0
0.9828,0
0.9834,0
0.984,0
0.9846,0
0.9852,0
0.9858,0
0.9864,0
0.987,0
0.9876,0
0.9882,0
0.9888,0
0.9894,0
0.99,0
0.9906,0
0.9912,0
0.9918,0
0.9924,0
0.993,0
0.9936,0
0.9942,0
0.9948,0
0.9954,0
0.996,0
0.9966,0
0.9972,0
0.9978,0
0.9984,0
0.999,0
0.9996,0
1.0002,0
1.0008,0
1.0014,0
1.002,0
1.0026,0
1.0032,0
1.0038,0
1.0044,0
1.005,0
1.0056,0
1.0062,0
1.0068,0
1.0074,0
1.008,0
1.0086,0
1.0092,0
1.0098,0
1.0104,0
1.011,0
1.0116,0
1.0122,0
1.0128,0
1.0134,0
1.014,0
1.0146,0
1.0152,0
1.0158,0
1.0164,0
1.017,0
1.0176,0
1.0182,0
1.0188,0
1.0194,0
1.02,0
1.0206,0
1.0212,0
1.0218,0
1.0224,0
1.023,0
1.0236,0
1.0242,0
1.0248,0
1.0254,0
1.026,0
1.0266,0
1.0272,0
1.0278,0
1.0284,0
1.029,0
1.0296,0
1.0302,0
1.0308,0
1.0314,0
1.032,0
1.0326,0
1.0332,0
1.0338,0
1.0344,0
1.035,0
1.0356,0
1.0362,0
1.0368,0
1.0374,0
1.038,0
1.0386,0
1.0392,0
1.0398,0
1.0404,0
1.041,0
1.0416,0
1.0422,0
1.0428,0
1.0434,0
1.044,0
1.0446,0
1.0452,0
1.0458,0
1.0464,0
1.047,0
1.0476,0
1.0482,0
1.0488,0
1.0494,0
1.05,0
1.0506,0
1.0512,0
1.0518,0
1.0524,0
1.053,0
1.0536,0
1.0542,0
1.0548,0
1.0554,0
1.056,0
1.0566,0
1.0572,0
1.0578,0
1.0584,0
1.059,0
1.0596,0
1.0602,0
1.0608,0
1.0614,0
1.062,0
1.0626,0
1.0632,0
1.0638,0
1.0644,0
1.065,0
1.0656,0
1.0662,0
1.0668,0
1.0674,0
1.068,0
1.0686,0
1.0692,0
1.0698,0
1.0704,0
1.071,0
1.0716,0
1.0722,0
1.0728,0
1.0734,0
1.074,0
1.0746,0
1.0752,0
1.0758,0
1.0764,0
1.077,0
1.0776,0
1.0782,0
1.0788,0
1.0794,0
1.08,0
1.0806,0
1.0812,0
1.0818,0
1.0824,0
1.083,0
1.08333333333333,0
1.08333333333333,1
1.0836,1
1.0842,1
1.0848,1
1.0854,1
1.086,1
1.0866,1
1.0872,1
1.0878,1
1.0884,1
1.089,1
1.0896,1
1.0902,1
1.0908,1
1.0914,1
1.092,1
1.0926,1
1.0932,1
1.0938,1
1.0944,1
1.095,1
1.0956,1
1.0962,1
1.0968,1
1.0974,1
1.098,1
1.0986,1
1.0992,1
1.0998,1
1.1004,1
1.101,1
1.1016,1
1.1022,1
1.1028,1
1.1034,1
1.104,1
1.1046,1
1.1052,1
1.1058,1
1.1064,1
1.107,1
1.1076,1
1.1082,1
1.1088,1
1.1094,1
1.11,1
1.1106,1
1.1112,1
1.1118,1
1.1124,1
1.113,1
1.1136,1
1.1142,1
1.1148,1
1.1154,1
1.116,1
1.1166,1
1.1172,1
1.1178,1
1.1184,1
1.119,1
1.1196,1
1.1202,1
1.1208,1
1.1214,1
1.122,1
1.1226,1
1.1232,1
1.1238,1
1.1244,1
1.125,1
1.1256,1
1.1262,1
1.1268,1
1.1274,1
1.128,1
1.1286,1
1.1292,1
1.1298,1
1.1304,1
1.131,1
1.1316,1
1.1322,1
1.1328,1
1.1334,1
1.134,1
1.1346,1
1.1352,1
1.1358,1
1.1364,1
1.137,1
1.1376,1
1.1382,1
1.1388,1
1.1394,1
1.14,1
1.1406,1
1.1412,1
1.1418,1
1.1424,1
1.143,1
1.1436,1
1.1442,1
1.1448,1
1.1454,1
1.146,1
1.1466,1
1.1472,1
1.1478,1
1.1484,1
1.149,1
1.1496,1
1.1502,1
1.1508,1
1.1514,1
1.152,1
1.1526,1
1.1532,1
1.1538,1
1.1544,1
1.155,1
1.1556,1
1.1562,1
1.1568,1
1.1574,1
1.158,1
1.1586,1
1.1592,1
1.1598,1
1.1604,1
1.161,1
1.1616,1
1.1622,1
1.1628,1
1.1634,1
1.164,1
1.1646,1
1.1652,1
1.1658,1
1.1664,1
1.167,1
1.1676,1
1.1682,1
1.1688,1
1.1694,1
1.17,1
1.1706,1
1.1712,1
1.1718,1
1.1724,1
1.173,1
1.1736,1
1.1742,1
1.1748,1
1.1754,1
1.176,1
1.1766,1
1.1772,1
1.1778,1
1.1784,1
1.179,1
1.1796,1
1.1802,1
1.1808,1
1.1814,1
1.182,1
1.1826,1
1.1832,1
1.1838,1
1.1844,1
1.185,1
1.1856,1
1.1862,1
1.1868,1
1.1874,1
1.188,1
1.1886,1
1.1892,1
1.1898,1
1.1904,1
1.191,1
1.1916,1
1.1922,1
1.1928,1
1.1934,1
1.194,1
1.1946,1
1.1952,1
1.1958,1
1.1964,1
1.197,1
1.1976,1
1.1982,1
1.1988,1
1.1994,1
1.2,1
1.2006,1
1.2012,1
1.2018,1
1.2024,1
1.203,1
1.2036,1
1.2042,1
1.2048,1
1.2054,1
1.206,1
1.2066,1
1.2072,1
1.2078,1
1.2084,1
1.209,1
1.2096,1
1.2102,1
1.2108,1
1.2114,1
1.212,1
1.2126,1
1.2132,1
1.2138,1
1.2144,1
1.215,1
1.2156,1
1.2162,1
1.2168,1
1.2174,1
1.218,1
1.2186,1
1.2192,1
1.2198,1
1.2204,1
1.221,1
1.2216,1
1.2222,1
1.2228,1
1.2234,1
1.224,1
1.2246,1
1.2252,1
1.2258,1
1.2264,1
1.227,1
