"time","j2.s","j2.v"
0.5168,-0.189283140776152,1.69633488210466
0.5172,-0.188602554370197,1.70657440789717
0.5176,-0.187917901124513,1.71666988047768
0.518,-0.187229238484526,1.72662136214671
0.5184,-0.186536624015023,1.73642892403898
0.5188,-0.185840115237815,1.74609266189828
0.5192,-0.185139769619817,1.75561269564244
0.5196,-0.184435644561123,1.76498916892818
0.52,-0.183727797888967,1.77422219830018
0.5204,-0.183016286771838,1.78331197978743
0.5208,-0.182301168375689,1.79225872188197
0.5212,-0.181582499841829,1.80106264611944
0.5216,-0.180860338203316,1.80972399378801
0.522,-0.180134740374144,1.81824302538307
0.5224,-0.179405763165537,1.82662001889676
0.5228,-0.178673464042159,1.83485523630631
0.5232,-0.177937899178846,1.8429490060847
0.5236,-0.177199125059669,1.85090165346346
0.524,-0.176457198018991,1.85871351914789
0.5244,-0.175712174232144,1.86638495870733
0.5248,-0.174964109706122,1.87391634196545
0.5252,-0.174213060468473,1.8813080531219
0.5256,-0.173459082903118,1.88856049141608
