"time","revolute.phi","revolute.w","revolute1.phi","revolute2.phi","revolute2.w","revolute3.phi","revolute3.w"
0,0.78539816339745,2,0.78539816339745,0.78539816339745,4,0,20
0.00022,0.78583816339745,2,0.78583816339745,0.786278746260904,4.00529857711134,0.00439988169991067,19.9989245814924
0.00044,0.78627816339745,2,0.78627816339745,0.787160494459193,4.01059504362069,0.008799526879219,19.9978495913603
0.00066,0.78671816339745,2,0.78671816339745,0.788043407360049,4.01588940067319,0.0131989356662527,19.9967750293712
0.00088,0.78715816339745,2,0.78715816339745,0.788927484531317,4.02118164905153,0.0175981081487234,19.9957008953663
0.0011,0.78759816339745,2,0.78759816339745,0.789812725579352,4.02647178946867,0.0219970444065267,19.9946271892009
0.00132,0.78803816339745,2,0.78803816339745,0.790699128555111,4.03175982545462,0.0263957448352473,19.9935539101585
0.00154,0.78847816339745,2,0.78847816339745,0.791586694387486,4.03704575532702,0.0307942092463543,19.9924810585806
0.00176,0.78891816339745,2,0.78891816339745,0.792475423076476,4.04232957908586,0.0351924376398475,19.9914086344671
0.00198,0.78935816339745,2,0.78935816339745,0.793365314622081,4.04761129673116,0.0395904300157271,19.9903366378182
0.0022,0.78979816339745,2,0.78979816339745,0.794256364958245,4.05289091562716,0.0439881871992547,19.989265067139
0.00242,0.79023816339745,2,0.79023816339745,0.79514857189916,4.0581684397327,0.0483857096340697,19.9881939216261
0.00264,0.79067816339745,2,0.79067816339745,0.796041938644427,4.06344386325282,0.0527829966707695,19.9871232024557
0.00286,0.79111816339745,2,0.79111816339745,0.796936465194046,4.06871718618751,0.0571800483093541,19.9860529096278
0.00308,0.79155816339745,2,0.79155816339745,0.797832151548017,4.07398840853676,0.0615768645498234,19.9849830431423
0.0033,0.79199816339745,2,0.79199816339745,0.798728997706341,4.07925753030059,0.0659734453921774,19.9839136029994
0.00352,0.79243816339745,2,0.79243816339745,0.799627003669016,4.08452455147898,0.0703697908364162,19.9828445891988
0.00374,0.79287816339745,2,0.79287816339745,0.800526169436044,4.08978947207195,0.0747659008825398,19.9817760017408
0.00396,0.79331816339745,2,0.79331816339745,0.801426495007424,4.09505229207949,0.0791617755305481,19.9807078406252
0.00418,0.79375816339745,2,0.79375816339745,0.802327979980084,4.10031301223162,0.0835574148622501,19.9796401057039
0.0044,0.79419816339745,2,0.79419816339745,0.803230593210992,4.1055716889332,0.087952825198549,19.9785727855288
0.00462,0.79463816339745,2,0.79463816339745,0.804134360172893,4.11082827604915,0.0923480013694039,19.9775058894636
0.00484,0.79507816339745,2,0.79507816339745,0.805039280865785,4.11608277357947,0.0967429433748148,19.9764394175083
0.00506,0.79551816339745,2,0.79551816339745,0.80594535528967,4.12133518152416,0.101137651214782,19.9753733696629
0.00528,0.79595816339745,2,0.79595816339745,0.806852583444547,4.12658549988321,0.105532124889305,19.9743077459274
0.0055,0.79639816339745,2,0.79639816339745,0.807760965330416,4.13183372865663,0.109926364398384,19.9732425463019
0.00572,0.79683816339745,2,0.79683816339745,0.808670500947277,4.13707986784441,0.114320369742019,19.9721777707862
0.00594,0.79727816339745,2,0.79727816339745,0.809581190295129,4.14232391744656,0.11871414092021,19.9711134193805
0.00616,0.79771816339745,2,0.79771816339745,0.810493033373974,4.14756587746308,0.123107677932957,19.9700494920846
0.00638,0.79815816339745,2,0.79815816339745,0.811406030183811,4.15280574789396,0.127500980780261,19.9689859888987
0.0066,0.79859816339745,2,0.79859816339745,0.81232018072464,4.15804352873921,0.13189404946212,19.9679229098227
0.00682,0.79903816339745,2,0.79903816339745,0.813235484996461,4.16327921999883,0.136286883978535,19.9668602548566
0.00704,0.79947816339745,2,0.79947816339745,0.814151942999275,4.16851282167281,0.140679484329506,19.9657980240004
