"time","h_2","l_2","s_2","t_2","Nu","m_flow[1]","m_flow[2]","kc_1","kc_2","Re_1","Re_2","input_Nu.y"
0,0.00607469672131148,0.0031034106875,0.001482226,9.9309142e-05,1,0.0433837243010193,0.0221387008598423,16.7470664928292,10.7805287452791,4.90569313561577,4.15265741312139,1
0.000202,0.00607469672131148,0.0031034106875,0.001482226,9.9309142e-05,1.202,0.062230352114886,0.0330315353356375,20.1299739243807,12.9581955518254,7.03680968186901,6.19587621454011,1.202
0.000404,0.00607469672131148,0.0031034106875,0.001482226,9.9309142e-05,1.404,0.0843882430161694,0.0463046228460489,23.5128813559322,15.1358623583718,9.54235329402948,8.68556996821015,1.404
0.000606,0.00607469672131148,0.0031034106875,0.001482226,9.9309142e-05,1.606,0.109837201928213,0.0620212411936405,26.8957887874837,17.3135291649182,12.4200403772577,11.633607981078,1.606
0.000808,0.00607469672131148,0.0031034106875,0.001482226,9.9309142e-05,1.808,0.138559871219074,0.0802362336747458,30.2786962190352,19.4911959714645,15.6679081859103,15.0502774611656,1.808
0.00101,0.00607469672131148,0.0031034106875,0.001482226,9.9309142e-05,2.01,0.170541039146818,0.100997518030936,33.6616036505867,21.6688627780109,19.2842366247397,18.9445665585011,2.01
0.001212,0.00607469672131148,0.0031034106875,0.001482226,9.9309142e-05,2.212,0.205767173323686,0.124347094433712,37.0445110821382,23.8465295845573,23.2674954945108,23.3243534374192,2.212
0.001414,0.00607469672131148,0.0031034106875,0.001482226,9.9309142e-05,2.414,0.244226091098905,0.150321743376405,40.4274185136897,26.0241963911037,27.616307219941,28.1965371833388,2.414
0.001616,0.00607469672131148,0.0031034106875,0.001482226,9.9309142e-05,2.616,0.285906718065488,0.1789535227263,43.8103259452412,28.20186319765,32.3294195424192,33.5671310371031,2.616
0.001818,0.00607469672131148,0.0031034106875,0.001482226,9.9309142e-05,2.818,0.330798905864085,0.210270130660014,47.1932333767927,30.3795300041964,37.4056849178466,39.4413304724299,2.818
0.00202,0.00607469672131148,0.0031034106875,0.001482226,9.9309142e-05,3.02,0.378893291354985,0.244295177442766,50.5761408083442,32.5571968107428,42.8440445922561,45.8235641747919,3.02
0.002222,0.00607469672131148,0.0031034106875,0.001482226,9.9309142e-05,3.222,0.430181185528915,0.281048394952259,53.9590482398957,34.7348636172891,48.6435160402002,52.7175333427708,3.222
0.002424,0.00607469672131148,0.0031034106875,0.001482226,9.9309142e-05,3.424,0.484654484344454,0.320545804107802,57.3419556714472,36.9125304238355,54.8031828825293,60.1262430935027,3.424
0.002626,0.00607469672131148,0.0031034106875,0.001482226,9.9309142e-05,3.626,0.542305596086025,0.362799854683771,60.7248631029987,39.0901972303819,61.3221866722661,68.0520286881301,3.626
0.002828,0.00607469672131148,0.0031034106875,0.001482226,9.9309142e-05,3.828,0.603127381404905,0.407819548133736,64.1077705345502,41.2678640369282,68.1997201146339,76.496578570484,3.828
0.00303,0.00607469672131148,0.0031034106875,0.001482226,9.9309142e-05,4.03,0.667113103258087,0.455610551328663,67.4906779661017,43.4455308434746,75.4350214063029,85.4609557014795,4.03
0.003232,0.00607469672131148,0.0031034106875,0.001482226,9.9309142e-05,4.232,0.734256384684002,0.506175307108818,70.8735853976532,45.623197650021,83.0273694608034,94.9456182958425,4.232
0.003434,0.00607469672131148,0.0031034106875,0.001482226,9.9309142e-05,4.434,0.804551172863558,0.55951314601619,74.2564928292047,47.8008644565674,90.976079844663,104.95044078027,4.434
0.003636,0.00607469672131148,0.0031034106875,0.001482226,9.9309142e-05,4.636,0.877991708280469,0.615620402359952,77.6394002607562,49.9785312631137,99.2805012901548,115.474735564363,4.636
0.003838,0.00607469672131148,0.0031034106875,0.001482226,9.9309142e-05,4.838,0.954572498061725,0.674490536777293,81.0223076923077,52.1561980696601,107.940012680723,126.517276029918,4.838
0.00404,0.00607469672131148,0.0031034106875,0.001482226,9.9309142e-05,5.04,1.034288292777,0.73611426662718,84.4052151238592,54.3338648762065,116.954020427534,138.076320989485,5.04
0.004242,0.00607469672131148,0.0031034106875,0.001482226,9.9309142e-05,5.242,1.11713406612477,0.800479704859493,87.7881225554107,56.5115316827528,126.321956172446,150.149640734685,5.242
0.004444,0.00607469672131148,0.0031034106875,0.001482226,9.9309142e-05,5.444,1.20310499704631,0.867572507414794,91.1710299869622,58.6891984892992,136.043274765519,162.734544684661,5.444
0.004646,0.00607469672131148,0.0031034106875,0.001482226,9.9309142e-05,5.646,1.29219645389646,0.937376028717998,94.5539374185137,60.8668652958456,146.117452475097,175.827910552733,5.646
0.004848,0.00607469672131148,0.0031034106875,0.001482226,9.9309142e-05,5.848,1.38440398036816,1.00987148442474,97.9368448500652,63.0445321023919,156.543985396194,189.426214873485,5.848
0.00505,0.00607469672131148,0.0031034106875,0.001482226,9.9309142e-05,6.05,1.47972328292151,1.08503812025742,101.319752281617,65.2221989089383,167.322388029013,203.525564672107,6.05
0.005252,0.00607469672131148,0.0031034106875,0.001482226,9.9309142e-05,6.252,1.57815021951076,1.16285338552483,104.702659713168,67.3998657154847,178.452192004239,218.121730012272,6.252
0.005454,0.00607469672131148,0.0031034106875,0.001482226,9.9309142e-05,6.454,1.67968078943712,1.24329310975119,108.08556714472,69.5775325220311,189.932944935614,233.210177127249,6.454
0.005656,0.00607469672131148,0.0031034106875,0.001482226,9.9309142e-05,6.656,1.78431112418247,1.32633168074254,111.468474576271,71.7551993285774,201.764209383452,248.786101820633,6.656
0.005858,0.00607469672131148,0.0031034106875,0.001482226,9.9309142e-05,6.858,1.89203747910193,1.41194222238536,114.851382007823,73.9328661351238,213.945561915256,264.844462816839,6.858
