"time","wheelSet.der_theta1","wheelSet.der_theta2","wheelSet.phi","wheelSet.theta1","wheelSet.theta2","wheelSet.x","wheelSet.y"
0.0174,0.0578073089700998,0.0578073089700997,-5.47856396651058e-20,0.000502923592714154,0.000502923592714154,0.100050292359271,0.1
0.018,0.0598006644518273,0.0598006644518273,-5.84729337725285e-20,0.00053820598475416,0.00053820598475416,0.100053820598475,0.1
0.0186,0.0617940199335549,0.0617940199335549,-6.24884099586424e-20,0.000574684390084318,0.000574684390084318,0.100057468439008,0.1
0.0192,0.0637873754152825,0.0637873754152824,-6.73225782941911e-20,0.000612358808712944,0.000612358808712944,0.100061235880871,0.1
0.0198,0.0657807308970101,0.06578073089701,-7.23857182744598e-20,0.00065122924063004,0.00065122924063004,0.100065122924063,0.1
0.0204,0.0677740863787376,0.0677740863787376,-7.76778298994485e-20,0.000691295685835606,0.000691295685835606,0.100069129568584,0.1
0.021,0.0697674418604652,0.0697674418604652,-8.31989131691572e-20,0.000732558144329642,0.000732558144329641,0.100073255814433,0.1
0.0216,0.0717607973421928,0.0717607973421927,-8.8948968083586e-20,0.000775016616112148,0.000775016616112148,0.100077501661611,0.1
0.0222,0.0737541528239204,0.0737541528239203,-9.49279946427347e-20,0.000818671101183124,0.000818671101183124,0.100081867110118,0.1
0.0228,0.0757475083056479,0.0757475083056479,-1.01135992846604e-19,0.000863521599542571,0.00086352159954257,0.100086352159954,0.1
0.0234,0.0777408637873755,0.0777408637873755,-1.07572962695192e-19,0.000909568111190487,0.000909568111190486,0.100090956811119,0.1
0.024,0.0797342192691031,0.079734219269103,-1.14238904188501e-19,0.000956810636126874,0.000956810636126873,0.100095681063613,0.1
0.0246,0.0817275747508307,0.0817275747508306,-1.2113381732653e-19,0.00100524917435173,0.00100524917435173,0.100100524917435,0.1
0.0252,0.0837209302325582,0.0837209302325582,-1.28257702109279e-19,0.00105488372586506,0.00105488372586506,0.100105488372587,0.1
0.0258,0.0857142857142858,0.0857142857142858,-1.35610558536748e-19,0.00110571429066685,0.00110571429066685,0.100110571429067,0.1
0.0264,0.0877076411960134,0.0877076411960133,-1.43192386608936e-19,0.00115774086875712,0.00115774086875712,0.100115774086876,0.1
0.027,0.089700996677741,0.0897009966777409,-1.51003186325845e-19,0.00121096346013586,0.00121096346013586,0.100121096346014,0.1
0.0276,0.0916943521594686,0.0916943521594685,-1.59042957687474e-19,0.00126538206480306,0.00126538206480306,0.10012653820648,0.1
0.0282,0.0936877076411961,0.0936877076411961,-1.67311700693823e-19,0.00132099668275874,0.00132099668275874,0.100132099668276,0.1
0.0288,0.0956810631229237,0.0956810631229237,-1.75809415344892e-19,0.00137780731400289,0.00137780731400289,0.1001377807314,0.1
0.0294,0.0976744186046513,0.0976744186046512,-1.84536101640681e-19,0.00143581395853551,0.00143581395853551,0.100143581395854,0.1
0.03,0.0996677740863789,0.0996677740863788,-1.9349175958119e-19,0.00149501661635659,0.00149501661635659,0.100149501661636,0.1
0.0306,0.101661129568106,0.101661129568106,-2.02676389166419e-19,0.00155541528746615,0.00155541528746615,0.100155541528747,0.1
0.0312,0.103654485049834,0.103654485049834,-2.12089990396368e-19,0.00161700997186418,0.00161700997186418,0.100161700997186,0.1
0.0318,0.105647840531562,0.105647840531562,-2.21732563271037e-19,0.00167980066955068,0.00167980066955068,0.100167980066955,0.1
0.0324,0.107641196013289,0.107641196013289,-2.31604107790426e-19,0.00174378738052565,0.00174378738052564,0.100174378738053,0.1
0.033,0.109634551495017,0.109634551495017,-2.41704623954535e-19,0.00180897010478908,0.00180897010478908,0.100180897010479,0.1
0.0336,0.111627906976744,0.111627906976744,-2.52034111763364e-19,0.00187534884234099,0.00187534884234099,0.100187534884234,0.1
0.0342,0.113621262458472,0.113621262458472,-2.62592571216913e-19,0.00194292359318137,0.00194292359318137,0.100194292359318,0.1
0.0348,0.115614617940199,0.115614617940199,-2.73380002315182e-19,0.00201169435731022,0.00201169435731022,0.100201169435731,0.1
0.0354,0.117607973421927,0.117607973421927,-2.84396405058171e-19,0.00208166113472754,0.00208166113472753,0.100208166113473,0.1
0.036,0.119601328903655,0.119601328903655,-2.9564177944588e-19,0.00215282392543332,0.00215282392543332,0.100215282392543,0.1
0.0366,0.121594684385382,0.121594684385382,-3.07116125478309e-19,0.00222518272942758,0.00222518272942758,0.100222518272943,0.1
0.0372,0.12358803986711,0.12358803986711,-3.17779602255193e-19,0.00229873754671341,0.00229873754671341,0.100229873754671,0.1
0.0378,0.125581395348837,0.125581395348837,-3.27501062263035e-19,0.0023734883772912,0.0023734883772912,0.100237348837729,0.1
0.0384,0.127574750830565,0.127574750830565,-3.37316437931911e-19,0.00244943522115787,0.00244943522115787,0.100244943522116,0.1
0.039,0.129568106312293,0.129568106312292,-3.4722572926182e-19,0.0025265780783134,0.0025265780783134,0.100252657807831,0.1
0.0396,0.13156146179402,0.13156146179402,-3.57228936252764e-19,0.00260491694875781,0.00260491694875781,0.100260491694876,0.1
0.0402,0.133554817275748,0.133554817275748,-3.67326058904741e-19,0.00268445183249109,0.00268445183249109,0.100268445183249,0.1
0.0408,0.135548172757475,0.135548172757475,-3.77517097217753e-19,0.00276518272951325,0.00276518272951325,0.100276518272951,0.1
0.0414,0.137541528239203,0.137541528239203,-3.87802051191798e-19,0.00284710963982428,0.00284710963982427,0.100284710963982,0.1
0.042,0.13953488372093,0.13953488372093,-3.98180920826877e-19,0.00293023256342418,0.00293023256342417,0.100293023256342,0.1
0.0426,0.141528239202658,0.141528239202658,-4.08653706122989e-19,0.00301455150031295,0.00301455150031295,0.100301455150031,0.1
0.0432,0.143521594684386,0.143521594684386,-4.19220407080136e-19,0.00310006645049059,0.00310006645049059,0.100310006645049,0.1
0.0438,0.145514950166113,0.145514950166113,-4.29881023698316e-19,0.00318677741395711,0.00318677741395711,0.100318677741396,0.1
0.0444,0.147508305647841,0.147508305647841,-4.4063555597753e-19,0.0032746843907125,0.0032746843907125,0.100327468439071,0.1
0.045,0.149501661129568,0.149501661129568,-4.51484003917779e-19,0.00336378738075677,0.00336378738075677,0.100336378738076,0.1
0.0456,0.151495016611296,0.151495016611296,-4.6242636751906e-19,0.0034540863840899,0.0034540863840899,0.100345408638409,0.1
0.0462,0.153488372093023,0.153488372093023,-4.73462646781376e-19,0.00354558140071191,0.00354558140071191,0.100354558140071,0.1
0.0468,0.155481727574751,0.155481727574751,-4.84592841704726e-19,0.0036382724306228,0.00363827243062279,0.100363827243062,0.1
0.0474,0.157475083056479,0.157475083056479,-4.95816952289109e-19,0.00373215947382255,0.00373215947382255,0.100373215947382,0.1
0.048,0.159468438538206,0.159468438538206,-5.07134978534526e-19,0.00382724253031118,0.00382724253031118,0.100382724253031,0.1
0.0486,0.161461794019934,0.161461794019934,-5.18546920440977e-19,0.00392352160008868,0.00392352160008868,0.100392352160009,0.1
0.0492,0.163455149501661,0.163455149501661,-5.30052778008462e-19,0.00402099668315505,0.00402099668315505,0.100402099668316,0.1
0.0498,0.165448504983389,0.165448504983389,-5.41652551236981e-19,0.0041196677795103,0.0041196677795103,0.100411966777951,0.1
0.0504,0.167441860465116,0.167441860465116,-5.53346240126533e-19,0.00421953488915442,0.00421953488915441,0.100421953488915,0.1
0.051,0.169435215946844,0.169435215946844,-5.6513384467712e-19,0.00432059801208741,0.00432059801208741,0.100432059801209,0.1
0.0516,0.171428571428572,0.171428571428572,-5.7701536488874e-19,0.00442285714830927,0.00442285714830927,0.100442285714831,0.1
0.0522,0.173421926910299,0.173421926910299,-5.88990800761394e-19,0.00452631229782001,0.00452631229782001,0.100452631229782,0.1
0.0528,0.175415282392027,0.175415282392027,-6.01060152295082e-19,0.00463096346061962,0.00463096346061962,0.100463096346062,0.1
0.0534,0.177408637873754,0.177408637873754,-6.13223419489804e-19,0.0047368106367081,0.0047368106367081,0.100473681063671,0.1
0.054,0.179401993355482,0.179401993355482,-6.25480602345559e-19,0.00484385382608546,0.00484385382608546,0.100484385382609,0.1
0.0546,0.18139534883721,0.181395348837209,-6.37831700862349e-19,0.00495209302875169,0.00495209302875168,0.100495209302875,0.1
0.0552,0.183388704318937,0.183388704318937,-6.50276715040172e-19,0.00506152824470679,0.00506152824470679,0.100506152824471,0.1
0.0558,0.185382059800665,0.185382059800665,-6.62815644879029e-19,0.00517215947395076,0.00517215947395076,0.100517215947395,0.1
0.0564,0.187375415282392,0.187375415282392,-6.7544849037892e-19,0.00528398671648361,0.00528398671648361,0.100528398671648,0.1
0.057,0.18936877076412,0.18936877076412,-6.88175251539845e-19,0.00539700997230533,0.00539700997230533,0.100539700997231,0.1
0.0576,0.191362126245847,0.191362126245847,-7.00995928361803e-19,0.00551122924141592,0.00551122924141592,0.100551122924142,0.1
0.0582,0.193355481727575,0.193355481727575,-7.13910520844796e-19,0.00562664452381539,0.00562664452381538,0.100562664452382,0.1
0.0588,0.195348837209303,0.195348837209303,-7.26919028988822e-19,0.00574325581950372,0.00574325581950372,0.10057432558195,0.1
0.0594,0.19734219269103,0.19734219269103,-7.40021452793882e-19,0.00586106312848093,0.00586106312848093,0.100586106312848,0.1
0.06,0.199335548172758,0.199335548172758,-7.53217792259976e-19,0.00598006645074702,0.00598006645074701,0.100598006645075,0.1
0.0606,0.201328903654485,0.201328903654485,-7.66508047387104e-19,0.00610026578630197,0.00610026578630197,0.10061002657863,0.1
0.0612,0.203322259136213,0.203322259136213,-7.79892218175265e-19,0.0062216611351458,0.0062216611351458,0.100622166113515,0.1
0.0618,0.205315614617941,0.20531561461794,-7.9337030462446e-19,0.0063442524972785,0.0063442524972785,0.100634425249728,0.1
0.0624,0.207308970099668,0.207308970099668,-8.0694230673469e-19,0.00646803987270008,0.00646803987270008,0.10064680398727,0.1
0.063,0.209302325581396,0.209302325581396,-8.20608224505953e-19,0.00659302326141053,0.00659302326141052,0.100659302326141,0.1
0.0636,0.211295681063123,0.211295681063123,-8.3436805793825e-19,0.00671920266340985,0.00671920266340984,0.100671920266341,0.1
0.0642,0.213289036544851,0.213289036544851,-8.4822180703158e-19,0.00684657807869804,0.00684657807869803,0.10068465780787,0.1
0.0648,0.215282392026578,0.215282392026578,-8.62169471785945e-19,0.00697514950727511,0.0069751495072751,0.100697514950728,0.1
0.0654,0.217275747508306,0.217275747508306,-8.76211052201344e-19,0.00710491694914104,0.00710491694914104,0.100710491694914,0.1
0.066,0.219269102990034,0.219269102990033,-8.90346548277775e-19,0.00723588040429585,0.00723588040429585,0.10072358804043,0.1
0.0666,0.221262458471761,0.221262458471761,-9.04575960015241e-19,0.00736803987273954,0.00736803987273953,0.100736803987274,0.1
0.0672,0.223255813953489,0.223255813953489,-9.18899287413742e-19,0.00750139535447209,0.00750139535447209,0.100750139535447,0.1
0.0678,0.225249169435216,0.225249169435216,-9.33316530473275e-19,0.00763594684949352,0.00763594684949352,0.100763594684949,0.1
0.0684,0.227242524916944,0.227242524916944,-9.47827689193843e-19,0.00777169435780383,0.00777169435780382,0.10077716943578,0.1
0.069,0.229235880398671,0.229235880398671,-9.62432763575444e-19,0.007908637879403,0.007908637879403,0.10079086378794,0.1
0.0696,0.231229235880399,0.231229235880399,-9.77131753618079e-19,0.00804677741429105,0.00804677741429104,0.100804677741429,0.1
0.0702,0.233222591362127,0.233222591362126,-9.91924659321748e-19,0.00818611296246797,0.00818611296246797,0.100818611296247,0.1
0.0708,0.235215946843854,0.235215946843854,-1.00681148068645e-18,0.00832664452393376,0.00832664452393376,0.100832664452393,0.1
0.0714,0.237209302325582,0.237209302325582,-1.02179221771219e-18,0.00846837209868843,0.00846837209868842,0.100846837209869,0.1
0.072,0.239202657807309,0.239202657807309,-1.03686687039896e-18,0.00861129568673197,0.00861129568673196,0.100861129568673,0.1
0.0726,0.241196013289037,0.241196013289037,-1.05203543874676e-18,0.00875541528806438,0.00875541528806438,0.100875541528806,0.1
0.0732,0.243189368770764,0.243189368770764,-1.0672979227556e-18,0.00890073090268566,0.00890073090268566,0.100890073090269,0.1
0.0738,0.245182724252492,0.245182724252492,-1.08265432242547e-18,0.00904724253059582,0.00904724253059582,0.10090472425306,0.1
0.0744,0.24717607973422,0.247176079734219,-1.10078298691761e-18,0.00919495017179864,0.00919495017179863,0.10091949501718,0.1
0.075,0.249169435215947,0.249169435215947,-1.11913229966058e-18,0.00934385382629052,0.00934385382629051,0.100934385382629,0.1
0.0756,0.251162790697675,0.251162790697675,-1.13766253707309e-18,0.00949395349407139,0.00949395349407138,0.100949395349407,0.1
0.0762,0.253156146179402,0.253156146179402,-1.15637369915516e-18,0.00964524917514125,0.00964524917514125,0.100964524917514,0.1
0.0768,0.25514950166113,0.25514950166113,-1.17526578590677e-18,0.00979774086950012,0.00979774086950011,0.10097977408695,0.1
0.0774,0.257142857142857,0.257142857142857,-1.19433879732792e-18,0.00995142857714797,0.00995142857714797,0.100995142857715,0.1
0.078,0.259136212624585,0.259136212624585,-1.21359273341863e-18,0.0101063122980848,0.0101063122980848,0.101010631229809,0.1
0.0786,0.261129568106313,0.261129568106312,-1.23302759417888e-18,0.0102623920323107,0.0102623920323107,0.101026239203231,0.1
0.0792,0.26312292358804,0.26312292358804,-1.25264337960867e-18,0.0104196677798255,0.0104196677798255,0.101041966777983,0.1
0.0798,0.265116279069768,0.265116279069768,-1.27244008970802e-18,0.0105781395406294,0.0105781395406294,0.101057813954063,0.1
0.0804,0.267109634551495,0.267109634551495,-1.29241772447691e-18,0.0107378073147222,0.0107378073147222,0.101073780731472,0.1
0.081,0.269102990033223,0.269102990033223,-1.31257628391535e-18,0.010898671102104,0.010898671102104,0.10108986711021,0.1
0.0816,0.27109634551495,0.27109634551495,-1.33291576802333e-18,0.0110607309027749,0.0110607309027749,0.101106073090278,0.1
0.0822,0.273089700996678,0.273089700996678,-1.35343617680087e-18,0.0112239867167347,0.0112239867167347,0.101122398671673,0.1
0.0828,0.275083056478406,0.275083056478405,-1.37413751024795e-18,0.0113884385439835,0.0113884385439835,0.101138843854398,0.1
0.0834,0.277076411960133,0.277076411960133,-1.39501976836457e-18,0.0115540863845213,0.0115540863845213,0.101155408638452,0.1
0.084,0.279069767441861,0.279069767441861,-1.41608295115075e-18,0.0117209302383482,0.0117209302383481,0.101172093023835,0.1
0.0846,0.281063122923588,0.281063122923588,-1.43732705860647e-18,0.011888970105464,0.011888970105464,0.101188897010546,0.1
0.0852,0.283056478405316,0.283056478405316,-1.45875209073173e-18,0.0120582059858688,0.0120582059858688,0.101205820598587,0.1
0.0858,0.285049833887044,0.285049833887043,-1.48035804752655e-18,0.0122286378795626,0.0122286378795626,0.101222863787956,0.1
0.0864,0.287043189368771,0.287043189368771,-1.50214492899091e-18,0.0124002657865454,0.0124002657865454,0.101240026578655,0.1
0.087,0.289036544850499,0.289036544850499,-1.52411273512482e-18,0.0125730897068172,0.0125730897068172,0.101257308970682,0.1
0.0876,0.291029900332226,0.291029900332226,-1.54626146592827e-18,0.012747109640378,0.0127471096403779,0.101274710964038,0.1
0.0882,0.293023255813954,0.293023255813954,-1.56859112140128e-18,0.0129223255872277,0.0129223255872277,0.101292232558723,0.1
0.0888,0.295016611295681,0.295016611295681,-1.59110170154383e-18,0.0130987375473665,0.0130987375473665,0.101309873754737,0.1
0.0894,0.297009966777409,0.297009966777409,-1.61379320635592e-18,0.0132763455207943,0.0132763455207943,0.101327634552079,0.1
0.09,0.299003322259137,0.299003322259136,-1.63666563583756e-18,0.0134551495075111,0.0134551495075111,0.101345514950751,0.1
0.0906,0.300996677740864,0.300996677740864,-1.65971898998875e-18,0.0136351495075168,0.0136351495075168,0.101363514950752,0.1
0.0912,0.302990033222592,0.302990033222592,-1.68295326880949e-18,0.0138163455208116,0.0138163455208116,0.101381634552081,0.1
0.0918,0.304983388704319,0.304983388704319,-1.70636847229978e-18,0.0139987375473954,0.0139987375473954,0.10139987375474,0.1
0.0924,0.306976744186047,0.306976744186047,-1.72996460045961e-18,0.0141823255872681,0.0141823255872681,0.101418232558727,0.1
0.093,0.308970099667774,0.308970099667774,-1.75374165328899e-18,0.0143671096404299,0.0143671096404299,0.101436710964043,0.1
0.0936,0.310963455149502,0.310963455149502,-1.77769963078791e-18,0.0145530897068806,0.0145530897068806,0.101455308970688,0.1
0.0942,0.31295681063123,0.312956810631229,-1.80183853295638e-18,0.0147402657866204,0.0147402657866204,0.101474026578662,0.1
0.0948,0.314950166112957,0.314950166112957,-1.8261583597944e-18,0.0149286378796491,0.0149286378796491,0.101492863787965,0.1
0.0954,0.316943521594685,0.316943521594685,-1.85065911130197e-18,0.0151182059859669,0.0151182059859668,0.101511820598597,0.1
0.096,0.318936877076412,0.318936877076412,-1.87534078747908e-18,0.0153089701055736,0.0153089701055736,0.101530897010557,0.1
0.0966,0.32093023255814,0.32093023255814,-1.90020338832574e-18,0.0155009302384693,0.0155009302384693,0.101550093023847,0.1
0.0972,0.322923588039868,0.322923588039867,-1.92524691384195e-18,0.0156940863846541,0.015694086384654,0.101569408638465,0.1
0.0978,0.324916943521595,0.324916943521595,-1.9504713640277e-18,0.0158884385441278,0.0158884385441278,0.101588843854413,0.1
0.0984,0.326910299003323,0.326910299003322,-1.975876738883e-18,0.0160839867168905,0.0160839867168905,0.101608398671689,0.1
0.099,0.32890365448505,0.32890365448505,-2.00146303840785e-18,0.0162807309029422,0.0162807309029422,0.101628073090294,0.1
0.0996,0.330897009966778,0.330897009966778,-2.02723026260224e-18,0.0164786711022829,0.0164786711022829,0.101647867110228,0.1
0.1002,0.332890365448505,0.332890365448505,-2.05317841146619e-18,0.0166778073149126,0.0166778073149126,0.101667780731491,0.1
0.1008,0.334883720930233,0.334883720930233,-2.07930748499967e-18,0.0168781395408313,0.0168781395408313,0.101687813954083,0.1
0.1014,0.336877076411961,0.33687707641196,-2.10561748320271e-18,0.017079667780039,0.017079667780039,0.101707966778004,0.1
0.102,0.338870431893688,0.338870431893688,-2.13210840607529e-18,0.0172823920325357,0.0172823920325357,0.101728239203254,0.1
0.1026,0.340863787375416,0.340863787375416,-2.15878025361742e-18,0.0174863122983214,0.0174863122983214,0.101748631229832,0.1
0.1032,0.342857142857143,0.342857142857143,-2.1856330258291e-18,0.0176914285773961,0.0176914285773961,0.10176914285774,0.1
0.1038,0.344850498338871,0.344850498338871,-2.21266672271032e-18,0.0178977408697598,0.0178977408697598,0.101789774086976,0.1
0.1044,0.346843853820598,0.346843853820598,-2.23988134426109e-18,0.0181052491754124,0.0181052491754124,0.101810524917541,0.1
0.105,0.348837209302326,0.348837209302326,-2.26727689048141e-18,0.0183139534943541,0.0183139534943541,0.101831395349435,0.1
0.1056,0.350830564784054,0.350830564784053,-2.29485336137127e-18,0.0185238538265848,0.0185238538265848,0.101852385382659,0.1
0.1062,0.352823920265781,0.352823920265781,-2.32261075693069e-18,0.0187349501721045,0.0187349501721044,0.10187349501721,0.1
0.1068,0.354817275747509,0.354817275747509,-2.35054907715965e-18,0.0189472425309131,0.0189472425309131,0.101894724253091,0.1
0.1074,0.356810631229236,0.356810631229236,-2.37866832205815e-18,0.0191607309030108,0.0191607309030108,0.101916073090301,0.1
0.108,0.358803986710964,0.358803986710964,-2.4069684916262e-18,0.0193754152883974,0.0193754152883974,0.10193754152884,0.1
0.1086,0.360797342192691,0.360797342192691,-2.4354495858638e-18,0.0195912956870731,0.0195912956870731,0.101959129568707,0.1
0.1092,0.362790697674419,0.362790697674419,-2.46411160477095e-18,0.0198083720990377,0.0198083720990377,0.101980837209904,0.1
0.1098,0.364784053156147,0.364784053156146,-2.49295454834764e-18,0.0200266445242914,0.0200266445242914,0.102002664452429,0.1
0.1104,0.366777408637874,0.366777408637874,-2.52197841659388e-18,0.020246112962834,0.020246112962834,0.102024611296283,0.1
0.111,0.368770764119602,0.368770764119602,-2.55118320950967e-18,0.0204667774146656,0.0204667774146656,0.102046677741467,0.1
0.1116,0.370764119601329,0.370764119601329,-2.580568927095e-18,0.0206886378797863,0.0206886378797863,0.102068863787979,0.1
0.1122,0.372757475083057,0.372757475083057,-2.61013556934989e-18,0.0209116943581959,0.0209116943581959,0.10209116943582,0.1
0.1128,0.374750830564785,0.374750830564784,-2.63988313627431e-18,0.0211359468498945,0.0211359468498945,0.102113594684989,0.1
0.1134,0.376744186046512,0.376744186046512,-2.66981162786829e-18,0.0213613953548821,0.0213613953548821,0.102136139535488,0.1
0.114,0.37873754152824,0.378737541528239,-2.69992104413181e-18,0.0215880398731587,0.0215880398731587,0.102158803987316,0.1
0.1146,0.380730897009967,0.380730897009967,-2.73021138506488e-18,0.0218158804047244,0.0218158804047243,0.102181588040472,0.1
0.1152,0.382724252491695,0.382724252491695,-2.7606826506675e-18,0.022044916949579,0.0220449169495789,0.102204491694958,0.1
0.1158,0.384717607973422,0.384717607973422,-2.79133484093966e-18,0.0222751495077226,0.0222751495077225,0.102227514950772,0.1
0.1164,0.38671096345515,0.38671096345515,-2.82216795588137e-18,0.0225065780791552,0.0225065780791551,0.102250657807916,0.1
0.117,0.388704318936878,0.388704318936877,-2.85318199549263e-18,0.0227392026638767,0.0227392026638767,0.102273920266388,0.1
0.1176,0.390697674418605,0.390697674418605,-2.88437695977343e-18,0.0229730232618873,0.0229730232618873,0.102297302326189,0.1
0.1182,0.392691029900333,0.392691029900332,-2.91575284872378e-18,0.0232080398731869,0.0232080398731869,0.102320803987319,0.1
0.1188,0.39468438538206,0.39468438538206,-2.94730966234368e-18,0.0234442524977755,0.0234442524977755,0.102344425249778,0.1
0.1194,0.396677740863788,0.396677740863788,-2.97904740063312e-18,0.0236816611356531,0.0236816611356531,0.102368166113565,0.1
0.12,0.398671096345516,0.398671096345515,-3.01096606359212e-18,0.0239202657868197,0.0239202657868196,0.102392026578682,0.1
0.1206,0.400664451827243,0.400664451827243,-3.04306565122065e-18,0.0241600664512752,0.0241600664512752,0.102416006645128,0.1
0.1212,0.402657807308971,0.40265780730897,-3.07534616351874e-18,0.0244010631290198,0.0244010631290198,0.102440106312902,0.1
0.1218,0.404651162790698,0.404651162790698,-3.10780760048637e-18,0.0246432558200533,0.0246432558200533,0.102464325582005,0.1
0.1224,0.406644518272426,0.406644518272426,-3.14044996212355e-18,0.0248866445243759,0.0248866445243759,0.102488664452438,0.1
0.123,0.408637873754153,0.408637873754153,-3.17327324843028e-18,0.0251312292419875,0.0251312292419874,0.102513122924199,0.1
0.1236,0.410631229235881,0.410631229235881,-3.20627745940655e-18,0.025377009972888,0.025377009972888,0.102537700997289,0.1
0.1242,0.412624584717609,0.412624584717608,-3.23946259505238e-18,0.0256239867170776,0.0256239867170775,0.102562398671708,0.1
0.1248,0.414617940199336,0.414617940199336,-3.27282865536774e-18,0.0258721594745561,0.0258721594745561,0.102587215947456,0.1
0.1254,0.416611295681064,0.416611295681063,-3.30637564035266e-18,0.0261215282453236,0.0261215282453236,0.102612152824532,0.1
0.126,0.418604651162791,0.418604651162791,-3.34010355000712e-18,0.0263720930293802,0.0263720930293802,0.102637209302938,0.1
0.1266,0.420598006644519,0.420598006644519,-3.37401238433113e-18,0.0266238538267257,0.0266238538267257,0.102662385382673,0.1
0.1272,0.422591362126246,0.422591362126246,-3.40810214332468e-18,0.0268768106373602,0.0268768106373602,0.102687681063736,0.1
0.1278,0.424584717607974,0.424584717607974,-3.44237282698779e-18,0.0271309634612837,0.0271309634612837,0.102713096346128,0.1
0.1284,0.426578073089702,0.426578073089701,-3.47682443532043e-18,0.0273863122984963,0.0273863122984962,0.10273863122985,0.1
0.129,0.428571428571429,0.428571428571429,-3.51145696832263e-18,0.0276428571489978,0.0276428571489977,0.1027642857149,0.1
0.1296,0.430564784053157,0.430564784053156,-3.54627042599438e-18,0.0279005980127883,0.0279005980127883,0.102790059801279,0.1
0.1302,0.432558139534884,0.432558139534884,-3.58126480833567e-18,0.0281595348898678,0.0281595348898678,0.102815953488987,0.1
0.1308,0.434551495016612,0.434551495016612,-3.6164401153465e-18,0.0284196677802363,0.0284196677802363,0.102841966778024,0.1
