"Time","heatCapacitor.T","eddyCurrentForce.lossPower","mass.s"
0.066,293.14999,0,1.3200001
0.066500001,293.14999,0,1.33
0.067000002,293.14999,0,1.34
0.067500003,293.14999,0,1.35
0.068000004,293.14999,0,1.36
0.068499997,293.14999,0,1.37
0.068999998,293.14999,0,1.38
0.069499999,293.14999,0,1.39
0.07,293.14999,0,1.4
0.070500001,293.14999,0,1.41
0.071000002,293.14999,0,1.42
0.071500003,293.14999,0,1.4299999
0.071999997,293.14999,0,1.4400001
0.072499998,293.14999,0,1.45
0.072999999,293.14999,0,1.46
0.0735,293.14999,0,1.47
0.074000001,293.14999,0,1.48
0.074500002,293.14999,0,1.49
0.075000003,293.14999,0,1.5
0.075499997,293.14999,0,1.51
0.075999998,293.14999,0,1.52
0.076499999,293.14999,0,1.53
0.077,293.14999,0,1.54
0.077500001,293.14999,0,1.55
0.078000002,293.14999,0,1.5599999
0.078500003,293.14999,0,1.5700001
0.079000004,293.14999,0,1.58
0.079499997,293.14999,0,1.59
0.079999998,293.14999,0,1.6
0.080499999,293.14999,0,1.61
0.081,293.14999,0,1.62
0.081500001,293.14999,0,1.63
0.082000002,293.14999,0,1.64
0.082500003,293.14999,0,1.65
0.082999997,293.14999,0,1.66
0.083499998,293.14999,0,1.67
0.083999999,293.14999,0,1.6799999
0.0845,293.14999,0,1.6900001
0.085000001,293.14999,0,1.7
0.085500002,293.14999,0,1.71
0.086000003,293.14999,0,1.72
0.086499996,293.14999,0,1.73
0.086999997,293.14999,0,1.74
0.087499999,293.14999,0,1.75
0.088,293.14999,0,1.76
0.088500001,293.14999,0,1.77
0.089000002,293.14999,0,1.78
0.089500003,293.14999,0,1.79
0.090000004,293.14999,0,1.8
0.090499997,293.14999,0,1.8099999
0.090999998,293.14999,0,1.8200001
0.091499999,293.14999,0,1.83
0.092,293.14999,0,1.84
0.092500001,293.14999,0,1.85
0.093000002,293.14999,0,1.86
0.093500003,293.14999,0,1.87
0.093999997,293.14999,0,1.88
0.094499998,293.14999,0,1.89
0.094999999,293.14999,0,1.9
0.0955,293.14999,0,1.91
0.096000001,293.14999,0,1.92
0.096500002,293.14999,0,1.9299999
0.097000003,293.14999,0,1.9400001
0.097499996,293.14999,0,1.95
0.097999997,293.14999,0,1.96
0.098499998,293.14999,0,1.97
0.098999999,293.14999,0,1.98
0.0995,293.14999,0,1.99
0.1,293.14999,0,2
0.1005,293.14999,0.039999999,2.01
0.101,293.15005,0.16000001,2.02
0.1015,293.15018,0.36000007,2.03
0.102,293.15042,0.64000034,2.04
0.1025,293.15085,1.0000011,2.05
0.103,293.15143,1.4400028,2.0599999
0.1035,293.15228,1.9600061,2.0699999
0.104,293.15341,2.5600119,2.0799997
0.1045,293.15485,3.2400212,2.0899997
0.105,293.15668,4.0000362,2.0999994
0.1055,293.15887,4.8400578,2.1099992
0.106,293.16153,5.7600899,2.1199989
0.1065,293.16464,6.7601337,2.1299984
0.107,293.1683,7.8401937,2.139998
0.1075,293.17252,9.0002737,2.1499975
0.108,293.17731,10.240377,2.1599967
0.1085,293.18274,11.560512,2.169996
0.109,293.18887,12.960681,2.1799948
0.1095,293.19574,14.440892,2.1899936
0.11,293.20334,16.001152,2.1999922
0.1105,293.21173,17.641472,2.2099907
0.111,293.22098,19.361856,2.2199888
0.1115,293.23111,21.162317,2.2299869
0.112,293.24216,23.042868,2.2399845
0.1125,293.25418,25.003515,2.2499821
0.113,293.26718,27.044277,2.2599792
0.1135,293.28125,29.165163,2.2699759
0.114,293.29636,31.366192,2.2799723
0.1145,293.31262,33.647377,2.2899683
0.115,293.33002,36.008739,2.2999637
0.1155,293.34863,38.450294,2.3099589
0.116,293.3685,40.972061,2.3199534
0.1165,293.38962,43.574062,2.3299477
0.117,293.41208,46.256321,2.3399413
0.1175,293.43591,49.01886,2.3499343
0.118,293.46112,51.861706,2.3599267
0.1185,293.48776,54.784885,2.3699183
0.119,293.51593,57.788422,2.3799093
0.1195,293.54559,60.872353,2.3898997
0.12,293.57681,64.036705,2.3998892
0.1205,293.60965,67.281509,2.409878
0.121,293.6441,70.606796,2.4198661
0.1215,293.68027,74.012619,2.429853
0.122,293.71814,77.498993,2.4398391
0.1225,293.75778,81.065971,2.4498241
0.123,293.79922,84.713593,2.4598083
0.1235,293.8425,88.441902,2.4697914
0.124,293.88766,92.250938,2.4797733
0.1245,293.93478,96.140747,2.489754
0.125,293.98383,100.11137,2.4997337
0.12549999,294.03491,104.16288,2.5097122
0.126,294.08801,108.29531,2.5196893
0.1265,294.14322,112.50871,2.529665
0.127,294.20053,116.80315,2.5396392
0.1275,294.26004,121.17868,2.549612
0.12800001,294.32175,125.63536,2.5595834
0.1285,294.38568,130.17325,2.5695534
0.12899999,294.45193,134.7924,2.5795214
0.1295,294.52051,139.49289,2.589488
0.13,294.59143,144.2748,2.5994527
0.1305,294.66479,149.13815,2.6094158
0.131,294.7406,154.08307,2.6193767
0.13150001,294.81888,159.10959,2.6293359
0.132,294.89972,164.21779,2.6392932
0.13249999,294.98312,169.40776,2.6492481
0.133,295.06915,174.67957,2.6592011
0.13349999,295.15781,180.03329,2.669152
0.134,295.24918,185.46902,2.6791005
0.1345,295.34329,190.98683,2.6890466
0.13500001,295.44019,196.58681,2.6989906
0.1355,295.53992,202.26903,2.7089319
0.13600001,295.64249,208.0336,2.7188706
0.1365,295.74796,213.8806,2.7288067
0.13699999,295.85638,219.81012,2.7387404
0.1375,295.96777,225.82225,2.7486711
0.138,296.08221,231.91708,2.758599
0.13850001,296.19971,238.09471,2.7685239
0.139,296.32031,244.35526,2.778446
0.13950001,296.44409,250.69879,2.7883646
0.14,296.57104,257.1254,2.7982805
0.14049999,296.70123,263.63522,2.808193
0.141,296.83469,270.22836,2.8181021
0.1415,296.97147,276.90488,2.8280077
0.142,297.1116,283.66489,2.8379099
0.1425,297.25516,290.50851,2.8478086
0.14300001,297.40213,297.43582,2.8577037
0.1435,297.55261,304.44696,2.867595
0.14399999,297.7066,311.54202,2.8774822
0.1445,297.86417,318.72113,2.8873656
0.145,298.02533,325.98434,2.8972452
0.1455,298.19016,333.33179,2.9071205
0.146,298.35867,340.76358,2.9169915
0.14650001,298.53094,348.27982,2.9268582
0.147,298.70697,355.88062,2.9367204
0.14749999,298.88684,363.56607,2.9465783
0.148,299.07056,371.33627,2.9564314
0.1485,299.25818,379.19135,2.96628
0.149,299.44977,387.13138,2.9761236
0.1495,299.64532,395.15649,2.9859624
0.15000001,299.84494,403.26675,2.9957962
0.1505,300.04861,411.46228,3.0056248
0.15099999,300.25641,419.74316,3.0154481
0.1515,300.46835,428.1095,3.0252662
0.152,300.68454,436.56134,3.0350788
0.1525,300.90494,445.09885,3.0448856
0.153,301.12964,453.72205,3.054687
0.15350001,301.35867,462.43103,3.0644827
0.154,301.59207,471.22589,3.0742724
0.15449999,301.82993,480.10672,3.0840559
0.155,302.0722,489.07352,3.0938334
0.15549999,302.319,498.12643,3.1036046
0.156,302.57034,507.26544,3.1133695
0.1565,302.82626,516.49066,3.1231279
0.15700001,303.08685,525.80212,3.1328797
0.1575,303.35208,535.19989,3.1426246
0.15800001,303.62204,544.68396,3.1523628
0.1585,303.89679,554.25439,3.1620939
0.15899999,304.1763,563.91119,3.171818
0.1595,304.46069,573.65442,3.1815348
0.16,304.74997,583.48401,3.1912441
0.1605,305.04419,593.40002,3.2009461
0.161,305.34335,603.4024,3.2106404
0.16150001,305.64758,613.49115,3.2203267
0.162,305.95685,623.6662,3.2300053
0.16249999,306.27124,633.92761,3.2396758
0.163,306.59079,644.27521,3.2493382
0.1635,306.9155,654.70905,3.258992
0.164,307.24548,665.22894,3.2686374
0.1645,307.58072,675.8349,3.2782743
0.16500001,307.9213,686.52673,3.2879024
0.1655,308.26724,697.30438,3.2975214
0.16599999,308.61859,708.16772,3.3071315
0.1665,308.97537,719.11652,3.3167324
0.167,309.33768,730.15076,3.3263237
0.1675,309.70551,741.27014,3.3359058
0.168,310.07892,752.47449,3.3454781
0.16850001,310.45795,763.76361,3.3550406
0.169,310.84265,775.13727,3.364593
0.16949999,311.23306,786.59515,3.3741353
0.17,311.62921,798.13708,3.3836672
0.1705,312.03119,809.7627,3.393189
0.171,312.43896,821.47174,3.4026997
0.1715,312.85266,833.26373,3.4122
0.17200001,313.27222,845.13837,3.421689
0.1725,313.69775,857.09528,3.4311669
0.17299999,314.12927,869.13397,3.4406335
0.1735,314.56683,881.25409,3.4500887
0.17399999,315.01047,893.45508,3.4595323
0.1745,315.46024,905.73645,3.4689641
0.175,315.91614,918.0976,3.4783838
0.17550001,316.37827,930.53809,3.4877913
0.176,316.84662,943.05719,3.4971864
0.17649999,317.32126,955.65436,3.5065689
0.177,317.80222,968.3288,3.5159388
0.17749999,318.28955,981.0799,3.5252957
0.178,318.78326,993.9068,3.5346394
0.1785,319.28345,1006.8088,3.5439699
0.17900001,319.79007,1019.785,3.5532868
0.1795,320.30319,1032.8346,3.5625901
0.18000001,320.82285,1045.9564,3.5718796
0.1805,321.34909,1059.1498,3.5811548
0.18099999,321.88193,1072.4136,3.590416
0.1815,322.42142,1085.7467,3.5996625
0.182,322.96759,1099.1481,3.6088943
0.1825,323.52048,1112.6165,3.6181114
0.183,324.08014,1126.1508,3.6273131
0.18350001,324.64658,1139.7495,3.6364996
0.184,325.21985,1153.4115,3.6456709
0.18449999,325.79996,1167.1354,3.6548262
0.185,326.38693,1180.9196,3.6639655
0.1855,326.98087,1194.7626,3.6730886
0.186,327.58173,1208.6628,3.6821954
0.1865,328.18951,1222.6187,3.6912856
0.18700001,328.80429,1236.6284,3.7003591
0.1875,329.42606,1250.6902,3.7094154
0.18799999,330.05487,1264.8022,3.7184544
0.1885,330.69077,1278.9625,3.7274759
0.189,331.33374,1293.1692,3.7364798
0.1895,331.98386,1307.4199,3.7454658
0.19,332.64108,1321.7128,3.7544334
0.19050001,333.30548,1336.0453,3.7633824
0.191,333.97705,1350.4153,3.7723129
0.19149999,334.65585,1364.8202,3.7812245
0.192,335.34186,1379.2577,3.790117
0.1925,336.0351,1393.7251,3.79899
0.193,336.7356,1408.2196,3.8078434
0.1935,337.44327,1422.7386,3.8166769
0.19400001,338.15823,1437.2791,3.8254902
0.1945,338.88046,1451.8381,3.8342831
0.19499999,339.60995,1466.4126,3.8430552
0.1955,340.34677,1480.9993,3.8518066
0.19599999,341.09085,1495.595,3.8605368
0.1965,341.84225,1510.1962,3.8692455
0.197,342.60098,1524.7994,3.8779325
0.19750001,343.367,1539.4012,3.8865976
0.198,344.14035,1553.9976,3.8952403
0.19850001,344.92099,1568.5848,3.9038606
0.199,345.70892,1583.1588,3.9124582
0.19949999,346.50418,1597.7157,3.9210327
0.2,347.3067,1612.2511,3.9295838
0.2005,348.11243,1610.6227,3.9381113
0.20100001,348.9173,1608.9358,3.9466152
0.2015,349.72131,1607.1903,3.9550953
0.20200001,350.52441,1605.3862,3.9635518
0.2025,351.3266,1603.5236,3.9719846
0.20299999,352.12787,1601.6022,3.9803934
0.2035,352.92813,1599.6222,3.9887786
0.204,353.72739,1597.5833,3.9971397
0.2045,354.5256,1595.4857,4.005477
0.205,355.32278,1593.3292,4.0137901
0.20550001,356.11887,1591.1141,4.0220795
0.206,356.91382,1588.8402,4.030345
0.20649999,357.70764,1586.5076,4.0385861
0.207,358.50027,1584.1162,4.0468035
0.2075,359.29172,1581.6663,4.0549965
0.208,360.08191,1579.1577,4.0631652
0.2085,360.87085,1576.5907,4.07131
0.20900001,361.65851,1573.9652,4.0794306
0.2095,362.44482,1571.2815,4.0875268
0.20999999,363.22977,1568.5396,4.0955987
0.2105,364.01337,1565.7394,4.1036463
0.211,364.7955,1562.8813,4.1116695
0.2115,365.57623,1559.9655,4.119668
0.212,366.35547,1556.9919,4.1276426
0.21250001,367.13321,1553.9609,4.1355925
0.213,367.90942,1550.8724,4.143518
0.21349999,368.68408,1547.7269,4.1514192
0.214,369.45715,1544.5244,4.1592956
0.2145,370.22861,1541.2651,4.1671476
0.215,370.99841,1537.9493,4.1749749
0.2155,371.76657,1534.5773,4.1827779
0.21600001,372.53302,1531.1492,4.190556
0.2165,373.29773,1527.6653,4.1983094
0.21699999,374.0607,1524.1257,4.2060385
0.2175,374.82187,1520.531,4.2137427
0.21799999,375.58124,1516.8813,4.2214222
0.2185,376.33878,1513.1769,4.2290769
0.219,377.09445,1509.4182,4.2367067
0.21950001,377.84824,1505.6053,4.2443123
0.22,378.60007,1501.7388,4.2518926
0.22050001,379.34998,1497.8188,4.2594481
0.221,380.09793,1493.8458,4.2669792
0.22149999,380.84384,1489.8201,4.2744851
0.222,381.58774,1485.7421,4.2819662
0.2225,382.32962,1481.6122,4.2894225
0.223,383.0694,1477.4308,4.296854
0.2235,383.8071,1473.1984,4.3042603
0.22400001,384.54263,1468.9152,4.3116422
0.2245,385.27603,1464.5817,4.3189988
0.22499999,386.00723,1460.1982,4.3263307
0.2255,386.73624,1455.7655,4.3336372
0.226,387.46301,1451.2838,4.340919
0.2265,388.18756,1446.7538,4.348176
0.227,388.90982,1442.1757,4.3554082
0.22750001,389.62979,1437.55,4.3626151
0.228,390.34741,1432.8774,4.3697972
0.22849999,391.06268,1428.1583,4.3769541
0.229,391.7756,1423.3932,4.3840861
0.2295,392.48611,1418.5826,4.3911929
0.23,393.19421,1413.7272,4.3982754
0.2305,393.8999,1408.8273,4.4053326
0.23100001,394.60312,1403.8835,4.4123645
0.2315,395.30383,1398.8965,4.4193716
0.23199999,396.00204,1393.8667,4.4263535
0.2325,396.69772,1388.7948,4.4333105
0.233,397.39087,1383.6813,4.4402428
0.2335,398.08145,1378.5267,4.4471498
0.234,398.76947,1373.3319,4.4540319
0.23450001,399.45486,1368.0973,4.4608889
0.235,400.13763,1362.8235,4.467721
0.23549999,400.81775,1357.5111,4.4745283
0.236,401.49518,1352.1608,4.4813104
0.23649999,402.16992,1346.7732,4.4880676
0.237,402.84198,1341.3489,4.4947996
0.2375,403.51132,1335.8885,4.5015068
0.23800001,404.17792,1330.3928,4.5081892
0.2385,404.84174,1324.8624,4.5148468
0.23899999,405.50281,1319.298,4.5214791
0.2395,406.16107,1313.7001,4.5280867
0.23999999,406.81653,1308.0695,4.5346689
0.2405,407.46915,1302.4069,4.5412269
0.241,408.11893,1296.7128,4.5477595
0.24150001,408.76587,1290.988,4.5542679
0.242,409.40994,1285.2333,4.560751
0.24250001,410.05112,1279.4492,4.5672092
0.243,410.68939,1273.6366,4.5736427
0.24349999,411.32474,1267.796,4.5800514
0.244,411.95718,1261.9281,4.5864353
0.2445,412.58667,1256.0338,4.5927944
0.245,413.21323,1250.1136,4.5991287
0.2455,413.83679,1244.1683,4.6054382
0.24600001,414.45737,1238.1987,4.6117234
0.2465,415.07498,1232.2053,4.6179838
0.24699999,415.68958,1226.189,4.6242194
0.2475,416.30115,1220.1504,4.6304302
0.248,416.90973,1214.0903,4.6366167
0.2485,417.51523,1208.0094,4.6427789
0.249,418.11771,1201.9083,4.6489162
0.24950001,418.71713,1195.788,4.6550288
0.25,419.31351,1189.6488,4.6611171
0.25049999,419.9068,1183.4918,4.667181
0.25099999,420.49698,1177.3175,4.6732202
0.25150001,421.08411,1171.1268,4.679235
0.252,421.66812,1164.9203,4.685226
0.2525,422.24902,1158.6986,4.6911922
0.25299999,422.82681,1152.4626,4.697134
0.25350001,423.40149,1146.2131,4.7030516
0.25400001,423.97302,1139.9506,4.7089448
0.2545,424.54144,1133.6758,4.7148137
0.255,425.10669,1127.3896,4.7206588
0.25549999,425.66882,1121.0927,4.7264795
0.25600001,426.22778,1114.7855,4.732276
0.25650001,426.7836,1108.469,4.7380486
0.257,427.33624,1102.1438,4.7437968
0.25749999,427.88574,1095.8107,4.7495213
0.25799999,428.43207,1089.4702,4.7552218
0.25850001,428.97522,1083.1232,4.7608986
0.259,429.5152,1076.7703,4.766551
0.2595,430.05197,1070.4121,4.7721796
0.25999999,430.5856,1064.0494,4.7777848
0.26050001,431.11603,1057.6829,4.7833657
0.26100001,431.64328,1051.3131,4.7889233
0.2615,432.16733,1044.9409,4.794457
0.26199999,432.6882,1038.5668,4.7999673
0.26249999,433.2059,1032.1914,4.8054538
0.26300001,433.7204,1025.8156,4.8109164
0.26350001,434.23172,1019.4398,4.8163557
0.264,434.73984,1013.0647,4.8217716
0.26449999,435.24475,1006.6911,4.8271642
0.26499999,435.74652,1000.3195,4.8325334
0.26550001,436.24506,993.9505,4.8378787
0.266,436.74045,987.58484,4.8432012
0.2665,437.23264,981.22302,4.8485007
0.26699999,437.72165,974.86572,4.8537765
0.26750001,438.20749,968.51355,4.8590293
0.26800001,438.69016,962.16705,4.8642592
0.2685,439.16962,955.82684,4.8694658
0.26899999,439.64594,949.49353,4.8746495
0.26949999,440.11911,943.16766,4.8798103
0.27000001,440.58908,936.84985,4.8849483
0.2705,441.05594,930.54059,4.8900633
0.271,441.51959,924.24048,4.8951554
0.27149999,441.98013,917.95007,4.9002247
0.27200001,442.43753,911.66992,4.9052715
0.27250001,442.89178,905.40057,4.9102955
0.273,443.34293,899.14252,4.9152975
0.2735,443.79092,892.8963,4.9202762
0.27399999,444.23581,886.66241,4.9252329
0.27450001,444.67755,880.44135,4.9301672
0.27500001,445.11621,874.2337,4.9350791
0.2755,445.55179,868.03992,4.9399686
0.27599999,445.98425,861.86047,4.9448357
0.27649999,446.4136,855.69586,4.9496808
0.27700001,446.8399,849.54657,4.954504
0.2775,447.26315,843.41296,4.9593048
0.278,447.68332,837.29565,4.9640837
0.27849999,448.1004,831.19489,4.9688406
0.27900001,448.5145,825.11127,4.9735756
0.27950001,448.92551,819.04517,4.9782891
0.28,449.3335,812.99707,4.9829803
0.28049999,449.73849,806.96722,4.9876504
0.28099999,450.14047,800.95624,4.9922981
0.28150001,450.53943,794.96436,4.9969249
0.28200001,450.93542,788.992,5.0015297
0.2825,451.32843,783.03967,5.0061135
0.28299999,451.71844,777.10767,5.0106754
0.28349999,452.10553,771.19635,5.0152164
0.28400001,452.48965,765.30609,5.0197358
0.2845,452.87082,759.43726,5.0242338
0.285,453.24908,753.59015,5.0287113
0.28549999,453.62442,747.76514,5.0331669
0.28600001,453.99683,741.96259,5.0376019
0.28650001,454.36636,736.18268,5.042016
0.287,454.73303,730.4259,5.0464091
0.28749999,455.0968,724.69244,5.0507817
0.28799999,455.4577,718.9826,5.0551333
0.28850001,455.8158,713.29669,5.059464
0.289,456.17102,707.63501,5.0637741
0.2895,456.52344,701.99792,5.0680637
0.28999999,456.87302,696.38556,5.0723329
0.29049999,457.21982,690.79822,5.076582
0.29100001,457.56381,685.23621,5.0808101
0.2915,457.90506,679.69971,5.0850182
0.292,458.24353,674.18896,5.0892057
0.29249999,458.57925,668.70422,5.0933738
0.29300001,458.91223,663.24567,5.0975208
0.29350001,459.24252,657.8136,5.1016483
0.294,459.57007,652.40814,5.1057558
0.29449999,459.89493,647.02948,5.1098437
0.29499999,460.2171,641.67786,5.1139112
0.29550001,460.53662,636.35352,5.1179595
0.296,460.85345,631.05652,5.1219878
0.2965,461.16766,625.78711,5.1259961
0.29699999,461.47925,620.54547,5.1299853
0.29750001,461.78824,615.33173,5.133955
0.29800001,462.0946,610.14606,5.1379051
0.2985,462.39838,604.98853,5.1418362
0.29899999,462.69962,599.85938,5.1457477
0.29949999,462.99826,594.75867,5.1496401
0.30000001,463.29437,589.68658,5.153513
0.30050001,463.58795,584.64319,5.1573672
0.301,463.87903,579.62866,5.1612024
0.30149999,464.1676,574.64301,5.1650186
0.30199999,464.45367,569.68646,5.1688156
0.30250001,464.73727,564.75897,5.1725941
0.303,465.01843,559.86072,5.1763539
0.3035,465.29715,554.99182,5.1800952
0.30399999,465.57343,550.15222,5.1838179
0.30450001,465.84732,545.34216,5.1875215
0.30500001,466.11877,540.56158,5.1912074
0.3055,466.38788,535.81055,5.1948743
0.30599999,466.6546,531.08917,5.198523
0.30649999,466.91898,526.39752,5.2021537
0.30700001,467.181,521.73553,5.2057662
0.3075,467.4407,517.10333,5.2093606
0.308,467.69812,512.50092,5.2129369
0.30849999,467.95322,507.92831,5.2164955
0.30899999,468.20605,503.38556,5.2200356
0.30950001,468.4566,498.87268,5.2235584
0.31,468.70493,494.38968,5.2270632
0.3105,468.95102,489.93658,5.2305508
0.31099999,469.19489,485.51337,5.2340202
0.31150001,469.43652,481.12003,5.2374721
0.31200001,469.67599,476.75659,5.2409067
0.3125,469.9133,472.42303,5.2443242
0.31299999,470.14844,468.11932,5.2477241
0.31349999,470.38141,463.84546,5.2511067
0.31400001,470.61227,459.60141,5.2544723
0.3145,470.84103,455.38715,5.2578206
0.315,471.06769,451.20264,5.2611518
0.31549999,471.29224,447.04785,5.2644663
0.31600001,471.51474,442.92279,5.2677636
0.31650001,471.73517,438.82733,5.2710443
0.317,471.95358,434.76151,5.2743077
0.3175,472.16995,430.72522,5.277555
0.31799999,472.38431,426.71841,5.2807856
0.31850001,472.59668,422.74109,5.2839994
0.31900001,472.80707,418.79309,5.2871971
0.3195,473.01547,414.87445,5.2903781
0.31999999,473.22195,410.98505,5.2935429
0.32049999,473.42648,407.12482,5.2966914
0.32100001,473.62909,403.29367,5.2998238
0.3215,473.82977,399.49158,5.3029394
0.322,474.02859,395.71844,5.3060398
0.32249999,474.22549,391.97415,5.3091235
0.32300001,474.42056,388.25867,5.312192
0.32350001,474.61377,384.57187,5.3152442
0.324,474.80515,380.91367,5.3182807
0.32449999,474.99469,377.284,5.3213015
0.32499999,475.18243,373.68271,5.3243065
0.32550001,475.36838,370.10977,5.3272958
0.32600001,475.55255,366.56503,5.3302698
0.3265,475.73495,363.04843,5.3332286
0.32699999,475.91562,359.55984,5.3361716
0.32749999,476.09454,356.09912,5.3390994
0.32800001,476.27173,352.66623,5.3420119
0.3285,476.4472,349.26102,5.3449092
0.329,476.621,345.88336,5.3477917
0.32949999,476.79312,342.53317,5.3506589
0.33000001,476.96353,339.21033,5.3535113
0.33050001,477.13232,335.9147,5.3563485
0.331,477.29947,332.64618,5.3591714
0.33149999,477.465,329.4046,5.361979
0.33199999,477.62888,326.18991,5.3647723
0.33250001,477.7912,323.00192,5.3675508
0.333,477.9519,319.84055,5.3703146
0.3335,478.11102,316.70563,5.373064
0.33399999,478.26862,313.59708,5.3757987
0.33450001,478.42465,310.51471,5.3785195
0.33500001,478.57913,307.45844,5.3812256
0.3355,478.73212,304.4281,5.3839178
0.336,478.88358,301.42358,5.3865957
0.33649999,479.03354,298.44473,5.3892593
0.33700001,479.18201,295.49142,5.3919091
0.33750001,479.32904,292.56351,5.3945451
0.338,479.47458,289.66086,5.3971667
0.33849999,479.61871,286.78329,5.3997746
0.33899999,479.76138,283.93073,5.402369
0.33950001,479.90265,281.103,5.4049492
0.34,480.04251,278.29996,5.407516
0.3405,480.18094,275.52145,5.4100695
0.34099999,480.31802,272.76736,5.4126091
0.34150001,480.45374,270.03754,5.4151354
0.34200001,480.58807,267.33182,5.4176483
0.3425,480.72107,264.65005,5.4201479
0.34299999,480.85272,261.99213,5.4226341
0.34349999,480.98306,259.35785,5.425107
0.34400001,481.11209,256.7471,5.427567
