"time","uniformNoise2_y"
0,0.202170889360104
0.0004,0.202170889360104
0.0008,0.202170889360104
0.0012,0.202170889360104
0.0016,0.202170889360104
0.002,0.202170889360104
0.0024,0.202170889360104
0.0028,0.202170889360104
0.0032,0.202170889360104
0.0036,0.202170889360104
0.004,0.202170889360104
0.0044,0.202170889360104
0.0048,0.202170889360104
0.0052,0.202170889360104
0.0056,0.202170889360104
0.006,0.202170889360104
0.0064,0.202170889360104
0.0068,0.202170889360104
0.0072,0.202170889360104
0.0076,0.202170889360104
0.008,0.202170889360104
0.0084,0.202170889360104
0.0088,0.202170889360104
0.0092,0.202170889360104
0.0096,0.202170889360104
0.01,0.202170889360104
0.0104,0.202170889360104
0.0108,0.202170889360104
0.0112,0.202170889360104
0.0116,0.202170889360104
0.012,0.202170889360104
0.0124,0.202170889360104
0.0128,0.202170889360104
0.0132,0.202170889360104
0.0136,0.202170889360104
0.014,0.202170889360104
0.0144,0.202170889360104
0.0148,0.202170889360104
0.0152,0.202170889360104
0.0156,0.202170889360104
0.016,0.202170889360104
0.0164,0.202170889360104
0.0168,0.202170889360104
0.0172,0.202170889360104
0.0176,0.202170889360104
0.018,0.202170889360104
0.0184,0.202170889360104
0.0188,0.202170889360104
0.0192,0.202170889360104
0.0196,0.202170889360104
0.02,0.202170889360104
0.02,0.0455131763416814
0.0204,0.0455131763416814
0.0208,0.0455131763416814
0.0212,0.0455131763416814
0.0216,0.0455131763416814
0.022,0.0455131763416814
0.0224,0.0455131763416814
0.0228,0.0455131763416814
0.0232,0.0455131763416814
0.0236,0.0455131763416814
0.024,0.0455131763416814
0.0244,0.0455131763416814
0.0248,0.0455131763416814
0.0252,0.0455131763416814
0.0256,0.0455131763416814
0.026,0.0455131763416814
0.0264,0.0455131763416814
0.0268,0.0455131763416814
0.0272,0.0455131763416814
0.0276,0.0455131763416814
0.028,0.0455131763416814
0.0284,0.0455131763416814
0.0288,0.0455131763416814
0.0292,0.0455131763416814
0.0296,0.0455131763416814
0.03,0.0455131763416814
0.0304,0.0455131763416814
0.0308,0.0455131763416814
0.0312,0.0455131763416814
0.0316,0.0455131763416814
0.032,0.0455131763416814
0.0324,0.0455131763416814
0.0328,0.0455131763416814
0.0332,0.0455131763416814
0.0336,0.0455131763416814
0.034,0.0455131763416814
0.0344,0.0455131763416814
0.0348,0.0455131763416814
0.0352,0.0455131763416814
0.0356,0.0455131763416814
0.036,0.0455131763416814
0.0364,0.0455131763416814
0.0368,0.0455131763416814
0.0372,0.0455131763416814
0.0376,0.0455131763416814
0.038,0.0455131763416814
0.0384,0.0455131763416814
0.0388,0.0455131763416814
0.0392,0.0455131763416814
0.0396,0.0455131763416814
0.04,0.0455131763416814
0.04,0.480672235448143
0.0404,0.480672235448143
0.0408,0.480672235448143
0.0412,0.480672235448143
0.0416,0.480672235448143
0.042,0.480672235448143
0.0424,0.480672235448143
0.0428,0.480672235448143
0.0432,0.480672235448143
0.0436,0.480672235448143
0.044,0.480672235448143
0.0444,0.480672235448143
0.0448,0.480672235448143
0.0452,0.480672235448143
0.0456,0.480672235448143
0.046,0.480672235448143
0.0464,0.480672235448143
0.0468,0.480672235448143
0.0472,0.480672235448143
0.0476,0.480672235448143
0.048,0.480672235448143
0.0484,0.480672235448143
0.0488,0.480672235448143
0.0492,0.480672235448143
0.0496,0.480672235448143
0.05,0.480672235448143
0.0504,0.480672235448143
0.0508,0.480672235448143
0.0512,0.480672235448143
0.0516,0.480672235448143
0.052,0.480672235448143
0.0524,0.480672235448143
0.0528,0.480672235448143
0.0532,0.480672235448143
0.0536,0.480672235448143
0.054,0.480672235448143
0.0544,0.480672235448143
0.0548,0.480672235448143
0.0552,0.480672235448143
0.0556,0.480672235448143
0.056,0.480672235448143
0.0564,0.480672235448143
0.0568,0.480672235448143
0.0572,0.480672235448143
0.0576,0.480672235448143
0.058,0.480672235448143
0.0584,0.480672235448143
0.0588,0.480672235448143
0.0592,0.480672235448143
0.0596,0.480672235448143
0.06,0.480672235448143
0.06,0.735987128487547
0.0604,0.735987128487547
0.0608,0.735987128487547
0.0612,0.735987128487547
0.0616,0.735987128487547
0.062,0.735987128487547
0.0624,0.735987128487547
0.0628,0.735987128487547
0.0632,0.735987128487547
0.0636,0.735987128487547
0.064,0.735987128487547
0.0644,0.735987128487547
0.0648,0.735987128487547
0.0652,0.735987128487547
0.0656,0.735987128487547
0.066,0.735987128487547
0.0664,0.735987128487547
0.0668,0.735987128487547
0.0672,0.735987128487547
0.0676,0.735987128487547
0.068,0.735987128487547
0.0684,0.735987128487547
0.0688,0.735987128487547
0.0692,0.735987128487547
0.0696,0.735987128487547
0.07,0.735987128487547
0.0704,0.735987128487547
0.0708,0.735987128487547
0.0712,0.735987128487547
0.0716,0.735987128487547
0.072,0.735987128487547
0.0724,0.735987128487547
0.0728,0.735987128487547
0.0732,0.735987128487547
0.0736,0.735987128487547
0.074,0.735987128487547
0.0744,0.735987128487547
0.0748,0.735987128487547
0.0752,0.735987128487547
0.0756,0.735987128487547
0.076,0.735987128487547
0.0764,0.735987128487547
0.0768,0.735987128487547
0.0772,0.735987128487547
0.0776,0.735987128487547
0.078,0.735987128487547
0.0784,0.735987128487547
0.0788,0.735987128487547
0.0792,0.735987128487547
0.0796,0.735987128487547
0.08,0.735987128487547
0.08,2.93435316688972
0.0804,2.93435316688972
0.0808,2.93435316688972
0.0812,2.93435316688972
0.0816,2.93435316688972
0.082,2.93435316688972
0.0824,2.93435316688972
0.0828,2.93435316688972
0.0832,2.93435316688972
0.0836,2.93435316688972
0.084,2.93435316688972
0.0844,2.93435316688972
0.0848,2.93435316688972
0.0852,2.93435316688972
0.0856,2.93435316688972
0.086,2.93435316688972
0.0864,2.93435316688972
0.0868,2.93435316688972
0.0872,2.93435316688972
0.0876,2.93435316688972
0.088,2.93435316688972
0.0884,2.93435316688972
0.0888,2.93435316688972
0.0892,2.93435316688972
0.0896,2.93435316688972
0.09,2.93435316688972
0.0904,2.93435316688972
0.0908,2.93435316688972
0.0912,2.93435316688972
0.0916,2.93435316688972
0.092,2.93435316688972
0.0924,2.93435316688972
0.0928,2.93435316688972
0.0932,2.93435316688972
0.0936,2.93435316688972
0.094,2.93435316688972
0.0944,2.93435316688972
0.0948,2.93435316688972
0.0952,2.93435316688972
0.0956,2.93435316688972
0.096,2.93435316688972
0.0964,2.93435316688972
0.0968,2.93435316688972
0.0972,2.93435316688972
0.0976,2.93435316688972
0.098,2.93435316688972
0.0984,2.93435316688972
0.0988,2.93435316688972
0.0992,2.93435316688972
0.0996,2.93435316688972
0.1,2.93435316688972
0.1,0.749916322492837
0.1004,0.749916322492837
0.1008,0.749916322492837
0.1012,0.749916322492837
0.1016,0.749916322492837
0.102,0.749916322492837
0.1024,0.749916322492837
0.1028,0.749916322492837
0.1032,0.749916322492837
0.1036,0.749916322492837
0.104,0.749916322492837
0.1044,0.749916322492837
0.1048,0.749916322492837
0.1052,0.749916322492837
0.1056,0.749916322492837
0.106,0.749916322492837
0.1064,0.749916322492837
0.1068,0.749916322492837
0.1072,0.749916322492837
0.1076,0.749916322492837
0.108,0.749916322492837
0.1084,0.749916322492837
0.1088,0.749916322492837
0.1092,0.749916322492837
0.1096,0.749916322492837
0.11,0.749916322492837
0.1104,0.749916322492837
0.1108,0.749916322492837
0.1112,0.749916322492837
0.1116,0.749916322492837
0.112,0.749916322492837
0.1124,0.749916322492837
0.1128,0.749916322492837
0.1132,0.749916322492837
0.1136,0.749916322492837
0.114,0.749916322492837
0.1144,0.749916322492837
0.1148,0.749916322492837
0.1152,0.749916322492837
0.1156,0.749916322492837
0.116,0.749916322492837
0.1164,0.749916322492837
0.1168,0.749916322492837
0.1172,0.749916322492837
0.1176,0.749916322492837
0.118,0.749916322492837
0.1184,0.749916322492837
