"time","bodyCylinder2.body.w_a[1]","bodyCylinder2.body.w_a[2]","bodyCylinder2.body.w_a[3]","bodyCylinder3.body.w_a[1]","bodyCylinder3.body.w_a[2]","bodyCylinder3.body.w_a[3]","revolute.phi","revolute.w","rotor1D.phi","rotor1D.w"
0.013,10,-0.00384785700187473,-0.017387323965326,0.507824309587821,-0.00164624227068282,-0.532900784723953,0.125216555682661,9.26409622836829,0.125216555682919,9.26409622846114
0.014,10,-0.00459944571839101,-0.0186506762066664,0.546881986912823,-0.00205786379467416,-0.573891899591195,0.134452350268134,9.20749318456089,0.134452350268496,9.20749318467621
0.015,10,-0.00543644805949353,-0.0198936000973215,0.585937932479737,-0.00253294054231663,-0.614882513157862,0.143631542577729,9.15089171976467,0.143631542578218,9.1508917199022
0.016,10,-0.00636276048918213,-0.0211135804588002,0.624991901831679,-0.00307601942537295,-0.655872509809233,0.152754134317721,9.09429208858909,0.152754134318358,9.0942920887482
0.017,10,-0.00738222839931882,-0.0223079725303141,0.66404363615547,-0.00369164668468019,-0.696861757514306,0.161820127458204,9.03769456740233,0.161820127459011,9.03769456758276
0.018,10,-0.00849864349433416,-0.0234740044238871,0.70309286263709,-0.00438436778367292,-0.737850106663753,0.170829524256122,8.98109945490237,0.170829524257121,8.9810994551043
0.019,10,-0.00971574129288004,-0.0246087795903876,0.742139294813019,-0.00515872729328566,-0.778837388922232,0.179782327278663,8.9245070726805,0.179782327279873,8.92450707290418
0.02,10,-0.0110371988051973,-0.0257092792556665,0.78118263291105,-0.00601926876817449,-0.819823416116982,0.188678539426639,8.86791776576616,0.188678539428084,8.8679177660116
0.021,10,-0.0124666325000502,-0.0267723648279427,0.820222564176337,-0.00697053460464972,-0.860807979178572,0.197518163958146,8.81133190314525,0.197518163959847,8.81133190341204
0.022,10,-0.0140075960454356,-0.0277947803475141,0.859258763211017,-0.00801706591046976,-0.901790847034384,0.206301204512243,8.75474987830231,0.206301204514221,8.75474987858955
0.023,10,-0.0156635778712629,-0.0287731551375788,0.898290892342973,-0.00916340235775404,-0.942771765408027,0.215027665134766,8.698172109809,0.215027665137041,8.69817211011494
0.024,10,-0.017437999126038,-0.0297040061432692,0.937318601944813,-0.010414082052189,-0.983750455781647,0.223697550301109,8.64159904183198,0.223697550303698,8.64159904215397
0.025,10,-0.0193342130837402,-0.0305837405600172,0.976341530726712,-0.0117736412418454,-1.02472661446931,0.232310864945962,8.58503114457959,0.232310864948882,8.58503114491551
0.026,10,-0.0213555016457992,-0.0314086582705673,1.0153593061241,-0.0132466142875889,-1.06569991133573,0.240867614484018,8.52846891493489,0.24086761448728,8.52846891528338
0.027,10,-0.0235050748438896,-0.0321749548072719,1.05437154462703,-0.0148375332990631,-1.10666998875817,0.249367804844661,8.47191287695789,0.249367804848279,8.47191287731755
0.028,10,-0.0257860681804197,-0.0328787234965897,1.09337785209935,-0.0165509280939499,-1.14763646057532,0.257811442490487,8.4153635824012,0.25781144249447,8.41536358277163
0.029,10,-0.0282015418223714,-0.0335159586279485,1.13237782414925,-0.0183913258000355,-1.18859891091552,0.266198534454886,8.35882161127879,0.266198534459246,8.3588216116595
0.03,10,-0.0307544781447986,-0.034082557642496,1.17137104644221,-0.0203632508054003,-1.2295568931686,0.274529088361068,8.30228757237038,0.274529088365814,8.30228757276096
0.031,10,-0.0334477812355284,-0.0345743241942499,1.21035709505306,-0.0224712243221144,-1.2705099288787,0.282803112460056,8.24576210375582,0.282803112465196,8.24576210415577
0.032,10,-0.0362842743706453,-0.0349869705309234,1.24933553680146,-0.0247197643215018,-1.31145750664449,0.291020615651674,8.18924587335581,0.291020615657218,8.18924587376403
0.033,10,-0.0392666999331359,-0.035316120427673,1.28830592957733,-0.0271133850583647,-1.35239908110267,0.299181607522736,8.13273957941938,0.299181607528693,8.13273957983487
0.034,10,-0.0423977168730763,-0.0355573116997678,1.32726782269223,-0.0296565969877286,-1.39333407177906,0.307286098369691,8.07624395108894,0.307286098376067,8.07624395151038
0.035,10,-0.0456799007870865,-0.0357059991178459,1.36622075719937,-0.0323539062549134,-1.43426186209045,0.315334099237708,8.0197597488789,0.31533409924451,8.0197597493051
0.036,10,-0.0491157416130871,-0.0357575569533406,1.40516426624077,-0.0352098145844154,-1.47518179821469,0.323325621944459,7.96328776522961,0.323325621951689,7.96328776565956
0.037,10,-0.0527076436375072,-0.0357072819108437,1.44409787537467,-0.0382288187486523,-1.51609318806519,0.331260679120033,7.90682882500114,0.331260679127696,7.90682882543386
0.038,10,-0.0564579235501438,-0.0355503957025819,1.4830211029137,-0.041415410414565,-1.55699530019711,0.339139284232237,7.85038378600724,0.339139284240334,7.85038378644201
0.039,10,-0.0603688103778695,-0.0352820479533703,1.52193346025401,-0.0447740755995104,-1.59788736277164,0.346961451626739,7.79395353951555,0.346961451635272,7.79395353995157
0.04,10,-0.0644424438431616,-0.0348973188357827,1.5608344522111,-0.04830929446822,-1.6387685624757,0.354727196554375,7.73753901077357,0.354727196563344,7.73753901121005
0.041,10,-0.0686808743123145,-0.0343912219172889,1.59972357734246,-0.0520255407774713,-1.67963804350249,0.36243653521119,7.68114115950154,0.362436535220596,7.68114115993763
0.042,10,-0.0730860613937491,-0.0337587068575497,1.63860032828477,-0.0559272816192465,-1.72049490647097,0.370089484767923,7.62476098041807,0.370089484777765,7.6247609808528
0.043,10,-0.0776598739110472,-0.0329946622083427,1.67746419206963,-0.060018976857289,-1.76133820742381,0.377686063409904,7.56839950372521,0.37768606342018,7.56839950415762
0.044,10,-0.082404088756983,-0.0320939181461384,1.71631465045886,-0.0643050788091154,-1.80216695675481,0.385226290368739,7.51205779562997,0.385226290379447,7.51205779605907
0.045,10,-0.0873203908347207,-0.0310512492462096,1.75515118025733,-0.0687900316821574,-1.84298011821151,0.392710185961995,7.45573695882829,0.392710185973131,7.45573695925312
0.046,10,-0.0924103722164741,-0.0298613772238219,1.79397325364122,-0.0734782711837288,-1.88377660784413,0.400137771627194,7.39943813301616,0.400137771638753,7.39943813343583
0.047,10,-0.0976755320046398,-0.0285189736935636,1.83278033847057,-0.0783742239665116,-1.92455529300461,0.407509069961076,7.34316249537643,0.407509069973052,7.34316249579006
0.048,10,-0.103117275824541,-0.0270186629015544,1.87157189860673,-0.0834823071545048,-1.96531499132529,0.414824104756118,7.28691126107656,0.414824104768506,7.28691126148331
0.049,10,-0.108736915585204,-0.025355024476106,1.91034739422609,-0.0888069278077052,-2.00605446971188,0.422082901039123,7.23068568375881,0.422082901051913,7.23068568415783
0.05,10,-0.114535669316148,-0.023522596134769,1.94910628212294,-0.094352482351885,-2.04677244335709,0.429285485110484,7.17448705602358,0.42928548512367,7.17448705641401
0.051,10,-0.120514660814102,-0.0215158764365468,1.9878480160267,-0.100123356072824,-2.08746757472431,0.436431884581877,7.11831670992373,0.436431884595449,7.1183167103047
0.052,10,-0.126674919830692,-0.0193293274439088,2.02657204688517,-0.106123922437032,-2.12813847260325,0.443522128418473,7.06217601743202,0.443522128432421,7.06217601780266
0.053,10,-0.133017381587832,-0.016957377491189,2.06527782318914,-0.112358542627118,-2.16878369107808,0.450556246975511,7.00606639094123,0.450556246989824,7.00606639130066
0.054,10,-0.139542887323809,-0.01439442377856,2.10396479122945,-0.118831564739461,-2.20940172863457,0.457534272043666,6.94998928371378,0.457534272058334,6.94998928406113
0.055,10,-0.146252183666778,-0.011634835172368,2.14263239543351,-0.125547323371417,-2.24999102710578,0.464456236884327,6.89394619038918,0.464456236899337,6.8939461907236
0.056,10,-0.153145923516261,-0.00867295471185628,2.18128007859035,-0.132510138691399,-2.29054997083771,0.471322176278056,6.837938647415,0.471322176293393,6.83793864773565
0.057,10,-0.160224665333717,-0.00550310244439177,2.21990728219943,-0.13972431606511,-2.33107688561471,0.478132126559006,6.78196823355996,0.478132126574657,6.78196823386601
0.058,10,-0.167488874235832,-0.00211957785015337,2.25851344666583,-0.147194145031008,-2.37157003787513,0.484886125665478,6.72603657033061,0.484886125681429,6.72603657062125
0.059,10,-0.17493892136019,0.00148333731490828,2.2970980116514,-0.154923898912554,-2.41202763363703,0.491584213174876,6.67014532248266,0.491584213191109,6.67014532275707
0.06,10,-0.182575085022667,0.00531137665293095,2.33566041624761,-0.162917833746903,-2.45244781774679,0.498226430355071,6.61429619843004,0.498226430371571,6.61429619868742
0.061,10,-0.19039755022812,0.00937028629320429,2.37420009932261,-0.171180187856061,-2.49282867281698,0.504812820200551,6.55849095075052,0.504812820217299,6.55849095099006
0.062,10,-0.198406409863257,0.0136658225783358,2.41271649967223,-0.179715180737359,-2.53316821850549,0.511343427484377,6.50273137658871,0.511343427501357,6.50273137680962
0.063,10,-0.206601664359527,0.0182037492554851,2.45120905635997,-0.188527012587385,-2.57346441047031,0.517818298795605,6.44701931815471,0.517818298812796,6.44701931835619
0.064,10,-0.214983222904107,0.02298983520945,2.4896772088463,-0.19761986315935,-2.61371513967724,0.524237482591721,6.39135666312218,0.524237482609104,6.39135666330346
0.065,10,-0.223550903261906,0.0280298516867599,2.52812039731786,-0.206997891232903,-2.65391823137725,0.530601029237433,6.33574534511875,0.530601029254987,6.33574534527905
0.066,10,-0.232304432989323,0.0333295700695901,2.56653806279586,-0.216665233444275,-2.69407144444049,0.536908991057459,6.28018734412019,0.536908991075163,6.28018734425876
0.067,10,-0.241243449419582,0.0388947591438074,2.60492964744981,-0.226626003694442,-2.73417247036241,0.543161422376789,6.22468468693144,0.54316142239462,6.22468468704752
0.068,10,-0.250367500866502,0.0447311829064472,2.64329459468661,-0.236884291958658,-2.7742189326213,0.549358379573695,6.16923944757787,0.549358379591631,6.16923944767072
0.069,10,-0.25967604677518,0.050844597889724,2.6816323494432,-0.247444163624775,-2.81420838572034,0.555499921121578,6.11385374777571,0.555499921139595,6.1138537478446
0.07,10,-0.269168458904231,0.0572407509931723,2.71994235825878,-0.258309658289558,-2.85413831456458,0.561586107642053,6.05852975732152,0.561586107660128,6.05852975736573
0.071,10,-0.278844021642672,0.0639253768767328,2.75822406953937,-0.269484789018278,-2.89400613354777,0.567617001948502,6.00326969455085,0.567617001966608,6.00326969456966
0.072,10,-0.288701933159866,0.0709041958071621,2.79647693361716,-0.280973541136038,-2.93380918594311,0.57359266909909,5.94807582672708,0.573592669117202,5.94807582671978
0.073,10,-0.298741305888162,0.0781829111341278,2.83470040297826,-0.292779871399019,-2.97354474304544,0.57951317644214,5.89295047048688,0.579513176460233,5.89295047045279
0.074,10,-0.308961167631331,0.0857672071393667,2.87289393231452,-0.304907706789892,-3.01321000356848,0.585378593668938,5.83789599222988,0.585378593686983,5.8378959921683
0.075,10,-0.319360462210397,0.0936627466102283,2.91105697870431,-0.317360943590382,-3.05280209285474,0.591188992861051,5.78291480854943,0.59118899287902,5.78291480845969
0.076,10,-0.329938050523707,0.101875168679149,2.94918900166356,-0.330143446190653,-3.09231806227031,0.596944448542762,5.72800938662449,0.596944448560628,5.72800938650593
0.077,10,-0.340692711350701,0.11041008650943,2.98728946326753,-0.34325904605218,-3.13175488849683,0.602645037730472,5.67318224463421,0.602645037748204,5.67318224448618
0.078,10,-0.35162314235943,0.119273085111781,3.02535782820982,-0.356711540541775,-3.171109472913,0.6082908399846,5.61843595215349,0.608290840002169,5.61843595197535
0.079,10,-0.362727961060093,0.12846971915733,3.06339356385089,-0.370504691773117,-3.21037864098498,0.613881937461199,5.56377313054977,0.613881937478574,5.56377313034088
0.08,10,-0.37400570575865,0.138005510757356,3.10139614029576,-0.384642225476841,-3.24955914162174,0.619418414963169,5.50919645338388,0.61941841498032,5.50919645314362
0.081,10,-0.385454836648843,0.147885947418502,3.1393650303529,-0.399127829708473,-3.28864764668278,0.624900359994217,5.45470864678722,0.624900360011112,5.45470864651497
0.082,10,-0.397073736713677,0.15811647977146,3.17729970964357,-0.413965153766719,-3.32764075029189,0.630327862809217,5.40031248986972,0.630327862825824,5.40031248956489
0.083,10,-0.408860712941191,0.168702519683059,3.21519965645215,-0.429157806755007,-3.36653496848392,0.635701016470658,5.3460108150754,0.635701016486943,5.34601081473741
0.084,10,-0.420813997179285,0.179649437919779,3.25306435188242,-0.444709356560588,-3.40532673845883,0.641019916897981,5.29180650859935,0.641019916913912,5.29180650822761
0.085,10,-0.432931747455972,0.190962562429818,3.29089327957847,-0.460623328257312,-3.4440124183915,0.646284662926647,5.23770251071956,0.646284662942189,5.23770251031352
0.086,10,-0.445212048803682,0.202647175938481,3.32868592593754,-0.476903203148521,-3.4825882866155,0.651495356356452,5.18370181622359,0.65149535637157,5.18370181578269
0.087,10,-0.457652914632412,0.214708514365513,3.36644177971385,-0.493552417042181,-3.52105054157771,0.656652102012615,5.12980747472078,0.656652102027275,5.12980747424446
0.088,10,-0.470252287591211,0.227151764432823,3.4041603322355,-0.510574359283337,-3.55939530101961,0.66175500779435,5.07602259106778,0.661755007808515,5.07602259055553
0.089,10,-0.48300804091914,0.239982062131086,3.44184107694464,-0.527972370979975,-3.59761860200755,0.666804184736625,5.02235032567234,0.666804184750259,5.02235032512363
0.09,10,-0.495917979373194,0.253204490385901,3.47948350958491,-0.545749743982706,-3.63571640015379,0.671799747059682,4.96879389491154,0.671799747072749,4.96879389432585
0.091,10,-0.508979840543324,0.266824077557636,3.51708712768565,-0.563909719074562,-3.67368456971281,0.676741812231257,4.9153565714284,0.67674181224372,4.91535657080525
0.092,10,-0.522191295841645,0.280845795172321,3.55465143071185,-0.582455484892227,-3.71151890285115,0.681630501017113,4.86204168454219,0.681630501028934,4.86204168388108
0.093,10,-0.535549951776046,0.295274556446239,3.59217591949605,-0.60139017608613,-3.74921510980571,0.686465937543614,4.80885262053817,0.686465937554753,4.80885261983864
0.094,10,-0.549053350993656,0.310115214087684,3.62966009634144,-0.620716872177183,-3.7867688182131,0.691248249349342,4.75579282306892,0.691248249359763,4.75579282233049
0.095,10,-0.562698973509582,0.325372558837548,3.66710346440659,-0.64043859569405,-3.82417557332427,0.695977567447934,4.70286579343764,0.695977567457596,4.70286579265987
0.096,10,-0.576484237795473,0.341051317347716,3.7045055277507,-0.660558310959067,-3.86143083740611,0.700654026380849,4.65007509098929,0.700654026389713,4.65007509017172
0.097,10,-0.59040650196218,0.357156150728869,3.74186579067795,-0.681078922210025,-3.89852999000471,0.705277764280353,4.59742433338798,0.705277764288379,4.5974243325302
0.098,10,-0.604463064881928,0.373691652510687,3.77918375771238,-0.702003272308717,-3.93546832743422,0.709848922923524,4.54491719699632,0.709848922930672,4.5449171960979
0.099,10,-0.618651167326165,0.390662347188319,3.81645893291044,-0.723334140854995,-3.97224106307903,0.714367647795271,4.49255741714768,0.714367647801499,4.49255741620821
0.1,10,-0.632967993107289,0.408072688268729,3.85369081975098,-0.745074242811244,-4.00884332698716,0.718834088143642,4.4403487885116,0.71883408814891,4.44034878753068
0.101,10,-0.647410670175723,0.425927056807755,3.89087892042671,-0.767226226616774,-4.04527016619934,0.723248397042781,4.38829516536204,0.723248397047046,4.38829516433929
0.102,10,-0.661976271764312,0.44422975954585,3.928022735633,-0.789792672721521,-4.08151654446697,0.727610731449607,4.33640046192625,0.727610731452828,4.33640046086129
0.103,10,-0.676661817451691,0.462985027428431,3.96512176385074,-0.812776091709044,-4.11757734259343,0.731921252266588,4.28466865265042,0.731921252268723,4.28466865154287
0.104,10,-0.691464274289414,0.482197013832854,4.00217550101592,-0.836178922732854,-4.15344735829955,0.736180124399874,4.23310377252848,0.736180124400879,4.23310377137801
0.105,10,-0.706380557841968,0.501869793065874,4.0391834398085,-0.860003531656354,-4.18912130655958,0.740387516821771,4.18170991736743,0.740387516821604,4.18170991617368
0.106,10,-0.721407533273408,0.522007358682004,4.07614506918282,-0.884252209385525,-4.2245938196405,0.74454360263039,4.1304912440915,0.744543602629006,4.13049124285414
0.107,10,-0.736542016377898,0.542613621953318,4.11305987367913,-0.908927170034004,-4.25985944741175,0.748648559111723,4.07945197101007,0.748648559109079,4.07945196972877
0.108,10,-0.751780774599155,0.56369241027733,4.14992733279308,-0.934030549146378,-4.29491265758837,0.752702567800847,4.02859637809148,0.752702567796899,4.02859637676593
0.109,10,-0.76712052806912,0.585247465616167,4.1867469203287,-0.959564401896273,-4.32974783598986,0.756705814543521,3.97792880723758,0.756705814538224,3.97792880586747
0.11,10,-0.782557950529864,0.607282442989765,4.22351810358343,-0.9855307011953,-4.3643592870214,0.76065848955897,3.92745366251965,0.76065848955228,3.92745366110469
0.111,10,-0.798089670401945,0.629800908883569,4.26024034276333,-1.01193133593141,-4.398741233853,0.764560787500923,3.87717541046531,0.764560787492795,3.87717540900521
0.112,10,-0.813712271574579,0.652806339820167,4.29691308995862,-1.03876810895964,-4.43288781917754,0.768412907521991,3.82709858024684,0.76841290751238,3.82709857874133
0.113,10,-0.829422294529379,0.676302120737177,4.33353578864363,-1.06604273538709,-4.46679310527702,0.772215053334083,3.77722776398799,0.772215053322942,3.7772277624368
0.114,10,-0.845216236960651,0.700291543627471,4.37010787241655,-1.09375684044308,-4.50045107510091,0.775967433274363,3.72756761689252,0.775967433261647,3.7275676152954
0.115,10,-0.861090554977364,0.724777805894389,4.40662876459866,-1.12191195781099,-4.53385563219455,0.779670260365067,3.67812285757831,0.77967026035073,3.678122855935
0.116,10,-0.877041663546844,0.749764009034141,4.44309787675908,-1.15050952740148,-4.56700060208099,0.783323752380671,3.62889826814333,0.783323752364667,3.62889826645359
0.117,10,-0.893065937733014,0.775253157002738,4.47951460833704,-1.1795508936844,-4.59987973214787,0.786928131907765,3.57989869451274,0.786928131890047,3.57989869277635
0.118,10,-0.909159713015043,0.801248154896412,4.51587834504718,-1.20903730342466,-4.63248669321453,0.790483626412585,3.53112904645847,0.790483626393106,3.53112904467521
0.119,10,-0.925319286507602,0.827751807355371,4.55218845844636,-1.23896990397238,-4.6648150794812,0.793990468301504,3.48259429794136,0.793990468280217,3.48259429611102
0.12,10,-0.941540917183434,0.854766817223031,4.58844430426736,-1.26934974098992,-4.69685841022326,0.797448894988539,3.43429948709145,0.797448894965397,3.43429948521382
0.121,10,-0.957820827051123,0.882295783989277,4.62464522190374,-1.30017775668965,-4.72861012984008,0.800859148956576,3.38624971653768,0.800859148931531,3.38624971461258
0.122,10,-0.974155201289614,0.910341202422989,4.66079053268556,-1.33145478756086,-4.76006360966342,0.804221477824718,3.33845015334843,0.804221477797723,3.33845015137566
0.123,10,-0.990540189367551,0.938905461050915,4.69687953927076,-1.36318156255375,-4.79121214812479,0.80753613441025,3.2909060293435,0.807536134381258,3.29090602732289
0.124,10,-1.00697190509823,0.967990840760432,4.73291152387483,-1.39535870081294,-4.82204897266654,0.810803376795718,3.24362264099463,0.81080337676468,3.24362263892602
0.125,10,-1.02344642768237,0.997599513308566,4.76888574755649,-1.42798670980721,-4.85256724004974,0.814023468391614,3.19660534971285,0.814023468358482,3.19660534759607
0.126,10,-1.0399598016947,1.02773353989354,4.80480144841457,-1.46106598307592,-4.88276003835329,0.817196678003088,3.14985958170991,0.817196677967814,3.14985957954481
0.127,10,-1.05650803802978,1.05839486968678,4.84065784075549,-1.49459679830528,-4.91262038744782,0.820323279893309,3.10339082825188,0.820323279855845,3.10339082603832
0.128,10,-1.07308711383418,1.08958533837364,4.87645411327146,-1.52857931509301,-4.94214124106477,0.823403553849737,3.05720464548427,0.823403553810034,3.05720464322212
0.129,10,-1.08969297333286,1.12130666669937,4.91218942807741,-1.56301357297385,-4.97131548746536,0.826437785248059,3.01130665463999,0.826437785206068,3.01130665232913
0.13,10,-1.10632152772356,1.15356045898143,4.94786291888532,-1.59789948920639,-5.00013595155789,0.829426265117982,2.96570254183317,0.829426265073654,2.96570253947349
0.131,10,-1.12296865585907,1.1863482016585,4.9834736898988,-1.63323685675269,-5.02859539579496,0.832369290207607,2.92039805820636,0.832369290160893,2.92039805579775
0.132,10,-1.13963020412333,1.21967126177889,5.01902081399832,-1.66902534208958,-5.05668652231305,0.835267163048729,2.87539901970082,0.835267162999581,2.87539901724319
0.133,10,-1.15630198694293,1.25353088553971,5.0545033314829,-1.70526448315009,-5.08440197409537,0.83812019202145,2.83071130712409,0.838120191969819,2.83071130461734
0.134,10,-1.17297978666691,1.28792819675819,5.0899202482808,-1.74195368715905,-5.11173433710353,0.840928691419035,2.78634086590783,0.84092869136487,2.7863408633519
0.135,10,-1.18965935387907,1.32286419538622,5.12527053452936,-1.77909222854748,-5.13867614174803,0.843692981512465,2.74229370607231,0.843692981455719,2.74229370346713
0.136,10,-1.20633640730592,1.35833975597341,5.16055312282465,-1.81667924680944,-5.16521986497686,0.846413388614977,2.69857590198715,0.8464133885556,2.69857589933267
0.137,10,-1.2230066339,1.39435562614061,5.19576690663324,-1.85471374440482,-5.19135793210061,0.849090245146176,2.65519359220389,0.849090245084118,2.65519358950006
0.138,10,-1.23966568880249,1.43091242504574,5.2309107385924,-1.89319458463036,-5.21708271879794,0.851723889696448,2.6121529792398,0.85172388963166,2.61215297648661
0.139,10,-1.25630919516663,1.46801064179814,5.26598342875111,-1.93212048953163,-5.24238655334719,0.854314667090133,2.56946032924372,0.854314667022565,2.56946032644114
0.14,10,-1.2729327442033,1.50565063394031,5.3009837429296,-1.97149003777642,-5.2672617185033,0.856862928450126,2.52712197182882,0.856862928379729,2.52712196897684
0.141,10,-1.28953189471321,1.54383262578364,5.33591040079167,-2.01130166260275,-5.2917004541933,0.859369031259452,2.48514429952973,0.859369031186177,2.48514429662836
0.142,10,-1.30610217324473,1.58255670692077,5.37076207426826,-2.05155364967721,-5.31569495921364,0.861833339426513,2.443533767717,0.86183333935031,2.44353376476627
0.143,10,-1.32263907330399,1.6218228304627,5.40553738546911,-2.09224413511315,-5.33923739445219,0.864256223344223,2.40229689379552,0.864256223265044,2.40229689079545
0.144,10,-1.33913805564654,1.661630811595,5.44023490516615,-2.13337110329157,-5.36231988436269,0.866638059956456,2.36144025723427,0.86663805987425,2.36144025418493
0.145,10,-1.35559454717594,1.70198032570886,5.47485315057898,-2.17493238498231,-5.38493452071467,0.868979232814036,2.32097049848074,0.868979232728755,2.32097049538219
0.146,10,-1.37200394130611,1.742870906988,5.50939058386871,-2.21692565511976,-5.40707336393638,0.87128013214239,2.28089431907623,0.871280132053983,2.28089431592855
0.147,10,-1.38836159665971,1.78430194646038,5.54384560987925,-2.25934843103542,-5.42872844723075,0.873541154894479,2.24121848034263,0.873541154802899,2.24121847714593
0.148,10,-1.40466283737005,1.82627269057627,5.57821657457027,-2.3021980702093,-5.44989177799542,0.875762704818852,2.20194980348639,0.87576270472405,2.2019498002408
0.149,10,-1.42090295169122,1.86878223921413,5.61250176278285,-2.34547176860633,-5.47055534213491,0.877945192509954,2.16309516812925,0.87794519241188,2.16309516483491
0.15,10,-1.43707719218055,1.91182954422835,5.64669939658715,-2.38916655842171,-5.49071110565536,0.880089035476021,2.12466151234898,0.880089035374627,2.12466150900605
0.151,10,-1.45318077424732,1.9554134074194,5.68080763309258,-2.43327930652549,-5.51035101913942,0.882194658186699,2.08665583106358,0.882194658081935,2.08665582767225
0.152,10,-1.46920887620195,1.99953247904272,5.71482456271291,-2.47780671221592,-5.5294670195431,0.884262492140438,2.04908517598748,0.884262492032258,2.04908517254796
0.153,10,-1.48515663776235,2.04418525575187,5.74874820703445,-2.52274530577504,-5.54805103481077,0.886292975909363,2.01195665387567,0.886292975797717,2.01195665038819
0.154,10,-1.50101915995666,2.08937007906012,5.78257651700515,-2.56809144624874,-5.56609498590459,0.888286555205711,1.97527742636916,0.888286555090553,1.97527742283399
0.155,10,-1.51679150360702,2.13508513326632,5.81630737087164,-2.61384132011253,-5.58359079153312,0.890243682923978,1.9390547081101,0.890243682805259,1.93905470452753
0.156,10,-1.53246868907403,2.18132844386142,5.84993857230374,-2.65999093910241,-5.60053037044675,0.892164819205811,1.9032957664448,0.892164819083485,1.90329576281517
0.157,10,-1.54804569473777,2.22809787544727,5.88346784840754,-2.70653613898511,-5.61690564624956,0.894050431479577,1.86800791942629,0.894050431353596,1.86800791574993
0.158,10,-1.56351745657432,2.27539113008135,5.91689284780261,-2.75347257747072,-5.63270854999691,0.895900994522945,1.83319853533702,0.895900994393263,1.83319853161433
0.159,10,-1.57887886665316,2.32320574519879,5.95021113871334,-2.8007957330757,-5.64793102505657,0.89771699050017,1.79887503060128,0.89771699036674,1.79887502683267
0.16,10,-1.59412477253924,2.37153909189056,5.98342020702367,-2.84850090315583,-5.66256503004681,0.899498909021406,1.7650448690831,0.899498908884183,1.76504486526904
0.161,10,-1.6092499758242,2.4203883728381,6.01651745444246,-2.89658320284339,-5.6766025437095,0.901247247178174,1.73171555993773,0.901247247037114,1.73171555607872
0.162,10,-1.62424923135195,2.46975062052317,6.04950019656906,-2.94503756324799,-5.69003556822887,0.902962509598217,1.6988946566328,0.902962509453274,1.69889465272938
0.163,10,-1.63911724579793,2.51962269518274,6.0823656611211,-2.99385873044072,-5.70285613407645,0.904645208479826,1.66658975477556,0.904645208330956,1.66658975082832
0.164,10,-1.65384867672234,2.57000128295262,6.11511098605416,-3.04304126388087,-5.71505630375152,0.906295863640777,1.63480849079757,0.906295863487937,1.63480848680712
0.165,10,-1.66843813120712,2.62088289384748,6.14773321783106,-3.09257953541027,-5.72662817655558,0.907915002552452,1.60355853980242,0.907915002395599,1.60355853576946
0.166,10,-1.68288016474859,2.67226385984565,6.18022930965071,-3.1424677279752,-5.73756389279567,0.909503160381091,1.57284761384597,0.909503160220183,1.57284760977122
