"time","Vtr","Vqs"
0,0,112.299996630991
5e-05,-2.49457618148915,112.299996630991
0.0001,-4.98853686363285,112.299996630991
0.00015,-7.48126669895032,112.299996630991
0.0002,-9.97215064365446,112.299996630991
0.00025,-12.4605741094038,112.299996630991
0.0003,-14.9459231149433,112.299996630991
0.00035,-17.4275844375948,112.299996630991
0.0004,-19.9049457645608,112.299996630991
0.00045,-22.3773958440035,112.299996630991
0.0005,-24.8443246358619,112.299996630991
0.00055,-27.30512346237,112.299996630991
0.0006,-29.759185158239,112.299996630991
0.00065,-32.2059042204665,112.299996630991
0.0007,-34.644676957735,112.299996630991
0.00075,-37.0749016393635,112.299996630991
0.0008,-39.4959786437761,112.299996630991
0.00085,-41.9073106064495,112.299996630991
0.0009,-44.3083025673032,112.299996630991
0.00095,-46.6983621174979,112.299996630991
0.001,-49.0768995456026,112.299996630991
0.00105,-51.4433279830978,112.299996630991
0.0011,-53.7970635491763,112.299996630991
0.00115,-56.1375254948068,112.299996630991
0.0012,-58.4641363460252,112.299996630991
0.00125,-60.7763220464179,112.299996630991
0.0013,-63.0735120987613,112.299996630991
0.00135,-65.3551397057836,112.299996630991
0.0014,-67.6206419100134,112.299996630991
0.00145,-69.8694597326812,112.299996630991
0.0015,-72.1010383116392,112.299996630991
0.00155,-74.3148270382648,112.299996630991
0.0016,-76.5102796933153,112.299996630991
0.00165,-78.6868545816994,112.299996630991
0.0017,-80.8440146661321,112.299996630991
0.00175,-82.9812276996409,112.299996630991
0.0018,-85.0979663568896,112.299996630991
0.00185,-87.193708364288,112.299996630991
0.0019,-89.2679366288549,112.299996630991
0.00195,-91.3201393658034,112.299996630991
0.002,-93.3498102248161,112.299996630991
0.00205,-95.3564484149789,112.299996630991
0.0021,-97.3395588283445,112.299996630991
0.00215,-99.2986521620923,112.299996630991
0.0022,-101.233245039257,112.299996630991
0.00225,-103.142860127993,112.299996630991
0.0023,-105.027026259353,112.299996630991
0.00235,-106.885278543536,112.299996630991
0.0024,-108.717158484598,112.299996630991
0.00245,-110.522214093573,112.299996630991
0.0025,-112.3,112.299996630991
0.00255,-114.050077561808,112.299996630991
0.0026,-115.772014973545,112.299996630991
0.00265,-117.465387372922,112.299996630991
0.0027,-119.129776945637,112.299996630991
0.00275,-120.764773028467,112.299996630991
0.0028,-122.369972210595,112.299996630991
0.00285,-123.944978433141,112.299996630991
0.0029,-125.489403086887,112.299996630991
0.00295,-127.00286510816,112.299996630991
0.003,-128.484991072852,112.299996630991
0.00305,-129.935415288559,112.299996630991
0.0031,-131.353779884809,112.299996630991
0.00315,-132.739734901361,112.299996630991
0.0032,-134.092938374553,112.299996630991
0.00325,-135.413056421677,112.299996630991
0.0033,-136.699763323359,112.299996630991
0.00335,-137.952741603922,112.299996630991
0.0034,-139.171682109726,112.299996630991
0.00345,-140.35628408544,112.299996630991
0.0035,-141.506255248252,112.299996630991
0.00355,-142.621311859986,112.299996630991
0.0036,-143.701178797106,112.299996630991
0.00365,-144.745589618605,112.299996630991
0.0037,-145.75428663174,112.299996630991
0.00375,-146.727020955617,112.299996630991
0.0038,-147.663552582597,112.299996630991
0.00385,-148.563650437514,112.299996630991
0.0039,-149.427092434692,112.299996630991
0.00395,-150.253665532736,112.299996630991
0.004,-151.043165787105,112.299996630991
0.00405,-151.795398400423,112.299996630991
0.0041,-152.510177770549,112.299996630991
0.00415,-153.187327536368,112.299996630991
0.0042,-153.82668062131,112.299996630991
0.00425,-154.428079274566,112.299996630991
0.0043,-154.991375110018,112.299996630991
0.00435,-155.516429142847,112.299996630991
0.0044,-156.003111823828,112.299996630991
0.00445,-156.45130307129,112.299996630991
0.0045,-156.860892300751,112.299996630991
0.00455,-157.231778452197,112.299996630991
0.0046,-157.563870015019,112.299996630991
0.00465,-157.857085050594,112.299996630991
0.0047,-158.111351212499,112.299996630991
0.00475,-158.326605764363,112.299996630991
0.0048,-158.502795595347,112.299996630991
0.00485,-158.639877233245,112.299996630991
0.0049,-158.737816855216,112.299996630991
0.00495,-158.796590296123,112.299996630991
0.005,-158.816183054499,112.299996630991
0.00505,-158.796590296123,112.299996630991
0.0051,-158.737816855216,112.299996630991
0.00515,-158.639877233245,112.299996630991
0.0052,-158.502795595347,112.299996630991
0.00525,-158.326605764363,112.299996630991
0.0053,-158.111351212499,112.299996630991
0.00535,-157.857085050594,112.299996630991
0.0054,-157.563870015019,112.299996630991
0.00545,-157.231778452197,112.299996630991
0.0055,-156.860892300751,112.299996630991
0.00555,-156.45130307129,112.299996630991
0.0056,-156.003111823828,112.299996630991
0.00565,-155.516429142847,112.299996630991
0.0057,-154.991375110018,112.299996630991
0.00575,-154.428079274566,112.299996630991
0.0058,-153.82668062131,112.299996630991
0.00585,-153.187327536368,112.299996630991
0.0059,-152.510177770549,112.299996630991
0.00595,-151.795398400423,112.299996630991
0.006,-151.043165787105,112.299996630991
0.00605,-150.253665532736,112.299996630991
0.0061,-149.427092434692,112.299996630991
0.00615,-148.563650437514,112.299996630991
0.0062,-147.663552582597,112.299996630991
0.00625,-146.727020955617,112.299996630991
0.0063,-145.75428663174,112.299996630991
0.00635,-144.745589618605,112.299996630991
0.0064,-143.701178797106,112.299996630991
0.00645,-142.621311859985,112.299996630991
0.0065,-141.506255248252,112.299996630991
0.00655,-140.35628408544,112.299996630991
0.0066,-139.171682109726,112.299996630991
0.00665,-137.952741603922,112.299996630991
0.0067,-136.699763323358,112.299996630991
0.00675,-135.413056421677,112.299996630991
0.0068,-134.092938374553,112.299996630991
0.00685,-132.739734901361,112.299996630991
0.0069,-131.353779884809,112.299996630991
0.00695,-129.935415288559,112.299996630991
0.007,-128.484991072852,112.299996630991
0.00705,-127.00286510816,112.299996630991
0.0071,-125.489403086887,112.299996630991
0.00715,-123.944978433141,112.299996630991
0.0072,-122.369972210595,112.299996630991
0.00725,-120.764773028467,112.299996630991
0.0073,-119.129776945637,112.299996630991
0.00735,-117.465387372922,112.299996630991
0.0074,-115.772014973545,112.299996630991
0.00745,-114.050077561808,112.299996630991
0.0075,-112.3,112.299996630991
0.00755,-110.522214093573,112.299996630991
0.0076,-108.717158484598,112.299996630991
0.00765,-106.885278543536,112.299996630991
0.0077,-105.027026259353,112.299996630991
0.00775,-103.142860127993,112.299996630991
0.0078,-101.233245039257,112.299996630991
0.00785,-99.2986521620923,112.299996630991
0.0079,-97.3395588283445,112.299996630991
0.00795,-95.3564484149789,112.299996630991
0.008,-93.3498102248161,112.299996630991
0.00805,-91.3201393658035,112.299996630991
0.0081,-89.2679366288549,112.299996630991
0.00815,-87.1937083642879,112.299996630991
0.0082,-85.0979663568896,112.299996630991
0.00825,-82.9812276996409,112.299996630991
0.0083,-80.8440146661321,112.299996630991
0.00835,-78.6868545816994,112.299996630991
0.0084,-76.5102796933153,112.299996630991
0.00845,-74.3148270382647,112.299996630991
0.0085,-72.1010383116392,112.299996630991
0.00855,-69.8694597326812,112.299996630991
0.0086,-67.6206419100134,112.299996630991
0.00865,-65.3551397057836,112.299996630991
0.0087,-63.0735120987612,112.299996630991
0.00875,-60.7763220464179,112.299996630991
0.0088,-58.4641363460252,112.299996630991
0.00885,-56.1375254948068,112.299996630991
0.0089,-53.7970635491763,112.299996630991
0.00895,-51.4433279830978,112.299996630991
0.009,-49.0768995456026,112.299996630991
0.00905,-46.6983621174978,112.299996630991
0.0091,-44.3083025673032,112.299996630991
0.00915,-41.9073106064495,112.299996630991
0.0092,-39.4959786437761,112.299996630991
0.00925,-37.0749016393635,112.299996630991
0.0093,-34.6446769577349,112.299996630991
0.00935,-32.2059042204666,112.299996630991
0.0094,-29.759185158239,112.299996630991
0.00945,-27.30512346237,112.299996630991
0.0095,-24.8443246358619,112.299996630991
0.00955,-22.3773958440034,112.299996630991
0.0096,-19.9049457645607,112.299996630991
0.00965,-17.4275844375947,112.299996630991
0.0097,-14.9459231149433,112.299996630991
0.00975,-12.4605741094038,112.299996630991
0.0098,-9.97215064365446,112.299996630991
0.00985,-7.48126669895032,112.299996630991
0.0099,-4.98853686363285,112.299996630991
0.00995,-2.49457618148918,112.299996630991
0.01,-5.6843418860808e-14,112.299996630991
0.01005,2.49457618148912,112.299996630991
0.0101,4.98853686363285,112.299996630991
0.01015,7.48126669895032,112.299996630991
0.0102,9.97215064365446,112.299996630991
0.01025,12.4605741094038,112.299996630991
0.0103,14.9459231149433,112.299996630991
0.01035,17.4275844375947,112.299996630991
0.0104,19.9049457645609,112.299996630991
0.01045,22.3773958440036,112.299996630991
0.0105,24.8443246358619,112.299996630991
0.01055,27.30512346237,112.299996630991
0.0106,29.759185158239,112.299996630991
0.01065,32.2059042204665,112.299996630991
0.0107,34.644676957735,112.299996630991
0.01075,37.0749016393635,112.299996630991
0.0108,39.4959786437761,112.299996630991
0.01085,41.9073106064495,112.299996630991
