"time","Capacitor1.v","HeatCapacitor1.T"
0.185,0.0334553777566488,294.311267708236
0.186,0.0320348186794034,294.316953891746
0.187,0.0306719983461848,294.322634388097
0.188,0.0293646032075396,294.328309203431
0.189,0.0281106924760598,294.333978343674
0.19,0.0269085043214908,294.339641814654
0.191,0.0257559033851611,294.345299622403
0.192,0.0246511994051664,294.350951772744
0.193,0.0235926394814653,294.356598271526
0.194,0.022578445937339,294.362239124612
0.195,0.0216069373739028,294.367874337818
0.196,0.020676483136326,294.373503916942
0.197,0.0197855354020731,294.379127867745
0.198,0.018932623626877,294.384746195955
0.199,0.018116263379226,294.390358907305
0.2,0.0173350536726028,294.39596600749
0.201,0.0165876476206607,294.401567502185
0.202,0.0158726455394581,294.407163397171
0.203,0.015188730782055,294.412753698172
0.204,0.0145347244748942,294.418338410782
0.205,0.0139094464214834,294.423917540644
0.206,0.0133117650420217,294.429491093379
0.207,0.0127404518318318,294.435059074715
0.208,0.0121944489401044,294.440621490259
0.209,0.0116727584498327,294.446178345597
0.21,0.0111743956134704,294.451729646323
0.211,0.0106984193596554,294.45727539802
0.212,0.0102437505628368,294.462815606349
0.213,0.00980956848232172,294.468350276852
0.214,0.0093950282292785,294.473879415089
0.215,0.00899931588562264,294.479403026617
0.216,0.008621641148552,294.484921116985
0.217,0.00826110691956829,294.490433691777
0.218,0.00791705755642456,294.495940756505
0.219,0.00758879486123095,294.501442316694
0.22,0.00727565495836812,294.506938377862
0.221,0.00697696829840046,294.512428945528
0.222,0.00669200973695442,294.517914025218
0.223,0.00642024903781159,294.523393622418
0.224,0.00616111983560879,294.528867742617
0.225,0.00591408568168602,294.534336391297
0.226,0.00567858789905471,294.539799573944
0.227,0.00545406532780842,294.545257296037
0.228,0.00524006705707827,294.550709563038
0.229,0.0050361235994937,294.556156380405
0.23,0.00484178504617653,294.561597753592
0.231,0.00465662021348302,294.567033688048
0.232,0.00448021578974574,294.572464189215
0.233,0.00431217548201557,294.577889262529
0.234,0.00415211916280365,294.583308913421
0.235,0.00399968201682331,294.588723147317
0.236,0.00385452408766709,294.594131969629
0.237,0.00371630700611792,294.599535385775
0.238,0.00358470685565502,294.604933401163
0.239,0.00345941377273465,294.610326021199
0.24,0.00334012925239198,294.615713251281
0.241,0.00322656531413586,294.621095096804
0.242,0.00311844366784363,294.626471563157
0.243,0.00301549487965594,294.631842655727
0.244,0.00291748860164492,294.637208379881
0.245,0.00282429833760948,294.642568740942
0.246,0.00273560878099574,294.647923744311
0.247,0.00265119963959152,294.653273395348
0.248,0.00257085817465096,294.658617699409
0.249,0.00249437852808113,294.663956661843
0.25,0.00242156104962873,294.669290287994
0.251,0.0023523068498807,294.674618583174
0.252,0.00228646650597408,294.679941552704
0.253,0.00222383517025192,294.685259201923
0.254,0.00216426006944813,294.690571536148
0.255,0.00210759505811686,294.69587856069
0.256,0.00205370015746435,294.701180280855
0.257,0.00200244140294453,294.706476701944
0.258,0.00195373071023127,294.71176782926
0.259,0.00190742772029563,294.717053668089
0.26,0.00186341962997925,294.722334223715
0.261,0.00182159852865663,294.727609501418
0.262,0.00178186099913216,294.732879506471
0.263,0.00174410771853714,294.738144244144
0.264,0.00170824820714732,294.743403719703
0.265,0.00167419841558467,294.748657938415
0.266,0.00164186597644733,294.753906905529
0.267,0.00161116690974429,294.759150626294
0.268,0.00158201977208186,294.764389105956
0.269,0.00155434528490231,294.769622349754
0.27,0.00152806596272249,294.774850362923
0.271,0.00150315083216032,294.780073150684
0.272,0.00147952343951471,294.785290718264
0.273,0.00145711224063461,294.790503070883
0.274,0.00143585587990234,294.795710213754
0.275,0.00141569478915391,294.800912152086
0.276,0.00139657093166969,294.806108891081
0.277,0.00137843625213881,294.811300435938
0.278,0.00136127918137231,294.816486791839
0.279,0.00134502879043772,294.821667963977
0.28,0.0013296414258083,294.826843957534
0.281,0.00131507534655489,294.832014777685
0.282,0.0013012905761615,294.837180429602
0.283,0.00128824875434088,294.84234091845
0.284,0.00127592334161082,294.847496249389
0.285,0.00126428454302456,294.852646427575
0.286,0.00125329630738203,294.857791458158
0.287,0.00124292930336053,294.862931346281
0.288,0.00123315567634312,294.868066097086
0.289,0.00122394893829023,294.873195715705
0.29,0.00121528385761132,294.878320207267
0.291,0.00120713817032678,294.883439576902
0.292,0.00119948817482814,294.888553829726
0.293,0.00119231208620984,294.893662970853
0.294,0.0011855890000991,294.898767005391
0.295,0.00117929877593853,294.903865938445
0.296,0.00117342193043857,294.908959775114
0.297,0.00116794347303474,294.91404852049
0.298,0.00116285189176046,294.919132179664
0.299,0.00115812663053306,294.92421075772
0.3,0.00115375220688904,294.929284259735
0.301,0.0011497136313331,294.934352690783
0.302,0.00114599632441446,294.939416055933
0.303,0.0011425860338033,294.944474360248
0.304,0.00113946875136705,294.949527608788
0.305,0.00113663063024681,294.954575806606
0.306,0.00113406624513628,294.959618958749
0.307,0.00113177600540329,294.964657070258
0.308,0.00112973823351085,294.969690146173
0.309,0.00112794250667007,294.974718191527
0.31,0.00112637862674276,294.979741211349
0.311,0.00112503656461705,294.984759210662
0.312,0.00112390640458303,294.989772194484
0.313,0.00112297828870844,294.994780167828
0.314,0.00112224236121425,294.999783135703
0.315,0.00112169957667334,295.00478110311
0.316,0.00112135963989905,295.009774075047
0.317,0.00112120034996337,295.014762056508
0.318,0.00112121552436687,295.019745052481
0.319,0.0011213992211286,295.024723067948
0.32,0.00112174571043164,295.029696107889
0.321,0.00112224944626866,295.034664177275
0.322,0.00112290503808748,295.039627281075
0.323,0.00112370722243659,295.044585424252
0.324,0.00112465583186734,295.049538611765
0.325,0.00112575572135416,295.054486848566
0.326,0.00112699561806107,295.059430139603
0.327,0.00112837239793218,295.06436848982
0.328,0.00112988314649617,295.069301904155
0.329,0.00113152514178823,295.074230387541
0.33,0.00113329583727211,295.079153944907
0.331,0.00113519284476205,295.084072581177
0.332,0.0011372139173449,295.088986301267
0.333,0.00113935769813807,295.093895110094
0.334,0.00114162386216147,295.098799012565
0.335,0.00114400942880487,295.103698013585
0.336,0.00114651284920118,295.108592118052
0.337,0.0011491326653232,295.113481330861
0.338,0.00115186749462328,295.1183656569
0.339,0.00115471601467308,295.123245101054
0.34,0.0011576769478032,295.128119668202
0.341,0.00116074904574292,295.132989363218
0.342,0.00116393220475006,295.137854190974
0.343,0.0011672279730676,295.142714156333
0.344,0.00117063338594828,295.147569264155
0.345,0.00117414763714919,295.152419519296
0.346,0.0011777699281078,295.157264926605
0.347,0.00118149945529083,295.162105490929
0.348,0.00118533539754302,295.166941217108
0.349,0.00118927690343598,295.171772109977
0.35,0.001193323078617,295.176598174368
0.351,0.00119747546011999,295.181419415106
0.352,0.00120173987429081,295.186235837012
0.353,0.00120611106705518,295.191047444904
0.353176728164206,0.00120689467738229,295.191897291333
0.354,0.00121071808316602,295.195854244344
0.355,0.00121662035452238,295.200656246279
0.356,0.0012248952574485,295.205453460683
0.357,0.00123667720414895,295.210245898286
0.358,0.00125305817109744,295.215033569634
0.359,0.00127519569282575,295.219816486083
0.36,0.00130429456500722,295.224594659689
0.361,0.00134154973917173,295.229368102428
0.362,0.00138813721486638,295.23413682662
0.363,0.0014452180222537,295.238900844485
0.364,0.00151391581286732,295.243660168469
0.365,0.00159539212716525,295.248414810852
0.366,0.00169080103031073,295.253164784085
0.367,0.0018013152128128,295.257910101353
0.368,0.00192808301493585,295.26265077488
0.369,0.00207226097554003,295.26738681721
0.37,0.00223501063168334,295.272118242487
0.371,0.0024174892398109,295.276845063485
0.372,0.00262085372596005,295.281567292875
0.373,0.00284630472238783,295.28628494458
0.374,0.00309507506192404,295.290998033275
0.375,0.00336830869527043,295.295706571562
0.376,0.00366718503193083,295.300410572868
0.377,0.00399302208676853,295.305110052363
0.378,0.00434706252443915,295.30980502427
0.379,0.00473047498470209,295.314495501883
0.38,0.00514447491483366,295.319181499081
0.381,0.00559059206347461,295.323863032663
0.382,0.00607000081638536,295.328540116127
0.383,0.00658394542943662,295.333212763623
0.384,0.00713373687391795,295.337880989822
0.385,0.00772103470949155,295.342544811836
0.386,0.00834699139028767,295.347204243227
0.387,0.00901294032139013,295.351859298822
0.388,0.00972056377886116,295.356509995415
0.389,0.0104712963614292,295.361156348403
0.39,0.0112664770449834,295.365798372647
0.391,0.0121076593292953,295.370436084047
0.392,0.012996608141496,295.375069499429
0.393,0.0139346728461558,295.379698633801
0.394,0.0149234790704192,295.384323503293
0.395,0.0159649524357694,295.388944125138
0.396,0.0170605370401755,295.393560514801
0.397,0.0182119326119519,295.398172688623
0.398,0.0194211561779581,295.402780663886
0.399,0.0206897654441015,295.40738445651
0.4,0.0220196852478641,295.411984083411
0.401,0.0234129575005423,295.416579561798
0.402,0.0248712972890257,295.421170908058
0.403,0.02639688681598,295.42575813959
0.404,0.0279917279624762,295.430341273426
0.405,0.0296577183159842,295.434920326382
0.406,0.0313973686194521,295.439495316316
0.407,0.0332126013071597,295.444066260114
0.408,0.0351056285709856,295.448633175104
0.409,0.0370790717903887,295.453196079163
0.41,0.0391350030529744,295.457754989432
0.411,0.0412758756311917,295.462309923508
0.412,0.0435043487264301,295.46686089921
0.413,0.0458228588503702,295.471407934117
0.414,0.0482341274081446,295.475951045972
0.415,0.0507409075822227,295.48049025258
0.416,0.0533459909652269,295.485025571803
0.417,0.056052286370173,295.489557021454
0.418,0.0588627787113136,295.494084619405
0.419,0.0617805212293567,295.498608383633
0.42,0.0648086908340671,295.503128332002
0.421,0.0679505566633498,295.507644482379
0.422,0.0712094375558929,295.512156852765
0.423,0.0745888073570661,295.516665461032
0.424,0.0780922697554974,295.52117032499
0.425,0.0817234488835439,295.525671462594
0.426,0.0854861507966707,295.530168891656
0.427,0.0893843628537892,295.534662629856
0.428,0.0934220659465996,295.539152695036
0.429,0.0976034423400314,295.54363910487
0.43,0.10193290858497,295.548121876802
0.431,0.10641485785483,295.552601028482
0.432,0.111053891000663,295.557076577369
0.433,0.115854880213978,295.561548540604
0.434,0.120822727372492,295.566016935462
0.435,0.125962552257357,295.570481779
0.436,0.131279716677275,295.574943087995
0.437,0.136779714787247,295.579400879179
0.438,0.142468261034797,295.583855169053
0.439,0.148351279352105,295.588305973905
0.44,0.154434911866872,295.592753309783
0.441,0.160725524000088,295.597197192522
0.442,0.167229714470889,295.60163763769
0.443,0.173954368841526,295.606074660482
0.444,0.180906670060831,295.610508275696
0.445,0.188093996287268,295.614938497965
0.446,0.19552403813756,295.619365341498
0.447,0.203204868371029,295.623788819897
0.448,0.211144864817578,295.628208946359
0.449,0.219352678772752,295.632625733758
0.45,0.22783733478401,295.637039194401
0.451,0.236608381579849,295.641449339631
0.452,0.245675645723331,295.645856180483
0.453,0.255049351986651,295.650259727373
0.454,0.26474017005883,295.654659989981
0.455,0.274759495160369,295.659056976465
0.456,0.285118915319317,295.663450694971
0.457,0.295830618470687,295.667841152496
0.458,0.306907362044781,295.672228354975
0.459,0.318362752499723,295.676612306447
0.45929089616574,0.321768143609033,295.677886971325
0.46,0.330209291268716,295.68099301185
0.461,0.342448809634745,295.685370478185
0.462,0.355077589987067,295.689744712539
0.463,0.368091299818169,295.694115722851
0.464,0.381485847120869,295.698483516351
0.465,0.395256612567525,295.702848101017
0.466,0.409399044797513,295.707209484472
0.467,0.423908559129211,295.711567674098
0.468,0.438780599375182,295.715922676844
0.469,0.454010595501074,295.72027449995
0.47,0.469593862759455,295.724623150374
0.471,0.48552581245594,295.728968635247
0.472,0.501801784145791,295.733310961445
0.473,0.518416996583665,295.737650135348
0.473633230243285,0.529111584766313,295.740396204656
0.474,0.535366939449212,295.741986164072
0.475,0.552650420915231,295.746319052481
0.476,0.570270426377492,295.750648802177
0.477,0.588230349676169,295.7549754142
0.478,0.606533703616704,295.759298889055
0.479,0.625184171588459,295.763619226799
0.48,0.644185349089673,295.767936426489
0.481,0.663540778241428,295.772250486151
0.482,0.683254029506653,295.776561403874
0.483,0.70332866514041,295.780869177249
0.484,0.723768208472869,295.785173802198
0.485,0.744576126697074,295.789475271592
0.486,0.765755961215722,295.793773582184
0.487,0.787311230696779,295.798068729538
0.488,0.809245436986716,295.80236070731
0.489,0.831562044831811,295.806649504951
0.49,0.854264587691402,295.810935119701
0.491,0.877356572501007,295.815217545795
0.492,0.900841373312461,295.819496767991
0.493,0.924722374295591,295.823772771772
0.494,0.949003117970853,295.828045553907
0.495,0.973687070770583,295.832315105744
0.496,0.99877745641271,295.836581402229
0.497,1.02427771694907,295.840844433061
0.498,1.05019131434583,295.845104189284
0.499,1.07652165674047,295.849360658358
0.5,1.10327180901219,295.853613806496
0.501,1.13044529254632,295.857863628168
0.502,1.15804547092109,295.862110108075
0.503,1.18607561710322,295.866353225736
0.504,1.21453878899412,295.870592948364
0.505,1.24343843929964,295.87482926576
0.506,1.27277787060778,295.879062159136
0.507,1.3025602412554,295.883291601964
0.508,1.33278866070517,295.887517565089
0.509,1.36346640282108,295.891740028182
0.509931884223056,1.39246176006115,295.895671702054
0.51,1.39459664783624,295.895958965937
0.511,1.42617877634728,295.900174335662
0.512,1.45820192286351,295.904386057104
0.513,1.49065337640129,295.908594049226
0.514,1.52351931794048,295.912798226043
0.515,1.55678530261604,295.916998500005
0.516,1.59043663482473,295.921194785793
0.517,1.62445850023397,295.925386998167
0.518,1.65883579824877,295.929575052431
0.519,1.69355318050952,295.933758865298
0.52,1.72859506273913,295.937938354274
0.521,1.76394537646535,295.942113438902
0.522,1.79958823750784,295.946284038038
0.523,1.8355069925333,295.950450074828
0.524,1.87168543166607,295.954611470411
0.525,1.90810670113051,295.95876815158
0.526,1.94475404285935,295.962920044193
0.527,1.98161046365436,295.967067076402
0.528,2.01865880196097,295.971209179785
0.529,2.05588172978113,295.975346286809
0.53,2.09326175208438,295.979478331611
0.531,2.13078175932857,295.983605252973
0.532,2.16842444982502,295.987726991439
0.533,2.20617211654585,295.991843488343
0.534,2.24400790507872,295.995954691333
0.535,2.28191435855906,296.000060548097
0.536,2.31987414105118,296.004161009404
0.537,2.35787045893712,296.008256030461
0.538,2.3958860870133,296.012345567658
0.539,2.43390413283438,296.016429580948
0.54,2.4719080384276,296.020508033687
0.541,2.50988102709523,296.024580891405
0.542,2.54780679916441,296.02864812315
0.543,2.58566924098011,296.032709700978
0.544,2.6234521927707,296.036765599617
0.545,2.66114015623769,296.040815797083
0.546,2.69871758019221,296.044860274261
0.547,2.73616914651354,296.048899014985
0.548,2.77348013186908,296.052932005508
0.549,2.81063584884193,296.056959235369
0.55,2.84762200773454,296.060980696786
0.551,2.88442465427183,296.064996384756
0.552,2.92103018594438,296.069006297034
0.553,2.9574253917048,296.073010434044
0.554,2.99359744570159,296.077008798911
0.555,3.02953390752071,296.081001397464
0.556,3.06522276876629,296.084988238146
0.557,3.10065245987706,296.088969332001
0.558,3.1358114061162,296.092944689171
0.559,3.17068863755328,296.096914323343
0.56,3.20527388767544,296.100878252336
0.561,3.23955717032086,296.104836494753
0.562,3.27352895365886,296.10878907114
0.563,3.30717982371716,296.11273600234
0.564,3.34050101850858,296.116677311784
0.565,3.37348435668584,296.120613025045
0.566,3.40612201990738,296.124543168735
0.567,3.43840654384114,296.128467770563
0.568,3.47033053806079,296.132386858526
0.569,3.50188763065081,296.136300463186
0.57,3.53307168136115,296.140208615573
0.571,3.56387700001343,296.144111347629
0.572,3.59429805054717,296.148008692403
0.573,3.62432995684716,296.151900683463
0.574,3.65396829563089,296.155787354999
0.575,3.68320902513143,296.1596687418
0.576,3.71204843951907,296.163544879292
0.577,3.74048308487683,296.16741580361
0.578,3.76851019788614,296.171281550649
0.579,3.79612730620993,296.175142156744
0.58,3.82333233705124,296.178997658367
0.581,3.8501232855788,296.182848092629
0.582,3.8764988296124,296.186693496076
0.583,3.90245795275982,296.190533905276
0.584,3.92799996905097,296.194369356677
0.585,3.95312443952846,296.198199886936
0.586,3.97783117480945,296.2020255328
0.587,4.00212049677934,296.205846329831
0.588,4.02599295433571,296.209662313561
0.589,4.04944939624167,296.213473519057
0.59,4.07249081192757,296.217279982731
0.591,4.09511863304928,296.221081738411
0.592,4.11733449857478,296.224878820093
0.593,4.13914030040477,296.228671261196
0.594,4.16053814689739,296.232459095358
0.595,4.18153037355786,296.236242355762
0.596,4.20211956999188,296.240021073968
0.597,4.22230852185651,296.243795281348
0.598,4.24210021442512,296.247565008674
0.599,4.26149779760812,296.251330287435
0.6,4.28050463290012,296.255091146728
0.601,4.29912423995436,296.258847615569
0.602,4.31736029771865,296.262599722258
0.603,4.33521663544631,296.266347495084
0.604,4.35269722134987,296.270090961451
0.605,4.36980615211055,296.273830147581
0.606,4.38654764394023,296.277565079249
0.607,4.40292603435886,296.281295781719
0.608,4.41894583233361,296.285022280804
0.609,4.43461154985951,296.288744600013
0.61,4.4499278192181,296.292462762816
0.611,4.4648993501921,296.296176792034
0.612,4.4795309207832,296.299886709845
0.613,4.49382736792978,296.30359253777
0.614,4.50779357822466,296.30729429668
0.615,4.52143447863287,296.310992006783
0.616,4.53475509216708,296.314685687646
0.617,4.54776059492514,296.318375358211
0.618,4.56045589801619,296.322061036665
0.619,4.57284604874447,296.325742740564
0.62,4.58493609645973,296.329420486792
0.621,4.59673108382334,296.333094291552
0.622,4.60823603807434,296.336764170369
0.623,4.61945596229556,296.340430138086
0.624,4.63039699075326,296.34409221774
0.625,4.64106359423586,296.347750419302
0.626,4.65146082150983,296.351404756844
0.627,4.66159371096864,296.355055244113
0.628,4.67146726314866,296.358701894385
0.629,4.68108643377576,296.362344720473
0.63,4.69045612681186,296.365983734742
0.631,4.69958190130602,296.369618951323
0.632,4.70846868214978,296.37325038216
0.633,4.71712108671792,296.376878038047
0.634,4.72554393601023,296.380501930247
0.635,4.73374199054181,296.3841220697
0.636,4.74171994489085,296.387738467047
0.637,4.74948250812003,296.391351132574
0.638,4.75703517408051,296.394960075673
0.639,4.76438203423125,296.398565306429
0.64,4.77152765040931,296.402166834279
0.641,4.77847651820126,296.405764668413
0.642,4.7852330631297,296.409358817782
0.643,4.79180163683982,296.412949291121
0.644,4.79818679783506,296.416536096027
0.645,4.80439297059754,296.420119240077
0.646,4.81042418572728,296.423698731669
0.647,4.816284583287,296.427274578391
0.648,4.82197822827773,296.430846787618
0.649,4.82750910793519,296.434415366525
0.65,4.83288112902611,296.437980322096
0.651,4.83809860409226,296.44154166088
0.652,4.84316511702954,296.445099389591
0.653,4.84808439976661,296.448653514658
0.654,4.85286012208711,296.452204042345
0.655,4.85749587590065,296.455750978769
0.656,4.86199517353065,296.459294329907
0.657,4.86636161391783,296.462834101626
0.658,4.87059883952514,296.46637029969
0.659,4.87471001377222,296.469902929705
0.66,4.87869841772433,296.473431997202
0.661,4.88256726011752,296.476957507622
0.662,4.8863196766648,296.480479466326
0.663,4.88995872936228,296.483997878608
0.664,4.89348768798263,296.487512748998
0.665,4.89690944677688,296.491024082723
0.666,4.90022686448047,296.494531884872
0.667,4.90344277951728,296.498036160361
0.668,4.906559964595,296.50153691406
0.669,4.90958112672982,296.505034150793
0.67,4.91250894418829,296.508527875085
0.671,4.91534613033466,296.512018090694
0.672,4.91809514653622,296.515504802728
0.673,4.92075847409771,296.518988015657
0.674,4.92333853440928,296.522467733908
0.675,4.92583768933846,296.525943961872
0.676,4.92825824162217,296.529416703905
0.677,4.9306024964517,296.532885963779
0.678,4.93287265693231,296.53635174564
0.679,4.93507084755497,296.53981405381
0.68,4.93719915942551,296.543272892376
0.681,4.93925962958896,296.546728265391
0.682,4.94125424161806,296.550180176876
0.683,4.94318493304899,296.553628630797
0.684,4.94505365719703,296.557073630806
0.685,4.94686221363721,296.560515180966
0.686,4.94861239420805,296.56395328514
0.687,4.9503059427476,296.567387947165
0.688,4.95194455584786,296.570819170857
0.689,4.95352988360915,296.574246960012
0.69,4.95506355993302,296.577671318305
0.691,4.95654716838372,296.581092249413
0.692,4.95798221672345,296.58450975712
0.693,4.95937018972392,296.587923845125
0.694,4.96071253140136,296.591334517116
0.695,4.96201064589618,296.594741776771
0.696,4.96326589835272,296.598145627759
0.697,4.96447963259207,296.601546073421
0.698,4.96565313311125,296.60494311752
0.699,4.96678765623955,296.60833676366
0.7,4.96788442380839,296.611727015427
0.701,4.96894462361312,296.615113876401
0.702,4.96996941032763,296.618497350156
0.703,4.97095989896785,296.621877440151
0.704,4.9719171677816,296.625254149762
0.705,4.97284228194622,296.62862748262
0.706,4.97373626819754,296.631997442226
