"time","ramp.y","pipe1.port_b.m_flow","pipe1.port_b.p","pipe1.port_b.h_outflow","pipe2.port_b.m_flow","pipe2.port_b.p","pipe2.port_b.h_outflow","pipe3.port_b.m_flow","pipe3.port_b.p","pipe3.port_b.h_outflow"
0.002828,698161.8,-37.5628263693882,499558.952044685,293586.685237142,1.5005873031982,500000,293586.685237142,-39.0634136725863,200000,293008.065408234
0.00303,698030.5,-37.5476585591193,499550.488626252,293586.685237142,1.51524871525771,500000,293586.685237142,-39.062907274377,200000,293002.404458254
0.003232,697899.2,-37.5324958655033,499541.952779417,293586.685237142,1.52989712359211,500000,293586.685237142,-39.0623929890955,200000,292996.748256694
0.003434,697767.9,-37.517338272626,499533.34469666,293586.685237142,1.54453256510083,500000,293586.685237142,-39.0618708377274,200000,292991.096786406
0.003636,697636.6,-37.5021857646485,499524.664569522,293586.685237142,1.55915507650728,500000,293586.685237142,-39.0613408411557,200000,292985.450030327
0.003838,697505.3,-37.4870383258059,499515.91258861,293586.685237142,1.57376469435559,500000,293586.685237142,-39.0608030201615,200000,292979.807971476
0.00404,697374,-37.4718959404077,499507.088943607,293586.685237142,1.5883614550171,500000,293586.685237142,-39.0602573954248,200000,292974.170592955
0.004242,697242.7,-37.4567585928359,499498.193823279,293586.685237142,1.6029453946893,500000,293586.685237142,-39.0597039875252,200000,292968.537877949
0.004444,697111.4,-37.4416262675454,499489.227415485,293586.685237142,1.61751654939269,500000,293586.685237142,-39.0591428169433,200000,292962.909809724
0.004646,696980.1,-37.4264989490632,499480.189907171,293586.685237142,1.63207495499197,500000,293586.685237142,-39.0585739040601,200000,292957.286371622
0.004848,696848.8,-37.4113766219871,499471.0814844,293586.685237142,1.64662064716782,500000,293586.685237142,-39.0579972691597,200000,292951.667547073
0.00505,696717.5,-37.396259270986,499461.90233234,293586.685237142,1.66115366143822,500000,293586.685237142,-39.0574129324288,200000,292946.053319579
0.005252,696586.2,-37.3811468807987,499452.652635281,293586.685237142,1.67567403315478,500000,293586.685237142,-39.0568209139579,200000,292940.443672726
0.005454,696454.9,-37.3660394362338,499443.332576637,293586.685237142,1.69018179750372,500000,293586.685237142,-39.0562212337417,200000,292934.838590175
0.005656,696323.6,-37.3509369221686,499433.942338954,293586.685237142,1.70467698950772,500000,293586.685237142,-39.0556139116803,200000,292929.238055665
0.005858,696192.3,-37.3358393235493,499424.482103919,293586.685237142,1.71915964402653,500000,293586.685237142,-39.0549989675797,200000,292923.642053013
0.00606,696061,-37.3207466253897,499414.952052362,293586.685237142,1.73362979575889,500000,293586.685237142,-39.0543764211523,200000,292918.050566111
0.006262,695929.7,-37.3056588127712,499405.352364267,293586.685237142,1.74808747924327,500000,293586.685237142,-39.053746292018,200000,292912.463578926
0.006464,695798.4,-37.290575870842,499395.683218775,293586.685237142,1.76253272885924,500000,293586.685237142,-39.0531085997047,200000,292906.881075503
0.006666,695667.1,-37.2754977848169,499385.944794188,293586.685237142,1.77696557883173,500000,293586.685237142,-39.0524633636485,200000,292901.303039958
0.006868,695535.8,-37.2604245399758,499376.137267991,293586.685237142,1.79138606321732,500000,293586.685237142,-39.0518106031963,200000,292895.729456485
0.00707,695404.5,-37.2453561216652,499366.260816828,293586.685237142,1.80579421593486,500000,293586.685237142,-39.051150337603,200000,292890.160309348
0.007272,695273.2,-37.2302925152955,499356.315616537,293586.685237142,1.82019007073715,500000,293586.685237142,-39.0504825860355,200000,292884.595582885
0.007474,695141.9,-37.2152337063421,499346.301842143,293586.685237142,1.83457366122679,500000,293586.685237142,-39.0498073675717,200000,292879.035261507
0.007676,695010.6,-37.200179680344,499336.219667861,293586.685237142,1.8489450208547,500000,293586.685237142,-39.0491247012014,200000,292873.479329697
0.007878,694879.3,-37.1851304229038,499326.069267111,293586.685237142,1.86330418292049,500000,293586.685237142,-39.0484346058268,200000,292867.927772008
0.00808,694748,-37.170085919687,499315.850812515,293586.685237142,1.8776511805742,500000,293586.685237142,-39.0477371002636,200000,292862.380573064
0.008282,694616.7,-37.1550461564218,499305.564475906,293586.685237142,1.8919860468169,500000,293586.685237142,-39.0470322032411,200000,292856.837717562
0.008484,694485.4,-37.1400111188984,499295.210428336,293586.685237142,1.90630881450216,500000,293586.685237142,-39.0463199334029,200000,292851.299190266
0.008686,694354.1,-37.1249807929688,499284.788840077,293586.685237142,1.92061951633676,500000,293586.685237142,-39.0456003093078,200000,292845.764976009
0.008888,694222.8,-37.1099551645461,499274.299880628,293586.685237142,1.93491818488171,500000,293586.685237142,-39.0448733494299,200000,292840.235059696
0.00909,694091.5,-37.0949342196042,499263.743718722,293586.685237142,1.94920485255353,500000,293586.685237142,-39.0441390721597,200000,292834.709426298
0.009292,693960.2,-37.0799179441773,499253.120522329,293586.685237142,1.96347955162501,500000,293586.685237142,-39.0433974958043,200000,292829.188060854
0.009494,693828.9,-37.0649063243598,499242.430458661,293586.685237142,1.97774231422628,500000,293586.685237142,-39.0426486385879,200000,292823.670948471
0.009696,693697.6,-37.0498993463054,499231.67369418,293586.685237142,1.99199317234569,500000,293586.685237142,-39.0418925186529,200000,292818.158074323
0.009898,693566.3,-37.034896996227,499220.8503946,293586.685237142,2.00623215783104,500000,293586.685237142,-39.0411291540597,200000,292812.64942365
0.0101,693435,-37.0198992603961,499209.960724893,293586.685237142,2.02045930239015,500000,293586.685237142,-39.0403585627879,200000,292807.144981758
0.010302,693303.7,-37.0049061251428,499199.004849293,293586.685237142,2.03467463759202,500000,293586.685237142,-39.0395807627365,200000,292801.644734021
0.010504,693172.4,-36.989917576855,499187.982931303,293586.685237142,2.0488781948678,500000,293586.685237142,-39.0387957717243,200000,292796.148665874
0.010706,693041.1,-36.9749336019779,499176.895133699,293586.685237142,2.06307000551156,500000,293586.685237142,-39.0380036074909,200000,292790.65676282
0.010908,692909.8,-36.9599541870141,499165.741618533,293586.685237142,2.07725010068134,500000,293586.685237142,-39.0372042876969,200000,292785.169010425
0.01111,692778.5,-36.9449793185229,499154.52254714,293586.685237142,2.09141851139991,500000,293586.685237142,-39.0363978299242,200000,292779.685394318
0.011312,692647.2,-36.9300089831199,499143.238080142,293586.685237142,2.10557526855577,500000,293586.685237142,-39.035584251677,200000,292774.205900195
0.011514,692515.9,-36.9150431674769,499131.888377451,293586.685237142,2.11972040290391,500000,293586.685237142,-39.0347635703821,200000,292768.730513811
0.011716,692384.6,-36.9000818583211,499120.473598277,293586.685237142,2.13385394506689,500000,293586.685237142,-39.0339358033893,200000,292763.259220986
0.011918,692253.3,-36.8851250424352,499108.993901127,293586.685237142,2.14797592553538,500000,293586.685237142,-39.0331009679718,200000,292757.7920076
0.01212,692122,-36.8701727066566,499097.449443816,293586.685237142,2.16208637466933,500000,293586.685237142,-39.0322590813272,200000,292752.328859598
0.012322,691990.7,-36.8552248378775,499085.840383468,293586.685237142,2.17618532269866,500000,293586.685237142,-39.0314101605772,200000,292746.869762983
0.012524,691859.4,-36.8402814230439,499074.166876519,293586.685237142,2.19027279972389,500000,293586.685237142,-39.030554222769,200000,292741.414703822
0.012726,691728.1,-36.8253424491562,499062.429078724,293586.685237142,2.20434883571758,500000,293586.685237142,-39.0296912848748,200000,292735.963668239
0.012928,691596.8,-36.8104079032677,499050.62714516,293586.685237142,2.2184134605244,500000,293586.685237142,-39.0288213637931,200000,292730.516642423
0.01313,691465.5,-36.7954777724853,499038.761230231,293586.685237142,2.23246670386238,500000,293586.685237142,-39.0279444763487,200000,292725.073612618
0.013332,691334.2,-36.7805520439687,499026.83148767,293586.685237142,2.24650859532451,500000,293586.685237142,-39.0270606392933,200000,292719.63456513
0.013534,691202.9,-36.7656307049296,499014.838070549,293586.685237142,2.26053916437535,500000,293586.685237142,-39.0261698693059,200000,292714.199486325
0.013736,691071.6,-36.7507137426325,499002.781131274,293586.685237142,2.2745584403599,500000,293586.685237142,-39.0252721829933,200000,292708.768362624
0.013938,690940.3,-36.7358011443933,498990.660821596,293586.685237142,2.28856645249643,500000,293586.685237142,-39.0243675968906,200000,292703.341180511
0.01414,690809,-36.7208928975795,498978.477292615,293586.685237142,2.30256322988108,500000,293586.685237142,-39.0234561274614,200000,292697.917926523
0.014342,690677.7,-36.7059889896096,498966.230694779,293586.685237142,2.31654880148805,500000,293586.685237142,-39.0225377910985,200000,292692.498587258
0.014544,690546.4,-36.6910894079534,498953.921177893,293586.685237142,2.33052319617027,500000,293586.685237142,-39.0216126041244,200000,292687.083149371
0.014746,690415.1,-36.6761941401306,498941.548891121,293586.685237142,2.34448644266004,500000,293586.685237142,-39.0206805827914,200000,292681.671599572
0.014948,690283.8,-36.6613031737117,498929.11398299,293586.685237142,2.35843856956987,500000,293586.685237142,-39.0197417432823,200000,292676.263924629
0.01515,690152.5,-36.6464164963166,498916.616601393,293586.685237142,2.37237960539331,500000,293586.685237142,-39.0187961017106,200000,292670.860111365
0.015352,690021.2,-36.6315340956151,498904.056893594,293586.685237142,2.38630957850533,500000,293586.685237142,-39.0178436741211,200000,292665.46014666
0.015554,689889.9,-36.6166559593262,498891.435006231,293586.685237142,2.40022851716354,500000,293586.685237142,-39.0168844764904,200000,292660.064017448
0.015756,689758.6,-36.6017820752178,498878.751085321,293586.685237142,2.41413644950856,500000,293586.685237142,-39.0159185247269,200000,292654.671710719
0.015958,689627.3,-36.5869124311066,498866.005276263,293586.685237142,2.42803340356466,500000,293586.685237142,-39.0149458346719,200000,292649.283213518
0.01616,689496,-36.5720470148575,498853.197723841,293586.685237142,2.44191940724084,500000,293586.685237142,-39.013966422099,200000,292643.898512944
0.016362,689364.7,-36.5571858143838,498840.328572228,293586.685237142,2.45579448833123,500000,293586.685237142,-39.0129803027156,200000,292638.517596149
0.016564,689233.4,-36.5423288176462,498827.39796499,293586.685237142,2.46965867451577,500000,293586.685237142,-39.0119874921626,200000,292633.14045034
0.016766,689102.1,-36.5274760126532,498814.406045091,293586.685237142,2.48351199336111,500000,293586.685237142,-39.0109880060149,200000,292627.767062778
0.016968,688970.8,-36.5126273874604,498801.352954892,293586.685237142,2.49735447232101,500000,293586.685237142,-39.0099818597819,200000,292622.397420775
0.01717,688839.5,-36.4977829301701,498788.238836161,293586.685237142,2.51118613873724,500000,293586.685237142,-39.0089690689079,200000,292617.031511697
0.017372,688708.2,-36.4829426289317,498775.063830072,293586.685237142,2.52500701984022,500000,293586.685237142,-39.0079496487724,200000,292611.669322963
0.017574,688576.9,-36.4681064719406,498761.828077207,293586.685237142,2.53881714274948,500000,293586.685237142,-39.0069236146906,200000,292606.310842042
0.017776,688445.6,-36.4532744474385,498748.531717566,293586.685237142,2.55261653447462,500000,293586.685237142,-39.0058909819135,200000,292600.956056458
0.017978,688314.3,-36.4384465437126,498735.174890564,293586.685237142,2.56640522191565,500000,293586.685237142,-39.0048517656288,200000,292595.604953783
0.01818,688183,-36.4236227490961,498721.757735037,293586.685237142,2.58018323186393,500000,293586.685237142,-39.0038059809605,200000,292590.257521642
0.018382,688051.7,-36.408803051967,498708.280389246,293586.685237142,2.59395059100252,500000,293586.685237142,-39.00275364297,200000,292584.91374771
0.018584,687920.4,-36.3939874407486,498694.742990879,293586.685237142,2.60770732590712,500000,293586.685237142,-39.0016947666561,200000,292579.573619715
0.018786,687789.1,-36.3791759039088,498681.145677056,293586.685237142,2.62145346304633,500000,293586.685237142,-39.0006293669556,200000,292574.237125432
0.018988,687657.8,-36.36436842996,498667.488584329,293586.685237142,2.63518902878272,500000,293586.685237142,-38.9995574587431,200000,292568.904252687
0.01919,687526.5,-36.3495650074587,498653.77184869,293586.685237142,2.64891404937296,500000,293586.685237142,-38.9984790568321,200000,292563.574989356
0.019392,687395.2,-36.3347656250055,498639.995605568,293586.685237142,2.66262855096894,500000,293586.685237142,-38.9973941759748,200000,292558.249323365
0.019594,687263.9,-36.3199702712446,498626.15998984,293586.685237142,2.67633255961787,500000,293586.685237142,-38.9963028308628,200000,292552.927242687
0.019796,687132.6,-36.3051789348636,498612.265135827,293586.685237142,2.69002610126336,500000,293586.685237142,-38.9952050361273,200000,292547.608735346
0.019998,687001.3,-36.2903916045933,498598.311177302,293586.685237142,2.7037092017456,500000,293586.685237142,-38.9941008063392,200000,292542.293789412
0.0202,686870,-36.2756082692074,498584.298247489,293586.685237142,2.71738188680223,500000,293586.685237142,-38.99299015601,200000,292536.982393007
0.020402,686738.7,-36.2608289175224,498570.226479071,293586.685237142,2.73104418206895,500000,293586.685237142,-38.9918730995916,200000,292531.674534296
0.020604,686607.4,-36.246053538397,498556.096004189,293586.685237142,2.74469611307976,500000,293586.685237142,-38.990749651477,200000,292526.370201495
0.020806,686476.1,-36.2312821207322,498541.906954446,293586.685237142,2.75833770526798,500000,293586.685237142,-38.9896198260004,200000,292521.069382867
0.021008,686344.8,-36.2165146534709,498527.659460913,293586.685237142,2.77196898396655,500000,293586.685237142,-38.9884836374377,200000,292515.77206672
0.02121,686213.5,-36.2017511255977,498513.353654126,293586.685237142,2.78558997440872,500000,293586.685237142,-38.9873411000067,200000,292510.478241411
0.021412,686082.2,-36.1869915261387,498498.989664095,293586.685237142,2.79920070172854,500000,293586.685237142,-38.9861922278675,200000,292505.187895344
0.021614,685950.9,-36.1722358441612,498484.567620304,293586.685237142,2.81280119096138,500000,293586.685237142,-38.9850370351228,200000,292499.901016965
0.021816,685819.6,-36.1574840687733,498470.087651715,293586.685237142,2.82639146704469,500000,293586.685237142,-38.9838755358183,200000,292494.617594771
0.022018,685688.3,-36.1427361891242,498455.549886768,293586.685237142,2.83997155481843,500000,293586.685237142,-38.9827077439428,200000,292489.337617302
0.02222,685557,-36.1279921944031,498440.954453389,293586.685237142,2.85354147902546,500000,293586.685237142,-38.9815336734288,200000,292484.061073143
0.022422,685425.7,-36.11325207384,498426.301478988,293586.685237142,2.86710126431239,500000,293586.685237142,-38.9803533381526,200000,292478.787950927
0.022624,685294.4,-36.0985158167045,498411.591090467,293586.685237142,2.88065093522997,500000,293586.685237142,-38.9791667519347,200000,292473.518239328
0.022826,685163.1,-36.0837834123064,498396.823414215,293586.685237142,2.89419051623347,500000,293586.685237142,-38.9779739285402,200000,292468.251927067
0.023028,685031.8,-36.0690548499949,498381.99857612,293586.685237142,2.90772003168354,500000,293586.685237142,-38.9767748816787,200000,292462.98900291
0.02323,684900.5,-36.0543301191585,498367.116701564,293586.685237142,2.92123950584656,500000,293586.685237142,-38.9755696250053,200000,292457.729455665
0.023432,684769.2,-36.039609209225,498352.177915433,293586.685237142,2.93474896289504,500000,293586.685237142,-38.9743581721202,200000,292452.473274185
0.023634,684637.9,-36.0248921096609,498337.182342112,293586.685237142,2.94824842690832,500000,293586.685237142,-38.9731405365695,200000,292447.220447367
0.023836,684506.6,-36.0101788099718,498322.130105493,293586.685237142,2.96173792187322,500000,293586.685237142,-38.9719167318452,200000,292441.97096415
0.024038,684375.3,-35.9954692997014,498307.021328978,293586.685237142,2.97521747168411,500000,293586.685237142,-38.9706867713857,200000,292436.724813518
0.02424,684244,-35.9807635684319,498291.856135477,293586.685237142,2.98868710014389,500000,293586.685237142,-38.969450668576,200000,292431.481984497
0.024442,684112.7,-35.9660616057834,498276.634647416,293586.685237142,3.00214683096413,500000,293586.685237142,-38.9682084367477,200000,292426.242466154
0.024644,683981.4,-35.951363401414,498261.356986736,293586.685237142,3.01559668776585,500000,293586.685237142,-38.96696008918,200000,292421.006247602
0.024846,683850.1,-35.9366689450193,498246.023274897,293586.685237142,3.02903669407982,500000,293586.685237142,-38.9657056390993,200000,292415.773317992
0.025048,683718.8,-35.9219782263324,498230.633632881,293586.685237142,3.04246687334723,500000,293586.685237142,-38.9644450996798,200000,292410.543666519
0.02525,683587.5,-35.9072912351236,498215.188181194,293586.685237142,3.05588724892001,500000,293586.685237142,-38.9631784840438,200000,292405.317282421
0.025452,683456.2,-35.8926079612003,498199.687039869,293586.685237142,3.06929784406133,500000,293586.685237142,-38.9619058052618,200000,292400.094154974
0.025654,683324.9,-35.8779283944065,498184.130328467,293586.685237142,3.08269868194629,500000,293586.685237142,-38.9606270763529,200000,292394.874273499
0.025856,683193.6,-35.8632525246229,498168.518166082,293586.685237142,3.09608978566218,500000,293586.685237142,-38.9593423102852,200000,292389.657627355
0.026058,683062.3,-35.8485803417668,498152.850671342,293586.685237142,3.109471178209,500000,293586.685237142,-38.9580515199759,200000,292384.444205943
0.02626,682931,-35.8339118357913,498137.12796241,293586.685237142,3.12284288249996,500000,293586.685237142,-38.9567547182915,200000,292379.233998705
0.026462,682799.7,-35.8192469966859,498121.350156992,293586.685237142,3.13620492136212,500000,293586.685237142,-38.9554519180482,200000,292374.026995121
0.026664,682668.4,-35.8045858144756,498105.517372332,293586.685237142,3.14955731753653,500000,293586.685237142,-38.9541431320122,200000,292368.823184714
0.026866,682537.1,-35.7899282792211,498089.629725219,293586.685237142,3.16290009367879,500000,293586.685237142,-38.9528283729001,200000,292363.622557045
0.027068,682405.8,-35.7752743810187,498073.68733199,293586.685237142,3.17623327235977,500000,293586.685237142,-38.9515076533786,200000,292358.425101715
0.02727,682274.5,-35.7606241099996,498057.69030853,293586.685237142,3.18955687606575,500000,293586.685237142,-38.9501809860655,200000,292353.230808365
0.027472,682143.2,-35.7459774563302,498041.638770274,293586.685237142,3.20287092719898,500000,293586.685237142,-38.9488483835293,200000,292348.039666673
0.027674,682011.9,-35.7313344102117,498025.532832214,293586.685237142,3.21617544807824,500000,293586.685237142,-38.9475098582901,200000,292342.851666359
0.027876,681880.6,-35.71669496188,498009.372608894,293586.685237142,3.22947046093912,500000,293586.685237142,-38.9461654228193,200000,292337.66679718
0.028078,681749.3,-35.7020591016055,497993.15821442,293586.685237142,3.24275598793453,500000,293586.685237142,-38.9448150895401,200000,292332.48504893
0.02828,681618,-35.6874268196925,497976.889762457,293586.685237142,3.25603205113522,500000,293586.685237142,-38.9434588708279,200000,292327.306411446
0.028482,681486.7,-35.6727981064799,497960.567366232,293586.685237142,3.26929867252998,500000,293586.685237142,-38.9420967790101,200000,292322.130874598
0.028684,681355.4,-35.6581729523402,497944.191138539,293586.685237142,3.28255587402645,500000,293586.685237142,-38.9407288263668,200000,292316.958428296
0.028886,681224.1,-35.6435513476797,497927.76119174,293586.685237142,3.29580367745117,500000,293586.685237142,-38.939355025131,200000,292311.789062488
0.029088,681092.8,-35.6289332829382,497911.277637765,293586.685237142,3.30904210455024,500000,293586.685237142,-38.9379753874885,200000,292306.62276716
0.02929,680961.5,-35.6143187485888,497894.740588116,293586.685237142,3.32227117698974,500000,293586.685237142,-38.9365899255786,200000,292301.459532333
0.029492,680830.2,-35.5997077351379,497878.150153872,293586.685237142,3.335490916356,500000,293586.685237142,-38.935198651494,200000,292296.299348067
0.029694,680698.9,-35.5851002331248,497861.506445686,293586.685237142,3.34870134415614,500000,293586.685237142,-38.9338015772811,200000,292291.142204458
0.029896,680567.6,-35.5704962331218,497844.809573791,293586.685237142,3.36190248181853,500000,293586.685237142,-38.9323987149404,200000,292285.988091639
0.030098,680436.3,-35.5558957257335,497828.059647999,293586.685237142,3.37509435069299,500000,293586.685237142,-38.9309900764266,200000,292280.83699978
0.0303,680305,-35.5412987015973,497811.256777708,293586.685237142,3.38827697205154,500000,293586.685237142,-38.9295756736489,200000,292275.688919085
0.030502,680173.7,-35.5267051513828,497794.401071899,293586.685237142,3.40145036708844,500000,293586.685237142,-38.9281555184713,200000,292270.543839797
0.030704,680042.4,-35.5121150657916,497777.49263914,293586.685237142,3.41461455692086,500000,293586.685237142,-38.9267296227125,200000,292265.401752193
0.030906,679911.1,-35.4975284355574,497760.531587591,293586.685237142,3.42776956258919,500000,293586.685237142,-38.9252979981467,200000,292260.262646586
0.031108,679779.8,-35.4829452514457,497743.518025001,293586.685237142,3.44091540505743,500000,293586.685237142,-38.9238606565032,200000,292255.126513324
0.03131,679648.5,-35.4683655042535,497726.452058713,293586.685237142,3.45405210521358,500000,293586.685237142,-38.9224176094672,200000,292249.993342792
0.031512,679517.2,-35.4537891848093,497709.333795668,293586.685237142,3.46717968387013,500000,293586.685237142,-38.9209688686795,200000,292244.863125408
0.031714,679385.9,-35.4392162839728,497692.163342402,293586.685237142,3.48029816176422,500000,293586.685237142,-38.9195144457372,200000,292239.735851627
0.031916,679254.6,-35.4246467926352,497674.940805053,293586.685237142,3.49340755955838,500000,293586.685237142,-38.9180543521936,200000,292234.611511936
0.032118,679123.3,-35.410080701718,497657.666289359,293586.685237142,3.50650789784053,500000,293586.685237142,-38.9165885995586,200000,292229.490096859
0.03232,678992,-35.3955180021741,497640.339900662,293586.685237142,3.51959919712471,500000,293586.685237142,-38.9151171992989,200000,292224.371596952
0.032522,678860.7,-35.3809586849867,497622.961743913,293586.685237142,3.5326814778513,500000,293586.685237142,-38.9136401628381,200000,292219.256002808
0.032724,678729.4,-35.3664027411696,497605.531923667,293586.685237142,3.54575476038723,500000,293586.685237142,-38.9121575015569,200000,292214.143305053
0.032926,678598.1,-35.3518501617668,497588.05054409,293586.685237142,3.55881906502676,500000,293586.685237142,-38.9106692267937,200000,292209.033494344
0.033128,678466.8,-35.3373009378526,497570.517708962,293586.685237142,3.57187441199148,500000,293586.685237142,-38.9091753498442,200000,292203.926561376
0.03333,678335.5,-35.3227550605311,497552.933521673,293586.685237142,3.58492082143088,500000,293586.685237142,-38.907675881962,200000,292198.822496874
0.033532,678204.2,-35.3082125209364,497535.298085233,293586.685237142,3.59795831342267,500000,293586.685237142,-38.9061708343591,200000,292193.721291597
0.033734,678072.9,-35.2936733102322,497517.611502267,293586.685237142,3.61098690797307,500000,293586.685237142,-38.9046602182053,200000,292188.622936339
0.033936,677941.6,-35.2791374196118,497499.87387502,293586.685237142,3.62400662501739,500000,293586.685237142,-38.9031440446292,200000,292183.527421925
0.034138,677810.3,-35.2646048402978,497482.085305359,293586.685237142,3.63701748442008,500000,293586.685237142,-38.9016223247179,200000,292178.434739213
0.03434,677679,-35.250075563542,497464.245894774,293586.685237142,3.65001950597536,500000,293586.685237142,-38.9000950695175,200000,292173.344879094
0.034542,677547.7,-35.2355495806254,497446.355744379,293586.685237142,3.66301270940751,500000,293586.685237142,-38.898562290033,200000,292168.257832491
0.034744,677416.4,-35.2210268828578,497428.414954919,293586.685237142,3.67599711437104,500000,293586.685237142,-38.8970239972289,200000,292163.173590359
0.034946,677285.1,-35.2065074615778,497410.423626763,293586.685237142,3.68897274045137,500000,293586.685237142,-38.8954802020293,200000,292158.092143685
0.035148,677153.8,-35.1919913081527,497392.381859916,293586.685237142,3.70193960716486,500000,293586.685237142,-38.8939309153176,200000,292153.013483489
0.03535,677022.5,-35.1774784139781,497374.289754011,293586.685237142,3.71489773395936,500000,293586.685237142,-38.8923761479376,200000,292147.937600821
0.035552,676891.2,-35.1629687704781,497356.147408318,293586.685237142,3.72784714021452,500000,293586.685237142,-38.8908159106927,200000,292142.864486765
0.035754,676759.9,-35.1484623691049,497337.954921743,293586.685237142,3.74078784524195,500000,293586.685237142,-38.8892502143469,200000,292137.794132433
0.035956,676628.6,-35.1339592013387,497319.71239283,293586.685237142,3.75371986828598,500000,293586.685237142,-38.8876790696247,200000,292132.72652897
0.036158,676497.3,-35.1194592586877,497301.419919762,293586.685237142,3.76664322852346,500000,293586.685237142,-38.8861024872112,200000,292127.661667554
0.03636,676366,-35.1049625326878,497283.077600366,293586.685237142,3.7795579450646,500000,293586.685237142,-38.8845204777525,200000,292122.599539389
0.036562,676234.7,-35.0904690149025,497264.685532109,293586.685237142,3.79246403695292,500000,293586.685237142,-38.8829330518555,200000,292117.540135715
0.036764,676103.4,-35.0759786969228,497246.243812106,293586.685237142,3.80536152316578,500000,293586.685237142,-38.8813402200886,200000,292112.483447799
0.036966,675972.1,-35.0614915703669,497227.752537117,293586.685237142,3.81825042261474,500000,293586.685237142,-38.8797419929817,200000,292107.42946694
0.037168,675840.8,-35.0470076268804,497209.211803553,293586.685237142,3.83113075414568,500000,293586.685237142,-38.8781383810261,200000,292102.378184466
0.03737,675709.5,-35.0325268581358,497190.621707472,293586.685237142,3.8440025365394,500000,293586.685237142,-38.8765293946752,200000,292097.329591736
0.037572,675578.2,-35.0180492558326,497171.982344586,293586.685237142,3.85686578851174,500000,293586.685237142,-38.8749150443443,200000,292092.283680139
0.037774,675446.9,-35.0035748116969,497153.293810261,293586.685237142,3.8697205287139,500000,293586.685237142,-38.8732953404109,200000,292087.240441094
0.037976,675315.6,-34.9891035174818,497134.556199519,293586.685237142,3.88256677573292,500000,293586.685237142,-38.8716702932148,200000,292082.199866048
0.038178,675184.3,-34.9746353649665,497115.769607036,293586.685237142,3.8954045480919,500000,293586.685237142,-38.8700399130584,200000,292077.16194648
0.03838,675053,-34.9601703459568,497096.934127149,293586.685237142,3.90823386425031,500000,293586.685237142,-38.8684042102071,200000,292072.126673895
0.038582,674921.7,-34.9457084522847,497078.049853856,293586.685237142,3.92105474260425,500000,293586.685237142,-38.866763194889,200000,292067.094039831
0.038784,674790.4,-34.9312496758084,497059.116880815,293586.685237142,3.93386720148687,500000,293586.685237142,-38.8651168772952,200000,292062.064035851
0.038986,674659.1,-34.9167940084118,497040.13530135,293586.685237142,3.94667125916865,500000,293586.685237142,-38.8634652675804,200000,292057.036653551
0.039188,674527.8,-34.9023414420049,497021.105208449,293586.685237142,3.95946693385761,500000,293586.685237142,-38.8618083758626,200000,292052.011884552
0.03939,674396.5,-34.8878919685234,497002.026694765,293586.685237142,3.97225424369983,500000,293586.685237142,-38.8601462122233,200000,292046.989720505
0.039592,674265.2,-34.8734455799285,496982.899852623,293586.685237142,3.9850332067795,500000,293586.685237142,-38.8584787867081,200000,292041.970153091
