"Time","fundamentalWaveCurrent.mean1.y","inverter.ac.i","fundamentalWaveVoltage.mean1.y","fundamentalWaveCurrent.mean2.y","inverter.ac.v","fundamentalWaveVoltage.mean2.y"
0,0,-0.49999994,0,0,49.999996,0
9.9999997e-05,0,-0.49999994,0,0,49.999996,0
0.00019999999,0,-0.49999994,0,0,49.999996,0
0.00030000001,0,-0.49999994,0,0,49.999996,0
0.00039999999,0,-0.49999994,0,0,49.999996,0
0.00050000002,0,-0.49999994,0,0,49.999996,0
0.00050000002,0,-0.49999994,0,0,49.999996,0
0.00050000002,0,0.49999994,0,0,-49.999996,0
0.00060000003,0,0.49999994,0,0,-49.999996,0
0.00069999998,0,0.49999994,0,0,-49.999996,0
0.00079999998,0,0.49999994,0,0,-49.999996,0
0.00089999998,0,0.49999994,0,0,-49.999996,0
0.001,0,0.49999994,0,0,-49.999996,0
0.001,3.3606045e-06,-0.49999994,0.00033606045,0.45015487,49.999996,45.015488
0.0011,3.3606045e-06,-0.49999994,0.00033606045,0.45015487,49.999996,45.015488
0.0012000001,3.3606045e-06,-0.49999994,0.00033606045,0.45015487,49.999996,45.015488
0.0013,3.3606045e-06,-0.49999994,0.00033606045,0.45015487,49.999996,45.015488
0.0014,3.3606045e-06,-0.49999994,0.00033606045,0.45015487,49.999996,45.015488
0.0015,3.3606045e-06,-0.49999994,0.00033606045,0.45015487,49.999996,45.015488
0.0016,3.3606045e-06,-0.49999994,0.00033606045,0.45015487,49.999996,45.015488
0.0016545085,3.3606045e-06,-0.49999994,0.00033606045,0.45015487,49.999996,45.015488
0.0016545085,3.3606045e-06,0.49999994,0.00033606045,0.45015487,-49.999996,45.015488
0.0017,3.3606045e-06,0.49999994,0.00033606045,0.45015487,-49.999996,45.015488
0.0018,3.3606045e-06,0.49999994,0.00033606045,0.45015487,-49.999996,45.015488
0.0019,3.3606045e-06,0.49999994,0.00033606045,0.45015487,-49.999996,45.015488
0.0020000001,3.3606045e-06,0.49999994,0.00033606045,0.45015487,-49.999996,45.015488
0.0020000001,-0.18576285,-0.49999994,-18.576286,0.35216549,49.999996,35.216549
0.0020999999,-0.18576285,-0.49999994,-18.576286,0.35216549,49.999996,35.216549
0.0022,-0.18576285,-0.49999994,-18.576286,0.35216549,49.999996,35.216549
0.0023000001,-0.18576285,-0.49999994,-18.576286,0.35216549,49.999996,35.216549
0.0024000001,-0.18576285,-0.49999994,-18.576286,0.35216549,49.999996,35.216549
0.0024999999,-0.18576285,-0.49999994,-18.576286,0.35216549,49.999996,35.216549
0.0026,-0.18576285,-0.49999994,-18.576286,0.35216549,49.999996,35.216549
0.0027000001,-0.18576285,-0.49999994,-18.576286,0.35216549,49.999996,35.216549
0.0027938925,-0.18576285,-0.49999994,-18.576286,0.35216549,49.999996,35.216549
0.0027938925,-0.18576285,0.49999994,-18.576286,0.35216549,-49.999996,35.216549
0.0027999999,-0.18576285,0.49999994,-18.576286,0.35216549,-49.999996,35.216549
0.0029,-0.18576285,0.49999994,-18.576286,0.35216549,-49.999996,35.216549
0.003,-0.18576285,0.49999994,-18.576286,0.35216549,-49.999996,35.216549
0.003,-0.21657012,-0.49999994,-21.657011,0.16378976,49.999996,16.378977
0.0031000001,-0.21657012,-0.49999994,-21.657011,0.16378976,49.999996,16.378977
0.0031999999,-0.21657012,-0.49999994,-21.657011,0.16378976,49.999996,16.378977
0.0033,-0.21657012,-0.49999994,-21.657011,0.16378976,49.999996,16.378977
0.0034,-0.21657012,-0.49999994,-21.657011,0.16378976,49.999996,16.378977
0.0035000001,-0.21657012,-0.49999994,-21.657011,0.16378976,49.999996,16.378977
0.0035999999,-0.21657012,-0.49999994,-21.657011,0.16378976,49.999996,16.378977
0.0037,-0.21657012,-0.49999994,-21.657011,0.16378976,49.999996,16.378977
0.0038000001,-0.21657012,-0.49999994,-21.657011,0.16378976,49.999996,16.378977
0.0038999999,-0.21657012,-0.49999994,-21.657011,0.16378976,49.999996,16.378977
0.0039045084,-0.21657012,-0.49999994,-21.657011,0.16378976,49.999996,16.378977
0.0039045084,-0.21657012,0.49999994,-21.657011,0.16378976,-49.999996,16.378977
0.0040000002,-0.21657012,0.49999994,-21.657011,0.16378976,-49.999996,16.378977
0.0040000002,-0.1270837,-0.49999994,-12.708371,0.039312728,49.999996,3.931273
0.0041,-0.1270837,-0.49999994,-12.708371,0.039312728,49.999996,3.931273
0.0041999999,-0.1270837,-0.49999994,-12.708371,0.039312728,49.999996,3.931273
0.0043000001,-0.1270837,-0.49999994,-12.708371,0.039312728,49.999996,3.931273
0.0044,-0.1270837,-0.49999994,-12.708371,0.039312728,49.999996,3.931273
0.0044999998,-0.1270837,-0.49999994,-12.708371,0.039312728,49.999996,3.931273
0.0046000001,-0.1270837,-0.49999994,-12.708371,0.039312728,49.999996,3.931273
0.0046999999,-0.1270837,-0.49999994,-12.708371,0.039312728,49.999996,3.931273
0.0048000002,-0.1270837,-0.49999994,-12.708371,0.039312728,49.999996,3.931273
0.0049000001,-0.1270837,-0.49999994,-12.708371,0.039312728,49.999996,3.931273
0.0049755285,-0.1270837,-0.49999994,-12.708371,0.039312728,49.999996,3.931273
0.0049755285,-0.1270837,0.49999994,-12.708371,0.039312728,-49.999996,3.931273
0.0049999999,-0.1270837,0.49999994,-12.708371,0.039312728,-49.999996,3.931273
0.0049999999,-0.034468692,-0.49999994,-3.4468694,0.0026535711,49.999996,0.26535711
0.0051000002,-0.034468692,-0.49999994,-3.4468694,0.0026535711,49.999996,0.26535711
0.0052,-0.034468692,-0.49999994,-3.4468694,0.0026535711,49.999996,0.26535711
0.0052999998,-0.034468692,-0.49999994,-3.4468694,0.0026535711,49.999996,0.26535711
0.0054000001,-0.034468692,-0.49999994,-3.4468694,0.0026535711,49.999996,0.26535711
0.0055,-0.034468692,-0.49999994,-3.4468694,0.0026535711,49.999996,0.26535711
0.0055999998,-0.034468692,-0.49999994,-3.4468694,0.0026535711,49.999996,0.26535711
0.0057000001,-0.034468692,-0.49999994,-3.4468694,0.0026535711,49.999996,0.26535711
0.0057999999,-0.034468692,-0.49999994,-3.4468694,0.0026535711,49.999996,0.26535711
0.0059000002,-0.034468692,-0.49999994,-3.4468694,0.0026535711,49.999996,0.26535711
0.0060000001,-0.034468692,-0.49999994,-3.4468694,0.0026535711,49.999996,0.26535711
0.0060000001,2.3126927e-06,-0.49999994,0.00023126927,-1.7736834e-06,49.999996,-0.00017736833
0.0060999999,2.3126927e-06,-0.49999994,0.00023126927,-1.7736834e-06,49.999996,-0.00017736833
0.0062000002,2.3126927e-06,-0.49999994,0.00023126927,-1.7736834e-06,49.999996,-0.00017736833
0.0063,2.3126927e-06,-0.49999994,0.00023126927,-1.7736834e-06,49.999996,-0.00017736833
0.0063999998,2.3126927e-06,-0.49999994,0.00023126927,-1.7736834e-06,49.999996,-0.00017736833
0.0065000001,2.3126927e-06,-0.49999994,0.00023126927,-1.7736834e-06,49.999996,-0.00017736833
0.0066,2.3126927e-06,-0.49999994,0.00023126927,-1.7736834e-06,49.999996,-0.00017736833
0.0066999998,2.3126927e-06,-0.49999994,0.00023126927,-1.7736834e-06,49.999996,-0.00017736833
0.0068000001,2.3126927e-06,-0.49999994,0.00023126927,-1.7736834e-06,49.999996,-0.00017736833
0.0068999999,2.3126927e-06,-0.49999994,0.00023126927,-1.7736834e-06,49.999996,-0.00017736833
0.0069755283,2.3126927e-06,-0.49999994,0.00023126927,-1.7736834e-06,49.999996,-0.00017736833
0.0069755283,2.3126927e-06,0.49999994,0.00023126927,-1.7736834e-06,-49.999996,-0.00017736833
0.0070000002,2.3126927e-06,0.49999994,0.00023126927,-1.7736834e-06,-49.999996,-0.00017736833
0.0070000002,-0.034468692,-0.49999994,-3.4468694,0.0026535711,49.999996,0.26535711
0.0071,-0.034468692,-0.49999994,-3.4468694,0.0026535711,49.999996,0.26535711
0.0071999999,-0.034468692,-0.49999994,-3.4468694,0.0026535711,49.999996,0.26535711
0.0073000002,-0.034468692,-0.49999994,-3.4468694,0.0026535711,49.999996,0.26535711
0.0074,-0.034468692,-0.49999994,-3.4468694,0.0026535711,49.999996,0.26535711
0.0074999998,-0.034468692,-0.49999994,-3.4468694,0.0026535711,49.999996,0.26535711
0.0076000001,-0.034468692,-0.49999994,-3.4468694,0.0026535711,49.999996,0.26535711
0.0077,-0.034468692,-0.49999994,-3.4468694,0.0026535711,49.999996,0.26535711
0.0077999998,-0.034468692,-0.49999994,-3.4468694,0.0026535711,49.999996,0.26535711
0.0078999996,-0.034468692,-0.49999994,-3.4468694,0.0026535711,49.999996,0.26535711
0.0079045082,-0.034468692,-0.49999994,-3.4468694,0.0026535711,49.999996,0.26535711
0.0079045082,-0.034468692,0.49999994,-3.4468694,0.0026535711,-49.999996,0.26535711
0.0080000004,-0.034468692,0.49999994,-3.4468694,0.0026535711,-49.999996,0.26535711
0.0080000004,-0.1270837,-0.49999994,-12.708371,0.039312728,49.999996,3.931273
0.0081000002,-0.1270837,-0.49999994,-12.708371,0.039312728,49.999996,3.931273
0.0082,-0.1270837,-0.49999994,-12.708371,0.039312728,49.999996,3.931273
0.0082999999,-0.1270837,-0.49999994,-12.708371,0.039312728,49.999996,3.931273
0.0083999997,-0.1270837,-0.49999994,-12.708371,0.039312728,49.999996,3.931273
0.0085000005,-0.1270837,-0.49999994,-12.708371,0.039312728,49.999996,3.931273
0.0086000003,-0.1270837,-0.49999994,-12.708371,0.039312728,49.999996,3.931273
0.0087000001,-0.1270837,-0.49999994,-12.708371,0.039312728,49.999996,3.931273
0.0087938923,-0.1270837,-0.49999994,-12.708371,0.039312728,49.999996,3.931273
0.0087938923,-0.1270837,0.49999994,-12.708371,0.039312728,-49.999996,3.931273
0.0088,-0.1270837,0.49999994,-12.708371,0.039312728,-49.999996,3.931273
0.0088999998,-0.1270837,0.49999994,-12.708371,0.039312728,-49.999996,3.931273
0.0089999996,-0.1270837,0.49999994,-12.708371,0.039312728,-49.999996,3.931273
0.0089999996,-0.21657012,-0.49999994,-21.657011,0.16378976,49.999996,16.378977
0.0091000004,-0.21657012,-0.49999994,-21.657011,0.16378976,49.999996,16.378977
0.0092000002,-0.21657012,-0.49999994,-21.657011,0.16378976,49.999996,16.378977
0.0093,-0.21657012,-0.49999994,-21.657011,0.16378976,49.999996,16.378977
0.0093999999,-0.21657012,-0.49999994,-21.657011,0.16378976,49.999996,16.378977
0.0094999997,-0.21657012,-0.49999994,-21.657011,0.16378976,49.999996,16.378977
0.0096000005,-0.21657012,-0.49999994,-21.657011,0.16378976,49.999996,16.378977
0.0096545089,-0.21657012,-0.49999994,-21.657011,0.16378976,49.999996,16.378977
0.0096545089,-0.21657012,0.49999994,-21.657011,0.16378976,-49.999996,16.378977
0.0097000003,-0.21657012,0.49999994,-21.657011,0.16378976,-49.999996,16.378977
0.0098000001,-0.21657012,0.49999994,-21.657011,0.16378976,-49.999996,16.378977
0.0098999999,-0.21657012,0.49999994,-21.657011,0.16378976,-49.999996,16.378977
0.0099999998,-0.21657012,0.49999994,-21.657011,0.16378976,-49.999996,16.378977
0.0099999998,-0.18576285,-0.49999994,-18.576286,0.35216549,49.999996,35.216549
0.0101,-0.18576285,-0.49999994,-18.576286,0.35216549,49.999996,35.216549
0.0102,-0.18576285,-0.49999994,-18.576286,0.35216549,49.999996,35.216549
0.0103,-0.18576285,-0.49999994,-18.576286,0.35216549,49.999996,35.216549
0.0104,-0.18576285,-0.49999994,-18.576286,0.35216549,49.999996,35.216549
0.0105,-0.18576285,-0.49999994,-18.576286,0.35216549,49.999996,35.216549
0.0105,-0.18576285,-0.49999994,-18.576286,0.35216549,49.999996,35.216549
0.0105,-0.18576285,0.49999994,-18.576286,0.35216549,-49.999996,35.216549
0.0106,-0.18576285,0.49999994,-18.576286,0.35216549,-49.999996,35.216549
0.0107,-0.18576285,0.49999994,-18.576286,0.35216549,-49.999996,35.216549
0.0108,-0.18576285,0.49999994,-18.576286,0.35216549,-49.999996,35.216549
0.0109,-0.18576285,0.49999994,-18.576286,0.35216549,-49.999996,35.216549
0.011,-0.18576285,0.49999994,-18.576286,0.35216549,-49.999996,35.216549
0.011,3.3546746e-06,-0.49999994,0.00033546746,0.45015484,49.999996,45.015484
0.0111,3.3546746e-06,-0.49999994,0.00033546746,0.45015484,49.999996,45.015484
0.0112,3.3546746e-06,-0.49999994,0.00033546746,0.45015484,49.999996,45.015484
0.0113,3.3546746e-06,-0.49999994,0.00033546746,0.45015484,49.999996,45.015484
0.011345492,3.3546746e-06,-0.49999994,0.00033546746,0.45015484,49.999996,45.015484
0.011345492,3.3546746e-06,0.49999994,0.00033546746,0.45015484,-49.999996,45.015484
0.0114,3.3546746e-06,0.49999994,0.00033546746,0.45015484,-49.999996,45.015484
0.0115,3.3546746e-06,0.49999994,0.00033546746,0.45015484,-49.999996,45.015484
0.0116,3.3546746e-06,0.49999994,0.00033546746,0.45015484,-49.999996,45.015484
0.0117,3.3546746e-06,0.49999994,0.00033546746,0.45015484,-49.999996,45.015484
0.0118,3.3546746e-06,0.49999994,0.00033546746,0.45015484,-49.999996,45.015484
0.0119,3.3546746e-06,0.49999994,0.00033546746,0.45015484,-49.999996,45.015484
0.012,3.3546746e-06,0.49999994,0.00033546746,0.45015484,-49.999996,45.015484
0.012,0.18576823,-0.49999994,18.576824,0.35216248,49.999996,35.216248
0.0121,0.18576823,-0.49999994,18.576824,0.35216248,49.999996,35.216248
0.0122,0.18576823,-0.49999994,18.576824,0.35216248,49.999996,35.216248
0.012206107,0.18576823,-0.49999994,18.576824,0.35216248,49.999996,35.216248
0.012206107,0.18576823,0.49999994,18.576824,0.35216248,-49.999996,35.216248
0.0123,0.18576823,0.49999994,18.576824,0.35216248,-49.999996,35.216248
0.0124,0.18576823,0.49999994,18.576824,0.35216248,-49.999996,35.216248
0.0125,0.18576823,0.49999994,18.576824,0.35216248,-49.999996,35.216248
0.0126,0.18576823,0.49999994,18.576824,0.35216248,-49.999996,35.216248
0.0127,0.18576823,0.49999994,18.576824,0.35216248,-49.999996,35.216248
0.0128,0.18576823,0.49999994,18.576824,0.35216248,-49.999996,35.216248
