"time","housing.T","motor.inertiaRotor.phi","motor.inertiaRotor.w","motor.la.i"
0,293.15,0,0.10471975511966,0
0.0016,293.150000137692,0.000167120617122564,0.104148148650725,-0.0198980958614924
0.0032,293.150000274017,0.000333223881551884,0.103542029632461,-0.0197822894450009
0.0048,293.150000409106,0.000498404878562361,0.102939276176194,-0.0196671302200352
0.0064,293.150000542914,0.000662628519270411,0.102340016318026,-0.0195526382278142
0.008,293.150000675448,0.000825897778493019,0.10174423920097,-0.0194388116354873
0.0096,293.150000806717,0.000988216993766246,0.101151928994713,-0.0193256474197861
0.0112,293.150000936742,0.0011495982725752,0.100563041512174,-0.0192131371363296
0.0128,293.150001065525,0.0013100417344768,0.0999775763170228,-0.0191012807017768
0.0144,293.150001193066,0.0014695485613556,0.0993955290959297,-0.0189900772915982
0.016,293.15000131939,0.00162813154119135,0.098816853178548,-0.0188795179870554
0.0176,293.150001444484,0.00178578413210703,0.0982415724397722,-0.0187696073506586
0.0192,293.150001568382,0.00194252410125182,0.0976696220376115,-0.0186603329938529
0.0208,293.150001691079,0.0020983491715966,0.0971010102821835,-0.0185516965043494
0.0224,293.150001812589,0.00225326652609117,0.0965357109590936,-0.0184436928737841
0.024,293.150001932926,0.00240728445197896,0.0959736938237677,-0.0183363163237858
0.0256,293.150002052088,0.00256040103299602,0.0954149658697089,-0.0182295681904846
0.0272,293.150002170103,0.00271263227246591,0.0948594686924056,-0.0181234373153601
0.0288,293.150002286959,0.00286397091343165,0.0943072287762957,-0.0180179287584176
0.0304,293.150002402679,0.00301442964165526,0.0937581998245858,-0.0179130336743902
0.032,293.150002517268,0.00316401163783492,0.0932123702292917,-0.017808749845506
0.0336,293.150002630735,0.00331272087983849,0.0926697254731518,-0.0177050744981594
0.0352,293.150002743087,0.00346056206896087,0.0921302483987516,-0.0176020043543281
0.0368,293.150002854336,0.00360754080706573,0.0915939185621116,-0.0174995355080747
0.0384,293.150002964496,0.00375366469101362,0.0910607082386463,-0.0173976626624638
0.04,293.150003073572,0.00389893739482122,0.0905306040199237,-0.0172963832557361
0.0416,293.150003181575,0.00404336415874362,0.0900035867816302,-0.017195693634083
0.0432,293.150003288516,0.00418695022303593,0.0894796373994526,-0.0170955901436962
0.0448,293.1500033944,0.00432969981483016,0.0889587404469343,-0.0169960698372633
0.0464,293.150003499238,0.00447161786950475,0.0884408779125491,-0.0168971292735803
0.048,293.15000360304,0.00461270983547677,0.0879260299122011,-0.0167987646536778
0.0496,293.150003705815,0.00475298077635615,0.0874141779663245,-0.0167009724469303
0.0512,293.150003807573,0.00489243570819031,0.086905303768953,-0.0166037491558789
0.0528,293.150003908318,0.0050310777716572,0.0863993958590833,-0.0165070925908337
0.0544,293.150004008063,0.00516891283292553,0.085896432827868,-0.0164109986615132
0.056,293.150004106816,0.00530594574916203,0.085396396949244,-0.0163154639812526
0.0576,293.150004204587,0.00544218137753345,0.084899270497148,-0.0162204851633868
0.0592,293.150004301382,0.0055776240105677,0.0844050378064265,-0.0161260592149996
0.0608,293.15000439721,0.00571227761505809,0.0839136844008446,-0.0160321833703247
0.0624,293.15000449208,0.00584614746877471,0.0834251910191533,-0.015938853949391
0.064,293.150004586001,0.00597923825739664,0.0829395405612127,-0.0158460676851198
0.0656,293.150004678981,0.00611155466660297,0.0824567159268827,-0.0157538213104325
0.0672,293.150004771029,0.00624310072110417,0.0819767024285789,-0.0156621120191828
0.0688,293.150004862151,0.00637388099150131,0.0814994833861996,-0.0155709366245428
0.0704,293.150004952358,0.00650390008016331,0.0810250420036893,-0.015480291917531
0.072,293.150005041657,0.0066331624372485,0.0805533620405661,-0.015390174795311
0.0736,293.150005130056,0.00676167248736859,0.0800844273495938,-0.0153005821728621
0.0752,293.150005217563,0.00688943462958863,0.0796182218767823,-0.0152115109829784
0.0768,293.150005304186,0.00701645323742708,0.0791547296613874,-0.0151229581762693
0.0784,293.150005389934,0.00714273265885575,0.0786939348359108,-0.0150349207211592
0.08,293.150005474814,0.00726827721629982,0.0782358216261005,-0.0149473956038881
0.0816,293.150005558834,0.00739309093185423,0.0777803753538311,-0.0148603800201168
0.0832,293.150005642001,0.00751717791726786,0.0773275810137745,-0.0147738711029924
0.0848,293.150005724323,0.00764054255801286,0.0768774226015995,-0.0146878657947967
0.0864,293.150005805808,0.00776318901664164,0.0764298849265761,-0.0146023611932547
0.088,293.150005886463,0.00788512142552188,0.0759849529081478,-0.0145173544171407
0.0896,293.150005966296,0.00800634388683651,0.0755426115759319,-0.0144328426062781
0.0912,293.150006045315,0.00812686047258374,0.0751028460697194,-0.0143488229215398
0.0928,293.150006123525,0.00824667522457701,0.0746656416394752,-0.0142652925448482
0.0944,293.150006200937,0.00836579232834924,0.0742309830105829,-0.0141822485579011
0.096,293.150006277556,0.00848421650688925,0.0737988529466968,-0.0140996876675972
0.0976,293.150006353391,0.0086019512491329,0.0733692387157954,-0.0140176074414115
0.0992,293.150006428448,0.00871900055865697,0.0729421257074028,-0.01393600508793
0.1008,293.150006502734,0.00883536841486217,0.0725174993992852,-0.0138548778325975
0.1024,293.150006576257,0.00895105877297316,0.0720953453574507,-0.0137742229177181
0.104,293.150006649023,0.00906607556403848,0.0716756492361494,-0.0136940376024552
0.1056,293.150006721041,0.00918042269493064,0.0712583967778733,-0.0136143191628309
0.1072,293.150006792315,0.00929410404834607,0.0708435738133564,-0.0135350648917268
0.1088,293.150006862855,0.00940712372845712,0.0704311653647406,-0.0134562719275382
0.1104,293.150006932666,0.00951948547117152,0.070021157798619,-0.0133779376655256
0.112,293.150007001756,0.00963119308108266,0.0696135372308041,-0.0133000594530362
0.1136,293.150007070131,0.00974225036762898,0.0692082897593992,-0.013222634634034
0.1152,293.150007137798,0.00985266111762574,0.0688054015650799,-0.0131456605682587
0.1168,293.150007204763,0.00996242909526502,0.0684048589110949,-0.0130691346312264
0.1184,293.150007271034,0.0100715580421157,0.0680066481432653,-0.0129930542142286
0.12,293.150007336616,0.0101800516771234,0.0676107556899846,-0.0129174167243333
0.1216,293.150007401517,0.0102879137365091,0.0672171679164608,-0.012842219556536
0.1232,293.150007465743,0.0103951479113924,0.0668258713525914,-0.0127674601372975
0.1248,293.1500075293,0.0105017578329427,0.066436852747213,-0.0126931359349079
0.1264,293.150007592194,0.0106077471360721,0.0660500988354122,-0.0126192444150304
0.128,293.150007654433,0.010713119433514,0.0656655964332258,-0.0125457830587943
0.1296,293.150007716022,0.0108178783158225,0.0652833324376403,-0.0124727493627945
0.1312,293.150007776967,0.010922027351373,0.0649032938265921,-0.0124001408390922
0.1328,293.150007837275,0.0110255700863617,0.0645254676589674,-0.0123279550152141
0.1344,293.150007896952,0.0111285100798349,0.0641498409466903,-0.0122561894097149
0.136,293.150007956003,0.0112308509614596,0.0637764004437669,-0.0121848414918725
0.1376,293.150008014436,0.0113325961291719,0.0634051337503543,-0.0121139088926265
0.1392,293.150008072256,0.0114337490549232,0.0630360281962952,-0.0120433891912719
0.1408,293.150008129468,0.011534313189504,0.0626690711886649,-0.0119732799818589
0.1424,293.150008186079,0.0116342919625437,0.0623042502117713,-0.0119035788731937
0.144,293.150008242095,0.0117336887825109,0.0619415528271548,-0.0118342834888383
0.1456,293.150008297521,0.0118325070367129,0.0615809666735886,-0.0117653914671103
0.1472,293.150008352363,0.0119307500912963,0.0612224794670785,-0.0116969004610829
0.1488,293.150008406627,0.0120284212912464,0.0608660790008629,-0.0116288081385854
0.1504,293.150008460319,0.0121255239603875,0.0605117531454127,-0.0115611121822026
0.152,293.150008513443,0.0122220614013832,0.0601594898484317,-0.0114938102892749
0.1536,293.150008566006,0.0123180368957356,0.0598092771348561,-0.0114269001718987
0.1552,293.150008618013,0.0124134537037863,0.0594611031068548,-0.011360379556926
0.1568,293.150008669469,0.0125083150647154,0.0591149559438293,-0.0112942461859646
0.1584,293.150008720381,0.0126026241965424,0.0587708239024137,-0.0112284978153779
0.16,293.150008770752,0.0126963842961255,0.0584286953164749,-0.0111631322162851
0.1616,293.15000882059,0.0127895988742314,0.0580885573740748,-0.0110981469408929
0.1632,293.150008869898,0.0128822711186256,0.0577503984422561,-0.0110335397666589
0.1648,293.150008918684,0.0129744039640401,0.0574142078116502,-0.0109693086474977
0.1664,293.15000896695,0.0130660005421908,0.0570799740538725,-0.0109054513999518
0.168,293.150009014704,0.0131570639645692,0.0567476858143503,-0.0108419658546657
0.1696,293.150009061948,0.0132475973224432,0.0564173318123226,-0.0107788498563862
0.1712,293.15000910869,0.013337603686857,0.0560889008408403,-0.0107161012639622
0.1728,293.150009154933,0.0134270861086308,0.055762381766766,-0.010653717950345
0.1744,293.150009200682,0.0135160476183609,0.0554377635307742,-0.0105916978025876
0.176,293.150009245944,0.0136044912264199,0.0551150351473512,-0.0105300387218457
0.1776,293.150009290721,0.0136924199229566,0.0547941857047951,-0.0104687386233767
0.1792,293.150009335019,0.0137798366778959,0.0544752043652158,-0.0104077954365404
0.1808,293.150009378844,0.0138667444409389,0.054158080364535,-0.0103472071047988
0.1824,293.150009422198,0.0139531461415627,0.0538428030124862,-0.0102869715857159
0.184,293.150009465088,0.0140390446890208,0.0535293616926147,-0.0102270868509581
0.1856,293.150009507518,0.0141244429723428,0.0532177458622776,-0.0101675508862936
0.1872,293.150009549492,0.0142093438603344,0.0529079450526439,-0.0101083616915932
0.1888,293.150009591018,0.0142937518610754,0.0525999428102613,-0.0100495161233314
0.1904,293.150009632098,0.014377668672073,0.052293732942391,-0.00999101299835055
0.192,293.150009672737,0.0144610970199854,0.0519893054990862,-0.00993285041565707
0.1936,293.150009712939,0.0145440397353698,0.0516866501510706,-0.00987502640178428
0.1952,293.150009752708,0.0146264996302436,0.0513857566367307,-0.00981753899619284
0.1968,293.150009792049,0.0147084794980847,0.0510866147621157,-0.00976038625127079
0.1984,293.150009830966,0.0147899821138316,0.0507892144009375,-0.00970356623233351
0.2,293.150009869463,0.0148710102338831,0.050493545494571,-0.00964707701762372
0.2016,293.150009907545,0.0149515665960987,0.0501995980520536,-0.00959091669831152
0.2032,293.150009945215,0.0150316539197983,0.0499073621500856,-0.00953508337849433
0.2048,293.150009982479,0.0151112749057622,0.0496168279330299,-0.00947957517519695
0.2064,293.150010019339,0.0151904322362314,0.0493279856129123,-0.00942439021837152
0.208,293.1500100558,0.0152691285749073,0.0490408254694212,-0.00936952665089753
0.2096,293.150010091866,0.0153473665669516,0.048755337849908,-0.00931498262858184
0.2112,293.150010127541,0.0154251488389867,0.0484715131693865,-0.00926075632015864
0.2128,293.150010162829,0.0155024779990955,0.0481893419105335,-0.00920684590728948
0.2144,293.150010197735,0.0155793571373288,0.0479088127966211,-0.00915324923549161
0.216,293.150010232264,0.0156557899255293,0.047629912427116,-0.00909996374451711
