"time","cDC1.v","cDC2.v","supplyL.inductor[2].i","supplyL.inductor[3].i"
0.00053499999999999999,117.67145278280391,117.67145278280391,-142.07314157149597,142.07243184533255
0.00054000000000000001,117.6836859091292,117.6836859091292,-142.2258220006712,142.22510570497042
0.00054500000000000002,117.6959886554987,117.6959886554987,-142.37626461660355,142.37554175313281
0.00055000000000000003,117.70835985383415,117.70835985383415,-142.52445100580039,142.52372157634335
0.00055500000000000005,117.72079843065376,117.72079843065376,-142.67036381390898,142.6696278202653
0.00056000000000000006,117.73330322321628,117.73330322321628,-142.81398496497215,142.81324240895785
0.00056500000000000007,117.74587297708409,117.74587297708409,-142.95529563782605,142.9545465212733
0.00057000000000000009,117.75850649632648,117.75850649632648,-143.09427772089853,143.09352204565567
0.0005750000000000001,117.77120257620797,117.77120257620797,-143.2309131602612,143.23015092819284
0.00058,117.78396000318858,117.78396000318858,-143.36518395962975,143.36441517261659
0.00058500000000000002,117.79677755492358,117.79677755492358,-143.49707218036369,143.49629684030262
0.00059000000000000003,117.80965400026366,117.80965400026366,-143.62655994146647,143.62577805027058
0.00059500000000000004,117.82258809925482,117.82258809925482,-143.75362941958537,143.75284097918399
0.00060000000000000006,117.83557860313844,117.83557860313844,-143.87826284901178,143.87746786135023
0.00060500000000000007,117.84862425435129,117.84862425435129,-144.00044252168075,143.9996409887207
0.00061000000000000008,117.86172386139803,117.86172386139803,-144.12015153593288,144.11934345965196
0.0006150000000000001,117.87487621759696,117.87487621759696,-144.23737298393215,144.23655836632412
0.00062,117.88807996154927,117.88807996154927,-144.35208855629236,144.35126739936723
0.00062500000000000001,117.90133380933354,117.90133380933354,-144.46428086413266,144.46345316991656
0.00063000000000000003,117.91463646869909,117.91463646869909,-144.57393258097039,144.57309835150556
0.00063500000000000004,117.92798663906605,117.92798663906605,-144.68102644272105,144.68018568006588
0.00064000000000000005,117.94138301152532,117.94138301152532,-144.78554524769854,144.78469795392752
0.00064500000000000007,117.95482426883851,117.95482426883851,-144.88747185661481,144.88661803381859
0.00065000000000000008,117.96830908543805,117.96830908543805,-144.98678919258015,144.98592884286546
0.00065500000000000009,117.98183612742713,117.98183612742713,-145.08348024110302,145.08261336659271
0.0006600000000000001,117.99540405257969,117.99540405257969,-145.17752805009019,145.17665465292322
0.00066500000000000001,118.00901154296884,118.00901154296884,-145.26891626608631,145.26803634841772
0.00067000000000000002,118.022657314527,118.022657314527,-145.35762929139233,145.35674285539307
0.00067500000000000004,118.03633993585275,118.03633993585275,-145.44364930620173,145.44275635405901
0.00068000000000000005,118.05005803727977,118.05005803727977,-145.52695970459479,145.52606023851192
0.00068500000000000006,118.06381024113014,118.06381024113014,-145.60754394827165,145.60663797046797
0.00069000000000000008,118.07759516171448,118.07759516171448,-145.68538556655255,145.68447307926343
0.00069500000000000009,118.09141140533185,118.09141140533185,-145.76046815637753,145.75954916185449
0.0007000000000000001,118.1052575702699,118.1052575702699,-145.83277538230669,145.83184988281727
0.00070500000000000001,118.1191322468047,118.1191322468047,-145.90229097652008,145.90135897434789
0.00071000000000000002,118.13303401720079,118.13303401720079,-145.96899873881767,145.96806023626235
0.00071500000000000003,118.14696145571126,118.14696145571126,-146.0328825366195,146.03193753599675
0.00072000000000000005,118.16091314551839,118.16091314551839,-146.09392655631098,146.09297505995247
0.00072500000000000006,118.17488775352361,118.17488775352361,-146.15211641288604,146.15115842313944
0.00073000000000000007,118.18888374935756,118.18888374935756,-146.20743498095956,146.20647050018854
0.00073500000000000008,118.20289968141238,118.20289968141238,-146.25986649019745,146.25889552078181
0.0007400000000000001,118.21693409040556,118.21693409040556,-146.3093952428853,146.30841778722083
0.00074500000000000011,118.23098550938016,118.23098550938016,-146.35600561392835,146.35502167442681
0.00075000000000000002,118.24505246370464,118.24505246370464,-146.39968205085151,146.39869162994063
0.00075500000000000003,118.25913347107299,118.25913347107299,-146.44040907379926,146.4394121739229
0.00076000000000000004,118.27322704150461,118.27322704150461,-146.47817127553586,146.4771678991537
0.00076500000000000005,118.28733167734445,118.28733167734445,-146.51295332144508,146.51194347103294
0.00077000000000000007,118.30144587326285,118.30144587326285,-146.54473994953045,146.54372362758002
0.00077500000000000008,118.31556811632137,118.31556811632139,-146.57351597102181,146.57249318004082
0.00078000000000000009,118.32969703886607,118.32969703886609,-146.59926768207569,146.59823842458766
0.00078500000000000011,118.3438310167699,118.34383101676991,-146.62197915425176,146.62094343279637
0.00079000000000000001,118.35796852444456,118.35796852444457,-146.64163551242217,146.64059332955492
0.00079500000000000003,118.37210802963357,118.37210802963358,-146.65822196337018,146.6571733216625
0.00080000000000000004,118.38624799345361,118.38624799345362,-146.67172379617267,146.6706686982119
0.00080500000000000005,118.40038687043607,118.40038687043608,-146.68212638258274,146.68106483097233
0.00081000000000000006,118.41452310856835,118.41452310856836,-146.68941517741243,146.68834717477171
0.00081500000000000008,118.42865514933546,118.42865514933547,-146.69357571891535,146.69250126787946
0.00082000000000000009,118.44278142776132,118.44278142776133,-146.69459362916928,146.69351273238931
0.0008250000000000001,118.45690037245026,118.45690037245028,-146.69245461445863,146.69136727460159
0.00083000000000000012,118.47101040562852,118.47101040562853,-146.6871444656573,146.68605068540606
0.00083500000000000002,118.48510994318549,118.48510994318551,-146.67864905861111,146.67754884066451
0.00084000000000000003,118.49919739471544,118.49919739471545,-146.66695435452053,146.66584770159326
0.00084500000000000005,118.51327116355867,118.51327116355867,-146.65204640032337,146.65093331514601
0.00085000000000000006,118.52732964684319,118.52732964684319,-146.63391132907714,146.632791814396
0.00085500000000000007,118.54137123552597,118.54137123552599,-146.61253536034195,146.61140941891941
0.00086000000000000009,118.55539431443452,118.55539431443454,-146.58790480056291,146.58677243517712
0.0008650000000000001,118.56939726230827,118.56939726230829,-146.56000604345297,146.55886725689794
0.00087000000000000011,118.58337845183992,118.58337845183993,-146.52882557037535,146.52768036546092
0.00087500000000000002,118.59733624971712,118.59733624971713,-146.49434995072622,146.49319833027806
0.00088000000000000003,118.61126901666363,118.61126901666364,-146.45656584231736,146.45540780917702
0.00088500000000000004,118.62517510748093,118.62517510748094,-146.41545999175878,146.41429554878354
0.00089000000000000006,118.63905286668783,118.63905286668785,-146.37101965006815,146.36984880013114
0.00089500000000000007,118.6529006387986,118.65290063879861,-146.32323160741785,146.32205435340808
0.00090000000000000008,118.66671676246663,118.66671676246665,-146.27208274984633,146.27089909466852
0.0009050000000000001,118.68049956903053,118.68049956903054,-146.21756020071959,146.21637014729427
0.00091000000000000011,118.69424738410129,118.6942473841013,-146.1596511752887,146.15845472655224
0.00091500000000000012,118.7079585276034,118.70795852760341,-146.09834298110727,146.09714014001179
0.00092000000000000003,118.72163131381598,118.72163131381599,-146.03362301844842,146.03241378796187
0.00092500000000000004,118.73526405141372,118.73526405141374,-145.96547878072229,145.96426316382821
0.00093000000000000005,118.74885504350812,118.74885504350813,-145.89389785489286,145.89267585459066
0.00093500000000000007,118.76240258768838,118.76240258768838,-145.81886792189567,145.81763954120058
0.00094000000000000008,118.77590497606263,118.77590497606265,-145.74037675705472,145.73914199899764
0.00094500000000000009,118.78936049529895,118.78936049529896,-145.65841223049986,145.65717109812746
0.00095000000000000011,118.80276742666636,118.80276742666638,-145.57296230758396,145.57171480395851
0.00095500000000000012,118.81612404607607,118.81612404607608,-145.48401504930004,145.48276117749973
0.00096000000000000013,118.82942862412233,118.82942862412234,-145.39155861269882,145.39029837581739
0.00096500000000000004,118.84267942612372,118.84267942612374,-145.29558125130561,145.29431465245261
0.00097000000000000005,118.85587471216404,118.85587471216405,-145.19607131553769,145.19479835783832
0.00097500000000000006,118.86901273713353,118.86901273713354,-145.09301725312162,145.09173793971672
0.00098000000000000019,118.88209175076985,118.88209175076986,-144.98640760951025,144.98512194355644
0.00098499999999999998,118.89510999769917,118.89510999769918,-144.87623102830025,144.8749390129698
0.00098999999999999999,118.90806586055929,118.9080658605593,-144.76247462451127,144.76117626299208
0.00099500000000000001,118.92095754283,118.92095754283001,-144.64512759234307,144.6438228878387
0.001,118.93378321376507,118.93378321376508,-144.52417955788493,144.52286851361461
0.001005,118.94654110342096,118.94654110342097,-144.399619499327,144.39830211852563
0.00101,118.95922943726684,118.95922943726686,-144.27143649146205,144.27011277738015
0.0010150000000000001,118.97184643623422,118.97184643623423,-144.13961970600943,144.13828966191315
0.0010200000000000001,118.98439031676585,118.98439031676587,-144.00415841193842,144.00282204110943
0.0010250000000000001,118.99685929086527,118.99685929086529,-143.865041975792,143.86369928152774
0.0010300000000000001,119.00925156614613,119.00925156614615,-143.72225986201067,143.72091084762411
0.0010350000000000001,119.02156534588133,119.02156534588134,-143.57580163325591,143.5744463020755
0.0010400000000000001,119.03379882905237,119.03379882905239,-143.42565695073367,143.42429530610363
0.0010450000000000001,119.04595021039883,119.04595021039884,-143.27181557451868,143.27044761979874
0.0010500000000000002,119.05801768046737,119.05801768046739,-143.1142673638773,143.11289310244277
0.0010550000000000002,119.06999942566129,119.06999942566131,-142.95300227759176,142.95162171283346
0.0010600000000000002,119.08189362828966,119.08189362828968,-142.78801037428354,142.78662350960792
0.0010650000000000002,119.09369846661676,119.09369846661677,-142.6192818127372,142.61788865156612
0.00107,119.10541211491123,119.10541211491125,-142.44680685222383,142.44540739799481
0.001075,119.11703274349554,119.11703274349556,-142.27057585282483,142.26917010899095
0.00108,119.12855851879512,119.12855851879513,-142.09057927575563,142.0891672457854
0.001085,119.13998760338782,119.13998760338784,-141.90680768368929,141.90538937106666
0.00109,119.15131816607598,119.151318166076,-141.71925097668807,141.71782638491266
0.0010950000000000001,119.16254836113977,119.16254836113978,-141.52789997853324,141.52646911112012
0.0011000000000000001,119.17367633444763,119.17367633444765,-141.33274597477592,141.33130883525558
0.0011050000000000001,119.18470023406425,119.18470023406427,-141.13377990783951,141.13233649975797
0.0011100000000000001,119.19561820447412,119.19561820447413,-140.93099282161742,140.92954314853611
0.0011150000000000001,119.2064283866314,119.20642838663143,-140.72437586175812,140.72291992725397
0.0011200000000000001,119.21712891800991,119.21712891800992,-140.51392027595065,140.51245808361605
0.0011250000000000001,119.22771793265262,119.22771793265264,-140.29961741420973,140.29814896765248
0.0011300000000000001,119.23819356122178,119.23819356122179,-140.08145872916114,140.07998403200446
0.0011350000000000002,119.24855393104848,119.24855393104849,-139.85943577632685,139.85795483220943
0.0011400000000000002,119.25879716618253,119.25879716618255,-139.63354021441032,139.63205302698626
0.0011450000000000002,119.26892138744233,119.26892138744235,-139.40376380558192,139.40227037852071
0.0011500000000000002,119.27892471246463,119.27892471246464,-139.17009841576393,139.16859875275048
0.001155,119.28880525575421,119.28880525575423,-138.93253601491605,138.93103011965056
0.00116,119.29856112873398,119.29856112873399,-138.6910686773204,138.68955655351857
0.001165,119.30819043979442,119.30819043979443,-138.4456885818671,138.44417023325991
0.00117,119.31769129434375,119.31769129434376,-138.19638801233918,138.19486344267304
0.001175,119.32706179485741,119.32706179485743,-137.94315935769816,137.94162857073476
0.0011800000000000001,119.33630004092808,119.33630004092809,-137.68599511236911,137.68445811188556
0.0011850000000000001,119.34540412931541,119.34540412931543,-137.42488787652601,137.42334466631462
0.0011900000000000001,119.35437216358476,119.35437216358476,-137.15982956915227,137.15828015302085
0.0011950000000000001,119.36320223596833,119.36320223596833,-136.89081292156268,136.8892573033342
0.0012000000000000001,119.37189242841427,119.37189242841427,-136.61783139565543,136.61626957916826
0.0012050000000000001,119.38044082724358,119.38044082724358,-136.34087798498862,136.33930997409638
0.0012100000000000001,119.38884551621443,119.38884551621443,-136.05994578855203,136.05837158712359
0.0012150000000000002,119.39710457657267,119.39710457657267,-135.77502801101207,135.77344762293166
0.0012200000000000002,119.40521608710189,119.40521608710189,-135.48611796295674,135.48453139212378
0.0012250000000000002,119.41317812417373,119.41317812417373,-135.19320906114024,135.19161631146949
0.0012300000000000002,119.42098876179838,119.42098876179838,-134.89629482872789,134.89469590414927
0.0012350000000000002,119.42864607167468,119.42864607167468,-134.59536889554101,134.59376379999972
0.00124,119.43614812324051,119.43614812324051,-134.29042499830155,134.288813735758
0.001245,119.44349298372296,119.44349298372296,-133.98145698087708,133.97983955530694
0.00125,119.45067871818894,119.45067871818894,-133.66845879452561,133.66683520991964
0.001255,119.457703389595,119.457703389595,-133.35142449814032,133.34979475850452
0.0012600000000000001,119.46456505883808,119.46456505883808,-133.03034825849426,133.02871236784998
0.0012650000000000001,119.47126178480556,119.47126178480556,-132.70522435048562,132.70358231286917
0.0012700000000000001,119.47779162442563,119.47779162442563,-132.37604715738212,132.3743989768451
0.0012750000000000001,119.48415263271752,119.48415263271752,-132.04281117106595,132.04115685167508
0.0012800000000000001,119.49034286284194,119.49034286284194,-131.70551099227868,131.70385053811574
0.0012850000000000001,119.49636036615119,119.49636036615119,-131.36414133086583,131.36247474602789
0.0012900000000000001,119.50220321753729,119.50220321753729,-131.01869621207211,131.01702350067134
0.0012950000000000001,119.50786947309388,119.50786947309388,-130.66917030711156,130.66749147327519
0.0013000000000000002,119.51335715720913,119.51335715720913,-130.31555934007952,130.31387438794985
0.0013050000000000002,119.51866431567674,119.51866431567674,-129.95785842291272,129.95616735664731
0.0013100000000000002,119.52378899279721,119.52378899279721,-129.59606277588318,129.59436559965454
0.0013150000000000002,119.52872923142945,119.52872923142945,-129.23016772779604,129.2284644457917
0.0013200000000000002,119.53348307304266,119.53348307304266,-128.86016871618747,128.85845933261015
0.001325,119.53804855776804,119.53804855776804,-128.48606128752297,128.48434580659043
0.00133,119.54242372445063,119.54242372445063,-128.10784109739527,128.10611952334028
0.001335,119.5466066107011,119.5466066107011,-127.72550391072234,127.72377624779271
0.00134,119.55059525294752,119.55059525294752,-127.33904560194561,127.33731185440416
0.0013450000000000001,119.5543876864872,119.5543876864872,-126.94846215522779,126.94672232735238
0.0013500000000000001,119.55798194553832,119.55798194553832,-126.55374966465099,126.55200376073448
0.0013550000000000001,119.56137606329189,119.56137606329189,-126.15490433441491,126.15315235876511
0.0013600000000000001,119.56456807196354,119.56456807196354,-125.75192247903463,125.75016443597438
0.0013650000000000001,119.56755600284511,119.56755600284511,-125.34480052353879,125.34303641740591
0.0013700000000000001,119.57033788635668,119.57033788635668,-124.9335350036677,124.93176483881491
0.0013750000000000001,119.57291175209821,119.57291175209821,-124.51812256607124,124.51634634686626
0.0013800000000000002,119.57527562890132,119.57527562890132,-124.09855996850695,124.09677769933239
0.0013850000000000002,119.5774275448812,119.5774275448812,-123.67484408003808,123.67305576529156
0.0013900000000000002,119.57936555674517,119.57936555674517,-123.2469710605783,123.24517670467228
0.0013950000000000002,119.58108770885552,119.58108770885552,-122.81493751082705,122.81313711818893
0.0014000000000000002,119.58259199586504,119.58259199586504,-122.37874152199159,122.37693509706368
0.0014050000000000002,119.58387644506722,119.58387644506722,-121.93838036752125,121.93656791476074
0.00141,119.58493908338079,119.58493908338079,-121.49385143083683,121.49203295471575
0.001415,119.58577793740359,119.58577793740359,-121.04515220547376,121.04332771047899
0.00142,119.58639103346621,119.58639103346621,-120.59228029522575,120.59044978585909
0.0014250000000000001,119.58677639768571,119.58677639768571,-120.13523341428815,120.1333968950662
0.0014300000000000001,119.58693205601942,119.58693205601942,-119.67400938740131,119.67216686285549
0.0014350000000000001,119.58685603431866,119.58685603431866,-119.20860614999403,119.20675762467057
0.0014400000000000001,119.58654635838246,119.58654635838246,-118.73902174832696,118.73716722678691
0.0014450000000000001,119.58600105401128,119.58600105401128,-118.26525433963602,118.26339382645526
0.0014500000000000001,119.58521814706074,119.58521814706074,-117.78730219227585,117.78543569204498
0.0014550000000000001,119.58419566349548,119.58419566349548,-117.30516368586314,117.30329120318757
0.0014600000000000001,119.58293162944265,119.58293162944265,-116.81883731142014,116.81695885092006
0.0014650000000000002,119.58142407124593,119.58142407124593,-116.32832167151803,116.32643723782836
0.0014700000000000002,119.57967101551901,119.57967101551901,-115.83361548042033,115.8317250781907
0.0014750000000000002,119.57767048919951,119.57767048919951,-115.3347175642263,115.33282119812107
0.0014800000000000002,119.57542051960259,119.57542051960259,-114.83162686101441,114.82972453571273
0.0014850000000000002,119.5729191344748,119.5729191344748,-114.32434242098573,114.32243414118133
0.0014900000000000002,119.57016437561548,119.57016437561548,-113.81286264211147,113.8109484125129
0.001495,119.56715428469622,119.56715428469622,-113.2971860723305,113.29526589766091
0.0015,119.56388687263252,119.56388687263252,-112.77731313851919,112.77538702351642
0.001505,119.5603601702433,119.5603601702433,-112.25324329517599,112.25131124459253
0.0015100000000000001,119.55657220909153,119.55657220909153,-111.72497610715777,111.72303812576078
0.0015150000000000001,119.55252102153902,119.55252102153902,-111.19251124976492,111.19056734233617
0.0015200000000000001,119.54820464080119,119.54820464080119,-110.65584850882634,110.65389868016221
0.0015250000000000001,119.54362110100169,119.54362110100169,-110.11498778078449,110.11303203569601
0.0015300000000000001,119.53876843722742,119.53876843722742,-109.56992907278037,109.56796741609317
0.0015350000000000001,119.53364468558308,119.53364468558308,-109.02067250273871,109.01870493929296
0.0015400000000000001,119.52824788324614,119.52824788324614,-108.46721829945282,108.46524483410326
0.0015450000000000001,119.52257606852139,119.52257606852139,-107.9095668026697,107.90758744028565
0.0015500000000000002,119.51662728089589,119.51662728089589,-107.34771846317501,107.34573320864041
0.0015550000000000002,119.51039956109369,119.51039956109369,-106.78167384287825,106.77968270109147
0.0015600000000000002,119.50389095113057,119.50389095113057,-106.21143361489763,106.20943659077163
0.0015650000000000002,119.49709949436887,119.49709949436887,-105.63699856364522,105.63499566210746
0.0015700000000000002,119.49002323557215,119.49002323557215,-105.05836958491189,105.05636081090428
0.0015750000000000002,119.48266022096008,119.48266022096008,-104.47554768595234,104.47353304443139
0.00158,119.47500849826321,119.47500849826321,-103.88853398557028,103.8865134815069
0.001585,119.46706611677757,119.46706611677757,-103.29732971420323,103.29530335258281
0.0015900000000000001,119.45883112522149,119.45883112522149,-102.70193558369881,102.69990336952117
0.0015950000000000001,119.4503015730694,119.4503015730694,-102.10235215419961,102.1003140924791
0.0016000000000000001,119.44147551844524,119.44147551844524,-101.49858208183312,101.4965381775984
0.0016050000000000001,119.43235101730207,119.43235101730207,-100.89062700051964,100.88857725881387
0.0016100000000000001,119.42292612742422,119.42292612742422,-100.27848865384723,100.27643307972795
0.0016150000000000001,119.41319890848159,119.41319890848159,-99.662168895100251,99.660107493639373
0.0016200000000000001,119.40316742208448,119.40316742208448,-99.041669687288106,99.039602463571981
0.0016250000000000001,119.39282973183789,119.39282973183789,-98.416993103174022,98.414920062303253
0.0016300000000000002,119.38218390339637,119.38218390339637,-97.788141325303556,97.786062472393169
0.0016350000000000002,119.37122800451836,119.37122800451836,-97.155116646033377,97.153031986212753
