"time","inductor.i","meanCurrent.x","meanVoltage.x","rootMeanSquareVoltage.mean.x","meanCurrent.y","meanVoltage.y","pulse2.twoPulse.timerNegative[1].entryTime","pulse2.twoPulse.timerPositive[1].entryTime","rectifier.thyristor_n.off","rectifier.thyristor_p.off","rootMeanSquareVoltage.mean.y"
0.0095,1.71587782559049,0.00722554698319312,0.720388765254349,140.961193077801,0,0,0,1.02308755611444e-15,1,0,0
0.0096,1.72662705192624,0.00739767643910716,0.722580580708379,141.009426916774,0,0,0,1.02308755611444e-15,1,0,0
0.0097,1.73687046189006,0.00757085553422716,0.724287572574601,141.038760253226,0,0,0,1.02308755611444e-15,1,0,0
0.0098,1.74660738355046,0.00774503364930525,0.725508056536566,141.053852741864,0,0,0,1.02308755611444e-15,1,0,0
0.0099,1.7558376248654,0.00792016012213137,0.72624082730803,141.059419542173,0,0,0,1.02308755611444e-15,1,0,0
0.00999999981963362,1.76456146196478,0.0080961839766381,0.726485163141507,141.060214929452,0,0,0,1.02308755611444e-15,1,0,0
0.01,1.76456147724339,0.00809618429490567,0.726485163141505,141.060214929452,0,0,0,1.02308755611444e-15,1,0,0
0.01,1.76456147724339,0,0,0,0.809618429490567,72.6485163141505,0,1.02308755611444e-15,1,0,14106.0214929452
0.010000000000005,1.76456147724382,8.82214012469334e-15,-8.84332447762948e-19,1.56420630067978e-22,0.809618429490567,72.6485163141505,0,1.02308755611444e-15,1,0,14106.0214929452
0.010000000000005,1.76456147724382,8.82214012469334e-15,-8.84332447762948e-19,1.56420630067978e-22,0.809618429490567,72.6485163141505,0.010000000000005,1.02308755611444e-15,1,0,14106.0214929452
0.0101,1.77277971215397,0.000176871266944101,-0.000244339750536953,0.000796145583732085,0.809618429490567,72.6485163141505,0.010000000000005,1.02308755611444e-15,1,0,14106.0214929452
0.0102,1.78049357986078,0.000354539128519141,-0.000977114812229253,0.00636428363757283,0.809618429490567,72.6485163141505,0.010000000000005,1.02308755611444e-15,1,0,14106.0214929452
0.0103,1.78770480928275,0.000532953228465442,-0.00219760339133472,0.0214579236697161,0.809618429490567,72.6485163141505,0.010000000000005,1.02308755611444e-15,1,0,14106.0214929452
0.0104,1.7944156088182,0.000712063409313102,-0.00390460023892856,0.0507928758781753,0.809618429490567,72.6485163141505,0.010000000000005,1.02308755611444e-15,1,0,14106.0214929452
0.0105,1.80062866135001,0.000891819758420764,-0.00609642072496519,0.0990286744485674,0.809618429490567,72.6485163141505,0.010000000000005,1.02308755611444e-15,1,0,14106.0214929452
0.0106,1.80634712226915,0.00107217265484824,-0.00877090187727846,0.170750300263029,0.809618429490567,72.6485163141505,0.010000000000005,1.02308755611444e-15,1,0,14106.0214929452
0.0107,1.81157461686515,0.0012530728168123,-0.0119254040419975,0.270449998990056,0.809618429490567,72.6485163141505,0.010000000000005,1.02308755611444e-15,1,0,14106.0214929452
0.0108,1.81631523617339,0.00143447134844902,-0.0155568141010266,0.40250960121988,0.809618429490567,72.6485163141505,0.010000000000005,1.02308755611444e-15,1,0,14106.0214929452
0.0109,1.82057353309198,0.00161631978606736,-0.0196615484300665,0.571183238448454,0.809618429490567,72.6485163141505,0.010000000000005,1.02308755611444e-15,1,0,14106.0214929452
0.011,1.82435451819252,0.0017985701441345,-0.0242355561681828,0.780580553782924,0.809618429490567,72.6485163141505,0.010000000000005,1.02308755611444e-15,1,0,14106.0214929452
0.0111,1.82766365474843,0.00198117496087102,-0.0292743232775447,1.03465047237143,0.809618429490567,72.6485163141505,0.010000000000005,1.02308755611444e-15,1,0,14106.0214929452
0.0112,1.83050685327857,0.00216408734325253,-0.0347728770997734,1.33716561683677,0.809618429490567,72.6485163141505,0.010000000000005,1.02308755611444e-15,1,0,14106.0214929452
