"time","limit_a.y","limit_v.y","positionSmoothed.y"
0.3845,2,0.569,0.468999900001056
0.385,2,0.57,0.469999900001056
0.3855,2,0.571,0.470999900001056
0.386,2,0.572,0.471999900001056
0.3865,2,0.573,0.472999900001056
0.387,2,0.574,0.473999900001056
0.3875,2,0.575,0.474999900001056
0.388,2,0.576,0.475999900001056
0.3885,2,0.577,0.476999900001056
0.389,2,0.578,0.477999900001056
0.3895,2,0.579,0.478999900001056
0.39,2,0.58,0.479999900001056
0.3905,2,0.581,0.480999900001056
0.391,2,0.582,0.481999900001056
0.3915,2,0.583,0.482999900001056
0.392,2,0.584,0.483999900001056
0.3925,2,0.585,0.484999900001056
0.393,2,0.586,0.485999900001056
0.3935,2,0.587,0.486999900001056
0.394,2,0.588,0.487999900001056
0.3945,2,0.589,0.488999900001056
0.395,2,0.59,0.489999900001056
0.3955,2,0.591,0.490999900001056
0.396,2,0.592,0.491999900001056
0.3965,2,0.593,0.492999900001056
0.397,2,0.594,0.493999900001056
0.3975,2,0.595,0.494999900001056
0.398,2,0.596,0.495999900001056
0.3985,2,0.597,0.496999900001056
0.399,2,0.598,0.497999900001056
0.3995,2,0.599,0.498999900001056
0.4,2,0.6,0.499999900001056
0.4005,2,0.601,0.500999900001056
0.401,2,0.602,0.501999900001056
0.4015,2,0.603,0.502999900001056
0.402,2,0.604,0.503999900001056
0.4025,2,0.605,0.504999900001056
0.403,2,0.606,0.505999900001056
0.4035,2,0.607,0.506999900001056
0.404,2,0.608,0.507999900001056
0.4045,2,0.609,0.508999900001056
0.405,2,0.61,0.509999900001056
0.4055,2,0.611,0.510999900001056
0.406,2,0.612,0.511999900001056
0.4065,2,0.613,0.512999900001056
0.407,2,0.614,0.513999900001056
0.4075,2,0.615,0.514999900001056
0.408,2,0.616,0.515999900001056
0.4085,2,0.617,0.516999900001056
0.409,2,0.618,0.517999900001056
0.4095,2,0.619,0.518999900001056
0.41,2,0.62,0.519999900001056
0.4105,2,0.621,0.520999900001056
0.411,2,0.622,0.521999900001056
0.4115,2,0.623,0.522999900001056
0.412,2,0.624,0.523999900001056
0.4125,2,0.625,0.524999900001056
0.413,2,0.626,0.525999900001056
0.4135,2,0.627,0.526999900001056
0.414,2,0.628,0.527999900001056
0.4145,2,0.629,0.528999900001056
0.415,2,0.63,0.529999900001056
0.4155,2,0.631,0.530999900001056
0.416,2,0.632,0.531999900001056
0.4165,2,0.633,0.532999900001056
0.417,2,0.634,0.533999900001056
0.4175,2,0.635,0.534999900001056
0.418,2,0.636,0.535999900001056
0.4185,2,0.637,0.536999900001056
0.419,2,0.638,0.537999900001056
0.4195,2,0.639,0.538999900001056
0.42,2,0.64,0.539999900001056
0.4205,2,0.641,0.540999900001056
0.421,2,0.642,0.541999900001056
0.4215,2,0.643,0.542999900001056
0.422,2,0.644,0.543999900001056
0.4225,2,0.645,0.544999900001056
0.423,2,0.646,0.545999900001056
0.4235,2,0.647,0.546999900001056
0.424,2,0.648,0.547999900001056
0.4245,2,0.649,0.548999900001056
0.425,2,0.65,0.549999900001056
0.4255,2,0.651,0.550999900001056
0.426,2,0.652,0.551999900001056
0.4265,2,0.653,0.552999900001056
0.427,2,0.654,0.553999900001056
0.4275,2,0.655,0.554999900001056
0.428,2,0.656,0.555999900001056
0.4285,2,0.657,0.556999900001056
0.429,2,0.658,0.557999900001056
0.4295,2,0.659,0.558999900001056
0.43,2,0.66,0.559999900001056
0.4305,2,0.661,0.560999900001056
0.431,2,0.662,0.561999900001056
0.4315,2,0.663,0.562999900001056
0.432,2,0.664,0.563999900001056
0.4325,2,0.665,0.564999900001056
0.433,2,0.666,0.565999900001056
0.4335,2,0.667,0.566999900001056
0.434,2,0.668,0.567999900001056
0.4345,2,0.669,0.568999900001056
0.435,2,0.67,0.569999900001056
0.4355,2,0.671,0.570999900001056
0.436,2,0.672,0.571999900001056
0.4365,2,0.673,0.572999900001056
0.437,2,0.674,0.573999900001056
0.4375,2,0.675,0.574999900001056
0.438,2,0.676,0.575999900001056
0.4385,2,0.677,0.576999900001056
0.439,2,0.678,0.577999900001056
0.4395,2,0.679,0.578999900001056
0.44,2,0.68,0.579999900001056
0.4405,2,0.681,0.580999900001056
0.441,2,0.682,0.581999900001056
0.4415,2,0.683,0.582999900001056
0.442,2,0.684,0.583999900001056
0.4425,2,0.685,0.584999900001056
0.443,2,0.686,0.585999900001056
0.4435,2,0.687,0.586999900001056
0.444,2,0.688,0.587999900001056
0.4445,2,0.689,0.588999900001056
0.445,2,0.69,0.589999900001056
0.4455,2,0.691,0.590999900001056
0.446,2,0.692,0.591999900001056
0.4465,2,0.693,0.592999900001056
0.447,2,0.694,0.593999900001056
0.4475,2,0.695,0.594999900001056
0.448,2,0.696,0.595999900001056
0.4485,2,0.697,0.596999900001056
0.449,2,0.698,0.597999900001056
0.4495,2,0.699,0.598999900001056
0.45,2,0.7,0.599999900001056
0.4505,2,0.701,0.600999900001056
0.451,2,0.702,0.601999900001056
0.4515,2,0.703,0.602999900001056
0.452,2,0.704,0.603999900001056
0.4525,2,0.705,0.604999900001056
0.453,2,0.706,0.605999900001056
0.4535,2,0.707,0.606999900001056
0.454,2,0.708,0.607999900001056
0.4545,2,0.709,0.608999900001056
0.455,2,0.71,0.609999900001056
0.4555,2,0.711,0.610999900001056
0.456,2,0.712,0.611999900001056
0.4565,2,0.713,0.612999900001056
0.457,2,0.714,0.613999900001056
0.4575,2,0.715,0.614999900001056
0.458,2,0.716,0.615999900001056
0.4585,2,0.717,0.616999900001056
0.459,2,0.718,0.617999900001056
0.4595,2,0.719,0.618999900001056
0.46,2,0.72,0.619999900001056
0.4605,2,0.721,0.620999900001056
0.461,2,0.722,0.621999900001056
0.4615,2,0.723,0.622999900001056
0.462,2,0.724,0.623999900001056
0.4625,2,0.725,0.624999900001056
0.463,2,0.726,0.625999900001056
0.4635,2,0.727,0.626999900001056
0.464,2,0.728,0.627999900001056
0.4645,2,0.729,0.628999900001056
0.465,2,0.73,0.629999900001056
0.4655,2,0.731,0.630999900001056
0.466,2,0.732,0.631999900001056
0.4665,2,0.733,0.632999900001056
0.467,2,0.734,0.633999900001056
0.4675,2,0.735,0.634999900001056
0.468,2,0.736,0.635999900001056
0.4685,2,0.737,0.636999900001056
0.469,2,0.738,0.637999900001056
0.4695,2,0.739,0.638999900001056
0.47,2,0.74,0.639999900001056
0.4705,2,0.741,0.640999900001056
0.471,2,0.742,0.641999900001056
0.4715,2,0.743,0.642999900001056
0.472,2,0.744,0.643999900001056
0.4725,2,0.745,0.644999900001056
0.473,2,0.746,0.645999900001056
0.4735,2,0.747,0.646999900001056
0.474,2,0.748,0.647999900001056
0.4745,2,0.749,0.648999900001056
0.475,2,0.75,0.649999900001056
0.4755,2,0.751,0.650999900001056
0.476,2,0.752,0.651999900001056
0.4765,2,0.753,0.652999900001056
0.477,2,0.754,0.653999900001056
0.4775,2,0.755,0.654999900001056
0.478,2,0.756,0.655999900001056
0.4785,2,0.757,0.656999900001056
0.479,2,0.758,0.657999900001056
0.4795,2,0.759,0.658999900001056
0.48,2,0.76,0.659999900001056
0.4805,2,0.761,0.660999900001056
0.481,2,0.762,0.661999900001056
0.4815,2,0.763,0.662999900001056
0.482,2,0.764,0.663999900001056
0.4825,2,0.765,0.664999900001056
0.483,2,0.766,0.665999900001056
0.4835,2,0.767,0.666999900001056
0.484,2,0.768,0.667999900001056
0.4845,2,0.769,0.668999900001056
0.485,2,0.77,0.669999900001056
0.4855,2,0.771,0.670999900001056
0.486,2,0.772,0.671999900001056
0.4865,2,0.773,0.672999900001056
0.487,2,0.774,0.673999900001056
0.4875,2,0.775,0.674999900001056
0.488,2,0.776,0.675999900001056
0.4885,2,0.777,0.676999900001056
0.489,2,0.778,0.677999900001056
0.4895,2,0.779,0.678999900001056
0.49,2,0.78,0.679999900001056
0.4905,2,0.781,0.680999900001056
0.491,2,0.782,0.681999900001056
0.4915,2,0.783,0.682999900001056
0.492,2,0.784,0.683999900001056
0.4925,2,0.785,0.684999900001056
0.493,2,0.786,0.685999900001056
0.4935,2,0.787,0.686999900001056
0.494,2,0.788,0.687999900001056
0.4945,2,0.789,0.688999900001056
0.495,2,0.79,0.689999900001056
0.4955,2,0.791,0.690999900001056
0.496,2,0.792,0.691999900001056
0.4965,2,0.793,0.692999900001056
0.497,2,0.794,0.693999900001056
0.4975,2,0.795,0.694999900001056
0.498,2,0.796,0.695999900001056
0.4985,2,0.797,0.696999900001056
0.499,2,0.798,0.697999900001056
0.4995,2,0.799,0.698999900001056
0.5,2,0.8,0.699999900001056
0.5005,2,0.801,0.700999900001056
0.501,2,0.802,0.701999900001056
0.5015,2,0.803,0.702999900001056
0.502,2,0.804,0.703999900001056
0.5025,2,0.805,0.704999900001056
0.503,2,0.806,0.705999900001056
0.5035,2,0.807,0.706999900001056
0.504,2,0.808,0.707999900001056
0.5045,2,0.809,0.708999900001056
0.505,2,0.81,0.709999900001056
0.5055,2,0.811,0.710999900001056
0.506,2,0.812,0.711999900001056
0.5065,2,0.813,0.712999900001056
0.507,2,0.814,0.713999900001056
0.5075,2,0.815,0.714999900001056
0.508,2,0.816,0.715999900001056
0.5085,2,0.817,0.716999900001056
0.509,2,0.818,0.717999900001056
0.5095,2,0.819,0.718999900001056
0.51,2,0.82,0.719999900001056
0.5105,2,0.821,0.720999900001056
0.511,2,0.822,0.721999900001056
0.5115,2,0.823,0.722999900001056
0.512,2,0.824,0.723999900001056
0.5125,2,0.825,0.724999900001056
0.513,2,0.826,0.725999900001056
0.5135,2,0.827,0.726999900001056
0.514,2,0.828,0.727999900001056
0.5145,2,0.829,0.728999900001056
0.515,2,0.83,0.729999900001056
0.5155,2,0.831,0.730999900001056
0.516,2,0.832,0.731999900001056
0.5165,2,0.833,0.732999900001056
0.517,2,0.834,0.733999900001056
0.5175,2,0.835,0.734999900001056
0.518,2,0.836,0.735999900001056
0.5185,2,0.837,0.736999900001056
0.519,2,0.838,0.737999900001056
0.5195,2,0.839,0.738999900001056
0.52,2,0.84,0.739999900001056
0.5205,2,0.841,0.740999900001056
0.521,2,0.842,0.741999900001056
0.5215,2,0.843,0.742999900001056
0.522,2,0.844,0.743999900001056
0.5225,2,0.845,0.744999900001056
0.523,2,0.846,0.745999900001056
0.5235,2,0.847,0.746999900001056
0.524,2,0.848,0.747999900001056
0.5245,2,0.849,0.748999900001056
0.525,2,0.85,0.749999900001056
0.5255,2,0.851,0.750999900001056
0.526,2,0.852,0.751999900001056
0.5265,2,0.853,0.752999900001056
0.527,2,0.854,0.753999900001056
0.5275,2,0.855,0.754999900001056
0.528,2,0.856,0.755999900001056
0.5285,2,0.857,0.756999900001056
0.529,2,0.858,0.757999900001056
0.5295,2,0.859,0.758999900001056
0.53,2,0.86,0.759999900001056
0.5305,2,0.861,0.760999900001056
0.531,2,0.862,0.761999900001056
0.5315,2,0.863,0.762999900001056
0.532,2,0.864,0.763999900001056
0.5325,2,0.865,0.764999900001056
0.533,2,0.866,0.765999900001056
0.5335,2,0.867,0.766999900001056
0.534,2,0.868,0.767999900001056
0.5345,2,0.869,0.768999900001056
0.535,2,0.87,0.769999900001056
0.5355,2,0.871,0.770999900001056
0.536,2,0.872,0.771999900001056
0.5365,2,0.873,0.772999900001056
0.537,2,0.874,0.773999900001056
0.5375,2,0.875,0.774999900001056
0.538,2,0.876,0.775999900001056
0.5385,2,0.877,0.776999900001056
0.539,2,0.878,0.777999900001056
0.5395,2,0.879,0.778999900001056
0.54,2,0.88,0.779999900001056
0.5405,2,0.881,0.780999900001056
0.541,2,0.882,0.781999900001056
0.5415,2,0.883,0.782999900001056
0.542,2,0.884,0.783999900001056
0.5425,2,0.885,0.784999900001056
0.543,2,0.886,0.785999900001056
0.5435,2,0.887,0.786999900001056
0.544,2,0.888,0.787999900001056
0.5445,2,0.889,0.788999900001056
0.545,2,0.89,0.789999900001056
0.5455,2,0.891,0.790999900001056
0.546,2,0.892,0.791999900001056
0.5465,2,0.893,0.792999900001056
0.547,2,0.894,0.793999900001056
0.5475,2,0.895,0.794999900001056
0.548,2,0.896,0.795999900001056
0.5485,2,0.897,0.796999900001056
0.549,2,0.898,0.797999900001056
0.5495,2,0.899,0.798999900001056
0.55,2,0.9,0.799999900001056
0.5505,2,0.901,0.800999900001056
0.551,2,0.902,0.801999900001056
0.5515,2,0.903,0.802999900001056
0.552,2,0.904,0.803999900001056
0.5525,2,0.905,0.804999900001056
0.553,2,0.906,0.805999900001056
0.5535,2,0.907,0.806999900001056
0.554,2,0.908,0.807999900001056
0.5545,2,0.909,0.808999900001056
0.555,2,0.91,0.809999900001056
0.5555,2,0.911,0.810999900001056
0.556,2,0.912,0.811999900001056
0.5565,2,0.913,0.812999900001056
0.557,2,0.914,0.813999900001056
0.5575,2,0.915,0.814999900001056
0.558,2,0.916,0.815999900001056
0.5585,2,0.917,0.816999900001056
0.559,2,0.918,0.817999900001056
0.5595,2,0.919,0.818999900001056
0.56,2,0.92,0.819999900001056
0.5605,2,0.921,0.820999900001056
0.561,2,0.922,0.821999900001056
0.5615,2,0.923,0.822999900001056
0.562,2,0.924,0.823999900001056
0.5625,2,0.925,0.824999900001056
0.563,2,0.926,0.825999900001056
0.5635,2,0.927,0.826999900001056
0.564,2,0.928,0.827999900001056
0.5645,2,0.929,0.828999900001056
0.565,2,0.93,0.829999900001056
0.5655,2,0.931,0.830999900001056
0.566,2,0.932,0.831999900001056
0.5665,2,0.933,0.832999900001056
0.567,2,0.934,0.833999900001056
0.5675,2,0.935,0.834999900001056
0.568,2,0.936,0.835999900001056
0.5685,2,0.937,0.836999900001056
0.569,2,0.938,0.837999900001056
0.5695,2,0.939,0.838999900001056
0.57,2,0.94,0.839999900001056
0.5705,2,0.941,0.840999900001056
0.571,2,0.942,0.841999900001056
0.5715,2,0.943,0.842999900001056
0.572,2,0.944,0.843999900001056
0.5725,2,0.945,0.844999900001056
0.573,2,0.946,0.845999900001056
0.5735,2,0.947,0.846999900001056
0.574,2,0.948,0.847999900001056
0.5745,2,0.949,0.848999900001056
0.575,2,0.95,0.849999900001056
0.5755,2,0.951,0.850999900001056
0.576,2,0.952,0.851999900001056
0.5765,2,0.953,0.852999900001056
0.577,2,0.954,0.853999900001056
0.5775,2,0.955,0.854999900001056
0.578,2,0.956,0.855999900001056
0.5785,2,0.957,0.856999900001056
0.579,2,0.958,0.857999900001056
0.5795,2,0.959,0.858999900001056
0.58,2,0.96,0.859999900001056
0.5805,2,0.961,0.860999900001056
0.581,2,0.962,0.861999900001056
0.5815,2,0.963,0.862999900001056
0.582,2,0.964,0.863999900001056
0.5825,2,0.965,0.864999900001056
0.583,2,0.966,0.865999900001056
0.5835,2,0.967,0.866999900001056
0.584,2,0.968,0.867999900001056
0.5845,2,0.969,0.868999900001056
0.585,2,0.97,0.869999900001056
0.5855,2,0.971,0.870999900001056
0.586,2,0.972,0.871999900001056
0.5865,2,0.973,0.872999900001056
0.587,2,0.974,0.873999900001056
0.5875,2,0.975,0.874999900001056
0.588,2,0.976,0.875999900001056
0.5885,2,0.977,0.876999900001056
0.589,2,0.978,0.877999900001056
0.5895,2,0.979,0.878999900001056
0.59,2,0.98,0.879999900001056
0.5905,2,0.981,0.880999900001056
0.591,2,0.982,0.881999900001056
0.5915,2,0.983,0.882999900001056
0.592,2,0.984,0.883999900001056
0.5925,2,0.985,0.884999900001056
0.593,2,0.986,0.885999900001056
0.5935,2,0.987,0.886999900001056
0.594,2,0.988,0.887999900001056
0.5945,2,0.989,0.888999900001056
0.595,2,0.99,0.889999900001056
0.5955,2,0.991,0.890999900001056
0.596,2,0.992,0.891999900001056
0.5965,2,0.993,0.892999900001056
0.597,2,0.994,0.893999900001056
0.5975,2,0.995,0.894999900001056
0.598,2,0.996,0.895999900001056
0.5985,2,0.997,0.896999900001056
0.599,2,0.998,0.897999900001056
0.5995,2,0.999,0.898999900001056
0.599900000000489,2,0.999800000000978,0.899799900002034
0.599900000000489,2,0.999800000000978,0.899799900002034
0.599900100200569,1.99999799842951,0.99980020020078,0.899800100401994
0.599900100200569,1.99999799842951,0.99980020020078,0.899800100401994
0.6,1.99800000244089,0.999927650747197,0.899999799999534
0.6005,1.98800000244089,0.999999594627697,0.900996300000785
0.601,1.97800000244089,0.99999999141975,0.901987066850616
0.6015,1.96800000244089,1.00000000017258,0.902972816096605
0.602,1.95800000244089,1.00000000067244,0.903954172426602
0.6025,1.94800000244089,1.00000000008423,0.904930642102103
0.603,1.93800000244089,0.999999999936294,0.905902118809365
0.6035,1.92800000244089,0.999999999971348,0.906868599935924
0.604,1.91800000244089,0.999999999953587,0.907830085919553
0.6045,1.90800000244089,0.999999999955315,0.908786577291587
0.605,1.89800000244089,0.999999999975878,0.909738073886262
0.6055,1.88800000244089,0.999999999976454,0.910684565892105
0.606,1.87800000244089,0.999999999977925,0.911626058586531
0.6065,1.86800000244089,0.99999999998029,0.912562551969539
0.607,1.85800000244089,0.999999999983549,0.913494046041131
0.6075,1.84800000244089,0.999999999987703,0.914420540801305
0.608,1.83800000244089,0.999999999992751,0.915342036250062
0.6085,1.82800000244089,0.999999999996743,0.916258531802896
0.609,1.81800000244089,0.999999999998604,0.917170027137926
0.6095,1.80800000244089,1.00000000000019,0.918076522810566
0.61,1.79800000244089,1.00000000000149,0.918978018820817
0.6105,1.78800000244089,1.00000000000252,0.919874515168678
0.611,1.77800000244089,1.00000000000328,0.920766011854149
0.6115,1.76800000244089,1.00000000000375,0.921652508877231
0.612,1.75800000244089,1.00000000000395,0.922534006237923
0.6125,1.74800000244089,1.00000000000387,0.923410503936225
0.613,1.73800000244089,1.00000000000352,0.924282001972138
0.6135,1.72800000244089,1.00000000000289,0.925148500345661
0.614,1.71800000244089,1.00000000000198,0.926009999056795
0.6145,1.70800000244089,1.00000000000079,0.926866498105538
0.615,1.69800000244089,0.999999999999997,0.927717996772937
0.6155,1.68800000244089,1.0000000000002,0.928564494412792
0.616,1.67800000244089,1.00000000000038,0.929405992109658
0.6165,1.66800000244089,1.00000000000055,0.930242489863535
0.617,1.65800000244089,1.00000000000071,0.931073987674422
0.6175,1.64800000244089,1.00000000000085,0.93190048554232
0.618,1.63800000244089,1.00000000000097,0.932721983467229
0.6185,1.62800000244089,1.00000000000108,0.933538481449149
0.619,1.61800000244089,1.00000000000117,0.934349979488079
0.6195,1.60800000244089,1.00000000000125,0.93515647758402
0.62,1.59800000244089,1.00000000000131,0.935957975736972
0.6205,1.58800000244089,1.00000000000136,0.936754473946934
0.621,1.57800000244089,1.00000000000139,0.937545972213907
0.6215,1.56800000244089,1.0000000000014,0.938332470537891
0.622,1.55800000244089,1.0000000000014,0.939113968918886
0.6225,1.54800000244089,1.00000000000138,0.939890467356892
0.623,1.53800000244089,1.00000000000135,0.940661965851908
0.6235,1.52800000244089,1.0000000000013,0.941428464403935
0.624,1.51800000244089,1.00000000000124,0.942189963012972
0.6245,1.50800000244089,1.00000000000116,0.942946461679021
0.625,1.49800000244089,1.00000000000107,0.94369796040208
0.6255,1.48800000244089,1.00000000000096,0.94444445918215
0.626,1.47800000244089,1.00000000000083,0.94518595801923
0.6265,1.46800000244089,1.00000000000069,0.945922456913322
0.627,1.45800000244089,1.00000000000053,0.946653955864424
0.6275,1.44800000244089,1.00000000000036,0.947380454872537
0.628,1.43800000244089,1.00000000000021,0.94810195384872
0.6285,1.42800000244089,1.00000000000022,0.948818452487132
0.629,1.41800000244089,1.00000000000022,0.949529951147467
0.6295,1.40800000244089,1.00000000000023,0.950236449829725
0.63,1.39800000244089,1.00000000000023,0.950937948533907
0.6305,1.38800000244089,1.00000000000024,0.951634447260013
0.631,1.37800000244089,1.00000000000024,0.952325946008041
0.6315,1.36800000244089,1.00000000000024,0.953012444777993
0.632,1.35800000244089,1.00000000000025,0.953693943569869
0.6325,1.34800000244089,1.00000000000025,0.954370442383668
0.633,1.33800000244089,1.00000000000025,0.95504194121939
0.6335,1.32800000244089,1.00000000000026,0.955708440077036
0.634,1.31800000244089,1.00000000000026,0.956369938956605
0.6345,1.30800000244089,1.00000000000026,0.957026437858097
0.635,1.29800000244089,1.00000000000026,0.957677936781513
0.6355,1.28800000244089,1.00000000000026,0.958324435726852
0.636,1.27800000244089,1.00000000000026,0.958965934694115
0.6365,1.26800000244089,1.00000000000026,0.959602433683301
0.637,1.25800000244089,1.00000000000026,0.96023393269441
0.6375,1.24800000244089,1.00000000000026,0.960860431727443
0.638,1.23800000244089,1.00000000000026,0.961481930782399
0.6385,1.22800000244089,1.00000000000026,0.962098429859279
0.639,1.21800000244089,1.00000000000026,0.962709928958082
0.6395,1.20800000244089,1.00000000000025,0.963316428078809
0.64,1.19800000244089,1.00000000000025,0.963917927221458
0.6405,1.18800000244089,1.00000000000025,0.964514426386031
0.641,1.17800000244089,1.00000000000025,0.965105925572528
0.6415,1.16800000244089,1.00000000000024,0.965692424780948
0.642,1.15800000244089,1.00000000000024,0.966273924011292
0.6425,1.14800000244089,1.00000000000023,0.966850423263558
0.643,1.13800000244089,1.00000000000023,0.967421922537748
0.6435,1.12800000244089,1.00000000000022,0.967988421833862
0.644,1.11800000244089,1.00000000000022,0.968549921151899
0.6445,1.10800000244089,1.00000000000021,0.969106420491859
0.645,1.09800000244089,1.0000000000002,0.969657919853743
0.6455,1.08800000244089,1.0000000000002,0.97020441923755
0.646,1.07800000244089,1.00000000000019,0.970745918643281
0.6465,1.06800000244089,1.00000000000018,0.971282418070935
0.647,1.05800000244089,1.00000000000018,0.971813917520512
0.6475,1.04800000244089,1.00000000000017,0.972340416992013
0.648,1.03800000244089,1.00000000000016,0.972861916485437
0.6485,1.02800000244089,1.00000000000015,0.973378416000784
0.649,1.01800000244089,1.00000000000014,0.973889915538055
0.6495,1.00800000244089,1.00000000000013,0.97439641509725
0.65,0.99800000244089,1.00000000000012,0.974897914678367
0.6505,0.988000002440891,1.00000000000011,0.975394414281408
0.651,0.97800000244089,1.0000000000001,0.975885913906373
0.6515,0.968000002440891,1.00000000000009,0.976372413553261
0.652,0.95800000244089,1.00000000000008,0.976853913222072
0.6525,0.948000002440891,1.00000000000006,0.977330412912807
0.653,0.93800000244089,1.00000000000005,0.977801912625465
0.6535,0.928000002440891,1.00000000000004,0.978268412360046
0.654,0.91800000244089,1.00000000000003,0.978729912116551
0.6545,0.90800000244089,1.00000000000002,0.979186411514401
0.655,0.898000002440889,1.00000000000002,0.979637910832382
0.6555,0.88800000244089,1.00000000000002,0.980084410154749
0.656,0.878000002440889,1.00000000000001,0.980525909481501
0.6565,0.86800000244089,1.00000000000001,0.980962408812637
0.657,0.858000002440889,1.00000000000001,0.98139390814816
0.6575,0.84800000244089,1.00000000000001,0.981820407488067
0.658,0.838000002440889,1,0.98224190683236
0.6585,0.82800000244089,1,0.982658406181037
0.659,0.818000002440889,1,0.9830699055341
0.6595,0.80800000244089,0.999999999999998,0.983476404891549
0.66,0.798000002440889,0.999999999999997,0.983877904253382
0.6605,0.78800000244089,0.999999999999995,0.984274403619601
0.661,0.778000002440889,0.999999999999993,0.984665902990205
0.6615,0.76800000244089,0.999999999999991,0.985052402365194
0.662,0.758000002440889,0.999999999999989,0.985433901744568
0.6625,0.74800000244089,0.999999999999987,0.985810401128328
0.663,0.738000002440889,0.999999999999986,0.986181900516473
0.6635,0.72800000244089,0.999999999999984,0.986548399909003
0.664,0.718000002440889,0.999999999999982,0.986909899305918
0.6645,0.70800000244089,0.999999999999981,0.987266398707219
0.665,0.698000002440889,0.999999999999979,0.987617898112905
0.6655,0.68800000244089,0.999999999999978,0.987964397522976
0.666,0.678000002440889,0.999999999999976,0.988305896937432
0.6665,0.66800000244089,0.999999999999975,0.988642396356273
0.667,0.658000002440889,0.999999999999973,0.9889738957795
0.6675,0.64800000244089,0.999999999999972,0.989300395207112
0.668,0.638000002440889,0.999999999999971,0.989621894639109
0.6685,0.62800000244089,0.99999999999997,0.989938394075492
0.669,0.618000002440888,0.999999999999969,0.990249893516259
0.6695,0.60800000244089,0.999999999999967,0.990556392961412
0.67,0.598000002440889,0.999999999999966,0.99085789241095
0.6705,0.58800000244089,0.999999999999965,0.991154391864874
0.671,0.578000002440888,0.999999999999964,0.991445891323182
0.6715,0.56800000244089,0.999999999999963,0.991732390785876
0.672,0.558000002440888,0.999999999999962,0.992013890252955
0.6725,0.54800000244089,0.999999999999961,0.992290389724419
0.673,0.538000002440888,0.99999999999996,0.992561889200269
0.6735,0.52800000244089,0.99999999999996,0.992828388680503
0.674,0.518000002440888,0.999999999999959,0.993089888165123
0.6745,0.508000002440889,0.999999999999958,0.993346387654128
0.675,0.498000002440888,0.999999999999957,0.993597887147519
0.6755,0.488000002440889,0.999999999999957,0.993844386645295
0.676,0.478000002440888,0.999999999999956,0.994085886147455
0.6765,0.468000002440889,0.999999999999956,0.994322385654001
0.677,0.458000002440888,0.999999999999955,0.994553885164933
0.6775,0.44800000244089,0.999999999999955,0.994780384680249
0.678,0.438000002440888,0.999999999999954,0.995001884199951
0.6785,0.428000002440889,0.999999999999954,0.995218383724038
0.679,0.418000002440888,0.999999999999954,0.99542988325251
0.6795,0.40800000244089,0.999999999999953,0.995636382785368
0.68,0.398000002440888,0.999999999999953,0.99583788232261
0.6805,0.388000002440889,0.999999999999953,0.996034381864238
0.681,0.378000002440888,0.999999999999953,0.996225881410251
0.6815,0.368000002440889,0.999999999999953,0.99641238096065
0.682,0.358000002440888,0.999999999999952,0.996593880515433
0.6825,0.348000002440889,0.999999999999952,0.996770380074602
0.683,0.338000002440888,0.999999999999952,0.996941879638156
0.6835,0.328000002440889,0.999999999999952,0.997108379206096
0.684,0.318000002440888,0.999999999999952,0.99726987877842
0.6845,0.308000002440889,0.999999999999953,0.99742637835513
0.685,0.298000002440888,0.999999999999953,0.997577877936225
0.6855,0.288000002440889,0.999999999999953,0.997724377521705
0.686,0.278000002440888,0.999999999999953,0.99786587711157
0.6865,0.268000002440889,0.999999999999954,0.998002376705821
0.687,0.258000002440888,0.999999999999954,0.998133876304457
0.6875,0.248000002440889,0.999999999999954,0.998260375907478
0.688,0.238000002440888,0.999999999999955,0.998381875514884
0.6885,0.228000002440889,0.999999999999955,0.998498375126676
0.689,0.218000002440888,0.999999999999956,0.998609874742853
0.6895,0.208000002440889,0.999999999999956,0.998716374363415
0.69,0.198000002440888,0.999999999999957,0.998817873988362
0.6905,0.188000002440889,0.999999999999958,0.998914373617695
0.691,0.178000002440888,0.999999999999958,0.999005873251412
0.6915,0.168000002440889,0.999999999999959,0.999092372889515
0.692,0.158000002440888,0.99999999999996,0.999173872532004
0.6925,0.148000002440889,0.999999999999961,0.999250372178877
0.693,0.138000002440888,0.999999999999961,0.999321871830136
0.6935,0.128000002440889,0.999999999999962,0.99938837148578
0.694,0.118000002440888,0.999999999999963,0.999449871145809
0.6945,0.108000002440889,0.999999999999964,0.999506370810223
0.695,0.0980000024408881,0.999999999999965,0.999557870479022
0.6955,0.0880000024408891,0.999999999999966,0.999604370152207
0.696,0.078000002440888,0.999999999999968,0.999645869829777
0.6965,0.0680000024408891,0.999999999999969,0.999682369511733
0.697,0.058000002440888,0.99999999999997,0.999713869198073
0.6975,0.0480000024408891,0.999999999999971,0.999740368888799
0.698,0.038000002440888,0.999999999999972,0.99976186858391
0.6985,0.0280000024408891,0.999999999999974,0.999778368283406
0.699,0.018000002440888,0.999999999999975,0.999789867987287
0.6995,0.00800000244088905,0.999999999999976,0.999796367695554
0.699800000111089,0.00200000021911809,0.999999999999977,0.999797867522841
0.699800000111089,0.00200000021911809,0.999999999999977,0.999797867522841
0.7,0.000270622537039786,0.999999999999997,0.999798040460629
0.7005,1.6913692134033e-06,1,0.999798067353748
0.701,-5.05135513572355e-08,1,0.999798067527937
0.7015,-4.5535946971055e-09,1,0.999798067523341
