"time","v[1].re","v[1].im","v[2].re","v[2].im","v[3].re","v[3].im"
0.0086,7,-4.46438371257485,-7.3662697073313,-3.82998597020365,0.366269707331302,8.29436968277849
0.0088,7,-4.4570709715994,-7.35993668787527,-3.83364234069137,0.359936687875268,8.29071331229077
0.009,7,-4.44977910447761,-7.35362174570678,-3.83728827425227,0.353621745706778,8.28706737872988
0.0092,7,-4.44250801788376,-7.34732480000338,-3.84092381754919,0.347324800003381,8.28343183543295
0.0094,7,-4.43525761904762,-7.34104577042372,-3.84454901696726,0.341045770423719,8.27980663601488
0.0096,7,-4.42802781575037,-7.33478457710394,-3.84816391861589,0.334784577103937,8.27619173436626
0.0098,7,-4.42081851632047,-7.32854114065416,-3.85176856833083,0.328541140654158,8.27258708465131
0.01,7,-4.41362962962963,-7.32231538215496,-3.85536301167626,0.322315382154959,8.26899264130589
0.0102,7,-4.40646106508876,-7.3161072231539,-3.85894729394669,0.316107223153895,8.26540835903545
0.0104,7,-4.39931273264402,-7.30991658566206,-3.86252146016906,0.309916585662053,8.26183419281308
0.0106,7,-4.39218454277286,-7.30374339215064,-3.86608555510464,0.303743392150634,8.2582700978775
0.0108,7,-4.38507640648012,-7.29758756554756,-3.86963962325101,0.297587565547555,8.25471602973113
0.011,7,-4.37798823529412,-7.29144902923411,-3.87318370884401,0.291449029234106,8.25117194413813
0.0112,7,-4.37091994126285,-7.28532770704161,-3.87671785585965,0.28532770704161,8.2476377971225
0.0114,7,-4.36387143695015,-7.27922352324813,-3.880242108016,0.279223523248126,8.24411354496614
0.0116,7,-4.35684263543192,-7.27313640257518,-3.88375650877511,0.27313640257518,8.24059914420703
0.0118,7,-4.3498334502924,-7.26706627018453,-3.88726110134487,0.267066270184528,8.23709455163727
0.012,7,-4.34284379562044,-7.26101305167493,-3.89075592868085,0.26101305167493,8.23359972430129
0.0122,7,-4.33587358600583,-7.25497667307898,-3.89424103348816,0.254976673078978,8.23011461949399
0.0124,7,-4.32892273653566,-7.24895706085993,-3.89771645822324,0.248957060859929,8.2266391947589
0.0126,7,-4.3219911627907,-7.24295414190859,-3.90118224509572,0.242954141908586,8.22317340788642
0.0128,7,-4.3150787808418,-7.23696784354018,-3.90463843607017,0.236967843540178,8.21971721691197
0.013,7,-4.30818550724638,-7.23099809349131,-3.90808507286788,0.230998093491307,8.21627058011426
0.0132,7,-4.30131125904486,-7.22504481991688,-3.91152219696864,0.225044819916876,8.2128334560135
0.0134,7,-4.29445595375723,-7.21910795138709,-3.91494984961246,0.219107951387084,8.20940580336968
0.0136,7,-4.28761950937951,-7.21318741688443,-3.91836807180132,0.213187416884423,8.20598758118082
0.0138,7,-4.2808018443804,-7.20728314580071,-3.92177690430087,0.207283145800705,8.20257874868127
0.014,7,-4.27400287769784,-7.20139506793412,-3.92517638764215,0.201395067934122,8.19917926533999
0.0142,7,-4.26722252873563,-7.19552311348633,-3.92856656212326,0.195523113486326,8.19578909085889
0.0144,7,-4.26046071736011,-7.18966721305953,-3.93194746781101,0.189667213059528,8.19240818517113
0.0146,7,-4.25371736389685,-7.18382729765364,-3.93531914454265,0.183827297653643,8.18903650843949
0.0148,7,-4.24699238912732,-7.17800329866343,-3.93868163192741,0.178003298663425,8.18567402105473
0.015,7,-4.24028571428571,-7.17219514787567,-3.94203496934821,0.172195147875668,8.18232068363393
0.0152,7,-4.23359726105563,-7.1664027774664,-3.94537919596325,0.166402777466397,8.17897645701889
0.0154,7,-4.22692695156695,-7.16062611999809,-3.9487143507076,0.160626119998091,8.17564130227455
0.0156,7,-4.2202747083926,-7.15486510841696,-3.95204047229477,0.154865108416955,8.17231518068737
0.0158,7,-4.21364045454546,-7.14911967605017,-3.95535759921834,0.14911967605017,8.1689980537638
0.016,7,-4.20702411347518,-7.14338975660321,-3.95866576975348,0.143389756603207,8.16568988322866
0.0162,7,-4.20042560906516,-7.13767528415715,-3.96196502195849,0.137675284157146,8.16239063102365
0.0164,7,-4.19384486562942,-7.13197619316601,-3.96525539367636,0.13197619316601,8.15910025930578
0.0166,7,-4.1872818079096,-7.12629241845415,-3.96853692253627,0.126292418454147,8.15581873044587
0.0168,7,-4.18073636107193,-7.1206238952136,-3.97180964595511,0.120623895213601,8.15254600702704
0.017,7,-4.17420845070423,-7.11497055900154,-3.97507360113896,0.11497055900154,8.14928205184318
0.0172,7,-4.16769800281294,-7.10933234573767,-3.9783288250846,0.10933234573767,8.14602682789754
0.0174,7,-4.16120494382022,-7.10370919170171,-3.98157535458096,0.103709191701709,8.14278029840118
0.0176,7,-4.15472920056101,-7.09810103353085,-3.98481322621057,0.0981010335308434,8.13954242677158
0.0178,7,-4.14827070028011,-7.09250780821724,-3.98804247635102,0.0925078082172364,8.13631317663113
0.018,7,-4.14182937062937,-7.08692945310555,-3.99126314117639,0.0869294531055449,8.13309251180576
0.0182,7,-4.1354051396648,-7.08136590589045,-3.99447525665867,0.0813659058904512,8.12988039632347
0.0184,7,-4.12899793584379,-7.07581710461423,-3.99767885856917,0.0758171046142315,8.12667679441297
0.0186,7,-4.12260768802228,-7.07028298766433,-4.00087398247993,0.0702829876643258,8.12348167050221
0.0188,7,-4.11623432545202,-7.06476349377095,-4.00406066376506,0.0647634937709458,8.12029498921708
0.019,7,-4.10987777777778,-7.05925856200469,-4.00723893760218,0.0592585620046877,8.11711671537996
0.0192,7,-4.10353797503467,-7.05376813177418,-4.01040883897373,0.0537681317741778,8.11394681400841
0.0194,7,-4.09721484764543,-7.04829214282373,-4.01357040266836,0.0482921428237268,8.11078525031379
0.0196,7,-4.0909083264177,-7.04283053523101,-4.01672366328222,0.0428305352310108,8.10763198969992
0.0198,7,-4.08461834254144,-7.03738324940477,-4.01986865522035,0.0373832494047688,8.10448699776179
0.02,7,-4.07834482758621,-7.03195022608252,-4.02300541269797,0.0319502260825184,8.10135024028417
0.0202,7,-4.07208771349862,-7.02653140632829,-4.02613396974176,0.0265314063282929,8.09822168324038
0.0204,7,-4.06584693259973,-7.0211267315304,-4.02925436019121,0.0211267315303945,8.09510129279093
0.0206,7,-4.05962241758242,-7.01573614339917,-4.03236661769986,0.0157361433991687,8.09198903528228
0.0208,7,-4.05341410150892,-7.01035958396479,-4.03547077573661,0.010359583964793,8.08888487724553
0.021,7,-4.04722191780822,-7.00499699557509,-4.03856686758696,0.00499699557508992,8.08578878539518
0.0212,7,-4.0410458002736,-6.99964832089335,-4.04165492635427,-0.000351679106651348,8.08270072662787
0.0214,7,-4.03488568306011,-6.99431350289618,-4.04473498496102,-0.0056864971038213,8.07962066802112
0.0216,7,-4.02874150068213,-6.98899248487136,-4.04780707615001,-0.011007515128638,8.07654857683213
0.0218,7,-4.0226131880109,-6.98368521041575,-4.05087123248562,-0.0163147895842568,8.07348442049652
0.022,7,-4.01650068027211,-6.97839162343312,-4.05392748635502,-0.021608376566878,8.07042816662712
0.0222,7,-4.01040391304348,-6.97311166813217,-4.05697586996933,-0.026888331867833,8.06737978301281
0.0224,7,-4.00432282225237,-6.96784528902435,-4.06001641536488,-0.0321547109756481,8.06433923761726
0.0226,7,-3.99825734417344,-6.9625924309219,-4.06304915440435,-0.0374075690781022,8.06130649857779
0.0228,7,-3.99220741542625,-6.95735303893575,-4.06607411877795,-0.0426469610642541,8.0582815342042
0.023,7,-3.98617297297297,-6.95212705847353,-4.06909134000459,-0.0478729415264689,8.05526431297756
0.0232,7,-3.98015395411606,-6.94691443523759,-4.07210084943304,-0.0530855647624133,8.0522548035491
0.0234,7,-3.97415029649596,-6.94171511522296,-4.07510267824309,-0.0582848847770461,8.04925297473905
0.0236,7,-3.96816193808883,-6.93652904471542,-4.07809685744666,-0.0634709552845851,8.04625879553548
0.0238,7,-3.9621888172043,-6.93135617028954,-4.08108341788892,-0.0686438297104612,8.04327223509322
0.024,7,-3.95623087248322,-6.92619643880674,-4.08406239024946,-0.0738035611932599,8.04029326273268
0.0242,7,-3.95028804289544,-6.92104979741336,-4.08703380504335,-0.0789502025866382,8.03732184793879
0.0244,7,-3.94436026773762,-6.91591619353876,-4.08999769262226,-0.0840838064612373,8.03435796035988
0.0246,7,-3.93844748663102,-6.91079557489343,-4.09295408317556,-0.0892044251065702,8.03140156980658
0.0248,7,-3.93254963951936,-6.9056878894671,-4.09590300673139,-0.0943121105329021,8.02845264625075
0.025,7,-3.92666666666667,-6.90059308552689,-4.09884449315774,-0.0994069144731078,8.0255111598244
0.0252,7,-3.92079850865513,-6.89551111161548,-4.10177857216351,-0.104488888384523,8.02257708081863
0.0254,7,-3.91494510638298,-6.89044191654923,-4.10470527329958,-0.109558083450773,8.01965037968256
0.0256,7,-3.90910640106242,-6.88538544941641,-4.10762462595986,-0.11461455058359,8.01673102702228
0.0258,7,-3.90328233421751,-6.88034165957538,-4.11053665938232,-0.119658340424621,8.01381899359982
0.026,7,-3.89747284768212,-6.87531049665279,-4.11344140265001,-0.12468950334721,8.01091425033213
0.0262,7,-3.89167788359788,-6.87029191054182,-4.11633888469213,-0.129708089458177,8.00801676829001
0.0264,7,-3.88589738441215,-6.86528585140043,-4.11922913428499,-0.134714148599574,8.00512651869715
0.0266,7,-3.88013129287599,-6.86029226964956,-4.12211218005308,-0.139707730350439,8.00224347292906
0.0268,7,-3.87437955204216,-6.85531111597148,-4.12498805046999,-0.144688884028519,7.99936760251215
0.027,7,-3.86864210526316,-6.85034234130801,-4.12785677385949,-0.149657658691997,7.99649887912265
0.0272,7,-3.86291889618922,-6.84538589685881,-4.13071837839646,-0.154614103141193,7.99363727458568
0.0274,7,-3.8572098687664,-6.84044173407975,-4.13357289210787,-0.159558265920256,7.99078276087427
0.0276,7,-3.8515149672346,-6.83550980468115,-4.13642034287377,-0.16449019531885,7.98793531010837
0.0278,7,-3.84583413612565,-6.8305900606262,-4.13926075842824,-0.169409939373806,7.9850948945539
0.028,7,-3.84016732026144,-6.82568245412922,-4.14209416636035,-0.174317545870786,7.98226148662179
0.0282,7,-3.83451446475196,-6.82078693765408,-4.14492059411509,-0.179213062345919,7.97943505886705
0.0284,7,-3.82887551499348,-6.81590346391258,-4.14774006899433,-0.184096536087424,7.97661558398781
0.0286,7,-3.82325041666667,-6.81103198586277,-4.15055261815774,-0.188968014137231,7.9738030348244
0.0288,7,-3.81763911573472,-6.80617245670743,-4.15335826862371,-0.193827543292574,7.97099738435843
0.029,7,-3.81204155844156,-6.80132482989241,-4.15615704727029,-0.198675170107592,7.96819860571185
0.0292,7,-3.80645769130999,-6.79648905910511,-4.15894898083608,-0.20351094089489,7.96540667214606
0.0294,7,-3.8008874611399,-6.79166509827289,-4.16173409592112,-0.208334901727115,7.96262155706102
0.0296,7,-3.79533081500647,-6.7868529015615,-4.16451241898784,-0.213147098438504,7.9598432339943
0.0298,7,-3.7897877002584,-6.78205242337358,-4.16728397636187,-0.217947576626426,7.95707167662027
0.03,7,-3.78425806451613,-6.7772636183471,-4.17004879423301,-0.222736381652905,7.95430685874913
0.0302,7,-3.7787418556701,-6.77248644135386,-4.17280689865602,-0.227513558646144,7.95154875432612
0.0304,7,-3.77323902187902,-6.76772084749798,-4.17555831555156,-0.232279152502023,7.94879733743058
0.0306,7,-3.76774951156812,-6.7629667921144,-4.17830307070701,-0.237033207885598,7.94605258227513
0.0308,7,-3.76227327342747,-6.75822423076743,-4.18104118977734,-0.241775769232576,7.94331446320481
0.031,7,-3.75681025641026,-6.75349311924921,-4.18377269828594,-0.246506880750791,7.9405829546962
0.0312,7,-3.75136040973111,-6.74877341357834,-4.18649762162551,-0.251226586421659,7.93785803135663
0.0314,7,-3.74592368286445,-6.74406506999838,-4.18921598505885,-0.255934930001627,7.93513966792329
0.0316,7,-3.74050002554278,-6.73936804497639,-4.19192781371968,-0.260631955023612,7.93242783926246
0.0318,7,-3.7350893877551,-6.73468229520158,-4.19463313261352,-0.26531770479842,7.92972252036862
0.032,7,-3.72969171974522,-6.73000777758383,-4.19733196661846,-0.269992222416169,7.92702368636368
0.0322,7,-3.72430697201018,-6.72534444925231,-4.20002434048598,-0.274655550747689,7.92433131249616
0.0324,7,-3.7189350952986,-6.72069226755409,-4.20271027884177,-0.279307732445911,7.92164537414037
0.0326,7,-3.71357604060914,-6.71605119005274,-4.2053898061865,-0.283948809947259,7.91896584679564
0.0328,7,-3.70822975918885,-6.71142117452699,-4.20806294689665,-0.288578825473011,7.91629270608549
0.033,7,-3.70289620253164,-6.70680217896933,-4.21072972522525,-0.293197821030671,7.91362592775689
0.0332,7,-3.69757532237674,-6.70219416158469,-4.2133901653027,-0.297805838415313,7.91096548767944
0.0334,7,-3.69226707070707,-6.69759708078908,-4.21604429113754,-0.302402919210927,7.9083113618446
0.0336,7,-3.68697139974779,-6.69301089520826,-4.21869212661717,-0.306989104791745,7.90566352636497
0.0338,7,-3.68168826196473,-6.68843556367644,-4.2213336955087,-0.311564436323565,7.90302195747344
0.034,7,-3.67641761006289,-6.68387104523494,-4.22396902145962,-0.316128954765065,7.90038663152252
0.0342,7,-3.67115939698492,-6.6793172991309,-4.22659812799861,-0.320682700869099,7.89775752498353
0.0344,7,-3.66591357590966,-6.67477428481602,-4.22922103853624,-0.325225715183983,7.8951346144459
0.0346,7,-3.66068010025063,-6.67024196194521,-4.23183777636576,-0.329758038054795,7.89251787661638
0.0348,7,-3.65545892365457,-6.66572029037538,-4.23444836466379,-0.334279709624627,7.88990728831835
0.035,7,-3.65025,-6.66120923016415,-4.23705282649107,-0.338790769835856,7.88730282649107
0.0352,7,-3.64505328339575,-6.6567087415686,-4.23965118479319,-0.343291258431401,7.88470446818895
0.0354,7,-3.63986872817955,-6.65221878504405,-4.2422434624013,-0.347781214955957,7.88211219058084
0.0356,7,-3.63469628891656,-6.64773932124277,-4.24482968203279,-0.352260678757237,7.87952597094935
0.0358,7,-3.62953592039801,-6.64327031101281,-4.24740986629207,-0.356729688987192,7.87694578669007
0.036,7,-3.62438757763975,-6.63881171539677,-4.2499840376712,-0.361188284603235,7.87437161531095
0.0362,7,-3.61925121588089,-6.63436349563057,-4.25255221855062,-0.365636504369433,7.87180343443152
0.0364,7,-3.6141267905824,-6.62992561314228,-4.25511443119987,-0.37007438685772,7.86924122178227
0.0366,7,-3.60901425742574,-6.62549802955092,-4.2576706977782,-0.374501970449079,7.86668495520394
0.0368,7,-3.6039135723115,-6.62108070666528,-4.26022104033532,-0.378919293334721,7.86413461264682
0.037,7,-3.59882469135802,-6.61667360648274,-4.26276548081206,-0.383326393517262,7.86159017217008
0.0372,7,-3.59374757090012,-6.61227669118812,-4.26530404104101,-0.387723308811879,7.85905161194113
0.0374,7,-3.58868216748768,-6.60788992315253,-4.26783674274723,-0.392110076847467,7.85651891023491
0.0376,7,-3.58362843788438,-6.60351326493222,-4.27036360754888,-0.396486735067787,7.85399204543326
0.0378,7,-3.57858633906634,-6.5991466792674,-4.2728846569579,-0.400853320732601,7.85147099602424
0.038,7,-3.57355582822086,-6.5947901290812,-4.27539991238064,-0.4052098709188,7.8489557406015
0.0382,7,-3.5685368627451,-6.59044357747848,-4.27790939511852,-0.409556422521526,7.84644625786362
0.0384,7,-3.5635294002448,-6.58610698774472,-4.28041312636867,-0.413893012255284,7.84394252661347
0.0386,7,-3.55853339853301,-6.58178032334496,-4.28291112722457,-0.418219676655046,7.84144452575757
0.0388,7,-3.55354881562882,-6.57746354792266,-4.28540341867666,-0.422536452077344,7.83895223430548
0.039,7,-3.5485756097561,-6.57315662529863,-4.28789002161302,-0.426843374701369,7.83646563136912
0.0392,7,-3.54361373934227,-6.56885951946997,-4.29037095681994,-0.431140480530033,7.8339846961622
0.0394,7,-3.53866316301703,-6.56457219460894,-4.29284624498256,-0.43542780539106,7.83150940799959
0.0396,7,-3.53372383961118,-6.56029461506197,-4.29531590668548,-0.439705384938036,7.82903974629666
0.0398,7,-3.52879572815534,-6.55602674534853,-4.2977799624134,-0.443973254651473,7.82657569056874
0.04,7,-3.52387878787879,-6.55176855016014,-4.30023843255168,-0.448231449839858,7.82411722043046
0.0402,7,-3.51897297820823,-6.54751999435931,-4.30269133738696,-0.452480005640691,7.82166431559519
0.0404,7,-3.51407825876663,-6.54328104297848,-4.30513869710776,-0.456718957021519,7.81921695587438
0.0406,7,-3.50919458937198,-6.53905166121904,-4.30758053180508,-0.460948338780967,7.81677512117706
0.0408,7,-3.50432193003619,-6.53483181445025,-4.31001686147298,-0.46516818554975,7.81433879150916
0.041,7,-3.49946024096385,-6.53062146820831,-4.31244770600914,-0.469378531791692,7.811907946973
0.0412,7,-3.49460948255114,-6.52642058819528,-4.3148730852155,-0.473579411804721,7.80948256776664
0.0414,7,-3.48976961538461,-6.52222914027813,-4.31729301879876,-0.477770859721877,7.80706263418338
0.0416,7,-3.4849406002401,-6.51804709048771,-4.31970752637102,-0.48195290951229,7.80464812661112
0.0418,7,-3.48012239808153,-6.51387440501783,-4.3221166274503,-0.486125594982173,7.80223902553184
0.042,7,-3.47531497005988,-6.50971105022421,-4.32452034146113,-0.490288949775791,7.79983531152101
0.0422,7,-3.47051827751196,-6.50555699262357,-4.32691868773509,-0.494443007376433,7.79743696524705
0.0424,7,-3.46573228195938,-6.50141219889263,-4.32931168551138,-0.498587801107369,7.79504396747076
0.0426,7,-3.4609569451074,-6.49727663586719,-4.33169935393737,-0.502723364132811,7.79265629904477
0.0428,7,-3.45619222884386,-6.49315027054114,-4.33408171206914,-0.506849729458859,7.790273940913
0.043,7,-3.45143809523809,-6.48903307006556,-4.33645877887202,-0.510966929934438,7.78789687411012
0.0432,7,-3.44669450653983,-6.48492500174776,-4.33883057322115,-0.515074998252238,7.78552507976099
0.0434,7,-3.44196142517815,-6.48082603305037,-4.341197113902,-0.519173966949637,7.78315853908014
0.0436,7,-3.43723881376038,-6.47673613159038,-4.34355841961088,-0.523263868409626,7.78079723337126
0.0438,7,-3.43252663507109,-6.47265526513828,-4.34591450895553,-0.527344734861722,7.77844114402661
0.044,7,-3.42782485207101,-6.46858340161713,-4.34826540045557,-0.531416598382877,7.77609025252657
0.0442,7,-3.42313342789598,-6.46452050910162,-4.35061111254308,-0.535479490898378,7.77374454043906
0.0444,7,-3.41845232585596,-6.46046655581726,-4.35295166356309,-0.539533444182741,7.77140398941905
0.0446,7,-3.41378150943396,-6.4564215101394,-4.35528707177409,-0.543578489860606,7.76906858120805
0.0448,7,-3.40912094228504,-6.45238534059239,-4.35761735534855,-0.547614659407614,7.76673829763359
0.045,7,-3.40447058823529,-6.44835801584871,-4.35994253237342,-0.551641984151288,7.76441312060872
0.0452,7,-3.39983041128085,-6.44433950472811,-4.36226262085065,-0.555660495271894,7.76209303213149
0.0454,7,-3.39520037558685,-6.44032977619668,-4.36457763869764,-0.55967022380332,7.7597780142845
0.0456,7,-3.39058044548652,-6.43632879936608,-4.36688760374781,-0.56367120063392,7.75746804923433
0.0458,7,-3.38597058548009,-6.43233654349263,-4.36919253375102,-0.567663456507373,7.75516311923112
0.046,7,-3.38137076023392,-6.42835297797647,-4.37149244637411,-0.57164702202353,7.75286320660803
0.0462,7,-3.37678093457944,-6.42437807236075,-4.37378735920135,-0.575621927639251,7.75056829378079
0.0464,7,-3.37220107351225,-6.42041179633076,-4.37607728973494,-0.579588203669238,7.7482783632472
0.0466,7,-3.36763114219114,-6.41645411971313,-4.3783622553955,-0.583545880286869,7.74599339758664
0.0468,7,-3.36307110593714,-6.41250501247499,-4.3806422735225,-0.587494987525017,7.74371337945964
0.047,7,-3.35852093023256,-6.40856444472314,-4.38291736137479,-0.591435555276864,7.74143829160735
0.0472,7,-3.35398058072009,-6.40463238670328,-4.38518753613103,-0.595367613296719,7.73916811685112
0.0474,7,-3.34945002320186,-6.40070880879918,-4.38745281489014,-0.599291191200819,7.736902838092
0.0476,7,-3.34492922363847,-6.39679368153187,-4.38971321467184,-0.603206318468128,7.7346424383103
0.0478,7,-3.34041814814815,-6.39288697555887,-4.391968752417,-0.607113024441137,7.73238690056514
0.048,7,-3.33591676300578,-6.38898866167336,-4.39421944498818,-0.611011338326645,7.73013620799396
0.0482,7,-3.33142503464203,-6.38509871080345,-4.39646530917005,-0.61490128919655,7.72789034381209
0.0484,7,-3.32694292964244,-6.38121709401138,-4.39870636166985,-0.618782905988622,7.72564929131229
0.0486,7,-3.32247041474654,-6.37734378249273,-4.4009426191178,-0.622656217507276,7.72341303386434
0.0488,7,-3.31800745684695,-6.37347874757566,-4.4031740980676,-0.626521252424345,7.72118155491455
0.049,7,-3.31355402298851,-6.36962196072017,-4.40540081499682,-0.630378039279832,7.71895483798532
0.0492,7,-3.30911008036739,-6.36577339351733,-4.40762278630737,-0.634226606482675,7.71673286667477
0.0494,7,-3.30467559633027,-6.36193301768851,-4.40984002832593,-0.638066982311497,7.71451562465621
0.0496,7,-3.30025053837343,-6.35810080508466,-4.41205255730436,-0.641899194915347,7.71230309567778
0.0498,7,-3.29583487414188,-6.35427672768555,-4.41426038942013,-0.645723272314451,7.71009526356201
0.05,7,-3.29142857142857,-6.35046075759907,-4.41646354077679,-0.649539242400937,7.70789211220536
0.0502,7,-3.28703159817352,-6.34665286706043,-4.41866202740431,-0.653347132939575,7.70569362557783
0.0504,7,-3.28264392246294,-6.3428530284315,-4.4208558652596,-0.657146971568501,7.70349978772254
0.0506,7,-3.27826551252847,-6.33906121420007,-4.42304507022683,-0.660938785799932,7.70131058275531
0.0508,7,-3.2738963367463,-6.33527739697911,-4.42522965811792,-0.664722603020892,7.69912599486422
0.051,7,-3.26953636363636,-6.33150154950609,-4.42740964467289,-0.668498450493916,7.69694600830925
0.0512,7,-3.26518556186152,-6.32773364464224,-4.42958504556031,-0.672266355357761,7.69477060742183
0.0514,7,-3.26084390022676,-6.3239736553719,-4.43175587637769,-0.676026344628103,7.69259977660445
0.0516,7,-3.25651134767837,-6.32022155480176,-4.43392215265189,-0.679778445198238,7.69043350033025
0.0518,7,-3.25218787330317,-6.31647731616023,-4.43608388983949,-0.683522683839773,7.68827176314265
0.052,7,-3.24787344632768,-6.31274091279669,-4.43824110332723,-0.687259087203315,7.68611454965491
0.0522,7,-3.24356803611738,-6.30901231818085,-4.44039380843238,-0.69098768181915,7.68396184454976
0.0524,7,-3.23927161217587,-6.30529150590208,-4.44254202040313,-0.694708494097923,7.68181363257901
0.0526,7,-3.23498414414414,-6.30157844966869,-4.444685754419,-0.698421550331314,7.67966989856314
0.0528,7,-3.23070560179977,-6.2978731233073,-4.44682502559118,-0.702126876692705,7.67753062739096
0.053,7,-3.22643595505618,-6.29417550076216,-4.44895984896298,-0.705824499237845,7.67539580401916
0.0532,7,-3.22217517396184,-6.2904855560945,-4.45109023951015,-0.709514443905507,7.67326541347199
0.0534,7,-3.21792322869955,-6.28680326348185,-4.4532162121413,-0.71319673651815,7.67113944084084
0.0536,7,-3.21368008958567,-6.28312859721744,-4.45533778169824,-0.716871402782566,7.6690178712839
0.0538,7,-3.20944572706935,-6.27946153170948,-4.4574549629564,-0.720538468290527,7.66690069002575
0.054,7,-3.20522011173184,-6.27580204148057,-4.45956777062515,-0.72419795851943,7.66478788235699
0.0542,7,-3.20100321428571,-6.27215010116707,-4.46167621934821,-0.727849898832932,7.66267943363393
0.0544,7,-3.19679500557414,-6.26850568551842,-4.463780323704,-0.731494314481586,7.66057532927814
0.0546,7,-3.19259545657016,-6.26486876939653,-4.46588009820599,-0.73513123060347,7.65847555477615
0.0548,7,-3.18840453837597,-6.26123932777519,-4.46797555730308,-0.738760672224815,7.65638009567906
