"time","p1.s","p1.v","p2.s","p2.v"
0.046,0.110319601849759,0.446349152006187,0.110319601849759,0.446349152006187
0.047,0.110770668686981,0.455839500529571,0.110770668686981,0.455839500529571
0.048,0.111231233923348,0.465316159304338,0.111231233923348,0.465316159304338
0.049,0.111701253033699,0.47477888030704,0.111701253033699,0.47477888030704
0.05,0.112180701347382,0.484227392028649,0.112180701347382,0.484227392028649
0.051,0.112669591730527,0.493661378558461,0.112669591730527,0.493661378558461
0.052,0.113167911290279,0.503080554455675,0.113167911290279,0.503080554455675
0.053,0.113675647133782,0.51248463427949,0.113675647133782,0.51248463427949
0.054,0.11419278636818,0.521873332589104,0.11419278636818,0.521873332589104
0.055,0.114719316100617,0.531246363943716,0.114719316100617,0.531246363943716
0.056,0.115255223438238,0.540603442902525,0.115255223438238,0.540603442902525
0.057,0.115800482009119,0.549944303715744,0.115800482009119,0.549944303715744
0.058,0.116355036121343,0.559268723465974,0.116355036121343,0.559268723465974
0.059,0.116918906499824,0.568576367601587,0.116918906499824,0.568576367601587
0.06,0.117492077872873,0.57786695415692,0.117492077872873,0.57786695415692
0.061,0.118074534968804,0.58714020116631,0.118074534968804,0.58714020116631
0.062,0.118666262515928,0.596395826664092,0.118666262515928,0.596395826664092
0.063,0.119267245242558,0.605633548684603,0.119267245242558,0.605633548684603
0.064,0.119877467877008,0.61485308526218,0.119877467877008,0.61485308526218
0.065,0.120496915147589,0.624054154431158,0.120496915147589,0.624054154431158
0.066,0.121125512453036,0.633236578096668,0.121125512453036,0.633236578096668
0.067,0.121763279725517,0.642400012660172,0.121763279725517,0.642400012660172
0.068,0.122410202085523,0.651544175469402,0.122410202085523,0.651544175469402
0.069,0.123066261942993,0.66066878861757,0.123066261942993,0.66066878861757
0.07,0.123731441707866,0.669773574197885,0.123731441707866,0.669773574197885
0.071,0.12440572379008,0.678858254303561,0.12440572379008,0.678858254303561
0.072,0.125089090599575,0.687922551027806,0.125089090599575,0.687922551027806
0.073,0.125781524546288,0.696966186463833,0.125781524546288,0.696966186463833
0.074,0.126482981649697,0.705988936016071,0.126482981649697,0.705988936016071
0.075,0.127193442341692,0.714990525773573,0.127193442341692,0.714990525773573
0.076,0.12791289665827,0.723970662424196,0.12791289665827,0.723970662424196
0.077,0.1286413234514,0.732929075248584,0.1286413234514,0.732929075248584
0.078,0.129378701329235,0.741865494019914,0.129378701329235,0.741865494019914
0.079,0.130125008656111,0.750779649003895,0.130125008656111,0.750779649003895
0.08,0.130880223552547,0.759671270958768,0.130880223552547,0.759671270958768
0.081,0.131644323895247,0.768540091135307,0.131644323895247,0.768540091135307
0.082,0.132417283899271,0.777385852237682,0.132417283899271,0.777385852237682
0.083,0.133199075698893,0.786208303353695,0.133199075698893,0.786208303353695
0.084,0.133989680275466,0.795007164909471,0.133989680275466,0.795007164909471
0.085,0.134789073676821,0.803782172863393,0.134789073676821,0.803782172863393
0.086,0.1355972316473,0.812533063857753,0.1355972316473,0.812533063857753
0.087,0.136414129627754,0.821259575218754,0.136414129627754,0.821259575218754
0.088,0.137239742755538,0.829961444956507,0.137239742755538,0.829961444956507
0.089,0.13807404586452,0.838638411765033,0.13807404586452,0.838638411765033
0.09,0.138917013715289,0.847290215682755,0.138917013715289,0.847290215682755
0.091,0.139768623575933,0.855916605496704,0.139768623575933,0.855916605496704
0.092,0.140628847584121,0.864517316829416,0.140628847584121,0.864517316829416
0.093,0.141497659629814,0.873092091885352,0.141497659629814,0.873092091885352
0.094,0.142375033318746,0.881640673608166,0.142375033318746,0.881640673608166
0.095,0.14326094197243,0.890162805680703,0.14326094197243,0.890162805680703
0.096,0.144155358628157,0.898658232525001,0.144155358628157,0.898658232525001
0.097,0.145058256038993,0.907126699302288,0.145058256038993,0.907126699302288
0.098,0.145969606673781,0.915567951912983,0.145969606673781,0.915567951912983
0.099,0.146889387061688,0.92398173937456,0.146889387061688,0.92398173937456
0.1,0.14781756804525,0.932367808486831,0.14781756804525,0.932367808486831
0.101,0.148754120776069,0.940725907113522,0.148754120776069,0.940725907113522
0.102,0.149699017063967,0.949055784373367,0.149699017063967,0.949055784373367
0.103,0.15065222846699,0.957357190142052,0.15065222846699,0.957357190142052
0.104,0.15161372629141,0.965629875052213,0.15161372629141,0.965629875052213
0.105,0.152583481591725,0.97387359049344,0.152583481591725,0.97387359049344
0.106,0.153561465170658,0.982088088612273,0.153561465170658,0.982088088612273
0.107,0.154547648496817,0.990273126256861,0.154547648496817,0.990273126256861
0.108,0.155542002467379,0.998428459658236,0.155542002467379,0.998428459658236
0.109,0.156544496562686,1.00655384079621,0.156544496562686,1.00655384079621
0.11,0.157555100743563,1.01464902555526,0.157555100743563,1.01464902555526
0.111,0.158573784730508,1.02271377062601,0.158573784730508,1.02271377062601
0.112,0.159600518003683,1.03074783350519,0.159600518003683,1.03074783350519
0.113,0.160635269802919,1.0387509724957,0.160635269802919,1.0387509724957
0.114,0.161678009127715,1.04672294670656,0.161678009127715,1.04672294670656
0.115,0.162728704714031,1.05466351838856,0.162728704714031,1.05466351838856
0.116,0.163787324989679,1.06257245742443,0.163787324989679,1.06257245742443
0.117,0.164853838290683,1.07044951955209,0.164853838290683,1.07044951955209
0.118,0.165928212645047,1.07829446812836,0.165928212645047,1.07829446812836
0.119,0.167010415839724,1.08610706738852,0.167010415839724,1.08610706738852
0.12,0.168100415420617,1.0938870824463,0.168100415420617,1.0938870824463
0.121,0.169198178692577,1.10163427929386,0.169198178692577,1.10163427929386
0.122,0.170303672719407,1.10934842480186,0.170303672719407,1.10934842480186
0.123,0.171416864323857,1.11702928671939,0.171416864323857,1.11702928671939
0.124,0.172537720283892,1.12467664233791,0.172537720283892,1.12467664233791
0.125,0.173666206862368,1.13229025772933,0.173666206862368,1.13229025772933
0.126,0.174802290172847,1.13986990389444,0.174802290172847,1.13986990389444
0.127,0.175945936103152,1.14741535338847,0.175945936103152,1.14741535338847
0.128,0.177097110303547,1.15492637979924,0.177097110303547,1.15492637979924
0.129,0.178255778186916,1.16240275775503,0.178255778186916,1.16240275775503
0.13,0.179421904928942,1.16984426293254,0.179421904928942,1.16984426293254
0.131,0.180595455468286,1.17725067206472,0.180595455468286,1.17725067206472
0.132,0.181776395225141,1.18462176290136,0.181776395225141,1.18462176290136
0.133,0.182964688829225,1.19195731430088,0.182964688829225,1.19195731430088
0.134,0.184160300335152,1.19925710622398,0.184160300335152,1.19925710622398
0.135,0.185363193896287,1.20652091969718,0.185363193896287,1.20652091969718
0.136,0.186573333449435,1.21374853684152,0.186573333449435,1.21374853684152
0.137,0.187790682716039,1.22093974088036,0.187790682716039,1.22093974088036
0.138,0.189015205203382,1.22809431614724,0.189015205203382,1.22809431614724
0.139,0.190246864205778,1.23521204809373,0.190246864205778,1.23521204809373
0.14,0.191485622805772,1.24229272329722,0.191485622805772,1.24229272329722
0.141,0.192731443875339,1.24933612946881,0.192731443875339,1.24933612946881
0.142,0.193984290077079,1.25634205546108,0.193984290077079,1.25634205546108
0.143,0.195244123865417,1.26331029127599,0.195244123865417,1.26331029127599
0.144,0.196510907487796,1.27024062807268,0.196510907487796,1.27024062807268
0.145,0.197784602985879,1.27713285817529,0.197784602985879,1.27713285817529
0.146,0.199065172196743,1.28398677508083,0.199065172196743,1.28398677508083
0.147,0.200352576754077,1.29080217346701,0.200352576754077,1.29080217346701
0.148,0.201646777972046,1.29757884876478,0.201646777972046,1.29757884876478
0.149,0.202947735081811,1.30431659062022,0.202947735081811,1.30431659062022
0.15,0.204255410537146,1.3110152025789,0.204255410537146,1.3110152025789
0.151,0.205569765057689,1.3176744837024,0.205569765057689,1.3176744837024
0.152,0.206890759155578,1.3242942342347,0.206890759155578,1.3242942342347
0.153,0.20821835313625,1.33087425560853,0.20821835313625,1.33087425560853
0.154,0.209552507099242,1.33741435045174,0.209552507099242,1.33741435045174
0.155,0.210893180938982,1.34391432259364,0.210893180938982,1.34391432259364
0.156,0.212240334345594,1.35037397707137,0.212240334345594,1.35037397707137
0.157,0.213593926805691,1.35679312013621,0.213593926805691,1.35679312013621
0.158,0.214953917603175,1.36317155925998,0.214953917603175,1.36317155925998
0.159,0.216320265820033,1.36950910314139,0.216320265820033,1.36950910314139
0.16,0.217692930337137,1.37580556171234,0.217692930337137,1.37580556171234
0.161,0.219071869835039,1.38206074614433,0.219071869835039,1.38206074614433
0.162,0.220457042794772,1.38827446885479,0.220457042794772,1.38827446885479
0.163,0.221848407498645,1.39444654351343,0.221848407498645,1.39444654351343
0.164,0.223245922031041,1.40057678504861,0.223245922031041,1.40057678504861
0.165,0.224649546965006,1.40666500872874,0.224649546965006,1.40666500872874
0.166,0.226059241304668,1.41271103156626,0.226059241304668,1.41271103156626
0.167,0.227474960258152,1.41871467309124,0.227474960258152,1.41871467309124
0.168,0.228896661354835,1.42467575325131,0.228896661354835,1.42467575325131
0.169,0.230324301947046,1.43059409327873,0.230324301947046,1.43059409327873
0.17,0.231757839211418,1.43646951569647,0.231757839211418,1.43646951569647
0.171,0.233197230150231,1.44230184432443,0.233197230150231,1.44230184432443
0.172,0.234642431592769,1.44809090428556,0.234642431592769,1.44809090428556
0.173,0.23609340019666,1.45383652201207,0.23609340019666,1.45383652201207
0.174,0.237550092449227,1.45953852525154,0.237550092449227,1.45953852525154
0.175,0.239012464668842,1.46519674307314,0.239012464668842,1.46519674307314
0.176,0.240480473006267,1.47081100587372,0.240480473006267,1.47081100587372
0.177,0.241954073446005,1.47638114538406,0.241954073446005,1.47638114538406
0.178,0.243433221807651,1.48190699467497,0.243433221807651,1.48190699467497
0.179,0.244917873747238,1.48738838816345,0.244917873747238,1.48738838816345
0.18,0.246407984758586,1.49282516161891,0.246407984758586,1.49282516161891
0.181,0.247903510174651,1.49821715216926,0.247903510174651,1.49821715216926
0.182,0.249404404396521,1.50356419057143,0.249404404396521,1.50356419057143
0.183,0.250910622923747,1.50886612153933,0.250910622923747,1.50886612153933
0.184,0.252422120656816,1.51412278673445,0.252422120656816,1.51412278673445
0.185,0.253938852268892,1.51933402848185,0.253938852268892,1.51933402848185
0.186,0.255460772277041,1.52449969047609,0.255460772277041,1.52449969047609
0.187,0.256987835043518,1.52961961778687,0.256987835043518,1.52961961778687
0.188,0.25851999477706,1.5346936568646,0.25851999477706,1.5346936568646
0.189,0.260057205534178,1.53972165554596,0.260057205534178,1.53972165554596
0.19,0.261599421220447,1.54470346305955,0.261599421220447,1.54470346305955
0.191,0.263146595591796,1.54963893003141,0.263146595591796,1.54963893003141
0.192,0.2646986822558,1.55452790849065,0.2646986822558,1.55452790849065
0.193,0.266255634672972,1.559370251875,0.266255634672972,1.559370251875
0.194,0.267817406158052,1.56416581503646,0.267817406158052,1.56416581503646
0.195,0.269383949881301,1.56891445424681,0.269383949881301,1.56891445424681
0.196,0.270955218869787,1.57361602720324,0.270955218869787,1.57361602720324
0.197,0.272531166008682,1.57827039303395,0.272531166008682,1.57827039303395
0.198,0.274111743869344,1.58287740995201,0.274111743869344,1.58287740995201
0.199,0.275696904787461,1.58743693630443,0.275696904787461,1.58743693630443
0.2,0.277286601523781,1.59194883953126,0.277286601523781,1.59194883953126
0.201,0.278880786390643,1.59641298429411,0.278880786390643,1.59641298429411
0.202,0.280479411563754,1.60082923669743,0.280479411563754,1.60082923669743
0.203,0.282082429083454,1.60519746429363,0.282082429083454,1.60519746429363
0.204,0.283689790855964,1.60951753608822,0.283689790855964,1.60951753608822
0.205,0.285301448654653,1.61378932254495,0.285301448654653,1.61378932254495
0.206,0.28691735412129,1.61801269559092,0.28691735412129,1.61801269559092
0.207,0.288537458767305,1.62218752862176,0.288537458767305,1.62218752862176
0.208,0.290161713975041,1.6263136965067,0.290161713975041,1.6263136965067
0.209,0.291790070999019,1.63039107559376,0.291790070999019,1.63039107559376
0.21,0.293422480967191,1.63441954371485,0.293422480967191,1.63441954371485
0.211,0.295058894882198,1.63839898019092,0.295058894882198,1.63839898019092
0.212,0.29669926362263,1.64232926583707,0.29669926362263,1.64232926583707
0.213,0.298343537944279,1.64621028296773,0.298343537944279,1.64621028296773
0.214,0.299991668481403,1.65004191540174,0.299991668481403,1.65004191540174
0.215,0.301643606684516,1.65382404123755,0.301643606684516,1.65382404123755
0.216,0.303299302597786,1.65755655002632,0.303299302597786,1.65755655002632
0.217,0.304958706265195,1.66123933193132,0.304958706265195,1.66123933193132
0.218,0.306621767889355,1.66487227651677,0.306621767889355,1.66487227651677
0.219,0.308288437560329,1.66845527485618,0.308288437560329,1.66845527485618
0.22,0.309958665256955,1.67198821953687,0.309958665256955,1.67198821953687
0.221,0.31163240084819,1.67547100466457,0.31163240084819,1.67547100466457
0.222,0.313309594094431,1.67890352586795,0.313309594094431,1.67890352586795
0.223,0.314990194648858,1.68228568030315,0.314990194648858,1.68228568030315
0.224,0.316674152058761,1.6856173666584,0.316674152058761,1.6856173666584
0.225,0.318361415766873,1.68889848515849,0.318361415766873,1.68889848515849
0.226,0.320051935112705,1.69212893756939,0.320051935112705,1.69212893756939
0.227,0.321745659333877,1.69530862720276,0.321745659333877,1.69530862720276
0.228,0.323442537567452,1.69843745892054,0.323442537567452,1.69843745892054
0.229,0.325142518851265,1.70151533913949,0.325142518851265,1.70151533913949
0.23,0.326845552125263,1.70454217583571,0.326845552125263,1.70454217583571
0.231,0.328551586586849,1.7075178765504,0.328551586586849,1.7075178765504
0.232,0.330260572611269,1.71044234320521,0.330260572611269,1.71044234320521
0.233,0.33197245744731,1.7133154964173,0.33197245744731,1.7133154964173
0.234,0.333687189727257,1.71613725004728,0.333687189727257,1.71613725004728
0.235,0.335404717996802,1.71890751951171,0.335404717996802,1.71890751951171
0.236,0.33712499071651,1.72162622178695,0.33712499071651,1.72162622178695
0.237,0.338847956263278,1.72429327541292,0.338847956263278,1.72429327541292
0.238,0.340573562931803,1.72690860049698,0.340573562931803,1.72690860049698
0.239,0.342301758936043,1.72947211871769,0.342301758936043,1.72947211871769
0.24,0.344032492410684,1.73198375332862,0.344032492410684,1.73198375332862
0.241,0.3457657114126,1.7344434291622,0.3457657114126,1.7344434291622
0.242,0.347501363922323,1.73685107263353,0.347501363922323,1.73685107263353
0.243,0.349239397845498,1.73920661174414,0.349239397845498,1.73920661174414
0.244,0.350979761014357,1.74150997608587,0.350979761014357,1.74150997608587
0.245,0.352722401189176,1.74376109684464,0.352722401189176,1.74376109684464
0.246,0.354467266059739,1.74595990680427,0.354467266059739,1.74595990680427
0.247,0.356214303246808,1.74810634035032,0.356214303246808,1.74810634035032
0.248,0.357963461074,1.7502003257015,0.357963461074,1.7502003257015
0.249,0.359714687040521,1.7522418003361,0.359714687040521,1.7522418003361
0.25,0.361467928151815,1.75423070767479,0.361467928151815,1.75423070767479
0.251,0.363223131811,1.75616698810602,0.363223131811,1.75616698810602
0.252,0.364980245362321,1.7580505836104,0.364980245362321,1.7580505836104
0.253,0.366739216092695,1.75988143776377,0.366739216092695,1.75988143776377
0.254,0.368499991233253,1.76165949574015,0.368499991233253,1.76165949574015
0.255,0.370262517960886,1.76338470431482,0.370262517960886,1.76338470431482
0.256,0.372026743399781,1.76505701186727,0.372026743399781,1.76505701186727
0.257,0.373792614622972,1.76667636838427,0.373792614622972,1.76667636838427
0.258,0.375560078653881,1.76824272546283,0.375560078653881,1.76824272546283
0.259,0.377329082467859,1.76975603631325,0.377329082467859,1.76975603631325
0.26,0.379099572993729,1.77121625576213,0.379099572993729,1.77121625576213
0.261,0.380871497115335,1.77262334025535,0.380871497115335,1.77262334025535
0.262,0.382644801673077,1.77397724786113,0.382644801673077,1.77397724786113
0.263,0.384419433465461,1.77527793827301,0.384419433465461,1.77527793827301
0.264,0.38619533925535,1.77652537257996,0.38619533925535,1.77652537257996
0.265,0.387972466019224,1.77771950102526,0.387972466019224,1.77771950102526
0.266,0.389750760244194,1.7788602978332,0.389750760244194,1.7788602978332
0.267,0.391530168584881,1.77994772881995,0.391530168584881,1.77994772881995
0.268,0.393310637662273,1.78098176141507,0.393310637662273,1.78098176141507
0.269,0.39509211406528,1.78196236466376,0.39509211406528,1.78196236466376
0.27,0.396874544352296,1.78288950922912,0.396874544352296,1.78288950922912
0.271,0.398657875052757,1.78376316739437,0.398657875052757,1.78376316739437
0.272,0.400442052668698,1.78458331306511,0.400442052668698,1.78458331306511
0.273,0.402227023676317,1.78534992177155,0.402227023676317,1.78534992177155
0.274,0.404012734527526,1.78606297067077,0.404012734527526,1.78606297067077
0.275,0.405799131651516,1.78672243854898,0.405799131651516,1.78672243854898
0.276,0.407586161456312,1.78732830582373,0.407586161456312,1.78732830582373
0.277,0.409373770330335,1.78788055454618,0.409373770330335,1.78788055454618
0.278,0.411161904643958,1.78837916840332,0.411161904643958,1.78837916840332
0.279,0.412950510751065,1.78882413272027,0.412950510751065,1.78882413272027
0.28,0.414739534990612,1.78921543446245,0.414739534990612,1.78921543446245
0.281,0.416528923752337,1.78955305694869,0.416528923752337,1.78955305694869
0.282,0.418318623393527,1.78983698684415,0.418318623393527,1.78983698684415
0.283,0.420108580151149,1.79006722153579,0.420108580151149,1.79006722153579
0.284,0.421898740324998,1.79024375416307,0.421898740324998,1.79024375416307
0.285,0.423689050208056,1.79036657949042,0.423689050208056,1.79036657949042
0.286,0.425479456088059,1.79043569390863,0.425479456088059,1.79043569390863
0.287,0.427269904249069,1.79045109543643,0.427269904249069,1.79045109543643
0.288,0.429060340973037,1.79041278372197,0.429060340973037,1.79041278372197
0.289,0.430850712541372,1.79032076004426,0.430850712541372,1.79032076004426
0.29,0.432640965236511,1.79017502731474,0.432640965236511,1.79017502731474
0.291,0.434431045343485,1.78997559007875,0.434431045343485,1.78997559007875
0.292,0.436220899151487,1.789722454517,0.436220899151487,1.789722454517
0.293,0.438010472955439,1.7894156284471,0.438010472955439,1.7894156284471
0.294,0.439799713057564,1.78905512132506,0.439799713057564,1.78905512132506
0.295,0.441588565768946,1.78864094424674,0.441588565768946,1.78864094424674
0.296,0.443376977411107,1.78817310994942,0.443376977411107,1.78817310994942
0.297,0.445164894317567,1.78765163281322,0.445164894317567,1.78765163281322
0.298,0.446952263236494,1.7870765175304,0.446952263236494,1.7870765175304
0.299,0.448739030300795,1.78644778825069,0.448739030300795,1.78644778825069
0.3,0.45052514184878,1.78576546543959,0.45052514184878,1.78576546543959
0.301,0.452310544293159,1.7850295696256,0.452310544293159,1.7850295696256
0.302,0.454095184067476,1.78424012295952,0.454095184067476,1.78424012295952
0.303,0.455879007627705,1.78339714921514,0.455879007627705,1.78339714921514
0.304,0.457661961453843,1.78250067378999,0.457661961453843,1.78250067378999
0.305,0.459443992051509,1.78155072370605,0.459443992051509,1.78155072370605
0.306,0.461225045953536,1.78054732761046,0.461225045953536,1.78054732761046
0.307,0.463005069721567,1.77949051577624,0.463005069721567,1.77949051577624
0.308,0.464784009947654,1.778380320103,0.464784009947654,1.778380320103
0.309,0.466561813255848,1.77721677411768,0.466561813255848,1.77721677411768
0.31,0.468338426303797,1.77599991297524,0.468338426303797,1.77599991297524
0.311,0.470113795784342,1.77472977345941,0.470113795784342,1.77472977345941
0.312,0.471887868427113,1.77340639398336,0.471887868427113,1.77340639398336
0.313,0.473660591000121,1.77202981459046,0.473660591000121,1.77202981459046
0.314,0.475431910404961,1.77060007329083,0.475431910404961,1.77060007329083
0.315,0.477201773683295,1.76911720587062,0.477201773683295,1.76911720587062
0.316,0.478970127534477,1.76758126483801,0.478970127534477,1.76758126483801
0.317,0.480736918907256,1.76599229632384,0.480736918907256,1.76599229632384
0.318,0.48250209479748,1.7643503480639,0.48250209479748,1.7643503480639
0.319,0.484265602249707,1.76265546939888,0.484265602249707,1.76265546939888
0.32,0.486027388358823,1.76090771127421,0.486027388358823,1.76090771127421
0.321,0.487787400271662,1.75910712624002,0.487787400271662,1.75910712624002
0.322,0.489545585188614,1.75725376845103,0.489545585188614,1.75725376845103
0.323,0.491301890365249,1.75534769366644,0.491301890365249,1.75534769366644
0.324,0.49305626311393,1.75338895924986,0.49305626311393,1.75338895924986
0.325,0.494808650805427,1.75137762416917,0.494808650805427,1.75137762416917
0.326,0.496559000870537,1.74931374899649,0.496559000870537,1.74931374899649
0.327,0.498307260801698,1.74719739590802,0.498307260801698,1.74719739590802
0.328,0.500053378154607,1.745028628684,0.500053378154607,1.745028628684
0.329,0.501797300549834,1.74280751270856,0.501797300549834,1.74280751270856
0.33,0.503538975674437,1.74053411496967,0.503538975674437,1.74053411496967
0.331,0.505278351181671,1.73820849454964,0.505278351181671,1.73820849454964
0.332,0.507015374925605,1.73583072436681,0.507015374925605,1.73583072436681
0.333,0.508749994834578,1.73340087921624,0.508749994834578,1.73340087921624
0.334,0.510482158872929,1.73091903204846,0.510482158872929,1.73091903204846
0.335,0.512211815079257,1.72838525738828,0.512211815079257,1.72838525738828
0.336,0.513938911568027,1.72579963133384,0.513938911568027,1.72579963133384
0.337,0.515663396531178,1.72316223155568,0.515663396531178,1.72316223155568
0.338,0.517385218239732,1.72047313729592,0.517385218239732,1.72047313729592
0.339,0.519104325045396,1.71773242936725,0.519104325045396,1.71773242936725
0.34,0.520820665382177,1.71494019015211,0.520820665382177,1.71494019015211
0.341,0.522534187767984,1.71209650360172,0.522534187767984,1.71209650360172
0.342,0.524244840806238,1.70920145523523,0.524244840806238,1.70920145523523
0.343,0.525952573187478,1.70625513213875,0.525952573187478,1.70625513213875
0.344,0.527657333690968,1.70325762296449,0.527657333690968,1.70325762296449
0.345,0.52935907118631,1.70020901792985,0.52935907118631,1.70020901792985
0.346,0.531057734635041,1.69710940881648,0.531057734635041,1.69710940881648
0.347,0.532753273029343,1.6939588873578,0.532753273029343,1.6939588873578
0.348,0.534445635103211,1.69075753779772,0.534445635103211,1.69075753779772
0.349,0.536134770448555,1.68750546544104,0.536134770448555,1.68750546544104
0.35,0.537820628394253,1.68420276789474,0.537820628394253,1.68420276789474
0.351,0.539503158368078,1.68084954429778,0.539503158368078,1.68084954429778
0.352,0.541182309898273,1.67744589531933,0.541182309898273,1.67744589531933
0.353,0.542858032615127,1.67399192315712,0.542858032615127,1.67399192315712
0.354,0.544530276252554,1.67048773153575,0.544530276252554,1.67048773153575
0.355,0.546198990649665,1.66693342570495,0.546198990649665,1.66693342570495
0.356,0.547864125752352,1.66332911243796,0.547864125752352,1.66332911243796
0.357,0.549525631614856,1.65967490002974,0.549525631614856,1.65967490002974
0.358,0.551183458401352,1.65597089829537,0.551183458401352,1.65597089829537
0.359,0.55283755638752,1.6522172185683,0.55283755638752,1.6522172185683
0.36,0.554487875962124,1.64841397369866,0.554487875962124,1.64841397369866
0.361,0.556134367628587,1.64456127805158,0.556134367628587,1.64456127805158
0.362,0.557776982006573,1.64065924750549,0.557776982006573,1.64065924750549
0.363,0.559415669833556,1.63670799945043,0.559415669833556,1.63670799945043
0.364,0.561050381631729,1.6327076458734,0.561050381631729,1.6327076458734
0.365,0.562681068326194,1.62865830609334,0.562681068326194,1.62865830609334
0.366,0.56430768123403,1.62456010650113,0.56430768123403,1.62456010650113
0.367,0.565930171559224,1.62041317009259,0.565930171559224,1.62041317009259
0.368,0.567548490630131,1.61621762133924,0.567548490630131,1.61621762133924
0.369,0.569162589901015,1.61197358618583,0.569162589901015,1.61197358618583
0.37,0.570772420953587,1.60768119204788,0.570772420953587,1.60768119204788
0.371,0.572377935498546,1.60334056780919,0.572377935498546,1.60334056780919
0.372,0.573979085377116,1.59895184381943,0.573979085377116,1.59895184381943
0.373,0.575575822562591,1.59451515189161,0.575575822562591,1.59451515189161
0.374,0.577168099161866,1.59003062529967,0.577168099161866,1.59003062529967
0.375,0.578755867416986,1.585498398776,0.578755867416986,1.585498398776
0.376,0.580339079706679,1.58091860850897,0.580339079706679,1.58091860850897
0.377,0.581917688547896,1.57629139214047,0.581917688547896,1.57629139214047
0.378,0.583491646597353,1.57161688876346,0.583491646597353,1.57161688876346
0.379,0.585060906653071,1.56689523891949,0.585060906653071,1.56689523891949
0.38,0.586625421655912,1.56212658459624,0.586625421655912,1.56212658459624
0.381,0.588185143979497,1.55731105662805,0.588185143979497,1.55731105662805
0.382,0.589740027369836,1.55244880900113,0.589740027369836,1.55244880900113
0.383,0.591290025196737,1.54753998787064,0.591290025196737,1.54753998787064
0.384,0.592835090963657,1.54258474055632,0.592835090963657,1.54258474055632
0.385,0.594375178323055,1.53758321578441,0.594375178323055,1.53758321578441
0.386,0.595910241077881,1.53253556368444,0.595910241077881,1.53253556368444
0.387,0.597440233183079,1.52744193578605,0.597440233183079,1.52744193578605
