"time","dcee.airGapDC.psi_e","dcee.la.i","loadInertia.phi","loadInertia.w"
0.00705,0.505891762373928,0,0,0
0.0071,0.508356137547444,0,0,0
0.00715,0.510808221603376,0,0,0
0.0072,0.513248075865886,0,0,0
0.00725,0.515675761280402,0,0,0
0.0073,0.518091338536839,0,0,0
0.00735,0.520494868023735,0,0,0
0.0074,0.522886409829957,0,0,0
0.00745,0.525266023746427,0,0,0
0.0075,0.527633769267836,0,0,0
0.00755,0.529989705594362,0,0,0
0.0076,0.532333891633387,0,0,0
0.00765,0.534666386001214,0,0,0
0.0077,0.536987247024787,0,0,0
0.00775,0.539296532743404,0,0,0
0.0078,0.541594300910439,0,0,0
0.00785,0.543880608995057,0,0,0
0.0079,0.54615551418393,0,0,0
0.00795,0.54841907338296,0,0,0
0.008,0.550671343218988,0,0,0
0.00805,0.552912380041521,0,0,0
0.0081,0.555142238863264,0,0,0
0.00815,0.557360975600215,0,0,0
0.0082,0.559568646212971,0,0,0
0.00825,0.561765305888089,0,0,0
0.0083,0.563951009537893,0,0,0
0.00835,0.566125811802004,0,0,0
0.0084,0.56828976704887,0,0,0
0.00845,0.570442929377291,0,0,0
0.0085,0.572585352617954,0,0,0
0.00855,0.574717090334954,0,0,0
0.0086,0.576838195827331,0,0,0
0.00865,0.578948722130593,0,0,0
0.0087,0.581048722018249,0,0,0
0.00875,0.583138248003334,0,0,0
0.0088,0.585217352339941,0,0,0
0.00885,0.58728608702475,0,0,0
0.0089,0.589344503798554,0,0,0
0.00895,0.59139265414779,0,0,0
0.009,0.59343058930607,0,0,0
0.00905,0.595458359506887,0,0,0
0.0091,0.597476015810124,0,0,0
0.00915,0.599483608864256,0,0,0
0.0092,0.601481188876935,0,0,0
0.00925,0.603468805808692,0,0,0
0.0093,0.60544650937441,0,0,0
0.00935,0.607414349044804,0,0,0
0.0094,0.609372374047883,0,0,0
0.00945,0.611320633370436,0,0,0
0.0095,0.613259175759495,0,0,0
0.00955,0.615188049723814,0,0,0
0.0096,0.617107303535341,0,0,0
0.00965,0.619016985230691,0,0,0
0.0097,0.620917142612619,0,0,0
0.00975,0.622807823251496,0,0,0
0.0098,0.624689074486779,0,0,0
0.00985,0.626560943428485,0,0,0
0.0099,0.628423476958666,0,0,0
0.00995,0.630276721732881,0,0,0
0.01,0.632120720546675,0,0,0
0.01005,0.633955521980329,0,0,0
0.0101,0.635781172271612,0,0,0
0.01015,0.637597717076544,0,0,0
0.0102,0.639405201825651,0,0,0
0.01025,0.641203671725274,0,0,0
0.0103,0.642993171758875,0,0,0
0.01035,0.64477374668835,0,0,0
0.0104,0.646545441055335,0,0,0
0.01045,0.648308299182517,0,0,0
0.0105,0.650062365174942,0,0,0
0.01055,0.651807682921325,0,0,0
0.0106,0.653544296095358,0,0,0
0.01065,0.65527224815702,0,0,0
0.0107,0.656991582353885,0,0,0
0.01075,0.658702341722431,0,0,0
0.0108,0.660404569089351,0,0,0
0.01085,0.66209830707286,0,0,0
0.0109,0.663783598005073,0,0,0
0.01095,0.665460481015967,0,0,0
0.011,0.667129000548153,0,0,0
0.01105,0.668789198321487,0,0,0
0.0111,0.670441115849368,0,0,0
0.01115,0.672084794439942,0,0,0
0.0112,0.673720275197291,0,0,0
0.01125,0.675347599022634,0,0,0
0.0113,0.676966806615517,0,0,0
0.01135,0.678577938475013,0,0,0
0.0114,0.680181034900914,0,0,0
0.01145,0.681776135994927,0,0,0
0.0115,0.683363281661872,0,0,0
0.01155,0.684942511610876,0,0,0
0.0116,0.686513865356566,0,0,0
0.01165,0.688077382220269,0,0,0
0.0117,0.689633101331201,0,0,0
0.01175,0.691181061627671,0,0,0
0.0118,0.692721301858268,0,0,0
0.01185,0.694253860209846,0,0,0
0.0119,0.695778773040464,0,0,0
0.01195,0.697296080324171,0,0,0
0.012,0.698805819997662,0,0,0
0.01205,0.700308029810115,0,0,0
0.0121,0.701802747324298,0,0,0
0.01215,0.703290009917671,0,0,0
0.0122,0.704769854783483,0,0,0
0.01225,0.706242318931872,0,0,0
0.0123,0.707707439190973,0,0,0
0.01235,0.70916525220801,0,0,0
0.0124,0.710615794450402,0,0,0
0.01245,0.712059102206865,0,0,0
0.0125,0.713495211588508,0,0,0
0.01255,0.714924158529937,0,0,0
0.0126,0.716345978790358,0,0,0
0.01265,0.717760707954671,0,0,0
0.0127,0.719168381434578,0,0,0
0.01275,0.720569034469681,0,0,0
0.0128,0.721962701486822,0,0,0
0.01285,0.723349416030346,0,0,0
0.0129,0.724729214259783,0,0,0
0.01295,0.726102130676394,0,0,0
0.013,0.727468199611326,0,0,0
0.01305,0.728827455226616,0,0,0
0.0131,0.730179931516209,0,0,0
0.01315,0.731525662306966,0,0,0
0.0132,0.732864681259684,0,0,0
0.01325,0.734197021870101,0,0,0
0.0133,0.735522717469913,0,0,0
0.01335,0.736841801227787,0,0,0
0.0134,0.738154306150372,0,0,0
0.01345,0.739460265083315,0,0,0
0.0135,0.740759710712268,0,0,0
0.01355,0.742052675563908,0,0,0
0.0136,0.743339192006944,0,0,0
0.01365,0.744619292253132,0,0,0
0.0137,0.74589300835829,0,0,0
0.01375,0.747160371219767,0,0,0
0.0138,0.748421411715301,0,0,0
0.01385,0.749676162701613,0,0,0
0.0139,0.750924655555637,0,0,0
0.01395,0.752166921499671,0,0,0
0.014,0.753402991602302,0,0,0
0.01405,0.754632896779319,0,0,0
0.0141,0.755856667794637,0,0,0
0.01415,0.757074335261213,0,0,0
0.0142,0.758285929641967,0,0,0
0.01425,0.7594914812507,0,0,0
0.0143,0.760691020253016,0,0,0
0.01435,0.761884576667238,0,0,0
0.0144,0.763072180365327,0,0,0
0.01445,0.764253861073806,0,0,0
0.0145,0.765429648374673,0,0,0
0.01455,0.766599571706323,0,0,0
0.0146,0.767763660364472,0,0,0
0.01465,0.768921943503065,0,0,0
0.0147,0.770074448857287,0,0,0
0.01475,0.771221205029652,0,0,0
0.0148,0.772362241710568,0,0,0
0.01485,0.773497587433142,0,0,0
0.0149,0.7746272705897,0,0,0
0.01495,0.775751319432616,0,0,0
0.015,0.776869762075143,0,0,0
0.01505,0.777982626492244,0,0,0
0.0151,0.779089940521418,0,0,0
0.01515,0.780191731863532,0,0,0
0.0152,0.78128802808365,0,0,0
0.01525,0.782378856611863,0,0,0
0.0153,0.783464244744117,0,0,0
0.01535,0.784544219643044,0,0,0
0.0154,0.785618808338791,0,0,0
0.01545,0.786688037729851,0,0,0
0.0155,0.78775193458389,0,0,0
0.01555,0.788810525538578,0,0,0
0.0156,0.789863837102418,0,0,0
0.01565,0.790911894289535,0,0,0
0.0157,0.791954723614736,0,0,0
0.01575,0.792992351796396,0,0,0
0.0158,0.794024804780581,0,0,0
0.01585,0.795052108385253,0,0,0
0.0159,0.796074288301016,0,0,0
0.01595,0.797091370091873,0,0,0
0.016,0.798103379195982,0,0,0
0.01605,0.799110340926403,0,0,0
0.0161,0.800112280471853,0,0,0
0.01615,0.801109222897464,0,0,0
0.0162,0.802101193145529,0,0,0
0.01625,0.803088216036259,0,0,0
0.0163,0.804070316268536,0,0,0
0.01635,0.805047518420665,0,0,0
0.0164,0.806019846951129,0,0,0
0.01645,0.806987326199339,0,0,0
0.0165,0.807949980386389,0,0,0
0.01655,0.80890783361581,0,0,0
0.0166,0.809860908470593,0,0,0
0.01665,0.810809229475382,0,0,0
0.0167,0.811752820694497,0,0,0
0.01675,0.812691705722421,0,0,0
0.0168,0.813625908037205,0,0,0
0.01685,0.814555451001152,0,0,0
0.0169,0.815480357861508,0,0,0
0.01695,0.816400651751149,0,0,0
0.017,0.817316355689267,0,0,0
0.01705,0.818227492582062,0,0,0
0.0171,0.819134085223428,0,0,0
0.01715,0.82003615629564,0,0,0
0.0172,0.820933728370046,0,0,0
0.01725,0.821826823907749,0,0,0
0.0173,0.8227154652603,0,0,0
0.01735,0.823599674670385,0,0,0
0.0174,0.824479474272513,0,0,0
0.01745,0.825354886093701,0,0,0
0.0175,0.826225932054168,0,0,0
0.01755,0.827092632445912,0,0,0
0.0176,0.827955009988409,0,0,0
0.01765,0.828813086385451,0,0,0
0.0177,0.829666883093942,0,0,0
0.01775,0.830516421464984,0,0,0
0.0178,0.831361722744512,0,0,0
0.01785,0.83220280807392,0,0,0
0.0179,0.833039698490687,0,0,0
0.01795,0.833872414929009,0,0,0
0.018,0.834700978220424,0,0,0
0.01805,0.835525409094442,0,0,0
0.0181,0.836345728179171,0,0,0
0.01815,0.837161956001947,0,0,0
0.0182,0.837974112989963,0,0,0
0.01825,0.838782219470895,0,0,0
0.0183,0.839586295673529,0,0,0
0.01835,0.840386361728395,0,0,0
0.0184,0.841182437668389,0,0,0
0.01845,0.841974543382304,0,0,0
0.0185,0.842762697175533,0,0,0
0.01855,0.843546920014575,0,0,0
0.0186,0.844327231509057,0,0,0
0.01865,0.845103651171838,0,0,0
0.0187,0.845876198419586,0,0,0
0.01875,0.846644892573342,0,0,0
0.0188,0.847409752859096,0,0,0
0.01885,0.848170798408357,0,0,0
0.0189,0.848928048258723,0,0,0
0.01895,0.849681521354451,0,0,0
0.019,0.850431236547031,0,0,0
0.01905,0.851177212595754,0,0,0
0.0191,0.851919468168285,0,0,0
0.01915,0.852658021841234,0,0,0
0.0192,0.853392892100723,0,0,0
0.01925,0.854124097342964,0,0,0
0.0193,0.854851655874824,0,0,0
0.01935,0.855575585914397,0,0,0
0.0194,0.856295905376497,0,0,0
0.01945,0.857012631192505,0,0,0
0.0195,0.857725782308628,0,0,0
0.01955,0.858435376557341,0,0,0
0.0196,0.859141431683095,0,0,0
0.01965,0.859843965342841,0,0,0
0.0197,0.860542995106544,0,0,0
0.01975,0.861238538457704,0,0,0
0.0198,0.861930612793873,0,0,0
0.01985,0.862619235427171,0,0,0
0.0199,0.86330442358481,0,0,0
0.01995,0.863986194409607,0,0,0
0.02,0.864664564960504,0,0,0
0.02005,0.865339552213089,0,0,0
0.0201,0.866011173060106,0,0,0
0.02015,0.866679444311984,0,0,0
0.0202,0.867344382697349,0,0,0
0.02025,0.868006004863542,0,0,0
0.0203,0.868664327377139,0,0,0
0.02035,0.869319366376217,0,0,0
0.0204,0.869971137557284,0,0,0
0.02045,0.870619658004151,0,0,0
0.0205,0.871264943933043,0,0,0
0.02055,0.87190701148013,0,0,0
0.0206,0.872545876702004,0,0,0
0.02065,0.873181555576149,0,0,0
0.0207,0.873814064001409,0,0,0
0.02075,0.874443417798464,0,0,0
0.0208,0.875069632710297,0,0,0
0.02085,0.875692724402671,0,0,0
0.0209,0.876312708464594,0,0,0
0.02095,0.876929600408795,0,0,0
0.021,0.877543415672192,0,0,0
0.02105,0.878154169616366,0,0,0
0.0211,0.878761877528032,0,0,0
0.02115,0.879366554619509,0,0,0
0.0212,0.879968216029193,0,0,0
0.02125,0.880566876822025,0,0,0
0.0213,0.881162551535108,0,0,0
0.02135,0.881755254709414,0,0,0
0.0214,0.882345001752575,0,0,0
0.02145,0.882931807411233,0,0,0
0.0215,0.883515686359256,0,0,0
0.02155,0.884096653198161,0,0,0
0.0216,0.88467472245755,0,0,0
0.02165,0.885249908595532,0,0,0
0.0217,0.885822225999162,0,0,0
0.02175,0.88639168898486,0,0,0
0.0218,0.88695831179885,0,0,0
0.02185,0.887522108617581,0,0,0
0.0219,0.888083093548165,0,0,0
0.02195,0.888641280628798,0,0,0
0.022,0.889196683829196,0,0,0
0.02205,0.889749317051022,0,0,0
0.0221,0.890299194128314,0,0,0
0.02215,0.890846328827919,0,0,0
0.0222,0.891390734849916,0,0,0
0.02225,0.891932425276464,0,0,0
0.0223,0.892471413569557,0,0,0
0.02235,0.893007713635742,0,0,0
0.0224,0.893541338885419,0,0,0
0.02245,0.894072302662824,0,0,0
0.0225,0.894600618246426,0,0,0
0.02255,0.895126298849314,0,0,0
0.0226,0.895649357619592,0,0,0
0.02265,0.896169807640763,0,0,0
0.0227,0.896687661932131,0,0,0
0.02275,0.897202933449182,0,0,0
0.0228,0.89771563508398,0,0,0
0.02285,0.898225779665558,0,0,0
0.0229,0.89873337996031,0,0,0
0.02295,0.899238448672377,0,0,0
0.023,0.899740998444046,0,0,0
0.02305,0.900241041856134,0,0,0
0.0231,0.900738591428384,0,0,0
0.02315,0.901233659619855,0,0,0
0.0232,0.90172625819192,0,0,0
0.02325,0.902216399614068,0,0,0
0.0233,0.902704096435582,0,0,0
0.02335,0.903189360851667,0,0,0
0.0234,0.903672204997369,0,0,0
0.02345,0.904152640947931,0,0,0
0.0235,0.904630680719149,0,0,0
0.02355,0.905106336267729,0,0,0
0.0236,0.905579619491641,0,0,0
0.02365,0.906050542230475,0,0,0
0.0237,0.906519116265799,0,0,0
0.02375,0.906985353321511,0,0,0
0.0238,0.9074492650642,0,0,0
0.02385,0.907910863103495,0,0,0
0.0239,0.908370158992428,0,0,0
0.02395,0.908827164227783,0,0,0
0.024,0.909281890250458,0,0,0
0.02405,0.909734348445815,0,0,0
0.0241,0.910184550144041,0,0,0
0.02415,0.910632505918745,0,0,0
0.0242,0.91107822732422,0,0,0
0.02425,0.91152172567668,0,0,0
0.0243,0.911963012066158,0,0,0
0.02435,0.912402097527979,0,0,0
0.0244,0.912838993043083,0,0,0
0.02445,0.913273709538353,0,0,0
0.0245,0.913706257886932,0,0,0
0.02455,0.914136648908552,0,0,0
0.0246,0.914564893369854,0,0,0
0.02465,0.914991001984714,0,0,0
0.0247,0.915414985414565,0,0,0
0.02475,0.915836854268719,0,0,0
0.0248,0.916256619104694,0,0,0
0.02485,0.916674290428537,0,0,0
0.0249,0.917089878695144,0,0,0
0.02495,0.917503394308588,0,0,0
0.025,0.917914847622437,0,0,0
0.02505,0.918324248940084,0,0,0
0.0251,0.918731607770094,0,0,0
0.02515,0.919136934816284,0,0,0
0.0252,0.919540240278353,0,0,0
0.02525,0.919941534241295,0,0,0
0.0253,0.920340826740358,0,0,0
0.02535,0.92073812776134,0,0,0
0.0254,0.921133447240878,0,0,0
0.02545,0.921526795066747,0,0,0
0.0255,0.921918181078155,0,0,0
0.02555,0.922307615066035,0,0,0
0.0256,0.922695106773337,0,0,0
0.02565,0.923080665895327,0,0,0
0.0257,0.923464302079881,0,0,0
0.02575,0.923846024927776,0,0,0
0.0258,0.924225843992987,0,0,0
0.02585,0.924603768782979,0,0,0
0.0259,0.924979808759005,0,0,0
0.02595,0.925353973336397,0,0,0
0.026,0.925726271859709,0,0,0
0.02605,0.926096712951222,0,0,0
0.0261,0.92646530645196,0,0,0
0.02615,0.9268320615785,0,0,0
0.0262,0.927196987501922,0,0,0
0.02625,0.927560093348077,0,0,0
0.0263,0.927921388197853,0,0,0
0.02635,0.928280881087442,0,0,0
0.0264,0.928638581008614,0,0,0
0.02645,0.928994496908976,0,0,0
0.0265,0.929348637692248,0,0,0
0.02655,0.929701012218526,0,0,0
0.0266,0.930051629304552,0,0,0
0.02665,0.930400497723982,0,0,0
0.0267,0.930747626207652,0,0,0
0.02675,0.931093023443849,0,0,0
0.0268,0.931436698078577,0,0,0
0.02685,0.931778658715824,0,0,0
0.0269,0.932118913917833,0,0,0
0.02695,0.932457472103965,0,0,0
0.027,0.932794341252228,0,0,0
0.02705,0.93312953025116,0,0,0
0.0271,0.933463047482141,0,0,0
0.02715,0.933794901285187,0,0,0
0.0272,0.934125099959187,0,0,0
0.02725,0.934453651762152,0,0,0
0.0273,0.934780564911457,0,0,0
0.02735,0.935105847584083,0,0,0
0.0274,0.935429507916864,0,0,0
0.02745,0.935751554006731,0,0,0
0.0275,0.936071993910952,0,0,0
0.02755,0.936390835647381,0,0,0
0.0276,0.936708087194696,0,0,0
0.02765,0.937023756492649,0,0,0
0.0277,0.937337851442306,0,0,0
0.02775,0.937650379906292,0,0,0
0.0278,0.937961349709035,0,0,0
0.02785,0.938270768637009,0,0,0
0.0279,0.938578644272615,0,0,0
0.02795,0.93888498399939,0,0,0
0.028,0.939189795843837,0,0,0
0.02805,0.939493087427819,0,0,0
0.0281,0.939794866335582,0,0,0
0.02815,0.940095140113983,0,0,0
0.0282,0.940393916272706,0,0,0
0.02825,0.940691202284486,0,0,0
0.0283,0.94098700558533,0,0,0
0.02835,0.941281333574742,0,0,0
0.0284,0.941574193615942,0,0,0
0.02845,0.941865593036087,0,0,0
0.0285,0.942155539126495,0,0,0
0.02855,0.942444039142868,0,0,0
0.0286,0.94273110030551,0,0,0
0.02865,0.943016729799552,0,0,0
0.0287,0.943300934775173,0,0,0
0.02875,0.943583722347821,0,0,0
0.0288,0.943865099598437,0,0,0
0.02885,0.944145073353297,0,0,0
0.0289,0.944423650448948,0,0,0
0.02895,0.944700838129849,0,0,0
0.029,0.944976643327153,0,0,0
0.02905,0.945251072937812,0,0,0
0.0291,0.945524133824775,0,0,0
0.02915,0.945795832817191,0,0,0
0.0292,0.946066176710612,0,0,0
0.02925,0.946335172267195,0,0,0
0.0293,0.946602826215901,0,0,0
0.02935,0.946869145252701,0,0,0
0.0294,0.947134136040774,0,0,0
0.02945,0.947397805210711,0,0,0
0.0295,0.947660159360718,0,0,0
0.02955,0.947921205056815,0,0,0
0.0296,0.948180948833038,0,0,0
0.02965,0.948439397191644,0,0,0
0.0297,0.94869655660331,0,0,0
0.02975,0.948952433507335,0,0,0
0.0298,0.949207034047572,0,0,0
0.02985,0.949460364555618,0,0,0
0.0299,0.949712431567482,0,0,0
0.02995,0.9499632413862,0,0,0
0.03,0.950212800283707,0,0,0
0.03005,0.950461114501022,0,0,0
0.0301,0.950708190248431,0,0,0
0.03015,0.95095403370567,0,0,0
0.0302,0.951198651022111,0,0,0
0.03025,0.951442048316942,0,0,0
0.0303,0.951684231679354,0,0,0
0.03035,0.951925207168721,0,0,0
0.0304,0.95216498081479,0,0,0
0.03045,0.952403558617858,0,0,0
0.0305,0.952640946548957,0,0,0
0.03055,0.952877150550043,0,0,0
0.0306,0.953112176534172,0,0,0
0.03065,0.953346030385689,0,0,0
0.0307,0.953578717960412,0,0,0
0.03075,0.953810244785766,0,0,0
0.0308,0.954040616726405,0,0,0
0.03085,0.954269839677723,0,0,0
0.0309,0.95449791937157,0,0,0
0.03095,0.954724861511516,0,0,0
0.031,0.954950671773019,0,0,0
0.03105,0.955175355803596,0,0,0
0.0311,0.955398919222986,0,0,0
0.03115,0.955621367623316,0,0,0
0.0312,0.955842706569276,0,0,0
0.03125,0.956062941598275,0,0,0
0.0313,0.956282078220619,0,0,0
0.03135,0.956500121919671,0,0,0
0.0314,0.956717078152019,0,0,0
0.03145,0.956932952347646,0,0,0
0.0315,0.957147749910097,0,0,0
0.03155,0.957361476216641,0,0,0
0.0316,0.957574136618445,0,0,0
0.03165,0.957785736440739,0,0,0
0.0317,0.957996280653713,0,0,0
0.03175,0.958205774690642,0,0,0
0.0318,0.958414223867722,0,0,0
0.03185,0.958621633397382,0,0,0
0.0319,0.958828008466337,0,0,0
0.03195,0.959033354235742,0,0,0
0.032,0.959237675841346,0,0,0
0.03205,0.95944097839364,0,0,0
0.0321,0.959643266978013,0,0,0
0.03215,0.959844546654902,0,0,0
0.0322,0.960044822459946,0,0,0
0.03225,0.960244099404135,0,0,0
0.0323,0.960442382473965,0,0,0
0.03235,0.960639676631589,0,0,0
0.0324,0.960835986814969,0,0,0
0.03245,0.961031317938028,0,0,0
0.0325,0.961225674890804,0,0,0
0.03255,0.961419062539598,0,0,0
0.0326,0.96161148572713,0,0,0
0.03265,0.96180294892034,0,0,0
0.0327,0.961993457154018,0,0,0
0.03275,0.962183015220429,0,0,0
0.0328,0.962371627859647,0,0,0
0.03285,0.962559299788367,0,0,0
0.0329,0.962746035700045,0,0,0
0.03295,0.962931840265032,0,0,0
0.033,0.963116718130717,0,0,0
0.03305,0.963300673921662,0,0,0
0.0331,0.963483712239742,0,0,0
0.03315,0.963665837664285,0,0,0
0.0332,0.963847054752208,0,0,0
0.03325,0.964027368038153,0,0,0
0.0333,0.964206782034635,0,0,0
0.03335,0.964385301232166,0,0,0
0.0334,0.964562930099409,0,0,0
0.03345,0.964739673083303,0,0,0
0.0335,0.964915534609209,0,0,0
0.03355,0.965090519067546,0,0,0
0.0336,0.96526463051195,0,0,0
0.03365,0.965437873568064,0,0,0
0.0337,0.965610252567794,0,0,0
0.03375,0.965781771821663,0,0,0
0.0338,0.965952435618938,0,0,0
0.03385,0.96612224822775,0,0,0
0.0339,0.966291213895226,0,0,0
0.03395,0.966459336847613,0,0,0
0.034,0.966626621290402,0,0,0
0.03405,0.966793071408456,0,0,0
0.0341,0.966958691366136,0,0,0
0.03415,0.967123485307425,0,0,0
0.0342,0.967287457356058,0,0,0
0.03425,0.967450611615642,0,0,0
0.0343,0.967612952169788,0,0,0
0.03435,0.967774483082231,0,0,0
0.0344,0.967935208396962,0,0,0
0.03445,0.96809513213835,0,0,0
0.0345,0.968254258261982,0,0,0
0.03455,0.968412590519733,0,0,0
0.0346,0.968570133088646,0,0,0
0.03465,0.968726889908064,0,0,0
0.0347,0.968882864897885,0,0,0
0.03475,0.969038061958679,0,0,0
0.0348,0.9691924849718,0,0,0
0.03485,0.969346137799502,0,0,0
0.0349,0.969499024285055,0,0,0
0.03495,0.969651148252854,0,0,0
0.035,0.969802513508542,0,0,0
0.03505,0.969953123839117,0,0,0
0.0351,0.970102983013051,0,0,0
0.03515,0.970252094780404,0,0,0
0.0352,0.970400462872936,0,0,0
0.03525,0.970548091004225,0,0,0
0.0353,0.970694982869781,0,0,0
0.03535,0.970841142147156,0,0,0
0.0354,0.970986572496066,0,0,0
0.03545,0.97113127747908,0,0,0
0.0355,0.971275260569384,0,0,0
0.03555,0.971418525537993,0,0,0
0.0356,0.971561075967263,0,0,0
0.03565,0.971702915421867,0,0,0
0.0357,0.971844047448905,0,0,0
0.03575,0.971984475578006,0,0,0
0.0358,0.972124203321431,0,0,0
0.03585,0.972263234174178,0,0,0
0.0359,0.972401571614088,0,0,0
0.03595,0.972539219101947,0,0,0
0.036,0.972676180081591,0,0,0
0.03605,0.972812457980011,0,0,0
0.0361,0.972948056207457,0,0,0
0.03615,0.97308297815754,0,0,0
0.0362,0.973217227207341,0,0,0
0.03625,0.973350806717511,0,0,0
0.0363,0.973483720032378,0,0,0
0.03635,0.973615970480048,0,0,0
0.0364,0.973747561267878,0,0,0
0.03645,0.973878495611658,0,0,0
0.0365,0.974008776914977,0,0,0
0.03655,0.974138408435553,0,0,0
0.0366,0.97426739341503,0,0,0
