"time","openTank.H","openTank.m"
0.0357,156.575,0.5
0.036,156.575,0.5
0.0363,156.575,0.5
0.0366,156.575,0.5
0.0369,156.575,0.5
0.0372,156.575,0.5
0.0375,156.575,0.5
0.0378,156.575,0.5
0.0381,156.575,0.5
0.0384,156.575,0.5
0.0387,156.575,0.5
0.039,156.575,0.5
0.0393,156.575,0.5
0.0396,156.575,0.5
0.0399,156.575,0.5
0.0402,156.575,0.5
0.0405,156.575,0.5
0.0408,156.575,0.5
0.0411,156.575,0.5
0.0414,156.575,0.5
0.0417,156.575,0.5
0.042,156.575,0.5
0.0423,156.575,0.5
0.0426,156.575,0.5
0.0429,156.575,0.5
0.0432,156.575,0.5
0.0435,156.575,0.5
0.0438,156.575,0.5
0.0441,156.575,0.5
0.0444,156.575,0.5
0.0447,156.575,0.5
0.045,156.575,0.5
0.0453,156.575,0.5
0.0456,156.575,0.5
0.0459,156.575,0.5
0.0462,156.575,0.5
0.0465,156.575,0.5
0.0468,156.575,0.5
0.0471,156.575,0.5
0.0474,156.575,0.5
0.0477,156.575,0.5
0.048,156.575,0.5
0.0483,156.575,0.5
0.0486,156.575,0.5
0.0489,156.575,0.5
0.0492,156.575,0.5
0.0495,156.575,0.5
0.0498,156.575,0.5
0.0501,156.575,0.5
0.0504,156.575,0.5
0.0507,156.575,0.5
0.051,156.575,0.5
0.0513,156.575,0.5
0.0516,156.575,0.5
0.0519,156.575,0.5
0.0522,156.575,0.5
0.0525,156.575,0.5
0.0528,156.575,0.5
0.0531,156.575,0.5
0.0534,156.575,0.5
0.0537,156.575,0.5
0.054,156.575,0.5
0.0543,156.575,0.5
0.0546,156.575,0.5
0.0549,156.575,0.5
0.0552,156.575,0.5
0.0555,156.575,0.5
0.0558,156.575,0.5
0.0561,156.575,0.5
0.0564,156.575,0.5
0.0567,156.575,0.5
0.057,156.575,0.5
0.0573,156.575,0.5
0.0576,156.575,0.5
0.0579,156.575,0.5
0.0582,156.575,0.5
0.0585,156.575,0.5
0.0588,156.575,0.5
0.0591,156.575,0.5
0.0594,156.575,0.5
0.0597,156.575,0.5
0.06,156.575,0.5
0.0603,156.575,0.5
0.0606,156.575,0.5
0.0609,156.575,0.5
0.0612,156.575,0.5
0.0615,156.575,0.5
0.0618,156.575,0.5
0.0621,156.575,0.5
0.0624,156.575,0.5
0.0627,156.575,0.5
0.063,156.575,0.5
0.0633,156.575,0.5
0.0636,156.575,0.5
0.0639,156.575,0.5
0.0642,156.575,0.5
0.0645,156.575,0.5
0.0648,156.575,0.5
0.0651,156.575,0.5
0.0654,156.575,0.5
0.0657,156.575,0.5
0.066,156.575,0.5
0.0663,156.575,0.5
0.0666,156.575,0.5
0.0669,156.575,0.5
0.0672,156.575,0.5
0.0675,156.575,0.5
0.0678,156.575,0.5
0.0681,156.575,0.5
0.0684,156.575,0.5
0.0687,156.575,0.5
0.069,156.575,0.5
0.0693,156.575,0.5
0.0696,156.575,0.5
0.0699,156.575,0.5
0.0702,156.575,0.5
0.0705,156.575,0.5
0.0708,156.575,0.5
0.0711,156.575,0.5
0.0714,156.575,0.5
0.0717,156.575,0.5
0.072,156.575,0.5
0.0723,156.575,0.5
0.0726,156.575,0.5
0.0729,156.575,0.5
0.0732,156.575,0.5
0.0735,156.575,0.5
0.0738,156.575,0.5
0.0741,156.575,0.5
0.0744,156.575,0.5
0.0747,156.575,0.5
0.075,156.575,0.5
0.0753,156.575,0.5
0.0756,156.575,0.5
0.0759,156.575,0.5
0.0762,156.575,0.5
0.0765,156.575,0.5
0.0768,156.575,0.5
0.0771,156.575,0.5
0.0774,156.575,0.5
0.0777,156.575,0.5
0.078,156.575,0.5
0.0783,156.575,0.5
0.0786,156.575,0.5
0.0789,156.575,0.5
0.0792,156.575,0.5
0.0795,156.575,0.5
0.0798,156.575,0.5
0.0801,156.575,0.5
0.0804,156.575,0.5
0.0807,156.575,0.5
0.081,156.575,0.5
0.0813,156.575,0.5
0.0816,156.575,0.5
0.0819,156.575,0.5
0.0822,156.575,0.5
0.0825,156.575,0.5
0.0828,156.575,0.5
0.0831,156.575,0.5
0.0834,156.575,0.5
0.0837,156.575,0.5
0.084,156.575,0.5
0.0843,156.575,0.5
0.0846,156.575,0.5
0.0849,156.575,0.5
0.0852,156.575,0.5
0.0855,156.575,0.5
0.0858,156.575,0.5
0.0861,156.575,0.5
0.0864,156.575,0.5
0.0867,156.575,0.5
0.087,156.575,0.5
0.0873,156.575,0.5
0.0876,156.575,0.5
0.0879,156.575,0.5
0.0882,156.575,0.5
0.0885,156.575,0.5
0.0888,156.575,0.5
0.0891,156.575,0.5
0.0894,156.575,0.5
0.0897,156.575,0.5
0.09,156.575,0.5
0.0903,156.575,0.5
0.0906,156.575,0.5
0.0909,156.575,0.5
0.0912,156.575,0.5
0.0915,156.575,0.5
0.0918,156.575,0.5
0.0921,156.575,0.5
0.0924,156.575,0.5
0.0927,156.575,0.5
0.093,156.575,0.5
0.0933,156.575,0.5
0.0936,156.575,0.5
0.0939,156.575,0.5
0.0942,156.575,0.5
0.0945,156.575,0.5
0.0948,156.575,0.5
0.0951,156.575,0.5
0.0954,156.575,0.5
0.0957,156.575,0.5
0.096,156.575,0.5
0.0963,156.575,0.5
0.0966,156.575,0.5
0.0969,156.575,0.5
0.0972,156.575,0.5
0.0975,156.575,0.5
0.0978,156.575,0.5
0.0981,156.575,0.5
0.0984,156.575,0.5
0.0987,156.575,0.5
0.099,156.575,0.5
0.0993,156.575,0.5
0.0996,156.575,0.5
0.0999,156.575,0.5
0.1002,156.575,0.5
0.1005,156.575,0.5
0.1008,156.575,0.5
0.1011,156.575,0.5
0.1014,156.575,0.5
0.1017,156.575,0.5
0.102,156.575,0.5
0.1023,156.575,0.5
0.1026,156.575,0.5
0.1029,156.575,0.5
0.1032,156.575,0.5
0.1035,156.575,0.5
0.1038,156.575,0.5
0.1041,156.575,0.5
0.1044,156.575,0.5
0.1047,156.575,0.5
0.105,156.575,0.5
0.1053,156.575,0.5
0.1056,156.575,0.5
0.1059,156.575,0.5
0.1062,156.575,0.5
0.1065,156.575,0.5
0.1068,156.575,0.5
0.1071,156.575,0.5
0.1074,156.575,0.5
0.1077,156.575,0.5
0.108,156.575,0.5
0.1083,156.575,0.5
0.1086,156.575,0.5
0.1089,156.575,0.5
0.1092,156.575,0.5
0.1095,156.575,0.5
0.1098,156.575,0.5
0.1101,156.575,0.5
0.1104,156.575,0.5
0.1107,156.575,0.5
0.111,156.575,0.5
0.1113,156.575,0.5
0.1116,156.575,0.5
0.1119,156.575,0.5
0.1122,156.575,0.5
0.1125,156.575,0.5
0.1128,156.575,0.5
0.1131,156.575,0.5
0.1134,156.575,0.5
0.1137,156.575,0.5
0.114,156.575,0.5
0.1143,156.575,0.5
0.1146,156.575,0.5
0.1149,156.575,0.5
0.1152,156.575,0.5
0.1155,156.575,0.5
0.1158,156.575,0.5
0.1161,156.575,0.5
0.1164,156.575,0.5
0.1167,156.575,0.5
0.117,156.575,0.5
0.1173,156.575,0.5
0.1176,156.575,0.5
0.1179,156.575,0.5
0.1182,156.575,0.5
0.1185,156.575,0.5
0.1188,156.575,0.5
0.1191,156.575,0.5
0.1194,156.575,0.5
0.1197,156.575,0.5
0.12,156.575,0.5
0.1203,156.575,0.5
0.1206,156.575,0.5
0.1209,156.575,0.5
0.1212,156.575,0.5
0.1215,156.575,0.5
0.1218,156.575,0.5
0.1221,156.575,0.5
0.1224,156.575,0.5
0.1227,156.575,0.5
0.123,156.575,0.5
0.1233,156.575,0.5
0.1236,156.575,0.5
0.1239,156.575,0.5
0.1242,156.575,0.5
0.1245,156.575,0.5
0.1248,156.575,0.5
0.1251,156.575,0.5
0.1254,156.575,0.5
0.1257,156.575,0.5
0.126,156.575,0.5
0.1263,156.575,0.5
0.1266,156.575,0.5
0.1269,156.575,0.5
0.1272,156.575,0.5
0.1275,156.575,0.5
0.1278,156.575,0.5
0.1281,156.575,0.5
0.1284,156.575,0.5
0.1287,156.575,0.5
0.129,156.575,0.5
0.1293,156.575,0.5
0.1296,156.575,0.5
0.1299,156.575,0.5
0.1302,156.575,0.5
0.1305,156.575,0.5
0.1308,156.575,0.5
0.1311,156.575,0.5
0.1314,156.575,0.5
0.1317,156.575,0.5
0.132,156.575,0.5
0.1323,156.575,0.5
0.1326,156.575,0.5
0.1329,156.575,0.5
0.1332,156.575,0.5
0.1335,156.575,0.5
0.1338,156.575,0.5
0.1341,156.575,0.5
0.1344,156.575,0.5
0.1347,156.575,0.5
0.135,156.575,0.5
0.1353,156.575,0.5
0.1356,156.575,0.5
0.1359,156.575,0.5
0.1362,156.575,0.5
0.1365,156.575,0.5
0.1368,156.575,0.5
0.1371,156.575,0.5
0.1374,156.575,0.5
0.1377,156.575,0.5
0.138,156.575,0.5
0.1383,156.575,0.5
0.1386,156.575,0.5
0.1389,156.575,0.5
0.1392,156.575,0.5
0.1395,156.575,0.5
0.1398,156.575,0.5
0.1401,156.575,0.5
0.1404,156.575,0.5
0.1407,156.575,0.5
0.141,156.575,0.5
0.1413,156.575,0.5
0.1416,156.575,0.5
0.1419,156.575,0.5
0.1422,156.575,0.5
0.1425,156.575,0.5
0.1428,156.575,0.5
0.1431,156.575,0.5
0.1434,156.575,0.5
0.1437,156.575,0.5
0.144,156.575,0.5
0.1443,156.575,0.5
0.1446,156.575,0.5
0.1449,156.575,0.5
0.1452,156.575,0.5
0.1455,156.575,0.5
0.1458,156.575,0.5
0.1461,156.575,0.5
0.1464,156.575,0.5
0.1467,156.575,0.5
0.147,156.575,0.5
0.1473,156.575,0.5
0.1476,156.575,0.5
0.1479,156.575,0.5
0.1482,156.575,0.5
0.1485,156.575,0.5
0.1488,156.575,0.5
0.1491,156.575,0.5
0.1494,156.575,0.5
0.1497,156.575,0.5
0.15,156.575,0.5
0.1503,156.575,0.5
0.1506,156.575,0.5
0.1509,156.575,0.5
0.1512,156.575,0.5
0.1515,156.575,0.5
0.1518,156.575,0.5
0.1521,156.575,0.5
0.1524,156.575,0.5
0.1527,156.575,0.5
0.153,156.575,0.5
0.1533,156.575,0.5
0.1536,156.575,0.5
0.1539,156.575,0.5
0.1542,156.575,0.5
0.1545,156.575,0.5
0.1548,156.575,0.5
0.1551,156.575,0.5
0.1554,156.575,0.5
0.1557,156.575,0.5
0.156,156.575,0.5
0.1563,156.575,0.5
0.1566,156.575,0.5
0.1569,156.575,0.5
0.1572,156.575,0.5
0.1575,156.575,0.5
0.1578,156.575,0.5
0.1581,156.575,0.5
0.1584,156.575,0.5
0.1587,156.575,0.5
0.159,156.575,0.5
0.1593,156.575,0.5
0.1596,156.575,0.5
0.1599,156.575,0.5
0.1602,156.575,0.5
0.1605,156.575,0.5
0.1608,156.575,0.5
0.1611,156.575,0.5
0.1614,156.575,0.5
0.1617,156.575,0.5
0.162,156.575,0.5
0.1623,156.575,0.5
0.1626,156.575,0.5
0.1629,156.575,0.5
0.1632,156.575,0.5
0.1635,156.575,0.5
0.1638,156.575,0.5
0.1641,156.575,0.5
0.1644,156.575,0.5
0.1647,156.575,0.5
0.165,156.575,0.5
0.1653,156.575,0.5
0.1656,156.575,0.5
0.1659,156.575,0.5
0.1662,156.575,0.5
0.1665,156.575,0.5
0.1668,156.575,0.5
0.1671,156.575,0.5
0.1674,156.575,0.5
0.1677,156.575,0.5
0.168,156.575,0.5
0.1683,156.575,0.5
0.1686,156.575,0.5
0.1689,156.575,0.5
0.1692,156.575,0.5
0.1695,156.575,0.5
0.1698,156.575,0.5
0.1701,156.575,0.5
0.1704,156.575,0.5
0.1707,156.575,0.5
0.171,156.575,0.5
0.1713,156.575,0.5
0.1716,156.575,0.5
0.1719,156.575,0.5
0.1722,156.575,0.5
0.1725,156.575,0.5
0.1728,156.575,0.5
0.1731,156.575,0.5
0.1734,156.575,0.5
0.1737,156.575,0.5
0.174,156.575,0.5
0.1743,156.575,0.5
0.1746,156.575,0.5
0.1749,156.575,0.5
0.1752,156.575,0.5
0.1755,156.575,0.5
0.1758,156.575,0.5
0.1761,156.575,0.5
0.1764,156.575,0.5
0.1767,156.575,0.5
0.177,156.575,0.5
0.1773,156.575,0.5
0.1776,156.575,0.5
0.1779,156.575,0.5
0.1782,156.575,0.5
0.1785,156.575,0.5
0.1788,156.575,0.5
0.1791,156.575,0.5
0.1794,156.575,0.5
0.1797,156.575,0.5
0.18,156.575,0.5
0.1803,156.575,0.5
0.1806,156.575,0.5
0.1809,156.575,0.5
0.1812,156.575,0.5
0.1815,156.575,0.5
0.1818,156.575,0.5
0.1821,156.575,0.5
0.1824,156.575,0.5
0.1827,156.575,0.5
0.183,156.575,0.5
0.1833,156.575,0.5
0.1836,156.575,0.5
0.1839,156.575,0.5
0.1842,156.575,0.5
0.1845,156.575,0.5
0.1848,156.575,0.5
0.1851,156.575,0.5
0.1854,156.575,0.5
0.1857,156.575,0.5
0.186,156.575,0.5
0.1863,156.575,0.5
0.1866,156.575,0.5
0.1869,156.575,0.5
0.1872,156.575,0.5
0.1875,156.575,0.5
0.1878,156.575,0.5
0.1881,156.575,0.5
0.1884,156.575,0.5
0.1887,156.575,0.5
0.189,156.575,0.5
0.1893,156.575,0.5
0.1896,156.575,0.5
0.1899,156.575,0.5
0.1902,156.575,0.5
0.1905,156.575,0.5
0.1908,156.575,0.5
0.1911,156.575,0.5
0.1914,156.575,0.5
0.1917,156.575,0.5
0.192,156.575,0.5
0.1923,156.575,0.5
0.1926,156.575,0.5
0.1929,156.575,0.5
0.1932,156.575,0.5
0.1935,156.575,0.5
0.1938,156.575,0.5
0.1941,156.575,0.5
0.1944,156.575,0.5
0.1947,156.575,0.5
0.195,156.575,0.5
0.1953,156.575,0.5
0.1956,156.575,0.5
0.1959,156.575,0.5
0.1962,156.575,0.5
0.1965,156.575,0.5
0.1968,156.575,0.5
0.1971,156.575,0.5
0.1974,156.575,0.5
0.1977,156.575,0.5
0.198,156.575,0.5
0.1983,156.575,0.5
0.1986,156.575,0.5
0.1989,156.575,0.5
0.1992,156.575,0.5
0.1995,156.575,0.5
0.1998,156.575,0.5
0.2001,156.575,0.5
0.2004,156.575,0.5
0.2007,156.575,0.5
0.201,156.575,0.5
0.2013,156.575,0.5
0.2016,156.575,0.5
0.2019,156.575,0.5
0.2022,156.575,0.5
0.2025,156.575,0.5
0.2028,156.575,0.5
0.2031,156.575,0.5
0.2034,156.575,0.5
0.2037,156.575,0.5
0.204,156.575,0.5
0.2043,156.575,0.5
0.2046,156.575,0.5
0.2049,156.575,0.5
0.2052,156.575,0.5
0.2055,156.575,0.5
0.2058,156.575,0.5
0.2061,156.575,0.5
0.2064,156.575,0.5
0.2067,156.575,0.5
0.207,156.575,0.5
0.2073,156.575,0.5
0.2076,156.575,0.5
0.2079,156.575,0.5
0.2082,156.575,0.5
0.2085,156.575,0.5
0.2088,156.575,0.5
0.2091,156.575,0.5
0.2094,156.575,0.5
0.2097,156.575,0.5
0.21,156.575,0.5
0.2103,156.575,0.5
0.2106,156.575,0.5
0.2109,156.575,0.5
0.2112,156.575,0.5
0.2115,156.575,0.5
0.2118,156.575,0.5
0.2121,156.575,0.5
0.2124,156.575,0.5
0.2127,156.575,0.5
0.213,156.575,0.5
0.2133,156.575,0.5
0.2136,156.575,0.5
0.2139,156.575,0.5
0.2142,156.575,0.5
0.2145,156.575,0.5
0.2148,156.575,0.5
0.2151,156.575,0.5
0.2154,156.575,0.5
0.2157,156.575,0.5
0.216,156.575,0.5
0.2163,156.575,0.5
0.2166,156.575,0.5
0.2169,156.575,0.5
0.2172,156.575,0.5
0.2175,156.575,0.5
0.2178,156.575,0.5
0.2181,156.575,0.5
0.2184,156.575,0.5
0.2187,156.575,0.5
0.219,156.575,0.5
0.2193,156.575,0.5
0.2196,156.575,0.5
0.2199,156.575,0.5
0.2202,156.575,0.5
0.2205,156.575,0.5
0.2208,156.575,0.5
0.2211,156.575,0.5
0.2214,156.575,0.5
0.2217,156.575,0.5
0.222,156.575,0.5
0.2223,156.575,0.5
0.2226,156.575,0.5
0.2229,156.575,0.5
0.2232,156.575,0.5
0.2235,156.575,0.5
0.2238,156.575,0.5
0.2241,156.575,0.5
0.2244,156.575,0.5
0.2247,156.575,0.5
0.225,156.575,0.5
0.2253,156.575,0.5
0.2256,156.575,0.5
0.2259,156.575,0.5
0.2262,156.575,0.5
0.2265,156.575,0.5
0.2268,156.575,0.5
0.2271,156.575,0.5
0.2274,156.575,0.5
0.2277,156.575,0.5
0.228,156.575,0.5
0.2283,156.575,0.5
0.2286,156.575,0.5
0.2289,156.575,0.5
0.2292,156.575,0.5
0.2295,156.575,0.5
0.2298,156.575,0.5
0.2301,156.575,0.5
0.2304,156.575,0.5
0.2307,156.575,0.5
0.231,156.575,0.5
0.2313,156.575,0.5
0.2316,156.575,0.5
0.2319,156.575,0.5
0.2322,156.575,0.5
0.2325,156.575,0.5
0.2328,156.575,0.5
0.2331,156.575,0.5
0.2334,156.575,0.5
0.2337,156.575,0.5
0.234,156.575,0.5
0.2343,156.575,0.5
0.2346,156.575,0.5
0.2349,156.575,0.5
0.2352,156.575,0.5
0.2355,156.575,0.5
0.2358,156.575,0.5
0.2361,156.575,0.5
0.2364,156.575,0.5
0.2367,156.575,0.5
0.237,156.575,0.5
0.2373,156.575,0.5
0.2376,156.575,0.5
0.2379,156.575,0.5
0.2382,156.575,0.5
0.2385,156.575,0.5
0.2388,156.575,0.5
0.2391,156.575,0.5
0.2394,156.575,0.5
0.2397,156.575,0.5
0.24,156.575,0.5
0.2403,156.575,0.5
0.2406,156.575,0.5
0.2409,156.575,0.5
0.2412,156.575,0.5
0.2415,156.575,0.5
0.2418,156.575,0.5
0.2421,156.575,0.5
0.2424,156.575,0.5
0.2427,156.575,0.5
0.243,156.575,0.5
0.2433,156.575,0.5
0.2436,156.575,0.5
0.2439,156.575,0.5
0.2442,156.575,0.5
0.2445,156.575,0.5
0.2448,156.575,0.5
0.2451,156.575,0.5
0.2454,156.575,0.5
0.2457,156.575,0.5
0.246,156.575,0.5
0.2463,156.575,0.5
0.2466,156.575,0.5
0.2469,156.575,0.5
0.2472,156.575,0.5
0.2475,156.575,0.5
0.2478,156.575,0.5
0.2481,156.575,0.5
0.2484,156.575,0.5
0.2487,156.575,0.5
0.249,156.575,0.5
0.2493,156.575,0.5
0.2496,156.575,0.5
0.2499,156.575,0.5
0.2502,156.575,0.5
0.2505,156.575,0.5
0.2508,156.575,0.5
0.2511,156.575,0.5
0.2514,156.575,0.5
0.2517,156.575,0.5
0.252,156.575,0.5
0.2523,156.575,0.5
0.2526,156.575,0.5
0.2529,156.575,0.5
0.2532,156.575,0.5
0.2535,156.575,0.5
0.2538,156.575,0.5
0.2541,156.575,0.5
0.2544,156.575,0.5
0.2547,156.575,0.5
0.255,156.575,0.5
0.2553,156.575,0.5
0.2556,156.575,0.5
0.2559,156.575,0.5
0.2562,156.575,0.5
0.2565,156.575,0.5
0.2568,156.575,0.5
0.2571,156.575,0.5
0.2574,156.575,0.5
0.2577,156.575,0.5
0.258,156.575,0.5
0.2583,156.575,0.5
0.2586,156.575,0.5
0.2589,156.575,0.5
0.2592,156.575,0.5
0.2595,156.575,0.5
0.2598,156.575,0.5
0.2601,156.575,0.5
0.2604,156.575,0.5
0.2607,156.575,0.5
0.261,156.575,0.5
0.2613,156.575,0.5
0.2616,156.575,0.5
0.2619,156.575,0.5
0.2622,156.575,0.5
0.2625,156.575,0.5
0.2628,156.575,0.5
0.2631,156.575,0.5
0.2634,156.575,0.5
0.2637,156.575,0.5
0.264,156.575,0.5
0.2643,156.575,0.5
0.2646,156.575,0.5
0.2649,156.575,0.5
0.2652,156.575,0.5
0.2655,156.575,0.5
0.2658,156.575,0.5
0.2661,156.575,0.5
0.2664,156.575,0.5
0.2667,156.575,0.5
0.267,156.575,0.5
0.2673,156.575,0.5
0.2676,156.575,0.5
0.2679,156.575,0.5
0.2682,156.575,0.5
0.2685,156.575,0.5
0.2688,156.575,0.5
0.2691,156.575,0.5
0.2694,156.575,0.5
0.2697,156.575,0.5
0.27,156.575,0.5
0.2703,156.575,0.5
0.2706,156.575,0.5
0.2709,156.575,0.5
0.2712,156.575,0.5
0.2715,156.575,0.5
0.2718,156.575,0.5
0.2721,156.575,0.5
0.2724,156.575,0.5
0.2727,156.575,0.5
0.273,156.575,0.5
0.2733,156.575,0.5
0.2736,156.575,0.5
0.2739,156.575,0.5
0.2742,156.575,0.5
0.2745,156.575,0.5
0.2748,156.575,0.5
0.2751,156.575,0.5
0.2754,156.575,0.5
0.2757,156.575,0.5
0.276,156.575,0.5
0.2763,156.575,0.5
0.2766,156.575,0.5
0.2769,156.575,0.5
0.2772,156.575,0.5
0.2775,156.575,0.5
0.2778,156.575,0.5
0.2781,156.575,0.5
0.2784,156.575,0.5
0.2787,156.575,0.5
0.279,156.575,0.5
0.2793,156.575,0.5
0.2796,156.575,0.5
0.2799,156.575,0.5
0.2802,156.575,0.5
0.2805,156.575,0.5
0.2808,156.575,0.5
0.2811,156.575,0.5
0.2814,156.575,0.5
0.2817,156.575,0.5
0.282,156.575,0.5
0.2823,156.575,0.5
0.2826,156.575,0.5
0.2829,156.575,0.5
0.2832,156.575,0.5
0.2835,156.575,0.5
0.2838,156.575,0.5
0.2841,156.575,0.5
0.2844,156.575,0.5
0.2847,156.575,0.5
0.285,156.575,0.5
0.2853,156.575,0.5
0.2856,156.575,0.5
0.2859,156.575,0.5
0.2862,156.575,0.5
0.2865,156.575,0.5
0.2868,156.575,0.5
0.2871,156.575,0.5
0.2874,156.575,0.5
0.2877,156.575,0.5
0.288,156.575,0.5
0.2883,156.575,0.5
0.2886,156.575,0.5
0.2889,156.575,0.5
0.2892,156.575,0.5
0.2895,156.575,0.5
0.2898,156.575,0.5
0.2901,156.575,0.5
0.2904,156.575,0.5
0.2907,156.575,0.5
0.291,156.575,0.5
0.2913,156.575,0.5
0.2916,156.575,0.5
0.2919,156.575,0.5
0.2922,156.575,0.5
0.2925,156.575,0.5
0.2928,156.575,0.5
0.2931,156.575,0.5
0.2934,156.575,0.5
0.2937,156.575,0.5
0.294,156.575,0.5
0.2943,156.575,0.5
0.2946,156.575,0.5
0.2949,156.575,0.5
0.2952,156.575,0.5
0.2955,156.575,0.5
0.2958,156.575,0.5
0.2961,156.575,0.5
0.2964,156.575,0.5
0.2967,156.575,0.5
0.297,156.575,0.5
0.2973,156.575,0.5
0.2976,156.575,0.5
0.2979,156.575,0.5
0.2982,156.575,0.5
0.2985,156.575,0.5
0.2988,156.575,0.5
0.2991,156.575,0.5
0.2994,156.575,0.5
0.2997,156.575,0.5
0.3,156.575,0.5
0.3003,156.575,0.5
0.3006,156.575,0.5
0.3009,156.575,0.5
0.3012,156.575,0.5
0.3015,156.575,0.5
0.3018,156.575,0.5
0.3021,156.575,0.5
0.3024,156.575,0.5
0.3027,156.575,0.5
0.303,156.575,0.5
0.3033,156.575,0.5
0.3036,156.575,0.5
0.3039,156.575,0.5
0.3042,156.575,0.5
0.3045,156.575,0.5
0.3048,156.575,0.5
0.3051,156.575,0.5
0.3054,156.575,0.5
0.3057,156.575,0.5
0.306,156.575,0.5
0.3063,156.575,0.5
0.3066,156.575,0.5
0.3069,156.575,0.5
0.3072,156.575,0.5
0.3075,156.575,0.5
0.3078,156.575,0.5
0.3081,156.575,0.5
0.3084,156.575,0.5
0.3087,156.575,0.5
0.309,156.575,0.5
0.3093,156.575,0.5
0.3096,156.575,0.5
0.3099,156.575,0.5
0.3102,156.575,0.5
0.3105,156.575,0.5
0.3108,156.575,0.5
0.3111,156.575,0.5
0.3114,156.575,0.5
0.3117,156.575,0.5
0.312,156.575,0.5
0.3123,156.575,0.5
0.3126,156.575,0.5
0.3129,156.575,0.5
0.3132,156.575,0.5
0.3135,156.575,0.5
0.3138,156.575,0.5
0.3141,156.575,0.5
0.3144,156.575,0.5
0.3147,156.575,0.5
0.315,156.575,0.5
0.3153,156.575,0.5
0.3156,156.575,0.5
0.3159,156.575,0.5
0.3162,156.575,0.5
0.3165,156.575,0.5
0.3168,156.575,0.5
0.3171,156.575,0.5
0.3174,156.575,0.5
0.3177,156.575,0.5
0.318,156.575,0.5
0.3183,156.575,0.5
0.3186,156.575,0.5
0.3189,156.575,0.5
0.3192,156.575,0.5
0.3195,156.575,0.5
0.3198,156.575,0.5
0.3201,156.575,0.5
0.3204,156.575,0.5
0.3207,156.575,0.5
0.321,156.575,0.5
0.3213,156.575,0.5
0.3216,156.575,0.5
0.3219,156.575,0.5
0.3222,156.575,0.5
0.3225,156.575,0.5
0.3228,156.575,0.5
0.3231,156.575,0.5
0.3234,156.575,0.5
0.3237,156.575,0.5
0.324,156.575,0.5
0.3243,156.575,0.5
0.3246,156.575,0.5
