"time","firstOrderHold.c","firstOrderHold.firstTrigger","firstOrderHold.pre_uSample","firstOrderHold.tSample","firstOrderHold.uSample","sampler.firstTrigger","sampler.y","stateSpace.firstTrigger","stateSpace.x[1]","stateSpace.x[2]","stateSpace.y[1]","transferFunction.firstTrigger","transferFunction.x[1]","transferFunction.x1","transferFunction.xext[1]","transferFunction.xext[2]","transferFunction.y","triggeredMax.y","triggeredSampler.y","unitDelay.firstTrigger","unitDelay.u","unitDelay.y","zeroOrderHold.firstTrigger","zeroOrderHold.ySample"
0.0099,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.185529414947615,0,1,0
0.01012,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.189602714747738,0,1,0
0.01034,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.193672753992815,0,1,0
0.01056,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.197739462691298,0,1,0
0.01078,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.201802770908918,0,1,0
0.011,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.205862608769881,0,1,0
0.01122,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.209918906458073,0,1,0
0.01144,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.213971594218259,0,1,0
0.01166,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.218020602357282,0,1,0
0.01188,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.222065861245266,0,1,0
0.0121,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.226107301316806,0,1,0
0.01232,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.230144853072172,0,1,0
0.01254,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.234178447078497,0,1,0
0.01276,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.238208013970976,0,1,0
0.01298,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.24223348445406,0,1,0
0.0132,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.24625478930264,0,1,0
0.01342,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.250271859363246,0,1,0
0.01364,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.254284625555233,0,1,0
0.01386,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.258293018871965,0,1,0
0.01408,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.26229697038201,0,1,0
0.0143,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.266296411230317,0,1,0
0.01452,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.270291272639406,0,1,0
0.01474,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.274281485910548,0,1,0
0.01496,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.278266982424947,0,1,0
0.01518,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.282247693644919,0,1,0
0.0154,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.286223551115074,0,1,0
0.01562,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.290194486463488,0,1,0
0.01584,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.294160431402884,0,1,0
0.01606,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.298121317731803,0,1,0
0.01628,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.302077077335776,0,1,0
0.0165,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.306027642188501,0,1,0
0.01672,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.309972944353005,0,1,0
0.01694,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.31391291598282,0,1,0
0.01716,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.317847489323142,0,1,0
0.01738,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.321776596712003,0,1,0
0.0176,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.325700170581432,0,1,0
0.01782,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.329618143458615,0,1,0
0.01804,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.333530447967057,0,1,0
0.01826,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.337437016827741,0,1,0
0.01848,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.341337782860287,0,1,0
0.0187,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.3452326789841,0,1,0
0.01892,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.349121638219534,0,1,0
0.01914,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.353004593689035,0,1,0
0.01936,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.356881478618294,0,1,0
0.01958,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.360752226337397,0,1,0
0.0198,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.364616770281971,0,1,0
0.02,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.368124552684678,0,1,0
0.02,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.368124552684678,0.368124552684678,0,0.368124552684678
0.02002,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.368475043994327,0.368124552684678,0,0.368124552684678
0.02024,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.372326981124602,0.368124552684678,0,0.368124552684678
0.02046,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.376172515431905,0.368124552684678,0,0.368124552684678
0.02068,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.380011580785451,0.368124552684678,0,0.368124552684678
0.0209,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.3838441111657,0.368124552684678,0,0.368124552684678
0.02112,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.387670040665494,0.368124552684678,0,0.368124552684678
0.02134,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.391489303491187,0.368124552684678,0,0.368124552684678
0.02156,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.395301833963779,0.368124552684678,0,0.368124552684678
0.02178,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.399107566520045,0.368124552684678,0,0.368124552684678
0.022,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.402906435713663,0.368124552684678,0,0.368124552684678
0.02222,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.406698376216336,0.368124552684678,0,0.368124552684678
0.02244,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.410483322818921,0.368124552684678,0,0.368124552684678
0.02266,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.414261210432547,0.368124552684678,0,0.368124552684678
0.02288,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.418031974089733,0.368124552684678,0,0.368124552684678
0.0231,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.421795548945509,0.368124552684678,0,0.368124552684678
0.02332,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.425551870278529,0.368124552684678,0,0.368124552684678
0.02354,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.429300873492183,0.368124552684678,0,0.368124552684678
0.02376,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.433042494115709,0.368124552684678,0,0.368124552684678
0.02398,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.436776667805304,0.368124552684678,0,0.368124552684678
0.0242,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.440503330345227,0.368124552684678,0,0.368124552684678
0.02442,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.444222417648903,0.368124552684678,0,0.368124552684678
0.02464,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.447933865760028,0.368124552684678,0,0.368124552684678
0.02486,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.451637610853668,0.368124552684678,0,0.368124552684678
0.02508,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.455333589237355,0.368124552684678,0,0.368124552684678
0.0253,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.459021737352184,0.368124552684678,0,0.368124552684678
0.02552,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.462701991773905,0.368124552684678,0,0.368124552684678
0.02574,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.466374289214015,0.368124552684678,0,0.368124552684678
0.02596,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.470038566520844,0.368124552684678,0,0.368124552684678
0.02618,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.473694760680642,0.368124552684678,0,0.368124552684678
0.0264,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.477342808818666,0.368124552684678,0,0.368124552684678
0.02662,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.480982648200255,0.368124552684678,0,0.368124552684678
0.02684,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.484614216231915,0.368124552684678,0,0.368124552684678
0.02706,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.488237450462389,0.368124552684678,0,0.368124552684678
0.02728,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.491852288583738,0.368124552684678,0,0.368124552684678
0.0275,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.495458668432407,0.368124552684678,0,0.368124552684678
0.02772,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.499056527990298,0.368124552684678,0,0.368124552684678
0.02794,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.502645805385831,0.368124552684678,0,0.368124552684678
0.02816,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.506226438895014,0.368124552684678,0,0.368124552684678
0.02838,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.509798366942502,0.368124552684678,0,0.368124552684678
0.0286,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.513361528102656,0.368124552684678,0,0.368124552684678
0.02882,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.516915861100597,0.368124552684678,0,0.368124552684678
0.02904,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.520461304813265,0.368124552684678,0,0.368124552684678
0.02926,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.523997798270465,0.368124552684678,0,0.368124552684678
0.02948,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.527525280655918,0.368124552684678,0,0.368124552684678
0.0297,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.531043691308306,0.368124552684678,0,0.368124552684678
0.02992,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.534552969722316,0.368124552684678,0,0.368124552684678
0.03014,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.538053055549681,0.368124552684678,0,0.368124552684678
0.03036,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.541543888600215,0.368124552684678,0,0.368124552684678
0.03058,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.54502540884285,0.368124552684678,0,0.368124552684678
0.0308,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.54849755640667,0.368124552684678,0,0.368124552684678
0.03102,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.551960271581938,0.368124552684678,0,0.368124552684678
0.03124,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.555413494821124,0.368124552684678,0,0.368124552684678
0.03146,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.558857166739926,0.368124552684678,0,0.368124552684678
0.03168,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.562291228118298,0.368124552684678,0,0.368124552684678
0.0319,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.565715619901461,0.368124552684678,0,0.368124552684678
0.03212,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.569130283200925,0.368124552684678,0,0.368124552684678
0.03234,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.572535159295495,0.368124552684678,0,0.368124552684678
0.03256,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.575930189632287,0.368124552684678,0,0.368124552684678
0.03278,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.579315315827731,0.368124552684678,0,0.368124552684678
0.033,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.582690479668576,0.368124552684678,0,0.368124552684678
0.03322,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.586055623112893,0.368124552684678,0,0.368124552684678
0.03344,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.589410688291071,0.368124552684678,0,0.368124552684678
0.03366,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.592755617506811,0.368124552684678,0,0.368124552684678
0.03388,18.4062276342339,0,0,0.02,0.368124552684678,0,0.368124552684678,0,0,0.736249105369356,0.0368124552684678,0,0.368124552684678,0.368124552684678,0.368124552684678,0,0,0,2,0,0.596090353238121,0.368124552684678,0,0.368124552684678
