"time","inductor.inductor[2].i","inductor.inductor[3].i"
0.0028,-113.397907446064,58.5959748731762
0.00285,-114.543448182423,58.1783432046189
0.0029,-115.653349207951,57.71882230568
0.00295,-116.727451890596,57.2179550062369
0.003,-117.765604754997,56.67628780336
0.00305,-118.767662257159,56.0943691058725
0.0031,-119.7334860105,55.4727507523003
0.00315,-120.662946678837,54.8119904194022
0.0032,-121.555921435779,54.1126481103942
0.00325,-122.412294911275,53.3752872996696
0.0033,-123.23195927097,52.6004749195441
0.00335,-124.014811171432,51.7887775475461
0.0034,-124.760758678346,50.9407697102779
0.00345,-125.469716261469,50.0570276867105
0.0035,-126.141605994614,49.1381308577828
0.00355,-126.776357712733,48.1846617876669
0.0036,-127.373907949847,47.1972049388929
0.00365,-127.934200210125,46.1763468712063
0.0037,-128.457188318127,45.1226798674074
0.00375,-128.942832864297,44.0367978744998
0.0038,-129.391102367636,42.9192976948516
0.00385,-129.801973330403,41.7707789442408
0.0039,-130.175427539502,40.5918412416987
0.00395,-130.511457664792,39.3830897411219
0.004,-130.810063928618,38.1451316858495
0.00405,-131.071254284174,36.8785764910325
0.0041,-131.295044768372,35.5840360014559
0.00415,-131.481458722445,34.2621236972667
0.0042,-131.630526064631,32.9134539466014
0.00425,-131.742287788916,31.5386459636689
0.0043,-131.816791749192,30.1383199203617
0.00435,-131.854093928064,28.713097996153
0.0044,-131.85425846673,27.2636043124962
0.00445,-131.817355307811,25.7904629381874
0.0045,-131.743464504492,24.294301281916
0.00455,-131.632674508027,22.7757486186084
0.0046,-131.485081365566,21.2354353514214
0.00465,-131.300789257967,19.6739933566051
0.0047,-131.079909968502,18.0920555106935
0.00475,-130.822561196997,16.4902543821081
0.0048,-130.528872229272,14.8692262460005
0.00485,-130.198979011417,13.2296074310704
0.0049,-129.833025541318,11.5720352383595
0.00495,-129.431163873314,9.89714785632667
0.005,-128.993552124231,8.20558300110697
0.00505,-128.520357488816,6.49797975200787
0.0051,-128.011756078607,4.77497836083831
0.00515,-127.467931212399,3.03721907359096
0.0052,-126.889074116105,1.28534248895248
0.00525,-126.275383847861,-0.480010572780586
0.0053,-125.627066553941,-2.25819958021593
0.00535,-124.944335812124,-4.04858416659417
0.0054,-124.227413023571,-5.85052401181778
0.00545,-123.476527353476,-7.66337893550697
0.0055,-122.691915463251,-9.48650915975912
0.00555,-121.873821857096,-11.3192751803204
0.0056,-121.022498637252,-13.1610379978142
0.00565,-120.138205655332,-15.0111591138622
0.0057,-119.22120866994,-16.8690016641039
0.00575,-118.271781694591,-18.7339291678567
0.0058,-117.290205795537,-20.6053062965134
0.00585,-116.27676925069,-22.4824988528039
0.0059,-115.231768779086,-24.3648730971929
0.00595,-114.155506705173,-26.2517975792946
0.006,-113.048292977627,-28.1426419711834
0.00605,-111.910443959704,-30.0367778081171
0.0061,-110.742282768882,-31.933578410354
0.00615,-109.544139899759,-33.8324186679278
0.0062,-108.316352295646,-35.7326755759599
0.00625,-107.059263786478,-37.6337279349798
0.0063,-105.773224583926,-39.5349569828191
0.00635,-104.458591478221,-41.4357461997324
0.0064,-103.115727712522,-43.3354814423151
0.00645,-101.745002843469,-45.2335510136826
0.0065,-100.346792846203,-47.1293459352775
0.00655,-98.9214799113548,-49.0222599362809
0.0066,-97.4694519653867,-50.9116896796634
0.00665,-95.9911029689313,-52.7970348084326
0.0067,-94.4868331447463,-54.677698004696
0.00675,-92.957048412789,-56.5530851930914
0.0068,-91.4021604603203,-58.4226056285904
0.00685,-89.8225866594114,-60.2856720120882
0.0069,-88.2187499844489,-62.1417006059926
0.00695,-86.5910789503568,-63.9901112580443
0.007,-84.9400075450488,-65.8303274506954
0.00705,-83.2659750423563,-67.6617768799725
0.0071,-81.5694260230958,-69.4838911122955
0.00715,-79.8508102620229,-71.2961058354095
0.0072,-78.1105826456645,-73.0978609725293
0.00725,-76.3492030901511,-74.8886007964827
0.0073,-74.5671320580681,-76.6677740376648
0.00735,-72.764838660202,-78.4348340096937
0.0074,-70.9427972132998,-80.1892387188279
0.00745,-69.1014854082645,-81.9304509756499
0.0075,-67.2413853134335,-83.6579385107369
0.00755,-65.362983275859,-85.3711740887811
0.0076,-63.4667693995848,-87.0696353999548
0.00765,-61.5532355919041,-88.7528041971601
0.0077,-59.6228814017002,-90.4201695366558
0.00775,-57.6762086581245,-92.0712251208482
0.0078,-55.7137228742978,-93.7054702035998
0.00785,-53.7359331418593,-95.3224097008049
0.0079,-51.7433520255159,-96.9215543009664
0.00795,-49.7364937643251,-98.502419207893
0.008,-47.7158765800726,-100.06452620125
0.00805,-45.6820231042679,-101.607404177263
0.0081,-43.635458073566,-103.130587482767
0.00815,-41.5767090717857,-104.633616710393
0.0082,-39.5063064182497,-106.116038804129
0.00825,-37.4247830177951,-107.577407127112
0.0083,-35.3326711677031,-109.017278530566
0.00835,-33.2305098782915,-110.435220783578
0.0084,-31.1188386798848,-111.830806685692
0.00845,-28.9981991838251,-113.203615820822
0.0085,-26.8691349644709,-114.553234656564
0.00855,-24.7321914411964,-115.879256643511
0.0086,-22.5879146008663,-117.181280978596
0.00865,-20.4368516116004,-118.45891354752
0.0087,-18.2795532466673,-119.711769952751
0.00875,-16.11657049141,-120.939471839403
0.0088,-13.9484554903785,-122.14164822176
0.00885,-11.7757614231849,-123.317935575512
0.0089,-9.59904238035783,-124.46797792998
0.00895,-7.41885120485811,-125.591423425945
0.009,-5.2357437424957,-126.687932008131
0.00905,-3.05027584832496,-127.757170532113
0.0091,-0.863003484149369,-128.798813241637
0.00915,1.32551717556228,-129.812542260556
0.0092,3.51472987266184,-130.798047676654
0.00925,5.7040787038874,-131.755026562094
0.0093,7.89300855511238,-132.683182008698
0.00935,10.0809633662098,-133.582229614816
0.0094,12.2673880986233,-134.451891253814
0.00945,14.4517283155058,-135.291897043128
0.0095,16.6334303133257,-136.101985419083
0.00955,18.8119414557309,-136.881901680154
0.0096,20.9867103142757,-137.631397992717
0.00965,23.1571860612728,-138.350239059978
0.0097,25.3228193943085,-139.03819619261
0.00975,27.4830624263259,-139.695049212473
0.0098,29.6373688188324,-140.320586515313
0.00985,31.7851938242574,-140.914603757187
0.0099,33.9259944739698,-141.476904747472
0.00995,36.0592299023615,-142.00730440313
0.01,38.1843612389211,-142.5056251585
0.01005,40.3008518183178,-142.971698192579
0.0101,42.4081673129666,-143.405363482004
0.01015,44.5057756461894,-143.806468212669
0.0102,46.5931473586635,-144.174868582372
0.01025,48.6697559637901,-144.51043152057
0.0103,50.7350776897429,-144.813031819913
0.01035,52.7885917455728,-145.082553188229
0.0104,54.8297804524159,-145.318888291335
0.01045,56.8581290040525,-145.521936517267
0.0105,58.8731261214305,-145.691607236222
0.01055,60.8742642627684,-145.827820328402
0.0106,62.8610393331552,-145.930503634949
0.01065,64.8329509770513,-145.999593992338
0.0107,66.7895027075063,-146.035037262954
0.01075,68.730201302011,-146.036785642802
0.0108,70.6545581641327,-146.004802267879
0.01085,72.5620891550422,-145.939060139484
0.0109,74.452314250388,-145.839540401052
0.01095,76.3247578913311,-145.70623319232
0.011,78.1789491103807,-145.539137667351
0.01105,80.0144204415056,-145.338259056699
0.0111,81.8307103476666,-145.103614281697
0.01115,83.6273622567276,-144.835229322483
0.0112,85.4039243801565,-144.533138489268
0.01125,87.1599500785048,-144.197385023032
0.0113,88.8949979823539,-143.828021101662
0.01135,90.6086304368854,-143.425104569502
0.0114,92.3004170864292,-142.988705713336
0.01145,93.9699328238131,-142.518903024002
0.0115,95.6167580216905,-142.015783418274
0.01155,97.2404788401585,-141.479442609871
0.0116,98.8406873417636,-140.909985103982
0.01165,100.41697947137,-140.3075203881
0.0117,101.968959888571,-139.672171330504
0.01175,103.496238610087,-139.004067988409
0.0118,104.998431830024,-138.303348858903
0.01185,106.475162120468,-137.57016102593
0.0119,107.926058493109,-136.804660067615
0.01195,109.350754049954,-136.007006075575
0.012,110.74889189527,-135.177372996815
0.01205,112.120120582346,-134.315941098819
0.0121,113.464095478354,-133.422898978544
0.01215,114.780478865018,-132.498443532688
0.0122,116.068939806389,-131.542779601731
0.01225,117.329152051064,-130.556116860687
0.0123,118.56079998758,-129.538677990499
0.01235,119.76357386114,-128.490691807021
0.0124,120.937171215158,-127.412395109566
0.01245,122.081296983353,-126.304032639149
0.0125,123.195663114705,-125.165856468927
0.01255,124.2799869145,-123.998123833954
0.0126,125.333996775356,-122.80110394387
0.01265,126.357427328894,-121.575071935807
0.0127,127.350020924683,-120.320310518438
0.01275,128.31152771285,-119.037109918714
0.0128,129.241704986146,-117.725767024491
0.01285,130.140316150488,-116.386584123766
0.0129,131.007135925644,-115.019874408697
0.01295,131.841945636087,-113.625956719365
0.013,132.644534676398,-112.205156991966
0.01305,133.414700583711,-110.757808194501
0.0131,134.152248060522,-109.284249225935
0.01315,134.856988734687,-107.784824543342
0.0132,135.528745582324,-106.259888393765
0.01325,136.167348519458,-104.709800325026
0.0133,136.772635814116,-103.134926444349
0.01335,137.344454147997,-101.535639343419
0.0134,137.88265728215,-99.91231677741
0.01345,138.387106751537,-98.2653421549428
0.0135,138.857675302699,-96.5951074764438
0.01355,139.294242914711,-94.9020096525869
0.0136,139.696698127404,-93.186451559825
0.01365,140.06493809173,-91.4488419553587
0.0137,140.398866844395,-89.6895939789853
0.01375,140.698397075377,-87.9091264345559
0.0138,140.963452374719,-86.107865452841
0.01385,141.19396381392,-84.2862416459111
0.0139,141.389871158526,-82.4446909469921
0.01395,141.551122906735,-80.5836545160671
0.014,141.6776741503,-78.7035771109021
0.01405,141.769489532861,-76.8049090501189
0.0141,141.826544108874,-74.8881066968683
0.01415,141.848820620708,-72.9536304184546
0.0142,141.836310561366,-71.0019452136145
0.01425,141.789014200961,-69.0335206095742
0.0143,141.7069380217,-67.048828947011
0.01435,141.590098955825,-65.0483478969465
0.0144,141.438523690873,-63.032559909157
0.01445,141.252246763247,-61.0019509068215
0.0145,141.031311439482,-58.9570107153235
0.01455,140.77576973037,-56.8982329516217
0.0146,140.485679394032,-54.8261132768246
0.01465,140.161109517202,-52.7411523118568
0.0147,139.802138137941,-50.6438542268707
0.01475,139.408851253197,-48.5347260834508
0.0148,138.981343492648,-46.4142780826088
0.01485,138.519718120343,-44.2830234473724
0.0149,138.024083606469,-42.1414767125351
0.01495,137.494560590847,-39.9901568403366
0.015,136.931277729336,-37.8295851733538
0.01505,136.334371691416,-35.6602853152046
0.0151,135.703987605691,-33.4827832192647
0.01515,135.040279049034,-31.2976070654518
0.0152,134.343404198553,-29.1052856670809
0.01525,133.613534182173,-26.9063515507107
0.0153,132.850847096124,-24.7013385453334
0.01535,132.055529046423,-22.4907820622814
0.0154,131.227774349803,-20.2752190531433
0.01545,130.367785491833,-18.0551878762097
0.0155,129.475768976965,-15.8312269309617
0.01555,128.551944843413,-13.6038773904719
0.0156,127.596539035591,-11.3736807929986
0.01565,126.609785423075,-9.14117952645618
0.0157,125.591925765115,-6.90691669677798
0.01575,124.543209409791,-4.67143593950485
0.0158,123.46389001963,-2.43528059514851
0.01585,122.354233892105,-0.198995365417508
0.0159,121.214513019048,2.03687529584607
0.01595,120.04500693852,4.27178691048028
0.016,118.846002687394,6.50519511019161
0.01605,117.617794245145,8.73655583326379
0.0161,116.360680166197,10.965325743851
0.01615,115.074970622896,13.1909614949128
0.0162,113.760981222482,15.4129206163342
0.01625,112.419034672679,17.6306614386238
0.0163,111.049460722772,19.8436432285152
0.01635,109.652595363196,22.0513263421865
0.0164,108.228779369725,24.2531723940509
0.01645,106.778364020052,26.448644255142
0.0165,105.301705719079,28.6372063150115
0.01655,103.799167463528,30.8183245811343
0.0166,102.271118772003,32.9914668147728
0.01665,100.717934659696,35.1561025843853
0.0167,99.1399950722473,37.3117033586617
0.01675,97.537689262314,39.4577430261657
0.0168,95.9114112538283,41.5936976457552
0.01685,94.2615610954019,43.7190456966645
0.0169,92.5885447799788,45.8332682134704
0.01695,90.8927730224876,47.9358486800488
0.017,89.1746615319855,50.0262732389319
0.01705,87.4346340729825,52.1040314892899
0.0171,85.6731187770559,54.1686158604589
0.01715,83.8905491798417,56.2195219827075
0.0172,82.0873641309662,58.2562488201521
0.01725,80.2640064110573,60.2782983432184
0.0173,78.4209237601867,62.2851760598939
0.01735,76.5585706901249,64.2763918261261
0.0174,74.6774056270462,66.2514589932311
0.01745,72.7778917325498,68.2098948652787
0.0175,70.8604968046448,70.1512208288206
0.01755,68.9256917790005,72.0749617400555
0.0176,66.9739524006875,73.9806469939474
0.01765,65.0057598963232,75.8678110630536
0.0177,63.0215989056909,77.7359925825017
0.01775,61.0219580932425,79.5847348566487
0.0178,59.0073300409923,81.4135859845148
0.01785,56.9782096872442,83.2220978971136
0.0179,54.9350964976523,85.0098281875677
0.01795,52.878494149292,86.77634008029
0.018,50.8089091827356,88.5212016279526
0.01805,48.7268514166114,90.2439862272695
0.0181,46.6328338333236,91.9442727390643
0.01815,44.5273710166969,93.6216441119206
0.0182,42.4109816476586,95.2756901993411
0.01825,40.2841873953263,96.9060068519775
0.0183,38.1475121946097,98.51219540928
0.01835,36.0014824825913,100.093863181933
0.0184,33.8466270780606,101.650623565529
0.01845,31.6834756872576,103.182094188828
0.0185,29.5125615197191,104.687900942145
0.01855,27.3344196238776,106.167675882191
0.0186,25.1495866688367,107.62105720589
0.01865,22.9586010275777,109.047689655438
0.0187,20.762002651342,110.447224624613
0.01875,18.5603317197298,111.819317773285
0.0188,16.3541311442127,113.163634484802
0.01885,14.1439446265294,114.479846276207
0.0189,11.930316797449,115.76763144264
0.01895,9.71379317796532,117.026675340336
0.019,7.49492004961544,118.256670484649
0.01905,5.27424333143497,119.457313577063
0.0191,3.0523107129287,120.628312598329
0.01915,0.829669751787369,121.769381426413
0.0192,-1.39313180217125,122.880241336925
0.01925,-3.61554613071451,123.960621119613
0.0193,-5.83702551132441,125.010256994931
0.01935,-8.05702296802873,126.028889867482
0.0194,-10.2749911051269,127.016272522248
0.01945,-12.4903833036762,127.972163892342
0.0195,-14.7026535645807,128.896330732226
0.01955,-16.9112566430298,129.788547696752
0.0196,-19.1156482081889,130.648597007481
0.01965,-21.3152851183329,131.476266232507
0.0197,-23.5096251447253,132.271355074739
0.01975,-25.6981274572332,133.033669712065
0.0198,-27.8802526612276,133.763024470318
0.01985,-30.0554629326654,134.459241891757
0.0199,-32.2232221209892,135.122152113099
0.01995,-34.3829958093149,135.751591327309
0.02,-36.5342517329621,136.347407932841
0.02005,-38.6764596577392,136.909457093048
0.0201,-40.8090915881489,137.437602373392
0.02015,-42.9316219019537,137.931715798783
0.0202,-45.0435273400738,138.391676909488
0.02025,-47.1442870301648,138.817372050159
0.0203,-49.2333833768664,139.208699658419
0.02035,-51.3103014545721,139.565565187131
0.0204,-53.3745293599788,139.887882670743
0.02045,-55.4255583449688,140.175574770998
0.0205,-57.462882634284,140.428571482104
0.02055,-59.485999605838,140.646810378151
0.0206,-61.49441090539,140.830240834244
0.02065,-63.4876214922799,140.978819448721
0.0207,-65.4651401052236,141.092511504695
0.02075,-67.4264793923714,141.171291003752
0.0208,-69.3711554954339,141.215138998001
0.02085,-71.2986885921042,141.224044909089
0.0209,-73.2086039672054,141.198009495219
0.02095,-75.1004308645029,141.137040900623
0.021,-76.9737030309618,141.041155980295
0.02105,-78.8279588428552,140.910380321371
0.0211,-80.6627405939707,140.744746186941
0.02115,-82.4775956141382,140.54429499813
0.0212,-84.2720770125315,140.309078885823
0.02125,-86.0457425009126,140.039157481587
0.0213,-87.7981549783879,139.734599076283
0.02135,-89.5288826524816,139.395480628957
0.0214,-91.23749796912,139.021885315404
0.02145,-92.9235795261019,138.613906239481
0.0215,-94.5867121927262,138.171646439022
0.02155,-96.226486079294,137.695216516028
0.0216,-97.8424971218422,137.184735603306
0.02165,-99.4343471971339,136.640331360813
0.0217,-101.001642633409,136.062137130962
0.02175,-102.543997138339,135.45029691657
0.0218,-104.061030993023,134.804963746154
0.02185,-105.552370348945,134.12629822158
0.0219,-107.017647770284,133.414469271156
0.02195,-108.456502341831,132.669654133439
0.022,-109.868577702058,131.892035131056
0.02205,-111.253526201368,131.081805920766
0.0221,-112.611006868235,130.239168163731
0.02215,-113.940685217745,129.364331046167
0.0222,-115.24223370799,128.457511802271
0.02225,-116.515331839972,127.518935685643
0.0223,-117.759663658441,126.548832383765
0.02235,-118.974923347834,125.547443510965
0.0224,-120.160811674335,124.515017573916
0.02245,-121.317036489354,123.451810495368
0.0225,-122.443313056234,122.358085895941
0.02255,-123.539364141296,121.234115053422
0.0226,-124.604916933136,120.080172990988
0.02265,-125.639710270367,118.89654714671
0.0227,-126.643489275961,117.683530673026
0.02275,-127.616006734286,116.44142396557
0.0228,-128.557023245016,115.170534699188
0.02285,-129.466307173071,113.871177631665
0.0229,-130.343631600992,112.543671129008
0.02295,-131.188782049759,111.188345468264
0.023,-132.001550355725,109.805535999159
0.02305,-132.781736433728,108.395584930908
0.0231,-133.529148348127,106.958841268411
0.02315,-134.243602010066,105.495660381321
0.0232,-134.924918682588,104.0064014201
0.02325,-135.572932238421,102.491434310704
0.0233,-136.187483150238,100.951133718502
0.02335,-136.768420242229,99.3858806350012
0.0234,-137.315600750173,97.7960623032645
0.02345,-137.828889730536,96.1820715694251
0.0235,-138.308158267372,94.5443051743412
0.02355,-138.753290042565,92.8831694183826
0.0236,-139.164175583562,91.1990749626856
0.02365,-139.540713968377,89.4924382047345
0.0237,-139.882812874173,87.763681193652
0.02375,-140.190387667303,86.0132307892163
0.0238,-140.463360449243,84.2415177860858
0.02385,-140.701665726405,82.4489812640845
0.0239,-140.905245054914,80.6360642400304
0.02395,-141.074048664733,78.8032148260781
0.024,-141.208035496337,76.9508861356151
0.02405,-141.307171946366,75.0795352829389
0.0241,-141.371431874342,73.1896232681252
0.02415,-141.40080117597,71.2816180673109
0.0242,-141.395272956764,69.355991125067
0.02425,-141.354849042442,67.413218294737
0.0243,-141.279540003388,65.4537797357538
0.02435,-141.169363537122,63.4781587952471
0.0244,-141.024345538323,61.4868425521279
0.02445,-140.84452340161,59.4803237423358
0.0245,-140.629941844783,57.459098057336
0.02455,-140.380654274875,55.4236648713264
0.0246,-140.096722800174,53.3745271308641
0.02465,-139.778216238235,51.3121901676448
0.0247,-139.425212328841,49.2371627707896
0.02475,-139.037799619526,47.1499580831768
0.0248,-138.616074044908,45.0510916465381
0.02485,-138.160140120765,42.9410819262482
0.0249,-137.670110943522,40.8204501942156
0.02495,-137.146105820833,38.6897193297806
0.025,-136.58825368085,36.5494152600094
0.02505,-135.996693425989,34.4000670043991
0.0251,-135.371571357361,32.2422053816191
0.02515,-134.713042172993,30.0763633485656
0.0252,-134.021268954784,27.9030758775301
0.02525,-133.296420427829,25.7228788094245
0.0253,-132.538675589821,23.5363104736968
0.02535,-131.748222455599,21.3439110991006
0.0254,-130.92525639514,19.1462220718519
0.02545,-130.069980916522,16.9437861116092
0.0255,-129.182607640464,14.7371471439786
0.02555,-128.263353204375,12.5268492769648
0.0256,-127.312445103291,10.3134383854516
0.02565,-126.330118789141,8.09746114462465
0.0257,-125.316616967358,5.87946470463534
0.02575,-124.272190150354,3.65999673205544
0.0258,-123.197096619864,1.43960527882381
0.02585,-122.091599002102,-0.781162041246669
0.0259,-120.955971276621,-3.00175674301474
0.02595,-119.790494239635,-5.22163052079245
0.026,-118.595455778227,-7.44023531564645
0.02605,-117.37115118594,-9.6570233742382
0.0261,-116.117883113243,-11.8714473823065
0.02615,-114.835958144449,-14.0829609818455
0.0262,-113.525694241942,-16.2910180522706
0.02625,-112.187415117026,-18.495073478508
0.0263,-110.821451368922,-20.6945831492968
0.02635,-109.42814055045,-22.8890040775674
0.0264,-108.007825029578,-25.0777946070466
0.02645,-106.560854975795,-27.2604144415092
0.0265,-105.087588311415,-29.4363247790628
0.02655,-103.588388739091,-31.6049885130109
0.0266,-102.063626434882,-33.7658703404683
0.02665,-100.513677394346,-35.9184368146263
0.0267,-98.9389230974846,-38.0621564424915
0.02675,-97.3397529046153,-40.1965001720978
0.0268,-95.7165615369313,-42.3209411787162
0.02685,-94.0697497136411,-44.4349551012448
0.0269,-92.399724004485,-46.5380201580745
0.02695,-90.7068951902896,-48.6296168560272
0.027,-88.9916818500181,-50.709229124813
0.02705,-87.2545073715786,-52.7763436578255
0.0271,-85.4958006388773,-54.8304502556276
0.02715,-83.7159959430827,-56.871041957843
0.0272,-81.9155314350409,-58.8976147629615
0.02725,-80.0948515627836,-60.9096684738258
0.0273,-78.2544060461565,-62.9067065649493
0.02735,-76.3946492185043,-64.8882361535149
0.0274,-74.5160402533645,-66.8537682203666
0.02745,-72.6190423322567,-68.8028174370461
0.0275,-70.7041228822929,-70.7349024332147
0.02755,-68.7717550867312,-72.6495465880838
0.0276,-66.8224158820649,-74.5462773755328
0.02765,-64.8565864428873,-76.4246267333155
0.0277,-62.874751908999,-78.2841310672498
0.02775,-60.8774003387867,-80.1243306899273
0.0278,-58.8650252181988,-81.9447718580197
0.02785,-56.8381231749458,-83.745005305341
0.0279,-54.797194460878,-85.5245867990239
0.02795,-52.7427428390552,-87.2830772606137
0.028,-50.6752745399599,-89.0200418608301
0.02805,-48.5952999788751,-90.735052158709
0.0281,-46.5033325584753,-92.4276850269824
0.02815,-44.3998885720591,-94.0975227909974
0.0282,-42.2854871921729,-95.7441534617812
0.02825,-40.1606498230286,-97.3671701790676
0.0283,-38.0259005375902,-98.9661720316485
0.02835,-35.8817664251348,-100.540764764043
0.0284,-33.7287766394179,-102.090559833182
0.02845,-31.5674625597066,-103.615174878221
0.0285,-29.3983574609309,-105.114233519457
0.02855,-27.2219959843416,-106.587364858087
0.0286,-25.038915579318,-108.034205931862
0.02865,-22.8496549805033,-109.454399724983
0.0287,-20.6547544750501,-110.8475958624
0.02875,-18.4547557752284,-112.213450712335
0.0288,-16.2502011319778,-113.551625836882
0.02885,-14.041634840557,-114.861791648457
0.0289,-11.8296019150121,-116.143624904845
0.02895,-9.61464821894492,-117.396809373536
0.029,-7.39732035649858,-118.621035974234
0.02905,-5.17816524441094,-119.816001756601
0.0291,-2.95773041366766,-120.981411621898
0.02915,-0.736563870035141,-122.116978385663
0.0292,1.48478629469861,-123.222421902817
0.02925,3.70577193217419,-124.297469544099
0.0293,5.92584505453233,-125.341855696525
0.02935,8.1444579985179,-126.355321633645
0.0294,10.3610632208755,-127.337617959798
0.02945,12.5751137687846,-128.288502341815
0.0295,14.786063315074,-129.207740279068
0.02955,16.9933662983011,-130.095105085406
0.0296,19.1964781677372,-130.950376102949
0.02965,21.3948552547324,-131.773343213143
0.0297,23.587955116333,-132.563803388128
0.02975,25.775236614356,-133.321561700908
0.0298,27.9561600503536,-134.04643139349
0.02985,30.1301872533571,-134.738232355505
0.0299,32.2967817977489,-135.396793982961
0.02995,34.4554091053878,-136.021954140946
0.03,36.6055365641027,-136.613558677344
0.03005,38.7466336723523,-137.171461817271
0.0301,40.8781720584607,-137.695525317403
0.03015,42.9996256755126,-138.185618995772
0.0302,45.1104711723554,-138.64162264052
0.03025,47.2101877416495,-139.063423823808
0.0303,49.2982573428044,-139.450918651169
0.03035,51.3741647707979,-139.804011512367
0.0304,53.4373974587359,-140.122613606737
0.03045,55.4874465508699,-140.406647316134
0.0305,57.5238062487414,-140.656042629492
0.03055,59.5459741578029,-140.870738172343
0.0306,61.5534514184515,-141.050681244032
0.03065,63.5457422332526,-141.195825793127
0.0307,65.5223551964967,-141.306136547203
0.03075,67.4828026966148,-141.381586562069
0.0308,69.426601077327,-141.422157361819
0.03085,71.3532708293905,-141.427839183369
0.0309,73.2623362709653,-141.398629771164
0.03095,75.1533261637344,-141.334535747405
0.031,77.025774190936,-141.235573602209
0.03105,78.87921841419,-141.10176787306
0.0311,80.7132016282341,-140.933151795611
0.03115,82.5272712553269,-140.72976679298
0.0312,84.3209790635712,-140.491661561374
0.03125,86.0938829246561,-140.218895831138
0.0313,87.8455454637595,-139.911537002996
0.03135,89.5755345952946,-139.56966110764
0.0314,91.2834236418246,-139.193352809724
0.03145,92.9687901962449,-138.78270295138
0.0315,94.6312189632503,-138.337813886515
0.03155,96.2702998524965,-137.858795518715
0.0316,97.8856285577868,-137.345766206369
0.03165,99.476806697765,-136.798852809306
0.0317,101.043441039887,-136.218189158973
0.03175,102.585144936087,-135.603918315667
0.0318,104.101538348841,-134.956192412142
0.03185,105.592247240311,-134.275171406604
0.0319,107.056903976673,-133.561023574003
0.03195,108.495146944797,-132.813924741286
0.032,109.906620527866,-132.034058069388
0.03205,111.290977072765,-131.22161686911
0.0321,112.647875113771,-130.37680171455
0.03215,113.976980028215,-129.499821260948
0.0322,115.2779640431,-128.590892088355
0.03225,116.550504805864,-127.650236582143
0.0323,117.794289166008,-126.67808793806
0.03235,119.009010333744,-125.674686112019
0.0324,120.194368758657,-124.640278856082
0.03245,121.35007222115,-123.575121678107
0.0325,122.47583452715,-122.479476078923
0.03255,123.571378084407,-121.353612576358
0.0326,124.636432949739,-120.197809377166
0.03265,125.670736490065,-119.012351805881
0.0327,126.674033745667,-117.797532599696
0.03275,127.646076693113,-116.553650941993
0.0328,128.586624806831,-115.281012945942
0.03285,129.495446707591,-113.979933351718
0.0329,130.372318297366,-112.650733300468
0.03295,131.217023446146,-111.29374095774
0.033,132.029353780351,-109.909291163107
0.03305,132.809107428185,-108.497724022347
0.0331,133.556092950698,-107.059388756835
