"time","junctionIdeal.medium.T","junctionIdeal.medium.p","junctionVolume.medium.T","pipe1.mediums[1].T","pipe1.mediums[1].p","pipe2.mediums[1].T","pipe2.mediums[1].p","pipe3.mediums[1].T","pipe3.mediums[1].p","valveOpening1.a","valveOpening1.b","valveOpening1.last","valveOpening1.nextEvent","valveOpening2.a","valveOpening2.b","valveOpening2.last","valveOpening2.nextEvent"
0.037999999999999999,274.54982158142838,262392.16992523376,215.46994559622811,282.29661712167245,417580.73102276982,215.49233048161568,123248.39636047464,215.49233048161568,123248.39636047462,0,1,2,1,0,1,2,3
0.039,274.79251037344414,260712.70324078569,215.51807986060686,282.22216415622182,416304.14632949809,215.74509996050443,121699.04894349002,215.74509996050443,121699.04894348999,0,1,2,1,0,1,2,3
0.040000000000000001,275.03863177615438,259142.02131223766,215.64201259932562,282.15888792313496,415076.02991423412,216.07555148869517,120305.12392637652,216.07555148869517,120305.12392637652,0,1,2,1,0,1,2,3
0.041000000000000002,275.28704248879995,257674.18510851701,215.8375028459993,282.10646140429833,413895.17680364818,216.4778723763541,119054.39637474688,216.4778723763541,119054.39637474688,0,1,2,1,0,1,2,3
0.042000000000000003,275.5367123792214,256303.36865482587,216.1002580266462,282.06455125608517,412760.36118725291,216.94615369744844,117934.99542748708,216.94615369744844,117934.99542748708,0,1,2,1,0,1,2,3
0.043000000000000003,275.78671842888446,255023.86971044721,216.42597083428842,282.03281869015206,411670.33876272308,217.47446775755299,116935.46726024082,217.47446775755299,116935.46726024082,0,1,2,1,0,1,2,3
0.043999999999999997,276.03623969816653,253830.12370047523,216.81035251336567,282.01092037335872,410623.84923248924,218.05694384209602,116044.83730859301,218.05694384209602,116044.83730859301,0,1,2,1,0,1,2,3
0.044999999999999998,276.28455313115222,252716.72021008458,217.24916178138722,281.99850935616138,409619.61901103344,218.68783945693704,115252.6683627405,218.68783945693704,115252.6683627405,0,1,2,1,0,1,2,3
0.045999999999999999,276.53102982362645,251678.42067298151,217.73822932775514,281.99523603399803,408656.36417330074,219.36160412671464,114549.11075140483,219.36160412671464,114549.11075140483,0,1,2,1,0,1,2,3
0.047,276.77513144495612,250710.17610954182,218.27347847908598,282.00074913762876,407732.7936264865,220.07293430610167,113924.94263064059,220.07293430610167,113924.94263064059,0,1,2,1,0,1,2,3
0.048000000000000001,277.01640658455523,249807.1439468216,218.85094220481531,282.01469674909544,406847.61250105052,220.81681748143041,113371.59799201842,220.81681748143041,113371.59799201842,0,1,2,1,0,1,2,3
0.049000000000000002,277.25448676088831,248964.70281701989,219.46677728566365,282.03672733199556,405999.5257092109,221.58856487564586,112881.18154609947,221.58856487564586,112881.18154609947,0,1,2,1,0,1,2,3
0.050000000000000003,277.48908197648564,248178.4647578476,220.11727641168699,282.06649076278518,405187.24160418182,222.38383352219867,112446.4713616923,222.38383352219867,112446.4713616923,0,1,2,1,0,1,2,3
0.051000000000000004,277.71997571553743,247444.28414028304,220.79887848652129,282.10363934987726,404409.4756861183,223.19863742447308,112060.90902017598,223.19863742447308,112060.90902017598,0,1,2,1,0,1,2,3
0.052000000000000005,277.94701937838175,246758.26303722605,221.5081776032668,282.14782882329223,403664.95427022572,224.02934927129007,111718.57915766374,224.02934927129007,111718.57915766374,0,1,2,1,0,1,2,3
0.052999999999999999,278.17012624658912,246116.75320896614,222.24193088850043,282.19871928245493,402952.41805151146,224.87269458594614,111414.18076053564,224.87269458594614,111414.18076053564,0,1,2,1,0,1,2,3
0.053999999999999999,278.38926503822967,245516.35456305547,222.99706510778347,282.25597608637429,402270.62549781561,225.7257390591414,111142.99133688466,225.7257390591414,111142.99133688466,0,1,2,1,0,1,2,3
0.055,278.60445322024327,244953.91050638462,223.77068195848148,282.31927067388898,401618.35600727162,226.58587104270777,110900.82649249228,226.58587104270777,110900.82649249228,0,1,2,1,0,1,2,3
0.056000000000000001,278.81575024131257,244426.50076657993,224.56006195940006,282.38828130946746,400994.41280069191,227.45078083441049,110683.99692361322,227.45078083441049,110683.99692361322,0,1,2,1,0,1,2,3
0.057000000000000002,279.02325082030814,243931.43190100937,225.3626666779638,282.46269374245497,400397.62549583771,228.31843764252187,110489.26408482378,228.31843764252187,110489.26408482378,0,1,2,1,0,1,2,3
0.058000000000000003,279.2270785291571,243466.22594565392,226.17613890718485,282.54220176097351,399826.85228162014,229.18706556521036,110313.79642942912,229.18706556521036,110313.79642942912,0,1,2,1,0,1,2,3
0.059000000000000004,279.42737962465617,243028.60826297678,226.99830160359761,282.62650768301529,399280.98185085366,230.05511954198872,110155.12665873712,230.05511954198872,110155.12665873712,0,1,2,1,0,1,2,3
0.059999999999999998,279.62431702544097,242616.49548893076,227.82715635658204,282.71532282998868,398758.93526412634,230.9212622272702,110011.11037870204,230.9212622272702,110011.11037870205,0,1,2,1,0,1,2,3
0.060999999999999999,279.81806560142491,242227.98028785569,228.66087619342494,282.80836770476145,398259.66667207482,231.78434104148334,109879.88983513306,231.78434104148334,109879.88983513309,0,1,2,1,0,1,2,3
0.062,280.00880700756989,241861.31900355726,229.49780159541666,282.90537233245215,397782.16465853638,232.64336685265852,109759.856898668,232.64336685265852,109759.85689866803,0,1,2,1,0,1,2,3
0.063,280.19672602917984,241514.91775148708,230.33643154834874,283.00607633157358,397325.45253420208,233.49749488299813,109649.62313427888,233.49749488299815,109649.62313427891,0,1,2,1,0,1,2,3
0.064000000000000001,280.38200728899659,241187.32019828187,231.1754152814172,283.11022898815162,396888.58863437379,234.34600754200025,109547.99209402392,234.34600754200025,109547.99209402395,0,1,2,1,0,1,2,3
0.065000000000000002,280.56483209958907,240877.19577889342,232.01354420663307,283.21758932020629,396470.66658197268,235.18829792243065,109453.93257756082,235.18829792243065,109453.93257756084,0,1,2,1,0,1,2,3
0.066000000000000003,280.74537606783167,240583.32820996206,232.84974228043785,283.32792604075854,396070.81515505759,236.02385542245227,109366.55611117758,236.02385542245227,109366.5561111776,0,1,2,1,0,1,2,3
0.067000000000000004,280.92380715264062,240304.60480050539,233.68305621880955,283.44101747877647,395688.19798957923,236.85225283863105,109285.09687000452,236.85225283863105,109285.09687000453,0,1,2,1,0,1,2,3
0.068000000000000005,281.10028427124792,240040.00656468488,234.5126453947924,283.55665144275929,395322.01305976551,237.67313521481367,109208.89465280228,237.67313521481367,109208.89465280231,0,1,2,1,0,1,2,3
0.069000000000000006,281.27495640372791,239788.59939535151,235.33777198582843,283.67462504209976,394971.49199422664,238.48621028746763,109137.38046633702,238.48621028746763,109137.38046633705,0,1,2,1,0,1,2,3
0.070000000000000007,281.44796186126581,239549.52600184374,236.15779184985234,283.79474450430996,394635.89937860169,239.29123968352118,109070.06311910387,239.29123968352118,109070.0631191039,0,1,2,1,0,1,2,3
0.071000000000000008,281.6194278776519,239321.99853632986,236.97214562511002,283.91682496086611,394314.53193998785,240.08803134893159,109006.51786331597,240.08803134893159,109006.51786331601,0,1,2,1,0,1,2,3
0.072000000000000008,281.78947047219896,239105.29195364573,237.78035028000548,284.04069021033717,394006.71764694678,240.87643307106811,108946.37678722576,240.87643307106811,108946.37678722579,0,1,2,1,0,1,2,3
0.072999999999999995,281.95819445266079,238898.73784063349,238.58199106434523,284.16617247158473,393711.81477369607,241.65632660596856,108889.32014955439,241.65632660596856,108889.32014955442,0,1,2,1,0,1,2,3
0.073999999999999996,282.12569372058158,238701.7191583488,239.3767141663983,284.2931121125124,393429.21087519842,242.42762309996493,108835.06978235779,242.42762309996493,108835.06978235782,0,1,2,1,0,1,2,3
0.074999999999999997,282.29205163185554,238513.6653877119,240.16421992192537,284.42135737944716,393158.32176711847,243.19025883378004,108783.38294653849,243.19025883378004,108783.38294653849,0,1,2,1,0,1,2,3
0.075999999999999998,282.45734145503337,238334.04821478445,240.94425666894864,284.55076412259126,392898.59049494617,243.9441915714248,108734.04709089265,243.94419157142477,108734.04709089265,0,1,2,1,0,1,2,3
0.076999999999999999,282.62162690783265,238162.37767160838,241.71661516175161,284.68119551783064,392649.48629338219,244.68939746298585,108686.87546024763,244.68939746298582,108686.87546024763,0,1,2,1,0,1,2,3
0.078,282.78496274312334,237998.19868417399,242.4811235313588,284.81252178828601,392410.50354863878,245.42586839417208,108641.70337310313,245.42586839417206,108641.70337310316,0,1,2,1,0,1,2,3
0.079000000000000001,282.94739535927937,237841.08790502269,243.23764265097324,284.94461992703231,392181.16076811933,246.15360963412584,108598.38494214338,246.15360963412581,108598.3849421434,0,1,2,1,0,1,2,3
0.080000000000000002,283.10896345141225,237690.65105623612,243.98606222480998,285.07737342223339,391960.99956462171,246.87263802810639,108556.79061065296,246.87263802810637,108556.79061065297,0,1,2,1,0,1,2,3
0.081000000000000003,283.26969864361251,237546.52040470732,244.72629711931995,285.21067198758749,391749.58366216469,247.58298025863562,108516.80477143575,247.58298025863559,108516.8047714358,0,1,2,1,0,1,2,3
0.082000000000000003,283.42962611847645,237408.35255209499,245.45828418960772,285.34441129808835,391546.49792577222,248.28467141542998,108478.32383385608,248.28467141542998,108478.32383385608,0,1,2,1,0,1,2,3
0.083000000000000004,283.58876522798016,237275.82645534974,246.18197948610151,285.47849273218048,391351.34741847019,248.97775378091112,108441.25460011538,248.97775378091109,108441.25460011538,0,1,2,1,0,1,2,3
0.084000000000000005,283.74713008443808,237148.64161063897,246.89735573498083,285.61282311968682,391163.75648221833,249.66227575756113,108405.51284169524,249.6622757575611,108405.51284169524,0,1,2,1,0,1,2,3
0.085000000000000006,283.90473012145452,237026.5164618683,247.60440019746852,285.74731449802937,390983.36785314977,250.33829099290338,108371.02215502993,250.33829099290338,108371.02215502993,0,1,2,1,0,1,2,3
0.086000000000000007,284.06157062347228,236909.18695914175,248.3031127812788,285.88188387631124,390809.84180832136,251.00585762229511,108337.71298077794,251.00585762229511,108337.71298077794,0,1,2,1,0,1,2,3
0.087000000000000008,284.21765322761513,236796.40523287296,248.99350435136364,286.01645300622965,390642.85533955903,251.66503759255215,108305.52173132933,251.66503759255215,108305.52173132933,0,1,2,1,0,1,2,3
0.087999999999999995,284.37297638929033,236687.93840636444,249.67559527982519,286.15094816150759,390482.10136115859,252.31589609451859,108274.39006712285,252.31589609451859,108274.39006712285,0,1,2,1,0,1,2,3
0.088999999999999996,284.52753581123028,236583.56752320411,250.34941419107804,286.28529992592098,390327.28795125167,252.95850107970847,108244.26428580497,252.95850107970847,108244.26428580497,0,1,2,1,0,1,2,3
0.089999999999999997,284.6813248490115,236483.08654020278,251.01499681658197,286.41944298696217,390178.13761501119,253.59292282166911,108215.09477042222,253.59292282166911,108215.09477042222,0,1,2,1,0,1,2,3
0.090999999999999998,284.83433486595806,236386.30146121938,251.67238508555738,286.55331594156314,390034.38659463299,254.21923357621284,108186.83556881281,254.21923357621284,108186.83556881281,0,1,2,1,0,1,2,3
0.091999999999999998,284.98655556927446,236293.02950687503,252.32162626702493,286.68686110684899,389895.7841981696,254.83750725828764,108159.44399302787,254.83750725828764,108159.44399302787,0,1,2,1,0,1,2,3
0.092999999999999999,285.13797531343693,236203.09836302753,252.96277223933677,286.82002433912982,389762.09215980856,255.4478191676391,108132.88028157703,255.4478191676391,108132.88028157703,0,1,2,1,0,1,2,3
0.094,285.28858137290814,236116.34549358391,253.5958788594736,286.95275486081567,389633.08403010195,256.05024575283016,108107.10731032667,256.05024575283016,108107.10731032667,0,1,2,1,0,1,2,3
0.095000000000000001,285.43836016112328,236032.61755902763,254.22100548722128,287.08500510202578,389508.54462136072,256.64486443358271,108082.09037577623,256.64486443358265,108082.09037577623,0,1,2,1,0,1,2,3
0.096000000000000002,285.58729747339191,235951.76978853333,254.83821444223864,287.21673053559044,389388.26942826837,257.23175339745501,108057.79694650185,257.23175339745495,108057.79694650184,0,1,2,1,0,1,2,3
0.097000000000000003,285.73537870715052,235873.6653894661,255.44757050514943,287.34788951941579,389272.06407538679,257.81099140957923,108034.1964312468,257.81099140957923,108034.19643124675,0,1,2,1,0,1,2,3
0.098000000000000004,285.88258907136463,235798.17497605568,256.04914044299818,287.47844314225745,389159.74377716606,258.38265762998537,108011.2599567578,258.38265762998532,108011.25995675771,0,1,2,1,0,1,2,3
0.099000000000000005,286.02891374545993,235725.17611273529,256.64299271999039,287.60835508157993,389051.13284384989,258.9468315151193,107988.96024516245,258.94683151511924,107988.96024516242,0,1,2,1,0,1,2,3
0.10000000000000001,286.17433772334641,235654.55345227275,257.22919802257843,287.73759155456111,388946.06453104765,259.50359302366513,107967.27186292183,259.50359302366508,107967.27186292174,0,1,2,1,0,1,2,3
0.10100000000000001,286.31884645262295,235586.19732712943,257.80782760063499,287.86612104076687,388844.38004405436,260.05302197210051,107946.17043794686,260.05302197210051,107946.17043794683,0,1,2,1,0,1,2,3
0.10200000000000001,286.46242532829291,235520.00450052222,258.37895455801163,287.99391434646412,388745.92880490422,260.59519849103748,107925.63321227935,260.59519849103742,107925.63321227935,0,1,2,1,0,1,2,3
0.10300000000000001,286.60506036336056,235455.87679326042,258.94265238435923,288.12094430079452,388650.56736187002,261.13020252226397,107905.63842949517,261.13020252226397,107905.63842949517,0,1,2,1,0,1,2,3
0.10400000000000001,286.74673774955721,235393.72162719473,259.4989957462613,288.24718582828069,388558.15967697749,261.65811407149965,107886.16562319551,261.65811407149965,107886.16562319553,0,1,2,1,0,1,2,3
0.105,286.88744435256046,235333.45100035379,260.0480596217202,288.37261567965362,388468.57617177477,262.17901289718912,107867.19525661934,262.17901289718912,107867.19525661936,0,1,2,1,0,1,2,3
0.106,287.02716746339064,235274.98171131653,260.58991962085059,288.49721245711982,388381.69383435283,262.69297862576411,107848.70883619011,262.69297862576411,107848.70883619013,0,1,2,1,0,1,2,3
0.107,287.16589500806214,235218.2347996874,261.12465160559617,288.62095644785404,388297.39563909825,263.20009060318512,107830.68873625845,263.20009060318517,107830.68873625845,0,1,2,1,0,1,2,3
0.108,287.30361553966179,235163.1353870474,261.6523316820988,288.74382955316457,388215.57030774612,263.70042788766898,107813.11818434951,263.70042788766904,107813.11818434953,0,1,2,1,0,1,2,3
0.109,287.44031819904239,235109.61256176012,262.17303621586063,288.86581523096311,388136.11211796699,264.19406925361142,107795.98125489072,264.19406925361142,107795.98125489072,0,1,2,1,0,1,2,3
0.11,287.57599288266829,235057.59887976016,262.68684148483436,288.98689834781663,388058.92038971197,264.68109305500963,107779.26270318037,264.68109305500951,107779.26270318039,0,1,2,1,0,1,2,3
0.111,287.71063003474535,235007.0305924039,263.19382402880029,289.10706520224642,387983.89958118775,265.16157734828579,107762.94810233875,265.16157734828573,107762.94810233875,0,1,2,1,0,1,2,3
0.112,287.84422090687031,234957.84695663242,263.69406012364021,289.22630332959733,387910.95860741229,265.63559969843425,107747.02360625852,265.63559969843419,107747.02360625852,0,1,2,1,0,1,2,3
0.113,287.97675731427967,234909.9905503249,264.18762612507106,289.34460156375604,387840.01106948935,266.10323729825507,107731.47607828757,266.10323729825501,107731.47607828757,0,1,2,1,0,1,2,3
0.114,288.10823185447589,234863.40664838869,264.67459811066692,289.46194983788968,387770.97456259053,266.56456683145132,107716.29292855207,266.56456683145126,107716.29292855205,0,1,2,1,0,1,2,3
0.115,288.23863772690527,234818.04345508976,265.15505202379865,289.5783392487873,387703.77090785152,267.0196645313946,107701.4621635185,267.01966453139454,107701.46216351847,0,1,2,1,0,1,2,3
0.11600000000000001,288.36796886812738,234773.85160790916,265.62906349213279,289.69376187809547,387638.32553769043,267.46860609794049,107686.97228977177,267.46860609794049,107686.97228977177,0,1,2,1,0,1,2,3
0.11700000000000001,288.49621983748222,234730.78431978668,266.09670790068736,289.80821083307109,387574.56764153083,267.9114667338564,107672.8123415797,267.91146673385646,107672.81234157973,0,1,2,1,0,1,2,3
0.11800000000000001,288.62338587426103,234688.79704466925,266.55806026161366,289.92168012507443,387512.42975106998,268.34832108679768,107658.97180596805,268.34832108679768,107658.97180596806,0,1,2,1,0,1,2,3
0.11900000000000001,288.74946284945725,234647.84746077814,267.01319525012377,290.03416465165924,387451.84768296377,268.77924326167619,107645.44062993334,268.77924326167619,107645.44062993335,0,1,2,1,0,1,2,3
0.12,288.87444725024858,234607.89534850681,267.46218717278896,290.1456601461424,387392.76036927517,269.20430680712349,107632.20919551449,269.20430680712349,107632.2091955145,0,1,2,1,0,1,2,3
0.121,288.9983361901111,234568.90239674845,267.90510988999625,290.25616310563129,387335.10961341445,269.62358468349038,107619.26827271015,269.62358468349038,107619.26827271018,0,1,2,1,0,1,2,3
0.122,289.1211273460745,234530.83224487488,268.34203688228672,290.36567079307611,387278.84010141651,270.03714928704801,107606.60904142975,270.03714928704801,107606.60904142978,0,1,2,1,0,1,2,3
0.123,289.24281899114902,234493.65020168794,268.77304113030442,290.47418113507422,387223.89905392553,270.4450724013808,107594.22302399058,270.4450724013808,107594.22302399058,0,1,2,1,0,1,2,3
0.124,289.36340993106745,234457.32334096133,269.19819517054924,290.58169274991889,387170.23632521444,270.84742522297546,107582.10210689822,270.84742522297552,107582.10210689822,0,1,2,1,0,1,2,3
0.125,289.48289951962016,234421.82022468824,269.61757102135522,290.68820483792268,387117.80403146142,271.24427832394002,107570.23848949523,271.24427832393997,107570.23848949523,0,1,2,1,0,1,2,3
0.126,289.60128761609809,234387.11100178261,270.03124020678109,290.79371721796724,387066.55667628354,271.63570167075352,107558.62469666313,271.63570167075352,107558.6246966631,0,1,2,1,0,1,2,3
0.127,289.71857458184871,234353.16715106796,270.43927369912637,290.89823022238983,387016.45079636457,272.02176459219652,107547.25353287025,272.02176459219646,107547.25353287022,0,1,2,1,0,1,2,3
0.128,289.83476124818651,234319.96157288211,270.84174195679628,291.00174472898954,386967.44507049449,272.40253580042901,107536.11810061161,272.40253580042889,107536.11810061161,0,1,2,1,0,1,2,3
0.129,289.94984890589876,234287.46838148413,271.23871486096215,291.10426207818784,386919.50004081993,272.7780833624621,107525.21175628784,272.77808336246204,107525.21175628784,0,1,2,1,0,1,2,3
0.13,290.06383927946843,234255.66293150283,271.63026174443814,291.20578407827685,386872.57813144219,273.14847471298378,107514.52811962769,273.14847471298378,107514.52811962769,0,1,2,1,0,1,2,3
0.13100000000000001,290.17673450873542,234224.5217189953,272.01645136779888,291.30631296380511,386826.64350884134,273.51377664442992,107504.06105331163,273.51377664442992,107504.06105331166,0,1,2,1,0,1,2,3
0.13200000000000001,290.28853713176647,234194.02230893055,272.39735190194995,291.40585136497231,386781.6619792431,273.87405530092002,107493.8046473718,273.87405530092002,107493.80464737181,0,1,2,1,0,1,2,3
0.13300000000000001,290.39925006366462,234164.1433266619,272.77303093919403,291.50440230069358,386737.60096591787,274.22937618408565,107483.75321928931,274.22937618408565,107483.75321928934,0,1,2,1,0,1,2,3
0.13400000000000001,290.5088765781843,234134.86433501935,273.143555463165,291.60196912715952,386694.42933651834,274.57980413956989,107473.90128922256,274.57980413956994,107473.90128922263,0,1,2,1,0,1,2,3
0.13500000000000001,290.61742029473726,234106.16586505948,273.50899186039914,291.69855554939386,386652.11744183832,274.92540336685545,107464.24358443342,274.92540336685545,107464.24358443345,0,1,2,1,0,1,2,3
0.13600000000000001,290.72488515146784,234078.02928020013,273.86940589744052,291.79416556195036,386610.63691753166,275.2662374058367,107454.77501526852,275.2662374058367,107454.77501526855,0,1,2,1,0,1,2,3
0.13700000000000001,290.83127540109103,234050.43682428551,274.22486273488545,291.88880346880399,386569.96074992704,275.60236914871012,107445.49068237336,275.60236914871012,107445.49068237336,0,1,2,1,0,1,2,3
0.13800000000000001,290.93659557979328,234023.37148293704,274.57542689879421,291.98247382323086,386530.0630755389,275.93386082536136,107436.38585047449,275.93386082536136,107436.38585047449,0,1,2,1,0,1,2,3
0.13900000000000001,291.04085050572826,233996.81704052453,274.92116230675242,292.07518145023886,386490.91925504303,276.26077401828434,107427.45596039238,276.26077401828434,107427.4559603924,0,1,2,1,0,1,2,3
0.14000000000000001,291.14404524949458,233970.75795159178,275.26213223449946,292.16693139174225,386452.50569047959,276.58316964809461,107418.69660238198,276.58316964809461,107418.69660238197,0,1,2,1,0,1,2,3
0.14100000000000001,291.24618513502816,233945.17939487754,275.59839934158066,292.2577289282317,386414.79989649012,276.90110798831631,107410.10352762013,276.90110798831631,107410.1035276201,0,1,2,1,0,1,2,3
