"time","HeatCapacitor1.T"
0,293.14999999999998
0.040000000000000001,293.14999999999998
0.080000000000000002,293.14999999999998
0.12,293.15000000000003
0.16,293.15000000000015
0.20000000000000001,293.15000000000038
0.23999999999999999,293.1500000000006
0.28000000000000003,293.15000000000083
0.32000000000000001,293.15000000000111
0.35999999999999999,293.15000000000197
0.40000000000000002,293.15000000000293
0.44,293.1500000000039
0.47999999999999998,293.15000000000492
0.52000000000000002,293.15000000000589
0.56000000000000005,293.15000000000691
0.59999999999999998,293.15000000000794
0.64000000000000001,293.1500000000089
0.68000000000000005,293.15000000001169
0.71999999999999997,293.15000000001567
0.76000000000000001,293.15000000001965
0.80000000000000004,293.15000000002362
0.83999999999999997,293.1500000000276
0.88,293.15000000003158
0.92000000000000004,293.1500000000355
0.95999999999999996,293.15000000003948
1,293.15000000004346
1.04,293.15000000004744
1.0800000000000001,293.15000000005136
1.1200000000000001,293.15000000005534
1.1599999999999999,293.15000000005932
1.2,293.15000000006324
1.24,293.15000000006728
1.28,293.15000000007126
1.3200000000000001,293.15000000007797
1.3600000000000001,293.15000000009383
1.4000000000000001,293.15000000010969
1.4399999999999999,293.15000000012549
1.48,293.15000000014135
1.52,293.15000000015721
1.5600000000000001,293.15000000017307
1.6000000000000001,293.15000000018892
1.6400000000000001,293.15000000020478
1.6799999999999999,293.15000000022059
1.72,293.15000000023645
1.76,293.15000000025231
1.8,293.15000000026816
1.8400000000000001,293.15000000028397
1.8800000000000001,293.15000000029983
1.9199999999999999,293.15000000031569
1.96,293.15000000033154
2,293.1500000003474
2.04,293.15000000036321
2.0800000000000001,293.15000000037907
2.1200000000000001,293.15000000039493
2.1600000000000001,293.15000000041078
2.2000000000000002,293.15000000042664
2.2400000000000002,293.1500000004425
2.2800000000000002,293.15000000045836
2.3199999999999998,293.15000000047417
2.3599999999999999,293.15000000049002
2.3999999999999999,293.15000000050588
2.4399999999999999,293.15000000052174
2.48,293.1500000005376
2.52,293.15000000055346
2.5600000000000001,293.15000000056932
2.6000000000000001,293.15000000058512
2.6400000000000001,293.15000000062042
2.6800000000000002,293.15000000067806
2.7200000000000002,293.1500000007357
2.7600000000000002,293.15000000079334
2.8000000000000003,293.15000000085092
2.8399999999999999,293.15000000090862
2.8799999999999999,293.1500000009662
2.9199999999999999,293.15000000102384
2.96,293.15000000108148
3,293.15000000113912
3.04,293.15000000119676
3.0800000000000001,293.1500000012544
3.1200000000000001,293.15000000131198
3.1600000000000001,293.15000000136962
3.2000000000000002,293.15000000142726
3.2400000000000002,293.1500000014849
3.2800000000000002,293.15000000154254
3.3200000000000003,293.15000000160018
3.3599999999999999,293.15000000165782
3.3999999999999999,293.1500000017154
3.4399999999999999,293.15000000177309
3.48,293.15000000183068
3.52,293.15000000188832
3.5600000000000001,293.15000000194595
3.6000000000000001,293.15000000200359
3.6400000000000001,293.15000000206123
3.6800000000000002,293.15000000211887
3.7200000000000002,293.15000000217645
3.7600000000000002,293.15000000223409
3.8000000000000003,293.15000000229173
3.8399999999999999,293.15000000234937
3.8799999999999999,293.15000000240701
3.9199999999999999,293.15000000246465
3.96,293.15000000252229
4,293.15000000257987
4.04,293.15000000263757
4.0800000000000001,293.15000000269515
4.1200000000000001,293.15000000275279
4.1600000000000001,293.15000000281043
4.2000000000000002,293.15000000286807
4.2400000000000002,293.15000000292571
4.2800000000000002,293.15000000298335
4.3200000000000003,293.15000000304093
4.3600000000000003,293.15000000309863
4.4000000000000004,293.15000000315621
4.4400000000000004,293.15000000321385
4.4800000000000004,293.15000000327149
4.5200000000000005,293.15000000332913
4.5600000000000005,293.15000000338677
4.6000000000000005,293.1500000034444
4.6399999999999997,293.15000000350204
4.6799999999999997,293.15000000355963
4.7199999999999998,293.15000000361732
4.7599999999999998,293.1500000036749
4.7999999999999998,293.15000000373254
4.8399999999999999,293.15000000379018
4.8799999999999999,293.15000000384782
4.9199999999999999,293.1500000039054
4.96,293.1500000039631
5,293.15000000402068
5,293.15000000402068
5.04,293.15000000407827
5.0800000000000001,293.15000000413596
5.1200000000000001,293.15000000419354
5.1600000000000001,293.15000000425124
5.2000000000000002,293.15000000430882
5.2400000000000002,293.15000000436646
5.2800000000000002,293.1500000044241
5.3200000000000003,293.15000000448174
5.3600000000000003,293.15000000453938
5.4000000000000004,293.15000000459696
5.4400000000000004,293.15000000465466
5.4800000000000004,293.15000000471224
5.5200000000000005,293.15000000476988
5.5600000000000005,293.15000000482752
5.6000000000000005,293.15000000488516
5.6399999999999997,293.15000000494274
5.6799999999999997,293.15000000500044
5.7199999999999998,293.15000000505802
5.7599999999999998,293.15000000511566
5.7999999999999998,293.1500000051733
5.8399999999999999,293.15000000523094
5.8799999999999999,293.15000000528858
5.9199999999999999,293.15000000534621
5.96,293.15000000540385
6,293.15000000546144
6.04,293.15000000551913
6.0800000000000001,293.15000000557671
6.1200000000000001,293.15000000563435
6.1600000000000001,293.15000000569199
6.2000000000000002,293.15000000574963
6.2400000000000002,293.15000000580721
6.2800000000000002,293.15000000586491
6.3200000000000003,293.15000000592249
6.3600000000000003,293.15000000598019
6.4000000000000004,293.15000000603777
6.4400000000000004,293.15000000609541
6.4800000000000004,293.15000000615305
6.5200000000000005,293.15000000621069
6.5600000000000005,293.15000000626833
6.6000000000000005,293.15000000632597
6.6400000000000006,293.15000000638361
6.6799999999999997,293.15000000644119
6.7199999999999998,293.15000000649883
6.7599999999999998,293.15000000655647
6.7999999999999998,293.15000000661411
6.8399999999999999,293.15000000667175
6.8799999999999999,293.15000000672939
6.9199999999999999,293.15000000678697
6.96,293.15000000684466
7,293.15000000690225
7.04,293.15000000695989
7.0800000000000001,293.15000000701752
7.1200000000000001,293.15000000707516
7.1600000000000001,293.1500000071328
7.2000000000000002,293.15000000719044
7.2400000000000002,293.15000000724808
7.2800000000000002,293.15000000730572
7.3200000000000003,293.15000000736336
7.3600000000000003,293.15000000742094
7.4000000000000004,293.15000000747858
