"time","damper1.s_rel","damper1.v_rel","damper2.s_rel","damper2.v_rel","springDamper3.s_rel","springDamper3.v_rel"
0.023,0.825081061340048,-5.62702653350121,0.825096400193068,-5.62520685561322,0.825096400193068,-5.62520685561322
0.0235,0.822285017997132,-5.55712544992832,0.822301283080369,-5.55524077742509,0.822301283080369,-5.55524077742509
0.024,0.819523708674139,-5.48809271685348,0.819540932624744,-5.48614247677438,0.819540932624744,-5.48614247677438
0.0245,0.816796704678533,-5.41991761696333,0.816814920403288,-5.41790126025281,0.816814920403288,-5.41790126025281
0.025,0.814103583399903,-5.35258958499758,0.814122824060416,-5.35050658589202,0.814122824060416,-5.35050658589202
0.0255,0.811443928309962,-5.28609820774906,0.811464227307861,-5.28394806316353,0.811464227307861,-5.28394806316353
0.026,0.808817301553511,-5.22043253883779,0.808838692621668,-5.21821477149739,0.808838692621668,-5.21821477149739
0.0265,0.806223294353326,-5.15558235883316,0.806245811452095,-5.15329651351824,0.806245811452095,-5.15329651351824
0.027,0.803661513470194,-5.09153783675486,0.80368519073603,-5.08918347839594,0.80368519073603,-5.08918347839594
0.0275,0.801131561212479,-5.02828903031199,0.801156432983884,-5.02586574481579,0.801156432983884,-5.02586574481579
0.028,0.798633045522485,-4.96582613806212,0.798659146326935,-4.96333353175958,0.798659146326935,-4.96333353175958
0.0285,0.796165579976452,-4.90413949941131,0.796192944517332,-4.90157719850563,0.796192944517332,-4.90157719850563
0.029,0.79372875918939,-4.84321897973476,0.793757422427203,-4.84058663308823,0.793757422427203,-4.84058663308823
0.0295,0.791322199103237,-4.78305497758092,0.791352196182378,-4.78035225403264,0.791352196182378,-4.78035225403264
0.03,0.788945535487196,-4.72363838717991,0.788976901668469,-4.72086497306704,0.788976901668469,-4.72086497306704
0.0305,0.786598398338039,-4.66495995845098,0.786631169029311,-4.66211555860521,0.786631169029311,-4.66211555860521
0.031,0.784280422763921,-4.60701056909804,0.784314633509057,-4.60409490636456,0.784314633509057,-4.60409490636456
0.0315,0.781991248984385,-4.54978122460964,0.782026935452178,-4.54679403936612,0.782026935452178,-4.54679403936612
0.032,0.779730508169087,-4.49326270422717,0.779767706194473,-4.49020375577497,0.779767706194473,-4.49020375577497
0.0325,0.777497842938286,-4.43744607345715,0.777536588487875,-4.43431513870223,0.777536588487875,-4.43431513870223
0.033,0.775292912712387,-4.38232281780968,0.775333241830238,-4.37911968923615,0.775333241830238,-4.37911968923615
0.0335,0.773115374093661,-4.32788435234153,0.773157322919491,-4.32460883857897,0.773157322919491,-4.32460883857897
0.034,0.770964888436845,-4.27412221092114,0.771008493196288,-4.27077413631107,0.771008493196288,-4.27077413631107
0.0345,0.768841121849148,-4.22102804622872,0.768886418844008,-4.21760725039098,0.768886418844008,-4.21760725039098
0.035,0.766743734327661,-4.16859335819153,0.766790759964848,-4.16509969699124,0.766790759964848,-4.16509969699124
0.0355,0.764672393210814,-4.11680983027036,0.764721183983382,-4.11324317505049,0.764721183983382,-4.11324317505049
0.036,0.762626782687093,-4.06566956717734,0.762677375121427,-4.06202980276549,0.762677375121427,-4.06202980276549
0.0365,0.760606584381644,-4.01516460954111,0.760659015053763,-4.01145163475912,0.760659015053763,-4.01145163475912
0.037,0.758611484357624,-3.96528710894062,0.758665789884559,-3.9615008362115,0.758665789884559,-3.9615008362115
0.0375,0.756641173116203,-3.9160293279051,0.756697390147375,-3.91216968286004,0.756697390147375,-3.91216968286004
0.038,0.754695335668782,-3.86738339171956,0.754753500911934,-3.86345031406524,0.754753500911934,-3.86345031406524
0.0385,0.752773661428522,-3.81934153571305,0.752833811641227,-3.81533497884316,0.752833811641227,-3.81533497884316
0.039,0.75087585870905,-3.77189646772625,0.750938030639743,-3.76781639649248,0.750938030639743,-3.76781639649248
0.0395,0.749001632231972,-3.72504080579932,0.749065862639276,-3.72088719713771,0.749065862639276,-3.72088719713771
0.04,0.747150690837526,-3.67876727093815,0.747217016482742,-3.67454011351662,0.747217016482742,-3.67454011351662
0.0405,0.745322747484577,-3.63306868711442,0.745391205124176,-3.62876798098028,0.745391205124176,-3.62876798098028
0.041,0.743517510633402,-3.58793776583507,0.743588137040665,-3.58356352313538,0.743588137040665,-3.58356352313538
0.0415,0.741734690303509,-3.54336725758774,0.741807522269669,-3.53891950253552,0.741807522269669,-3.53891950253552
0.042,0.739974016768491,-3.49935041921228,0.740049091040641,-3.49482918572506,0.740049091040641,-3.49482918572506
0.0425,0.738235216037521,-3.45588040093803,0.738312569339462,-3.4512857333291,0.738312569339462,-3.4512857333291
0.043,0.736518017927414,-3.41295044818535,0.736597686953194,-3.40828240084995,0.736597686953194,-3.40828240084995
0.0435,0.734822156062621,-3.37055390156554,0.734904177470077,-3.36581253866718,0.734904177470077,-3.36581253866718
0.044,0.73314736264065,-3.32868406601625,0.733231773061826,-3.32386946180383,0.733231773061826,-3.32386946180383
0.0445,0.731493369218549,-3.28733423046374,0.731580205267582,-3.28244646949405,0.731580205267582,-3.28244646949405
0.045,0.729859923257501,-3.24649808143753,0.729949221485154,-3.24153725680329,0.729949221485154,-3.24153725680329
0.0455,0.72824676973996,-3.20616924349901,0.728338566647435,-3.20113545727288,0.728338566647435,-3.20113545727288
0.046,0.726653656824265,-3.16634142060662,0.726747988858781,-3.16123478360361,0.726747988858781,-3.16123478360361
0.0465,0.725080335801028,-3.12700839502571,0.725177239351541,-3.12182902657078,0.725177239351541,-3.12182902657078
0.047,0.723526561049531,-3.08816402623829,0.723626072442587,-3.08291205393927,0.723626072442587,-3.08291205393927
0.0475,0.721992089994114,-3.04980224985285,0.722094245489855,-3.04447780937862,0.722094245489855,-3.04447780937862
0.048,0.720476683051542,-3.01191707628855,0.720581518839866,-3.0065203111533,0.720581518839866,-3.0065203111533
0.0485,0.718980100748867,-2.97450251872169,0.719087652952483,-2.96903358035681,0.719087652952483,-2.96903358035681
0.049,0.717502110653805,-2.93755276634514,0.717612415314836,-2.93201181348276,0.717612415314836,-2.93201181348276
0.0495,0.716042481496481,-2.90106203741204,0.716155574577093,-2.8954492360541,0.716155574577093,-2.8954492360541
0.05,0.714600984769892,-2.86502461924731,0.714716902149148,-2.85934014247639,0.714716902149148,-2.85934014247639
0.0505,0.71317739468228,-2.829434867057,0.713296172153144,-2.82367889485276,0.713296172153144,-2.82367889485276
0.051,0.711771488109508,-2.79428720273771,0.711893161376004,-2.78845992179903,0.711893161376004,-2.78845992179903
0.0515,0.710383044547437,-2.75957611368593,0.710507649221952,-2.75367771725872,0.710507649221952,-2.75367771725872
0.052,0.709011846064299,-2.72529615160748,0.70913941766504,-2.71932683931811,0.70913941766504,-2.71932683931811
0.0525,0.707657683373504,-2.69144208433761,0.707788257297666,-2.6854020611768,0.707788257297666,-2.6854020611768
0.053,0.70632034554061,-2.65800863851526,0.706453957078603,-2.65189811525921,0.706453957078603,-2.65189811525921
0.0535,0.704999620452817,-2.62499051132044,0.705136304800577,-2.61880970488538,0.705136304800577,-2.61880970488538
0.054,0.703695301535172,-2.5923825383793,0.703835093779617,-2.58613167123656,0.703835093779617,-2.58613167123656
0.0545,0.702407184745413,-2.56017961863532,0.70255011986186,-2.55385891864535,0.70255011986186,-2.55385891864535
0.055,0.701135068537379,-2.52837671343449,0.701281181387063,-2.52198641368492,0.701281181387063,-2.52198641368492
0.0555,0.699878753824419,-2.49696884561047,0.700028079152115,-2.4905091842584,0.700028079152115,-2.4905091842584
0.056,0.698638043942793,-2.46595109856983,0.698790616374556,-2.4594223186881,0.698790616374556,-2.4594223186881
0.0565,0.697412745467515,-2.43531863668787,0.697568599504865,-2.42872098599031,0.697568599504865,-2.42872098599031
0.057,0.696202669774564,-2.40506674436412,0.696361839781933,-2.39840047469983,0.696361839781933,-2.39840047469983
0.0575,0.695007625491349,-2.37519063728373,0.695170145715809,-2.36845600523968,0.695170145715809,-2.36845600523968
0.058,0.693827425848949,-2.34568564622374,0.693993330408406,-2.33888291264552,0.693993330408406,-2.33888291264552
0.0585,0.692661886390142,-2.31654715975356,0.692831209271289,-2.30967658960178,0.692831209271289,-2.30967658960178
0.059,0.691510824936679,-2.28777062341697,0.691683599993043,-2.28083248562717,0.691683599993043,-2.28083248562717
0.0595,0.690374061556562,-2.25935153891406,0.690550322506641,-2.25234610626017,0.690550322506641,-2.25234610626017
0.06,0.689251418531327,-2.23128546328318,0.68943119895681,-2.22421301224454,0.68943119895681,-2.22421301224454
0.0605,0.688142720323316,-2.2035680080829,0.688326053667401,-2.19642881871478,0.688326053667401,-2.19642881871478
0.061,0.687047795335833,-2.17619488339583,0.687234714893381,-2.16898923892579,0.687234714893381,-2.16898923892579
0.0615,0.685966471841732,-2.14916179604331,0.686157010768092,-2.14188998309678,0.686157010768092,-2.14188998309678
0.062,0.68489858063444,-2.122464515861,0.685092771942019,-2.1151268242746,0.685092771942019,-2.1151268242746
0.0625,0.683843954864536,-2.0960988716134,0.684041831420056,-2.08869559427211,0.684041831420056,-2.08869559427211
0.063,0.682802429734491,-2.07006074336228,0.683004024257594,-2.06259217608234,0.683004024257594,-2.06259217608234
0.0635,0.681773842467715,-2.04434606169289,0.681979187529644,-2.03681250310795,0.681979187529644,-2.03681250310795
0.064,0.680758032277603,-2.01895080694008,0.680967160299968,-2.01135255839066,0.680967160299968,-2.01135255839066
0.0645,0.679754840336579,-1.99387100841448,0.679967783590203,-1.98620837384073,0.679967783590203,-1.98620837384073
0.065,0.678764110565941,-1.96910276414854,0.678980901166046,-1.96137604985984,0.678980901166046,-1.96137604985984
0.0655,0.677785688843727,-1.94464222109319,0.678006358748667,-1.93685173565826,0.678006358748667,-1.93685173565826
0.066,0.676819421476911,-1.92048553692279,0.677044002493823,-1.91263159129347,0.677044002493823,-1.91263159129347
0.0665,0.67586515742636,-1.89662893565901,0.676093681206599,-1.88871184295002,0.676093681206599,-1.88871184295002
0.067,0.674922747489095,-1.87306868722738,0.675155245527345,-1.86508876262054,0.675155245527345,-1.86508876262054
0.0675,0.673992044268999,-1.84980110672499,0.674228547902452,-1.84175866737637,0.674228547902452,-1.84175866737637
0.068,0.673072902147523,-1.82682255368808,0.673313442555136,-1.81871791863822,0.673313442555136,-1.81871791863822
0.0685,0.672165177254387,-1.80412943135968,0.672409785456211,-1.79596292144681,0.672409785456211,-1.79596292144681
0.069,0.671268727617792,-1.78171819044481,0.671517434473644,-1.77349012819566,0.671517434473644,-1.77349012819566
0.0695,0.670383416338016,-1.75958540845042,0.670636252533181,-1.75129611752006,0.670636252533181,-1.75129611752006
0.07,0.669509102796771,-1.73772756991929,0.66976609886346,-1.7293773757758,0.66976609886346,-1.7293773757758
0.0705,0.66864565028156,-1.71614125703901,0.66890683658927,-1.70773048656633,0.66890683658927,-1.70773048656633
0.071,0.667792923738907,-1.69482309347267,0.668058330493889,-1.68635207489084,0.668058330493889,-1.68635207489084
0.0715,0.666950789748099,-1.67376974370248,0.667220446992882,-1.66523880649037,0.667220446992882,-1.66523880649037
0.072,0.666119116494931,-1.65297791237329,0.666393054107913,-1.64438738719401,0.666393054107913,-1.64438738719401
0.0725,0.665297773745449,-1.63244434363623,0.665576021440545,-1.62379456226506,0.665576021440545,-1.62379456226506
0.073,0.664486632819689,-1.61216582049224,0.664769220146044,-1.6034571157472,0.664769220146044,-1.6034571157472
0.0735,0.663685569244889,-1.59213923112224,0.66397252557636,-1.583371936433,0.66397252557636,-1.583371936433
0.074,0.662894457716322,-1.57236144290805,0.663185812260276,-1.56353589256885,0.663185812260276,-1.56353589256885
0.0745,0.662113173517605,-1.55282933794012,0.662408955318218,-1.54394586716852,0.662408955318218,-1.54394586716852
0.075,0.661341594478784,-1.53353986196962,0.661641832412786,-1.52459880669826,0.661641832412786,-1.52459880669826
0.0755,0.66057959991942,-1.51448999798549,0.660884322695852,-1.50549169479653,0.660884322695852,-1.50549169479653
0.076,0.659827070625758,-1.49567676564396,0.660136306785789,-1.48662155170549,0.660136306785789,-1.48662155170549
0.0765,0.659083888827916,-1.47709722069791,0.659397666744699,-1.46798543370265,0.659397666744699,-1.46798543370265
0.077,0.658349938177055,-1.45874845442639,0.658668286055633,-1.44958043253243,0.658668286055633,-1.44958043253243
0.0775,0.657625104482826,-1.44062761207067,0.657948050357341,-1.43140369374525,0.657948050357341,-1.43140369374525
0.078,0.656909276271935,-1.42273190679839,0.65723684800078,-1.41345243058807,0.65723684800078,-1.41345243058807
0.0785,0.656202340157782,-1.40505850394455,0.656534565435458,-1.39572380884787,0.656534565435458,-1.39572380884787
0.079,0.655504185642468,-1.38760464106172,0.655841091994053,-1.37821506627529,0.655841091994053,-1.37821506627529
0.0795,0.654814703583682,-1.37036758959206,0.655156318364798,-1.36092347445558,0.655156318364798,-1.36092347445558
0.08,0.654133786174422,-1.35334465436056,0.654480136571251,-1.34384633830357,0.654480136571251,-1.34384633830357
0.0805,0.653461326922732,-1.3365331730683,0.653812439952064,-1.3269809955588,0.653812439952064,-1.3269809955588
0.081,0.652797220631429,-1.31993051578572,0.653153123140753,-1.31032481628052,0.653153123140753,-1.31032481628052
0.0815,0.652141363377836,-1.30353408444591,0.652502082045468,-1.29387520234276,0.652502082045468,-1.29387520234276
0.082,0.651493654361705,-1.28734135904262,0.651859215690698,-1.27762963340315,0.651859215690698,-1.27762963340315
0.0825,0.650853991500883,-1.27134978752209,0.651224421827663,-1.26158555733865,0.651224421827663,-1.26158555733865
0.083,0.650222274648207,-1.25555686620517,0.650597600140399,-1.24574047026911,0.650597600140399,-1.24574047026911
0.0835,0.649598405060322,-1.23996012650805,0.649978651716333,-1.23009190334304,0.649978651716333,-1.23009190334304
0.084,0.648982285200631,-1.22455713001578,0.64936747884986,-1.21463741783472,0.64936747884986,-1.21463741783472
0.0845,0.64837381872073,-1.20934546801826,0.648763985023815,-1.19937460468178,0.648763985023815,-1.19937460468178
0.085,0.647772910441847,-1.19432276104619,0.648168074890939,-1.18430108402274,0.648168074890939,-1.18430108402274
0.0855,0.64717946633628,-1.17948665840702,0.647579654255358,-1.16941450473451,0.647579654255358,-1.16941450473451
0.086,0.64659339439863,-1.16483485996576,0.646998630940956,-1.15471256610709,0.646998630940956,-1.15471256610709
0.0865,0.646014603526554,-1.15036508816386,0.646424913675736,-1.14019298999721,0.646424913675736,-1.14019298999721
0.087,0.645443002569579,-1.13607506423948,0.645858411143693,-1.12585349716318,0.645858411143693,-1.12585349716318
0.0875,0.644878502169971,-1.12196255424927,0.645299033819684,-1.11169185306308,0.645299033819684,-1.11169185306308
0.088,0.644321014058753,-1.10802535146883,0.6447466932677,-1.09770585033974,0.6447466932677,-1.09770585033974
0.0885,0.643770451038729,-1.09426127596822,0.64420130212392,-1.08389330839771,0.64420130212392,-1.08389330839771
0.089,0.643226726967498,-1.08066817418747,0.643662774079757,-1.07025207298009,0.643662774079757,-1.07025207298009
0.0895,0.642689756740483,-1.06724391851207,0.643131023864904,-1.05678001574548,0.643131023864904,-1.05678001574548
0.09,0.642159456476027,-1.05398641190067,0.642605967431823,-1.04347503887258,0.642605967431823,-1.04347503887258
0.0905,0.641635745000424,-1.04089362501062,0.642087523435947,-1.03033511200618,0.642087523435947,-1.03033511200618
0.091,0.641118539233246,-1.02796348083116,0.641575608635865,-1.01735815744591,0.641575608635865,-1.01735815744591
0.0915,0.640607758316468,-1.01519395791171,0.641070142009109,-1.00454215287612,0.641070142009109,-1.00454215287612
0.092,0.640103322378008,-1.0025830594502,0.640571043519651,-0.991885100602563,0.640571043519651,-0.991885100602563
0.0925,0.63960515251649,-0.990128812912255,0.640078234102691,-0.979385027172843,0.640078234102691,-0.979385027172843
0.093,0.639113170786017,-0.977829269650434,0.639591635649448,-0.96703998299674,0.639591635649448,-0.96703998299674
0.0935,0.638627300180936,-0.965682504523406,0.639111170991952,-0.954848041966605,0.639111170991952,-0.954848041966605
0.094,0.638147464620606,-0.953686615515166,0.638636763887836,-0.942807301077734,0.638636763887836,-0.942807301077734
0.0945,0.637673590368796,-0.941839759219901,0.638168340435327,-0.930915915746557,0.638168340435327,-0.930915915746557
0.095,0.637205603127644,-0.930140078191108,0.637705826176148,-0.919172027499158,0.637705826176148,-0.919172027499158
0.0955,0.636743429315287,-0.918585732882174,0.637249147369174,-0.907573795761763,0.637249147369174,-0.907573795761763
0.096,0.63628699667255,-0.907174916813758,0.636798231595239,-0.896119412956526,0.636798231595239,-0.896119412956526
0.0965,0.63583623382185,-0.895905845546249,0.636353007317365,-0.884807093524986,0.636353007317365,-0.884807093524986
0.097,0.635391070253637,-0.884776756340925,0.635913403867227,-0.873635073590211,0.635913403867227,-0.873635073590211
0.0975,0.634951436312845,-0.873785907821128,0.635479351431616,-0.86260161061894,0.635479351431616,-0.86260161061894
0.098,0.634517263185337,-0.862931579633423,0.635050781038908,-0.851704983083724,0.635050781038908,-0.851704983083724
0.0985,0.634088483383276,-0.852212084581915,0.634627625043045,-0.840943502543256,0.634627625043045,-0.840943502543256
0.099,0.633665030744429,-0.841625768610742,0.634209817122821,-0.830315513624419,0.634209817122821,-0.830315513624419
0.0995,0.633246838317956,-0.831170957948911,0.633797290173593,-0.819819341399528,0.633797290173593,-0.819819341399528
0.1,0.63283384073338,-0.820846018334517,0.633389978669572,-0.809453350349045,0.633389978669572,-0.809453350349045
0.1005,0.63242597341983,-0.810649335495745,0.63298781788524,-0.799215924928082,0.63298781788524,-0.799215924928082
0.101,0.632023172593864,-0.800579314846618,0.632590743883188,-0.789105469262973,0.632590743883188,-0.789105469262973
0.1015,0.63162537524731,-0.79063438118275,0.632198693501965,-0.77912040684785,0.632198693501965,-0.77912040684785
0.102,0.631232519135084,-0.780812978377096,0.631811604343918,-0.769259180241216,0.631811604343918,-0.769259180241216
0.1025,0.630844542763028,-0.771113569075702,0.631429414763035,-0.759520250762525,0.631429414763035,-0.759520250762525
0.103,0.630461386716194,-0.761534667904854,0.631052065189848,-0.749902131561558,0.631052065189848,-0.749902131561558
0.1035,0.630082990389408,-0.752074759735213,0.630679494870271,-0.740403306220159,0.630679494870271,-0.740403306220159
0.104,0.629709294577857,-0.742732364446423,0.630311644449595,-0.731022293248559,0.630311644449595,-0.731022293248559
0.1045,0.629340240860154,-0.733506021503867,0.629948455357111,-0.721757630725496,0.629948455357111,-0.721757630725496
0.105,0.628975771527481,-0.724394288187019,0.6295898697354,-0.712607874533445,0.6295898697354,-0.712607874533445
0.1055,0.628615829572548,-0.7153957393137,0.629235830429318,-0.703571598083591,0.629235830429318,-0.703571598083591
0.106,0.628260358678573,-0.70650896696433,0.628886280974974,-0.694647392040782,0.628886280974974,-0.694647392040782
0.1065,0.627909303208247,-0.697732580206189,0.628541165588714,-0.685833864048499,0.628541165588714,-0.685833864048499
0.107,0.627562608857505,-0.689065221437635,0.628200429819284,-0.677129655006891,0.628200429819284,-0.677129655006891
0.1075,0.627220221656563,-0.680505541414075,0.627864019551282,-0.668533414198854,0.627864019551282,-0.668533414198854
0.108,0.626882087676828,-0.672052191920704,0.627531880712754,-0.660043791991854,0.627531880712754,-0.660043791991854
0.1085,0.626548154056807,-0.663703851420181,0.627203960298603,-0.651659465381981,0.627203960298603,-0.651659465381981
0.109,0.626218368579671,-0.655459214491774,0.62688020594916,-0.64337912747519,0.62688020594916,-0.64337912747519
0.1095,0.625892679663276,-0.647316991581909,0.626560565940216,-0.635201487238456,0.626560565940216,-0.635201487238456
0.11,0.625571036350189,-0.639275908754727,0.626244989173051,-0.627125269250924,0.626244989173051,-0.627125269250924
0.1105,0.625253388297705,-0.631334707442632,0.625933425164465,-0.619149213455068,0.625933425164465,-0.619149213455068
0.111,0.624939685943674,-0.623492148591855,0.625625824212189,-0.611272079285418,0.625625824212189,-0.611272079285418
0.1115,0.624629881163265,-0.615747029081645,0.62532213805009,-0.603492662022254,0.62532213805009,-0.603492662022254
0.112,0.624323924861035,-0.608098121525891,0.625022317445911,-0.595809732831562,0.625022317445911,-0.595809732831562
0.1125,0.624021769207971,-0.600544230199276,0.624726314433013,-0.588222094469014,0.624726314433013,-0.588222094469014
0.113,0.62372336695908,-0.593084173977013,0.624434081629561,-0.58072856428698,0.624434081629561,-0.58072856428698
0.1135,0.623428671444428,-0.585716786110708,0.624145572229566,-0.573327974010883,0.624145572229566,-0.573327974010883
0.114,0.623137636560169,-0.578440914004224,0.623860739993923,-0.566019169515565,0.623860739993923,-0.566019169515565
0.1145,0.622850216759581,-0.57125541898954,0.623579539241453,-0.558801010601647,0.623579539241453,-0.558801010601647
0.115,0.622566367044104,-0.564159176102614,0.623301924839942,-0.551672370771891,0.623301924839942,-0.551672370771891
0.1155,0.622286043814861,-0.557151095371521,0.623027853055771,-0.544632158437889,0.623027853055771,-0.544632158437889
0.116,0.622009203023042,-0.550230075576046,0.622757279708373,-0.537679270855458,0.622757279708373,-0.537679270855458
0.1165,0.621735801203984,-0.543395030099601,0.622490161202011,-0.53081261987771,0.622490161202011,-0.53081261987771
0.117,0.621465795613785,-0.536644890344633,0.622226454662078,-0.524031135357108,0.622226454662078,-0.524031135357108
0.1175,0.621199144029949,-0.529978600748741,0.621966117736165,-0.517333760180208,0.621966117736165,-0.517333760180208
0.118,0.620935804743345,-0.523395118583641,0.62170910858603,-0.510719450067039,0.62170910858603,-0.510719450067039
0.1185,0.620675736550165,-0.516893413754136,0.621455385879552,-0.504187173370482,0.621455385879552,-0.504187173370482
0.119,0.620418898743883,-0.510472468597077,0.6212049087827,-0.49773591087565,0.6212049087827,-0.49773591087565
0.1195,0.620165251448581,-0.504131286214536,0.620957637292188,-0.491364664103037,0.620957637292188,-0.491364664103037
0.12,0.619914755438096,-0.497868885952409,0.620713532054968,-0.485072450802938,0.620713532054968,-0.485072450802938
0.1205,0.619667371145428,-0.491684278635709,0.620472553379568,-0.478858280278747,0.620472553379568,-0.478858280278747
0.121,0.619423059898681,-0.485576497467028,0.620234662469596,-0.47272118417493,0.620234662469596,-0.47272118417493
0.1215,0.619181783498427,-0.479544587460694,0.619999821001924,-0.466660205948562,0.619999821001924,-0.466660205948562
0.122,0.618943504210473,-0.473587605261825,0.619767991119449,-0.460674400688719,0.619767991119449,-0.460674400688719
0.1225,0.618708184758615,-0.467704618965371,0.61953913542386,-0.454762834935853,0.61953913542386,-0.454762834935853
0.123,0.618475788317406,-0.461894707935154,0.619313216968397,-0.448924586501185,0.619313216968397,-0.448924586501185
0.1235,0.61824627850562,-0.456156962640511,0.619090199251325,-0.443158744303619,0.619090199251325,-0.443158744303619
0.124,0.618019620263407,-0.45049050658517,0.618870047091538,-0.437464430224937,0.618870047091538,-0.437464430224937
0.1245,0.61779577762854,-0.444894440713512,0.618652724408688,-0.431840743701932,0.618652724408688,-0.431840743701932
