"time","inertiaIn.phi","inertiaIn.w","oneWayClutch.phi_rel","oneWayClutch.w_rel"
0,0,-0.5,0,0.5
0.0005,-0.000249995816627074,-0.499976438253499,0.000249995816627074,0.499976438253499
0.001,-0.000499968242901575,-0.49990575509336,0.000499968242901575,0.49990575509336
0.0015,-0.000749893673455052,-0.499787956941192,0.000749893673455052,0.499787956941192
0.002,-0.000999748427145034,-0.499623054377768,0.000999748427145034,0.499623054377768
0.0025,-0.00124950895722009,-0.499411063682813,0.00124950895722009,0.499411063682813
0.003,-0.00149915173843709,-0.499152003140308,0.00149915173843709,0.499152003140308
0.0035,-0.00174865320360637,-0.498845895384577,0.00174865320360637,0.498845895384577
0.004,-0.00199798986897082,-0.498492771640466,0.00199798986897082,0.498492771640466
0.0045,-0.00224713827300199,-0.498092669380141,0.00224713827300199,0.498092669380141
0.005,-0.00249607491088869,-0.497645617651106,0.00249607491088869,0.497645617651106
0.0055,-0.00274477631596181,-0.49715165477732,0.00274477631596181,0.49715165477732
0.006,-0.00299321908386043,-0.496610835797226,0.00299321908386043,0.496610835797226
0.0065,-0.00324137971418819,-0.496023189987283,0.00324137971418819,0.496023189987283
0.007,-0.00348923474049113,-0.495388755729164,0.00348923474049113,0.495388755729164
0.0075,-0.00373676105611498,-0.494707636961809,0.00373676105611499,0.494707636961809
0.008,-0.00398393514463888,-0.493979862962673,0.00398393514463888,0.493979862962673
0.0085,-0.00423073359570988,-0.493205482335312,0.00423073359570988,0.493205482335312
0.009,-0.00447713328944767,-0.492384586731783,0.00447713328944767,0.492384586731783
0.0095,-0.00472311105736326,-0.491517260676978,0.00472311105736326,0.491517260676978
0.01,-0.00496864347677613,-0.490603551425378,0.00496864347677613,0.490603551425378
0.0105,-0.00521370736761627,-0.489643538187375,0.00521370736761627,0.489643538187375
0.011,-0.00545827998241983,-0.488637350580881,0.00545827998241983,0.488637350580881
0.0115,-0.00570233790475846,-0.487585040275674,0.00570233790475846,0.487585040275674
0.012,-0.0059458579556055,-0.486486686603719,0.0059458579556055,0.486486686603719
0.0125,-0.00618881744275351,-0.485342416114024,0.00618881744275351,0.485342416114024
0.013,-0.00643119331163579,-0.48415232021004,0.0064311933116358,0.48415232021004
0.0135,-0.00667296258523136,-0.482916497816447,0.00667296258523136,0.482916497816447
0.014,-0.0069141025148292,-0.481635062318439,0.0069141025148292,0.481635062318439
0.0145,-0.00715459047077008,-0.480308134522589,0.00715459047077008,0.480308134522589
0.015,-0.0073944036894688,-0.478935830927507,0.0073944036894688,0.478935830927507
0.0155,-0.00763351954693961,-0.477518276405878,0.00763351954693961,0.477518276405878
0.016,-0.00787191547995878,-0.476055600549159,0.00787191547995878,0.476055600549159
0.0165,-0.00810956898606463,-0.474547937667575,0.00810956898606463,0.474547937667575
0.017,-0.00834645762355751,-0.472995426790119,0.00834645762355752,0.472995426790119
0.0175,-0.00858255876344272,-0.471398175482268,0.00858255876344272,0.471398175482268
0.018,-0.00881785009911108,-0.469756334189389,0.00881785009911107,0.469756334189389
0.0185,-0.00905230935655614,-0.468070053968227,0.00905230935655614,0.468070053968227
0.019,-0.00928591427544379,-0.466339483725657,0.00928591427544379,0.466339483725657
0.0195,-0.00951864264995001,-0.464564776175402,0.00951864264995001,0.464564776175402
0.02,-0.00975047246149311,-0.462746089099429,0.00975047246149311,0.462746089099429
0.0205,-0.00998138241650157,-0.460883590458532,0.00998138241650157,0.460883590458532
0.021,-0.0102113501680225,-0.458977441491695,0.0102113501680225,0.458977441491695
0.0215,-0.0104403538875515,-0.457027811653706,0.0104403538875515,0.457027811653706
0.022,-0.0106683718168639,-0.455034874356062,0.0106683718168639,0.455034874356062
0.0225,-0.0108953822680151,-0.452998806966975,0.0108953822680151,0.452998806966975
0.023,-0.0111213639845911,-0.450919789714321,0.0111213639845911,0.450919789714321
0.0235,-0.0113462957161407,-0.448798006978008,0.0113462957161407,0.448798006978008
0.024,-0.0115701558731092,-0.446633648337865,0.0115701558731092,0.446633648337865
0.0245,-0.0117929231782625,-0.444426906595408,0.0117929231782625,0.444426906595408
0.025,-0.0120145764366869,-0.442177978472299,0.0120145764366869,0.442177978472299
0.0255,-0.0122350945357892,-0.439887064610346,0.0122350945357892,0.439887064610346
0.026,-0.0124544569960915,-0.43755436368447,0.0124544569960915,0.43755436368447
0.0265,-0.012672642757933,-0.435180085370744,0.012672642757933,0.435180085370744
0.027,-0.012889631009337,-0.432764441497942,0.012889631009337,0.432764441497942
0.0275,-0.0131054010806578,-0.430307647173575,0.0131054010806578,0.430307647173575
0.028,-0.0133199323950431,-0.427809921313367,0.0133199323950431,0.427809921313367
0.0285,-0.0135332045872168,-0.425271485284355,0.0135332045872168,0.425271485284355
0.029,-0.0137451977112363,-0.422692560531607,0.0137451977112363,0.422692560531607
0.0295,-0.0139558913031189,-0.420073379286159,0.0139558913031189,0.420073379286159
0.03,-0.0141652652574133,-0.417414174551643,0.0141652652574133,0.417414174551643
0.0305,-0.0143732995712763,-0.414715183027784,0.0143732995712763,0.414715183027784
0.031,-0.0145799743444731,-0.411976645110398,0.0145799743444731,0.411976645110398
0.0315,-0.0147852701161848,-0.409198801428381,0.0147852701161848,0.409198801428381
0.032,-0.0149891673662161,-0.406381897972225,0.0149891673662161,0.406381897972225
0.0325,-0.0151916464418158,-0.403526186846441,0.0151916464418158,0.403526186846441
0.033,-0.0153926879612168,-0.400631922120414,0.0153926879612168,0.400631922120414
0.0335,-0.0155922726554811,-0.397699361454531,0.0155922726554811,0.397699361454531
0.034,-0.0157903813685,-0.394728766100178,0.0157903813685,0.394728766100178
0.0345,-0.0159869955338119,-0.391720395375377,0.0159869955338119,0.391720395375377
0.035,-0.0161820961213648,-0.388674518867492,0.0161820961213648,0.388674518867492
0.0355,-0.0163756644291881,-0.385591407261,0.0163756644291881,0.385591407261
0.036,-0.0165676819033076,-0.382471334423935,0.0165676819033076,0.382471334423935
0.0365,-0.0167581301273691,-0.379314577528106,0.0167581301273691,0.379314577528106
0.037,-0.0169469908243787,-0.376121417028938,0.0169469908243787,0.376121417028938
0.0375,-0.0171342458584426,-0.372892136645314,0.0171342458584426,0.372892136645314
0.038,-0.0173198772365068,-0.369627023339418,0.0173198772365068,0.369627023339418
0.0385,-0.0175038671100969,-0.366326367296577,0.0175038671100969,0.366326367296577
