"time","wheel1.angles[1]","wheel1.angles[2]","wheel1.angles[3]","wheel1.der_angles[1]","wheel1.der_angles[2]","wheel1.der_angles[3]","wheel1.x","wheel1.y"
0,0,0,0,0,5,1,0.2,0.2
0.0008,2.40004591013356e-06,0.00399999911214549,0.00080000924585926,0.00600012700652688,4.99999739988514,1.00002707688085,0.201199999979511,0.199759999307874
0.0016,9.60070233143833e-06,0.00799999289671771,0.00160007396651779,0.0120010160568374,4.99998959819722,1.00010831465806,0.202399999836065,0.199519994463096
0.0024,2.16029252563649e-05,0.0119999772475772,0.00240023690932044,0.0180032543768082,4.99997659247994,1.00024372644929,0.203599999474879,0.199279982265872
0.0032,3.84083252252546e-05,0.015999947896666,0.00320054248698516,0.024007452180304,4.99995837836201,1.00043333636835,0.204799998797474,0.199039959393332
0.004,6.00177894644752e-05,0.0199999029072697,0.0040010108453474,0.0300138863038684,4.9999349534261,1.00067715777902,0.205999997759169,0.198799924338795
0.0048,8.6434406150783e-05,0.0239998360435836,0.00480170683913288,0.036023448015371,4.99990630924244,1.00097523733217,0.20719999621611,0.198559872252701
0.0056,0.00011766042654557,0.0279997443076593,0.00560266160474061,0.0420365654544007,4.99987243962498,1.0013276093837,0.208399994099184,0.198319800810377
0.0064,0.000153698001248603,0.0319996244974425,0.00640390841110116,0.0480536960152456,4.9998333386692,1.00173430671112,0.20959999133456,0.198079707526956
0.0072,0.000194552506736992,0.0359994709761832,0.00720550570333416,0.0540756439797076,4.99978899147435,1.00219541244495,0.210799987792435,0.197839588048421
0.008,0.000240226580318493,0.0399992807979042,0.0080074840400767,0.0601028297927142,4.99973939074187,1.00271096727225,0.211999983404952,0.197599440097002
0.0088,0.000290723647383431,0.043999050136309,0.00880988311152399,0.0661357995369068,4.99968452699226,1.00328102403821,0.213199978083976,0.197359260714286
0.0096,0.000346051366646416,0.0479987734297497,0.00961276032631776,0.0721753447054563,4.99962437905127,1.00390570059352,0.214399971701227,0.197119045645096
0.0104,0.000406213310184874,0.0519984467917988,0.0104161559886075,0.0782220198846193,4.99955893703416,1.00458505203586,0.21559996416718,0.196878791886084
0.0112,0.000471213883164625,0.0559980659945239,0.0112201138894082,0.084276427955715,4.99948818875475,1.00531914625552,0.216799955384409,0.196638496178709
0.012,0.000541062654419152,0.0599976265719962,0.0120246797191734,0.0903392013506855,4.9994121078954,1.00610812907676,0.217999945251314,0.196398155171155
0.0128,0.000615765675413395,0.0639971241704895,0.0128298983982451,0.0964109595402536,4.99933067776092,1.00695209327315,0.219199933667949,0.196157765535595
0.0136,0.000695327979257053,0.067996554468763,0.0136358146240009,0.102492318242586,4.99924388444207,1.00785111625889,0.220399920534845,0.19591732395115
0.0144,0.000779759753058745,0.0719959131496146,0.0144424723315309,0.108583886930995,4.99915169982894,1.0088053538819,0.221599905753684,0.195676827214346
0.0152,0.000869070491523895,0.0759951958901447,0.0152499156161942,0.114686276690056,4.9990540977225,1.00981495143174,0.222799889225882,0.195436272101269
0.016,0.000963266061409844,0.0799943983376006,0.0160581894131022,0.120800107046794,4.9989510619358,1.01087999887569,0.223999870851475,0.195195655280898
0.0168,0.0010623568904638,0.0839935161225154,0.0168673380634859,0.126925993837583,4.99884256363263,1.01200065609268,0.225199850531014,0.194954973530457
0.0176,0.00116635559287431,0.0879925448517821,0.017677405756939,0.133064553124104,4.99872856789502,1.01317711657995,0.226399828164946,0.194714223671447
0.0184,0.00127526912725795,0.091991480193443,0.0184884370752886,0.139216400385246,4.99860905553637,1.01440948687574,0.227599803653988,0.194473402410834
0.0192,0.00138910790732843,0.0959903177290972,0.0193004768025491,0.145382157945619,4.99848399772176,1.01569792680614,0.228799776897715,0.194232506498236
0.02,0.001507886692776,0.0999890528237732,0.0201135709476886,0.151562470998207,4.99835335339731,1.01704266358306,0.229999747792119,0.19399153267691
0.0208,0.00163161556963498,0.103987681075399,0.0209277642023616,0.157757960143384,4.9982170946494,1.01844385195181,0.231199716237045,0.193750477696955
0.0216,0.00176030684169379,0.107986197971388,0.0217431018833176,0.163969257651266,4.99807518732906,1.01990168104473,0.232399682130512,0.193509338305223
0.0224,0.00189397329517726,0.11198459897511,0.022559629443285,0.170196998330533,4.99792759593091,1.02141634747448,0.233599645370137,0.19326811124786
0.0232,0.00203262819874663,0.115982879525895,0.0233773924709716,0.176441819528426,4.9977742835932,1.02298805533407,0.234799605853143,0.193026793270306
0.024,0.0021762853034995,0.119981035039034,0.0241964366910643,0.182704361130752,4.99761521209776,1.02461701619685,0.235999563476353,0.192785381117292
0.0248,0.00232496034510276,0.12397906094249,0.0250168068872019,0.188985255028749,4.99745033731055,1.02630347400159,0.237199518137611,0.192543871672233
0.0256,0.0024786676435383,0.127976952593793,0.0258385493399528,0.195285148962065,4.99727961950257,1.02804764872216,0.238399469732571,0.192302261641703
0.0264,0.00263742266013926,0.131974705342535,0.0266617099934239,0.201604688588524,4.9971030155884,1.02984977872869,0.239599418157113,0.192060547792714
0.0272,0.00280124142438626,0.135972314516363,0.0274863348662462,0.207944521503498,4.99692048086606,1.03171011129157,0.240799363306798,0.191818726899524
0.028,0.00297014048461834,0.139969775419773,0.0283124700869156,0.214305297585525,4.9967319691666,1.03362890176493,0.241999305076825,0.191576795739064
0.0288,0.00314413690803292,0.143967083334112,0.0291401618937924,0.220687668996312,4.99653743285415,1.03560641358661,0.243199243362029,0.19133475109094
0.0296,0.00332324818479179,0.147964233051988,0.0299694602005226,0.227092346925554,4.99633682219119,1.03764292048055,0.244399178047855,0.191092589572858
0.0304,0.00350749238429981,0.151961219636042,0.0308004127854639,0.233520009113784,4.99613008637294,1.03973870286758,0.245599109025068,0.190850307908829
0.0312,0.0036968881483517,0.155958038385668,0.0316330655464936,0.239971303907718,4.99591717348193,1.0418940480228,0.24679903618911,0.190607902917407
0.032,0.00389145459360828,0.159954684363518,0.0324674661270258,0.246446907969485,4.9956980298426,1.0441092523154,0.247998959430919,0.19036537134432
0.0328,0.00409121135319039,0.163951152597449,0.0333036623695112,0.252947501663587,4.99547260029654,1.04638462025337,0.249198878640842,0.190122709933854
0.0336,0.00429617857667897,0.167947438080523,0.0341417023154374,0.259473769056899,4.99524082820254,1.04872046448351,0.250398793708638,0.189879915428852
0.0344,0.00450637731700822,0.171943535631609,0.034981634914798,0.266026412335474,4.99500265378731,1.05111711397381,0.251598704521391,0.189636984577499
0.0352,0.00472182974570889,0.175939439817833,0.0358235104207971,0.272606159825163,4.99475801322789,1.0535749185656,0.252798610962349,0.189393914137098
0.036,0.00494255709984506,0.179935145694294,0.0366673766250244,0.279213689488273,4.99450684740361,1.05609420555347,0.253998512921995,0.189150700838064
0.0368,0.00516858180127887,0.183930648040491,0.0375132827436781,0.285849707893777,4.99424909286192,1.05867532450544,0.255198410286616,0.188907341421088
0.0376,0.00539992680661118,0.187925941594546,0.0383612782255115,0.292514925994134,4.99398468458954,1.06131863351491,0.256398302941816,0.188663832625742
0.0384,0.00563661560718161,0.191921021053197,0.0392114127518337,0.299210059125296,4.99371355601245,1.06402449920068,0.257598190772508,0.188420171190474
0.0392,0.00587867222906851,0.195915881071803,0.0400637362365091,0.305935827006705,4.9934356389959,1.06679329670691,0.258798073662918,0.188176353852611
