"time","accelerate.phi","accelerate.w","clutch.phi_rel","clutch.w_rel","damper.phi_rel","damper.w_rel","elastoBacklash.phi_rel","elastoBacklash.w_rel","gear2_1.phi_rel","gear2_1.w_rel","inertia13.phi","inertia13.w","inertia14.phi","inertia14.w","inertia15.phi","inertia2.phi","inertia2.w","inertia3.phi","inertia3.w","inertia8.phi","inertia8.w","position.phi","position.w","speed.phi","speed.w","springDamper.phi_rel","springDamper.w_rel","bearingFriction.mode","bearingFriction.startBackward","bearingFriction.startForward","brake.mode","brake.startBackward","brake.startForward","clutch.mode","clutch.startBackward","clutch.startForward","gear2_1.lossyGear.mode","lossyGear.mode"
0.00072,3.91010053322143e-10,1.62860090183023e-06,-7.16713144415975e-14,-1.00000000000152e-10,-2.99115759219983e-08,-8.24948424223622e-05,-2.81658259123865e-07,-0.000781812966287719,0,0,1.30336684440714e-10,5.42866967276743e-07,1.90080239429926e-06,0.00528,0.00792,7.01300188038964e-11,2.96356379885687e-07,0.0188932812341636,1.99996868880713,0,0,5.51483022385662e-05,0.22028853337208,1.16183724441337e-07,0.000475139869364789,3.37721873659801e-08,9.34051605301285e-05,1,0,0,1,0,0,0,0,0,0,2
0.0009,7.6355093312509e-10,2.54468531320925e-06,-8.96713144416249e-14,-1.00000000000152e-10,-4.65445717082684e-08,-0.00010223000318802,-4.39894099004696e-07,-0.000976257507289887,0,0,2.54516977708363e-10,8.48228437736417e-07,2.97000239429789e-06,0.0066,0.0099,1.38434084963153e-10,4.69518336277002e-07,0.0192532748969933,1.99996090127167,0,0,0.000104428217590785,0.330229653095099,2.23817370775575e-07,0.000729122167790163,5.26354659970037e-08,0.000116124300076829,1,0,0,1,0,0,0,0,0,0,2
0.00108,1.31930966138153e-09,3.66434165274198e-06,-1.07671314441652e-13,-1.00000000000152e-10,-6.66794352079052e-08,-0.000121388176784461,-6.33067484337283e-07,-0.0011699849818183,0,0,4.39769887127178e-10,1.22144721758066e-06,4.27680239429721e-06,0.00792,0.01188,2.41709770238041e-10,6.85158181454155e-07,0.0196132671597992,1.99995313327127,0,0,0.000174985225518968,0.456238284725001,3.8155043338359e-07,0.00103131927780053,7.55514724231235e-08,0.000138423127734286,1,0,0,1,0,0,0,0,0,0,2
0.00126,2.09492713502832e-09,4.98756848957802e-06,-1.2567131444168e-13,-1.00000000000152e-10,-9.0203944991848e-08,-0.000139875612801113,-8.61037561585137e-07,-0.00136286327604266,0,0,6.9830904500944e-10,1.66252282985934e-06,5.82120239429369e-06,0.00924,0.01386,3.87717133057666e-10,9.44546476545251e-07,0.019973258026241,1.99994538640674,0,0,0.000269485712201127,0.595817966512907,5.97822762964965e-07,0.00137907929258547,1.02438220543407e-07,0.000160230690651612,1,0,0,1,0,0,0,0,0,0,2
0.00144,3.1270475153981e-09,6.51436412917642e-06,-1.43671314441707e-13,-1.00000000000152e-10,-1.16988869586259e-07,-0.000157599556121219,-1.12363947056016e-06,-0.001554761219612,0,0,1.04234917179937e-09,2.17145470972547e-06,7.60320239429371e-06,0.01056,0.01584,5.84440517435882e-10,1.24885674491182e-06,0.0203332475002645,1.99993766220687,0,0,0.000390160589723405,0.746701794674257,8.80604137235103e-07,0.00176989790027709,1.33200850211915e-07,0.000181476781084989,1,0,0,1,0,0,0,0,0,0,2
0.00162,4.45231235331654e-09,8.24472661821196e-06,-1.61671314441734e-13,-1.00000000000152e-10,-1.46888485157037e-07,-0.000174468353852496,-1.42068498248273e-06,-0.0017455487116829,0,0,1.48410411777218e-09,2.74824220607066e-06,9.62280239429429e-06,0.01188,0.01782,8.40064395949389e-10,1.59915948109167e-06,0.0206932355860819,1.99992996212379,0,0,0.000538854845985569,0.906832163387955,1.23742860671725e-06,0.00220140759544261,1.67732016978204e-07,0.000202092016730113,1,0,0,1,0,0,0,0,0,0,2
0.0018,6.10736311643008e-09,1.0178653743767e-05,-1.79671314441762e-13,-1.00000000000152e-10,-1.79740734818932e-07,-0.000190391555104041,-1.7519626332897e-06,-0.00193509682962539,0,0,2.03578770547669e-09,3.39288458125566e-06,1.18800023942942e-05,0.0132,0.0198,1.16295481729774e-09,1.99641494054287e-06,0.0210532222881581,1.9999222875275,0,0,0.000717063771048605,1.07434625653534,1.67541833639521e-06,0.00267137018875437,2.05912011178339e-07,0.000222007915516654,1,0,0,1,0,0,0,0,0,0,2
0.00198,8.12884156848844e-09,1.2316143032145e-05,-1.97671314441789e-13,-1.00000000000152e-10,-2.15367364865486e-07,-0.000205280007493603,-2.11723782567602e-06,-0.00212327793569566,0,0,2.70961385616281e-09,4.10538101071501e-06,1.43748023942949e-05,0.01452,0.02178,1.56164120538141e-09,2.44146644630508e-06,0.0214132076111977,1.99991463970089,0,0,0.000925962285773779,1.24756421315749,2.20130257479521e-06,0.0031776708473043,2.47608859401278e-07,0.000241156967985911,1,0,0,1,0,0,0,0,0,0,2
0.00216,1.05533879409148e-08,1.46571917497672e-05,-2.15671314441816e-13,-1.00000000000152e-10,-2.53574245896214e-07,-0.00021904596354052,-2.51625317251338e-06,-0.00230996579791774,0,0,3.51779598030494e-09,4.88573058325574e-06,1.71072023942937e-05,0.01584,0.02376,2.04479196270293e-09,2.93503360482563e-06,0.0217731915601265,1.99990701983449,0,0,0.00116643948379975,1.42497460370563,2.8214414640841e-06,0.00371831061472254,2.92678565352534e-07,0.000259472717133658,1,0,0,1,0,0,0,0,0,0,2
0.00234,1.34176437311343e-08,1.7201796901272e-05,-2.33671314441844e-13,-1.00000000000152e-10,-2.94151468840813e-07,-0.000231603167744952,-2.9487285424696e-06,-0.00249503568428098,0,0,4.47254791037809e-09,5.73393230042399e-06,2.00772023942944e-05,0.01716,0.02574,2.6211970533433e-09,3.47770588972606e-06,0.022133174140079,1.99989942902172,0,0,0.00143912360755534,1.60522420068641,3.54184244582583e-06,0.00429140125656007,3.40965181047554e-07,0.00027688982367202,1,0,0,1,0,0,0,0,0,0,2
0.00252,1.67582487029545e-08,1.99499552317281e-05,-2.51671314441871e-13,-1.00000000000152e-10,-3.36873806554226e-07,-0.000242866961782359,-3.41436158373303e-06,-0.00267836448462216,0,0,5.58608290098485e-09,6.64998507724272e-06,2.32848023942966e-05,0.01848,0.02772,3.29973836841445e-09,4.06993635987368e-06,0.022493155356376,1.99989186825402,0,0,0.00174441453441847,1.78710354982356,4.36818423996287e-06,0.00489515772776483,3.92301153515524e-07,0.000293344145003427,1,0,0,1,0,0,0,0,0,0,2
0.0027,2.06118411870241e-08,2.29016632266199e-05,-2.69671314441898e-13,-1.00000000000152e-10,-3.815010013388e-07,-0.000252754376964169,-3.91282801573308e-06,-0.00285983081451316,0,0,6.87061372900802e-09,7.63388774220664e-06,2.67300023942967e-05,0.0198,0.0297,4.08936515232836e-09,4.71203554737724e-06,0.0228531352145055,1.99988433841624,0,0,0.00208250917900114,1.96953577520271,5.30583520711601e-06,0.00552789240399029,4.46507540242948e-07,0.00030877280457495,1,0,0,1,0,0,0,0,0,0,2
0.00288,2.50150603204562e-08,2.60569171101316e-05,-2.87671314441926e-13,-1.00000000000152e-10,-4.27777943895346e-07,-0.000261184217037409,-4.44378177066953e-06,-0.00303931510625678,0,0,8.33835344015207e-09,8.68563903671054e-06,3.04128023942969e-05,0.02112,0.03168,4.99907156451631e-09,5.40416561204178e-06,0.023213113720107,1.99987684028228,0,0,0.00245341908647605,2.15156865371369,6.35986610219088e-06,0.00618801107439299,5.03394142607283e-07,0.000323114253945621,1,0,0,1,0,0,0,0,0,0,2
0.00306,3.00045438448769e-08,2.94157128465645e-05,-3.05671314441953e-13,-1.00000000000152e-10,-4.75435121232268e-07,-0.000268077155163687,-5.00685548871685e-06,-0.00321669972131271,0,0,1.0001514614959e-08,9.8052376155215e-06,3.43332023942965e-05,0.02244,0.03366,6.03786559072993e-09,6.14633455801695e-06,0.0235730908789477,1.99986937451057,0,0,0.00285699529358044,2.33236306958237,7.53506936863569e-06,0.00687400688060786,5.62759842039871e-07,0.000336308345584094,1,0,0,1,0,0,0,0,0,0,2
0.00324,3.56169290493675e-08,3.29780461396814e-05,-3.23671314441981e-13,-1.00000000000152e-10,-5.24188890705162e-07,-0.000273355819748431,-5.60166078413739e-06,-0.00339186904652543,0,0,1.18723096831225e-08,1.09926820465605e-05,3.84912023942962e-05,0.02376,0.03564,7.21474348350423e-09,6.9383905194624e-06,0.0239330666969036,1.99986194163984,0,0,0.00329294786610616,2.51118406133892,8.83597385889673e-06,0.00758445569197469,6.24392805136127e-07,0.000348296397237494,1,0,0,1,0,0,0,0,0,0,2
0.00342,4.18888523264379e-08,3.67439124328263e-05,-3.41671314442008e-13,-1.00000000000152e-10,-5.73741868721925e-07,-0.00027694487922684,-6.22778865311142e-06,-0.00356470959160011,0,0,1.39629507754793e-08,1.22479708109421e-05,4.28868023942961e-05,0.02508,0.03762,8.53865888262222e-09,7.78001655185142e-06,0.0242930411799359,1.99985454208513,0,0,0.00376086222184548,2.6873927073442,1.02668585336818e-05,0.00831801180182531,6.88070774999514e-07,0.000359021255550136,1,0,0,1,0,0,0,0,0,0,2
0.0036,4.88569491943052e-08,4.07133069090523e-05,-3.59671314442035e-13,-1.00000000000152e-10,-6.23783306633215e-07,-0.000278771125382863,-6.88480986801935e-06,-0.0037351100844642,0,0,1.62856497314351e-08,1.35711023030174e-05,4.75200023942962e-05,0.0264,0.0396,1.00184929750228e-08,8.67072543541938e-06,0.0246530143340693,1.99984717613378,0,0,0.00426021683278472,2.8604375843517,1.18317669175573e-05,0.00907340338616405,7.535613530171e-07,0.000368427358573404,1,0,0,1,0,0,0,0,0,0,2
0.00378,5.6557854252928e-08,4.4886224491073e-05,-3.77671314442063e-13,-1.00000000000152e-10,-6.73989470966378e-07,-0.000278763554939003,-7.57227537360114e-06,-0.00390296156493446,0,0,1.88526180843093e-08,1.49620748303577e-05,5.23908023942964e-05,0.02772,0.04158,1.16630238078658e-08,9.60985463710598e-06,0.0250129861653685,1.99983984394169,0,0,0.00479039866121674,3.02984707340367,1.35345201716844e-05,0.00984942839673104,8.20622283812952e-07,0.00037646079698031,1,0,0,1,0,0,0,0,0,0,2
0.00396,6.50282011399546e-08,4.92626598413389e-05,-3.9567131444209e-13,-1.00000000000152e-10,-7.24028819228417e-07,-0.000276896653531047,-8.28972387598898e-06,-0.00406822235889829,0,0,2.16760670466515e-08,1.64208866137797e-05,5.74992023942964e-05,0.02904,0.04356,1.34808955416335e-08,1.05965748203414e-05,0.0253729566799152,1.99983254553959,0,0,0.0053507168425426,3.19522227528419,1.53787293655455e-05,0.01064495070575,8.8900533694787e-07,0.000383101777152981,1,0,0,1,0,0,0,0,0,0,2
0.00414,7.43046225537571e-08,5.38426073619649e-05,-4.13671314442117e-13,-1.00000000000152e-10,-7.73580561375532e-07,-0.000273345621071792,-9.03670953030928e-06,-0.00423115117880694,0,0,2.4768207517919e-08,1.79475357873216e-05,6.28452023942964e-05,0.03036,0.04554,1.54805912243648e-08,1.16299360769631e-05,0.025732925883788,1.99982528086766,0,0,0.00594041420620313,3.35623080070743,1.73678064192661e-05,0.0114588966682732,9.58470227843041e-07,0.000388481040542896,1,0,0,1,0,0,0,0,0,0,2
0.00432,8.44237501584944e-08,5.86260611947501e-05,-4.31671314442145e-13,-1.00000000000152e-10,-8.22344980033994e-07,-0.000268209676442223,-9.81281732575133e-06,-0.00439189227514985,0,0,2.81412500528315e-08,1.954202039825e-05,6.84288023942963e-05,0.03168,0.04752,1.7670416019953e-08,1.27089021843328e-05,0.0260928937830493,1.9998180498012,0,0,0.00655867914247085,3.51260044878469,1.95049752828459e-05,0.0122902516101293,1.02879235786611e-06,0.000392672342455198,1,0,0,1,0,0,0,0,0,0,2
0.00436970997342242,8.73717112969552e-08,5.99829514960127e-05,-4.36642311784395e-13,-1.00000000000152e-10,-8.35636502705991e-07,-0.000266534997295939,-1.0032233400336e-05,-0.00443593189208552,0,0,2.91239037656517e-08,1.99943171653376e-05,7.00126749843301e-05,0.0320445398050978,0.0480668097076466,1.83097641555407e-08,1.30147665891862e-05,0.0261923046356564,1.99981605872212,0,0,0.00673434408975626,3.55493660921882,2.0121697678072e-05,0.012522782215732,1.04833642051622e-06,0.000393637651546609,1,0,0,1,0,0,0,0,0,0,2
0.00436970997342242,8.73717112969552e-08,5.99829514960127e-05,-4.36642311784395e-13,-1.00000000000152e-10,-8.35636502705991e-07,-0.000266534997295939,-1.0032233400336e-05,-0.00443593189208552,0,0,2.91239037656517e-08,1.99943171653376e-05,7.00126749843301e-05,0.0320445398050978,0.0480668097076466,1.83097641555407e-08,1.30147665891862e-05,0.0261923046356564,1.99981605872212,0,0,0.00673434408975626,3.55493660921882,2.0121697678072e-05,0.012522782215732,1.04833642051622e-06,0.000393637651546609,1,0,0,1,0,0,0,0,0,0,2
0.0045,9.542266233706e-08,6.36130151601208e-05,-4.49671314442172e-13,-1.00000000000152e-10,-8.70047747295241e-07,-0.000261607341662783,-1.06176698167989e-05,-0.0045506184061919,0,0,3.18075541123533e-08,2.12043383867069e-05,7.42500024148453e-05,0.033,0.0495,2.00585677260486e-08,1.38323554709103e-05,0.0264528603837999,1.99981085216218,0,0,0.00720464640881871,3.66411105810096,2.17933173975074e-05,0.0131380455266372,1.09976605066394e-06,0.000395763907293139,1,0,0,1,0,0,0,0,0,0,2
0.00468,1.07340416365157e-07,6.88034624028268e-05,-4.67671314442199e-13,-1.00000000000152e-10,-9.16401283440073e-07,-0.000253454576541762,-1.1450870443879e-05,-0.00470719750509669,0,0,3.57801387883858e-08,2.29344874676089e-05,8.03088024164404e-05,0.03432,0.05148,2.26534490903186e-08,1.49989930406675e-05,0.0268128256924294,1.99980368766859,0,0,0.00787736288399204,3.81058836747263,2.42358823155798e-05,0.014001318219037,1.17117555545397e-06,0.000397692001716583,1,0,0,1,0,0,0,0,0,0,2
0.00486,1.20211902721424e-07,7.4197396590308e-05,-4.85671314442227e-13,-1.00000000000152e-10,-9.61136472357518e-07,-0.000243723332443878,-1.2312045527129e-05,-0.00486158124389322,0,0,4.00706342404746e-08,2.47324655301027e-05,8.66052024167686e-05,0.03564,0.05346,2.54623305127896e-08,1.62074945034778e-05,0.0271727897145845,1.99979655595081,0,0,0.00857595342577066,3.95191900565424,2.68352402837716e-05,0.0148792602310786,1.24281885950868e-06,0.000398434960416842,1,0,0,1,0,0,0,0,0,0,2
0.00504,1.34072515892542e-07,7.97948110398424e-05,-5.03671314442254e-13,-1.00000000000152e-10,-1.00397687005097e-06,-0.000232394483684871,-1.32008096929345e-05,-0.0050137338843702,0,0,4.46908386308472e-08,2.65982703466141e-05,9.31392024168126e-05,0.03696,0.05544,2.84923509747922e-08,1.74563964745816e-05,0.0275327524559205,1.99978945654064,0,0,0.0092995148132956,4.08802250029355,2.9593866398034e-05,0.0157710918889973,1.31448834525449e-06,0.000397977800773973,1,0,0,1,0,0,0,0,0,0,2
0.00522,1.48956796267977e-07,8.55956990131676e-05,-5.21671314442282e-13,-1.00000000000152e-10,-1.04464991295712e-06,-0.000219450561706711,-1.41167815639703e-05,-0.00516362170811206,0,0,4.96522654226588e-08,2.85318996710559e-05,9.99108024168172e-05,0.03828,0.05742,3.17502469961191e-08,1.87441589926801e-05,0.0278927139218789,1.99978238889692,0,0,0.0100471559282247,4.21884887320338,3.25140615786647e-05,0.0166760882204751,1.38597921596404e-06,0.000396306798056607,1,0,0,1,0,0,0,0,0,0,2
0.0054,1.64901387903154e-07,9.16000530865053e-05,-5.39671314442309e-13,-1.00000000000152e-10,-1.08286324049339e-06,-0.000204874515870367,-1.50595502351195e-05,-0.00531121037795826,0,0,5.49671293010514e-08,3.05333510288351e-05,0.000106920002416815,0.0396,0.0594,3.52428591809385e-08,2.00690097122914e-05,0.0282526741181197,1.99977535234113,0,0,0.0108179248148398,4.34437677672087,3.55981328697443e-05,0.0175935221139898,1.45707168559578e-06,0.000393408502608882,1,0,0,1,0,0,0,0,0,0,2
0.00558,1.81944719312685e-07,9.78078651991213e-05,-5.57671314442337e-13,-1.00000000000152e-10,-1.11830702687362e-06,-0.00018865010427546,-1.60286781408883e-05,-0.00545646547226147,0,0,6.06482397708949e-08,3.26026217330404e-05,0.00011416680241681,0.04092,0.06138,3.89769975891298e-08,2.14289367975329e-05,0.0286126330504343,1.99976834604627,0,0,0.0116108217134332,4.46461478298304,3.88483601882529e-05,0.0185226747801435,1.52753271340653e-06,0.00038927003872064,1,0,0,1,0,0,0,0,0,0,2
0.00576,2.00123862925636e-07,0.000104219127368269,-5.75671314442364e-13,-1.00000000000152e-10,-1.15068027254204e-06,-0.000170762869430092,-1.70237385277345e-05,-0.0055993549578972,0,0,6.67079543085452e-08,3.47397091227565e-05,0.000121651202416808,0.04224,0.06336,4.29589401905976e-08,2.28218863250277e-05,0.028972590724285,1.99976136912924,0,0,0.0124248857372637,4.5795906405185,4.22668473790538e-05,0.0194628827687258,1.59713580597246e-06,0.000383879893252415,1,0,0,1,0,0,0,0,0,0,2
0.00594,2.19475495429188e-07,0.000110833831387613,-5.93671314442391e-13,-1.00000000000152e-10,-1.17968214701764e-06,-0.000151200320194857,-1.80443023816057e-05,-0.00573984890003111,0,0,7.31584984763961e-08,3.69446104625376e-05,0.000129373202416807,0.04356,0.06534,4.719445216714e-08,2.42456571877008e-05,0.0293325471448823,1.99975442058884,0,0,0.0132591729975391,4.6893598440362,4.58555353186324e-05,0.0204135337573091,1.66565446107408e-06,0.000377228034648439,1,0,0,1,0,0,0,0,0,0,2
0.00612,2.4003615839714e-07,0.000117651968810181,-6.11671314442419e-13,-1.00000000000152e-10,-1.20501068833103e-06,-0.000129951587561468,-1.90899367542881e-05,-0.00587791900282929,0,0,8.00120527990467e-08,3.92173229367269e-05,0.000137332802416807,0.04488,0.06732,5.16888551581889e-08,2.56979095028973e-05,0.0296925023172224,1.99974749931668,0,0,0.0141127547406853,4.7939976154331,4.96162455843916e-05,0.0213740528267808,1.73286120688815e-06,0.00036930565017915,1,0,0,1,0,0,0,0,0,0,2
0.0063,2.61842413840702e-07,0.000124673530923361,-6.29671314442446e-13,-1.00000000000152e-10,-1.22636192468125e-06,-0.00010700731358421,-2.01602034632284e-05,-0.00601353842711427,0,0,8.72808046135673e-08,4.15578436411202e-05,0.000145530002416807,0.0462,0.0693,5.64470399259597e-08,2.71761608801172e-05,0.0300524562460957,1.99974060409715,0,0,0.0149847166116098,4.89359536132399,5.35506999324032e-05,0.02234389633437,1.79852694443777e-06,0.000360105059893697,1,0,0,1,0,0,0,0,0,0,2
0.00648,2.84930855725609e-07,0.000131898508743094,-6.47671314442473e-13,-1.00000000000152e-10,-1.24343005372093e-06,-8.23596692379038e-05,-2.12546591834712e-05,-0.00614668180315113,0,0,9.49769519085363e-08,4.39661695810313e-05,0.000153964802416808,0.04752,0.07128,6.14734353230616e-08,2.86777839067486e-05,0.0304124089360644,1.99973373360565,0,0,0.0158741615214099,4.98825832567701,5.76605257283557e-05,0.0233225502056425,1.86242108030614e-06,0.000349619729860065,1,0,0,1,0,0,0,0,0,0,2
0.00666,3.09338091348484e-07,0.000139326893071679,-6.65671314442501e-13,-1.00000000000152e-10,-1.25590812764949e-06,-5.60020506743114e-05,-2.2372856838934e-05,-0.00627732494552797,0,0,1.03112697116161e-07,4.64422976905596e-05,0.000162637202416807,0.04884,0.07326,6.67720798219724e-08,3.02000362481715e-05,0.0307723603914924,1.99972688643093,0,0,0.0167802082483918,5.07810111008883,6.1947278495048e-05,0.0243095228691553,1.92431206532116e-06,0.000337844044754908,1,0,0,1,0,0,0,0,0,0,2
0.00684,3.35100738879034e-07,0.000146958674400532,-6.83671314442528e-13,-1.00000000000152e-10,-1.26348778744898e-06,-2.7929652119008e-05,-2.35143441501739e-05,-0.00640544541200977,0,0,1.11700246293011e-07,4.89862248001772e-05,0.000171547202416807,0.05016,0.07524,7.23464205316358e-08,3.17400078679177e-05,0.0311323106164377,1.99972006103515,0,0,0.017702000394514,5.16325063599749,6.64124115809136e-05,0.0253043547548224,1.98396715050502e-06,0.000324773737603843,1,0,0,1,0,0,0,0,0,0,2
0.00702,3.62255410807554e-07,0.000154793842956807,-7.01671314442555e-13,-1.00000000000152e-10,-1.26586009184303e-06,1.86077885967031e-06,-2.46786650268977e-05,-0.00653102227598353,0,0,1.20751803602518e-07,5.15979476522691e-05,0.000180694802416807,0.05148,0.07722,7.81993454210761e-08,3.32946456900605e-05,0.0314922596146572,1.99971325577213,0,0,0.0186387062783112,5.24384116031096,7.10572981891112e-05,0.0263066113879186,2.04115302874026e-06,0.00031040570663567,1,0,0,1,0,0,0,0,0,0,2
0.0072,3.90838711651811e-07,0.000162832388717132,-7.19671314442583e-13,-1.00000000000152e-10,-1.2627158544698e-06,3.33710189834191e-05,-2.58653600666523e-05,-0.0066540360533913,0,0,1.30279570550604e-07,5.42774629057105e-05,0.000190080002416807,0.0528,0.0792,8.43331840865995e-08,3.48607612557868e-05,0.0318522073896006,1.99970646889299,0,0,0.0195895191841939,5.32001221006188,7.58832398979446e-05,0.0273158807166243,2.09563609375251e-06,0.000294737957152525,1,0,0,1,0,0,0,0,0,0,2
0.00738,4.20887250721101e-07,0.000171074301385626,-7.3767131444261e-13,-1.00000000000152e-10,-1.25374534187138e-06,6.66012649924774e-05,-2.70739659813797e-05,-0.0067744687975973,0,0,1.40295750240367e-07,5.7024767128542e-05,0.000199702802416807,0.05412,0.08118,9.07496841992741e-08,3.64350198202843e-05,0.032212153944402,1.99969969853823,0,0,0.0205536573714479,5.39191040147823,8.08914585812343e-05,0.028331775643412,2.14718220464737e-06,0.000277769679480488,1,0,0,1,0,0,0,0,0,0,2
