"time","cp[1]","cp[2]","cp[3]","eta[1]","eta[2]","eta[3]","lambda[1]","lambda[2]","lambda[3]","rho[1]","rho[2]","rho[3]","Nu[1]","Nu[2]","Nu[3]","m_flow_1[1]","m_flow_1[2]","m_flow_1[3]","m_flow_2[1]","m_flow_2[2]","m_flow_2[3]","m_flow_3[1]","m_flow_3[2]","m_flow_3[3]","m_flow_4[1]","m_flow_4[2]","m_flow_4[3]","kc_OUT_1[1]","kc_OUT_1[2]","kc_OUT_1[3]","kc_OUT_2[1]","kc_OUT_2[2]","kc_OUT_2[3]","kc_OUT_3[1]","kc_OUT_3[2]","kc_OUT_3[3]","kc_OUT_4[1]","kc_OUT_4[2]","kc_OUT_4[3]","Re_1[1]","Re_1[2]","Re_1[3]","Re_2[1]","Re_2[2]","Re_2[3]","Re_3[1]","Re_3[2]","Re_3[3]","Re_4[1]","Re_4[2]","Re_4[3]","input_Nu.y"
0.092112,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,931.19888,931.19888,931.19888,1650.70910064394,9244.63366828733,7398.53857702384,1650.70845879807,9244.63007369278,7398.53570024718,22.2507122298034,259.270212233376,999.841288721904,22.2507064359348,259.270144391056,999.841017316839,239.224992272,5573.2252968,3603.7396656,239.224992272,5573.2252968,3603.7396656,239.224992272,5573.2252968,3603.7396656,239.224992272,5573.2252968,3603.7396656,1152274179.71167,117518302.34678,826325.604343454,1152273731.67244,117518256.652093,826325.283042944,15532065.0819671,3295857.49787753,111669.953268394,15532061.0375687,3295856.63546214,111669.922955792,931.19888
0.092314,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,933.21686,933.21686,933.21686,1661.46401817746,9304.86552421593,7446.74251085652,1661.46337633159,9304.86192962138,7446.73963407985,22.347690983967,260.405774698561,1004.38434410104,22.3476852025701,260.405707001535,1004.38407325263,239.743411334,5585.3029071,3611.5492482,239.743411334,5585.3029071,3611.5492482,239.743411334,5585.3029071,3611.5492482,239.743411334,5585.3029071,3611.5492482,1159781628.34327,118283973.081815,831709.38984938,1159781180.30404,118283927.387127,831709.06854887,15599760.9069672,3310292.83170531,112177.356580906,15599756.8712747,3310291.97113691,112177.326330476,933.21686
0.092516,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,935.23484,935.23484,935.23484,1672.26554911451,9365.35843391805,7495.1553676691,1672.26490726864,9365.3548393235,7495.15249089243,22.4448806261264,261.543818960802,1008.93774109796,22.4448748571476,261.543751408449,1008.93747080393,240.261830396,5597.3805174,3619.3588308,240.261830396,5597.3805174,3619.3588308,240.261830396,5597.3805174,3619.3588308,240.261830396,5597.3805174,3619.3588308,1167321615.36779,119052962.347079,837116.509478098,1167321167.32857,119052916.652391,837116.188177588,15667603.9419102,3324759.71427663,112685.914924709,15667599.9148861,3324758.85554732,112685.884736196,935.23484
0.092718,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,937.25282,937.25282,937.25282,1683.11379425152,9426.11296189412,7543.77759923483,1683.11315240565,9426.10936729957,7543.77472245817,22.5422811562821,262.684345020143,1013.50147973601,22.5422753996682,262.684277611847,1013.50120999409,240.780249458,5609.4581277,3627.1684134,240.780249458,5609.4581277,3627.1684134,240.780249458,5609.4581277,3627.1684134,240.780249458,5609.4581277,3627.1684134,1174894211.14598,119825277.318533,842547.013687112,1174893763.10676,119825231.623845,842546.692386602,15735594.1867964,3339258.14559207,113195.628302411,15735590.1684036,3339257.28869402,113195.598175563,937.25282
0.09292,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,939.2708,939.2708,939.2708,1694.0088543849,9487.12967264453,7592.60965732694,1694.00821253903,9487.12607804998,7592.60678055027,22.6398925744348,263.827352876632,1018.07556003834,22.6398868301328,263.827285611779,1018.0752908463,241.29866852,5621.535738,3634.977996,241.29866852,5621.535738,3634.977996,241.29866852,5621.535738,3634.977996,241.29866852,5621.535738,3634.977996,1182499486.03858,120600925.172138,848000.952933925,1182499037.99935,120600879.47745,848000.631633415,15803731.6416263,3353788.12565222,113706.496716597,15803727.6318278,3353787.27057763,113706.466651163,939.2708
0.093122,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,941.28878,941.28878,941.28878,1704.95083031107,9548.40913066968,7641.65199371864,1704.9501884652,9548.40553607513,7641.64911694197,22.7377148805848,264.972842530313,1022.65998202792,22.7377091485422,264.972775408294,1022.65971338352,241.817087582,5633.6133483,3642.7875786,241.817087582,5633.6133483,3642.7875786,241.817087582,5633.6133483,3642.7875786,241.817087582,5633.6133483,3642.7875786,1190137510.4063,121379913.083855,853478.377676041,1190137062.36708,121379867.389167,853478.056375531,15872016.3064001,3368349.65445765,114218.520169833,15872012.3051592,3368348.80119877,114218.490165564,941.28878
0.093324,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,943.30676,943.30676,943.30676,1715.93982282644,9609.95190046999,7690.90506018318,1715.93918098057,9609.94830587544,7690.90218340651,22.8357480747328,266.120813981232,1027.25474572752,22.8357423548974,266.120747001442,1027.25447762855,242.335506644,5645.6909586,3650.5971612,242.335506644,5645.6909586,3650.5971612,242.335506644,5645.6909586,3650.5971612,242.335506644,5645.6909586,3650.5971612,1197808354.60991,122162248.229645,858979.338370964,1197807906.57069,122162202.534957,858979.017070453,15940448.1811182,3382942.73200893,114731.698664662,15940444.1883986,3382941.88055808,114731.668721309,943.30676
0.093526,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,945.32474,945.32474,945.32474,1726.97593272744,9671.75854654585,7740.36930849378,1726.97529088157,9671.7549519513,7740.36643171711,22.9339921568792,267.271267229433,1031.85985115973,22.9339864491992,267.27120039127,1031.85958360398,242.853925706,5657.7685689,3658.4067438,242.853925706,5657.7685689,3658.4067438,242.853925706,5657.7685689,3658.4067438,242.853925706,5657.7685689,3658.4067438,1205512089.01013,122947937.785468,864503.885476196,1205511640.9709,122947892.09078,864503.564175686,16009027.2657811,3397567.35830664,115246.032203606,16009023.2815465,3397566.50865616,115246.002320925,945.32474
0.093728,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,947.34272,947.34272,947.34272,1738.05926081048,9733.82963339767,7790.04519042367,1738.05861896461,9733.82603880312,7790.042313647,23.0324471270246,268.42420227496,1036.47529834696,23.0324414314484,268.424135577827,1036.47503133223,243.372344768,5669.8461792,3666.2163264,243.372344768,5669.8461792,3666.2163264,243.372344768,5669.8461792,3666.2163264,243.372344768,5669.8461792,3666.2163264,1213248783.96769,123736988.927285,870052.069449243,1213248335.92847,123736943.232597,870051.748148733,16077753.560389,3412223.53335133,115761.520789169,16077749.5846034,3412222.68549363,115761.490966913,947.34272
0.09393,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,949.3607,949.3607,949.3607,1749.18990787198,9796.16572552583,7839.93315774608,1749.18926602611,9796.16213093128,7839.93028096942,23.1311129851695,269.579619117857,1041.10108731142,23.1311073016459,269.57955256116,1041.10082083554,243.89076383,5681.9237895,3674.025909,243.89076383,5681.9237895,3674.025909,243.89076383,5681.9237895,3674.025909,243.89076383,5681.9237895,3674.025909,1221018509.84334,124529408.831057,875623.940747608,1221018061.80412,124529363.13637,875623.619447098,16146627.0649424,3426911.25714356,116278.164423831,16146623.0975701,3426910.41107109,116278.134661758,949.3607
0.094132,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,951.37868,951.37868,951.37868,1760.36797470836,9858.76738743077,7890.03366223426,1760.36733286249,9858.76379283623,7890.03078545759,23.2299897313145,270.737517758168,1045.73721807515,23.2299840597925,270.737451341317,1045.73695213595,244.409182892,5694.0013998,3681.8354916,244.409182892,5694.0013998,3681.8354916,244.409182892,5694.0013998,3681.8354916,244.409182892,5694.0013998,3681.8354916,1228821336.99782,125325204.672746,881219.549828794,1228820888.9586,125325158.978058,881219.228528284,16215647.7794415,3441630.52968388,116795.963110054,16215643.820447,3441629.68538914,116795.933407922,951.37868
0.094334,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,953.39666,953.39666,953.39666,1771.59356211602,9921.63518361287,7940.3471556614,1771.59292027015,9921.63158901833,7940.34427888473,23.3290773654599,271.897898195935,1050.38369066001,23.329071705889,271.897831918343,1050.38342525533,244.927601954,5706.0790101,3689.6450742,244.927601954,5706.0790101,3689.6450742,244.927601954,5706.0790101,3689.6450742,244.927601954,5706.0790101,3689.6450742,1236657335.79186,126124383.628311,886838.947150304,1236656887.75264,126124337.933623,886838.625849794,16284815.7038868,3456381.35097284,117314.916850279,16284811.7532347,3456380.50844838,117314.887207848,953.39666
0.094536,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,955.41464,955.41464,955.41464,1782.8667708914,9984.76967857255,7990.87408980076,1782.86612904553,9984.76608397801,7990.8712130241,23.4283758876064,273.060760431202,1055.04050508767,23.4283702399362,273.060694292287,1055.04024021539,245.446021016,5718.1566204,3697.4546568,245.446021016,5718.1566204,3697.4546568,245.446021016,5718.1566204,3697.4546568,245.446021016,5718.1566204,3697.4546568,1244526576.58619,126926952.873714,892482.183169643,1244526128.54697,126926907.179026,892481.861869133,16354130.8382786,3471163.72101099,117835.025646928,16354126.8959338,3471162.88024939,117834.996063958,955.41464
0.094738,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,957.43262,957.43262,957.43262,1794.18770183091,10048.1714368102,8041.61491642557,1794.18705998504,10048.1678422157,8041.6120396489,23.5278852977543,274.226104464011,1059.70766137966,23.5278796619351,274.226038463193,1059.70739703764,245.964440078,5730.2342307,3705.2642394,245.964440078,5730.2342307,3705.2642394,245.964440078,5730.2342307,3705.2642394,245.964440078,5730.2342307,3705.2642394,1252429129.74156,127732919.584915,898149.308344314,1252428681.70234,127732873.890227,898148.987043804,16423593.1826172,3485977.63979886,118356.289502403,16423589.2485449,3485976.80079277,118356.259978657,957.43262
0.09494,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,959.4506,959.4506,959.4506,1805.55645573096,10111.8410228262,8092.57008730904,1805.55581388509,10111.8374282317,8092.56721053237,23.6276055959043,275.393930294404,1064.38515955729,23.6275999718863,275.393864431108,1064.38489574342,246.48285914,5742.311841,3713.073822,246.48285914,5742.311841,3713.073822,246.48285914,5742.311841,3713.073822,246.48285914,5742.311841,3713.073822,1260365065.61871,128542290.937876,903840.373131821,1260364617.57948,128542245.243188,903840.05183131,16493202.7369031,3500823.107337,118878.708419086,16493198.8110686,3500822.27007909,118878.678954327,959.4506
0.095142,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,961.46858,961.46858,961.46858,1816.97313338797,10175.779001121,8143.74005422441,1816.9724915421,10175.7754065265,8143.73717744775,23.7275367820568,276.564237922422,1069.07299964172,23.7275311697907,276.564172196077,1069.0727363539,247.001278202,5754.3894513,3720.8834046,247.001278202,5754.3894513,3720.8834046,247.001278202,5754.3894513,3720.8834046,247.001278202,5754.3894513,3720.8834046,1268334454.57836,129355074.108556,909555.427989667,1268334006.53913,129355028.413868,909555.106689157,16562959.5011364,3515700.12362591,119402.28239934,16562955.5835053,3515699.28810893,119402.252993334,961.46858
0.095344,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,963.48656,963.48656,963.48656,1828.43783559837,10239.985936195,8195.12526894492,1828.4371937525,10239.9823416005,8195.12239216826,23.8276788562122,277.737027348107,1073.77118165394,23.827673255649,277.736961758144,1073.77091889008,247.519697264,5766.4670616,3728.6929872,247.519697264,5766.4670616,3728.6929872,247.519697264,5766.4670616,3728.6929872,247.519697264,5766.4670616,3728.6929872,1276337366.98126,130171276.272917,915294.523375356,1276336918.94203,130171230.57823,915294.202074846,16632863.4753176,3530608.68866614,119927.011445509,16632859.5658557,3530607.85488285,119926.982098023,963.48656
0.095546,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,965.50454,965.50454,965.50454,1839.95066315856,10304.4623925486,8246.72618324379,1839.95002131269,10304.4587979541,8246.72330646712,23.9280318183711,278.9122985715,1078.47970561478,23.9280262294621,278.912233117354,1078.4794433728,248.038116326,5778.5446719,3736.5025698,248.038116326,5778.5446719,3736.5025698,248.038116326,5778.5446719,3736.5025698,248.038116326,5778.5446719,3736.5025698,1284373873.18814,130990904.606921,921057.709746392,1284373425.14891,130990858.912233,921057.388445882,16702914.659447,3545548.80245821,120452.895559919,16702910.7581203,3545547.97040144,120452.86627072,965.50454
0.095748,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,967.52252,967.52252,967.52252,1851.51171686496,10369.2089346822,8298.54324889425,1851.51107501909,10369.2053400876,8298.54037211759,24.0285956685339,280.090051592641,1083.19857154488,24.0285900912308,280.089986273752,1083.19830982272,248.556535388,5790.6222822,3744.3121524,248.556535388,5790.6222822,3744.3121524,248.556535388,5790.6222822,3744.3121524,248.556535388,5790.6222822,3744.3121524,1292444043.55974,131813966.286527,926845.037560278,1292443595.52051,131813920.591839,926844.716259769,16773113.0535249,3560520.46500262,120979.934744876,16773109.1602996,3560519.63466523,120979.905513734,967.52252
0.09595,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,969.5405,969.5405,969.5405,1863.121097514,10434.2261270961,8350.57691766954,1863.12045566813,10434.2225325016,8350.57404089287,24.1293704067011,281.270286411572,1087.92777946473,24.1293648409557,281.270221227381,1087.92751826033,249.07495445,5802.6998925,3752.121735,249.07495445,5802.6998925,3752.121735,249.07495445,5802.6998925,3752.121735,249.07495445,5802.6998925,3752.121735,1300547948.4568,132640468.487696,932656.557274519,1300547500.41757,132640422.793008,932656.235974009,16843458.6575517,3575523.6762999,121508.129002668,16843454.7723942,3575522.84767481,121508.099829354,969.5405
0.096152,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,971.55848,971.55848,971.55848,1874.77890590208,10499.5145342909,8402.82764134286,1874.77826405621,10499.5109396963,8402.8247645662,24.2303560328733,282.453003028331,1092.66732939466,24.2303504786377,282.452937978284,1092.66706870598,249.593373512,5814.7775028,3759.9313176,249.593373512,5814.7775028,3759.9313176,249.593373512,5814.7775028,3759.9313176,249.593373512,5814.7775028,3759.9313176,1308685658.24005,133470418.386389,938492.319346616,1308685210.20083,133470372.691701,938491.998046107,16913951.4715277,3590558.43635055,122037.478335565,16913947.5944047,3590557.6094307,122037.449219851,971.55848
0.096354,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,973.57646,973.57646,973.57646,1886.48524282563,10565.0747207669,8455.29587168748,1886.48460097977,10565.0711261723,8455.29299491081,24.3315525470507,283.638201442959,1097.41722135481,24.3315470042776,283.638136526505,1097.41696117983,250.111792574,5826.8551131,3767.7409002,250.111792574,5826.8551131,3767.7409002,250.111792574,5826.8551131,3767.7409002,250.111792574,5826.8551131,3767.7409002,1316857243.27024,134303823.158568,944352.374234076,1316856795.23101,134303777.46388,944352.052933566,16984591.4954531,3605624.74515508,122567.982745818,16984587.6263315,3605623.91993347,122567.953687478,973.57646
0.096556,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,975.59444,975.59444,975.59444,1898.24020908107,10630.9072510244,8507.98206047661,1898.2395672352,10630.9036564299,8507.97918369994,24.432959949234,284.825881655494,1102.1774553652,24.432954417876,284.825816872086,1102.17719570189,250.630211636,5838.9327234,3775.5504828,250.630211636,5838.9327234,3775.5504828,250.630211636,5838.9327234,3775.5504828,250.630211636,5838.9327234,3775.5504828,1325062773.90809,135140689.980192,950236.7723944,1325062325.86887,135140644.285505,950236.45109389,17055378.7293284,3620722.60271399,123099.642235662,17055374.8681751,3620721.77918366,123099.61323447,975.59444
0.096758,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,977.61242,977.61242,977.61242,1910.0439054648,10697.012689564,8560.88665948346,1910.04326361894,10697.0090949694,8560.8837827068,24.5345782394235,286.016043665977,1106.94803144566,24.5345727194338,286.015979015069,1106.94777229203,251.148630698,5851.0103337,3783.3600654,251.148630698,5851.0103337,3783.3600654,251.148630698,5851.0103337,3783.3600654,251.148630698,5851.0103337,3783.3600654,1333302320.51435,135981026.027223,956145.564285092,1333301872.47513,135980980.332536,956145.242984582,17126313.1731539,3635852.00902776,123632.456807311,17126309.3199362,3635851.1871818,123632.427863044,977.61242
0.09696,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,979.6304,979.6304,979.6304,1921.89643277326,10763.391600886,8614.01012048129,1921.89579092739,10763.3880062914,8614.00724370463,24.6364074176197,287.208687474445,1111.72894961587,24.6364019089517,287.208622955498,1111.72869096993,251.66704976,5863.087944,3791.169648,251.66704976,5863.087944,3791.169648,251.66704976,5863.087944,3791.169648,251.66704976,5863.087944,3791.169648,1341575953.44976,136824838.475622,962078.800363657,1341575505.41053,136824792.780934,962078.479063147,17197394.8269299,3651012.9640969,124166.426462966,17197390.9816152,3651012.14392842,124166.397575401,979.6304
0.097162,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,981.64838,981.64838,981.64838,1933.79789180285,10830.0445494908,8667.35289524333,1933.79724995698,10830.0409548962,8667.35001846666,24.7384474838231,288.403813080937,1116.52020989537,24.7384419864303,288.403748693412,1116.51995175513,252.185468822,5875.1655543,3798.9792306,252.185468822,5875.1655543,3798.9792306,252.185468822,5875.1655543,3798.9792306,252.185468822,5875.1655543,3798.9792306,1349883743.07504,137672134.501349,968036.531087597,1349883295.03582,137672088.806661,968036.209787087,17268623.6906566,3666205.46792189,124701.551204806,17268619.8532126,3666204.64942407,124701.522373721,981.64838
0.097364,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,983.66636,983.66636,983.66636,1945.74838334999,10896.9720998788,8720.9154355428,1945.74774150412,10896.9685052842,8720.91255876613,24.8406984380341,289.601420485491,1121.32181230352,24.8406929518706,289.601356228855,1121.32155466701,252.703887884,5887.2431646,3806.7888132,252.703887884,5887.2431646,3806.7888132,252.703887884,5887.2431646,3806.7888132,252.703887884,5887.2431646,3806.7888132,1358225759.75094,138522921.280366,974018.806914418,1358225311.71172,138522875.585678,974018.485613908,17339999.7643344,3681429.52050322,125237.831034995,17339995.934729,3681428.70366926,125237.802260171,983.66636
0.097566,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,985.68434,985.68434,985.68434,1957.74800821111,10964.1748165504,8774.69819315292,1957.74736636524,10964.1712219559,8774.69531637625,24.9431602802531,290.801509688144,1126.13375685955,24.943154805273,290.801445561866,1126.13349972481,253.222306946,5899.3207749,3814.5983958,253.222306946,5899.3207749,3814.5983958,253.222306946,5899.3207749,3814.5983958,253.222306946,5899.3207749,3814.5983958,1366602073.8382,139377205.988632,980025.678301621,1366601625.79898,139377160.293944,980025.357001111,17411523.0479636,3696685.12184136,125775.26595568,17411519.2261648,3696684.30666451,125775.237236898,985.68434
0.097768,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,987.70232,987.70232,987.70232,1969.79686718261,11031.6532640061,8828.70161984693,1969.79622533674,11031.6496694115,8828.69874307026,25.0458330104806,292.004080688935,1130.95604358252,25.0458275466385,292.004016692487,1130.95578694761,253.740726008,5911.3983852,3822.4079784,253.740726008,5911.3983852,3822.4079784,253.740726008,5911.3983852,3822.4079784,253.740726008,5911.3983852,3822.4079784,1375012755.69755,140234995.802109,986057.19570671,1375012307.65833,140234950.107421,986056.8744062,17483193.5415446,3711972.2719368,126313.85596899,17483189.7275205,3711971.45841035,126313.827306033,987.70232
0.09797,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,989.7203,989.7203,989.7203,1981.89506106091,11099.4080067461,8882.92616739807,1981.89441921504,11099.4044121516,8882.9232906214,25.1487166287171,293.2091334879,1135.78867249135,25.1487111759677,293.209069620757,1135.78841635434,254.25914507,5923.4759955,3830.217561,254.25914507,5923.4759955,3830.217561,254.25914507,5923.4759955,3830.217561,254.25914507,5923.4759955,3830.217561,1383457875.68973,141096297.896758,992113.409587191,1383457427.6505,141096252.20207,992113.088286681,17555011.2450775,3727290.97078999,126853.601077039,17555007.4387967,3727290.15890728,126853.57246969,989.7203
0.098172,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,991.73828,991.73828,991.73828,1994.04269064244,11167.4396092711,8937.37228757955,1994.04204879657,11167.4360146765,8937.36941080288,25.2518111349629,294.416668085076,1140.63164360482,25.2518056932613,294.416604346717,1140.63138796378,254.777564132,5935.5536058,3838.0271436,254.777564132,5935.5536058,3838.0271436,254.777564132,5935.5536058,3838.0271436,254.777564132,5935.5536058,3838.0271436,1391937504.17547,141961119.448539,998194.370400565,1391937056.13625,141961073.753852,998194.049100055,17626976.1585627,3742641.21840142,127394.501281923,17626972.3599938,3742640.40815581,127394.472729968,991.73828
0.098374,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,993.75626,993.75626,993.75626,2006.23985672361,11235.7486360812,8992.04043216461,2006.23921487774,11235.7450414867,8992.03755538795,25.3551165292185,295.626684480501,1145.48495694155,25.35511109852,295.626620870406,1145.48470179456,255.295983194,5947.6312161,3845.8367262,255.295983194,5947.6312161,3845.8367262,255.295983194,5947.6312161,3845.8367262,255.295983194,5947.6312161,3845.8367262,1400451711.51552,142829467.633414,1004300.12860434,1400451263.47629,142829421.938727,1004299.80730383,17699088.2820006,3758023.01477155,127936.556585722,17699084.4911124,3758022.20615646,127936.528088947,993.75626
0.098576,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,995.77424,995.77424,995.77424,2018.48666010083,11304.335651677,9046.93105292648,2018.48601825496,11304.3320570825,9046.92817614981,25.4586328114843,296.839182674209,1150.34861252001,25.4586273917445,296.839119191865,1150.34835786517,255.814402256,5959.7088264,3853.6463088,255.814402256,5959.7088264,3853.6463088,255.814402256,5959.7088264,3853.6463088,255.814402256,5959.7088264,3853.6463088,1409000568.0706,143701349.627343,1010430.73465601,1409000120.03138,143701303.932655,1010430.4133555,17771347.6153914,3773436.35990083,128479.7669905,17771343.8321529,3773435.55290971,128479.738548692,995.77424
0.098778,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,997.79222,997.79222,997.79222,2030.78320157053,11373.2012205588,9102.0446016384,2030.78255972466,11373.1976259643,9102.04172486173,25.5623599817607,298.054162666236,1155.22261035853,25.5623545729355,298.054099311131,1155.22235619396,256.332821318,5971.7864367,3861.4558914,256.332821318,5971.7864367,3861.4558914,256.332821318,5971.7864367,3861.4558914,256.332821318,5971.7864367,3861.4558914,1417584144.20147,144576772.606287,1016586.23901309,1417583696.16224,144576726.911599,1016585.91771258,17843754.1587354,3788881.25378973,129024.132498304,17843750.3831158,3788880.44841606,129024.104111252,997.79222
0.09898,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,999.8102,999.8102,999.8102,2043.12958192912,11442.3459072271,9157.38153007358,2043.12894008325,11442.3423126326,9157.37865329691,25.6662980400482,299.27162445662,1160.10695047532,25.6662926420936,299.271561228243,1160.10669679913,256.85124038,5983.864047,3869.265474,256.85124038,5983.864047,3869.265474,256.85124038,5983.864047,3869.265474,256.85124038,5983.864047,3869.265474,1426202510.26884,145455743.746207,1022766.69213308,1426202062.22962,145455698.051519,1022766.37083257,17916307.9120329,3804357.69643869,129569.653111166,17916304.1440015,3804356.89267602,129569.624778661,999.8102
0.099182,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,1001.82818,1001.82818,1001.82818,2055.52590197302,11511.7702761822,9212.94229000525,2055.52526012715,11511.7666815877,9212.93941322859,25.7704469863472,300.491568045394,1165.00163288842,25.7704415992197,300.491504943241,1165.00137969874,257.369659442,5995.9416573,3877.0750566,257.369659442,5995.9416573,3877.0750566,257.369659442,5995.9416573,3877.0750566,257.369659442,5995.9416573,3877.0750566,1434855736.63347,146338270.223064,1028972.14447348,1434855288.59425,146338224.528376,1028971.82317297,17989008.8752842,3819865.68784817,130116.328831103,17989005.1148106,3819864.88569006,130116.300552935,1001.82818
0.099384,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,1003.84616,1003.84616,1003.84616,2067.97226249864,11581.4748919246,9268.72733320666,2067.97162065277,11581.4712973301,9268.72445642999,25.874806820658,301.713993432595,1169.90665761574,25.8748014443142,301.713930456162,1169.90640491071,257.888078504,6008.0192676,3884.8846392,257.888078504,6008.0192676,3884.8846392,257.888078504,6008.0192676,3884.8846392,257.888078504,6008.0192676,3884.8846392,1443543893.65609,147224359.212818,1035202.64649179,1443543445.61687,147224313.51813,1035202.32519128,18061857.0484895,3835405.22801862,130664.159660114,18061853.2955435,3835404.42745866,130664.131436075,1003.84616
0.099586,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,1005.86414,1005.86414,1005.86414,2080.46876430241,11651.4603189547,9324.73711145103,2080.46812245654,11651.4567243601,9324.73423467436,25.9793775429811,302.938900618256,1174.82202467504,25.9793721773779,302.938837767044,1174.82177245282,258.406497566,6020.0968779,3892.6942218,258.406497566,6020.0968779,3892.6942218,258.406497566,6020.0968779,3892.6942218,258.406497566,6020.0968779,3892.6942218,1452267051.69744,148114017.89143,1041458.24864552,1452266603.65821,148113972.196742,1041457.92734501,18134852.4316492,3850976.31695047,131213.145600184,18134848.6862007,3850975.51798233,131213.117430069,1005.86414
0.099788,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,1007.88212,1007.88212,1007.88212,2093.01550818074,11721.7271217727,9380.97207651158,2093.01486633487,11721.7235271782,9380.96919973492,26.0841591533168,304.166289602413,1179.74773408398,26.0841537984116,304.166226875924,1179.74748234272,258.924916628,6032.1744882,3900.5038044,258.924916628,6032.1744882,3900.5038044,258.924916628,6032.1744882,3900.5038044,258.924916628,6032.1744882,3900.5038044,1461025281.11824,149007253.434862,1047739.00139218,1461024833.07902,149007207.740174,1047738.68009167,18207995.0247635,3866578.95464417,131763.286653283,18207991.2867826,3866578.15726151,131763.258536886,1007.88212
