"time","Itr","Iqs"
0.23335,487.289783437943,465.856675230951
0.2334,486.260724596413,465.853223740946
0.23345,485.227019424282,465.849771323174
0.2335,484.188872067048,465.846317976209
0.23355,483.146482411257,465.842863699698
0.2336,482.100052451984,465.8394084937
0.23365,481.049786355825,465.835952357215
0.2337,479.995887706447,465.832495289594
0.23375,478.938552945379,465.829037292268
0.2338,477.877996831253,465.825578363048
0.23385,476.814429415126,465.822118502318
0.2339,475.748062756815,465.818657710158
0.23395,474.679110983764,465.815195984749
0.234,473.607788265726,465.811733326869
0.23405,472.534299877419,465.808269736605
0.2341,471.458870561973,465.80480521321
0.23415,470.381719902331,465.801339755266
0.2342,469.303069364986,465.797873363729
0.23425,468.223142353613,465.794406037268
0.2343,467.142162885087,465.790937776434
0.23435,466.060344373439,465.787468580197
0.2344,464.977920756152,465.783998448734
0.23445,463.895120347036,465.780527380868
0.2345,462.812173186102,465.777055377799
0.23455,461.72931108673,465.773582437422
0.2346,460.646766985166,465.770108560244
0.23465,459.564761544304,465.766633745556
0.2347,458.483536902994,465.76315799349
0.23475,457.40332909439,465.759681303293
0.2348,456.324375680956,465.756203674976
0.23485,455.246915793822,465.75272510752
0.2349,454.171190127963,465.749245600775
0.23495,453.097425463338,465.745765154969
0.235,452.025870899067,465.74228376889
0.23505,450.956768919853,465.738801443604
0.2351,449.89036329545,465.735318177145
0.23515,448.826899110829,465.731833969723
0.2352,447.766622799386,465.728348821091
0.23525,446.709767578071,465.724862730448
0.2353,445.656586229878,465.721375698519
0.23535,444.607326699915,465.717887724051
0.2354,443.562237338917,465.714398806861
0.23545,442.52156750297,465.710908946162
0.2355,441.485567576,465.707418142043
0.23555,440.454475521563,465.703926394854
0.2356,439.4285458651,465.700433702973
0.23565,438.408030113969,465.696940066667
0.2357,437.393179218251,465.693445485248
0.23575,436.384244760324,465.689949959078
0.2358,435.381478965603,465.686453486707
0.23585,434.385122336709,465.682956068662
0.2359,433.395428961344,465.679457704072
0.23595,432.412651577281,465.67595839253
0.236,431.437041360614,465.672458134608
0.23605,430.468849678632,465.668956929289
0.2361,429.508328088194,465.665454775375
0.23615,428.555717018588,465.661951673864
0.2362,427.611267530745,465.658447623435
0.23625,426.675230849705,465.654942624379
0.2363,425.747855590332,465.651436676263
0.23635,424.829390047696,465.647929778195
0.2364,423.920082183101,465.644421930575
0.23645,423.020169322754,465.640913131859
0.2365,422.129896494112,465.63740338247
0.23655,421.249510250024,465.633892682737
0.2366,420.379253442057,465.630381031082
0.23665,419.519368023557,465.626868427832
0.2367,418.670095024177,465.623354871678
0.23675,417.831665232513,465.619840364
0.2368,417.004314235682,465.616324902558
0.23685,416.188280361111,465.612808488083
0.2369,415.383797108034,465.609291119817
0.23695,414.591096439535,465.605772797929
0.237,413.810408747441,465.602253521098
0.23705,413.041954488222,465.5987332899
0.2371,412.285956052529,465.595212103242
0.23715,411.542639652312,465.591689961126
0.2372,410.812225521758,465.588166863272
0.23725,410.094931675816,465.584642809316
0.2373,409.390973868458,465.581117798341
0.23735,408.700558152361,465.577591830861
0.2374,408.023889705925,465.574064905574
0.23745,407.361178495081,465.570537022748
0.2375,406.712627355722,465.567008181858
0.23755,406.07843619745,465.56347838268
0.2376,405.458801959347,465.559947624185
0.23765,404.853912065068,465.556415907165
0.2377,404.263950335771,465.552883229725
0.23775,403.689106257452,465.549349593257
0.2378,403.12956105765,465.545814995664
0.23785,402.585492334286,465.542279437644
0.2379,402.057074014055,465.538742919279
0.23795,401.544470675456,465.535205437861
0.238,401.047840676845,465.531666995828
0.23805,400.567348861347,465.528127591846
0.2381,400.103150741108,465.524587224603
0.23815,399.655397531884,465.521045894762
0.2382,399.224236119843,465.517503601951
0.23825,398.809804225586,465.513960344327
0.2383,398.412230876848,465.510416123547
0.23835,398.031652384141,465.506870938536
0.2384,397.668194745584,465.503324787791
0.23845,397.32197906836,465.49977767302
0.2385,396.993121549915,465.496229591954
0.23855,396.681729455994,465.492680545088
0.2386,396.387899067222,465.489130532625
0.23865,396.111734759471,465.485579552585
0.2387,395.853329741272,465.482027606009
0.23875,395.6127718432,465.478474691343
0.2388,395.390143519021,465.474920809777
0.23885,395.185518610223,465.471365960151
0.2389,394.998957894425,465.467810141327
0.23895,394.830531105353,465.464253353444
0.239,394.680296112692,465.460695596641
0.23905,394.548305059881,465.457136869845
0.2391,394.434604389751,465.453577173658
0.23915,394.339232366869,465.450016506798
0.2392,394.262212353431,465.446454869019
0.23925,394.203577604793,465.442892259971
0.2393,394.163348998334,465.439328679836
0.23935,394.141541499126,465.435764127163
0.2394,394.138164213033,465.432198602251
0.23945,394.153218636665,465.4286321051
0.2395,394.186689782937,465.425064634684
0.23955,394.238573589766,465.421496191043
0.2396,394.308853300014,465.417926773353
0.23965,394.397506233317,465.414356381547
0.2397,394.504503867632,465.410785014925
0.23975,394.629810784882,465.407212673797
0.2398,394.773373763905,465.403639357259
0.23985,394.935151642431,465.400065064516
0.2399,395.115090444758,465.396489796133
0.23995,395.313130436793,465.392913551731
0.24,395.529206234964,465.389336329464
0.24005,395.763246414036,465.38575813055
0.2401,396.015160679856,465.382178954182
0.24015,396.284872028482,465.378598798922
0.2402,396.572290712064,465.375017666009
0.24025,396.877321553245,465.371435554588
0.2403,397.199864078422,465.367852463588
0.24035,397.539812656943,465.364268393046
0.2404,397.897042340553,465.36068334279
0.24045,398.271442207954,465.357097312428
0.2405,398.662889213578,465.353510301459
0.24055,399.07125525671,465.349922309056
0.2406,399.496407430625,465.346333335316
0.24065,399.938208180634,465.342743379639
0.2407,400.396502296968,465.33915244214
0.24075,400.871146527653,465.335560522008
0.2408,401.361988160333,465.331967618671
0.24085,401.868869435675,465.328373732617
0.2409,402.391628384151,465.324778862059
0.24095,402.930098997311,465.321183007651
0.241,403.484099321268,465.317586169294
0.24105,404.053457495479,465.313988345423
0.2411,404.637994844741,465.31038953631
0.24115,405.237527760659,465.306789742129
0.2412,405.851869090864,465.303188961562
0.24125,406.480828317625,465.29958719432
0.2413,407.124200699489,465.295984441171
0.24135,407.781789889676,465.292380699531
0.2414,408.453395322481,465.288775971175
0.24145,409.138811681532,465.285170254972
0.2415,409.837830807792,465.281563550245
0.24155,410.550241879951,465.277955856774
0.2416,411.275821553141,465.274347174341
0.24165,412.014353305996,465.270737502065
0.2417,412.765618914832,465.267126840319
0.24175,413.529395622039,465.26351518805
0.2418,414.305458531417,465.259902544865
0.24185,415.09358078553,465.256288911283
0.2419,415.893524652583,465.252674286024
0.24195,416.705057745799,465.249058668666
0.242,417.527948389541,465.24544205976
0.24205,418.361960595425,465.241824457664
0.2421,419.206856916213,465.238205863145
0.24215,420.062398616289,465.23458627443
0.2422,420.928337660573,465.230965692167
0.24225,421.804429943733,465.227344116567
0.2423,422.690434364317,465.223721545851
0.24235,423.58610571022,465.220097979854
0.2424,424.491197945141,465.216473419291
0.24245,425.405464369502,465.212847862274
0.2425,426.32865046838,465.209221309443
0.24255,427.26050428128,465.205593760573
0.2426,428.200779012986,465.201965214091
0.24265,429.149223923738,465.198335670852
0.2427,430.105588025143,465.19470513027
0.24275,431.06962022993,465.191073591128
0.2428,432.041063019164,465.187441053482
0.24285,433.019660076016,465.183807517368
0.2429,434.005162274826,465.180172981725
0.24295,434.997316665014,465.176537446649
0.243,435.995870556029,465.172900911583
0.24305,437.000571655266,465.169263376252
0.2431,438.01116251816,465.165624840038
0.24315,439.02738556168,465.161985302762
0.2432,440.048992285724,465.158344763379
0.24325,441.075730433432,465.154703222763
0.2433,442.107348447194,465.151060679436
0.24335,443.143595594863,465.147417132962
0.2434,444.184217169435,465.143772584196
0.24345,445.228956990204,465.140127031152
0.2435,446.277569722689,465.136480474687
0.24355,447.32980629176,465.132832913557
0.2436,448.385418692925,465.129184347751
0.24365,449.444160107476,465.125534776982
0.2437,450.505780821478,465.12188420071
0.24375,451.570028314715,465.118232618505
0.2438,452.636662556614,465.114580029863
0.24385,453.705439742692,465.110926435026
0.2439,454.776117447121,465.107271832642
0.24395,455.848454727862,465.103616222524
0.244,456.922208737335,465.099959605025
0.24405,457.997132491798,465.096301979035
0.2441,459.072993031016,465.092643344463
0.24415,460.149553542998,465.088983700902
0.2442,461.226578845353,465.085323047816
0.24425,462.303835481643,465.081661384362
0.2443,463.381088998573,465.07799871057
0.24435,464.458099481314,465.074335027252
0.2444,465.534642473835,465.070670332531
0.24445,466.610489551927,465.067004625644
0.2445,467.685414122037,465.063337907668
0.24455,468.759191510138,465.059670177058
0.2446,469.831596882435,465.056001433535
0.24465,470.902398625603,465.052331677421
0.2447,471.9713819327,465.0486609078
0.24475,473.038327880069,465.044989124426
0.2448,474.103019533257,465.041316326472
0.24485,475.165242029686,465.037642514126
0.2449,476.224781121731,465.033967686709
0.24495,477.281414474972,465.030291843627
0.245,478.334937831416,465.026614984876
0.24505,479.385142642124,465.022937110172
0.2451,480.431822470488,465.019258218728
0.24515,481.474773069885,465.015578309842
0.2452,482.513791529622,465.011897383549
0.24525,483.548665559163,465.008215439891
0.2453,484.579202145975,465.004532477461
0.24535,485.605203792685,465.000848496284
0.2454,486.626475208429,464.997163496646
0.24545,487.642823382555,464.993477477249
0.2455,488.654057315308,464.98979043833
0.24555,489.6599753516,464.986102378459
0.2456,490.660396255289,464.982413298472
0.24565,491.65513409725,464.978723197206
0.2457,492.644005225811,464.975032074819
0.24575,493.626828337411,464.971339929531
0.2458,494.60342454923,464.967646763035
0.24585,495.57360397153,464.963952573424
0.2459,496.537196865476,464.960257361151
0.24595,497.494029484828,464.956561124904
0.246,498.443930187558,464.952863864975
0.24605,499.38672973004,464.94916558082
0.2461,500.322261337634,464.945466271286
0.24615,501.25034821244,464.941765937775
0.2462,502.170831422814,464.938064578242
0.24625,503.083550021583,464.93436219214
0.2463,503.988344650274,464.930658780539
0.24635,504.885058385388,464.926954341965
0.2464,505.773536807556,464.923248876746
0.24645,506.65361642011,464.919542383692
0.2465,507.525149358533,464.915834861777
0.24655,508.387987668893,464.912126312613
0.2466,509.241984475297,464.908416734128
0.24665,510.086995362829,464.904706126698
0.2467,510.922878445755,464.900994489666
0.24675,511.749483674275,464.897281822771
0.2468,512.566674445983,464.893568125227
0.24685,513.374315934912,464.889853397118
0.2469,514.172273889235,464.886137638003
0.24695,514.960416536008,464.882420846844
0.247,515.738614648802,464.878703023092
0.24705,516.506731721622,464.874984168069
0.2471,517.264642559431,464.871264279553
0.24715,518.012225553473,464.867543358211
0.2472,518.749359173503,464.863821402926
0.24725,519.475924379877,464.860098413313
0.2473,520.191804690886,464.856374389434
0.24735,520.896877204198,464.85264933088
0.2474,521.591028239469,464.848923236847
0.24745,522.274149459642,464.845196107211
0.2475,522.946132119989,464.841467941577
0.24755,523.606869973336,464.837738738592
0.2476,524.256259337324,464.834008499465
0.24765,524.894190944786,464.83027722302
0.2477,525.520562708437,464.826544908352
0.24775,526.135279590664,464.822811555788
0.2478,526.738245670377,464.819077164498
0.24785,527.329367527297,464.815341734268
0.2479,527.908554309267,464.811605264564
0.24795,528.475710393849,464.807867754985
0.248,529.030745342889,464.804129205045
0.24805,529.573577425093,464.800389615415
0.2481,530.10412356101,464.796648983583
0.24815,530.622303172304,464.792907310688
0.2482,531.128038249213,464.789164595533
0.24825,531.621246806233,464.785420838433
0.2483,532.101850092981,464.781676038332
0.24835,532.56977967468,464.777930195469
0.2484,533.024965315461,464.774183309134
0.24845,533.467339278448,464.770435378627
0.2485,533.89683639343,464.766686403213
0.24855,534.313388289871,464.762936383444
0.2486,534.716927929845,464.759185318382
0.24865,535.107400151547,464.755433207928
0.2487,535.484747551424,464.751680051396
0.24875,535.848915220725,464.747925847761
0.2488,536.199850813425,464.744170598005
0.24885,536.537499540024,464.740414300553
0.2489,536.86180608821,464.73665695554
0.24895,537.172728533884,464.73289856265
0.249,537.470222283296,464.729139120801
0.24905,537.754245231495,464.725378629719
0.2491,538.024757830499,464.721617089894
0.24915,538.281718827404,464.717854499912
0.2492,538.525084638862,464.714090859555
0.24925,538.75482653288,464.710326169037
0.2493,538.970912693124,464.70656042745
0.24935,539.173313784395,464.702793633395
0.2494,539.362003021063,464.699025787987
0.24945,539.53695263288,464.695256891368
0.2495,539.698130760222,464.691486940536
0.24955,539.845521808254,464.687715937413
0.2496,539.979106696766,464.683943879992
0.24965,540.098868817493,464.680170769398
0.2497,540.204794102796,464.676396603772
0.24975,540.296868202387,464.672621383804
0.2498,540.375070967431,464.668845107443
0.24985,540.439399876731,464.665067776534
0.2499,540.489848536764,464.66128938924
0.24995,540.526413015332,464.65750994516
0.25,540.549091910481,464.653729444468
0.25005,540.557884221042,464.649947885752
0.2501,540.552781489072,464.646165270556
0.25015,540.533794195579,464.642381596104
0.2502,540.500928576794,464.638596863148
0.25025,540.454193318332,464.634811071438
0.2503,540.393599624319,464.631024220315
0.25035,540.319159764281,464.627236308454
0.2504,540.230876944975,464.623447336715
0.25045,540.128774570891,464.619657304272
0.2505,540.012871444229,464.615866210787
0.25055,539.8831888034,464.612074055748
0.2506,539.739750392339,464.608280838483
0.25065,539.58258166586,464.60448655845
0.2507,539.411697463536,464.600691216517
0.25075,539.227134027994,464.596894810433
0.2508,539.028922657398,464.593097340466
0.25085,538.817097071811,464.589298806995
0.2509,538.591693482684,464.585499207992
0.25095,538.352750438343,464.58169854481
0.251,538.100294374197,464.577896815665
0.25105,537.834374279711,464.574094021805
0.2511,537.555033873407,464.570290160725
0.25115,537.26231928037,464.566485232513
0.2512,536.956279101879,464.562679237503
0.25125,536.636964489286,464.558872175633
0.2513,536.304414611136,464.55506404495
0.25135,535.958689928267,464.551254846076
0.2514,535.599846891892,464.547444578028
0.25145,535.227943950554,464.543633241012
0.2515,534.84304201282,464.539820834628
0.25155,534.445204521363,464.536007358214
0.2516,534.03448395898,464.53219281033
0.25165,533.610951529635,464.528377192064
0.2517,533.174676540968,464.52456050218
0.25175,532.725729678885,464.520742740227
0.2518,532.264184072201,464.516923906265
0.25185,531.790115366892,464.513103999235
0.2519,531.30358925141,464.50928301959
0.25195,530.804687625741,464.505460966242
0.252,530.29349254469,464.501637838836
0.25205,529.770086840973,464.497813636629
0.2521,529.234555772139,464.4939883598
0.25215,528.686987094919,464.490162007684
0.2522,528.127459589388,464.486334580081
0.25225,527.556065800886,464.482506076018
0.2523,526.972900416963,464.478676494847
0.25235,526.378058321721,464.474845837735
0.2524,525.771636804914,464.471014102099
0.25245,525.153735636311,464.46718128896
0.2525,524.524446567385,464.463347397771
0.25255,523.8838727336,464.459512427551
0.2526,523.232121334701,464.455676377974
0.25265,522.569299204681,464.451839248968
0.2527,521.895515562626,464.448001039814
0.25275,521.21088208696,464.444161750101
0.2528,520.515503372488,464.440321379538
0.25285,519.809493083056,464.436479927797
0.2529,519.092970801917,464.432637393988
0.25295,518.366055203159,464.428793777784
0.253,517.628867323519,464.424949079311
0.25305,516.881530636349,464.421103297411
0.2531,516.124162441019,464.417256431984
0.25315,515.356886858216,464.413408482416
0.2532,514.579835714536,464.409559448743
0.25325,513.793139402384,464.405709329852
0.2533,512.996930651706,464.401858126144
0.25335,512.191344603481,464.398005835801
0.2534,511.376511107698,464.394152459726
0.25345,510.552564655524,464.390297997459
0.2535,509.71964916015,464.38644244788
0.25355,508.877906592999,464.382585811046
0.2536,508.027481234152,464.3787280858
0.25365,507.168519745075,464.374869272152
0.2537,506.3011643507,464.371009370525
0.25375,505.425559804322,464.367148378798
0.2538,504.541861925009,464.363286297202
0.25385,503.650224098533,464.359423126326
0.2539,502.750801985092,464.35555886418
0.25395,501.843753590912,464.351693511303
0.254,500.929233309317,464.34782706726
0.25405,500.007396015512,464.34395953083
0.2541,499.078409219622,464.340090902136
0.25415,498.142437520992,464.336221180536
0.2542,497.199647751721,464.332350366561
0.25425,496.250209046686,464.328478457481
0.2543,495.294287717899,464.324605455425
0.25435,494.3320485773,464.320731358291
0.2544,493.363670563676,464.316856167017
0.25445,492.389329238933,464.312979879747
0.2545,491.4092023459,464.309102496208
0.25455,490.423469876194,464.305224017265
0.2546,489.432309751717,464.301344440871
0.25465,488.435896474143,464.297463767395
0.2547,487.434420083618,464.29358199618
0.25475,486.428066785263,464.289699126845
0.2548,485.417024899704,464.285815159529
0.25485,484.401484928085,464.281930092655
0.2549,483.381636014138,464.278043926902
0.25495,482.357662019309,464.274156661066
0.255,481.329763671198,464.270268294843
0.25505,480.298137407938,464.266378827368
0.2551,479.262981699971,464.262488259328
0.25515,478.224497111376,464.258596589469
0.2552,477.182883515606,464.254703817221
0.25525,476.13833369519,464.250809943069
0.2553,475.091058538244,464.246914965329
0.25535,474.0412641876,464.243018884175
0.2554,472.989158712406,464.23912169968
0.25545,471.934952164811,464.235223410723
0.2555,470.878854522232,464.231324016606
0.25555,469.82106691026,464.227423517629
0.2556,468.761809706309,464.223521912422
0.25565,467.701298079385,464.219619201707
0.2557,466.639748990229,464.215715383772
0.25575,465.577381242283,464.211810459515
0.2558,464.514414123178,464.20790442771
0.25585,463.451056349006,464.203997287858
0.2559,462.387536935113,464.200089039433
0.25595,461.324079211367,464.196179682071
0.256,460.260908129737,464.192269216219
0.25605,459.198250308339,464.188357639894
0.2561,458.136333344808,464.184444953246
0.25615,457.07537257947,464.18053115601
0.2562,456.015604594439,464.17661624849
0.25625,454.957259788179,464.172700229033
0.2563,453.90056996962,464.168783097877
0.25635,452.845768394069,464.164864853572
0.2564,451.793089721129,464.160945496866
