"time","J2.phi","J2.w","J4.phi","J4.w","J6.phi","J6.w","inertia1.phi","inertia1.w","inertia2.phi","inertia2.w","inertia3.phi","inertia3.w","inertia4.phi","inertia4.w","inertia5.phi","inertia5.w","inertia6.phi","inertia6.w"
0.5876,0,0,0,0,0,0,0.106771234980056,0.294794834036477,0.106771234980056,0.294794834036477,0,0,0,0,0,0,0,0
0.588,0,0,0,0,0,0,0.106889111008169,0.294585192932638,0.106889111008169,0.294585192932638,0,0,0,0,0,0,0,0
0.5884,0,0,0,0,0,0,0.107006903015284,0.294374697521886,0.107006903015284,0.294374697521886,0,0,0,0,0,0,0,0
0.5888,0,0,0,0,0,0,0.107124610660384,0.294163349170006,0.107124610660384,0.294163349170006,0,0,0,0,0,0,0,0
0.5892,0,0,0,0,0,0,0.107242233603009,0.293951149248862,0.107242233603009,0.293951149248862,0,0,0,0,0,0,0,0
0.5896,0,0,0,0,0,0,0.107359771503256,0.293738099136394,0.107359771503256,0.293738099136394,0,0,0,0,0,0,0,0
0.59,0,0,0,0,0,0,0.10747722402178,0.293524200216615,0.10747722402178,0.293524200216615,0,0,0,0,0,0,0,0
0.5904,0,0,0,0,0,0,0.107594590819803,0.293309453879616,0.107594590819803,0.293309453879616,0,0,0,0,0,0,0,0
0.5908,0,0,0,0,0,0,0.10771187155911,0.293093861521556,0.10771187155911,0.293093861521556,0,0,0,0,0,0,0,0
0.5912,0,0,0,0,0,0,0.107829065902053,0.292877424544672,0.107829065902053,0.292877424544672,0,0,0,0,0,0,0,0
0.5916,0,0,0,0,0,0,0.107946173415981,0.292660139981314,0.107946173415981,0.292660139981314,0,0,0,0,0,0,0,0
0.592,0,0,0,0,0,0,0.108063193325569,0.292441989154305,0.108063193325569,0.292441989154305,0,0,0,0,0,0,0,0
0.5924,0,0,0,0,0,0,0.108180125795249,0.292222996393196,0.108180125795249,0.292222996393196,0,0,0,0,0,0,0,0
0.5928,0,0,0,0,0,0,0.108296970488759,0.292003163082833,0.108296970488759,0.292003163082833,0,0,0,0,0,0,0,0
0.5932,0,0,0,0,0,0,0.108413727070407,0.291782490613532,0.108413727070407,0.291782490613532,0,0,0,0,0,0,0,0
0.5936,0,0,0,0,0,0,0.10853039520507,0.291560980381072,0.10853039520507,0.291560980381072,0,0,0,0,0,0,0,0
0.594,0,0,0,0,0,0,0.108646974558196,0.291338633786691,0.108646974558196,0.291338633786691,0,0,0,0,0,0,0,0
0.5944,0,0,0,0,0,0,0.108763464795809,0.291115452237085,0.108763464795809,0.291115452237085,0,0,0,0,0,0,0,0
0.5948,0,0,0,0,0,0,0.10887986558451,0.290891437144396,0.10887986558451,0.290891437144396,0,0,0,0,0,0,0,0
0.5952,0,0,0,0,0,0,0.10899617659148,0.290666589926212,0.10899617659148,0.290666589926212,0,0,0,0,0,0,0,0
0.5956,0,0,0,0,0,0,0.109112397484479,0.290440912005563,0.109112397484479,0.290440912005563,0,0,0,0,0,0,0,0
0.596,0,0,0,0,0,0,0.109228527931855,0.290214404810914,0.109228527931855,0.290214404810914,0,0,0,0,0,0,0,0
0.5964,0,0,0,0,0,0,0.109344567602541,0.28998706977616,0.109344567602541,0.28998706977616,0,0,0,0,0,0,0,0
0.5968,0,0,0,0,0,0,0.10946051616606,0.289758908340623,0.10946051616606,0.289758908340623,0,0,0,0,0,0,0,0
0.5972,0,0,0,0,0,0,0.109576373292525,0.289529921949049,0.109576373292525,0.289529921949049,0,0,0,0,0,0,0,0
0.5976,0,0,0,0,0,0,0.109692138652646,0.289300112051597,0.109692138652646,0.289300112051597,0,0,0,0,0,0,0,0
0.598,0,0,0,0,0,0,0.109807811917726,0.28906948010384,0.109807811917726,0.28906948010384,0,0,0,0,0,0,0,0
0.5984,0,0,0,0,0,0,0.10992339275967,0.288838027566761,0.10992339275967,0.288838027566761,0,0,0,0,0,0,0,0
0.5988,0,0,0,0,0,0,0.110038880850983,0.288605755906742,0.110038880850983,0.288605755906742,0,0,0,0,0,0,0,0
0.5992,0,0,0,0,0,0,0.110154275864774,0.288372666595564,0.110154275864774,0.288372666595564,0,0,0,0,0,0,0,0
0.5996,0,0,0,0,0,0,0.110269577474758,0.288138761110405,0.110269577474758,0.288138761110405,0,0,0,0,0,0,0,0
0.6,0,0,0,0,0,0,0.110384785355258,0.287904040933826,0.110384785355258,0.287904040933826,0,0,0,0,0,0,0,0
0.6004,0,0,0,0,0,0,0.110499899181211,0.287668507553777,0.110499899181211,0.287668507553777,0,0,0,0,0,0,0,0
0.6008,0,0,0,0,0,0,0.110614918628164,0.287432162463584,0.110614918628164,0.287432162463584,0,0,0,0,0,0,0,0
0.6012,0,0,0,0,0,0,0.110729843372282,0.28719500716195,0.110729843372282,0.28719500716195,0,0,0,0,0,0,0,0
0.6016,0,0,0,0,0,0,0.110844673090348,0.286957043152947,0.110844673090348,0.286957043152947,0,0,0,0,0,0,0,0
0.602,0,0,0,0,0,0,0.110959407459765,0.286718271946012,0.110959407459765,0.286718271946012,0,0,0,0,0,0,0,0
0.6024,0,0,0,0,0,0,0.111074046158562,0.286478695055943,0.111074046158562,0.286478695055943,0,0,0,0,0,0,0,0
0.6028,0,0,0,0,0,0,0.111188588865389,0.286238314002893,0.111188588865389,0.286238314002893,0,0,0,0,0,0,0,0
0.6032,0,0,0,0,0,0,0.111303035259529,0.285997130312367,0.111303035259529,0.285997130312367,0,0,0,0,0,0,0,0
0.6036,0,0,0,0,0,0,0.111417385020892,0.285755145515216,0.111417385020892,0.285755145515216,0,0,0,0,0,0,0,0
0.604,0,0,0,0,0,0,0.111531637830024,0.285512361147633,0.111531637830024,0.285512361147633,0,0,0,0,0,0,0,0
0.6044,0,0,0,0,0,0,0.111645793368103,0.285268778751148,0.111645793368103,0.285268778751148,0,0,0,0,0,0,0,0
0.6048,0,0,0,0,0,0,0.111759851316948,0.285024399872623,0.111759851316948,0.285024399872623,0,0,0,0,0,0,0,0
0.6052,0,0,0,0,0,0,0.111873811359016,0.284779226064247,0.111873811359016,0.284779226064247,0,0,0,0,0,0,0,0
0.6056,0,0,0,0,0,0,0.111987673177408,0.284533258883535,0.111987673177408,0.284533258883535,0,0,0,0,0,0,0,0
0.606,0,0,0,0,0,0,0.112101436455871,0.284286499893316,0.112101436455871,0.284286499893316,0,0,0,0,0,0,0,0
0.6064,0,0,0,0,0,0,0.112215100878796,0.284038950661735,0.112215100878796,0.284038950661735,0,0,0,0,0,0,0,0
0.6068,0,0,0,0,0,0,0.112328666131228,0.283790612762246,0.112328666131228,0.283790612762246,0,0,0,0,0,0,0,0
0.6072,0,0,0,0,0,0,0.112442131898862,0.283541487773605,0.112442131898862,0.283541487773605,0,0,0,0,0,0,0,0
0.6076,0,0,0,0,0,0,0.11255549786805,0.283291577279869,0.11255549786805,0.283291577279869,0,0,0,0,0,0,0,0
0.608,0,0,0,0,0,0,0.112668763725799,0.28304088287039,0.112668763725799,0.28304088287039,0,0,0,0,0,0,0,0
0.6084,0,0,0,0,0,0,0.112781929159776,0.282789406139809,0.112781929159776,0.282789406139809,0,0,0,0,0,0,0,0
0.6088,0,0,0,0,0,0,0.112894993858312,0.282537148688053,0.112894993858312,0.282537148688053,0,0,0,0,0,0,0,0
0.6092,0,0,0,0,0,0,0.113007957510402,0.28228411212033,0.113007957510402,0.28228411212033,0,0,0,0,0,0,0,0
0.6096,0,0,0,0,0,0,0.113120819805706,0.282030298047121,0.113120819805706,0.282030298047121,0,0,0,0,0,0,0,0
0.61,0,0,0,0,0,0,0.113233580434555,0.281775708084183,0.113233580434555,0.281775708084183,0,0,0,0,0,0,0,0
0.6104,0,0,0,0,0,0,0.113346239087953,0.281520343852534,0.113346239087953,0.281520343852534,0,0,0,0,0,0,0,0
0.6108,0,0,0,0,0,0,0.113458795457577,0.281264206978459,0.113458795457577,0.281264206978459,0,0,0,0,0,0,0,0
0.6112,0,0,0,0,0,0,0.11357124923578,0.281007299093497,0.11357124923578,0.281007299093497,0,0,0,0,0,0,0,0
0.6116,0,0,0,0,0,0,0.113683600115596,0.28074962183444,0.113683600115596,0.28074962183444,0,0,0,0,0,0,0,0
0.612,0,0,0,0,0,0,0.113795847790739,0.280491176843328,0.113795847790739,0.280491176843328,0,0,0,0,0,0,0,0
0.6124,0,0,0,0,0,0,0.113907991955608,0.280231965767442,0.113907991955608,0.280231965767442,0,0,0,0,0,0,0,0
0.6128,0,0,0,0,0,0,0.114020032305288,0.279971990259305,0.114020032305288,0.279971990259305,0,0,0,0,0,0,0,0
0.6132,0,0,0,0,0,0,0.114131968535553,0.279711251976671,0.114131968535553,0.279711251976671,0,0,0,0,0,0,0,0
0.6136,0,0,0,0,0,0,0.114243800342869,0.279449752582522,0.114243800342869,0.279449752582522,0,0,0,0,0,0,0,0
0.614,0,0,0,0,0,0,0.114355527424395,0.279187493745068,0.114355527424395,0.279187493745068,0,0,0,0,0,0,0,0
0.6144,0,0,0,0,0,0,0.114467149477986,0.278924477137733,0.114467149477986,0.278924477137733,0,0,0,0,0,0,0,0
0.6148,0,0,0,0,0,0,0.114578666202197,0.278660704439161,0.114578666202197,0.278660704439161,0,0,0,0,0,0,0,0
0.6152,0,0,0,0,0,0,0.114690077296282,0.278396177333202,0.114690077296282,0.278396177333202,0,0,0,0,0,0,0,0
0.6156,0,0,0,0,0,0,0.1148013824602,0.278130897508915,0.1148013824602,0.278130897508915,0,0,0,0,0,0,0,0
0.616,0,0,0,0,0,0,0.114912581394616,0.277864866660556,0.114912581394616,0.277864866660556,0,0,0,0,0,0,0,0
0.6164,0,0,0,0,0,0,0.115023673800902,0.277598086487579,0.115023673800902,0.277598086487579,0,0,0,0,0,0,0,0
0.6168,0,0,0,0,0,0,0.115134659381142,0.27733055869463,0.115134659381142,0.27733055869463,0,0,0,0,0,0,0,0
0.6172,0,0,0,0,0,0,0.115245537838133,0.277062284991539,0.115245537838133,0.277062284991539,0,0,0,0,0,0,0,0
0.6176,0,0,0,0,0,0,0.115356308875387,0.27679326709332,0.115356308875387,0.27679326709332,0,0,0,0,0,0,0,0
0.618,0,0,0,0,0,0,0.115466972197135,0.276523506720162,0.115466972197135,0.276523506720162,0,0,0,0,0,0,0,0
0.6184,0,0,0,0,0,0,0.115577527508328,0.27625300559743,0.115577527508328,0.27625300559743,0,0,0,0,0,0,0,0
0.6188,0,0,0,0,0,0,0.11568797451464,0.275981765455653,0.11568797451464,0.275981765455653,0,0,0,0,0,0,0,0
0.6192,0,0,0,0,0,0,0.115798312922471,0.275709788030524,0.115798312922471,0.275709788030524,0,0,0,0,0,0,0,0
0.6196,0,0,0,0,0,0,0.115908542438947,0.275437075062896,0.115908542438947,0.275437075062896,0,0,0,0,0,0,0,0
0.62,0,0,0,0,0,0,0.116018662771925,0.275163628298774,0.116018662771925,0.275163628298774,0,0,0,0,0,0,0,0
0.6204,0,0,0,0,0,0,0.116128673629997,0.274889449489312,0.116128673629997,0.274889449489312,0,0,0,0,0,0,0,0
0.6208,0,0,0,0,0,0,0.116238574722487,0.274614540390808,0.116238574722487,0.274614540390808,0,0,0,0,0,0,0,0
0.6212,0,0,0,0,0,0,0.116348365759458,0.274338902764702,0.116348365759458,0.274338902764702,0,0,0,0,0,0,0,0
0.6216,0,0,0,0,0,0,0.116458045230826,0.274062522897156,0.116458045230826,0.274062522897156,0,0,0,0,0,0,0,0
0.622,0,0,0,0,0,0,0.116567613868539,0.273785415498219,0.116567613868539,0.273785415498219,0,0,0,0,0,0,0,0
0.6224,0,0,0,0,0,0,0.116677071508454,0.273507583911515,0.116677071508454,0.273507583911515,0,0,0,0,0,0,0,0
0.6228,0,0,0,0,0,0,0.116786417861509,0.273229029892374,0.116786417861509,0.273229029892374,0,0,0,0,0,0,0,0
0.6232,0,0,0,0,0,0,0.116895652639362,0.272949755200855,0.116895652639362,0.272949755200855,0,0,0,0,0,0,0,0
0.6236,0,0,0,0,0,0,0.117004775554389,0.272669761601728,0.117004775554389,0.272669761601728,0,0,0,0,0,0,0,0
0.624,0,0,0,0,0,0,0.117113786319691,0.272389050864476,0.117113786319691,0.272389050864476,0,0,0,0,0,0,0,0
0.6244,0,0,0,0,0,0,0.117222684649096,0.272107624763282,0.117222684649096,0.272107624763282,0,0,0,0,0,0,0,0
0.6248,0,0,0,0,0,0,0.117331470257156,0.271825485077027,0.117331470257156,0.271825485077027,0,0,0,0,0,0,0,0
0.6252,0,0,0,0,0,0,0.117440142859156,0.271542633589276,0.117440142859156,0.271542633589276,0,0,0,0,0,0,0,0
0.6256,0,0,0,0,0,0,0.117548702171111,0.271259072088275,0.117548702171111,0.271259072088275,0,0,0,0,0,0,0,0
0.626,0,0,0,0,0,0,0.117657147909773,0.270974802366946,0.117657147909773,0.270974802366946,0,0,0,0,0,0,0,0
0.6264,0,0,0,0,0,0,0.117765479792628,0.270689826222875,0.117765479792628,0.270689826222875,0,0,0,0,0,0,0,0
0.6268,0,0,0,0,0,0,0.117873697537903,0.270404145458306,0.117873697537903,0.270404145458306,0,0,0,0,0,0,0,0
0.6272,0,0,0,0,0,0,0.117981800864563,0.270117761880135,0.117981800864563,0.270117761880135,0,0,0,0,0,0,0,0
0.6276,0,0,0,0,0,0,0.118089789492319,0.269830677299904,0.118089789492319,0.269830677299904,0,0,0,0,0,0,0,0
0.628,0,0,0,0,0,0,0.118197663141628,0.269542893533792,0.118197663141628,0.269542893533792,0,0,0,0,0,0,0,0
0.6284,0,0,0,0,0,0,0.118305421533692,0.269254412402605,0.118305421533692,0.269254412402605,0,0,0,0,0,0,0,0
0.6288,0,0,0,0,0,0,0.118413064390466,0.268965235731775,0.118413064390466,0.268965235731775,0,0,0,0,0,0,0,0
0.6292,0,0,0,0,0,0,0.118520591434654,0.268675365351348,0.118520591434654,0.268675365351348,0,0,0,0,0,0,0,0
0.6296,0,0,0,0,0,0,0.118628002389718,0.268384803095978,0.118628002389718,0.268384803095978,0,0,0,0,0,0,0,0
0.63,0,0,0,0,0,0,0.118735296979874,0.268093550804922,0.118735296979874,0.268093550804922,0,0,0,0,0,0,0,0
0.6304,0,0,0,0,0,0,0.118842474930098,0.267801610322028,0.118842474930098,0.267801610322028,0,0,0,0,0,0,0,0
0.6308,0,0,0,0,0,0,0.118949535966128,0.267508983495734,0.118949535966128,0.267508983495734,0,0,0,0,0,0,0,0
0.6312,0,0,0,0,0,0,0.119056479814463,0.267215672179056,0.119056479814463,0.267215672179056,0,0,0,0,0,0,0,0
0.6316,0,0,0,0,0,0,0.119163306202371,0.26692167822958,0.119163306202371,0.26692167822958,0,0,0,0,0,0,0,0
0.632,0,0,0,0,0,0,0.119270014857884,0.26662700350946,0.119270014857884,0.26662700350946,0,0,0,0,0,0,0,0
0.6324,0,0,0,0,0,0,0.119376605509808,0.266331649885407,0.119376605509808,0.266331649885407,0,0,0,0,0,0,0,0
0.6328,0,0,0,0,0,0,0.119483077887718,0.266035619228683,0.119483077887718,0.266035619228683,0,0,0,0,0,0,0,0
0.6332,0,0,0,0,0,0,0.119589431721966,0.265738913415093,0.119589431721966,0.265738913415093,0,0,0,0,0,0,0,0
0.6336,0,0,0,0,0,0,0.11969566674368,0.265441534324978,0.11969566674368,0.265441534324978,0,0,0,0,0,0,0,0
0.634,0,0,0,0,0,0,0.119801782684765,0.265143483843207,0.119801782684765,0.265143483843207,0,0,0,0,0,0,0,0
0.6344,0,0,0,0,0,0,0.119907779277912,0.264844763859173,0.119907779277912,0.264844763859173,0,0,0,0,0,0,0,0
0.6348,0,0,0,0,0,0,0.120013656256591,0.264545376266783,0.120013656256591,0.264545376266783,0,0,0,0,0,0,0,0
0.6352,0,0,0,0,0,0,0.120119413355059,0.26424532296445,0.120119413355059,0.26424532296445,0,0,0,0,0,0,0,0
0.6356,0,0,0,0,0,0,0.120225050308363,0.263944605855087,0.120225050308363,0.263944605855087,0,0,0,0,0,0,0,0
0.636,0,0,0,0,0,0,0.120330566852337,0.263643226846104,0.120330566852337,0.263643226846104,0,0,0,0,0,0,0,0
0.6364,0,0,0,0,0,0,0.120435962723609,0.26334118784939,0.120435962723609,0.26334118784939,0,0,0,0,0,0,0,0
0.6368,0,0,0,0,0,0,0.120541237659603,0.263038490781319,0.120541237659603,0.263038490781319,0,0,0,0,0,0,0,0
0.6372,0,0,0,0,0,0,0.120646391398538,0.262735137562732,0.120646391398538,0.262735137562732,0,0,0,0,0,0,0,0
0.6376,0,0,0,0,0,0,0.120751423679433,0.262431130118935,0.120751423679433,0.262431130118935,0,0,0,0,0,0,0,0
0.638,0,0,0,0,0,0,0.120856334242107,0.262126470379693,0.120856334242107,0.262126470379693,0,0,0,0,0,0,0,0
0.6384,0,0,0,0,0,0,0.120961122827185,0.261821160279219,0.120961122827185,0.261821160279219,0,0,0,0,0,0,0,0
0.6388,0,0,0,0,0,0,0.121065789176095,0.261515201756166,0.121065789176095,0.261515201756166,0,0,0,0,0,0,0,0
0.6392,0,0,0,0,0,0,0.121170333031077,0.261208596753628,0.121170333031077,0.261208596753628,0,0,0,0,0,0,0,0
0.6396,0,0,0,0,0,0,0.121274754135177,0.260901347219122,0.121274754135177,0.260901347219122,0,0,0,0,0,0,0,0
0.64,0,0,0,0,0,0,0.121379052232255,0.260593455104587,0.121379052232255,0.260593455104587,0,0,0,0,0,0,0,0
0.6404,0,0,0,0,0,0,0.121483227066989,0.260284922366378,0.121483227066989,0.260284922366378,0,0,0,0,0,0,0,0
0.6408,0,0,0,0,0,0,0.121587278384868,0.259975750965253,0.121587278384868,0.259975750965253,0,0,0,0,0,0,0,0
0.6412,0,0,0,0,0,0,0.121691205932206,0.259665942866371,0.121691205932206,0.259665942866371,0,0,0,0,0,0,0,0
0.6416,0,0,0,0,0,0,0.121795009456134,0.259355500039283,0.121795009456134,0.259355500039283,0,0,0,0,0,0,0,0
0.642,0,0,0,0,0,0,0.12189868870461,0.259044424457925,0.12189868870461,0.259044424457925,0,0,0,0,0,0,0,0
0.6424,0,0,0,0,0,0,0.122002243426416,0.25873271810061,0.122002243426416,0.25873271810061,0,0,0,0,0,0,0,0
0.6428,0,0,0,0,0,0,0.122105673371163,0.25842038295002,0.122105673371163,0.25842038295002,0,0,0,0,0,0,0,0
0.6432,0,0,0,0,0,0,0.122208978289291,0.258107420993202,0.122208978289291,0.258107420993202,0,0,0,0,0,0,0,0
0.6436,0,0,0,0,0,0,0.122312157932076,0.257793834221559,0.122312157932076,0.257793834221559,0,0,0,0,0,0,0,0
0.644,0,0,0,0,0,0,0.122415212051625,0.257479624630842,0.122415212051625,0.257479624630842,0,0,0,0,0,0,0,0
0.6444,0,0,0,0,0,0,0.122518140400884,0.257164794221142,0.122518140400884,0.257164794221142,0,0,0,0,0,0,0,0
0.6448,0,0,0,0,0,0,0.122620942733639,0.256849344996888,0.122620942733639,0.256849344996888,0,0,0,0,0,0,0,0
0.6452,0,0,0,0,0,0,0.122723618804515,0.256533278966833,0.122723618804515,0.256533278966833,0,0,0,0,0,0,0,0
0.6456,0,0,0,0,0,0,0.122826168368984,0.25621659814405,0.122826168368984,0.25621659814405,0,0,0,0,0,0,0,0
0.646,0,0,0,0,0,0,0.122928591183361,0.255899304545926,0.122928591183361,0.255899304545926,0,0,0,0,0,0,0,0
0.6464,0,0,0,0,0,0,0.123030887004812,0.255581400194153,0.123030887004812,0.255581400194153,0,0,0,0,0,0,0,0
0.6468,0,0,0,0,0,0,0.123133055591353,0.255262887114721,0.123133055591353,0.255262887114721,0,0,0,0,0,0,0,0
0.6472,0,0,0,0,0,0,0.12323509670185,0.25494376733791,0.12323509670185,0.25494376733791,0,0,0,0,0,0,0,0
0.6476,0,0,0,0,0,0,0.123337010096027,0.254624042898285,0.123337010096027,0.254624042898285,0,0,0,0,0,0,0,0
0.648,0,0,0,0,0,0,0.123438795534464,0.254303715834689,0.123438795534464,0.254303715834689,0,0,0,0,0,0,0,0
0.6484,0,0,0,0,0,0,0.1235404527786,0.253982788190231,0.1235404527786,0.253982788190231,0,0,0,0,0,0,0,0
0.6488,0,0,0,0,0,0,0.123641981590738,0.253661262012285,0.123641981590738,0.253661262012285,0,0,0,0,0,0,0,0
0.6492,0,0,0,0,0,0,0.123743381734042,0.253339139352477,0.123743381734042,0.253339139352477,0,0,0,0,0,0,0,0
0.6496,0,0,0,0,0,0,0.123844652972543,0.253016422266685,0.123844652972543,0.253016422266685,0,0,0,0,0,0,0,0
0.65,0,0,0,0,0,0,0.123945795071141,0.252693112815023,0.123945795071141,0.252693112815023,0,0,0,0,0,0,0,0
0.6504,0,0,0,0,0,0,0.124046807795607,0.252369213061842,0.124046807795607,0.252369213061842,0,0,0,0,0,0,0,0
0.6508,0,0,0,0,0,0,0.124147690912583,0.252044725075716,0.124147690912583,0.252044725075716,0,0,0,0,0,0,0,0
0.6512,0,0,0,0,0,0,0.124248443120075,0.251719641705436,0.124248443120075,0.251719641705436,0,0,0,0,0,0,0,0
0.6516,0,0,0,0,0,0,0.12434906460951,0.251393968676435,0.12434906460951,0.251393968676435,0,0,0,0,0,0,0,0
0.652,0,0,0,0,0,0,0.124449555702325,0.251067712832052,0.124449555702325,0.251067712832052,0,0,0,0,0,0,0,0
0.6524,0,0,0,0,0,0,0.12454991616606,0.250740876235115,0.12454991616606,0.250740876235115,0,0,0,0,0,0,0,0
0.6528,0,0,0,0,0,0,0.124650145769098,0.250413460952305,0.124650145769098,0.250413460952305,0,0,0,0,0,0,0,0
0.6532,0,0,0,0,0,0,0.124750244280668,0.25008546905414,0.124750244280668,0.25008546905414,0,0,0,0,0,0,0,0
0.6536,0,0,0,0,0,0,0.12485021147085,0.249756902614973,0.12485021147085,0.249756902614973,0,0,0,0,0,0,0,0
0.654,0,0,0,0,0,0,0.124950047110573,0.249427763712977,0.124950047110573,0.249427763712977,0,0,0,0,0,0,0,0
0.6544,0,0,0,0,0,0,0.125049750971617,0.249098054430139,0.125049750971617,0.249098054430139,0,0,0,0,0,0,0,0
0.6548,0,0,0,0,0,0,0.12514932282662,0.248767776852247,0.12514932282662,0.248767776852247,0,0,0,0,0,0,0,0
0.6552,0,0,0,0,0,0,0.125248762449074,0.248436933068885,0.125248762449074,0.248436933068885,0,0,0,0,0,0,0,0
0.6556,0,0,0,0,0,0,0.125348069613329,0.248105525173421,0.125348069613329,0.248105525173421,0,0,0,0,0,0,0,0
0.656,0,0,0,0,0,0,0.125447244094597,0.247773555262996,0.125447244094597,0.247773555262996,0,0,0,0,0,0,0,0
0.6564,0,0,0,0,0,0,0.125546285668952,0.24744102543852,0.125546285668952,0.24744102543852,0,0,0,0,0,0,0,0
0.6568,0,0,0,0,0,0,0.125645194113333,0.247107937804656,0.125645194113333,0.247107937804656,0,0,0,0,0,0,0,0
0.6572,0,0,0,0,0,0,0.125743969205543,0.246774294469814,0.125743969205543,0.246774294469814,0,0,0,0,0,0,0,0
0.6576,0,0,0,0,0,0,0.125842610724256,0.246440097546142,0.125842610724256,0.246440097546142,0,0,0,0,0,0,0,0
0.658,0,0,0,0,0,0,0.125941118449014,0.246105349149515,0.125941118449014,0.246105349149515,0,0,0,0,0,0,0,0
0.6584,0,0,0,0,0,0,0.126039492160234,0.245770051399528,0.126039492160234,0.245770051399528,0,0,0,0,0,0,0,0
0.6588,0,0,0,0,0,0,0.126137731639204,0.245434206419483,0.126137731639204,0.245434206419483,0,0,0,0,0,0,0,0
0.6592,0,0,0,0,0,0,0.126235836668091,0.245097816336381,0.126235836668091,0.245097816336381,0,0,0,0,0,0,0,0
0.6596,0,0,0,0,0,0,0.12633380702994,0.244760883280916,0.12633380702994,0.244760883280916,0,0,0,0,0,0,0,0
0.66,0,0,0,0,0,0,0.126431642508673,0.244423409387458,0.126431642508673,0.244423409387458,0,0,0,0,0,0,0,0
0.6604,0,0,0,0,0,0,0.126529342889097,0.244085396794053,0.126529342889097,0.244085396794053,0,0,0,0,0,0,0,0
0.6608,0,0,0,0,0,0,0.126626907956904,0.243746847642405,0.126626907956904,0.243746847642405,0,0,0,0,0,0,0,0
0.6612,0,0,0,0,0,0,0.12672433749867,0.243407764077872,0.12672433749867,0.243407764077872,0,0,0,0,0,0,0,0
0.6616,0,0,0,0,0,0,0.126821631301859,0.243068148249454,0.126821631301859,0.243068148249454,0,0,0,0,0,0,0,0
0.662,0,0,0,0,0,0,0.126918789154826,0.242728002309785,0.126918789154826,0.242728002309785,0,0,0,0,0,0,0,0
0.6624,0,0,0,0,0,0,0.127015810846819,0.242387328415123,0.127015810846819,0.242387328415123,0,0,0,0,0,0,0,0
0.6628,0,0,0,0,0,0,0.127112696167977,0.242046128725339,0.127112696167977,0.242046128725339,0,0,0,0,0,0,0,0
0.6632,0,0,0,0,0,0,0.127209444909338,0.241704405403913,0.127209444909338,0.241704405403913,0,0,0,0,0,0,0,0
0.6636,0,0,0,0,0,0,0.127306056862836,0.241362160617915,0.127306056862836,0.241362160617915,0,0,0,0,0,0,0,0
0.664,0,0,0,0,0,0,0.127402531821307,0.241019396538006,0.127402531821307,0.241019396538006,0,0,0,0,0,0,0,0
0.6644,0,0,0,0,0,0,0.127498869578486,0.240676115338421,0.127498869578486,0.240676115338421,0,0,0,0,0,0,0,0
0.6648,0,0,0,0,0,0,0.127595069929014,0.240332319196963,0.127595069929014,0.240332319196963,0,0,0,0,0,0,0,0
0.6652,0,0,0,0,0,0,0.127691132668438,0.239988010294995,0.127691132668438,0.239988010294995,0,0,0,0,0,0,0,0
0.6656,0,0,0,0,0,0,0.127787057593211,0.239643190817425,0.127787057593211,0.239643190817425,0,0,0,0,0,0,0,0
0.666,0,0,0,0,0,0,0.127882844500698,0.239297862952701,0.127882844500698,0.239297862952701,0,0,0,0,0,0,0,0
0.6664,0,0,0,0,0,0,0.127978493189175,0.238952028892803,0.127978493189175,0.238952028892803,0,0,0,0,0,0,0,0
0.6668,0,0,0,0,0,0,0.128074003457829,0.238605690833229,0.128074003457829,0.238605690833229,0,0,0,0,0,0,0,0
0.6672,0,0,0,0,0,0,0.128169375106768,0.238258850972988,0.128169375106768,0.238258850972988,0,0,0,0,0,0,0,0
0.6676,0,0,0,0,0,0,0.128264607937014,0.23791151151459,0.128264607937014,0.23791151151459,0,0,0,0,0,0,0,0
0.668,0,0,0,0,0,0,0.12835970175051,0.237563674664037,0.12835970175051,0.237563674664037,0,0,0,0,0,0,0,0
0.6684,0,0,0,0,0,0,0.128454656350119,0.237215342630815,0.128454656350119,0.237215342630815,0,0,0,0,0,0,0,0
0.6688,0,0,0,0,0,0,0.12854947153963,0.236866517627881,0.12854947153963,0.236866517627881,0,0,0,0,0,0,0,0
0.6692,0,0,0,0,0,0,0.128644147123756,0.236517201871657,0.128644147123756,0.236517201871657,0,0,0,0,0,0,0,0
0.6696,0,0,0,0,0,0,0.128738682908138,0.236167397582017,0.128738682908138,0.236167397582017,0,0,0,0,0,0,0,0
0.67,0,0,0,0,0,0,0.128833078699348,0.235817106982282,0.128833078699348,0.235817106982282,0,0,0,0,0,0,0,0
0.6704,0,0,0,0,0,0,0.128927334304887,0.235466332299207,0.128927334304887,0.235466332299207,0,0,0,0,0,0,0,0
0.6708,0,0,0,0,0,0,0.12902144953319,0.235115075762974,0.12902144953319,0.235115075762974,0,0,0,0,0,0,0,0
0.6712,0,0,0,0,0,0,0.12911542419363,0.23476333960718,0.12911542419363,0.23476333960718,0,0,0,0,0,0,0,0
0.6716,0,0,0,0,0,0,0.129209258096515,0.234411126068829,0.129209258096515,0.234411126068829,0,0,0,0,0,0,0,0
0.672,0,0,0,0,0,0,0.129302951053093,0.234058437388324,0.129302951053093,0.234058437388324,0,0,0,0,0,0,0,0
0.6724,0,0,0,0,0,0,0.129396502875553,0.233705275809454,0.129396502875553,0.233705275809454,0,0,0,0,0,0,0,0
0.6728,0,0,0,0,0,0,0.129489913377028,0.233351643579389,0.129489913377028,0.233351643579389,0,0,0,0,0,0,0,0
