"time","integrator.y","integrator1.y","integrator2.y","integrator3.y"
0.2754,0,1,0,1
0.276,0,1,0,1
0.2766,0,1,0,1
0.2772,0,1,0,1
0.2778,0,1,0,1
0.2784,0,1,0,1
0.279,0,1,0,1
0.2796,0,1,0,1
0.2802,0,1,0,1
0.2808,0,1,0,1
0.2814,0,1,0,1
0.282,0,1,0,1
0.2826,0,1,0,1
0.2832,0,1,0,1
0.2838,0,1,0,1
0.2844,0,1,0,1
0.285,0,1,0,1
0.2856,0,1,0,1
0.2862,0,1,0,1
0.2868,0,1,0,1
0.2874,0,1,0,1
0.288,0,1,0,1
0.2886,0,1,0,1
0.2892,0,1,0,1
0.2898,0,1,0,1
0.2904,0,1,0,1
0.291,0,1,0,1
0.2916,0,1,0,1
0.2922,0,1,0,1
0.2928,0,1,0,1
0.2934,0,1,0,1
0.294,0,1,0,1
0.2946,0,1,0,1
0.2952,0,1,0,1
0.2958,0,1,0,1
0.2964,0,1,0,1
0.297,0,1,0,1
0.2976,0,1,0,1
0.2982,0,1,0,1
0.2988,0,1,0,1
0.2994,0,1,0,1
0.3,0,1,0,1
0.3006,0,1,0,1
0.3012,0,1,0,1
0.3018,0,1,0,1
0.3024,0,1,0,1
0.303,0,1,0,1
0.3036,0,1,0,1
0.3042,0,1,0,1
0.3048,0,1,0,1
0.3054,0,1,0,1
0.306,0,1,0,1
0.3066,0,1,0,1
0.3072,0,1,0,1
0.3078,0,1,0,1
0.3084,0,1,0,1
0.309,0,1,0,1
0.3096,0,1,0,1
0.3102,0,1,0,1
0.3108,0,1,0,1
0.3114,0,1,0,1
0.312,0,1,0,1
0.3126,0,1,0,1
0.3132,0,1,0,1
0.3138,0,1,0,1
0.3144,0,1,0,1
0.315,0,1,0,1
0.3156,0,1,0,1
0.3162,0,1,0,1
0.3168,0,1,0,1
0.3174,0,1,0,1
0.318,0,1,0,1
0.3186,0,1,0,1
0.3192,0,1,0,1
0.3198,0,1,0,1
0.3204,0,1,0,1
0.321,0,1,0,1
0.3216,0,1,0,1
0.3222,0,1,0,1
0.3228,0,1,0,1
0.3234,0,1,0,1
0.324,0,1,0,1
0.3246,0,1,0,1
0.3252,0,1,0,1
0.3258,0,1,0,1
0.3264,0,1,0,1
0.327,0,1,0,1
0.3276,0,1,0,1
0.3282,0,1,0,1
0.3288,0,1,0,1
0.3294,0,1,0,1
0.33,0,1,0,1
0.3306,0,1,0,1
0.3312,0,1,0,1
0.3318,0,1,0,1
0.3324,0,1,0,1
0.333,0,1,0,1
0.3336,0,1,0,1
0.3342,0,1,0,1
0.3348,0,1,0,1
0.3354,0,1,0,1
0.336,0,1,0,1
0.3366,0,1,0,1
0.3372,0,1,0,1
0.3378,0,1,0,1
0.3384,0,1,0,1
0.339,0,1,0,1
0.3396,0,1,0,1
0.3402,0,1,0,1
0.3408,0,1,0,1
0.3414,0,1,0,1
0.342,0,1,0,1
0.3426,0,1,0,1
0.3432,0,1,0,1
0.3438,0,1,0,1
0.3444,0,1,0,1
0.345,0,1,0,1
0.3456,0,1,0,1
0.3462,0,1,0,1
0.3468,0,1,0,1
0.3474,0,1,0,1
0.348,0,1,0,1
0.3486,0,1,0,1
0.3492,0,1,0,1
0.3498,0,1,0,1
0.3504,0,1,0,1
0.351,0,1,0,1
0.3516,0,1,0,1
0.3522,0,1,0,1
0.3528,0,1,0,1
0.3534,0,1,0,1
0.354,0,1,0,1
0.3546,0,1,0,1
0.3552,0,1,0,1
0.3558,0,1,0,1
0.3564,0,1,0,1
0.357,0,1,0,1
0.3576,0,1,0,1
0.3582,0,1,0,1
0.3588,0,1,0,1
0.3594,0,1,0,1
0.36,0,1,0,1
0.3606,0,1,0,1
0.3612,0,1,0,1
0.3618,0,1,0,1
0.3624,0,1,0,1
0.363,0,1,0,1
0.3636,0,1,0,1
0.3642,0,1,0,1
0.3648,0,1,0,1
0.3654,0,1,0,1
0.366,0,1,0,1
0.3666,0,1,0,1
0.3672,0,1,0,1
0.3678,0,1,0,1
0.3684,0,1,0,1
0.369,0,1,0,1
0.3696,0,1,0,1
0.3702,0,1,0,1
0.3708,0,1,0,1
0.3714,0,1,0,1
0.372,0,1,0,1
0.3726,0,1,0,1
0.3732,0,1,0,1
0.3738,0,1,0,1
0.3744,0,1,0,1
0.375,0,1,0,1
0.3756,0,1,0,1
0.3762,0,1,0,1
0.3768,0,1,0,1
0.3774,0,1,0,1
0.378,0,1,0,1
0.3786,0,1,0,1
0.3792,0,1,0,1
0.3798,0,1,0,1
0.3804,0,1,0,1
0.381,0,1,0,1
0.3816,0,1,0,1
0.3822,0,1,0,1
0.3828,0,1,0,1
0.3834,0,1,0,1
0.384,0,1,0,1
0.3846,0,1,0,1
0.3852,0,1,0,1
0.3858,0,1,0,1
0.3864,0,1,0,1
0.387,0,1,0,1
0.3876,0,1,0,1
0.3882,0,1,0,1
0.3888,0,1,0,1
0.3894,0,1,0,1
0.39,0,1,0,1
0.3906,0,1,0,1
0.3912,0,1,0,1
0.3918,0,1,0,1
0.3924,0,1,0,1
0.393,0,1,0,1
0.3936,0,1,0,1
0.3942,0,1,0,1
0.3948,0,1,0,1
0.3954,0,1,0,1
0.396,0,1,0,1
0.3966,0,1,0,1
0.3972,0,1,0,1
0.3978,0,1,0,1
0.3984,0,1,0,1
0.399,0,1,0,1
0.3996,0,1,0,1
0.4002,0,1,0,1
0.4008,0,1,0,1
0.4014,0,1,0,1
0.402,0,1,0,1
0.4026,0,1,0,1
0.4032,0,1,0,1
0.4038,0,1,0,1
0.4044,0,1,0,1
0.405,0,1,0,1
0.4056,0,1,0,1
0.4062,0,1,0,1
0.4068,0,1,0,1
0.4074,0,1,0,1
0.408,0,1,0,1
0.4086,0,1,0,1
0.4092,0,1,0,1
0.4098,0,1,0,1
0.4104,0,1,0,1
0.411,0,1,0,1
0.4116,0,1,0,1
0.4122,0,1,0,1
0.4128,0,1,0,1
0.4134,0,1,0,1
0.414,0,1,0,1
0.4146,0,1,0,1
0.4152,0,1,0,1
0.4158,0,1,0,1
0.4164,0,1,0,1
0.417,0,1,0,1
0.4176,0,1,0,1
0.4182,0,1,0,1
0.4188,0,1,0,1
0.4194,0,1,0,1
0.42,0,1,0,1
0.4206,0,1,0,1
0.4212,0,1,0,1
0.4218,0,1,0,1
0.4224,0,1,0,1
0.423,0,1,0,1
0.4236,0,1,0,1
0.4242,0,1,0,1
0.4248,0,1,0,1
0.4254,0,1,0,1
0.426,0,1,0,1
0.4266,0,1,0,1
0.4272,0,1,0,1
0.4278,0,1,0,1
0.4284,0,1,0,1
0.429,0,1,0,1
0.4296,0,1,0,1
0.4302,0,1,0,1
0.4308,0,1,0,1
0.4314,0,1,0,1
0.432,0,1,0,1
0.4326,0,1,0,1
0.4332,0,1,0,1
0.4338,0,1,0,1
0.4344,0,1,0,1
0.435,0,1,0,1
0.4356,0,1,0,1
0.4362,0,1,0,1
0.4368,0,1,0,1
0.4374,0,1,0,1
0.438,0,1,0,1
0.4386,0,1,0,1
0.4392,0,1,0,1
0.4398,0,1,0,1
0.4404,0,1,0,1
0.441,0,1,0,1
0.4416,0,1,0,1
0.4422,0,1,0,1
0.4428,0,1,0,1
0.4434,0,1,0,1
0.444,0,1,0,1
0.4446,0,1,0,1
0.4452,0,1,0,1
0.4458,0,1,0,1
0.4464,0,1,0,1
0.447,0,1,0,1
0.4476,0,1,0,1
0.4482,0,1,0,1
0.4488,0,1,0,1
0.4494,0,1,0,1
0.45,0,1,0,1
0.4506,0,1,0,1
0.4512,0,1,0,1
0.4518,0,1,0,1
0.4524,0,1,0,1
0.453,0,1,0,1
0.4536,0,1,0,1
0.4542,0,1,0,1
0.4548,0,1,0,1
0.4554,0,1,0,1
0.456,0,1,0,1
0.4566,0,1,0,1
0.4572,0,1,0,1
0.4578,0,1,0,1
0.4584,0,1,0,1
0.459,0,1,0,1
0.4596,0,1,0,1
0.4602,0,1,0,1
0.4608,0,1,0,1
0.4614,0,1,0,1
0.462,0,1,0,1
0.4626,0,1,0,1
0.4632,0,1,0,1
0.4638,0,1,0,1
0.4644,0,1,0,1
0.465,0,1,0,1
0.4656,0,1,0,1
0.4662,0,1,0,1
0.4668,0,1,0,1
0.4674,0,1,0,1
0.468,0,1,0,1
0.4686,0,1,0,1
0.4692,0,1,0,1
0.4698,0,1,0,1
0.4704,0,1,0,1
0.471,0,1,0,1
0.4716,0,1,0,1
0.4722,0,1,0,1
0.4728,0,1,0,1
0.4734,0,1,0,1
0.474,0,1,0,1
0.4746,0,1,0,1
0.4752,0,1,0,1
0.4758,0,1,0,1
0.4764,0,1,0,1
0.477,0,1,0,1
0.4776,0,1,0,1
0.4782,0,1,0,1
0.4788,0,1,0,1
0.4794,0,1,0,1
0.48,0,1,0,1
0.4806,0,1,0,1
0.4812,0,1,0,1
0.4818,0,1,0,1
0.4824,0,1,0,1
0.483,0,1,0,1
0.4836,0,1,0,1
0.4842,0,1,0,1
0.4848,0,1,0,1
0.4854,0,1,0,1
0.486,0,1,0,1
0.4866,0,1,0,1
0.4872,0,1,0,1
0.4878,0,1,0,1
0.4884,0,1,0,1
0.489,0,1,0,1
0.4896,0,1,0,1
0.4902,0,1,0,1
0.4908,0,1,0,1
0.4914,0,1,0,1
0.492,0,1,0,1
0.4926,0,1,0,1
0.4932,0,1,0,1
0.4938,0,1,0,1
0.4944,0,1,0,1
0.495,0,1,0,1
0.4956,0,1,0,1
0.4962,0,1,0,1
0.4968,0,1,0,1
0.4974,0,1,0,1
0.498,0,1,0,1
0.4986,0,1,0,1
0.4992,0,1,0,1
0.4998,0,1,0,1
0.5,0,1,0,1
0.5,0,1,0,1
0.5004,0.00159999999999994,1.00000032000131,0.00159999999999994,1.00000032000131
0.501,0.00400000000000029,1.00000200000154,0.00400000000000029,1.00000200000154
0.5016,0.00639999999999993,1.00000512000166,0.00639999999999993,1.00000512000166
0.5022,0.00880000000000011,1.00000968000176,0.00880000000000011,1.00000968000176
0.5028,0.0111999999999998,1.00001568000181,0.0111999999999998,1.00001568000181
0.5034,0.0135999999999998,1.00002312000187,0.0135999999999998,1.00002312000187
0.504,0.016,1.00003200000192,0.016,1.00003200000192
0.5046,0.0183999999999997,1.00004232000196,0.0183999999999997,1.00004232000196
0.5052,0.0207999999999999,1.000054080002,0.0207999999999999,1.000054080002
0.5058,0.0231999999999997,1.00006728000202,0.0231999999999997,1.00006728000202
0.5064,0.0255999999999999,1.00008192000205,0.0255999999999999,1.00008192000205
0.507,0.0280000000000001,1.00009800000208,0.0280000000000001,1.00009800000208
0.5076,0.0303999999999998,1.00011552000211,0.0303999999999998,1.00011552000211
0.5082,0.0328,1.00013448000214,0.0328,1.00013448000214
0.5088,0.0351999999999997,1.00015488000216,0.0351999999999997,1.00015488000216
0.5094,0.0375999999999999,1.00017672000218,0.0375999999999999,1.00017672000218
0.51,0.0400000000000001,1.0002000000022,0.0400000000000001,1.0002000000022
0.5106,0.0423999999999998,1.00022472000221,0.0423999999999998,1.00022472000221
0.5112,0.0448,1.00025088000222,0.0448,1.00025088000222
0.5118,0.0471999999999999,1.00027848000224,0.0471999999999999,1.00027848000224
0.5124,0.0496,1.00030752000225,0.0496,1.00030752000225
0.513,0.0519999999999998,1.00033800000227,0.0519999999999998,1.00033800000227
0.5136,0.0543999999999999,1.00036992000229,0.0543999999999999,1.00036992000229
0.5142,0.0568000000000001,1.0004032800023,0.0568000000000001,1.0004032800023
0.5148,0.0591999999999999,1.00043808000232,0.0591999999999999,1.00043808000232
0.5154,0.0616,1.00047432000233,0.0616,1.00047432000233
0.516,0.0639999999999998,1.00051200000235,0.0639999999999998,1.00051200000235
0.5166,0.0664,1.00055112000236,0.0664,1.00055112000236
0.5172,0.0688000000000001,1.00059168000237,0.0688000000000001,1.00059168000237
0.5178,0.0711999999999999,1.00063368000238,0.0711999999999999,1.00063368000238
0.5184,0.0736000000000001,1.00067712000239,0.0736000000000001,1.00067712000239
0.519,0.0759999999999998,1.0007220000024,0.0759999999999998,1.0007220000024
0.5196,0.0784,1.00076832000241,0.0784,1.00076832000241
0.5202,0.0808000000000001,1.00081608000242,0.0808000000000001,1.00081608000242
0.5208,0.0831999999999999,1.00086528000243,0.0831999999999999,1.00086528000243
0.5214,0.0856000000000001,1.00091592000244,0.0856000000000001,1.00091592000244
0.522,0.0879999999999998,1.00096800000245,0.0879999999999998,1.00096800000245
0.5226,0.0904,1.00102152000245,0.0904,1.00102152000245
0.5232,0.0928000000000004,1.00107648000246,0.0928000000000004,1.00107648000246
0.5238,0.0952000000000001,1.00113288000247,0.0952000000000001,1.00113288000247
0.5244,0.0976000000000003,1.00119072000248,0.0976000000000003,1.00119072000248
0.525,0.1,1.00125000000249,0.1,1.00125000000249
0.5256,0.1024,1.0013107200025,0.1024,1.0013107200025
0.5262,0.1048,1.00137288000251,0.1048,1.00137288000251
0.5268,0.1072,1.00143648000251,0.1072,1.00143648000251
0.5274,0.1096,1.00150152000252,0.1096,1.00150152000252
0.528,0.112,1.00156800000253,0.112,1.00156800000253
0.5286,0.1144,1.00163592000254,0.1144,1.00163592000254
0.5292,0.1168,1.00170528000255,0.1168,1.00170528000255
0.5298,0.1192,1.00177608000256,0.1192,1.00177608000256
0.5304,0.1216,1.00184832000256,0.1216,1.00184832000256
0.531,0.124,1.00192200000257,0.124,1.00192200000257
0.5316,0.1264,1.00199712000258,0.1264,1.00199712000258
0.5322,0.1288,1.00207368000259,0.1288,1.00207368000259
0.5328,0.1312,1.00215168000259,0.1312,1.00215168000259
0.5334,0.1336,1.0022311200026,0.1336,1.0022311200026
0.534,0.136,1.00231200000261,0.136,1.00231200000261
0.5346,0.1384,1.00239432000261,0.1384,1.00239432000261
0.5352,0.1408,1.00247808000262,0.1408,1.00247808000262
0.5358,0.1432,1.00256328000262,0.1432,1.00256328000262
0.5364,0.1456,1.00264992000263,0.1456,1.00264992000263
0.537,0.148,1.00273800000264,0.148,1.00273800000264
0.5376,0.1504,1.00282752000264,0.1504,1.00282752000264
0.5382,0.1528,1.00291848000265,0.1528,1.00291848000265
0.5388,0.1552,1.00301088000265,0.1552,1.00301088000265
0.5394,0.1576,1.00310472000266,0.1576,1.00310472000266
0.54,0.16,1.00320000000266,0.16,1.00320000000266
0.5406,0.1624,1.00329672000266,0.1624,1.00329672000266
0.5412,0.1648,1.00339488000267,0.1648,1.00339488000267
0.5418,0.1672,1.00349448000267,0.1672,1.00349448000267
0.5424,0.1696,1.00359552000268,0.1696,1.00359552000268
0.543,0.172,1.00369800000268,0.172,1.00369800000268
0.5436,0.1744,1.00380192000268,0.1744,1.00380192000268
0.5442,0.1768,1.00390728000269,0.1768,1.00390728000269
0.5448,0.1792,1.00401408000269,0.1792,1.00401408000269
0.5454,0.1816,1.00412232000269,0.1816,1.00412232000269
0.546,0.184,1.00423200000269,0.184,1.00423200000269
0.5466,0.1864,1.0043431200027,0.1864,1.0043431200027
0.5472,0.1888,1.0044556800027,0.1888,1.0044556800027
0.5478,0.1912,1.00456968000271,0.1912,1.00456968000271
0.5484,0.1936,1.00468512000271,0.1936,1.00468512000271
0.549,0.196,1.00480200000272,0.196,1.00480200000272
0.5496,0.1984,1.00492032000272,0.1984,1.00492032000272
0.5502,0.2008,1.00504008000273,0.2008,1.00504008000273
0.5508,0.2032,1.00516128000273,0.2032,1.00516128000273
0.5514,0.2056,1.00528392000274,0.2056,1.00528392000274
0.552,0.208,1.00540800000274,0.208,1.00540800000274
0.5526,0.2104,1.00553352000275,0.2104,1.00553352000275
0.5532,0.2128,1.00566048000275,0.2128,1.00566048000275
0.5538,0.2152,1.00578888000276,0.2152,1.00578888000276
0.5544,0.2176,1.00591872000276,0.2176,1.00591872000276
0.555,0.22,1.00605000000277,0.22,1.00605000000277
0.5556,0.2224,1.00618272000277,0.2224,1.00618272000277
0.5562,0.2248,1.00631688000277,0.2248,1.00631688000277
0.5568,0.2272,1.00645248000278,0.2272,1.00645248000278
0.5574,0.2296,1.00658952000278,0.2296,1.00658952000278
0.558,0.232,1.00672800000279,0.232,1.00672800000279
