"time","capacitor2a.v","capacitor2b.v","directCapacitor1.capacitor.v","directInductor3.inductor.i","inductor4a.i","inductor4b.i"
0.0455,6.29676843051794,3.18022980139492,4.21907601110262,4.21907601110262,6.29676843051794,3.18022980139492
0.046,6.41190184014145,3.25860299464914,4.30970260981328,4.30970260981328,6.41190184014145,3.25860299464914
0.0465,6.52783143509346,3.33789367695059,4.40120626299824,4.40120626299824,6.52783143509346,3.33789367695059
0.047,6.64455247748468,3.4180987984922,4.49358335815639,4.49358335815639,6.64455247748468,3.4180987984922
0.0475,6.76206020571257,3.49921526955939,4.58683024827715,4.58683024827715,6.76206020571257,3.49921526955939
0.048,6.8803498431405,3.58123995654687,4.68094325207811,4.68094325207811,6.8803498431405,3.58123995654687
0.0485,6.99941666059447,3.66416965193062,4.77591865481861,4.77591865481861,6.99941666059447,3.66416965193062
0.049,7.11925580131777,3.74800115922024,4.87175270658611,4.87175270658611,7.11925580131777,3.74800115922024
0.0495,7.23986242076078,3.83273122551776,4.96844162393213,4.96844162393213,7.23986242076078,3.83273122551776
0.05,7.36123164762482,3.91835656059717,5.06598158960642,5.06598158960642,7.36123164762482,3.91835656059717
0.0505,7.48335860771628,4.00487382565703,5.16436875301015,5.16436875301015,7.48335860771628,4.00487382565703
0.051,7.60623843307874,4.09227962915432,5.2635992304625,5.2635992304625,7.60623843307874,4.09227962915432
0.0515,7.72986616527782,4.18057057355023,5.36366910412612,5.36366910412612,7.72986616527782,4.18057057355023
0.052,7.85423684740885,4.2697432112813,5.46457442332385,5.46457442332385,7.85423684740885,4.2697432112813
0.0525,7.97934549679201,4.35979405811935,5.56631120434361,5.56631120434361,7.97934549679201,4.35979405811935
0.053,8.10518712448205,4.45071958439629,5.66887543109157,5.66887543109157,8.10518712448205,4.45071958439629
0.0535,8.23175671430869,4.5425162249228,5.77226305471813,5.77226305471813,8.23175671430869,4.5425162249228
0.054,8.35904920664922,4.63518038672112,5.87646999336386,5.87646999336386,8.35904920664922,4.63518038672112
0.0545,8.48705952626116,4.72870843640534,5.98149213302398,5.98149213302398,8.48705952626116,4.72870843640534
0.055,8.61578257248917,4.82309670494198,6.08732532745774,6.08732532745774,8.61578257248917,4.82309670494198
0.0555,8.74521322838477,4.91834148438515,6.19396539905172,6.19396539905172,8.74521322838477,4.91834148438515
0.056,8.87534634435894,5.01443903445302,6.30140813775502,6.30140813775502,8.87534634435894,5.01443903445302
0.0565,9.0061767444254,5.1113855803745,6.40964930172483,6.40964930172483,9.0061767444254,5.1113855803745
0.057,9.13769922865232,5.20917731220116,6.51868461768491,6.51868461768491,9.13769922865232,5.20917731220116
0.0575,9.26990857123074,5.30781038581292,6.62850978095222,6.62850978095222,9.26990857123074,5.30781038581292
0.058,9.40279954249209,5.4072809144293,6.73912045711693,6.73912045711693,9.40279954249209,5.4072809144293
0.0585,9.5363668617553,5.50758498759642,6.85051227898275,6.85051227898275,9.5363668617553,5.50758498759642
0.059,9.67060523204377,5.60871865765373,6.96268084911711,6.96268084911711,9.67060523204377,5.60871865765373
0.0595,9.80550933148663,5.71067794340664,7.07562173943333,7.07562173943333,9.80550933148663,5.71067794340664
0.06,9.94107381305617,5.81345883048774,7.18933049134392,7.18933049134392,9.94107381305617,5.81345883048774
0.0605,10.0772933044961,5.91705727164236,7.30380261592697,7.30380261592697,10.0772933044961,5.91705727164236
0.061,10.2141624082496,6.02146918701411,7.41903359409263,7.41903359409263,10.2141624082496,6.02146918701411
0.0615,10.3516757013875,6.12669046443036,7.53501887674945,7.53501887674945,10.3516757013875,6.12669046443036
0.062,10.4898277355367,6.23271695968781,7.65175388497079,7.65175388497079,10.4898277355367,6.23271695968781
0.0625,10.6286130498091,6.33954449080719,7.76923401047452,7.76923401047452,10.6286130498091,6.33954449080719
0.063,10.7680261646461,6.44716884114111,7.8874546156428,7.8874546156428,10.7680261646461,6.44716884114111
0.0635,10.9080615450296,6.5555857766909,8.00641103280385,8.00641103280385,10.9080615450296,6.5555857766909
0.064,11.0487136461906,6.66479102515666,8.12609856550135,8.12609856550135,11.0487136461906,6.66479102515666
0.0645,11.1899768984418,6.77478028322486,8.2465124882972,8.2465124882972,11.1899768984418,6.77478028322486
0.065,11.3318457071619,6.88554921682783,8.36764804693922,8.36764804693922,11.3318457071619,6.88554921682783
0.0655,11.4743144527798,6.99709346140344,8.48950045852893,8.48950045852893,11.4743144527798,6.99709346140344
0.066,11.6173774907586,7.1094086221546,8.6120649116893,8.6120649116893,11.6173774907586,7.1094086221546
0.0665,11.7610291515797,7.22249027430888,8.73533656673251,8.73533656673251,11.7610291515797,7.22249027430888
0.067,11.9052637407268,7.33633396337807,8.85931055582768,8.85931055582768,11.9052637407268,7.33633396337807
0.0675,12.0500756981209,7.45093514648911,8.98398199703307,8.98398199703307,12.0500756981209,7.45093514648911
0.068,12.1954592436447,7.56628932364235,9.10934596364316,9.10934596364316,12.1954592436447,7.56628932364235
0.0685,12.341408598975,7.68239195598199,9.23539750364637,9.23539750364637,12.341408598975,7.68239195598199
0.069,12.4879179944258,7.79923846352083,9.36213164048918,9.36213164048918,12.4879179944258,7.79923846352083
0.0695,12.6349816382181,7.91682423675082,9.48954337057329,9.48954337057329,12.6349816382181,7.91682423675082
0.07,12.7825937166209,8.03514463684495,9.61762766343698,9.61762766343698,12.7825937166209,8.03514463684495
0.0705,12.9307483940909,8.1541949958591,9.7463794619364,9.7463794619364,12.9307483940909,8.1541949958591
0.071,13.079439813413,8.27397061693388,9.87579368242694,9.87579368242694,13.079439813413,8.27397061693388
0.0715,13.2286620958405,8.39446677449652,10.0058652149445,10.0058652149445,13.2286620958405,8.39446677449652
0.072,13.3784093558287,8.51567871127049,10.1365889261233,10.1365889261233,13.3784093558287,8.51567871127049
0.0725,13.5286757308099,8.63760163199473,10.2679596649332,10.2679596649332,13.5286757308099,8.63760163199473
0.073,13.6794552423321,8.76023073403202,10.3999722367988,10.3999722367988,13.6794552423321,8.76023073403202
0.0735,13.8307419348746,8.88356117723575,10.5326214297821,10.5326214297821,13.8307419348746,8.88356117723575
0.074,13.9825298329889,9.00758809355782,10.6659020067015,10.6659020067015,13.9825298329889,9.00758809355782
0.0745,14.1348129414833,9.13230658724079,10.7998087053217,10.7998087053217,14.1348129414833,9.13230658724079
0.075,14.2875852456075,9.25771173501014,10.9343362385426,10.9343362385426,14.2875852456075,9.25771173501014
0.0755,14.4408407112368,9.38379858626643,11.0694792945899,11.0694792945899,14.4408407112368,9.38379858626643
0.076,14.5945732850567,9.51056216327752,11.2052325372039,11.2052325372039,14.5945732850567,9.51056216327752
0.0765,14.748776894747,9.63799746137077,11.3415906058296,11.3415906058296,14.748776894747,9.63799746137077
0.077,14.9034454720298,9.7660994553027,11.4785481275451,11.4785481275451,14.9034454720298,9.7660994553027
0.0775,15.0585729115015,9.89486308827816,11.6160996960193,11.6160996960193,15.0585729115015,9.89486308827816
0.078,15.2141530771969,10.0242832738661,11.7542398749764,11.7542398749764,15.2141530771969,10.0242832738661
0.0785,15.3701798265049,10.1543549026039,11.8929632105709,11.8929632105709,15.3701798265049,10.1543549026039
0.079,15.5266469991464,10.2850728391616,12.0322642258232,12.0322642258232,15.5266469991464,10.2850728391616
0.0795,15.6835484173776,10.4164319225394,12.1721374208188,12.1721374208188,15.6835484173776,10.4164319225394
0.08,15.8408778861939,10.5484269662648,12.3125772729079,12.3125772729079,15.8408778861939,10.5484269662648
0.0805,15.998629193533,10.6810527585901,12.4535782369044,12.4535782369044,15.998629193533,10.6810527585901
0.081,16.1567961104785,10.8143040626897,12.595134745286,12.595134745286,16.1567961104785,10.8143040626897
0.0815,16.3153723918275,10.9481756173904,12.7372412088695,12.7372412088695,16.3153723918275,10.9481756173904
0.082,16.4743517898567,11.0826621572416,12.87989203478,12.87989203478,16.4743517898567,11.0826621572416
0.0825,16.6337280181455,11.2177583594077,13.023081578987,13.023081578987,16.6337280181455,11.2177583594077
0.083,16.7934947837587,11.353458890721,13.1668041884003,13.1668041884003,16.7934947837587,11.353458890721
0.0835,16.9536457780749,11.4897583941436,13.3110541887874,13.3110541887874,16.9536457780749,11.4897583941436
0.084,17.1141746769975,11.6266514889751,13.4558258849826,13.4558258849826,17.1141746769975,11.6266514889751
0.0845,17.2750751411655,11.7641327710602,13.6011135610953,13.6011135610953,17.2750751411655,11.7641327710602
0.085,17.4363408161636,11.902196812997,13.7469114807192,13.7469114807192,17.4363408161636,11.902196812997
0.0855,17.597965332733,12.0408381643442,13.8932138871405,13.8932138871405,17.597965332733,12.0408381643442
0.086,17.7599423069821,12.1800513518292,14.0400150035468,14.0400150035468,17.7599423069821,12.1800513518292
0.0865,17.922265356749,12.3198308820207,14.1873090402635,14.1873090402635,17.922265356749,12.3198308820207
0.087,18.0849280860102,12.4601712391252,14.3350901880869,14.3350901880869,18.0849280860102,12.4601712391252
0.0875,18.2479240551752,12.6010668806285,14.4833526054774,14.4833526054774,18.2479240551752,12.6010668806285
0.088,18.4112468278921,12.7425122446152,14.6320904390408,14.6320904390408,18.4112468278921,12.7425122446152
0.0885,18.5748899546574,12.8845017474425,14.7812978165141,14.7812978165141,18.5748899546574,12.8845017474425
0.089,18.7388469730464,13.0270297839512,14.930968846983,14.930968846983,18.7388469730464,13.0270297839512
0.0895,18.9031114079435,13.1700907276767,15.081097621099,15.081097621099,18.9031114079435,13.1700907276767
0.09,19.0676767717727,13.313678931059,15.231678211297,15.231678211297,19.0676767717727,13.313678931059
0.0905,19.232536564728,13.4577887256545,15.3827046720124,15.3827046720124,19.232536564728,13.4577887256545
0.091,19.3976842750037,13.6024144223461,15.5341710398987,15.5341710398987,19.3976842750037,13.6024144223461
0.0915,19.5631134158906,13.7475503141906,15.6860713480906,15.6860713480906,19.5631134158906,13.7475503141906
0.092,19.7288174397192,13.8931906704586,15.8383995935455,15.8383995935455,19.7288174397192,13.8931906704586
0.0925,19.8947897987265,14.039329741182,15.9911497603636,15.9911497603636,19.8947897987265,14.039329741182
0.093,20.061023939904,14.1859617569797,16.1443158179545,16.1443158179545,20.061023939904,14.1859617569797
0.0935,20.2275132998693,14.3330809288848,16.297891719213,16.297891719213,20.2275132998693,14.3330809288848
0.094,20.3942513051181,14.4806814485575,16.4518714007444,16.4518714007444,20.3942513051181,14.4806814485575
0.0945,20.5612313722759,14.628757488497,16.60624878309,16.60624878309,20.5612313722759,14.628757488497
0.095,20.7284469083499,14.777303202254,16.7610177709526,16.7610177709526,20.7284469083499,14.777303202254
0.0955,20.895891310981,14.926312724643,16.9161722534224,16.9161722534224,20.895891310981,14.926312724643
0.096,21.063557972207,15.0757801753453,17.0717061076325,17.0717061076325,21.063557972207,15.0757801753453
0.0965,21.2314402823525,15.2256996626337,17.22761320254,17.22761320254,21.2314402823525,15.2256996626337
0.097,21.3995316056289,15.3760652597816,17.383887375064,17.383887375064,21.3995316056289,15.3760652597816
0.0975,21.5678253062383,15.5268710302375,17.5405224555711,17.5405224555711,21.5678253062383,15.5268710302375
0.098,21.7363147404409,15.6781110199344,17.6975122601032,17.6975122601032,21.7363147404409,15.6781110199344
0.0985,21.904993256814,15.8297792575094,17.8548505906109,17.8548505906109,21.904993256814,15.8297792575094
0.099,22.073854196512,15.9818697545234,18.0125312351863,18.0125312351863,22.073854196512,15.9818697545234
0.0995,22.2428908935257,16.134376505681,18.170547968296,18.170547968296,22.2428908935257,16.134376505681
0.1,22.4120966749423,16.28729348905,18.3288945510142,18.3288945510142,22.4120966749423,16.28729348905
0.1005,22.5814648612045,16.4406146662813,18.4875647312557,18.4875647312557,22.5814648612045,16.4406146662813
0.101,22.7509887654277,16.5943340029714,18.6465522571235,18.6465522571235,22.7509887654277,16.5943340029714
0.1015,22.9206616954854,16.748445429864,18.8058508517378,18.8058508517378,22.9206616954854,16.748445429864
0.102,23.0904769536953,16.9029428553293,18.9654542214513,18.9654542214513,23.0904769536953,16.9029428553293
0.1025,23.2604278363697,17.057820180737,19.1253560659479,19.1253560659479,23.2604278363697,17.057820180737
0.103,23.4305076344582,17.2130712924787,19.2855500731386,19.2855500731386,23.4305076344582,17.2130712924787
0.1035,23.6007096338075,17.3686900622027,19.4460299194043,19.4460299194043,23.6007096338075,17.3686900622027
0.104,23.7710271154192,17.5246703470496,19.6067892698395,19.6067892698395,23.7710271154192,17.5246703470496
0.1045,23.9414533557095,17.6810059898877,19.767821778495,19.767821778495,23.9414533557095,17.6810059898877
0.105,24.1119816267676,17.8376908195481,19.9291210886213,19.9291210886213,24.1119816267676,17.8376908195481
0.1055,24.2826051966148,17.99471865106,20.0906808329116,20.0906808329116,24.2826051966148,17.99471865106
0.106,24.4533173294629,18.1520832858861,20.2524946337451,20.2524946337451,24.4533173294629,18.1520832858861
0.1065,24.6241112859738,18.3097785121578,20.4145561034298,20.4145561034298,24.6241112859738,18.3097785121578
0.107,24.7949803235177,18.4677981049106,20.5768588444463,20.5768588444463,24.7949803235177,18.4677981049106
0.1075,24.9659176964322,18.6261358263193,20.7393964496903,20.7393964496903,24.9659176964322,18.6261358263193
0.108,25.136916656281,18.7847854259334,20.902162502716,20.902162502716,25.136916656281,18.7847854259334
0.1085,25.3079704521133,18.9437406409123,21.0651505779793,21.0651505779793,25.3079704521133,18.9437406409123
0.109,25.4790723307218,19.1029951962606,21.2283542410811,21.2283542410811,25.4790723307218,19.1029951962606
0.1095,25.6502155369024,19.2625428050636,21.3917670490099,21.3917670490099,25.6502155369024,19.2625428050636
0.11,25.8213933137122,19.4223771687221,21.5553825503855,21.5553825503855,25.8213933137122,19.4223771687221
0.1105,25.9925989135638,19.5824919707599,21.7191942850279,21.7191942850279,25.9925989135638,19.5824919707599
0.111,26.1638255822468,19.7428808866922,21.8831957852105,21.8831957852105,26.1638255822468,19.7428808866922
0.1115,26.3350665498282,19.9035375898143,22.0473805764856,22.0473805764856,26.3350665498282,19.9035375898143
0.112,26.5063150559533,20.0644557365779,22.2117421763697,22.2117421763697,26.5063150559533,20.0644557365779
0.1125,26.6775643398966,20.225628972884,22.3762740952215,22.3762740952215,26.6775643398966,20.225628972884
0.113,26.8488076408228,20.387050934316,22.540969836485,22.540969836485,26.8488076408228,20.387050934316
0.1135,27.0200381980488,20.5487152463741,22.7058228969324,22.7058228969324,27.0200381980488,20.5487152463741
0.114,27.1912492513043,20.7106155247085,22.8708267669072,22.8708267669072,27.1912492513043,20.7106155247085
0.1145,27.3624340409938,20.8727453753539,23.0359749305672,23.0359749305672,27.3624340409938,20.8727453753539
0.115,27.5335858084574,21.0350983949627,23.2012608661277,23.2012608661277,27.5335858084574,21.0350983949627
0.1155,27.7046977962327,21.1976681710392,23.3666780461037,23.3666780461037,27.7046977962327,21.1976681710392
0.116,27.8757632483154,21.3604482821733,23.532219937554,23.532219937554,27.8757632483154,21.3604482821733
0.1165,28.0467754104216,21.5234322982742,23.6978800023234,23.6978800023234,28.0467754104216,21.5234322982742
0.117,28.2177275302484,21.6866137808046,23.8636516972859,23.8636516972859,28.2177275302484,21.6866137808046
0.1175,28.3886128577355,21.849986283014,24.0295284745879,24.0295284745879,28.3886128577355,21.849986283014
0.118,28.5594246453265,22.0135433501729,24.1955037818908,24.1955037818908,28.5594246453265,22.0135433501729
0.1185,28.7301561482305,22.1772785198063,24.3615710626144,24.3615710626144,28.7301561482305,22.1772785198063
0.119,28.900800624683,22.341185321928,24.5277237561797,24.5277237561797,28.900800624683,22.341185321928
0.1195,29.0713513362076,22.5052572792738,24.6939552982518,24.6939552982518,29.0713513362076,22.5052572792738
0.12,29.2418015647886,22.6694879890251,24.8602591809463,24.8602591809463,29.2418015647886,22.6694879890251
0.1205,29.4121446109691,22.8338711126178,25.0266289454016,25.0266289454016,29.4121446109691,22.8338711126178
0.121,29.5823737139868,22.9983999898846,25.1930578979187,25.1930578979187,29.5823737139868,22.9983999898846
0.1215,29.752482152873,23.163068125184,25.3595394677471,25.3595394677471,29.752482152873,23.163068125184
0.122,29.9224632113665,23.3278690173099,25.5260670819955,25.5260670819955,29.9224632113665,23.3278690173099
0.1225,30.0923101781784,23.492796159741,25.6926341658868,25.6926341658868,30.0923101781784,23.492796159741
0.123,30.2620163472566,23.65784304089,25.8592341430122,25.8592341430122,30.2620163472566,23.65784304089
0.1235,30.4315750180503,23.8230031443533,26.0258604355857,26.0258604355857,30.4315750180503,23.8230031443533
0.124,30.6009794957747,23.9882699491603,26.1925064646984,26.1925064646984,30.6009794957747,23.9882699491603
0.1245,30.7702230916754,24.1536369300226,26.3591656505736,26.3591656505736,30.7702230916754,24.1536369300226
0.125,30.9392991232933,24.3190975575836,26.5258314128202,26.5258314128202,30.9392991232933,24.3190975575836
0.1255,31.1082009147289,24.484645298668,26.6924971706884,26.6924971706884,31.1082009147289,24.484645298668
0.126,31.276921796907,24.6502736165309,26.859156343323,26.859156343323,31.276921796907,24.6502736165309
0.1265,31.4454551078411,24.8159759711073,27.0258023500186,27.0258023500186,31.4454551078411,24.8159759711073
0.127,31.6137941928984,24.9817458192617,27.192428610474,27.192428610474,31.6137941928984,24.9817458192617
0.1275,31.7819324050639,25.1475766150373,27.3590285450462,27.3590285450462,31.7819324050639,25.1475766150373
0.128,31.9498631052053,25.3134618099054,27.5255955750054,27.5255955750054,31.9498631052053,25.3134618099054
0.1285,32.1175796623374,25.4793948530148,27.6921231227891,27.6921231227891,32.1175796623374,25.4793948530148
0.129,32.2850754538869,25.6453691914415,27.8586046122566,27.8586046122566,32.2850754538869,25.6453691914415
0.1295,32.4523438715072,25.8113782810298,28.0250334778557,28.0250334778557,32.4523438715072,25.8113782810298
0.13,32.6193783532841,25.977415647598,28.19140321616,28.19140321616,32.6193783532841,25.977415647598
0.1305,32.7861722667168,26.1434746633659,28.3577071978162,28.3577071978162,32.7861722667168,26.1434746633659
0.131,32.9527190268238,26.3095487720899,28.5239388570012,28.5239388570012,32.9527190268238,26.3095487720899
0.1315,33.1190120584351,26.4756314168472,28.6900916307099,28.6900916307099,33.1190120584351,26.4756314168472
0.132,33.2850447964594,26.6417160402897,28.856158959013,28.856158959013,33.2850447964594,26.6417160402897
