"time","medium.T","medium.p"
0.0172,275.548,100000
0.0174,275.566,100000
0.0176,275.584,100000
0.0178,275.602,100000
0.018,275.62,100000
0.0182,275.638,100000
0.0184,275.656,100000
0.0186,275.674,100000
0.0188,275.692,100000
0.019,275.71,100000
0.0192,275.728,100000
0.0194,275.746,100000
0.0196,275.764,100000
0.0198,275.782,100000
0.02,275.8,100000
0.0202,275.818,100000
0.0204,275.836,100000
0.0206,275.854,100000
0.0208,275.872,100000
0.021,275.89,100000
0.0212,275.908,100000
0.0214,275.926,100000
0.0216,275.944,100000
0.0218,275.962,100000
0.022,275.98,100000
0.0222,275.998,100000
0.0224,276.016,100000
0.0226,276.034,100000
0.0228,276.052,100000
0.023,276.07,100000
0.0232,276.088,100000
0.0234,276.106,100000
0.0236,276.124,100000
0.0238,276.142,100000
0.024,276.16,100000
0.0242,276.178,100000
0.0244,276.196,100000
0.0246,276.214,100000
0.0248,276.232,100000
0.025,276.25,100000
0.0252,276.268,100000
0.0254,276.286,100000
0.0256,276.304,100000
0.0258,276.322,100000
0.026,276.34,100000
0.0262,276.358,100000
0.0264,276.376,100000
0.0266,276.394,100000
0.0268,276.412,100000
0.027,276.43,100000
0.0272,276.448,100000
0.0274,276.466,100000
0.0276,276.484,100000
0.0278,276.502,100000
0.028,276.52,100000
0.0282,276.538,100000
0.0284,276.556,100000
0.0286,276.574,100000
0.0288,276.592,100000
0.029,276.61,100000
0.0292,276.628,100000
0.0294,276.646,100000
0.0296,276.664,100000
0.0298,276.682,100000
0.03,276.7,100000
0.0302,276.718,100000
0.0304,276.736,100000
0.0306,276.754,100000
0.0308,276.772,100000
0.031,276.79,100000
0.0312,276.808,100000
0.0314,276.826,100000
0.0316,276.844,100000
0.0318,276.862,100000
0.032,276.88,100000
0.0322,276.898,100000
0.0324,276.916,100000
0.0326,276.934,100000
0.0328,276.952,100000
0.033,276.97,100000
0.0332,276.988,100000
0.0334,277.006,100000
0.0336,277.024,100000
0.0338,277.042,100000
0.034,277.06,100000
0.0342,277.078,100000
0.0344,277.096,100000
0.0346,277.114,100000
0.0348,277.132,100000
0.035,277.15,100000
0.0352,277.168,100000
0.0354,277.186,100000
0.0356,277.204,100000
0.0358,277.222,100000
0.036,277.24,100000
0.0362,277.258,100000
0.0364,277.276,100000
0.0366,277.294,100000
0.0368,277.312,100000
0.037,277.33,100000
0.0372,277.348,100000
0.0374,277.366,100000
0.0376,277.384,100000
0.0378,277.402,100000
0.038,277.42,100000
0.0382,277.438,100000
0.0384,277.456,100000
0.0386,277.474,100000
0.0388,277.492,100000
0.039,277.51,100000
0.0392,277.528,100000
0.0394,277.546,100000
0.0396,277.564,100000
0.0398,277.582,100000
0.04,277.6,100000
0.0402,277.618,100000
0.0404,277.636,100000
0.0406,277.654,100000
0.0408,277.672,100000
0.041,277.69,100000
0.0412,277.708,100000
0.0414,277.726,100000
0.0416,277.744,100000
0.0418,277.762,100000
0.042,277.78,100000
0.0422,277.798,100000
0.0424,277.816,100000
0.0426,277.834,100000
0.0428,277.852,100000
0.043,277.87,100000
0.0432,277.888,100000
0.0434,277.906,100000
0.0436,277.924,100000
0.0438,277.942,100000
0.044,277.96,100000
0.0442,277.978,100000
0.0444,277.996,100000
0.0446,278.014,100000
0.0448,278.032,100000
0.045,278.05,100000
0.0452,278.068,100000
0.0454,278.086,100000
0.0456,278.104,100000
0.0458,278.122,100000
0.046,278.14,100000
0.0462,278.158,100000
0.0464,278.176,100000
0.0466,278.194,100000
0.0468,278.212,100000
0.047,278.23,100000
0.0472,278.248,100000
0.0474,278.266,100000
0.0476,278.284,100000
0.0478,278.302,100000
0.048,278.32,100000
0.0482,278.338,100000
0.0484,278.356,100000
0.0486,278.374,100000
0.0488,278.392,100000
0.049,278.41,100000
0.0492,278.428,100000
0.0494,278.446,100000
0.0496,278.464,100000
0.0498,278.482,100000
0.05,278.5,100000
0.0502,278.518,100000
0.0504,278.536,100000
0.0506,278.554,100000
0.0508,278.572,100000
0.051,278.59,100000
0.0512,278.608,100000
0.0514,278.626,100000
0.0516,278.644,100000
0.0518,278.662,100000
0.052,278.68,100000
0.0522,278.698,100000
0.0524,278.716,100000
0.0526,278.734,100000
0.0528,278.752,100000
0.053,278.77,100000
0.0532,278.788,100000
0.0534,278.806,100000
0.0536,278.824,100000
0.0538,278.842,100000
0.054,278.86,100000
0.0542,278.878,100000
0.0544,278.896,100000
0.0546,278.914,100000
0.0548,278.932,100000
0.055,278.95,100000
0.0552,278.968,100000
0.0554,278.986,100000
0.0556,279.004,100000
0.0558,279.022,100000
0.056,279.04,100000
0.0562,279.058,100000
0.0564,279.076,100000
0.0566,279.094,100000
0.0568,279.112,100000
0.057,279.13,100000
0.0572,279.148,100000
0.0574,279.166,100000
0.0576,279.184,100000
0.0578,279.202,100000
0.058,279.22,100000
0.0582,279.238,100000
0.0584,279.256,100000
0.0586,279.274,100000
0.0588,279.292,100000
0.059,279.31,100000
0.0592,279.328,100000
0.0594,279.346,100000
0.0596,279.364,100000
0.0598,279.382,100000
0.06,279.4,100000
0.0602,279.418,100000
0.0604,279.436,100000
0.0606,279.454,100000
0.0608,279.472,100000
0.061,279.49,100000
0.0612,279.508,100000
0.0614,279.526,100000
0.0616,279.544,100000
0.0618,279.562,100000
0.062,279.58,100000
0.0622,279.598,100000
0.0624,279.616,100000
0.0626,279.634,100000
0.0628,279.652,100000
0.063,279.67,100000
0.0632,279.688,100000
0.0634,279.706,100000
0.0636,279.724,100000
0.0638,279.742,100000
0.064,279.76,100000
0.0642,279.778,100000
0.0644,279.796,100000
0.0646,279.814,100000
0.0648,279.832,100000
0.065,279.85,100000
0.0652,279.868,100000
0.0654,279.886,100000
0.0656,279.904,100000
0.0658,279.922,100000
0.066,279.94,100000
0.0662,279.958,100000
0.0664,279.976,100000
0.0666,279.994,100000
0.0668,280.012,100000
0.067,280.03,100000
0.0672,280.048,100000
0.0674,280.066,100000
0.0676,280.084,100000
0.0678,280.102,100000
0.068,280.12,100000
0.0682,280.138,100000
0.0684,280.156,100000
0.0686,280.174,100000
0.0688,280.192,100000
0.069,280.21,100000
0.0692,280.228,100000
0.0694,280.246,100000
0.0696,280.264,100000
0.0698,280.282,100000
0.07,280.3,100000
0.0702,280.318,100000
0.0704,280.336,100000
0.0706,280.354,100000
0.0708,280.372,100000
0.071,280.39,100000
0.0712,280.408,100000
0.0714,280.426,100000
0.0716,280.444,100000
0.0718,280.462,100000
0.072,280.48,100000
0.0722,280.498,100000
0.0724,280.516,100000
0.0726,280.534,100000
0.0728,280.552,100000
0.073,280.57,100000
0.0732,280.588,100000
0.0734,280.606,100000
0.0736,280.624,100000
0.0738,280.642,100000
0.074,280.66,100000
0.0742,280.678,100000
0.0744,280.696,100000
0.0746,280.714,100000
0.0748,280.732,100000
0.075,280.75,100000
0.0752,280.768,100000
0.0754,280.786,100000
0.0756,280.804,100000
0.0758,280.822,100000
0.076,280.84,100000
0.0762,280.858,100000
0.0764,280.876,100000
0.0766,280.894,100000
0.0768,280.912,100000
0.077,280.93,100000
0.0772,280.948,100000
0.0774,280.966,100000
0.0776,280.984,100000
0.0778,281.002,100000
0.078,281.02,100000
0.0782,281.038,100000
0.0784,281.056,100000
0.0786,281.074,100000
0.0788,281.092,100000
0.079,281.11,100000
0.0792,281.128,100000
0.0794,281.146,100000
0.0796,281.164,100000
0.0798,281.182,100000
0.08,281.2,100000
0.0802,281.218,100000
0.0804,281.236,100000
0.0806,281.254,100000
0.0808,281.272,100000
0.081,281.29,100000
0.0812,281.308,100000
0.0814,281.326,100000
0.0816,281.344,100000
0.0818,281.362,100000
0.082,281.38,100000
0.0822,281.398,100000
0.0824,281.416,100000
0.0826,281.434,100000
0.0828,281.452,100000
0.083,281.47,100000
0.0832,281.488,100000
0.0834,281.506,100000
0.0836,281.524,100000
0.0838,281.542,100000
0.084,281.56,100000
0.0842,281.578,100000
0.0844,281.596,100000
0.0846,281.614,100000
0.0848,281.632,100000
0.085,281.65,100000
0.0852,281.668,100000
0.0854,281.686,100000
0.0856,281.704,100000
0.0858,281.722,100000
0.086,281.74,100000
0.0862,281.758,100000
0.0864,281.776,100000
0.0866,281.794,100000
0.0868,281.812,100000
0.087,281.83,100000
0.0872,281.848,100000
0.0874,281.866,100000
0.0876,281.884,100000
0.0878,281.902,100000
0.088,281.92,100000
0.0882,281.938,100000
0.0884,281.956,100000
0.0886,281.974,100000
0.0888,281.992,100000
0.089,282.01,100000
0.0892,282.028,100000
0.0894,282.046,100000
0.0896,282.064,100000
0.0898,282.082,100000
0.09,282.1,100000
0.0902,282.118,100000
0.0904,282.136,100000
0.0906,282.154,100000
0.0908,282.172,100000
0.091,282.19,100000
0.0912,282.208,100000
0.0914,282.226,100000
0.0916,282.244,100000
0.0918,282.262,100000
0.092,282.28,100000
0.0922,282.298,100000
0.0924,282.316,100000
0.0926,282.334,100000
0.0928,282.352,100000
0.093,282.37,100000
0.0932,282.388,100000
0.0934,282.406,100000
0.0936,282.424,100000
0.0938,282.442,100000
0.094,282.46,100000
0.0942,282.478,100000
0.0944,282.496,100000
0.0946,282.514,100000
0.0948,282.532,100000
0.095,282.55,100000
0.0952,282.568,100000
0.0954,282.586,100000
0.0956,282.604,100000
0.0958,282.622,100000
0.096,282.64,100000
0.0962,282.658,100000
0.0964,282.676,100000
0.0966,282.694,100000
0.0968,282.712,100000
0.097,282.73,100000
0.0972,282.748,100000
0.0974,282.766,100000
0.0976,282.784,100000
0.0978,282.802,100000
0.098,282.82,100000
0.0982,282.838,100000
0.0984,282.856,100000
0.0986,282.874,100000
0.0988,282.892,100000
0.099,282.91,100000
0.0992,282.928,100000
0.0994,282.946,100000
0.0996,282.964,100000
0.0998,282.982,100000
0.1,283,100000
0.1002,283.018,100000
0.1004,283.036,100000
0.1006,283.054,100000
0.1008,283.072,100000
0.101,283.09,100000
0.1012,283.108,100000
0.1014,283.126,100000
0.1016,283.144,100000
0.1018,283.162,100000
0.102,283.18,100000
0.1022,283.198,100000
0.1024,283.216,100000
0.1026,283.234,100000
0.1028,283.252,100000
0.103,283.27,100000
0.1032,283.288,100000
0.1034,283.306,100000
0.1036,283.324,100000
0.1038,283.342,100000
0.104,283.36,100000
0.1042,283.378,100000
0.1044,283.396,100000
0.1046,283.414,100000
0.1048,283.432,100000
0.105,283.45,100000
0.1052,283.468,100000
0.1054,283.486,100000
0.1056,283.504,100000
0.1058,283.522,100000
0.106,283.54,100000
0.1062,283.558,100000
0.1064,283.576,100000
0.1066,283.594,100000
0.1068,283.612,100000
0.107,283.63,100000
0.1072,283.648,100000
0.1074,283.666,100000
0.1076,283.684,100000
0.1078,283.702,100000
0.108,283.72,100000
0.1082,283.738,100000
0.1084,283.756,100000
0.1086,283.774,100000
0.1088,283.792,100000
0.109,283.81,100000
0.1092,283.828,100000
0.1094,283.846,100000
0.1096,283.864,100000
0.1098,283.882,100000
0.11,283.9,100000
0.1102,283.918,100000
0.1104,283.936,100000
0.1106,283.954,100000
0.1108,283.972,100000
0.111,283.99,100000
0.1112,284.008,100000
0.1114,284.026,100000
0.1116,284.044,100000
0.1118,284.062,100000
0.112,284.08,100000
0.1122,284.098,100000
0.1124,284.116,100000
0.1126,284.134,100000
0.1128,284.152,100000
0.113,284.17,100000
0.1132,284.188,100000
0.1134,284.206,100000
0.1136,284.224,100000
0.1138,284.242,100000
0.114,284.26,100000
0.1142,284.278,100000
0.1144,284.296,100000
0.1146,284.314,100000
0.1148,284.332,100000
0.115,284.35,100000
0.1152,284.368,100000
0.1154,284.386,100000
0.1156,284.404,100000
0.1158,284.422,100000
0.116,284.44,100000
0.1162,284.458,100000
0.1164,284.476,100000
0.1166,284.494,100000
0.1168,284.512,100000
0.117,284.53,100000
0.1172,284.548,100000
0.1174,284.566,100000
0.1176,284.584,100000
0.1178,284.602,100000
0.118,284.62,100000
0.1182,284.638,100000
0.1184,284.656,100000
0.1186,284.674,100000
0.1188,284.692,100000
0.119,284.71,100000
0.1192,284.728,100000
0.1194,284.746,100000
0.1196,284.764,100000
0.1198,284.782,100000
0.12,284.8,100000
0.1202,284.818,100000
0.1204,284.836,100000
0.1206,284.854,100000
0.1208,284.872,100000
0.121,284.89,100000
0.1212,284.908,100000
0.1214,284.926,100000
0.1216,284.944,100000
0.1218,284.962,100000
0.122,284.98,100000
0.1222,284.998,100000
0.1224,285.016,100000
0.1226,285.034,100000
0.1228,285.052,100000
0.123,285.07,100000
0.1232,285.088,100000
0.1234,285.106,100000
0.1236,285.124,100000
0.1238,285.142,100000
0.124,285.16,100000
0.1242,285.178,100000
0.1244,285.196,100000
0.1246,285.214,100000
0.1248,285.232,100000
0.125,285.25,100000
0.1252,285.268,100000
0.1254,285.286,100000
0.1256,285.304,100000
0.1258,285.322,100000
0.126,285.34,100000
0.1262,285.358,100000
0.1264,285.376,100000
0.1266,285.394,100000
0.1268,285.412,100000
0.127,285.43,100000
0.1272,285.448,100000
0.1274,285.466,100000
0.1276,285.484,100000
0.1278,285.502,100000
0.128,285.52,100000
0.1282,285.538,100000
0.1284,285.556,100000
0.1286,285.574,100000
0.1288,285.592,100000
0.129,285.61,100000
0.1292,285.628,100000
0.1294,285.646,100000
0.1296,285.664,100000
0.1298,285.682,100000
0.13,285.7,100000
0.1302,285.718,100000
0.1304,285.736,100000
0.1306,285.754,100000
0.1308,285.772,100000
0.131,285.79,100000
0.1312,285.808,100000
0.1314,285.826,100000
0.1316,285.844,100000
0.1318,285.862,100000
0.132,285.88,100000
0.1322,285.898,100000
0.1324,285.916,100000
0.1326,285.934,100000
0.1328,285.952,100000
0.133,285.97,100000
0.1332,285.988,100000
0.1334,286.006,100000
0.1336,286.024,100000
0.1338,286.042,100000
0.134,286.06,100000
0.1342,286.078,100000
0.1344,286.096,100000
0.1346,286.114,100000
0.1348,286.132,100000
0.135,286.15,100000
0.1352,286.168,100000
0.1354,286.186,100000
0.1356,286.204,100000
0.1358,286.222,100000
0.136,286.24,100000
0.1362,286.258,100000
0.1364,286.276,100000
0.1366,286.294,100000
0.1368,286.312,100000
0.137,286.33,100000
0.1372,286.348,100000
0.1374,286.366,100000
0.1376,286.384,100000
0.1378,286.402,100000
0.138,286.42,100000
0.1382,286.438,100000
0.1384,286.456,100000
0.1386,286.474,100000
0.1388,286.492,100000
0.139,286.51,100000
0.1392,286.528,100000
0.1394,286.546,100000
0.1396,286.564,100000
0.1398,286.582,100000
0.14,286.6,100000
0.1402,286.618,100000
0.1404,286.636,100000
0.1406,286.654,100000
0.1408,286.672,100000
0.141,286.69,100000
0.1412,286.708,100000
0.1414,286.726,100000
0.1416,286.744,100000
0.1418,286.762,100000
0.142,286.78,100000
0.1422,286.798,100000
0.1424,286.816,100000
0.1426,286.834,100000
0.1428,286.852,100000
0.143,286.87,100000
0.1432,286.888,100000
0.1434,286.906,100000
0.1436,286.924,100000
0.1438,286.942,100000
0.144,286.96,100000
0.1442,286.978,100000
0.1444,286.996,100000
0.1446,287.014,100000
0.1448,287.032,100000
0.145,287.05,100000
0.1452,287.068,100000
0.1454,287.086,100000
0.1456,287.104,100000
0.1458,287.122,100000
0.146,287.14,100000
0.1462,287.158,100000
0.1464,287.176,100000
0.1466,287.194,100000
0.1468,287.212,100000
0.147,287.23,100000
0.1472,287.248,100000
0.1474,287.266,100000
0.1476,287.284,100000
0.1478,287.302,100000
0.148,287.32,100000
0.1482,287.338,100000
0.1484,287.356,100000
0.1486,287.374,100000
0.1488,287.392,100000
0.149,287.41,100000
0.1492,287.428,100000
0.1494,287.446,100000
0.1496,287.464,100000
0.1498,287.482,100000
0.15,287.5,100000
0.1502,287.518,100000
0.1504,287.536,100000
0.1506,287.554,100000
0.1508,287.572,100000
0.151,287.59,100000
0.1512,287.608,100000
0.1514,287.626,100000
0.1516,287.644,100000
0.1518,287.662,100000
0.152,287.68,100000
0.1522,287.698,100000
0.1524,287.716,100000
0.1526,287.734,100000
0.1528,287.752,100000
0.153,287.77,100000
0.1532,287.788,100000
0.1534,287.806,100000
0.1536,287.824,100000
0.1538,287.842,100000
0.154,287.86,100000
0.1542,287.878,100000
0.1544,287.896,100000
0.1546,287.914,100000
0.1548,287.932,100000
0.155,287.95,100000
0.1552,287.968,100000
0.1554,287.986,100000
0.1556,288.004,100000
0.1558,288.022,100000
0.156,288.04,100000
0.1562,288.058,100000
0.1564,288.076,100000
0.1566,288.094,100000
0.1568,288.112,100000
0.157,288.13,100000
0.1572,288.148,100000
0.1574,288.166,100000
0.1576,288.184,100000
0.1578,288.202,100000
0.158,288.22,100000
0.1582,288.238,100000
0.1584,288.256,100000
0.1586,288.274,100000
0.1588,288.292,100000
0.159,288.31,100000
0.1592,288.328,100000
0.1594,288.346,100000
0.1596,288.364,100000
0.1598,288.382,100000
0.16,288.4,100000
0.1602,288.418,100000
0.1604,288.436,100000
0.1606,288.454,100000
0.1608,288.472,100000
0.161,288.49,100000
0.1612,288.508,100000
0.1614,288.526,100000
0.1616,288.544,100000
0.1618,288.562,100000
0.162,288.58,100000
0.1622,288.598,100000
0.1624,288.616,100000
0.1626,288.634,100000
0.1628,288.652,100000
0.163,288.67,100000
0.1632,288.688,100000
0.1634,288.706,100000
0.1636,288.724,100000
0.1638,288.742,100000
0.164,288.76,100000
0.1642,288.778,100000
0.1644,288.796,100000
0.1646,288.814,100000
0.1648,288.832,100000
0.165,288.85,100000
0.1652,288.868,100000
0.1654,288.886,100000
0.1656,288.904,100000
0.1658,288.922,100000
0.166,288.94,100000
0.1662,288.958,100000
0.1664,288.976,100000
0.1666,288.994,100000
0.1668,289.012,100000
0.167,289.03,100000
0.1672,289.048,100000
0.1674,289.066,100000
0.1676,289.084,100000
0.1678,289.102,100000
0.168,289.12,100000
0.1682,289.138,100000
0.1684,289.156,100000
0.1686,289.174,100000
0.1688,289.192,100000
0.169,289.21,100000
0.1692,289.228,100000
0.1694,289.246,100000
0.1696,289.264,100000
0.1698,289.282,100000
0.17,289.3,100000
0.1702,289.318,100000
0.1704,289.336,100000
0.1706,289.354,100000
0.1708,289.372,100000
0.171,289.39,100000
0.1712,289.408,100000
0.1714,289.426,100000
0.1716,289.444,100000
0.1718,289.462,100000
0.172,289.48,100000
0.1722,289.498,100000
0.1724,289.516,100000
0.1726,289.534,100000
0.1728,289.552,100000
0.173,289.57,100000
0.1732,289.588,100000
0.1734,289.606,100000
0.1736,289.624,100000
0.1738,289.642,100000
0.174,289.66,100000
0.1742,289.678,100000
0.1744,289.696,100000
0.1746,289.714,100000
0.1748,289.732,100000
0.175,289.75,100000
0.1752,289.768,100000
0.1754,289.786,100000
0.1756,289.804,100000
0.1758,289.822,100000
0.176,289.84,100000
0.1762,289.858,100000
0.1764,289.876,100000
0.1766,289.894,100000
0.1768,289.912,100000
0.177,289.93,100000
0.1772,289.948,100000
0.1774,289.966,100000
0.1776,289.984,100000
0.1778,290.002,100000
0.178,290.02,100000
0.1782,290.038,100000
0.1784,290.056,100000
0.1786,290.074,100000
0.1788,290.092,100000
0.179,290.11,100000
0.1792,290.128,100000
0.1794,290.146,100000
0.1796,290.164,100000
0.1798,290.182,100000
0.18,290.2,100000
0.1802,290.218,100000
0.1804,290.236,100000
0.1806,290.254,100000
0.1808,290.272,100000
0.181,290.29,100000
0.1812,290.308,100000
0.1814,290.326,100000
0.1816,290.344,100000
0.1818,290.362,100000
0.182,290.38,100000
0.1822,290.398,100000
0.1824,290.416,100000
0.1826,290.434,100000
0.1828,290.452,100000
0.183,290.47,100000
0.1832,290.488,100000
0.1834,290.506,100000
0.1836,290.524,100000
0.1838,290.542,100000
0.184,290.56,100000
0.1842,290.578,100000
0.1844,290.596,100000
0.1846,290.614,100000
0.1848,290.632,100000
0.185,290.65,100000
0.1852,290.668,100000
0.1854,290.686,100000
0.1856,290.704,100000
0.1858,290.722,100000
0.186,290.74,100000
0.1862,290.758,100000
0.1864,290.776,100000
0.1866,290.794,100000
0.1868,290.812,100000
0.187,290.83,100000
0.1872,290.848,100000
0.1874,290.866,100000
0.1876,290.884,100000
0.1878,290.902,100000
0.188,290.92,100000
0.1882,290.938,100000
0.1884,290.956,100000
0.1886,290.974,100000
0.1888,290.992,100000
0.189,291.01,100000
0.1892,291.028,100000
0.1894,291.046,100000
0.1896,291.064,100000
0.1898,291.082,100000
0.19,291.1,100000
0.1902,291.118,100000
0.1904,291.136,100000
0.1906,291.154,100000
0.1908,291.172,100000
0.191,291.19,100000
0.1912,291.208,100000
0.1914,291.226,100000
0.1916,291.244,100000
0.1918,291.262,100000
0.192,291.28,100000
0.1922,291.298,100000
0.1924,291.316,100000
0.1926,291.334,100000
0.1928,291.352,100000
0.193,291.37,100000
0.1932,291.388,100000
0.1934,291.406,100000
0.1936,291.424,100000
0.1938,291.442,100000
0.194,291.46,100000
0.1942,291.478,100000
0.1944,291.496,100000
0.1946,291.514,100000
0.1948,291.532,100000
0.195,291.55,100000
0.1952,291.568,100000
0.1954,291.586,100000
0.1956,291.604,100000
0.1958,291.622,100000
0.196,291.64,100000
0.1962,291.658,100000
0.1964,291.676,100000
0.1966,291.694,100000
0.1968,291.712,100000
0.197,291.73,100000
0.1972,291.748,100000
0.1974,291.766,100000
0.1976,291.784,100000
0.1978,291.802,100000
0.198,291.82,100000
0.1982,291.838,100000
0.1984,291.856,100000
0.1986,291.874,100000
0.1988,291.892,100000
0.199,291.91,100000
0.1992,291.928,100000
0.1994,291.946,100000
0.1996,291.964,100000
0.1998,291.982,100000
0.2,292,100000
0.2002,292.018,100000
0.2004,292.036,100000
0.2006,292.054,100000
0.2008,292.072,100000
0.201,292.09,100000
0.2012,292.108,100000
0.2014,292.126,100000
0.2016,292.144,100000
0.2018,292.162,100000
0.202,292.18,100000
0.2022,292.198,100000
0.2024,292.216,100000
0.2026,292.234,100000
0.2028,292.252,100000
0.203,292.27,100000
0.2032,292.288,100000
0.2034,292.306,100000
0.2036,292.324,100000
0.2038,292.342,100000
0.204,292.36,100000
0.2042,292.378,100000
0.2044,292.396,100000
0.2046,292.414,100000
0.2048,292.432,100000
0.205,292.45,100000
0.2052,292.468,100000
0.2054,292.486,100000
0.2056,292.504,100000
0.2058,292.522,100000
0.206,292.54,100000
0.2062,292.558,100000
0.2064,292.576,100000
0.2066,292.594,100000
0.2068,292.612,100000
0.207,292.63,100000
0.2072,292.648,100000
0.2074,292.666,100000
0.2076,292.684,100000
0.2078,292.702,100000
0.208,292.72,100000
0.2082,292.738,100000
0.2084,292.756,100000
0.2086,292.774,100000
0.2088,292.792,100000
0.209,292.81,100000
0.2092,292.828,100000
0.2094,292.846,100000
0.2096,292.864,100000
0.2098,292.882,100000
0.21,292.9,100000
0.2102,292.918,100000
0.2104,292.936,100000
0.2106,292.954,100000
0.2108,292.972,100000
0.211,292.99,100000
0.2112,293.008,100000
0.2114,293.026,100000
0.2116,293.044,100000
0.2118,293.062,100000
0.212,293.08,100000
0.2122,293.098,100000
0.2124,293.116,100000
0.2126,293.134,100000
0.2128,293.152,100000
0.213,293.17,100000
0.2132,293.188,100000
0.2134,293.206,100000
0.2136,293.224,100000
0.2138,293.242,100000
0.214,293.26,100000
0.2142,293.278,100000
0.2144,293.296,100000
0.2146,293.314,100000
0.2148,293.332,100000
0.215,293.35,100000
0.2152,293.368,100000
0.2154,293.386,100000
0.2156,293.404,100000
0.2158,293.422,100000
0.216,293.44,100000
0.2162,293.458,100000
0.2164,293.476,100000
0.2166,293.494,100000
0.2168,293.512,100000
0.217,293.53,100000
0.2172,293.548,100000
0.2174,293.566,100000
0.2176,293.584,100000
0.2178,293.602,100000
0.218,293.62,100000
0.2182,293.638,100000
0.2184,293.656,100000
0.2186,293.674,100000
0.2188,293.692,100000
0.219,293.71,100000
0.2192,293.728,100000
0.2194,293.746,100000
0.2196,293.764,100000
0.2198,293.782,100000
0.22,293.8,100000
0.2202,293.818,100000
0.2204,293.836,100000
0.2206,293.854,100000
0.2208,293.872,100000
0.221,293.89,100000
0.2212,293.908,100000
0.2214,293.926,100000
0.2216,293.944,100000
0.2218,293.962,100000
0.222,293.98,100000
0.2222,293.998,100000
0.2224,294.016,100000
0.2226,294.034,100000
0.2228,294.052,100000
0.223,294.07,100000
0.2232,294.088,100000
0.2234,294.106,100000
0.2236,294.124,100000
0.2238,294.142,100000
0.224,294.16,100000
0.2242,294.178,100000
0.2244,294.196,100000
0.2246,294.214,100000
0.2248,294.232,100000
0.225,294.25,100000
0.2252,294.268,100000
0.2254,294.286,100000
0.2256,294.304,100000
0.2258,294.322,100000
0.226,294.34,100000
0.2262,294.358,100000
0.2264,294.376,100000
0.2266,294.394,100000
0.2268,294.412,100000
0.227,294.43,100000
0.2272,294.448,100000
0.2274,294.466,100000
0.2276,294.484,100000
0.2278,294.502,100000
0.228,294.52,100000
0.2282,294.538,100000
0.2284,294.556,100000
0.2286,294.574,100000
0.2288,294.592,100000
0.229,294.61,100000
0.2292,294.628,100000
0.2294,294.646,100000
0.2296,294.664,100000
0.2298,294.682,100000
0.23,294.7,100000
0.2302,294.718,100000
0.2304,294.736,100000
0.2306,294.754,100000
0.2308,294.772,100000
0.231,294.79,100000
0.2312,294.808,100000
0.2314,294.826,100000
0.2316,294.844,100000
0.2318,294.862,100000
0.232,294.88,100000
0.2322,294.898,100000
0.2324,294.916,100000
0.2326,294.934,100000
0.2328,294.952,100000
0.233,294.97,100000
0.2332,294.988,100000
0.2334,295.006,100000
0.2336,295.024,100000
0.2338,295.042,100000
0.234,295.06,100000
0.2342,295.078,100000
0.2344,295.096,100000
0.2346,295.114,100000
0.2348,295.132,100000
0.235,295.15,100000
0.2352,295.168,100000
0.2354,295.186,100000
0.2356,295.204,100000
0.2358,295.222,100000
0.236,295.24,100000
0.2362,295.258,100000
0.2364,295.276,100000
0.2366,295.294,100000
