"time","Q1.vbc","Q1.vbe"
0,0,0
5.0000000000000002e-11,-0.084373876521214794,0.78634576333777495
1e-10,-0.13669047307446375,0.79798744558100043
1.5e-10,-0.17005584183319905,0.80284845990595555
2.0000000000000001e-10,-0.19229464015634504,0.80525312043918573
2.5000000000000002e-10,-0.20805679294698648,0.80651843516952293
3e-10,-0.22006875602901768,0.80719788868755227
3.5000000000000003e-10,-0.22991658739528764,0.80756032836119007
4.0000000000000001e-10,-0.23851876590085952,0.80774650811604765
4.5e-10,-0.2464057807006928,0.80783319807549037
5.0000000000000003e-10,-0.25388354867665308,0.80786324031640333
5.5000000000000007e-10,-0.26112830391432673,0.80786085427457432
6e-10,-0.26824149941137004,0.80783983304904505
6.5000000000000003e-10,-0.27528150037957272,0.80780806488810641
7.0000000000000006e-10,-0.2822818579616162,0.80777007182534655
7.5e-10,-0.28926183718107051,0.80772844960127144
8.0000000000000003e-10,-0.29623248200902891,0.80768468955324835
8.5000000000000006e-10,-0.30320010374913919,0.80763964870526828
8.9999999999999999e-10,-0.31016829131645468,0.8075938197417285
9.5000000000000003e-10,-0.31713906742583947,0.80754748593706416
1.0000000000000001e-09,-0.32411355417507204,0.80750081021170472
1.0500000000000001e-09,-0.33109235560897782,0.80745388626488213
1.1000000000000001e-09,-0.33807577870177585,0.80740676808685263
1.15e-09,-0.34506395983833826,0.80735948683984926
1.2e-09,-0.3520569352065066,0.80731206024706026
1.25e-09,-0.35905468672808655,0.80726449871712813
1.3000000000000001e-09,-0.36605716416817291,0.80721680829082509
1.3500000000000001e-09,-0.37306429873675051,0.80716899245321916
1.4000000000000001e-09,-0.38007601273379132,0.80712105341881868
1.45e-09,-0.38709222188028519,0.80707299244223019
1.5e-09,-0.39411283841494493,0.80702481023077466
1.55e-09,-0.40113777338030138,0.80697650724924996
1.6000000000000001e-09,-0.40816693761462497,0.8069280838525823
1.6500000000000001e-09,-0.41520024194434307,0.80687954031208775
1.7000000000000001e-09,-0.42223759733509486,0.80683087683640342
1.7500000000000002e-09,-0.42927891500335669,0.80678209358647035
1.8e-09,-0.43632410657476262,0.80673319069688965
1.85e-09,-0.44337308425005517,0.80668416829989553
1.9000000000000001e-09,-0.45042576067975726,0.8066350265075295
1.9500000000000001e-09,-0.45748204923604618,0.80658576545070548
2.0000000000000001e-09,-0.46454186373707329,0.80653638523972171
2.0500000000000002e-09,-0.47157843301364433,0.80650631920720173
2.1000000000000002e-09,-0.47848267332823086,0.80650416881078957
2.1500000000000002e-09,-0.48517119692921606,0.80651899551003736
2.2000000000000003e-09,-0.49159559786617824,0.80654450762105123
2.2499999999999999e-09,-0.49772760777857011,0.80657709376215991
2.2999999999999999e-09,-0.50355056290969791,0.80661468273913528
2.3499999999999999e-09,-0.50905450412089404,0.80665608662216648
2.4e-09,-0.51423336240381134,0.80670062326904446
2.45e-09,-0.51908333945751661,0.8067478994300914
2.5000000000000001e-09,-0.5236019819281047,0.80679768707899913
2.5500000000000001e-09,-0.52778764513844689,0.80684985202042014
2.6000000000000001e-09,-0.5316391870273155,0.8069043133296292
2.6500000000000002e-09,-0.53515579101742061,0.80696102001059422
2.7000000000000002e-09,-0.53833686458782182,0.80701993773544423
2.7500000000000002e-09,-0.54118198059708866,0.80708104125545888
2.8000000000000003e-09,-0.54369084267718137,0.80714430999519604
2.8500000000000003e-09,-0.54586326548461528,0.80720972560035009
2.8999999999999999e-09,-0.54769916346854708,0.80727727060200005
2.9499999999999999e-09,-0.54919854381683397,0.80734692762393345
3e-09,-0.55036150163319786,0.80741867887542207
3.05e-09,-0.55118821735028389,0.80749250592984123
3.1e-09,-0.55167895508143117,0.80756838962042343
3.1500000000000001e-09,-0.55183406128715629,0.80764630997142861
3.2000000000000001e-09,-0.55165396386374521,0.80772624617692734
3.2500000000000002e-09,-0.55113917127853695,0.80780817658450188
3.3000000000000002e-09,-0.55029027189309254,0.80789207869831781
3.3500000000000002e-09,-0.54910793400534696,0.80797792925604617
3.4000000000000003e-09,-0.54759290494444257,0.80806570419803236
3.4500000000000003e-09,-0.54574601093234199,0.8081553787195731
3.5000000000000003e-09,-0.54356815675361891,0.80824692728524961
3.5499999999999999e-09,-0.54106032539808202,0.80834032365474306
3.6e-09,-0.53822357786446762,0.8084355409055537
3.65e-09,-0.53505905310009927,0.80853255147085012
3.7e-09,-0.53156796773701098,0.80863132716057717
3.7500000000000005e-09,-0.52775161618224342,0.80873183919909908
3.8000000000000001e-09,-0.52361137051773976,0.80883405824452337
3.8499999999999997e-09,-0.51914868045278761,0.80893795442035021
3.9000000000000002e-09,-0.51436507345155069,0.8090434973362407
3.9499999999999998e-09,-0.50926215483473614,0.80915065611822656
4.0000000000000002e-09,-0.5038416077766581,0.80925939943322212
4.0499999999999999e-09,-0.49813205375211955,0.80935229762806449
4.1000000000000003e-09,-0.49224437328664006,0.80942187892890338
4.1499999999999999e-09,-0.48626236642221482,0.80947808425662449
4.2000000000000004e-09,-0.48023395782657208,0.80952657761004299
4.25e-09,-0.4741865439556513,0.809570591836972
4.3000000000000005e-09,-0.46813577508075094,0.80961197387644357
4.3500000000000001e-09,-0.46209058606951792,0.80965177999654936
4.4000000000000005e-09,-0.45605607003487891,0.80969061464472303
4.4500000000000001e-09,-0.45003512243438731,0.80972882394995049
4.4999999999999998e-09,-0.44402938163602562,0.80976660630913488
4.5500000000000002e-09,-0.4380397669554017,0.80980407561242351
4.5999999999999998e-09,-0.43206678605423265,0.80984129735676047
4.6500000000000003e-09,-0.42611071247259191,0.80987830950065143
4.6999999999999999e-09,-0.42017168473613259,0.80991513410695892
4.7500000000000003e-09,-0.41424976401609576,0.80995178411685986
4.8e-09,-0.40834496787325403,0.80998826731477969
4.8500000000000004e-09,-0.40245728884788817,0.81002458851308923
4.9e-09,-0.39658670521842521,0.81006075081668483
4.9500000000000005e-09,-0.39073318727593914,0.81009675636069745
5.0000000000000001e-09,-0.38489670072114635,0.81013260671001841
5.0500000000000006e-09,-0.3790772086845221,0.8101683030969854
5.1000000000000002e-09,-0.37327467319313096,0.81020384659399292
5.1499999999999998e-09,-0.36748905544849547,0.81023923814634691
5.2000000000000002e-09,-0.36172031638588348,0.81027447863815261
5.2499999999999999e-09,-0.35596841669143303,0.8103095688944616
5.3000000000000003e-09,-0.35023331706121175,0.81034450971186567
5.3499999999999999e-09,-0.34451497838382122,0.81037930188012441
5.4000000000000004e-09,-0.3388133617511534,0.81041394618353113
5.45e-09,-0.33312842840497692,0.81044844339474142
5.5000000000000004e-09,-0.32746013973342708,0.81048279427454262
5.5500000000000001e-09,-0.32180845729384439,0.81051699957441814
5.6000000000000005e-09,-0.31617334288185178,0.81055106004495636
5.6500000000000001e-09,-0.3105547584271573,0.81058497642328864
5.7000000000000006e-09,-0.30495266606431198,0.81061874944237788
5.7500000000000002e-09,-0.29936702810991661,0.81065237982759919
5.7999999999999998e-09,-0.2937978070829988,0.81068586829972145
5.8500000000000003e-09,-0.2882449657275365,0.8107192155784434
5.8999999999999999e-09,-0.28270846694651353,0.81075242237251044
5.9500000000000003e-09,-0.27718827384869421,0.81078548938668449
6e-09,-0.27168434973747868,0.81081841732008364
6.0500000000000004e-09,-0.26619665805408754,0.8108512068607876
6.1e-09,-0.26072516247899541,0.81088385869546775
6.1500000000000005e-09,-0.2552698268817078,0.81091637350461954
6.2000000000000001e-09,-0.24983061531562331,0.81094875196207405
6.2500000000000005e-09,-0.2444074920604149,0.81098099474682595
6.3000000000000002e-09,-0.23900042156050627,0.81101310252363767
6.3500000000000006e-09,-0.23360936845026709,0.81104507595098307
6.4000000000000002e-09,-0.2282342975627511,0.81107691568380136
6.4499999999999999e-09,-0.22287517388216271,0.81110862237259096
6.5000000000000003e-09,-0.21753196261219612,0.81114019666186898
6.5499999999999999e-09,-0.2122046291558739,0.81117163919062529
6.6000000000000004e-09,-0.20689313909791252,0.81120295059272107
6.65e-09,-0.20159745818477834,0.81123413149804924
6.7000000000000004e-09,-0.19631755236800474,0.81126518253048652
6.7500000000000001e-09,-0.19105338779820519,0.81129610430817567
6.8000000000000005e-09,-0.18580493080718408,0.81132689744437181
6.8500000000000001e-09,-0.18057214791121298,0.81135756255042191
6.9000000000000006e-09,-0.17535500581682389,0.81138810023120245
6.9500000000000002e-09,-0.17015347142119183,0.81141851108481988
