"time","cp[1]","cp[2]","cp[3]","eta[1]","eta[2]","eta[3]","lambda[1]","lambda[2]","lambda[3]","rho[1]","rho[2]","rho[3]","m_flow[1]","m_flow[2]","m_flow[3]","Re_1[1]","Re_1[2]","Re_1[3]","Nu_1[1]","Nu_1[2]","Nu_1[3]","Nu_2[1]","Nu_2[2]","Nu_2[3]","Re","Pr[1]","Pr[2]","Pr[3]","input_mflow_0.y","input_mflow_1.y","input_mflow_2.y"
0.00202,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.003232,0.17747649122807,20.2,2256.09112312722,2256.09112312722,2256.09112312722,9.90474301966944,21.1995505007573,110.656794546724,14.8585646976379,32.1194744233744,168.10710503759,2256.09112312722,0.714973919813157,7.01036324143693,996.999224806202,20.2,1.269169356807,1.99973468252395
0.002222,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0035552,0.195224140350877,22.22,2481.70023543994,2481.70023543994,2481.70023543994,10.6894992292146,22.8791982071136,119.42417058833,15.7574124142735,34.6041385551643,181.899288152069,2481.70023543994,0.714973919813157,7.01036324143693,996.999224806202,22.22,1.39607842118322,2.19749541288234
0.002424,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0038784,0.212971789473684,24.24,2707.30934775266,2707.30934775266,2707.30934775266,11.4600947683651,24.5285372172664,128.033342182692,16.6350517763069,37.049031734375,195.520959114311,2707.30934775266,0.714973919813157,7.01036324143693,996.999224806202,24.24,1.52298523664863,2.39485706976533
0.002626,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0042016,0.230719438596491,26.26,2932.91846006538,2932.91846006538,2932.91846006538,12.2179373542534,26.1505805291683,136.500036488527,17.4937822655094,39.4583280943684,208.989755822222,2932.91846006538,0.714973919813157,7.01036324143693,996.999224806202,26.26,1.64988959877195,2.59182045848769
0.002828,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0045248,0.248467087719298,28.28,3158.5275723781,3158.52757237811,3158.52757237811,12.9641975641245,27.7478335799998,144.837331313654,18.3355031777435,41.8354738395795,222.320262344794,3158.5275723781,0.714973919813157,7.01036324143693,996.999224806202,28.28,1.77679130312583,2.78838638273908
0.00303,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.004848,0.266214736842105,30.3,3384.13668469083,3384.13668469083,3384.13668469083,13.6998628494459,29.3224098549071,153.056258566114,19.161805493764,44.1833572134239,235.524718718604,3384.13668469083,0.714973919813157,7.01036324143693,996.999224806202,30.3,1.90369014528723,2.98455564458741
0.003232,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0051712,0.283962385964912,32.32,3609.74579700355,3609.74579700355,3609.74579700355,14.4257764654261,30.8761142095379,161.166239178702,19.9740382670655,46.5044300902562,248.613529380607,3609.74579700355,0.714973919813157,7.01036324143693,996.999224806202,32.32,2.03058592083769,3.18032904448197
0.003434,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0054944,0.301710035087719,34.34,3835.35490931627,3835.35490931627,3835.35490931627,15.1426662093057,32.4105043798501,169.175404176078,20.7733576571753,48.800797122887,261.595636387961,3835.35490931627,0.714973919813157,7.01036324143693,996.999224806202,34.34,2.15747842536373,3.37570738125683
0.003636,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0058176,0.319457684210526,36.36,4060.96402162899,4060.96402162899,4060.96402162899,15.8511660783598,33.926937337673,177.090836640162,21.5607638474875,51.0742825019954,274.47879922846,4060.96402162899,0.714973919813157,7.01036324143693,996.999224806202,36.36,2.2843674544571,3.57069145213402
0.003838,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0061408,0.337205333333333,38.38,4286.57313394171,4286.57313394172,4286.57313394172,16.5518328885869,35.426604860406,184.918757375818,22.3371293175035,53.326480881303,287.269808494941,4286.57313394171,0.714973919813157,7.01036324143693,996.999224806202,38.38,2.41125280371517,3.76528205272683
0.00404,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.006464,0.35495298245614,40.4,4512.18224625444,4512.18224625444,4512.18224625444,17.2451592301532,36.9105612601178,192.664669650389,23.1032208239781,55.5587968598919,299.974651716711,4512.18224625444,0.714973919813157,7.01036324143693,996.999224806202,40.4,2.53813426874123,3.959479977043
0.004242,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0067872,0.372700631578947,42.42,4737.79135856716,4737.79135856716,4737.79135856716,17.931583709837,38.3797453058942,200.333473623331,23.8597167236736,57.7724760365319,312.598643919086,4737.79135856716,0.714973919813157,7.01036324143693,996.999224806202,42.42,2.66501164514483,4.15328601748801
0.004444,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0071104,0.390448280701754,44.44,4963.40047087988,4963.40047087988,4963.40047087988,18.6114991506926,39.8349977739328,207.929557953686,24.607220792176,59.9686297508299,325.146531737307,4963.40047087988,0.714973919813157,7.01036324143693,996.999224806202,44.44,2.7918847285421,4.34670096486831
0.004646,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0074336,0.408195929824561,46.46,5189.0095831926,5189.0095831926,5189.0095831926,19.2852592306348,41.2770756563942,215.456873967023,25.3462733695528,62.1482550233547,337.622577401453,5189.0095831926,0.714973919813157,7.01036324143693,996.999224806202,46.46,2.9187533145561,4.53972560839451
0.004848,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0077568,0.425943578947368,48.48,5414.61869550532,5414.61869550532,5414.61869550532,19.9531839120545,42.7066637826424,222.918996315657,26.0773604402966,64.3122507947019,350.03062719101,5414.61869550532,0.714973919813157,7.01036324143693,996.999224806202,48.48,3.04561719881712,4.73236073568463
0.00505,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.00808,0.443691228070175,50.5,5640.22780781804,5640.22780781805,5640.22780781805,20.6155639237928,44.1243844122087,230.319173051714,26.8009210981878,66.461431276118,362.374167759195,5640.22780781804,0.714973919813157,7.01036324143693,996.999224806202,50.5,3.17247617696303,4.92460713276731
0.005252,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0084032,0.461438877192982,52.52,5865.83692013077,5865.83692013077,5865.83692013077,21.272664492124,45.5308052203762,237.660367310057,27.51735373483,68.5965370205115,374.656372876416,5865.83692013077,0.714973919813157,7.01036324143693,996.999224806202,52.52,3.2993300446396,5.11646558408503
0.005454,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0087264,0.47918652631579,54.54,6091.44603244349,6091.44603244349,6091.44603244349,21.9247284705995,46.9264459971197,244.945292275217,28.2270212096114,70.7182441758664,386.88014252894,6091.44603244349,0.714973919813157,7.01036324143693,996.999224806202,54.54,3.42617859750084,5.30793687249727
0.005656,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0090496,0.496934175438597,56.56,6317.05514475621,6317.05514475621,6317.05514475621,22.5719789842616,48.3117843066318,252.176440722818,28.9302551994171,72.8271722757889,399.048135860321,6317.05514475621,0.714973919813157,7.01036324143693,996.999224806202,56.56,3.55302163120932,5.49902177928373
0.005858,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0093728,0.514681824561404,58.58,6542.66425706893,6542.66425706893,6542.66425706893,23.2146216782135,49.6872603000342,259.35611014083,29.6273598822646,74.9238908424852,411.162799110859,6542.66425706893,0.714973919813157,7.01036324143693,996.999224806202,58.58,3.67985894143648,5.68972108414755
0.00606,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.009696,0.532429473684211,60.6,6768.27336938165,6768.27336938166,6768.27336938165,23.8528466413296,51.0532808327784,266.486424221455,30.3186150758567,77.0089250179542,423.226389461199,6768.27336938165,0.714973919813157,7.01036324143693,996.999224806202,60.6,3.80669032386302,5.88003556521842
0.006262,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0100192,0.550177122807018,62.62,6993.88248169438,6993.88248169438,6993.88248169438,24.4868300612916,52.410223006991,273.569351351362,31.0042789268548,79.0827603940757,435.240995497267,6993.88248169438,0.714973919813157,7.01036324143693,996.999224806202,62.62,3.93351557417915,6.06996599905583
0.006464,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0103424,0.567924771929825,64.64,7219.4915940071,7219.4915940071,7219.4915940071,25.1167356559213,53.7584372350173,280.606720602674,31.6845902273501,81.1458471777625,447.208554869065,7219.4915940071,0.714973919813157,7.01036324143693,996.999224806202,64.64,4.06033448808498,6.25951316065217
0.006666,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0106656,0.585672421052632,66.66,7445.10070631982,7445.10070631982,7445.10070631982,25.7427159170836,55.0982499018007,287.600235629988,32.3597704200529,83.1986038006586,459.130869603927,7445.10070631982,0.714973919813157,7.01036324143693,996.999224806202,66.66,4.18714686129082,6.44867782343597
0.006868,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0109888,0.603420070175439,68.68,7670.70981863254,7670.70981863254,7670.70981863254,26.3649131966325,56.4299656891801,294.551486802668,33.0300253420481,85.2414200620703,471.009619447573,7670.70981863254,0.714973919813157,7.01036324143693,996.999224806202,68.68,4.31395248951751,6.63746075927494
0.00707,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.011312,0.621167719298246,70.7,7896.31893094526,7896.31893094526,7896.31893094526,26.9834606585085,57.7538696137055,301.461961841776,33.6955467477731,87.2746598774604,482.846373537622,7896.31893094526,0.714973919813157,7.01036324143693,996.999224806202,70.7,4.44075116849678,6.82586273847926
0.007272,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0116352,0.638915368421053,72.72,8121.92804325799,8121.92804325799,8121.92804325799,27.5984831168331,59.0702288204471,308.33305518335,34.3565136445915,89.2986636918817,494.642600659783,8121.92804325799,0.714973919813157,7.01036324143693,996.999224806202,72.72,4.56754269397152,7.01388452980462
0.007474,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0119584,0.65666301754386,74.74,8347.53715557071,8347.53715557071,8347.53715557071,28.2100977764336,60.3792941679737,315.166076251618,35.013093468518,91.313750607383,506.399678293484,8347.53715557071,0.714973919813157,7.01036324143693,996.999224806202,74.74,4.69432686169618,7.2015269004554
0.007676,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0122816,0.674410666666667,76.76,8573.14626788343,8573.14626788343,8573.14626788343,28.8184148894853,61.6813016337913,321.962256795075,35.6654431229737,93.3202202651144,518.11890061876,8573.14626788343,0.714973919813157,7.01036324143693,996.999224806202,76.76,4.82110346743702,7.38879061608779
0.007878,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0126048,0.692158315789474,78.78,8798.75538019615,8798.75538019615,8798.75538019615,29.423538339726,62.9764735647636,328.722757413386,36.3137098996694,95.3183545161393,529.80148562795,8798.75538019615,0.714973919813157,7.01036324143693,996.999224806202,78.78,4.94787230697252,7.57567644081292
0.00808,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.012928,0.709905964912281,80.8,9024.36449250887,9024.36449250887,9024.36449250887,30.0255661638824,64.2650197931433,335.448673382815,36.9580322976375,97.3084189094926,541.448581462714,9024.36449250887,0.714973919813157,7.01036324143693,996.999224806202,80.8,5.07463317609364,7.76218513719995
0.008282,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0132512,0.727653614035088,82.82,9249.97360482159,9249.97360482159,9249.97360482159,30.6245910184552,65.547138635652,342.141039871194,37.5985407539124,99.2906640215547,553.061272078079,9249.97360482159,0.714973919813157,7.01036324143693,996.999224806202,82.82,5.20138587060422,7.94831746627924
0.008484,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0135744,0.745401263157895,84.84,9475.58271713432,9475.58271713432,9475.58271713432,31.2207005987804,66.8230177904159,348.80083661972,38.235358297292,101.265326647126,564.640582319686,9475.58271713432,0.714973919813157,7.01036324143693,996.999224806202,84.84,5.32813018632122,8.13407418754542
0.008686,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0138976,0.763148912280702,86.86,9701.19182944704,9701.19182944704,9701.19182944704,31.8139780162642,68.0928351443776,355.428992157461,38.8686011348962,103.232630869548,576.187482487595,9701.19182944704,0.714973919813157,7.01036324143693,996.999224806202,86.86,5.45486591907513,8.31945605896043
0.008888,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0142208,0.780896561403509,88.88,9926.80094175976,9926.80094175976,9926.80094175976,32.4045021388415,69.3567595019941,362.02638760499,39.4983791798183,105.19278902469,587.702892449332,9926.80094175976,0.714973919813157,7.01036324143693,996.999224806202,88.88,5.58159286471025,8.50446383695674
0.00909,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.014544,0.798644210526316,90.9,10152.4100540725,10152.4100540725,10152.4100540725,32.9923478989955,70.6149512445051,368.59386011562,40.1247965269783,107.146002571501,599.187685355961,10152.4100540725,0.714973919813157,7.01036324143693,996.999224806202,90.9,5.70831081908504,8.68909827644035
0.009292,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0148672,0.816391859649123,92.92,10378.0191663852,10378.0191663852,10378.0191663852,33.5775865730818,71.8675629277813,375.132205996028,40.7479518832893,109.092462880061,610.642691007489,10378.0191663852,0.714973919813157,7.01036324143693,996.999224806202,92.92,5.83501957807245,8.87336013079388
0.009494,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0151904,0.83413950877193,94.94,10603.6282786979,10603.6282786979,10603.6282786979,34.1602860351932,73.1147398256842,381.642183542473,41.3679389574146,111.032351946594,622.068698907628,10603.6282786979,0.714973919813157,7.01036324143693,996.999224806202,94.94,5.96171893756024,9.05725015187965
0.009696,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0155136,0.851887157894737,96.96,10829.2373910106,10829.2373910106,10829.2373910106,34.7405109883804,74.3566204249551,388.124515624003,41.9848468136829,112.965843043597,633.466461042585,10829.2373910106,0.714973919813157,7.01036324143693,996.999224806202,96.96,6.0884086934513,9.24076909004276
0.009898,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0158368,0.869634807017544,98.98,11054.8465033234,11054.8465033234,11054.8465033234,35.3183231756738,75.5933368768766,394.579892040024,42.5987601941298,114.893101312238,644.83669441409,11054.8465033234,0.714973919813157,7.01036324143693,996.999224806202,98.98,6.21508864166401,9.42391769411413
0.0101,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.01616,0.887382456140351,101,11280.4556156361,11280.4556156361,11280.4556156361,35.8937815730501,76.825015410286,401.008971676133,43.2097598121243,116.814284303198,656.180083352953,11280.4556156361,0.714973919813157,7.01036324143693,996.999224806202,101,6.34175857813252,9.60669671141359
0.010302,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0164832,0.905130105263158,103.02,11506.0647279488,11506.0647279488,11506.0647279488,36.4669425662157,78.0517767099531,407.412384479168,43.8179226206009,118.729542471403,667.497281636214,11506.0647279488,0.714973919813157,7.01036324143693,996.999224806202,103.02,6.46841829880714,9.7891068877529
0.010504,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0168064,0.922877754385965,105.04,11731.6738402615,11731.6738402615,11731.6738402615,37.0378601128561,79.2737362638492,413.790733269868,44.4233220575449,120.639019629408,678.78891442807,11731.6738402615,0.714973919813157,7.01036324143693,996.999224806202,105.04,6.59506759965462,9.97114896743878
0.010706,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0171296,0.940625403508772,107.06,11957.2829525743,11957.2829525743,11957.2829525743,37.6065858918013,80.4910046824128,420.14459540937,45.026028271059,122.542853363605,690.055580062395,11957.2829525743,0.714973919813157,7.01036324143693,996.999224806202,107.06,6.7217062766585,10.152823693276
0.010908,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0174528,0.958373052631579,109.08,12182.892064887,12182.892064887,12182.892064887,38.17316944039,81.7036879925554,426.474524333848,45.6261083260582,124.441175416969,701.297851682507,12182.892064887,0.714973919813157,7.01036324143693,996.999224806202,109.08,6.84833412581942,10.3341318065704
0.01111,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.017776,0.976120701754386,111.1,12408.5011771997,12408.5011771997,12408.5011771997,38.7376582811658,82.9118879088355,432.781050969987,46.2236263944051,126.334112041585,712.516278752067,12408.5011771997,0.714973919813157,7.01036324143693,996.999224806202,111.1,6.97495094315548,10.5150740471317
0.011312,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0180992,0.993868350877193,113.12,12634.1102895124,12634.1102895124,12634.1102895124,39.3000980389145,84.1157020839583,439.064685042522,46.8186439300865,128.221784323865,723.711388449412,12634.1102895124,0.714973919813157,7.01036324143693,996.999224806202,113.12,7.10155652470255,10.6956511532771
0.011514,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0184224,1.011616,115.14,12859.7194018251,12859.7194018251,12859.7194018251,39.8605325489358,85.3152243405147,445.325916283875,47.411219830854,130.104308485006,734.883686956223,12859.7194018251,0.714973919813157,7.01036324143693,996.999224806202,115.14,7.22815066651458,10.8758638618335
0.011716,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0187456,1.02936364912281,117.16,13085.3285141379,13085.3285141379,13085.3285141379,40.4190039573504,86.5105448856719,451.565215554783,48.0014105875903,131.981796158995,746.033660650276,13085.3285141379,0.714973919813157,7.01036324143693,996.999224806202,117.16,7.35473316466396,11.0557129081412
0.011918,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0190688,1.04711129824561,119.18,13310.9376264506,13310.9376264506,13310.9376264506,40.9755528141528,87.7017505103399,457.783035883901,48.5892704225304,133.854354650179,757.161777210932,13310.9376264506,0.714973919813157,7.01036324143693,996.999224806202,119.18,7.48130381524186,11.2351990260564
0.01212,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.019392,1.06485894736842,121.2,13536.5467387633,13536.5467387633,13536.5467387633,41.5302181596511,88.8889247741809,463.979813433516,49.1748514173418,135.722087172245,768.268486645142,13536.5467387633,0.714973919813157,7.01036324143693,996.999224806202,121.2,7.60786241435849,11.4143229479545
0.012322,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0197152,1.08260659649123,123.22,13762.155851076,13762.155851076,13762.155851076,42.0830376048634,90.0721481776862,470.155968397739,49.7582036319636,137.585093070213,779.354222240904,13762.155851076,0.714973919813157,7.01036324143693,996.999224806202,123.22,7.73440875814351,11.5930854047331
0.012524,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0200384,1.10035424561404,125.24,13987.7649633888,13987.7649633888,13987.7649633888,42.6340474063877,91.251498322423,476.311905838966,50.3393752150116,139.443468026939,790.419401454422,13987.7649633888,0.714973919813157,7.01036324143693,996.999224806202,125.24,7.8609426427463,11.7714871258147
0.012726,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0203616,1.11810189473684,127.26,14213.3740757015,14213.3740757015,14213.3740757015,43.1832825362066,92.4270500604401,482.448016467735,50.9184125064739,141.29730425542,801.46442673656,14213.3740757015,0.714973919813157,7.01036324143693,996.999224806202,127.26,7.98746386433633,11.94952883915
0.012928,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0206848,1.13584954385965,129.28,14438.9831880142,14438.9831880142,14438.9831880142,43.7307767468443,93.5988756337273,488.564677370672,51.4953601333484,143.146690678095,812.489686303662,14438.9831880142,0.714973919813157,7.01036324143693,996.999224806202,129.28,8.11397221910344,12.1272112712206
0.01313,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.021008,1.15359719298246,131.3,14664.5923003269,14664.5923003269,14664.5923003269,44.2765626322545,94.7670448045353,494.662252690739,52.0702610988096,144.991713094213,823.495554857291,14664.5923003269,0.714973919813157,7.01036324143693,996.999224806202,131.3,8.24046750325823,12.3045351470421
0.013332,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0213312,1.17134484210526,133.32,14890.2014126396,14890.2014126396,14890.2014126396,44.8206716847785,95.9316249772863,500.741094263568,52.643156865435,146.832454336235,834.482394257002,14890.2014126396,0.714973919813157,7.01036324143693,996.999224806202,133.32,8.36694951303232,12.4815011901672
0.013534,1007,4189,3384.55,1.824e-05,0.0010016,0.114,0.02569,0.5985,0.387,1.188,998.21,1037.799,0.0216544,1.18909249122807,135.34,15115.8105249524,15115.8105249524,15115.8105249524,45.3631343484838,97.0926813127368,506.801542213374,53.2140874329714,148.668994416136,845.450554149889,15115.8105249524,0.714973919813157,7.01036324143693,996.999224806202,135.34,8.49341804467876,12.6581101226883
