"time","volume.medium.T","volume.medium.p","volume1.medium.T","volume1.medium.p"
0.007676,310.09469124909,107873.428437688,302.111400443079,102345.84284863
0.007878,310.302043757806,108025.534416057,302.187411441541,102427.30335583
0.00808,310.507389589337,108175.791240634,302.263467299835,102508.602683201
0.008282,310.710771164111,108324.240105448,302.339534771019,102589.70239342
0.008484,310.912221754751,108470.913033199,302.415592515284,102670.578574024
0.008686,311.11178375496,108615.851076858,302.491607413753,102751.192596976
0.008888,311.309494375158,108759.090075193,302.567553087401,102831.513999221
0.00909,311.505389675323,108900.664673905,302.643404656477,102911.514021588
0.009292,311.699504717477,109040.60848156,302.719138527705,102991.165356701
0.009494,311.891865546862,109178.946176161,302.794742700144,103070.455033839
0.009696,312.08250608545,109315.710152254,302.870195002196,103149.357252453
0.009898,312.2714571178,109450.929676888,302.945477253249,103227.85108257
0.0101,312.458747947409,109584.632526965,303.020573114995,103305.917794963
0.010302,312.644407060682,109716.845649017,303.095467220214,103383.539786758
0.010504,312.828458710511,109847.591685006,303.170149991088,103460.706233606
0.010706,313.010928691655,109976.894851276,303.244609485783,103537.403529983
0.010908,313.191843076717,110104.779654535,303.318833179243,103613.617379265
0.01111,313.371226299714,110231.268943965,303.392810664678,103689.335963525
0.011312,313.549102184458,110356.384959844,303.466532199255,103764.548239817
0.011514,313.725492338313,110480.147667485,303.539991064405,103839.246662377
0.011716,313.90041766345,110602.576325792,303.613181348421,103913.424624196
0.011918,314.073900624118,110723.691840259,303.686094618917,103987.072617995
0.01212,314.24596215753,110843.513558298,303.758724460586,104060.18347022
0.012322,314.416622771804,110962.060408976,303.831064864702,104132.750482701
0.012524,314.585901600772,111079.349924654,303.903111578958,104204.769027051
0.012726,314.753815659403,111195.39747044,303.974863170615,104276.237800833
0.012928,314.920384878744,111310.221459821,304.046313830731,104347.150340219
0.01313,315.085627440312,111423.83852285,304.117460040483,104417.50288653
0.013332,315.249561185564,111536.264966677,304.188298556171,104487.292010949
0.013534,315.412203333695,111647.516482893,304.258826810633,104556.515089236
0.013736,315.573568193671,111757.605771349,304.329046174601,104625.174145752
0.013938,315.733673381566,111866.548999104,304.39895309057,104693.265410004
0.01414,315.892534809812,111974.36059586,304.468546216516,104760.787734517
0.014342,316.050168085754,112081.054707262,304.537824430738,104827.740246126
0.014544,316.206588542311,112186.645227245,304.606786787157,104894.122295113
0.014746,316.361809456362,112291.143918473,304.675435162597,104959.936476199
0.014948,316.515845897049,112394.564472247,304.743768541266,105025.182106645
0.01515,316.668712047434,112496.919682895,304.811786994078,105089.859767248
0.015352,316.82042174937,112598.222022618,304.879490870108,105153.970379853
0.015554,316.970988600294,112698.483743607,304.946880653664,105217.515044403
0.015756,317.120425320213,112797.716187377,305.013957988488,105280.496147017
0.015958,317.268744885032,112895.93101925,305.080723853978,105342.915382297
0.01616,317.415960160533,112993.139828691,305.147179158888,105404.774394969
0.016362,317.562083650661,113089.353854215,305.213325150752,105466.075221852
0.016564,317.707127662801,113184.584162789,305.279163152946,105526.820005328
0.016766,317.851103972846,113278.841281039,305.344695107827,105587.011589171
0.016968,317.994024198658,113372.135604592,305.409922978588,105646.652859728
0.01717,318.135900141543,113464.477772289,305.474848202652,105705.746143758
0.017372,318.276743243385,113555.878068985,305.539472569804,105764.294172523
0.017574,318.416564788631,113646.346646538,305.603797900309,105822.299726679
0.017776,318.555375687432,113735.893289919,305.667826374443,105879.76601482
0.017978,318.693186398139,113824.527333251,305.731560651657,105936.696810156
0.01818,318.830007867552,113912.258670782,305.795002453424,105993.094820677
0.018382,318.96585062529,113999.096781995,305.858153932477,106048.963263195
0.018584,319.100725062239,114085.051030586,305.921017254665,106104.305382194
0.018786,319.234641359196,114170.130588205,305.983594705305,106159.124573444
0.018988,319.367609091605,114254.344014064,306.045889270367,106213.425060266
0.01919,319.499638385274,114337.700482344,306.107902944031,106267.20992351
0.019392,319.630738969101,114420.208775341,306.169638119075,106320.482719663
0.019594,319.760920442683,114501.877567319,306.231097196334,106373.247026119
0.019796,319.89019228285,114582.715431007,306.29228257688,106425.506431898
0.019998,320.018563506973,114662.730480884,306.353197160005,106477.26510701
0.0202,320.146043421037,114741.931164362,306.41384324259,106528.526542999
0.020402,320.272641072007,114820.325681856,306.474223327963,106579.294477947
0.020604,320.398365383722,114897.922130165,306.534339927431,106629.572669095
0.020806,320.523225167579,114974.728513348,306.594195546345,106679.364876565
0.021008,320.647228941559,115050.752550835,306.653792958063,106728.675167676
0.02121,320.770385266438,115126.002032711,306.713134700547,106777.507356355
0.021412,320.892702606113,115200.484671513,306.772223288253,106825.865238385
0.021614,321.014189281689,115274.208053234,306.83106128309,106873.752669856
0.021816,321.134853510196,115347.179677862,306.889651238172,106921.173504078
0.022018,321.25470340824,115419.406962816,306.947995694275,106968.131587149
0.02222,321.373746995654,115490.897246389,307.006097176303,107014.630753512
0.022422,321.49199219915,115561.657791182,307.06395818974,107060.674821512
0.022624,321.609446855973,115631.695787548,307.121581217114,107106.267588964
0.022826,321.726118717547,115701.018357029,307.178968714457,107151.412828709
0.023028,321.842015364178,115769.632458005,307.236123229816,107196.11444068
0.02323,321.957144257504,115837.544942781,307.293047332757,107240.376361606
0.023432,322.071512988617,115904.762829785,307.349743275371,107284.202130438
0.023634,322.185128967044,115971.292961072,307.40621342051,107327.595437555
0.023836,322.297999529997,116037.142121858,307.462460093348,107370.559934528
0.024038,322.410131945746,116102.317043647,307.518485578225,107413.099230174
0.02424,322.521533416988,116166.824407365,307.574292115489,107455.216886612
0.024442,322.632211084217,116230.670846487,307.629881898347,107496.916415314
0.024644,322.742172029099,116293.862950169,307.685257069703,107538.201273161
0.024846,322.851423277837,116356.407266381,307.740419719005,107579.074858499
0.025048,322.959971784706,116418.310284325,307.795371907589,107619.540539798
0.02525,323.067821796262,116479.575683316,307.850119456256,107659.605989282
0.025452,323.174981715183,116540.211495575,307.904662088135,107699.271903502
0.025654,323.281458125309,116600.223870302,307.959002012462,107738.541825043
0.025856,323.387257542135,116659.618900127,308.013141411951,107777.419267095
0.026058,323.492386414679,116718.402622671,308.067082441802,107815.907711988
0.02626,323.596851127334,116776.581022092,308.120827228724,107854.010609735
0.026462,323.700658001734,116834.16003064,308.174377869948,107891.731376567
0.026664,323.803813298605,116891.145530211,308.227736432242,107929.073393478
0.026866,323.906323219628,116947.543353899,308.280904950931,107966.040004758
0.027068,324.008193909301,117003.359287546,308.33388542891,108002.634516535
0.02727,324.109430710311,117058.59834207,308.386680724561,108038.861314357
0.027472,324.210039543815,117113.266101575,308.439292909365,108074.723795355
0.027674,324.310026662296,117167.368481666,308.491723563426,108110.224740061
0.027876,324.409397887309,117220.910984534,308.543974684386,108145.36745642
0.028078,324.50815898089,117273.899061529,308.596048246384,108180.155224341
0.02828,324.606315646892,117326.338114201,308.647946199691,108214.591295017
0.028482,324.703873532332,117378.233495343,308.699670470345,108248.678890238
0.028684,324.80083822872,117429.590510039,308.751222959786,108282.421201717
0.028886,324.897215273406,117480.414416708,308.802605544493,108315.821390403
0.029088,324.993010150914,117530.710428147,308.85382007562,108348.882585803
0.02929,325.088228107908,117580.483551975,308.904868547671,108381.608114883
0.029492,325.182873902436,117629.738374437,308.955753326798,108414.001811931
0.029694,325.276953295414,117678.480345548,309.00647579884,108446.066182245
0.029896,325.370471499995,117726.714442767,309.057037776628,108477.804313239
0.030098,325.46343367574,117774.44559672,309.107441052612,108509.219266672
0.0303,325.555844929628,117821.678691973,309.157687398793,108540.314078366
0.030502,325.647710317076,117868.418567792,309.207778566648,108571.091757922
0.030704,325.739034842949,117914.670018909,309.257716287065,108601.555288442
0.030906,325.829823462578,117960.437796289,309.307502270269,108631.707626244
0.031108,325.92008108277,118005.726607894,309.357138205754,108661.551700584
0.03131,326.009812562828,118050.541119448,309.40662576221,108691.09041337
0.031512,326.099022441935,118094.885803483,309.45596658374,108720.326754289
0.031714,326.187715591513,118138.76530126,309.505162298631,108749.263525811
0.031916,326.275896748927,118182.184164414,309.55421451294,108777.903540004
0.032118,326.363570565378,118225.146881725,309.60312481106,108806.249598478
0.03232,326.450741646864,118267.657902022,309.651894756191,108834.304475257
0.032522,326.53741455507,118309.721634884,309.70052589027,108862.070916548
0.032724,326.623593808273,118351.342451342,309.749019733897,108889.551640509
0.032926,326.709283882231,118392.52468458,309.797377786264,108916.749337016
0.033128,326.794489211088,118433.27263063,309.845601525083,108943.666667431
0.03333,326.879214188265,118473.590549078,309.893692406513,108970.30626437
0.033532,326.963462870779,118513.482421209,309.941652060322,108996.67101726
0.033734,327.047239329546,118552.952236466,309.989482059804,109022.763735413
0.033936,327.130548070874,118592.004337112,310.03718364485,109048.586742506
0.034138,327.213393275985,118630.642796269,310.084758223059,109074.142610017
0.03434,327.295779084017,118668.871649329,310.13220718397,109099.433885151
0.034542,327.377709592671,118706.694894445,310.179531899153,109124.463090852
0.034744,327.459188858855,118744.11649303,310.226733722302,109149.232725815
0.034946,327.540220899333,118781.140370249,310.273813989329,109173.74526449
0.035148,327.620809691366,118817.770415514,310.320774018457,109198.003157099
0.03535,327.700959173361,118854.010482977,310.367615110318,109222.008829642
0.035552,327.780673245513,118889.864392025,310.414338548041,109245.76468391
0.035754,327.859955770455,118925.335927774,310.460945597347,109269.273097495
0.035956,327.938810573899,118960.428841565,310.507437506646,109292.536423796
0.036158,328.017241445283,118995.146851456,310.553815507128,109315.556992038
0.03636,328.095252138419,119029.493642717,310.600080812856,109338.337107273
0.036562,328.172846372134,119063.472868324,310.646234620861,109360.879050397
0.036764,328.250027830918,119097.088149454,310.692278111237,109383.185078157
0.036966,328.326800165571,119130.343075981,310.73821244723,109405.257423163
0.037168,328.403166993844,119163.241206964,310.784038775339,109427.098293895
0.03737,328.47913190109,119195.786071149,310.829758225401,109448.70987472
0.037572,328.554698440902,119227.981167459,310.875371910693,109470.094325896
0.037774,328.629869801244,119259.829562604,310.920881435436,109491.254333038
0.037976,328.704649554012,119291.334793542,310.966287758902,109512.191877027
0.038178,328.779041279153,119322.500414502,311.011591766634,109532.908852466
0.03838,328.853048392461,119353.329789303,311.056794532735,109553.407351598
0.038582,328.926674279981,119383.826252944,311.101897117058,109573.689444614
0.038784,328.999922298617,119413.993112052,311.146900565363,109593.757179727
0.038986,329.072795776743,119443.833645334,311.191805909469,109613.612583242
0.039188,329.145298014802,119473.351104017,311.236614167401,109633.257659632
0.03939,329.217432285922,119502.548712305,311.281326343549,109652.694391612
0.039592,329.289201836518,119531.429667822,311.325943428814,109671.924740211
0.039794,329.360609886899,119559.997142061,311.370466400764,109690.950644843
0.039996,329.431659631876,119588.254280831,311.414896223783,109709.774023386
0.040198,329.502354241372,119616.204204707,311.459233849223,109728.39677225
0.0404,329.572696861023,119643.850009479,311.503480215558,109746.820766453
0.040602,329.64269061279,119671.194766595,311.547636248535,109765.047859696
0.040804,329.712338595565,119698.241523616,311.591702861324,109783.079884431
0.041006,329.781643885777,119724.993304656,311.635680954674,109800.91865194
0.041208,329.850609537999,119751.453110839,311.67957141706,109818.565952406
0.04141,329.919238585556,119777.62392074,311.723375124839,109836.023554983
0.041612,329.987528798694,119803.504822148,311.767094843477,109853.296765994
0.041814,330.055487153344,119829.101689374,311.81072998108,109870.384609254
0.042016,330.123116515408,119854.417356846,311.854281417473,109887.288864124
0.042218,330.190419687407,119879.454605349,311.897750037132,109904.011319476
0.04242,330.257399444282,119904.216188455,311.941136716564,109920.553749881
0.042622,330.324058533752,119928.704832775,311.984442324559,109936.917915851
0.042824,330.390399676659,119952.923238226,312.027667722432,109953.10556409
0.043026,330.456425567324,119976.874078286,312.070813764264,109969.118427738
0.043228,330.522138873899,120000.560000252,312.113881297153,109984.958226619
0.04343,330.587542238713,120023.983625506,312.156871161453,110000.626667489
0.043632,330.652638278632,120047.147549767,312.199784191021,110016.125444279
0.043834,330.717429585402,120070.054343355,312.242621213462,110031.456238346
0.044036,330.781918726006,120092.70655145,312.285383050372,110046.620718717
0.044238,330.846108243014,120115.10669435,312.328070517583,110061.620542337
0.04444,330.910000654935,120137.257267733,312.370684425411,110076.457354317
0.044642,330.973598456568,120159.160742911,312.413225578892,110091.132788176
0.044844,331.036904119352,120180.819567098,312.455694778037,110105.648466095
0.045046,331.099920091722,120202.236163661,312.49809281807,110120.005999158
0.045248,331.162648521805,120223.412909616,312.54041988363,110134.206482566
0.04545,331.225091291809,120244.352138676,312.582675623303,110148.250557787
0.045652,331.287251347947,120265.056250545,312.624862052008,110162.140831255
0.045854,331.349131024502,120285.527573711,312.666979892307,110175.8788255
0.046056,331.410732632988,120305.768413992,312.709029859885,110189.466050437
0.046258,331.472058462469,120325.78105479,312.751012663716,110202.904003533
0.04646,331.533110779868,120345.567757353,312.792929006222,110216.194169992
0.046662,331.593891830278,120365.130761024,312.834779583429,110229.338022924
0.046864,331.654403837281,120384.472283504,312.876565085128,110242.337023522
0.047066,331.714649003254,120403.594521103,312.918286195036,110255.192621242
0.047268,331.774629509683,120422.499649,312.959943590952,110267.906253973
0.04747,331.834347517478,120441.189821497,313.001537944921,110280.479348216
0.047672,331.893805167283,120459.667172276,313.043069923387,110292.913319262
0.047874,331.953004579791,120477.933814656,313.084540187361,110305.209571361
0.048076,332.011947856052,120495.991841848,313.12594939257,110317.369497906
0.048278,332.070637077793,120513.843327213,313.167298189627,110329.394481601
0.04848,332.129074307721,120531.490324516,313.208587224181,110341.285894645
0.048682,332.187261589845,120548.934868185,313.249817137083,110353.045098898
0.048884,332.245200949782,120566.178973564,313.290988564543,110364.673446068
0.049086,332.302894088024,120583.224701483,313.332100822798,110376.17100355
0.049288,332.360343004621,120600.07402774,313.373154583265,110387.539145894
0.04949,332.417549842268,120616.728876286,313.414151199124,110398.779902487
0.049692,332.474516542703,120633.191191516,313.455091232014,110409.894530361
0.049894,332.531245030068,120649.462900184,313.495975236427,110420.884274074
0.050096,332.587737211198,120665.545911668,313.536803759789,110431.750365803
0.050298,332.64399497592,120681.442118225,313.577577342535,110442.494025442
0.0505,332.700020197341,120697.153395253,313.618296518188,110453.1164607
0.050702,332.755814732147,120712.681601553,313.658961813437,110463.618867195
0.050904,332.81138042089,120728.028579587,313.699573748215,110474.002428551
0.051106,332.866719088289,120743.19615574,313.740132835773,110484.268316497
0.051308,332.921832543516,120758.186140579,313.780639582764,110494.417690962
0.05151,332.976722580496,120773.000329114,313.821094489316,110504.451700173
0.051712,333.031390978194,120787.640501059,313.86149804911,110514.371480747
0.051914,333.085839500915,120802.108421088,313.901850749459,110524.178157797
0.052116,333.140069898593,120816.405839103,313.942153071388,110533.872845017
0.052318,333.194083907086,120830.534490488,313.982405489705,110543.456644789
0.05252,333.247883248469,120844.49609637,314.022608473084,110552.930648273
0.052722,333.301469631329,120858.292363881,314.062762484144,110562.295935507
0.052924,333.354843536622,120871.923967534,314.10286781128,110571.553488629
0.053126,333.408007446318,120885.393257999,314.142925015982,110580.70442291
0.053328,333.460963112567,120898.701971009,314.182934554559,110589.749791486
0.05353,333.513712157856,120911.851730887,314.222896861313,110598.690628358
0.053732,333.566256190645,120924.844147582,314.262812364603,110607.527956748
0.053934,333.618596805608,120937.680816882,314.302681486909,110616.262789186
0.054136,333.67073558388,120950.363320637,314.342504644905,110624.896127605
0.054338,333.722674093299,120962.893226974,314.382282249533,110633.428963434
0.05454,333.774413888649,120975.272090516,314.422014706068,110641.862277693
0.054742,333.825956511905,120987.501452604,314.461702414195,110650.197041083
0.054944,333.877303492476,120999.58284151,314.501345768073,110658.434214081
0.055146,333.928456347449,121011.517772661,314.540945156413,110666.574747033
0.055348,333.979416581832,121023.307748853,314.580500962544,110674.619580245
0.05555,334.030185688799,121034.954260472,314.620013564482,110682.569644081
0.055752,334.080765149932,121046.458785713,314.659483335009,110690.42585905
0.055954,334.131156435466,121057.822790797,314.698910641736,110698.189135904
0.056156,334.181361004532,121069.047730188,314.738295847174,110705.86037573
0.056358,334.231380305401,121080.135046817,314.777639308811,110713.440470039
0.05656,334.281215424505,121091.085851711,314.816941507337,110720.930466445
0.056762,334.330866568897,121101.900451603,314.856203235655,110728.331812853
0.056964,334.380336307476,121112.581307395,314.895424416325,110735.644829644
0.057166,334.429626001788,121123.129776322,314.934605404121,110742.870392525
0.057368,334.478737001061,121133.547202731,314.973746550115,110750.009369361
0.05757,334.527670642383,121143.834918244,315.01284820178,110757.062620293
0.057772,334.576428250879,121153.994241911,315.051910703083,110764.030997866
0.057974,334.625011139888,121164.026480368,315.090934394579,110770.915347154
0.058176,334.673420611137,121173.932927994,315.129919613506,110777.716505882
0.058378,334.721657954917,121183.714867067,315.168866693886,110784.435304556
0.05858,334.769724450264,121193.373567923,315.207775966612,110791.072566584
0.058782,334.817621365127,121202.910289111,315.246647759551,110797.629108402
0.058984,334.865349956551,121212.32627755,315.285482397634,110804.1057396
0.059186,334.912911470851,121221.622768686,315.324280202955,110810.503263045
0.059388,334.960307143788,121230.80098665,315.363041494866,110816.822475007
0.05959,335.007538200743,121239.862144415,315.401766590068,110823.064165286
0.059792,335.054605856897,121248.807443949,315.440455802713,110829.229117332
0.059994,335.101511317406,121257.638076377,315.479109444497,110835.318108375
0.060196,335.148255777575,121266.355222135,315.517727824751,110841.331909547
0.060398,335.194839900044,121274.959670379,315.556311017116,110847.271090146
0.0606,335.241264709917,121283.452470685,315.59485925908,110853.136352923
0.060802,335.28753179446,121291.835078462,315.633373041124,110858.928608928
0.061004,335.333642284115,121300.10861314,315.671852651939,110864.648595957
0.061206,335.379597298778,121308.274183096,315.710298377627,110870.297045743
0.061408,335.425397947935,121316.332885782,315.74871050178,110875.874684065
0.06161,335.471045330801,121324.285807857,315.787089305557,110881.38223086
0.061812,335.516540536458,121332.134025311,315.825435067765,110886.820400334
0.062014,335.561884643984,121339.878603594,315.863748064931,110892.189901069
0.062216,335.607078722599,121347.520597746,315.902028571385,110897.491436134
0.062418,335.652123831796,121355.061052523,315.940276859337,110902.725703199
0.06262,335.697021021479,121362.501002527,315.97849319895,110907.893394639
0.062822,335.741771332099,121369.84147233,316.016677858426,110912.995197648
0.063024,335.786375794794,121377.08347661,316.054831104076,110918.03179435
0.063226,335.830835431519,121384.22802027,316.092953200403,110923.003861905
0.063428,335.875151255191,121391.276098573,316.131044410176,110927.912072624
0.06363,335.919324269818,121398.228697265,316.169104994511,110932.757094075
0.063832,335.96335547064,121405.086792708,316.207135212948,110937.539589197
0.064034,336.007245844266,121411.851352005,316.245135323526,110942.260216406
0.064236,336.050996087179,121418.523244942,316.283104694838,110946.91867521
0.064438,336.094607316793,121425.103466727,316.321044047763,110951.51611577
0.06464,336.138080543059,121431.592972617,316.358953788994,110956.05334771
0.064842,336.181416710366,121437.992691129,316.396834142795,110960.53098177
0.065044,336.224616754632,121444.303541997,316.434685330686,110964.949622961
0.065246,336.267681603434,121450.526436298,316.472507571477,110969.30987063
0.065448,336.310612176125,121456.662276579,316.510301081301,110973.612318524
0.06565,336.353409383961,121462.711956977,316.548066073658,110977.857554862
0.065852,336.396074130224,121468.676363347,316.585802759447,110982.046162395
0.066054,336.438607310347,121474.556373381,316.623511347006,110986.178718478
0.066256,336.481009812037,121480.352856737,316.661192042146,110990.255795132
0.066458,336.523282515397,121486.066675162,316.698845048193,110994.277959113
0.06666,336.565426293054,121491.698682613,316.736470566019,110998.245771977
0.066862,336.607442010276,121497.249725384,316.774068794082,111002.159790147
0.067064,336.649330525104,121502.72064223,316.811639928465,111006.02056498
0.067266,336.691092688467,121508.112264489,316.849184162911,111009.828642832
0.067468,336.732729344315,121513.425416208,316.886701688858,111013.584565126
0.06767,336.774241329733,121518.660914268,316.924192695481,111017.288868415
0.067872,336.815629428817,121523.81952685,316.961657327548,111020.942030551
0.068074,336.856894121337,121528.901747119,316.999095456196,111024.544177735
0.068276,336.898036518626,121533.908636027,317.036507532157,111028.096175007
0.068478,336.93905742105,121538.840973552,317.073893726325,111031.598527856
0.06868,336.979957622116,121543.699532569,317.111254206946,111035.051736519
0.068882,337.02073790858,121548.485078961,317.148589139647,111038.456296026
0.069084,337.061399060558,121553.198371727,317.18589868746,111041.812696247
0.069286,337.101941851629,121557.840163097,317.223183010841,111045.121421945
0.069488,337.14236704895,121562.411198634,317.260442267694,111048.382952819
0.06969,337.182675413356,121566.91221735,317.297676613395,111051.597763554
0.069892,337.222867699474,121571.343951815,317.334886200813,111054.76632387
0.070094,337.262944655831,121575.707128265,317.372071180335,111057.88909857
0.070296,337.302907024959,121580.002466715,317.409231699887,111060.966547587
0.070498,337.342755543503,121584.230681065,317.446367904958,111063.999126034
0.0707,337.382490942334,121588.392479216,317.483479938622,111066.98728425
0.070902,337.422113946651,121592.488563173,317.52056794156,111069.931467851
0.071104,337.461625276094,121596.519629159,317.557632052086,111072.832117774
0.071306,337.50102564485,121600.486367726,317.594672406168,111075.689670329
0.071508,337.540315761758,121604.389463862,317.631689137447,111078.504557246
0.07171,337.579496065028,121608.229310055,317.668682484068,111081.277287001
0.071912,337.618567055714,121612.006366973,317.70565265454,111084.008342768
0.072114,337.657529734496,121615.721635862,317.742599652042,111086.698048738
0.072316,337.696384773142,121619.375762416,317.779523607904,111089.34682394
0.072518,337.735132837637,121622.96938626,317.816424651638,111091.955083362
0.07272,337.773774588276,121626.503141036,317.853302910971,111094.523238006
0.072922,337.812310679738,121629.977654489,317.890158511882,111097.051694946
0.073124,337.850741761179,121633.393548546,317.926991578625,111099.540857381
0.073326,337.889068476306,121636.751439402,317.963802233772,111101.991124693
0.073528,337.92729146347,121640.051937605,318.000590598239,111104.4028925
0.07373,337.965411355743,121643.295648135,318.037356791322,111106.776552713
0.073932,338.003428781004,121646.483170494,318.074100930728,111109.112493594
0.074134,338.041344362023,121649.615098783,318.110823132609,111111.411099808
0.074336,338.079158716545,121652.69202179,318.147523511592,111113.672752479
0.074538,338.116872457372,121655.714523071,318.184202180814,111115.897829248
0.07474,338.154486192447,121658.683181036,318.220859251957,111118.086704329
0.074942,338.192000524939,121661.598569029,318.257494835274,111120.23974856
0.075144,338.229416053324,121664.461255415,318.294109039628,111122.357329463
0.075346,338.266733371474,121667.271803662,318.330701972522,111124.439811301
0.075548,338.30395270593,121670.03041165,318.367273763586,111126.487538703
0.07575,338.34107477142,121672.7377624,318.403824509307,111128.500875451
0.075952,338.378100257826,121675.394513912,318.440354306238,111130.480181305
0.076154,338.41502972828,121678.001197832,318.476863257618,111132.425807443
0.076356,338.451863740967,121680.558340574,318.513351465538,111134.338102022
0.076558,338.488602849195,121683.066463388,318.549819030979,111136.217410239
0.07676,338.525247601455,121685.52608242,318.586266053839,111138.064074384
0.076962,338.561798541484,121687.937708782,318.62269263297,111139.878433892
0.077164,338.598256208338,121690.301848613,318.659098866215,111141.660825402
0.077366,338.634621136448,121692.619003146,318.695484850436,111143.411582806
0.077568,338.67089385569,121694.889668772,318.731850681551,111145.131037312
0.07777,338.707074891448,121697.114337104,318.76819645457,111146.819517491
0.077972,338.74316476468,121699.293495043,318.804522263624,111148.477349338
0.078174,338.77916399198,121701.427624844,318.840828202003,111150.104856321
0.078376,338.815073085646,121703.517204176,318.877114362188,111151.702359442
0.078578,338.850892553743,121705.562706192,318.913380835885,111153.270177285
0.07878,338.886622900169,121707.564599592,318.949627714058,111154.808626077
0.078982,338.922264624719,121709.523348687,318.985855086967,111156.31801974
0.079184,338.95781821669,121711.439408647,319.02206303374,111157.79865737
0.079386,338.993283949651,121713.313072446,319.058251290095,111159.250423684
0.079588,339.028662484775,121715.144920872,319.094420224895,111160.673963346
0.07979,339.063954300447,121716.935397121,319.130569916769,111162.069570621
0.079992,339.099159870943,121718.684940076,319.166700443275,111163.437537092
0.080194,339.134279666484,121720.393984368,319.202811880914,111164.778151707
0.080396,339.169314153291,121722.062960429,319.238904305154,111166.091700813
0.080598,339.204263793646,121723.69229456,319.274977790447,111167.378468193
0.0808,339.239129045944,121725.282408981,319.311032410253,111168.63873511
0.081002,339.273910364751,121726.833721892,319.347068237057,111169.872780341
0.081204,339.30860820086,121728.346647533,319.38308534239,111171.080880216
0.081406,339.343223001349,121729.821596243,319.419083796852,111172.263308657
0.081608,339.377755209635,121731.258974516,319.455063670128,111173.420337217
0.08181,339.412205265533,121732.659185059,319.491025031011,111174.552235117
0.082012,339.446573605309,121734.022626856,319.526967947421,111175.659269285
0.082214,339.480860661738,121735.349695219,319.562892486428,111176.741704398
0.082416,339.515066864163,121736.640781852,319.598798714267,111177.799802911
0.082618,339.549192638548,121737.896274908,319.634686696363,111178.833825108
0.08282,339.583238407533,121739.116559046,319.670556497351,111179.84402913
0.083022,339.617204533789,121740.301966804,319.706408097264,111180.830563789
0.083224,339.651091351899,121741.45280598,319.74224143861,111181.793528794
0.083426,339.684899371141,121742.569533761,319.778056726073,111182.733358127
0.083628,339.718628996885,121743.652517514,319.813854014595,111183.650293152
0.08383,339.752280631193,121744.702121177,319.849633358037,111184.544572786
0.084032,339.785854672874,121745.718705316,319.88539480919,111185.416433523
0.084234,339.819351517531,121746.702627171,319.921138419781,111186.266109461
0.084436,339.852771557612,121747.654240717,319.956864240487,111187.093832326
0.084638,339.886115182459,121748.573896709,319.992572320947,111187.8998315
0.08484,339.919382778356,121749.46194274,320.028262709768,111188.684334046
0.085042,339.952574728582,121750.318723291,320.063935454537,111189.447564734
