"time","signalSource.V_m","signalSource.Phi","cuboid.G_m","cuboid.A","hollowCylinderAxialFlux.G_m","hollowCylinderAxialFlux.A","hollowCylinderRadialFlux.G_m","hollowCylinderRadialFlux.A","genericFluxTube.G_m","genericFluxTube.A"
0,0,0,6.2831853071795875e-06,0.0001,1.9739208802178718e-05,0.00031415926535897931,5.6955317299950013e-05,0.00094247779607693804,6.2831853071795875e-06,0.0001
0.00050000000000000001,0.0025000000000000001,-2.2505206205193967e-07,6.3380228116276819e-06,0.0001,1.9911485903294051e-05,0.00031415926535897931,5.7433293567337612e-05,0.00094247779607693804,6.3380228116276819e-06,0.0001
0.001,0.0050000000000000001,-4.5395268325522718e-07,6.3935837524586535e-06,0.0001,2.008603574683517e-05,0.00031415926535897931,5.791733353817296e-05,0.00094247779607693804,6.3935837524586535e-06,0.0001
0.0015,0.0074999999999999997,-6.8677602635907082e-07,6.4498760864645676e-06,0.0001,2.0262883329801571e-05,0.00031415926535897931,5.8407501439263584e-05,0.00094247779607693804,6.4498760864645676e-06,0.0001
0.002,0.01,-9.2359728948438378e-07,6.5069076402735909e-06,0.0001,2.0442053240270809e-05,0.00031415926535897931,5.89038604993414e-05,0.00094247779607693804,6.5069076402735909e-06,0.0001
0.0025000000000000001,0.012500000000000001,-1.1644926820535307e-06,6.5646860942492384e-06,0.0001,2.0623569606816476e-05,0.00031415926535897931,5.9406472827235115e-05,0.00094247779607693804,6.5646860942492384e-06,0.0001
0.0030000000000000001,0.014999999999999999,-1.4095393982260962e-06,6.6232189656916367e-06,0.0001,2.0807456045733433e-05,0.00031415926535897931,5.9915399287240524e-05,0.00094247779607693804,6.6232189656916367e-06,0.0001
0.0035000000000000001,0.017500000000000002,-1.6588155870190237e-06,6.6825135913404944e-06,0.0001,2.0993735606069242e-05,0.00031415926535897931,6.0430699369475813e-05,0.00094247779607693804,6.6825135913404944e-06,0.0001
0.0040000000000000001,0.02,-1.9124003189618205e-06,6.7425771091854548e-06,0.0001,2.1182430712479728e-05,0.00031415926535897931,6.0952431055256649e-05,0.00094247779607693804,6.7425771091854548e-06,0.0001
0.0045000000000000005,0.022500000000000003,-2.1703735491398283e-06,6.8034164395934626e-06,0.0001,2.1373563105938848e-05,0.00031415926535897931,6.1480650677551445e-05,0.00094247779607693804,6.8034164395934626e-06,0.0001
