"time","inertiaLoad.phi","inertiaLoad.w","smpm.idq_sr[1]","smpm.idq_sr[2]","tauElectrical","tauShaft","wMechanical"
0.65249999999999997,59.76926260658621,28.659147725414964,-98.459402857316562,-182.69028034212587,-277.0649432090363,-221.65195456722904,28.659147725414964
0.65300000000000002,59.783568112668597,28.562514508218449,-101.39177376846663,-186.83732497236926,-283.35427990944532,-226.68342392755625,28.562514508218449
0.65349999999999997,59.797824768771754,28.463767219016553,-104.35192230922149,-190.77606542833624,-289.32770607477801,-231.46216485982239,28.463767219016553
0.65400000000000003,59.812031545113541,28.363013700386912,-107.33223839500758,-194.51065672135294,-294.99152312388912,-235.99321849911129,28.363013700386912
0.65449999999999997,59.826187465183573,28.260359587825551,-110.32546533933889,-198.04542108842455,-300.35228608722775,-240.2818288697822,28.260359587825551
0.65500000000000003,59.840291604650496,28.15590821630807,-113.32469833554451,-201.38482865693956,-305.41677428325966,-244.33341942660772,28.15590821630807
0.65549999999999997,59.854343090272103,28.049760556914308,-116.32338136376062,-204.53348121381183,-310.19196670302654,-248.15357336242124,28.049760556914308
0.65600000000000003,59.868341098689775,27.942015143429142,-119.31530359087107,-207.49609372653381,-314.68501398529293,-251.74801118823433,27.942015143429142
0.65649999999999997,59.882284855142487,27.832768022550212,-122.29459488829463,-210.27747809858053,-318.90321378027102,-255.12257102421682,27.832768022550212
0.65700000000000003,59.896173631996795,27.722112683900576,-125.25572097814403,-212.88252299497213,-322.85398015341394,-258.28318412273114,27.722112683900576
0.65749999999999997,59.910006747991247,27.610140052975886,-128.19347745367514,-215.31618548310533,-326.54483090804547,-261.23586472643638,27.610140052975886
0.65800000000000003,59.923783566862554,27.4969384473169,-131.10298385701557,-217.58347432432382,-329.9833622456419,-263.98668979651353,27.4969384473169
0.65849999999999997,59.937503495643206,27.38259354316801,-133.9796761960861,-219.68943216575934,-333.17722175828408,-266.54177740662726,27.38259354316801
0.65900000000000003,59.951165983540818,27.26718837373463,-136.81929912463397,-221.63912490009949,-336.13409229186357,-268.90727383349088,27.26718837373463
0.65949999999999998,59.964770520650902,27.15080333968611,-139.6178971042462,-223.43763153544873,-338.86167658288849,-271.08934126631078,27.15080333968611
0.66000000000000003,59.978316636551632,27.033516170908158,-142.37180801933832,-225.09002776151641,-341.36767233524546,-273.09413786819636,27.033516170908158
0.66049999999999998,59.991803899058795,26.915401971092081,-145.07765265962215,-226.60138012907262,-343.65976339286294,-274.92781071429033,26.915401971092081
0.66100000000000003,60.005231912831803,26.796533171015504,-147.73232870161513,-227.9767285229486,-345.74559315856396,-276.59647452685118,26.796533171015504
0.66149999999999998,60.018600318150916,26.676979599066076,-150.33299916109129,-229.22108371985212,-347.63276089029171,-278.10620871223335,26.676979599066076
0.66200000000000003,60.031908789530092,26.556808444599291,-152.87708570832191,-230.33941098092603,-349.3287968178642,-279.46303745429134,26.556808444599291
0.66249999999999998,60.045157034457446,26.436084337863665,-155.36225677091301,-231.33662849044171,-350.84115977512511,-280.67292782010009,26.436084337863665
0.66300000000000003,60.05834479208459,26.314869328418968,-157.78642042006737,-232.2175934369516,-352.17721609085697,-281.7417728726856,26.314869328418968
0.66349999999999998,60.071471831954533,26.193222961418904,-160.14771278899698,-232.98709998438662,-353.34423651178361,-282.6753892094269,26.193222961418904
