"Time","toPolar.y[1]","toPolar.y[2]","hallSensor.y"
0.0083999997,158.81618,-1.0681415,3.6442475
0.0084499996,158.81618,-1.0838494,3.6285396
0.0085000005,158.81618,-1.0995574,3.6128316
0.0085500004,158.81618,-1.1152654,3.5971236
0.0086000003,158.81618,-1.1309733,3.5814157
0.0086500002,158.81618,-1.1466813,3.5657077
0.0087000001,158.81618,-1.1623893,3.5499997
0.00875,158.81618,-1.1780972,3.5342917
0.0088,158.81618,-1.1938052,3.5185838
0.0088499999,158.81618,-1.2095132,3.5028758
0.0088999998,158.81618,-1.2252212,3.4871678
0.0089499997,158.81618,-1.2409291,3.4714599
0.0089999996,158.81618,-1.2566371,3.4557519
0.0090500005,158.81618,-1.2723451,3.4400439
0.0091000004,158.81618,-1.288053,3.424336
0.0091500003,158.81618,-1.303761,3.408628
0.0092000002,158.81618,-1.3194689,3.39292
0.0092500001,158.81618,-1.3351768,3.377212
0.0093,158.81618,-1.3508848,3.3615041
0.0093499999,158.81618,-1.3665928,3.3457961
0.0093999999,158.81618,-1.3823007,3.3300881
0.0094499998,158.81618,-1.3980087,3.3143802
0.0094999997,158.81618,-1.4137167,3.2986722
0.0095499996,158.81618,-1.4294246,3.2829642
0.0096000005,158.81618,-1.4451326,3.2672563
0.0096500004,158.81618,-1.4608406,3.2515483
0.0097000003,158.81618,-1.4765486,3.2358403
0.0097500002,158.81618,-1.4922565,3.2201324
0.0098000001,158.81618,-1.5079645,3.2044246
0.00985,158.81618,-1.5236725,3.1887167
0.0098999999,158.81618,-1.5393804,3.1730087
0.0099499999,158.81618,-1.5550884,3.1573007
0.0099999998,158.81618,-1.5707964,3.1415927
0.01005,158.81618,-1.5865043,3.1258848
0.0101,158.81618,-1.6022123,3.1101768
0.01015,158.81618,-1.6179202,3.0944688
0.0102,158.81618,-1.6336281,3.0787609
0.01025,158.81618,-1.6493361,3.0630529
0.0103,158.81618,-1.6650441,3.0473449
0.01035,158.81618,-1.680752,3.031637
0.0104,158.81618,-1.69646,3.015929
0.01045,158.81618,-1.712168,3.000221
0.0105,158.81618,-1.7278759,2.984513
0.01055,158.81618,-1.7435839,2.9688051
0.0106,158.81618,-1.7592919,2.9530971
0.01065,158.81618,-1.7749999,2.9373891
0.0107,158.81618,-1.7907078,2.9216812
0.01075,158.81618,-1.8064158,2.9059732
0.0108,158.81618,-1.8221238,2.8902652
0.01085,158.81618,-1.8378317,2.8745573
0.0109,158.81618,-1.8535397,2.8588493
0.01095,158.81618,-1.8692477,2.8431413
0.011,158.81618,-1.8849556,2.8274333
0.01105,158.81618,-1.9006636,2.8117254
0.0111,158.81618,-1.9163715,2.7960174
0.01115,158.81618,-1.9320794,2.7803094
0.0112,158.81618,-1.9477874,2.7646015
0.01125,158.81618,-1.9634954,2.7488935
0.0113,158.81618,-1.9792033,2.7331855
0.01135,158.81618,-1.9949113,2.7174776
0.0114,158.81618,-2.0106194,2.7017696
0.01145,158.81618,-2.0263274,2.6860616
0.0115,158.81618,-2.0420353,2.6703537
0.01155,158.81618,-2.0577431,2.6546457
0.0116,158.81618,-2.073451,2.6389377
0.01165,158.81618,-2.089159,2.62323
0.0117,158.81618,-2.104867,2.607522
0.01175,158.81618,-2.120575,2.591814
0.0118,158.81618,-2.1362829,2.5761061
0.01185,158.81618,-2.1519909,2.5603981
0.0119,158.81618,-2.1676989,2.5446901
0.01195,158.81618,-2.1834068,2.5289822
0.012,158.81618,-2.1991148,2.5132742
0.01205,158.81618,-2.2148228,2.4975662
0.0121,158.81618,-2.2305307,2.4818583
0.01215,158.81618,-2.2462387,2.4661503
0.0122,158.81618,-2.2619467,2.4504423
0.01225,158.81618,-2.2776546,2.4347343
0.0123,158.81618,-2.2933626,2.4190264
0.01235,158.81618,-2.3090706,2.4033184
0.0124,158.81618,-2.3247786,2.3876104
0.01245,158.81618,-2.3404865,2.3719025
0.0125,158.81618,-2.3561945,2.3561945
0.01255,158.81618,-2.3719025,2.3404865
0.0126,158.81618,-2.3876104,2.3247786
0.01265,158.81618,-2.4033184,2.3090706
0.0127,158.81618,-2.4190264,2.2933626
0.01275,158.81618,-2.4347343,2.2776546
0.0128,158.81618,-2.4504423,2.2619467
0.01285,158.81618,-2.4661503,2.2462387
0.0129,158.81618,-2.4818583,2.2305307
0.01295,158.81618,-2.4975662,2.2148228
0.013,158.81618,-2.5132742,2.1991148
0.01305,158.81618,-2.5289822,2.1834068
0.0131,158.81618,-2.5446901,2.1676989
0.01315,158.81618,-2.5603981,2.1519909
0.0132,158.81618,-2.5761061,2.1362829
0.01325,158.81618,-2.591814,2.120575
0.0133,158.81618,-2.607522,2.104867
0.01335,158.81618,-2.62323,2.089159
0.0134,158.81618,-2.6389377,2.073451
0.01345,158.81618,-2.6546457,2.0577431
0.0135,158.81618,-2.6703537,2.0420353
0.01355,158.81618,-2.6860616,2.0263274
0.0136,158.81618,-2.7017696,2.0106194
0.01365,158.81618,-2.7174776,1.9949113
0.0137,158.81618,-2.7331855,1.9792033
0.01375,158.81618,-2.7488935,1.9634954
0.0138,158.81618,-2.7646015,1.9477874
0.01385,158.81618,-2.7803094,1.9320794
0.0139,158.81618,-2.7960174,1.9163715
0.01395,158.81618,-2.8117254,1.9006636
0.014,158.81618,-2.8274333,1.8849556
0.01405,158.81618,-2.8431413,1.8692477
0.0141,158.81618,-2.8588493,1.8535397
0.01415,158.81618,-2.8745573,1.8378317
0.0142,158.81618,-2.8902652,1.8221238
0.01425,158.81618,-2.9059732,1.8064158
0.0143,158.81618,-2.9216812,1.7907078
0.01435,158.81618,-2.9373891,1.7749999
0.0144,158.81618,-2.9530971,1.7592919
0.01445,158.81618,-2.9688051,1.7435839
0.0145,158.81618,-2.984513,1.7278759
0.01455,158.81618,-3.000221,1.712168
0.0146,158.81618,-3.015929,1.69646
0.01465,158.81618,-3.031637,1.680752
0.0147,158.81618,-3.0473449,1.6650441
0.01475,158.81618,-3.0630529,1.6493361
0.0148,158.81618,-3.0787609,1.6336281
0.01485,158.81618,-3.0944688,1.6179202
0.0149,158.81618,-3.1101768,1.6022123
0.01495,158.81618,-3.1258848,1.5865043
0.015,158.81618,3.1415927,1.5707964
0.01505,158.81618,3.1258848,1.5550884
0.0151,158.81618,3.1101768,1.5393804
0.01515,158.81618,3.0944688,1.5236725
0.0152,158.81618,3.0787609,1.5079645
0.01525,158.81618,3.0630529,1.4922565
0.0153,158.81618,3.0473449,1.4765486
0.01535,158.81618,3.031637,1.4608406
0.0154,158.81618,3.015929,1.4451326
0.01545,158.81618,3.000221,1.4294246
0.0155,158.81618,2.984513,1.4137167
0.01555,158.81618,2.9688051,1.3980087
0.0156,158.81618,2.9530971,1.3823007
0.01565,158.81618,2.9373891,1.3665928
0.015699999,158.81618,2.9216812,1.3508848
0.01575,158.81618,2.9059732,1.3351768
0.015799999,158.81618,2.8902652,1.3194689
0.01585,158.81618,2.8745573,1.303761
0.015900001,158.81618,2.8588493,1.288053
0.01595,158.81618,2.8431413,1.2723451
0.016000001,158.81618,2.8274333,1.2566371
0.01605,158.81618,2.8117254,1.2409291
0.016100001,158.81618,2.7960174,1.2252212
0.01615,158.81618,2.7803094,1.2095132
0.0162,158.81618,2.7646015,1.1938052
0.016249999,158.81618,2.7488935,1.1780972
0.0163,158.81618,2.7331855,1.1623893
0.016349999,158.81618,2.7174776,1.1466813
0.0164,158.81618,2.7017696,1.1309733
0.016450001,158.81618,2.6860616,1.1152654
0.0165,158.81618,2.6703537,1.0995574
0.016550001,158.81618,2.6546457,1.0838494
0.0166,158.81618,2.6389377,1.0681415
0.016650001,158.81618,2.62323,1.0524335
0.0167,158.81618,2.607522,1.0367255
0.01675,158.81618,2.591814,1.0210177
0.016799999,158.81618,2.5761061,1.0053097
0.01685,158.81618,2.5603981,0.98960167
0.016899999,158.81618,2.5446901,0.9738937
0.01695,158.81618,2.5289822,0.95818573
0.017000001,158.81618,2.5132742,0.94247782
0.01705,158.81618,2.4975662,0.92676985
0.017100001,158.81618,2.4818583,0.91106188
0.01715,158.81618,2.4661503,0.89535391
0.017200001,158.81618,2.4504423,0.87964594
0.01725,158.81618,2.4347343,0.86393797
0.0173,158.81618,2.4190264,0.84823
0.017349999,158.81618,2.4033184,0.83252203
0.0174,158.81618,2.3876104,0.81681406
0.017449999,158.81618,2.3719025,0.80110615
0.0175,158.81618,2.3561945,0.78539819
0.017550001,158.81618,2.3404865,0.76969022
0.0176,158.81618,2.3247786,0.75398225
0.017650001,158.81618,2.3090706,0.73827428
0.0177,158.81618,2.2933626,0.72256631
0.017750001,158.81618,2.2776546,0.70685834
0.0178,158.81618,2.2619467,0.69115037
0.01785,158.81618,2.2462387,0.6754424
0.017899999,158.81618,2.2305307,0.65973443
0.01795,158.81618,2.2148228,0.64402652
0.017999999,158.81618,2.1991148,0.62831855
0.01805,158.81618,2.1834068,0.61261058
0.018100001,158.81618,2.1676989,0.59690261
0.01815,158.81618,2.1519909,0.58119464
0.018200001,158.81618,2.1362829,0.56548667
0.01825,158.81618,2.120575,0.5497787
0.018300001,158.81618,2.104867,0.53407073
0.01835,158.81618,2.089159,0.51836276
0.0184,158.81618,2.073451,0.50265485
0.018449999,158.81618,2.0577431,0.48694685
0.0185,158.81618,2.0420353,0.47123891
0.018549999,158.81618,2.0263274,0.45553094
0.0186,158.81618,2.0106194,0.43982297
0.018650001,158.81618,1.9949113,0.424115
0.0187,158.81618,1.9792033,0.40840703
0.018750001,158.81618,1.9634954,0.39269909
0.0188,158.81618,1.9477874,0.37699112
0.018850001,158.81618,1.9320794,0.36128315
0.0189,158.81618,1.9163715,0.34557518
0.01895,158.81618,1.9006636,0.32986721
0.018999999,158.81618,1.8849556,0.31415927
0.01905,158.81618,1.8692477,0.2984513
0.019099999,158.81618,1.8535397,0.28274333
0.01915,158.81618,1.8378317,0.26703537
0.019200001,158.81618,1.8221238,0.25132743
0.01925,158.81618,1.8064158,0.23561946
0.019300001,158.81618,1.7907078,0.21991149
0.01935,158.81618,1.7749999,0.20420352
0.019400001,158.81618,1.7592919,0.18849556
0.01945,158.81618,1.7435839,0.17278759
0.0195,158.81618,1.7278759,0.15707964
0.019549999,158.81618,1.712168,0.14137167
0.0196,158.81618,1.69646,0.12566371
0.019649999,158.81618,1.680752,0.10995574
0.0197,158.81618,1.6650441,0.094247781
0.019750001,158.81618,1.6493361,0.078539819
0.0198,158.81618,1.6336281,0.062831856
0.019850001,158.81618,1.6179202,0.04712389
0.0199,158.81618,1.6022123,0.031415928
0.019950001,158.81618,1.5865043,0.015707964
0.02,158.81618,1.5707964,-8.8817842e-16
0.02,158.81618,1.5707964,-6.3640559e-10
0.02,158.81618,1.5707964,6.2831855
0.02005,158.81618,1.5550884,6.2674775
0.020099999,158.81618,1.5393804,6.2517695
0.02015,158.81618,1.5236725,6.2360616
0.020199999,158.81618,1.5079645,6.2203536
0.02025,158.81618,1.4922565,6.2046456
0.020300001,158.81618,1.4765486,6.1889377
0.02035,158.81618,1.4608406,6.1732297
0.020400001,158.81618,1.4451326,6.1575217
0.02045,158.81618,1.4294246,6.1418138
0.020500001,158.81618,1.4137167,6.1261058
0.02055,158.81618,1.3980087,6.1103978
0.0206,158.81618,1.3823007,6.0946898
0.020649999,158.81618,1.3665928,6.0789819
0.0207,158.81618,1.3508848,6.0632739
0.020749999,158.81618,1.3351768,6.0475659
0.0208,158.81618,1.3194689,6.031858
0.020850001,158.81618,1.303761,6.01615
0.0209,158.81618,1.288053,6.000442
0.020950001,158.81618,1.2723451,5.9847341
0.021,158.81618,1.2566371,5.9690261
0.021050001,158.81618,1.2409291,5.9533181
0.0211,158.81618,1.2252212,5.9376101
0.02115,158.81618,1.2095132,5.9219022
0.021199999,158.81618,1.1938052,5.9061942
0.02125,158.81618,1.1780972,5.8904862
0.021299999,158.81618,1.1623893,5.8747783
0.02135,158.81618,1.1466813,5.8590703
0.021400001,158.81618,1.1309733,5.8433623
0.02145,158.81618,1.1152654,5.8276544
0.021500001,158.81618,1.0995574,5.8119464
0.02155,158.81618,1.0838494,5.7962384
0.021600001,158.81618,1.0681415,5.7805305
0.02165,158.81618,1.0524335,5.7648225
0.0217,158.81618,1.0367255,5.7491145
0.021749999,158.81618,1.0210177,5.7334065
0.0218,158.81618,1.0053097,5.7176986
0.021849999,158.81618,0.98960167,5.7019906
0.0219,158.81618,0.9738937,5.6862826
0.021950001,158.81618,0.95818573,5.6705747
0.022,158.81618,0.94247782,5.6548667
0.022050001,158.81618,0.92676985,5.6391587
0.0221,158.81618,0.91106188,5.6234508
0.022150001,158.81618,0.89535391,5.6077428
0.0222,158.81618,0.87964594,5.5920348
0.02225,158.81618,0.86393797,5.5763268
0.022299999,158.81618,0.84823,5.5606189
0.02235,158.81618,0.83252203,5.5449109
0.022399999,158.81618,0.81681406,5.5292029
0.02245,158.81618,0.80110615,5.513495
0.022500001,158.81618,0.78539819,5.497787
0.02255,158.81618,0.76969022,5.482079
0.022600001,158.81618,0.75398225,5.4663711
0.02265,158.81618,0.73827428,5.4506631
0.022700001,158.81618,0.72256631,5.4349551
0.02275,158.81618,0.70685834,5.4192472
0.0228,158.81618,0.69115037,5.4035392
0.022849999,158.81618,0.6754424,5.3878312
0.0229,158.81618,0.65973443,5.3721232
0.022949999,158.81618,0.64402652,5.3564153
0.023,158.81618,0.62831855,5.3407073
0.023050001,158.81618,0.61261058,5.3249993
0.0231,158.81618,0.59690261,5.3092914
0.023150001,158.81618,0.58119464,5.2935834
0.0232,158.81618,0.56548667,5.2778754
0.023250001,158.81618,0.5497787,5.2621679
0.0233,158.81618,0.53407073,5.24646
0.02335,158.81618,0.51836276,5.230752
0.023399999,158.81618,0.50265485,5.215044
0.02345,158.81618,0.48694685,5.1993361
0.023499999,158.81618,0.47123891,5.1836281
0.02355,158.81618,0.45553094,5.1679201
0.023600001,158.81618,0.43982297,5.1522121
0.02365,158.81618,0.424115,5.1365042
0.023700001,158.81618,0.40840703,5.1207962
0.02375,158.81618,0.39269909,5.1050882
0.023800001,158.81618,0.37699112,5.0893803
0.02385,158.81618,0.36128315,5.0736723
0.0239,158.81618,0.34557518,5.0579643
0.023949999,158.81618,0.32986721,5.0422564
0.024,158.81618,0.31415927,5.0265484
0.024049999,158.81618,0.2984513,5.0108404
0.0241,158.81618,0.28274333,4.9951324
0.024150001,158.81618,0.26703537,4.9794245
0.0242,158.81618,0.25132743,4.9637165
0.024250001,158.81618,0.23561946,4.9480085
0.0243,158.81618,0.21991149,4.9323006
0.024350001,158.81618,0.20420352,4.9165926
0.0244,158.81618,0.18849556,4.9008846
0.02445,158.81618,0.17278759,4.8851767
0.024499999,158.81618,0.15707964,4.8694687
0.02455,158.81618,0.14137167,4.8537607
0.024599999,158.81618,0.12566371,4.8380527
0.02465,158.81618,0.10995574,4.8223448
0.024700001,158.81618,0.094247781,4.8066368
0.02475,158.81618,0.078539819,4.7909288
0.024800001,158.81618,0.062831856,4.7752209
0.02485,158.81618,0.04712389,4.7595129
0.024900001,158.81618,0.031415928,4.7438049
0.02495,158.81618,0.015707964,4.728097
0.025,158.81618,-7.1583914e-16,4.712389
0.025049999,158.81618,-0.015707964,4.696681
0.0251,158.81618,-0.031415928,4.6809731
0.025149999,158.81618,-0.04712389,4.6652651
0.0252,158.81618,-0.062831856,4.6495571
0.025250001,158.81618,-0.078539819,4.6338491
0.0253,158.81618,-0.094247781,4.6181412
0.025350001,158.81618,-0.10995574,4.6024332
0.0254,158.81618,-0.12566371,4.5867252
0.025450001,158.81618,-0.14137167,4.5710173
0.0255,158.81618,-0.15707964,4.5553093
0.02555,158.81618,-0.17278759,4.5396013
0.025599999,158.81618,-0.18849556,4.5238934
0.02565,158.81618,-0.20420352,4.5081854
0.025699999,158.81618,-0.21991149,4.4924774
0.02575,158.81618,-0.23561946,4.4767694
0.025800001,158.81618,-0.25132743,4.4610615
0.02585,158.81618,-0.26703537,4.4453535
0.025900001,158.81618,-0.28274333,4.4296455
0.02595,158.81618,-0.2984513,4.4139376
0.026000001,158.81618,-0.31415927,4.3982296
0.02605,158.81618,-0.32986721,4.3825216
0.0261,158.81618,-0.34557518,4.3668137
0.026149999,158.81618,-0.36128315,4.3511057
0.0262,158.81618,-0.37699112,4.3353977
0.026249999,158.81618,-0.39269909,4.3196898
0.0263,158.81618,-0.40840703,4.3039818
0.026350001,158.81618,-0.424115,4.2882738
0.0264,158.81618,-0.43982297,4.2725658
0.026450001,158.81618,-0.45553094,4.2568579
0.0265,158.81618,-0.47123891,4.2411499
0.026550001,158.81618,-0.48694685,4.2254419
0.0266,158.81618,-0.50265485,4.209734
0.02665,158.81618,-0.51836276,4.194026
0.026699999,158.81618,-0.53407073,4.178318
0.02675,158.81618,-0.5497787,4.1626101
0.026799999,158.81618,-0.56548667,4.1469021
0.02685,158.81618,-0.58119464,4.1311941
0.026900001,158.81618,-0.59690261,4.1154861
0.02695,158.81618,-0.61261058,4.0997782
0.027000001,158.81618,-0.62831855,4.0840707
0.02705,158.81618,-0.64402652,4.0683627
0.027100001,158.81618,-0.65973443,4.0526547
0.02715,158.81618,-0.6754424,4.0369468
0.0272,158.81618,-0.69115037,4.0212388
0.027249999,158.81618,-0.70685834,4.0055308
0.0273,158.81618,-0.72256631,3.9898226
0.027349999,158.81618,-0.73827428,3.9741147
0.0274,158.81618,-0.75398225,3.9584067
0.027450001,158.81618,-0.76969022,3.9426987
0.0275,158.81618,-0.78539819,3.9269907
0.027550001,158.81618,-0.80110615,3.9112828
0.0276,158.81618,-0.81681406,3.8955748
0.027650001,158.81618,-0.83252203,3.8798668
0.0277,158.81618,-0.84823,3.8641589
0.02775,158.81618,-0.86393797,3.8484509
0.027799999,158.81618,-0.87964594,3.8327429
0.02785,158.81618,-0.89535391,3.817035
0.027899999,158.81618,-0.91106188,3.8013272
0.02795,158.81618,-0.92676985,3.7856193
0.028000001,158.81618,-0.94247782,3.7699113
0.02805,158.81618,-0.95818573,3.7542033
0.028100001,158.81618,-0.9738937,3.7384953
0.02815,158.81618,-0.98960167,3.7227874
0.028200001,158.81618,-1.0053097,3.7070794
0.02825,158.81618,-1.0210177,3.6913714
0.0283,158.81618,-1.0367255,3.6756635
0.028349999,158.81618,-1.0524335,3.6599555
0.0284,158.81618,-1.0681415,3.6442475
0.028449999,158.81618,-1.0838494,3.6285396
0.0285,158.81618,-1.0995574,3.6128316
0.028550001,158.81618,-1.1152654,3.5971236
0.0286,158.81618,-1.1309733,3.5814157
0.028650001,158.81618,-1.1466813,3.5657077
0.0287,158.81618,-1.1623893,3.5499997
0.028750001,158.81618,-1.1780972,3.5342917
0.0288,158.81618,-1.1938052,3.5185838
0.02885,158.81618,-1.2095132,3.5028758
0.028899999,158.81618,-1.2252212,3.4871678
0.02895,158.81618,-1.2409291,3.4714599
0.028999999,158.81618,-1.2566371,3.4557519
0.02905,158.81618,-1.2723451,3.4400439
0.029100001,158.81618,-1.288053,3.424336
0.02915,158.81618,-1.303761,3.408628
0.029200001,158.81618,-1.3194689,3.39292
0.02925,158.81618,-1.3351768,3.377212
0.029300001,158.81618,-1.3508848,3.3615041
0.02935,158.81618,-1.3665928,3.3457961
0.0294,158.81618,-1.3823007,3.3300881
0.029449999,158.81618,-1.3980087,3.3143802
0.0295,158.81618,-1.4137167,3.2986722
0.029549999,158.81618,-1.4294246,3.2829642
0.0296,158.81618,-1.4451326,3.2672563
0.029650001,158.81618,-1.4608406,3.2515483
0.0297,158.81618,-1.4765486,3.2358403
0.029750001,158.81618,-1.4922565,3.2201324
0.0298,158.81618,-1.5079645,3.2044246
0.029850001,158.81618,-1.5236725,3.1887167
0.029899999,158.81618,-1.5393804,3.1730087
0.02995,158.81618,-1.5550884,3.1573007
0.029999999,158.81618,-1.5707964,3.1415927
