"Time","hbridge.vDC2","hbridge.vDC1","hbridge.iDC2","meanVoltage.y","meanCurrent.y","hbridge.iDC1"
0.0051000002,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0052,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0052999998,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0054000001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0055,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0055999998,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0055999998,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0055999998,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0057000001,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0057999999,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0059000002,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0060000001,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0060000001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0060999999,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0062000002,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0063,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0063999998,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0065000001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0066,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0066,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0066,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0066999998,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0068000001,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0068999999,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0070000002,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0070000002,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0071,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0071999999,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0073000002,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0074,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0074999998,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0076000001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0076000001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0076000001,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0077,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0077999998,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0078999996,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0080000004,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0080000004,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0081000002,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0082,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0082999999,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0083999997,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0085000005,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0086000003,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0086000003,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0086000003,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0087000001,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0088,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0088999998,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0089999996,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0089999996,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0091000004,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0092000002,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0093,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0093999999,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0094999997,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0096000005,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0096000005,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0096000005,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0097000003,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0098000001,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0098999999,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0099999998,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0099999998,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0101,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0102,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0103,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0104,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0105,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0106,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0106,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0106,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0107,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0108,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0109,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.011,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.011,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0111,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0112,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0113,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0114,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0115,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0116,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0116,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0116,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0117,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0118,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0119,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.012,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.012,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0121,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0122,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0123,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0124,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0125,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0126,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0126,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0126,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0127,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0128,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0129,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.013,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.013,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0131,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0132,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0133,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0134,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0135,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0136,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0136,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0136,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0137,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0138,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0139,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.014,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.014,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0141,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0142,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0143,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0144,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0145,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0146,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0146,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0146,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0147,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0148,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0149,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.015,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.015,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0151,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0152,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0153,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0154,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0155,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0156,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0156,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0156,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.015699999,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.015799999,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.015900001,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.016000001,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.016000001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.016100001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0162,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0163,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0164,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0165,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0166,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0166,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0166,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0167,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.016799999,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.016899999,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.017000001,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.017000001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.017100001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.017200001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0173,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0174,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0175,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0176,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0176,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0176,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0177,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0178,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.017899999,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.017999999,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.017999999,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.018100001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.018200001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.018300001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0184,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0185,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0186,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0186,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0186,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0187,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0188,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0189,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.018999999,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.018999999,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.019099999,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.019200001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.019300001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.019400001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0195,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0196,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0196,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0196,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0197,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0198,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0199,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.02,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.02,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.020099999,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.020199999,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.020300001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.020400001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.020500001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0206,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0206,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0206,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0207,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0208,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0209,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.021,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.021,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0211,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.021199999,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.021299999,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.021400001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.021500001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.021600001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.021600001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.021600001,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0217,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0218,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0219,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.022,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.022,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0221,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0222,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.022299999,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.022399999,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.022500001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.022600001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.022600001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.022600001,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.022700001,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0228,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0229,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.023,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.023,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0231,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0232,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0233,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.023399999,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.023499999,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.023600001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.023600001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.023600001,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.023700001,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.023800001,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0239,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.024,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.024,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0241,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0242,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0243,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0244,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.024499999,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.024599999,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.024599999,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.024599999,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.024700001,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.024800001,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.024900001,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.025,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.025,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0251,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0252,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0253,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0254,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0255,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.025599999,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.025599999,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.025599999,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.025699999,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.025800001,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.025900001,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.026000001,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.026000001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0261,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0262,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0263,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0264,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0265,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0266,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0266,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0266,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.026699999,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.026799999,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.026900001,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.027000001,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.027000001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.027100001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0272,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0273,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0274,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0275,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0276,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0276,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0276,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0277,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.027799999,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.027899999,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.028000001,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.028000001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.028100001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.028200001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0283,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0284,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0285,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0286,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0286,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0286,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0287,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.0288,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.028899999,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.028999999,-99.999977,100,0.99999982,19.999996,0.19999996,1.0039998
0.028999999,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.029100001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.029200001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.029300001,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0294,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0295,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0296,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
0.0296,99.999977,100,-0.99999982,19.999996,0.19999996,1.0039998
