"time","Bessel_a.x[1]","Bessel_a.x[2]","Bessel_a.x[3]","Bessel_b.x[1]","Bessel_b.x[2]","Bessel_b.x[3]","Bessel_b.x[4]","Bessel_b.x[5]","Bessel_b.x[6]","Butterworth_a.x[1]","Butterworth_a.x[2]","Butterworth_a.x[3]","Butterworth_b.x[1]","Butterworth_b.x[2]","Butterworth_b.x[3]","Butterworth_b.x[4]","Butterworth_b.x[5]","Butterworth_b.x[6]","ChebyshevI_a.x[1]","ChebyshevI_a.x[2]","ChebyshevI_a.x[3]","ChebyshevI_b.x[1]","ChebyshevI_b.x[2]","ChebyshevI_b.x[3]","ChebyshevI_b.x[4]","ChebyshevI_b.x[5]","ChebyshevI_b.x[6]","CriticalDamping_a.x[1]","CriticalDamping_a.x[2]","CriticalDamping_a.x[3]","CriticalDamping_b.x[1]","CriticalDamping_b.x[2]","CriticalDamping_b.x[3]","CriticalDamping_b.x[4]","CriticalDamping_b.x[5]","CriticalDamping_b.x[6]"
0,0.1,0.104818016430916,0.1,0.489718965327357,0.1,0.142243755152236,0.1,0.0560007878108418,0.1,0.1,0.0577350269189625,0.1,0.0267949192431123,0.1,0.1,0.1,0.373205080756888,0.1,0.1,0.0306507306941233,0.1,0.107245217723678,0.1,0.0287362694811595,0.1,0.00769986020095979,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.00018,0.1,0.104818016430916,0.1,0.489718965327357,0.1,0.142243755152236,0.1,0.0560007878108418,0.1,0.1,0.0577350269189625,0.1,0.0267949192431123,0.1,0.1,0.1,0.373205080756888,0.1,0.1,0.0306507306941233,0.1,0.107245217723678,0.1,0.0287362694811595,0.1,0.00769986020095979,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.00036,0.1,0.104818016430916,0.1,0.489718965327357,0.1,0.142243755152236,0.1,0.0560007878108418,0.1,0.1,0.0577350269189625,0.1,0.0267949192431123,0.1,0.1,0.1,0.373205080756888,0.1,0.1,0.0306507306941233,0.1,0.107245217723678,0.1,0.0287362694811595,0.1,0.00769986020095979,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.00054,0.1,0.104818016430916,0.1,0.489718965327357,0.1,0.142243755152236,0.1,0.0560007878108418,0.1,0.1,0.0577350269189625,0.1,0.0267949192431123,0.1,0.1,0.1,0.373205080756888,0.1,0.1,0.0306507306941233,0.1,0.107245217723678,0.1,0.0287362694811595,0.1,0.00769986020095979,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.00072,0.1,0.104818016430916,0.1,0.489718965327357,0.1,0.142243755152236,0.1,0.0560007878108418,0.1,0.1,0.0577350269189625,0.1,0.0267949192431123,0.1,0.1,0.1,0.373205080756888,0.1,0.1,0.0306507306941233,0.1,0.107245217723678,0.1,0.0287362694811595,0.1,0.00769986020095979,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.0009,0.1,0.104818016430916,0.1,0.489718965327357,0.1,0.142243755152236,0.1,0.0560007878108418,0.1,0.1,0.0577350269189625,0.1,0.0267949192431123,0.1,0.1,0.1,0.373205080756888,0.1,0.1,0.0306507306941233,0.1,0.107245217723678,0.1,0.0287362694811595,0.1,0.00769986020095979,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.00108,0.1,0.104818016430916,0.1,0.489718965327357,0.1,0.142243755152236,0.1,0.0560007878108418,0.1,0.1,0.0577350269189625,0.1,0.0267949192431123,0.1,0.1,0.1,0.373205080756888,0.1,0.1,0.0306507306941233,0.1,0.107245217723678,0.1,0.0287362694811595,0.1,0.00769986020095979,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.00126,0.1,0.104818016430916,0.1,0.489718965327357,0.1,0.142243755152236,0.1,0.0560007878108418,0.1,0.1,0.0577350269189625,0.1,0.0267949192431123,0.1,0.1,0.1,0.373205080756888,0.1,0.1,0.0306507306941233,0.1,0.107245217723678,0.1,0.0287362694811595,0.1,0.00769986020095979,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.00144,0.1,0.104818016430916,0.1,0.489718965327357,0.1,0.142243755152236,0.1,0.0560007878108418,0.1,0.1,0.0577350269189625,0.1,0.0267949192431123,0.1,0.1,0.1,0.373205080756888,0.1,0.1,0.0306507306941233,0.1,0.107245217723678,0.1,0.0287362694811595,0.1,0.00769986020095979,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.00162,0.1,0.104818016430916,0.1,0.489718965327357,0.1,0.142243755152236,0.1,0.0560007878108418,0.1,0.1,0.0577350269189625,0.1,0.0267949192431123,0.1,0.1,0.1,0.373205080756888,0.1,0.1,0.0306507306941233,0.1,0.107245217723678,0.1,0.0287362694811595,0.1,0.00769986020095979,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.0018,0.1,0.104818016430916,0.1,0.489718965327357,0.1,0.142243755152236,0.1,0.0560007878108418,0.1,0.1,0.0577350269189625,0.1,0.0267949192431123,0.1,0.1,0.1,0.373205080756888,0.1,0.1,0.0306507306941233,0.1,0.107245217723678,0.1,0.0287362694811595,0.1,0.00769986020095979,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.00198,0.1,0.104818016430916,0.1,0.489718965327357,0.1,0.142243755152236,0.1,0.0560007878108418,0.1,0.1,0.0577350269189625,0.1,0.0267949192431123,0.1,0.1,0.1,0.373205080756888,0.1,0.1,0.0306507306941233,0.1,0.107245217723678,0.1,0.0287362694811595,0.1,0.0076998602009598,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
