"time","frac_KmToRs[1]","frac_KmToRs[2]","frac_KmToRs[3]","dp_nom[1]","dp_nom[2]","dp_nom[3]","p_2[1]","p_2[2]","p_2[3]","m_flow_nom[1]","m_flow_nom[2]","m_flow_nom[3]","Km[1]","Km[2]","Km[3]","input_mdot[1]","input_mdot[2]","input_mdot[3]","input_dp[1]","input_dp[2]","input_dp[3]","M_FLOW[1]","M_FLOW[2]","M_FLOW[3]","DP[1]","DP[2]","DP[3]","DP_plot[1]","DP_plot[2]","DP_plot[3]","input_DP.y"
0.00303,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.0507306704376615,0.0253653352188307,0.0207107094802609,0.0909,0.0909,0.0909,0.0507306704376615,0.0253653352188307,0.0207107094802609,0.0909,0.0909,0.0909,0.0909,0.0909,0.0909,0.0909
0.003232,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.0541003740140666,0.0270501870070333,0.0220863852046983,0.09696,0.09696,0.09696,0.0541003740140666,0.0270501870070333,0.0220863852046983,0.09696,0.09696,0.09696,0.09696,0.09696,0.09696,0.09696
0.003434,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.0574676889867093,0.0287338444933547,0.023461085785733,0.10302,0.10302,0.10302,0.0574676889867093,0.0287338444933547,0.023461085785733,0.10302,0.10302,0.10302,0.10302,0.10302,0.10302,0.10302
0.003636,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.0608324660678545,0.0304162330339273,0.0248347502769026,0.10908,0.10908,0.10908,0.0608324660678545,0.0304162330339273,0.0248347502769026,0.10908,0.10908,0.10908,0.10908,0.10908,0.10908,0.10908
0.003838,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.064194555969767,0.0320972779848835,0.0262073177317442,0.11514,0.11514,0.11514,0.064194555969767,0.0320972779848835,0.0262073177317442,0.11514,0.11514,0.11514,0.11514,0.11514,0.11514,0.11514
0.00404,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.0675538094047117,0.0337769047023559,0.0275787272037952,0.1212,0.1212,0.1212,0.0675538094047117,0.0337769047023559,0.0275787272037952,0.1212,0.1212,0.1212,0.1212,0.1212,0.1212,0.1212
0.004242,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.0709100770849534,0.0354550385424767,0.028948917746593,0.12726,0.12726,0.12726,0.0709100770849534,0.0354550385424767,0.028948917746593,0.12726,0.12726,0.12726,0.12726,0.12726,0.12726,0.12726
0.004444,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.074263209722757,0.0371316048613785,0.0303178284136749,0.13332,0.13332,0.13332,0.074263209722757,0.0371316048613785,0.0303178284136749,0.13332,0.13332,0.13332,0.13332,0.13332,0.13332,0.13332
0.004646,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.0776130580303873,0.0388065290151937,0.0316853982585782,0.13938,0.13938,0.13938,0.0776130580303873,0.0388065290151937,0.0316853982585782,0.13938,0.13938,0.13938,0.13938,0.13938,0.13938,0.13938
0.004848,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.0809594727201092,0.0404797363600546,0.0330515663348403,0.14544,0.14544,0.14544,0.0809594727201092,0.0404797363600546,0.0330515663348403,0.14544,0.14544,0.14544,0.14544,0.14544,0.14544,0.14544
0.00505,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.0843023045041875,0.0421511522520938,0.0344162716959986,0.1515,0.1515,0.1515,0.0843023045041875,0.0421511522520938,0.0344162716959986,0.1515,0.1515,0.1515,0.1515,0.1515,0.1515,0.1515
0.005252,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.0876414040948871,0.0438207020474436,0.0357794533955903,0.15756,0.15756,0.15756,0.0876414040948871,0.0438207020474436,0.0357794533955903,0.15756,0.15756,0.15756,0.15756,0.15756,0.15756,0.15756
0.005454,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.0909766222044728,0.0454883111022364,0.0371410504871528,0.16362,0.16362,0.16362,0.0909766222044728,0.0454883111022364,0.0371410504871528,0.16362,0.16362,0.16362,0.16362,0.16362,0.16362,0.16362
0.005656,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.0943078095452095,0.0471539047726048,0.0385010020242234,0.16968,0.16968,0.16968,0.0943078095452095,0.0471539047726048,0.0385010020242234,0.16968,0.16968,0.16968,0.16968,0.16968,0.16968,0.16968
0.005858,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.097634816829362,0.048817408414681,0.0398592470603395,0.17574,0.17574,0.17574,0.097634816829362,0.048817408414681,0.0398592470603395,0.17574,0.17574,0.17574,0.17574,0.17574,0.17574,0.17574
0.00606,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.100957494769195,0.0504787473845976,0.0412157246490384,0.1818,0.1818,0.1818,0.100957494769195,0.0504787473845976,0.0412157246490384,0.1818,0.1818,0.1818,0.1818,0.1818,0.1818,0.1818
0.006262,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.104275694076974,0.052137847038487,0.0425703738438574,0.18786,0.18786,0.18786,0.104275694076974,0.052137847038487,0.0425703738438574,0.18786,0.18786,0.18786,0.18786,0.18786,0.18786,0.18786
0.006464,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.107589265464963,0.0537946327324816,0.0439231336983339,0.19392,0.19392,0.19392,0.107589265464963,0.0537946327324816,0.0439231336983339,0.19392,0.19392,0.19392,0.19392,0.19392,0.19392,0.19392
0.006666,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.110898059645427,0.0554490298227137,0.0452739432660053,0.19998,0.19998,0.19998,0.110898059645427,0.0554490298227137,0.0452739432660053,0.19998,0.19998,0.19998,0.19998,0.19998,0.19998,0.19998
0.006868,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.114201927330632,0.057100963665316,0.0466227416004088,0.20604,0.20604,0.20604,0.114201927330632,0.057100963665316,0.0466227416004088,0.20604,0.20604,0.20604,0.20604,0.20604,0.20604,0.20604
0.00707,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.117500719232841,0.0587503596164206,0.0479694677550818,0.2121,0.2121,0.2121,0.117500719232841,0.0587503596164206,0.0479694677550818,0.2121,0.2121,0.2121,0.2121,0.2121,0.2121,0.2121
0.007272,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.12079428606432,0.0603971430321602,0.0493140607835616,0.21816,0.21816,0.21816,0.12079428606432,0.0603971430321602,0.0493140607835616,0.21816,0.21816,0.21816,0.21816,0.21816,0.21816,0.21816
0.007474,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.124082478537334,0.0620412392686671,0.0506564597393857,0.22422,0.22422,0.22422,0.124082478537334,0.0620412392686671,0.0506564597393857,0.22422,0.22422,0.22422,0.22422,0.22422,0.22422,0.22422
0.007676,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.127365147364148,0.0636825736820738,0.0519966036760912,0.23028,0.23028,0.23028,0.127365147364148,0.0636825736820738,0.0519966036760912,0.23028,0.23028,0.23028,0.23028,0.23028,0.23028,0.23028
0.007878,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.130642143257025,0.0653210716285126,0.0533344316472156,0.23634,0.23634,0.23634,0.130642143257025,0.0653210716285126,0.0533344316472156,0.23634,0.23634,0.23634,0.23634,0.23634,0.23634,0.23634
0.00808,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.133913316928232,0.066956658464116,0.0546698827062962,0.2424,0.2424,0.2424,0.133913316928232,0.066956658464116,0.0546698827062962,0.2424,0.2424,0.2424,0.2424,0.2424,0.2424,0.2424
0.008282,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.137178519090033,0.0685892595450164,0.0560028959068703,0.24846,0.24846,0.24846,0.137178519090033,0.0685892595450164,0.0560028959068703,0.24846,0.24846,0.24846,0.24846,0.24846,0.24846,0.24846
0.008484,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.140437600454693,0.0702188002273463,0.0573334103024753,0.25452,0.25452,0.25452,0.140437600454693,0.0702188002273463,0.0573334103024753,0.25452,0.25452,0.25452,0.25452,0.25452,0.25452,0.25452
0.008686,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.143690411734476,0.0718452058672381,0.0586613649466485,0.26058,0.26058,0.26058,0.143690411734476,0.0718452058672381,0.0586613649466485,0.26058,0.26058,0.26058,0.26058,0.26058,0.26058,0.26058
0.008888,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.146936803641648,0.0734684018208241,0.0599866988929272,0.26664,0.26664,0.26664,0.146936803641648,0.0734684018208241,0.0599866988929272,0.26664,0.26664,0.26664,0.26664,0.26664,0.26664,0.26664
0.00909,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.150176626888474,0.0750883134442369,0.0613093511948488,0.2727,0.2727,0.2727,0.150176626888474,0.0750883134442369,0.0613093511948488,0.2727,0.2727,0.2727,0.2727,0.2727,0.2727,0.2727
0.009292,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.153409732187218,0.0767048660936088,0.0626292609059507,0.27876,0.27876,0.27876,0.153409732187218,0.0767048660936088,0.0626292609059507,0.27876,0.27876,0.27876,0.27876,0.27876,0.27876,0.27876
0.009494,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.156635970250145,0.0783179851250723,0.06394636707977,0.28482,0.28482,0.28482,0.156635970250145,0.0783179851250723,0.06394636707977,0.28482,0.28482,0.28482,0.28482,0.28482,0.28482,0.28482
0.009696,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.15985519178952,0.0799275958947598,0.0652606087698443,0.29088,0.29088,0.29088,0.15985519178952,0.0799275958947598,0.0652606087698443,0.29088,0.29088,0.29088,0.29088,0.29088,0.29088,0.29088
0.009898,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.163067247517607,0.0815336237588037,0.0665719250297108,0.29694,0.29694,0.29694,0.163067247517607,0.0815336237588037,0.0665719250297108,0.29694,0.29694,0.29694,0.29694,0.29694,0.29694,0.29694
0.0101,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.166271988146673,0.0831359940733365,0.0678802549129069,0.303,0.303,0.303,0.166271988146673,0.0831359940733365,0.0678802549129069,0.303,0.303,0.303,0.303,0.303,0.303,0.303
0.010302,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.169469264388981,0.0847346321944905,0.0691855374729699,0.30906,0.30906,0.30906,0.169469264388981,0.0847346321944905,0.0691855374729699,0.30906,0.30906,0.30906,0.30906,0.30906,0.30906,0.30906
0.010504,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.172658926956797,0.0863294634783983,0.0704877117634372,0.31512,0.31512,0.31512,0.172658926956797,0.0863294634783983,0.0704877117634372,0.31512,0.31512,0.31512,0.31512,0.31512,0.31512,0.31512
0.010706,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.175840826562384,0.0879204132811922,0.071786716837846,0.32118,0.32118,0.32118,0.175840826562384,0.0879204132811922,0.071786716837846,0.32118,0.32118,0.32118,0.32118,0.32118,0.32118,0.32118
0.010908,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.179014813918009,0.0895074069590046,0.0730824917497338,0.32724,0.32724,0.32724,0.179014813918009,0.0895074069590046,0.0730824917497338,0.32724,0.32724,0.32724,0.32724,0.32724,0.32724,0.32724
0.01111,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.182180739735936,0.091090369867968,0.0743749755526378,0.3333,0.3333,0.3333,0.182180739735936,0.091090369867968,0.0743749755526378,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333
0.011312,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.18533845472843,0.0926692273642148,0.0756641073000955,0.33936,0.33936,0.33936,0.18533845472843,0.0926692273642148,0.0756641073000955,0.33936,0.33936,0.33936,0.33936,0.33936,0.33936,0.33936
0.011514,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.188487809607755,0.0942439048038775,0.0769498260456441,0.34542,0.34542,0.34542,0.188487809607755,0.0942439048038775,0.0769498260456441,0.34542,0.34542,0.34542,0.34542,0.34542,0.34542,0.34542
0.011716,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.191628655086177,0.0958143275430884,0.0782320708428209,0.35148,0.35148,0.35148,0.191628655086177,0.0958143275430884,0.0782320708428209,0.35148,0.35148,0.35148,0.35148,0.35148,0.35148,0.35148
0.011918,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.19476084187596,0.0973804209379799,0.0795107807451634,0.35754,0.35754,0.35754,0.19476084187596,0.0973804209379799,0.0795107807451634,0.35754,0.35754,0.35754,0.35754,0.35754,0.35754,0.35754
0.01212,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.197884220689369,0.0989421103446847,0.0807858948062088,0.3636,0.3636,0.3636,0.197884220689369,0.0989421103446847,0.0807858948062088,0.3636,0.3636,0.3636,0.3636,0.3636,0.3636,0.3636
0.012322,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.20099864223867,0.100499321119335,0.0820573520794945,0.36966,0.36966,0.36966,0.20099864223867,0.100499321119335,0.0820573520794945,0.36966,0.36966,0.36966,0.36966,0.36966,0.36966,0.36966
0.012524,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.204103957236126,0.102051978618063,0.0833250916185579,0.37572,0.37572,0.37572,0.204103957236126,0.102051978618063,0.0833250916185579,0.37572,0.37572,0.37572,0.37572,0.37572,0.37572,0.37572
0.012726,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.207200016394003,0.103600008197002,0.0845890524769362,0.38178,0.38178,0.38178,0.207200016394003,0.103600008197002,0.0845890524769362,0.38178,0.38178,0.38178,0.38178,0.38178,0.38178,0.38178
0.012928,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.210286670424566,0.105143335212283,0.0858491737081668,0.38784,0.38784,0.38784,0.210286670424566,0.105143335212283,0.0858491737081668,0.38784,0.38784,0.38784,0.38784,0.38784,0.38784,0.38784
0.01313,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.213363770040079,0.10668188502004,0.0871053943657871,0.3939,0.3939,0.3939,0.213363770040079,0.10668188502004,0.0871053943657871,0.3939,0.3939,0.3939,0.3939,0.3939,0.3939,0.3939
0.013332,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.216431165952808,0.108215582976404,0.0883576535033344,0.39996,0.39996,0.39996,0.216431165952808,0.108215582976404,0.0883576535033344,0.39996,0.39996,0.39996,0.39996,0.39996,0.39996,0.39996
0.013534,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.219488708875016,0.109744354437508,0.089605890174346,0.40602,0.40602,0.40602,0.219488708875016,0.109744354437508,0.089605890174346,0.40602,0.40602,0.40602,0.40602,0.40602,0.40602,0.40602
0.013736,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.22253624951897,0.111268124759485,0.0908500434323592,0.41208,0.41208,0.41208,0.22253624951897,0.111268124759485,0.0908500434323592,0.41208,0.41208,0.41208,0.41208,0.41208,0.41208,0.41208
0.013938,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.225573638596934,0.112786819298467,0.0920900523309114,0.41814,0.41814,0.41814,0.225573638596934,0.112786819298467,0.0920900523309114,0.41814,0.41814,0.41814,0.41814,0.41814,0.41814,0.41814
0.01414,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.228600726821172,0.114300363410586,0.09332585592354,0.4242,0.4242,0.4242,0.228600726821172,0.114300363410586,0.09332585592354,0.4242,0.4242,0.4242,0.4242,0.4242,0.4242,0.4242
0.014342,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.23161736490395,0.115808682451975,0.0945573932637823,0.43026,0.43026,0.43026,0.23161736490395,0.115808682451975,0.0945573932637823,0.43026,0.43026,0.43026,0.43026,0.43026,0.43026,0.43026
0.014544,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.234623403557532,0.117311701778766,0.0957846034051756,0.43632,0.43632,0.43632,0.234623403557532,0.117311701778766,0.0957846034051756,0.43632,0.43632,0.43632,0.43632,0.43632,0.43632,0.43632
0.014746,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.237618693494184,0.118809346747092,0.0970074254012572,0.44238,0.44238,0.44238,0.237618693494184,0.118809346747092,0.0970074254012572,0.44238,0.44238,0.44238,0.44238,0.44238,0.44238,0.44238
0.014948,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.24060308542617,0.120301542713085,0.0982257983055645,0.44844,0.44844,0.44844,0.24060308542617,0.120301542713085,0.0982257983055645,0.44844,0.44844,0.44844,0.44844,0.44844,0.44844,0.44844
0.01515,5.94593951790322,23.7837580716129,35.6756371074193,500,2000,3000,109500,108000,107000,10,10,10,1706.48464163823,6825.9385665529,10238.9078498294,0.243576430065754,0.121788215032877,0.0994396611716348,0.4545,0.4545,0.4545,0.243576430065754,0.121788215032877,0.0994396611716348,0.4545,0.4545,0.4545,0.4545,0.4545,0.4545,0.4545
