"Time","harmonic.y_arg","potentialSensor.phi[3]","potentialSensor.phi[1]","filter[1].x[1]","harmonic.mean1.x","toPolar.y[1]","toPolar.y[2]","filter[2].x[1]","harmonic.mean2.x","filter[2].x[2]","integrator.y","harmonic.y_rms","potentialSensor.phi[2]","filter[1].x[2]"
0.52950001,0.062649876,-1.2247449,1.2247449,1.4029355,0.045985036,1.3720589,-0.06215601,-0.087563597,0.0088845883,-0.085226797,6.6538935,0.99839938,-1.2247449,1.3694093
0.52990788,0.062649876,-1.2247449,1.2247449,1.4034038,0.046642892,1.3721938,-0.062159635,-0.08958631,0.0091422256,-0.085240148,6.659019,0.99839938,-1.2247449,1.3695437
0.52990788,0.062649876,-1.2247449,-1.2247449,1.4034038,0.046642892,1.3721938,-0.062159635,-0.08958631,0.0091422256,-0.085240148,6.659019,0.99839938,-1.2247449,1.3695437
0.52999997,0.062649876,-1.2247449,-1.2247449,1.40214,0.046494551,1.3722239,-0.062161103,-0.089505635,0.0090835914,-0.08524403,6.6601763,0.99839938,-1.2247449,1.3695736
0.52999997,0.062649876,-1.2247449,-1.2247449,1.40214,0.046494551,1.3722239,-0.062161103,-0.089505635,0.0090835914,-0.08524403,6.6601763,0.99839938,-1.2247449,1.3695736
0.53002679,0.062649876,-1.2247449,-1.2247449,1.4017721,0.046451364,1.3722324,-0.062161528,-0.089482158,0.0090664839,-0.08524514,6.6605134,0.99839938,-1.2247449,1.3695822
0.53002679,0.062649876,-1.2247449,1.2247449,1.4017721,0.046451364,1.3722324,-0.062161528,-0.089482158,0.0090664839,-0.08524514,6.6605134,0.99839938,-1.2247449,1.3695822
0.53049999,0.062649876,-1.2247449,1.2247449,1.4023012,0.047212377,1.3723836,-0.062172979,-0.091868304,0.0093707088,-0.085270219,6.6664596,0.99839938,-1.2247449,1.369732
0.53100002,0.062649876,-1.2247449,1.2247449,1.4028392,0.048014536,1.372546,-0.062193681,-0.094422847,0.0096970852,-0.085308656,6.6727428,0.99839938,-1.2247449,1.3698922
0.53149998,0.062649876,-1.2247449,1.2247449,1.4033555,0.04881461,1.3727107,-0.062223338,-0.097011037,0.010028486,-0.085359536,6.6790261,0.99839938,-1.2247449,1.3700541
0.53200001,0.062649876,-1.2247449,1.2247449,1.40385,0.049612582,1.3728778,-0.062261976,-0.09963277,0.010364906,-0.085422873,6.6853089,0.99839938,-1.2247449,1.3702177
0.53250003,0.062649876,-1.2247449,1.2247449,1.4043223,0.050408408,1.3730474,-0.062309705,-0.10228765,0.010706328,-0.085498825,6.6915922,0.99839938,-1.2247449,1.3703828
0.53299999,0.062649876,-1.2247449,1.2247449,1.4047725,0.051202089,1.3732191,-0.06236653,-0.10497563,0.011052747,-0.085587405,6.6978755,0.99839938,-1.2247449,1.3705494
0.53313255,0.062649876,-1.2247449,1.2247449,1.4048882,0.051412147,1.373265,-0.062383119,-0.10569382,0.011145428,-0.085613005,6.6995411,0.99839938,-1.2247449,1.3705938
0.53313255,0.062649876,-1.2247449,1.2247449,1.4048882,0.051412147,1.373265,-0.062383119,-0.10569382,0.011145428,-0.085613005,6.6995411,0.99839938,1.2247449,1.3705938
0.53350002,0.062649876,-1.2247449,1.2247449,1.4045869,0.051993605,1.3733914,-0.062424928,-0.1018696,0.011404161,-0.08567819,6.7041588,0.99839938,1.2247449,1.3707163
0.53399998,0.062649876,-1.2247449,1.2247449,1.404204,0.052782897,1.3735596,-0.062465787,-0.096722975,0.011760539,-0.085744694,6.7104421,0.99839938,1.2247449,1.3708807
0.5345,0.062649876,-1.2247449,1.2247449,1.403852,0.053569928,1.3737236,-0.06248844,-0.091642193,0.012121867,-0.085785992,6.7167249,0.99839938,1.2247449,1.3710425
0.5349732,0.062649876,-1.2247449,1.2247449,1.403547,0.054312643,1.3738751,-0.062493302,-0.08689449,0.012468366,-0.085802123,6.722671,0.99839938,1.2247449,1.3711933
0.5349732,0.062649876,1.2247449,1.2247449,1.403547,0.054312643,1.3738751,-0.062493302,-0.08689449,0.012468366,-0.085802123,6.722671,0.99839938,1.2247449,1.3711933
0.53500003,0.062649876,1.2247449,1.2247449,1.4031788,0.054354679,1.3738836,-0.062493123,-0.086871691,0.012488137,-0.085802406,6.7230082,0.99839938,1.2247449,1.3712018
0.53502685,0.062649876,1.2247449,1.2247449,1.4028107,0.054396708,1.3738919,-0.062492948,-0.086848907,0.012507922,-0.085802682,6.7233453,0.99839938,1.2247449,1.3712101
0.53502685,0.062649876,-1.2247449,1.2247449,1.4028107,0.054396708,1.3738919,-0.062492948,-0.086848907,0.012507922,-0.085802682,6.7233453,0.99839938,1.2247449,1.3712101
0.53549999,0.062649876,-1.2247449,1.2247449,1.4025391,0.055137116,1.3740367,-0.062481984,-0.082164347,0.012859331,-0.085796684,6.7292914,0.99839938,1.2247449,1.3713554
0.53600001,0.062649876,-1.2247449,1.2247449,1.402281,0.0559172,1.374186,-0.062453628,-0.077277943,0.013235431,-0.08576712,6.7355747,0.99839938,1.2247449,1.3715069
0.53649998,0.062649876,-1.2247449,1.2247449,1.4020522,0.056694902,1.3743321,-0.062408313,-0.072456822,0.013616423,-0.085714079,6.741858,0.99839938,1.2247449,1.3716565
0.53686744,0.062649876,-1.2247449,1.2247449,1.4019024,0.057264891,1.3744373,-0.062364303,-0.068955429,0.013899521,-0.085660271,6.7464752,0.99839938,1.2247449,1.3717654
0.53686744,0.062649876,-1.2247449,1.2247449,1.4019024,0.057264891,1.3744373,-0.062364303,-0.068955429,0.013899521,-0.085660271,6.7464752,0.99839938,-1.2247449,1.3717654
0.537,0.062649876,-1.2247449,1.2247449,1.401978,0.057470202,1.374475,-0.062347211,-0.069813363,0.014002298,-0.085639179,6.7481408,0.99839938,-1.2247449,1.3718045
0.53750002,0.062649876,-1.2247449,1.2247449,1.402248,0.058243062,1.3746183,-0.06229021,-0.073067717,0.014393037,-0.085569903,6.7544241,0.99839938,-1.2247449,1.3719524
0.53799999,0.062649876,-1.2247449,1.2247449,1.4024941,0.059013449,1.3747631,-0.06224503,-0.076350726,0.014788621,-0.085516922,6.7607074,0.99839938,-1.2247449,1.3721007
0.53850001,0.062649876,-1.2247449,1.2247449,1.4027157,0.059781302,1.3749093,-0.062211744,-0.079661936,0.015189023,-0.08548034,6.7669907,0.99839938,-1.2247449,1.3722495
0.53899997,0.062649876,-1.2247449,1.2247449,1.402913,0.060546637,1.3750567,-0.062190354,-0.083001368,0.015594247,-0.085460149,6.7732739,0.99839938,-1.2247449,1.3723985
0.5395,0.062649876,-1.2247449,1.2247449,1.4030856,0.061309393,1.3752054,-0.062180925,-0.086368531,0.016004261,-0.085456446,6.7795568,0.99839938,-1.2247449,1.3725476
0.5399732,0.062649876,-1.2247449,1.2247449,1.4032264,0.062028874,1.3753471,-0.062183004,-0.089580722,0.016396703,-0.085468106,6.7855029,0.99839938,-1.2247449,1.3726889
0.5399732,0.062649876,-1.2247449,-1.2247449,1.4032264,0.062028874,1.3753471,-0.062183004,-0.089580722,0.016396703,-0.085468106,6.7855029,0.99839938,-1.2247449,1.3726889
0.54000002,0.062649876,-1.2247449,-1.2247449,1.4028583,0.061988164,1.3753551,-0.062183425,-0.089557223,0.016374333,-0.085469186,6.78584,0.99839938,-1.2247449,1.3726969
0.54000002,0.062649876,-1.2247449,-1.2247449,1.4028583,0.061988164,1.3753551,-0.062183425,-0.089557223,0.016374333,-0.085469186,6.78584,0.99839938,-1.2247449,1.3726969
0.54000056,0.062649876,-1.2247449,-1.2247449,1.4028507,0.061987329,1.3753552,-0.062183432,-0.089556746,0.016373875,-0.085469209,6.7858472,0.99839938,-1.2247449,1.372697
0.54000056,0.062649876,-1.2247449,1.2247449,1.4028507,0.061987329,1.3753552,-0.062183432,-0.089556746,0.016373875,-0.085469209,6.7858472,0.99839938,-1.2247449,1.372697
0.54049999,0.062649876,-1.2247449,1.2247449,1.4029758,0.062744088,1.375504,-0.062197279,-0.092976503,0.016793009,-0.085497461,6.7921233,0.99839938,-1.2247449,1.3728443
0.54100001,0.062649876,-1.2247449,1.2247449,1.4030761,0.063499011,1.3756537,-0.062223218,-0.096426934,0.017217347,-0.085542381,6.7984066,0.99839938,-1.2247449,1.3729916
0.54149997,0.062649876,-1.2247449,1.2247449,1.403151,0.064251252,1.3758042,-0.06226128,-0.099904008,0.017646415,-0.085604005,6.8046899,0.99839938,-1.2247449,1.3731384
0.542,0.062649876,-1.2247449,1.2247449,1.4032006,0.065000765,1.3759553,-0.062311497,-0.10340745,0.018080197,-0.085682362,6.8109727,0.99839938,-1.2247449,1.3732849
0.54250002,0.062649876,-1.2247449,1.2247449,1.4032249,0.065747559,1.3761069,-0.062373877,-0.10693716,0.018518688,-0.085777476,6.817256,0.99839938,-1.2247449,1.373431
0.54259068,0.062649876,-1.2247449,1.2247449,1.4032266,0.065882705,1.3761345,-0.062386494,-0.10758013,0.018598719,-0.085796528,6.8183956,0.99839938,-1.2247449,1.3734573
0.54259068,0.062649876,-1.2247449,1.2247449,1.4032266,0.065882705,1.3761345,-0.062386494,-0.10758013,0.018598719,-0.085796528,6.8183956,0.99839938,1.2247449,1.3734573
0.54299998,0.062649876,-1.2247449,1.2247449,1.4033163,0.066491589,1.3762584,-0.062438983,-0.10396791,0.018961869,-0.085876353,6.8235393,0.99839938,1.2247449,1.3735765
0.54350001,0.062649876,-1.2247449,1.2247449,1.4034472,0.067232817,1.3764083,-0.062488753,-0.099614747,0.019409712,-0.085954078,6.8298225,0.99839938,1.2247449,1.373722
0.54400003,0.062649876,-1.2247449,1.2247449,1.4036014,0.067971215,1.3765571,-0.062523007,-0.095326729,0.019862201,-0.086010419,6.8361058,0.99839938,1.2247449,1.3738674
0.54449999,0.062649876,-1.2247449,1.2247449,1.4037787,0.068706751,1.3767046,-0.062542006,-0.091103688,0.020319318,-0.086045742,6.8423886,0.99839938,1.2247449,1.3740129
0.54499948,0.062649876,-1.2247449,1.2247449,1.4039785,0.069438599,1.3768507,-0.062545992,-0.086950034,0.020780545,-0.08606036,6.8486652,0.99839938,1.2247449,1.3741585
0.54499948,0.062649876,1.2247449,1.2247449,1.4039785,0.069438599,1.3768507,-0.062545992,-0.086950034,0.020780545,-0.08606036,6.8486652,0.99839938,1.2247449,1.3741585
0.54500002,0.062649876,1.2247449,1.2247449,1.403971,0.069439404,1.376851,-0.062545985,-0.086949565,0.020781053,-0.08606036,6.8486719,0.99839938,1.2247449,1.3741586
0.54500055,0.062649876,1.2247449,1.2247449,1.4039633,0.069440201,1.3768511,-0.062545985,-0.086949095,0.020781562,-0.086060368,6.8486791,0.99839938,1.2247449,1.3741589
0.54500055,0.062649876,-1.2247449,1.2247449,1.4039633,0.069440201,1.3768511,-0.062545985,-0.086949095,0.020781562,-0.086060368,6.8486791,0.99839938,1.2247449,1.3741589
0.54549998,0.062649876,-1.2247449,1.2247449,1.4041855,0.070169151,1.3769963,-0.062535271,-0.082860097,0.021247385,-0.08605472,6.8549552,0.99839938,1.2247449,1.3743047
0.546,0.062649876,-1.2247449,1.2247449,1.4044296,0.07089594,1.3771408,-0.062510282,-0.07883101,0.02171829,-0.086029403,6.8612385,0.99839938,1.2247449,1.374451
0.54650003,0.062649876,-1.2247449,1.2247449,1.4046949,0.071619757,1.3772846,-0.062471271,-0.074866205,0.022193747,-0.085984774,6.8675218,0.99839938,1.2247449,1.374598
0.54699999,0.062649876,-1.2247449,1.2247449,1.4049815,0.07234057,1.3774281,-0.062418513,-0.070965536,0.022673743,-0.085921191,6.8738046,0.99839938,1.2247449,1.3747456
0.5474093,0.062649876,-1.2247449,1.2247449,1.4052315,0.072928399,1.377545,-0.062365204,-0.06781999,0.023070052,-0.085855193,6.8789482,0.99839938,1.2247449,1.374867
0.5474093,0.062649876,-1.2247449,1.2247449,1.4052315,0.072928399,1.377545,-0.062365204,-0.06781999,0.023070052,-0.085855193,6.8789482,0.99839938,-1.2247449,1.374867
0.54750001,0.062649876,-1.2247449,1.2247449,1.4051836,0.073058359,1.3775709,-0.062352642,-0.068573065,0.023158263,-0.085839532,6.8800879,0.99839938,-1.2247449,1.3748939
0.54799998,0.062649876,-1.2247449,1.2247449,1.4049032,0.073773094,1.3777131,-0.062292315,-0.072737738,0.023647288,-0.085765451,6.8863711,0.99839938,-1.2247449,1.375041
0.5485,0.062649876,-1.2247449,1.2247449,1.4045956,0.074484736,1.3778545,-0.06224712,-0.076923221,0.024140786,-0.08571209,6.8926544,0.99839938,-1.2247449,1.3751858
0.54900002,0.062649876,-1.2247449,1.2247449,1.404261,0.075193256,1.3779948,-0.062217053,-0.081129298,0.024638744,-0.085679471,6.8989377,0.99839938,-1.2247449,1.3753285
0.54949999,0.062649876,-1.2247449,1.2247449,1.4038991,0.075898632,1.3781339,-0.062202115,-0.085355677,0.02514114,-0.08566758,6.9052205,0.99839938,-1.2247449,1.3754687
0.54999948,0.062649876,-1.2247449,1.2247449,1.4035103,0.076600082,1.3782718,-0.062202293,-0.089597583,0.025647409,-0.085676394,6.9114971,0.99839938,-1.2247449,1.3756063
0.54999948,0.062649876,-1.2247449,-1.2247449,1.4035103,0.076600082,1.3782718,-0.062202293,-0.089597583,0.025647409,-0.085676394,6.9114971,0.99839938,-1.2247449,1.3756063
0.55000001,0.062649876,-1.2247449,-1.2247449,1.4035027,0.076599315,1.3782719,-0.062202305,-0.089597099,0.025646852,-0.085676417,6.9115038,0.99839938,-1.2247449,1.3756064
0.55000001,0.062649876,-1.2247449,-1.2247449,1.4035027,0.076599315,1.3782719,-0.062202305,-0.089597099,0.025646852,-0.085676417,6.9115038,0.99839938,-1.2247449,1.3756064
0.55001372,0.062649876,-1.2247449,-1.2247449,1.4033147,0.076580122,1.3782758,-0.062202513,-0.089585096,0.025632907,-0.085676938,6.9116759,0.99839938,-1.2247449,1.3756102
0.55001372,0.062649876,-1.2247449,1.2247449,1.4033147,0.076580122,1.3782758,-0.062202513,-0.089585096,0.025632907,-0.085676938,6.9116759,0.99839938,-1.2247449,1.3756102
0.55049998,0.062649876,-1.2247449,1.2247449,1.4029099,0.077259958,1.3784077,-0.062217191,-0.093735546,0.026130198,-0.08570534,6.9177871,0.99839938,-1.2247449,1.3757408
0.551,0.062649876,-1.2247449,1.2247449,1.4024663,0.077955753,1.3785421,-0.062247198,-0.098022029,0.026645808,-0.085754976,6.9240704,0.99839938,-1.2247449,1.3758721
0.55150002,0.062649876,-1.2247449,1.2247449,1.4019949,0.078648284,1.3786747,-0.06229233,-0.10232767,0.027165776,-0.085825332,6.9303532,0.99839938,-1.2247449,1.3760008
0.55199999,0.062649876,-1.2247449,1.2247449,1.4014957,0.079337537,1.3788058,-0.062352579,-0.10665227,0.027690085,-0.0859164,6.9366364,0.99839938,-1.2247449,1.3761263
0.55204737,0.062649876,-1.2247449,1.2247449,1.4014469,0.079402678,1.378818,-0.062359072,-0.10706303,0.027739992,-0.085926101,6.937232,0.99839938,-1.2247449,1.3761381
0.55204737,0.062649876,-1.2247449,1.2247449,1.4014469,0.079402678,1.378818,-0.062359072,-0.10706303,0.027739992,-0.085926101,6.937232,0.99839938,1.2247449,1.3761381
0.55250001,0.062649876,-1.2247449,1.2247449,1.4019274,0.08002349,1.3789361,-0.062416408,-0.10384513,0.028218724,-0.086012363,6.9429197,0.99839938,1.2247449,1.376251
0.55299997,0.062649876,-1.2247449,1.2247449,1.4024734,0.080706105,1.3790674,-0.062467542,-0.10035102,0.028751658,-0.08609093,6.949203,0.99839938,1.2247449,1.3763776
0.5535,0.062649876,-1.2247449,1.2247449,1.4030354,0.081385352,1.3791997,-0.062506154,-0.096920364,0.029288862,-0.086152345,6.9554863,0.99839938,1.2247449,1.3765063
0.55400002,0.062649876,-1.2247449,1.2247449,1.4036129,0.082061201,1.3793331,-0.062532514,-0.093552999,0.02983032,-0.086196966,6.9617691,0.99839938,1.2247449,1.3766372
0.55449998,0.062649876,-1.2247449,1.2247449,1.4042056,0.082733639,1.3794677,-0.062546752,-0.090248808,0.030376019,-0.086224981,6.9680524,0.99839938,1.2247449,1.3767703
0.5549863,0.062649876,-1.2247449,1.2247449,1.4047964,0.083384365,1.3795998,-0.062549278,-0.087095536,0.030910818,-0.086236715,6.9741635,0.99839938,1.2247449,1.3769019
0.5549863,0.062649876,1.2247449,1.2247449,1.4047964,0.083384365,1.3795998,-0.062549278,-0.087095536,0.030910818,-0.086236715,6.9741635,0.99839938,1.2247449,1.3769019
0.55500001,0.062649876,1.2247449,1.2247449,1.4046082,0.083402649,1.3796035,-0.062549196,-0.087083869,0.030925937,-0.086236835,6.9743357,0.99839938,1.2247449,1.3769057
0.55501372,0.062649876,1.2247449,1.2247449,1.40442,0.083420917,1.3796072,-0.062549107,-0.087072201,0.030941058,-0.086236946,6.9745078,0.99839938,1.2247449,1.3769094
0.55501372,0.062649876,-1.2247449,1.2247449,1.40442,0.083420917,1.3796072,-0.062549107,-0.087072201,0.030941058,-0.086236946,6.9745078,0.99839938,1.2247449,1.3769094
0.55549997,0.062649876,-1.2247449,1.2247449,1.4050274,0.084068187,1.3797388,-0.06254068,-0.083980963,0.031480055,-0.086233556,6.980619,0.99839938,1.2247449,1.3770413
0.55599999,0.062649876,-1.2247449,1.2247449,1.4056658,0.08473023,1.3798754,-0.062521033,-0.080864295,0.032038335,-0.086215042,6.9869022,0.99839938,1.2247449,1.3771795
0.55650002,0.062649876,-1.2247449,1.2247449,1.4063177,0.085388742,1.3800137,-0.062490571,-0.077809893,0.032600757,-0.08618173,6.993185,0.99839938,1.2247449,1.3773201
0.55699998,0.062649876,-1.2247449,1.2247449,1.4069829,0.086043701,1.3801537,-0.062449493,-0.074817605,0.033167303,-0.086133882,6.9994683,0.99839938,1.2247449,1.3774632
0.5575,0.062649876,-1.2247449,1.2247449,1.4076612,0.08669509,1.3802952,-0.062397998,-0.071887285,0.033737954,-0.086071782,7.0057516,0.99839938,1.2247449,1.377609
0.55795264,0.062649876,-1.2247449,1.2247449,1.4082863,0.087281667,1.3804249,-0.062342528,-0.069287986,0.03425806,-0.086003438,7.0114393,0.99839938,1.2247449,1.3777431
0.55795264,0.062649876,-1.2247449,1.2247449,1.4082863,0.087281667,1.3804249,-0.062342528,-0.069287986,0.03425806,-0.086003438,7.0114393,0.99839938,-1.2247449,1.3777431
0.55800003,0.062649876,-1.2247449,1.2247449,1.4081984,0.087342896,1.3804384,-0.062336367,-0.069759667,0.034312695,-0.085995801,7.0120349,0.99839938,-1.2247449,1.3777573
0.55849999,0.062649876,-1.2247449,1.2247449,1.4072541,0.087987088,1.3805802,-0.062281292,-0.074744605,0.034891505,-0.085928746,7.0183182,0.99839938,-1.2247449,1.3779035
0.55900002,0.062649876,-1.2247449,1.2247449,1.4062809,0.088627614,1.3807181,-0.0622443,-0.079742268,0.035474341,-0.085886344,7.024601,0.99839938,-1.2247449,1.3780442
0.55949998,0.062649876,-1.2247449,1.2247449,1.4052787,0.08926446,1.380852,-0.062225353,-0.084752426,0.036061186,-0.085868567,7.0308843,0.99839938,-1.2247449,1.3781796
0.55998629,0.062649876,-1.2247449,1.2247449,1.4042759,0.089880325,1.3809783,-0.062224209,-0.089637168,0.03663579,-0.085874848,7.0369954,0.99839938,-1.2247449,1.3783058
0.55998629,0.062649876,-1.2247449,-1.2247449,1.4042759,0.089880325,1.3809783,-0.062224209,-0.089637168,0.03663579,-0.085874848,7.0369954,0.99839938,-1.2247449,1.3783058
0.56,0.062649876,-1.2247449,-1.2247449,1.4040878,0.089863032,1.3809819,-0.062224414,-0.089625165,0.036619555,-0.085875347,7.0371675,0.99839938,-1.2247449,1.3783092
0.56,0.062649876,-1.2247449,-1.2247449,1.4040878,0.089863032,1.3809819,-0.062224414,-0.089625165,0.036619555,-0.085875347,7.0371675,0.99839938,-1.2247449,1.3783092
0.56006604,0.062649876,-1.2247449,-1.2247449,1.4031808,0.089779668,1.3809984,-0.062225416,-0.089567266,0.036541201,-0.085877754,7.0379977,0.99839938,-1.2247449,1.3783256
0.56006604,0.062649876,-1.2247449,1.2247449,1.4031808,0.089779668,1.3809984,-0.062225416,-0.089567266,0.036541201,-0.085877754,7.0379977,0.99839938,-1.2247449,1.3783256
0.56050003,0.062649876,-1.2247449,1.2247449,1.4022626,0.090325736,1.381103,-0.062238753,-0.093941092,0.037057664,-0.085902646,7.0434508,0.99839938,-1.2247449,1.3784289
0.56099999,0.062649876,-1.2247449,1.2247449,1.4011772,0.09095142,1.3812196,-0.062270872,-0.098991528,0.037656415,-0.085954182,7.0497341,0.99839938,-1.2247449,1.3785425
0.56150001,0.062649876,-1.2247449,1.2247449,1.4000622,0.091573328,1.3813319,-0.062320899,-0.1040534,0.038259089,-0.086030133,7.0560169,0.99839938,-1.2247449,1.3786503
0.56151122,0.062649876,-1.2247449,1.2247449,1.4000369,0.091587231,1.3813343,-0.062322229,-0.10416703,0.038272649,-0.086032115,7.0561581,0.99839938,-1.2247449,1.3786526
0.56151122,0.062649876,-1.2247449,1.2247449,1.4000369,0.091587231,1.3813343,-0.062322229,-0.10416703,0.038272649,-0.086032115,7.0561581,0.99839938,1.2247449,1.3786526
0.56199998,0.062649876,-1.2247449,1.2247449,1.4008635,0.092191443,1.3814431,-0.062375575,-0.10158376,0.038865663,-0.086112447,7.0623002,0.99839938,1.2247449,1.3787566
0.5625,0.062649876,-1.2247449,1.2247449,1.401718,0.092805728,1.3815572,-0.062420636,-0.099001683,0.0394761,-0.086181685,7.0685835,0.99839938,1.2247449,1.3788666
0.56300002,0.062649876,-1.2247449,1.2247449,1.4025813,0.093416169,1.3816741,-0.062456306,-0.096480541,0.040090386,-0.086238168,7.0748668,0.99839938,1.2247449,1.3789802
0.56349999,0.062649876,-1.2247449,1.2247449,1.4034528,0.094022714,1.381794,-0.062483016,-0.094019979,0.040708475,-0.086282484,7.0811501,0.99839938,1.2247449,1.3790975
0.56400001,0.062649876,-1.2247449,1.2247449,1.4043324,0.094625369,1.3819168,-0.062500797,-0.091619968,0.041330367,-0.086314678,7.0874329,0.99839938,1.2247449,1.3792185
0.56449997,0.062649876,-1.2247449,1.2247449,1.4052197,0.095224097,1.3820425,-0.062510073,-0.089280143,0.041956022,-0.086335324,7.0937161,0.99839938,1.2247449,1.3793432
0.56493396,0.062649876,-1.2247449,1.2247449,1.4059958,0.095740549,1.3821541,-0.062511139,-0.087298296,0.042502083,-0.086343765,7.0991693,0.99839938,1.2247449,1.3794545
0.56493396,0.062649876,1.2247449,1.2247449,1.4059958,0.095740549,1.3821541,-0.062511139,-0.087298296,0.042502083,-0.086343765,7.0991693,0.99839938,1.2247449,1.3794545
0.565,0.062649876,1.2247449,1.2247449,1.4050877,0.0958189,1.3821709,-0.062510803,-0.087241903,0.042585447,-0.086344361,7.0999994,0.99839938,1.2247449,1.3794713
0.56506604,0.062649876,1.2247449,1.2247449,1.40418,0.095897183,1.3821872,-0.062510476,-0.087185554,0.042668879,-0.08634492,7.1008296,0.99839938,1.2247449,1.3794876
0.56506604,0.062649876,-1.2247449,1.2247449,1.40418,0.095897183,1.3821872,-0.062510476,-0.087185554,0.042668879,-0.08634492,7.1008296,0.99839938,1.2247449,1.3794876
0.56550002,0.062649876,-1.2247449,1.2247449,1.4049721,0.096409746,1.3822932,-0.062505297,-0.085260585,0.043218613,-0.086344399,7.1062827,0.99839938,1.2247449,1.3795938
0.56599998,0.062649876,-1.2247449,1.2247449,1.4058909,0.096996598,1.3824184,-0.062492017,-0.08309827,0.04385547,-0.086333893,7.112566,0.99839938,1.2247449,1.37972
0.56650001,0.062649876,-1.2247449,1.2247449,1.406816,0.097579435,1.3825468,-0.062471122,-0.080995351,0.044495996,-0.086313084,7.1188488,0.99839938,1.2247449,1.3798499
0.56699997,0.062649876,-1.2247449,1.2247449,1.4077469,0.098158225,1.3826785,-0.062442902,-0.078951567,0.045140166,-0.086282365,7.1251321,0.99839938,1.2247449,1.3799838
0.5675,0.062649876,-1.2247449,1.2247449,1.4086833,0.098732941,1.3828135,-0.06240771,-0.076966599,0.045787942,-0.086242214,7.1314154,0.99839938,1.2247449,1.3801215
0.56800002,0.062649876,-1.2247449,1.2247449,1.4096251,0.099303588,1.3829517,-0.062365498,-0.075040489,0.046439324,-0.086192578,7.1376987,0.99839938,1.2247449,1.3802632
0.56848878,0.062649876,-1.2247449,1.2247449,1.4105507,0.099857479,1.3830901,-0.062317673,-0.073214255,0.047079567,-0.086135186,7.1438408,0.99839938,1.2247449,1.3804054
0.56848878,0.062649876,-1.2247449,1.2247449,1.4105507,0.099857479,1.3830901,-0.062317673,-0.073214255,0.047079567,-0.086135186,7.1438408,0.99839938,-1.2247449,1.3804054
0.56849998,0.062649876,-1.2247449,1.2247449,1.4105128,0.099870138,1.3830934,-0.062316507,-0.073342033,0.047094293,-0.086133778,7.1439815,0.99839938,-1.2247449,1.3804088
0.56900001,0.062649876,-1.2247449,1.2247449,1.4088053,0.10043257,1.3832328,-0.062275086,-0.079042964,0.04775282,-0.086085275,7.1502647,0.99839938,-1.2247449,1.3805515
0.56950003,0.062649876,-1.2247449,1.2247449,1.4070678,0.10099085,1.3833649,-0.062254306,-0.084748395,0.048414864,-0.086064801,7.156548,0.99839938,-1.2247449,1.3806851
0.56993395,0.062649876,-1.2247449,1.2247449,1.4055356,0.10147201,1.3834734,-0.06225295,-0.089703597,0.048992276,-0.086069688,7.1620011,0.99839938,-1.2247449,1.3807936
0.56993395,0.062649876,-1.2247449,-1.2247449,1.4055356,0.10147201,1.3834734,-0.06225295,-0.089703597,0.048992276,-0.086069688,7.1620011,0.99839938,-1.2247449,1.3807936
0.56999999,0.062649876,-1.2247449,-1.2247449,1.4046277,0.10139904,1.3834893,-0.062253922,-0.089645654,0.048904154,-0.086072013,7.1628313,0.99839938,-1.2247449,1.3808092
0.56999999,0.062649876,-1.2247449,-1.2247449,1.4046277,0.10139904,1.3834893,-0.062253922,-0.089645654,0.048904154,-0.086072013,7.1628313,0.99839938,-1.2247449,1.3808092
0.57015681,0.062649876,-1.2247449,-1.2247449,1.4024748,0.10122614,1.3835244,-0.062256232,-0.089508258,0.04869473,-0.086077385,7.1648016,0.99839938,-1.2247449,1.3808441
0.57015681,0.062649876,-1.2247449,1.2247449,1.4024748,0.10122614,1.3835244,-0.062256232,-0.089508258,0.04869473,-0.086077385,7.1648016,0.99839938,-1.2247449,1.3808441
0.57050002,0.062649876,-1.2247449,1.2247449,1.4012455,0.10160316,1.3835958,-0.062266115,-0.093439929,0.049154319,-0.086095475,7.1691146,0.99839938,-1.2247449,1.3809146
0.57099062,0.062649876,-1.2247449,1.2247449,1.3994634,0.10213869,1.3836918,-0.062297005,-0.099063583,0.049814153,-0.086144105,7.1752801,0.99839938,-1.2247449,1.3810076
0.57099062,0.062649876,-1.2247449,1.2247449,1.3994634,0.10213869,1.3836918,-0.062297005,-0.099063583,0.049814153,-0.086144105,7.1752801,0.99839938,1.2247449,1.3810076
0.57099998,0.062649876,-1.2247449,1.2247449,1.3994831,0.10214887,1.3836935,-0.06229778,-0.099031419,0.049826775,-0.086145282,7.1753974,0.99839938,1.2247449,1.3810093
0.5715,0.062649876,-1.2247449,1.2247449,1.4005307,0.10269035,1.3837897,-0.062335979,-0.097343005,0.050502643,-0.08620403,7.1816807,0.99839938,1.2247449,1.381102
0.57200003,0.062649876,-1.2247449,1.2247449,1.4015806,0.10322756,1.38389,-0.062367976,-0.095712274,0.051181898,-0.086254478,7.187964,0.99839938,1.2247449,1.3811994
0.57249999,0.062649876,-1.2247449,1.2247449,1.4026324,0.10376049,1.3839945,-0.062393982,-0.094139025,0.051864505,-0.086296909,7.1942472,0.99839938,1.2247449,1.3813014
0.57300001,0.062649876,-1.2247449,1.2247449,1.4036859,0.10428911,1.3841031,-0.062414184,-0.092623055,0.05255045,-0.086331584,7.2005305,0.99839938,1.2247449,1.381408
